Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling
Daniele Venturelli,2000434795.0,15.0,13.33,8.0,11.75,11.0,12.17,12.0,12.25,11.75,12.0,10.25,12.25,12.7,9.33,13.62,12.5,13.0,12.25,14.75,9.17,8.5
Stefano Ollanu,2000434791.0,13.0,13.0,9.0,8.0,14.75,12.33,11.83,17.0,8.0,13.25,10.25,13.5,12.8,8.67,12.75,15.33,8.0,14.0,13.5,11.67,12.0
Álvaro Odriozola,67199408.0,7.0,12.5,8.0,11.25,15.0,13.33,14.33,13.5,11.25,14.25,12.5,14.38,12.8,11.83,12.5,13.5,13.5,14.5,11.25,12.5,12.0
Gaetano Castrovilli,43206176.0,13.0,14.33,11.0,13.5,15.5,14.5,13.67,13.25,13.5,16.0,13.0,14.5,14.5,12.33,13.75,13.5,15.0,15.5,12.0,14.0,12.0
Ben Wilmot,29174249.0,15.0,13.5,13.0,13.0,11.75,12.33,10.33,13.0,13.0,12.0,14.0,15.25,12.4,13.67,13.0,13.83,9.5,12.75,13.0,9.67,14.0
Marcus Edwards,28106878.0,7.0,14.0,6.0,13.0,17.0,16.0,15.5,14.0,13.0,16.0,14.25,10.0,15.0,10.17,16.25,14.33,16.0,16.0,12.0,13.33,3.5
Pino Torrini,2000567624.0,9.0,13.0,9.0,9.75,13.0,10.5,12.5,15.25,9.75,11.75,10.75,12.5,12.1,8.83,13.5,13.5,12.0,12.25,11.75,9.0,11.0
Pietro Bruni,2000507380.0,11.0,14.33,9.0,12.5,17.0,13.33,14.0,14.0,12.5,14.5,11.5,12.5,13.8,11.0,13.25,14.0,13.0,16.5,14.0,12.33,14.0
Mario Staiano,2000328467.0,14.0,12.5,10.0,14.5,11.5,11.67,11.67,11.25,14.5,10.75,12.25,11.88,11.6,12.33,13.5,12.33,10.5,12.5,13.75,12.33,14.0
Giambattista Auletta,2000323518.0,13.0,12.0,13.0,14.0,17.0,13.33,14.33,12.5,14.0,17.0,13.75,10.75,13.0,11.83,17.5,12.0,16.0,15.0,16.5,14.0,7.0
Miłosz Jaskuła,2000018698.0,13.5,10.0,2.0,11.25,2.5,8.0,5.17,10.25,11.25,2.75,10.25,10.75,8.6,7.83,12.12,10.5,2.0,6.5,10.25,2.0,2.5
