Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling
Seppe Welters,18115983.0,13.5,9.0,2.0,9.75,3.0,7.17,5.33,8.25,9.75,3.0,9.25,10.75,7.5,6.83,12.12,9.17,2.5,5.75,9.75,2.5,3.5
Exequiel Palacios,14110846.0,8.0,15.0,8.0,13.5,14.5,13.33,13.67,13.0,13.5,13.5,15.0,15.75,14.0,13.0,13.75,13.67,15.0,15.0,13.0,11.67,13.0
Alberto Serra,2000506756.0,14.0,13.0,12.0,12.0,15.5,13.0,10.0,14.5,12.0,14.0,11.5,13.75,13.0,11.0,16.25,14.0,14.0,12.0,14.0,13.67,6.0
Oliveira,2000567177.0,13.0,10.67,11.0,8.5,14.75,13.83,15.17,11.5,8.5,16.25,9.0,9.12,12.3,8.33,16.5,11.67,12.0,16.75,14.0,14.67,3.5
Selahattin Erdoğan,2000512814.0,4.0,13.67,13.0,12.0,15.5,12.0,15.33,13.5,12.0,16.0,14.0,12.5,12.6,11.33,16.5,13.67,15.0,15.5,14.0,13.33,9.0
Mikołaj Wolanski,2000512116.0,12.0,12.17,5.0,11.75,13.0,13.17,12.33,15.0,11.75,10.75,10.5,14.75,12.5,11.17,13.0,14.5,5.5,13.0,14.25,11.5,13.0
Wagner Ricardo,2000506775.0,9.5,11.67,10.0,7.0,15.25,10.67,11.17,12.5,7.0,13.75,7.75,10.75,11.4,5.83,12.0,11.67,10.0,13.0,12.5,11.67,3.5
Tanaboon Arteaga,2000506774.0,12.0,13.33,8.0,11.5,13.0,10.0,12.33,12.75,11.5,11.0,9.5,9.38,11.4,10.67,9.75,12.83,6.0,15.0,10.75,8.83,8.0
Davide Bosetti,2000506773.0,16.0,15.33,11.0,12.5,17.0,15.0,14.0,15.5,12.5,16.5,12.5,13.25,15.4,10.67,16.25,15.0,17.0,16.5,15.5,13.0,7.0
Nelsón Barrera,2000497901.0,8.0,9.67,6.0,9.5,15.0,11.17,13.0,10.5,9.5,16.0,10.25,10.88,10.7,8.17,13.0,10.0,9.0,12.25,12.5,12.33,6.0
Gaspar Andrade,2000437519.0,10.0,8.83,7.0,7.5,16.0,12.67,11.67,9.5,7.5,13.25,8.5,10.5,10.4,6.83,15.25,10.5,12.5,12.5,13.75,12.83,3.0
Dinis Oliveira,2000434809.0,8.5,12.67,9.5,11.25,9.0,9.83,9.67,13.25,11.25,8.5,10.75,14.62,10.9,10.67,12.38,13.17,8.0,9.25,13.25,7.5,12.0
Boubakar Sissako,2000198829.0,14.0,12.0,8.0,14.0,8.5,10.0,9.5,13.0,14.0,7.0,12.75,12.25,11.0,13.17,11.62,12.33,6.0,10.5,11.5,8.33,12.0
Jan Bednarek,96047750.0,13.0,11.5,13.0,12.25,11.5,13.0,10.33,13.5,12.25,9.75,14.5,14.62,11.8,13.17,10.75,13.83,4.5,12.5,12.25,8.5,14.0
Anthony Martial,85086702.0,9.0,12.33,10.0,10.5,15.5,14.67,12.33,13.0,10.5,14.5,14.0,12.5,13.4,7.33,13.0,13.33,14.0,14.5,11.0,14.0,3.0
Fikayo Tomori,28097980.0,15.0,13.33,12.0,14.0,12.5,13.33,10.83,14.0,14.0,11.0,15.0,15.25,13.0,13.33,15.25,14.33,6.0,13.0,15.0,8.33,14.0
Loris Zunino,2000506778.0,4.0,12.33,8.5,11.0,14.25,12.67,12.67,12.5,11.0,14.0,11.0,11.5,12.7,10.67,14.62,12.17,9.5,15.25,14.5,11.67,13.0
Benjamín Croce,2000377768.0,11.0,13.83,9.0,12.5,16.25,15.33,13.83,15.25,12.5,16.5,10.75,11.62,14.6,10.0,14.0,15.0,14.5,15.75,14.25,14.5,6.0
Héctor Flores,2000285908.0,17.0,16.33,12.0,11.5,17.0,15.67,13.67,17.5,11.5,16.0,12.0,13.0,16.2,10.0,15.75,16.67,16.0,15.5,15.0,15.0,6.0
Lisandru Tramoni,49056370.0,6.0,14.0,6.0,12.5,15.5,14.33,14.33,14.0,12.5,16.0,13.0,11.0,14.4,11.0,15.0,13.67,9.0,15.0,13.5,11.33,9.0
Egidio Guidi,2000190821.0,18.0,10.83,11.0,11.0,11.25,9.67,9.83,11.75,11.0,9.0,10.25,17.0,10.0,10.67,14.25,11.67,5.5,11.75,15.25,10.33,14.0
Óscar,67228635.0,9.0,14.67,10.0,10.75,15.0,14.83,14.17,14.25,10.75,13.0,13.25,14.0,14.9,8.33,12.62,14.17,15.0,15.5,11.25,14.67,6.5
Gennaro Bressan,2000506772.0,17.0,13.67,11.0,13.0,12.5,14.0,11.67,16.0,13.0,13.0,12.5,12.5,14.2,13.0,15.75,14.67,13.0,14.5,16.0,12.33,13.0
Cristian Carlos Iglesias,2000511849.0,11.0,11.67,8.0,11.5,12.0,13.33,12.67,12.0,11.5,12.0,12.0,14.0,12.4,10.67,14.5,12.33,15.0,12.0,10.0,9.83,13.0
Jost Kunz,2000504128.0,14.0,12.33,13.0,12.5,11.5,11.67,10.67,13.5,12.5,10.0,13.0,13.75,11.6,13.0,15.25,13.67,9.0,13.0,15.5,9.67,17.0
Alphonse Areola,85027976.0,16.0,13.67,1.5,15.0,11.5,12.67,9.0,14.5,15.0,7.25,14.5,12.25,12.6,10.67,11.0,15.0,7.5,12.0,11.5,9.0,1.0
Ronaldo Vieira,29161106.0,8.0,13.5,8.0,14.75,13.0,13.17,12.67,14.0,14.75,11.25,14.5,12.62,13.3,13.83,13.25,13.83,10.5,14.0,13.25,10.5,13.0
Davide Calabria,43123020.0,8.0,13.33,8.0,13.0,12.5,11.0,12.33,13.5,13.0,11.5,13.5,14.0,11.6,13.33,14.0,14.0,14.0,12.0,11.5,10.0,16.0
Alessandro Romanò,2000434040.0,11.0,15.33,12.0,14.5,11.5,15.33,12.0,15.25,14.5,10.0,15.0,13.25,14.8,15.0,15.0,16.17,11.0,12.0,14.0,10.83,13.0
Fabinho,19183676.0,13.0,14.67,13.0,15.0,15.5,14.67,13.67,15.5,15.0,13.0,15.0,15.5,14.2,15.0,11.5,16.0,11.0,15.5,11.0,11.17,16.0
Franck Kessié,13136664.0,12.0,15.67,9.0,15.5,15.0,12.67,13.0,15.5,15.5,13.5,14.0,16.25,14.0,15.33,14.75,15.33,16.0,15.5,16.0,13.67,15.0
Lorenzo Di Fusco,2000190824.0,6.0,13.5,12.0,12.0,16.5,16.0,12.67,12.5,12.0,15.75,13.5,12.75,14.6,10.5,11.75,13.5,14.5,14.5,14.25,14.67,4.0
Davinson Sánchez,76023027.0,13.0,11.33,12.0,12.0,13.0,11.67,11.0,13.0,12.0,11.5,12.0,14.25,11.4,12.33,13.75,12.67,9.0,13.5,13.5,10.33,14.0
Batuhan Kör,70131652.0,13.0,13.33,12.0,10.5,13.5,13.67,13.33,13.0,10.5,14.0,12.0,10.5,13.2,9.67,15.5,13.67,16.0,14.0,12.5,12.33,6.5
Wilfried Singo,12078947.0,16.0,12.33,13.0,14.5,12.0,13.33,12.33,13.0,14.5,13.0,15.0,14.75,12.8,13.67,15.5,13.0,13.0,12.5,15.0,9.33,14.0
