Aerial Presence,Awareness,Clearing,Closing Down,Control,Creativity,Crossing,Decision Making,Defensive Positioning,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical Presence,Tackling
14.0,13.0,12.0,12.0,15.5,13.0,10.75,14.5,12.0,14.0,11.5,13.75,13.0,11.0,16.25,14.0,13.5,12.333333333333334,14.0,9.5
13.0,10.666666666666666,11.0,8.5,14.75,13.833333333333334,13.625,11.5,8.5,16.25,9.0,9.125,12.3,8.333333333333334,16.5,11.666666666666666,10.5,14.166666666666666,14.0,6.25
4.0,13.666666666666666,13.0,12.0,15.5,12.0,15.25,13.5,12.0,16.0,14.0,12.5,12.6,11.333333333333334,16.5,13.666666666666666,15.0,15.333333333333334,14.0,12.0
12.0,12.166666666666666,5.0,11.75,13.0,13.166666666666666,11.5,15.0,11.75,10.75,10.5,14.75,12.5,11.166666666666666,13.0,14.5,7.25,11.666666666666666,14.25,11.0
9.5,11.666666666666666,10.0,7.0,15.25,10.666666666666666,10.375,12.5,7.0,13.75,7.75,10.75,11.4,5.833333333333333,12.0,11.666666666666666,9.0,11.333333333333334,12.5,5.75
12.0,13.333333333333334,8.0,11.5,13.0,10.0,12.25,12.75,11.5,11.0,9.5,9.375,11.4,10.666666666666666,9.75,12.833333333333334,9.0,14.0,10.75,10.0
16.0,15.333333333333334,11.0,12.5,17.0,15.0,14.25,15.5,12.5,16.5,12.5,13.25,15.4,10.666666666666666,16.25,15.0,16.0,16.0,15.5,11.0
8.0,9.666666666666666,6.0,9.5,15.0,11.166666666666666,13.0,10.5,9.5,16.0,10.25,10.875,10.7,8.166666666666666,13.0,10.0,11.0,12.5,12.5,9.5
10.0,8.833333333333334,7.0,7.5,16.0,12.666666666666666,10.875,9.5,7.5,13.25,8.5,10.5,10.4,6.833333333333333,15.25,10.5,10.5,11.166666666666666,13.75,5.75
8.5,12.666666666666666,9.5,11.25,9.0,9.833333333333334,10.0,13.25,11.25,8.5,10.75,14.625,10.9,10.666666666666666,12.375,13.166666666666666,9.5,9.833333333333334,13.25,11.5
14.0,12.0,8.0,14.0,8.5,10.0,10.125,13.0,14.0,7.0,12.75,12.25,11.0,13.166666666666666,11.625,12.333333333333334,9.0,11.0,11.5,12.0
13.0,11.5,13.0,12.25,11.5,13.0,10.625,13.5,12.25,9.75,14.5,14.625,11.8,13.166666666666666,10.75,13.833333333333334,8.0,12.166666666666666,12.25,12.75
9.0,12.333333333333334,10.0,10.5,15.5,14.666666666666666,13.25,13.0,10.5,14.5,14.0,12.5,13.4,7.333333333333333,13.0,13.333333333333334,15.0,15.0,11.0,9.5
15.0,13.333333333333334,12.0,14.0,12.5,13.333333333333334,11.625,14.0,14.0,11.0,15.0,15.25,13.0,13.333333333333334,15.25,14.333333333333334,10.0,13.333333333333334,15.0,14.0
4.0,12.333333333333334,8.5,11.0,14.25,12.666666666666666,12.5,12.5,11.0,14.0,11.0,11.5,12.7,10.666666666666666,14.625,12.166666666666666,10.75,14.166666666666666,14.5,12.5
11.0,13.833333333333334,9.0,12.5,16.25,15.333333333333334,13.75,15.25,12.5,16.5,10.75,11.625,14.6,10.0,14.0,15.0,14.0,15.0,14.25,9.75
17.0,16.333333333333332,12.0,11.5,17.0,15.666666666666666,13.5,17.5,11.5,16.0,12.0,13.0,16.2,10.0,15.75,16.666666666666668,14.5,14.666666666666666,15.0,9.5
6.0,14.0,6.0,12.5,15.5,14.333333333333334,14.5,14.0,12.5,16.0,13.0,11.0,14.4,11.0,15.0,13.666666666666666,12.0,15.0,13.5,12.0
18.0,10.833333333333334,11.0,11.0,11.25,9.666666666666666,9.5,11.75,11.0,9.0,10.25,17.0,10.0,10.666666666666666,14.25,11.666666666666666,7.0,10.666666666666666,15.25,11.25
9.0,14.666666666666666,10.0,10.75,15.0,14.833333333333334,14.125,14.25,10.75,13.0,13.25,14.0,14.9,8.333333333333334,12.625,14.166666666666666,14.5,15.0,11.25,10.25
17.0,13.666666666666666,11.0,13.0,12.5,14.0,11.75,16.0,13.0,13.0,12.5,12.5,14.2,13.0,15.75,14.666666666666666,12.5,13.666666666666666,16.0,12.5
11.0,11.666666666666666,8.0,11.5,12.0,13.333333333333334,12.5,12.0,11.5,12.0,12.0,14.0,12.4,10.666666666666666,14.5,12.333333333333334,13.5,12.0,10.0,12.5
14.0,12.333333333333334,13.0,12.5,11.5,11.666666666666666,10.75,13.5,12.5,10.0,13.0,13.75,11.6,13.0,15.25,13.666666666666666,10.0,12.333333333333334,15.5,14.0
16.0,13.666666666666666,1.5,15.0,11.5,12.666666666666666,10.5,14.5,15.0,7.25,14.5,12.25,12.6,10.666666666666666,11.0,15.0,11.25,13.0,11.5,8.0
8.0,13.5,8.0,14.75,13.0,13.166666666666666,13.25,14.0,14.75,11.25,14.5,12.625,13.3,13.833333333333334,13.25,13.833333333333334,12.75,14.333333333333334,13.25,14.0
8.0,13.333333333333334,8.0,13.0,12.5,11.0,12.25,13.5,13.0,11.5,13.5,14.0,11.6,13.333333333333334,14.0,14.0,13.0,12.0,11.5,14.0
11.0,15.333333333333334,12.0,14.5,11.5,15.333333333333334,12.0,15.25,14.5,10.0,15.0,13.25,14.8,15.0,15.0,16.166666666666668,11.5,12.0,14.0,12.5
13.0,14.666666666666666,13.0,15.0,15.5,14.666666666666666,14.0,15.5,15.0,13.0,15.0,15.5,14.2,15.0,11.5,16.0,13.0,15.333333333333334,11.0,15.5
12.0,15.666666666666666,9.0,15.5,15.0,12.666666666666666,13.5,15.5,15.5,13.5,14.0,16.25,14.0,15.333333333333334,14.75,15.333333333333334,15.5,15.333333333333334,16.0,15.0
6.0,13.5,12.0,12.0,16.5,16.0,13.375,12.5,12.0,15.75,13.5,12.75,14.6,10.5,11.75,13.5,15.0,14.833333333333334,14.25,9.75
13.0,11.333333333333334,12.0,12.0,13.0,11.666666666666666,11.25,13.0,12.0,11.5,12.0,14.25,11.4,12.333333333333334,13.75,12.666666666666666,10.5,13.0,13.5,13.0
13.0,13.333333333333334,12.0,10.5,13.5,13.666666666666666,13.25,13.0,10.5,14.0,12.0,10.5,13.2,9.666666666666666,15.5,13.666666666666666,14.5,13.666666666666666,12.5,9.75
16.0,12.333333333333334,13.0,14.5,12.0,13.333333333333334,13.0,13.0,14.5,13.0,15.0,14.75,12.8,13.666666666666666,15.5,13.0,14.0,13.333333333333334,15.0,14.5
