Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling
Raoul Petretta,98041022.0,7.0,11.67,9.0,12.5,12.0,10.0,11.17,12.5,12.5,10.75,13.0,11.38,10.6,12.67,11.62,12.33,11.5,12.0,10.5,8.67,12.0
Pedro Pelágio,83259120.0,13.0,11.33,10.0,11.75,12.75,11.5,11.83,11.75,11.75,12.75,11.75,11.62,11.5,11.17,12.0,11.5,11.0,12.75,12.5,11.83,12.0
Samuele Bonaldo,2000325145.0,13.0,9.17,6.0,8.5,12.0,12.0,12.33,11.0,8.5,14.25,10.0,10.0,10.8,8.5,14.75,10.5,12.5,14.0,12.25,10.0,5.0
Emiliano Sacco,2000324227.0,9.0,11.67,7.0,9.25,12.5,11.5,12.5,9.75,9.25,12.5,11.25,10.25,11.3,7.67,15.38,10.83,9.0,13.0,12.75,10.67,7.5
Dario Manicone,2000323773.0,16.0,9.5,9.0,9.0,12.5,11.33,10.0,8.0,9.0,11.25,11.0,9.5,10.2,7.83,15.5,9.17,13.5,10.0,14.25,10.67,6.0
Näis Djouahra,49037903.0,6.0,9.33,6.0,12.5,12.0,11.67,12.83,10.5,12.5,13.0,9.75,11.5,10.8,10.83,13.25,10.0,10.0,12.5,12.0,10.0,5.5
Yari Diamanti,2000572662.0,13.0,12.67,8.0,8.5,11.0,13.33,12.0,12.0,8.5,10.5,11.0,13.25,13.0,8.0,13.25,12.33,13.0,11.5,12.0,10.0,6.0
Ruben Bank,2000711214.0,15.0,10.33,6.0,9.0,11.5,10.33,13.67,9.5,9.0,13.0,11.0,10.5,10.2,7.33,15.5,10.0,10.0,13.0,12.5,9.67,4.0
Luka Bogdan,16149835.0,14.0,12.17,13.0,12.75,9.75,9.33,8.83,13.75,12.75,6.5,12.25,14.75,10.6,13.17,11.5,13.0,6.5,10.25,13.25,8.17,13.0
Noah Loosli,98034469.0,12.0,10.67,14.0,12.0,9.25,10.83,7.83,12.0,12.0,8.25,12.0,12.12,10.5,12.0,11.25,12.0,9.0,9.75,14.0,7.33,12.0
