Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling
Domenico Barbato,2000325091.0,12.5,12.33,7.5,11.5,15.75,12.17,14.0,12.25,11.5,14.75,10.75,10.88,12.3,10.5,11.25,12.17,9.0,15.75,13.5,12.5,8.0
Alessandro Longoni,2000191664.0,15.0,10.5,8.0,12.25,13.5,12.33,9.67,12.0,12.25,9.25,12.0,10.88,11.6,12.5,12.5,11.5,5.5,10.5,13.75,8.83,16.0
Łukasz Poręba,96131652.0,11.0,12.83,10.0,14.0,12.25,10.0,12.5,12.25,14.0,9.5,12.75,13.0,11.4,12.33,11.75,12.0,11.5,12.25,13.25,11.33,9.0
Abdou Diallo,85120721.0,15.0,12.17,13.0,12.75,11.25,11.0,11.5,12.75,12.75,9.5,12.25,14.5,11.6,13.5,13.5,12.33,5.5,12.25,15.25,8.17,14.0
Filippo Sgarbi,43161673.0,15.0,10.83,12.0,12.0,7.25,12.67,8.33,10.5,12.0,7.5,14.0,12.0,11.4,12.0,12.75,11.5,7.5,9.75,13.5,6.67,12.0
Mauro Coppolaro,43159454.0,14.0,11.0,12.0,13.0,10.0,11.67,9.67,12.5,13.0,10.0,13.5,13.5,11.0,13.0,12.5,12.67,11.0,10.0,14.5,7.67,12.0
Tomas Suslov,37076659.0,10.0,11.5,9.0,12.0,13.0,13.67,12.5,11.5,12.0,15.75,12.5,7.75,12.4,11.67,11.88,12.17,16.5,13.5,11.0,12.33,4.5
Justin Hoogma,37059335.0,15.0,14.17,11.0,15.75,10.25,10.33,10.33,14.25,15.75,9.0,15.75,9.0,12.2,14.83,11.12,13.67,5.5,11.75,12.0,6.0,12.0
Jonas Larsen,2000325619.0,13.0,10.17,6.0,12.0,11.75,11.33,11.17,11.5,12.0,14.0,14.0,11.5,10.8,11.33,13.62,11.17,13.5,12.0,10.0,7.67,11.0
Antonino Fradella,43393070.0,13.0,10.33,13.0,14.0,10.75,11.0,9.67,12.5,14.0,9.75,13.75,14.0,10.4,13.67,12.88,12.33,4.0,10.75,13.5,8.33,13.0
Bartłomiej Maliszewski,96160054.0,16.0,7.83,1.5,7.5,4.0,8.67,4.17,10.5,7.5,2.25,7.0,11.75,8.0,6.0,11.38,10.17,4.5,5.25,9.0,2.17,1.5
Antonio Vaccaro,2000324883.0,15.0,11.5,2.0,12.0,4.5,8.17,6.0,13.25,12.0,2.75,9.25,10.88,9.7,8.83,13.0,12.33,1.0,7.75,14.0,3.17,2.5
Filippo Rinaldi,43425797.0,18.0,9.5,1.5,8.5,3.25,10.5,4.67,11.5,8.5,3.5,8.5,8.0,9.3,6.67,10.12,12.17,2.5,6.0,8.0,2.83,2.5
Abner Medrado,2000410747.0,14.0,12.0,10.0,11.25,13.5,13.17,16.33,12.75,11.25,13.5,11.75,11.5,12.7,9.67,14.62,12.5,12.0,16.75,14.25,11.83,7.5
Jesús Castillejo,2000569085.0,12.0,13.33,16.0,11.75,13.0,11.33,11.33,15.0,11.75,12.0,11.0,11.75,12.6,9.17,13.75,13.67,15.0,11.0,10.5,9.67,5.0
Nuno Garcia,2000567861.0,10.0,12.33,11.0,9.5,13.0,14.33,13.67,12.0,9.5,14.5,10.5,11.75,13.2,8.33,15.5,12.67,14.0,14.5,13.5,13.0,7.0
Gennaro Caiazzo,2000434797.0,12.0,14.33,11.0,11.5,15.5,12.67,12.67,13.0,11.5,14.5,10.5,13.75,13.4,10.67,14.0,13.33,10.0,15.0,15.5,12.67,9.0
Andrea Signori,2000569091.0,11.0,14.17,13.0,12.0,10.0,13.17,10.0,15.0,12.0,9.75,11.5,13.88,13.3,12.0,13.0,15.17,9.5,9.75,12.0,7.33,13.0
Dejan Petrovič,62176071.0,14.0,13.5,10.5,13.5,13.75,13.67,12.33,12.25,13.5,13.5,13.0,10.12,13.2,13.67,11.88,13.33,13.5,13.75,11.5,11.17,12.0
Janis Antiste,49048340.0,14.0,12.33,16.0,11.75,14.5,13.5,13.83,12.75,11.75,14.5,11.25,11.5,12.7,9.0,13.38,13.17,12.0,14.0,11.25,12.33,8.5
Andreaw Gravillon,43207127.0,14.0,12.33,14.0,12.75,11.5,11.83,9.33,13.75,12.75,9.5,12.5,11.88,11.7,13.5,15.0,13.83,7.0,11.5,14.25,8.5,13.0
Amir Murillo,80028885.0,16.0,7.17,11.0,6.25,11.5,8.5,8.67,12.0,6.25,6.5,0.0,8.25,7.1,9.17,5.0,11.83,0.0,13.0,3.5,4.33,11.0
