Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling,Team
Martín Alonso,2000681854.0,8.5,12.0,9.5,6.25,9.0,11.33,9.17,12.0,6.25,10.75,9.0,14.38,11.4,4.17,14.38,12.33,9.0,10.0,12.0,5.17,11.5,badalona
Iván,2000574699.0,10.0,7.0,7.0,6.0,9.0,1.17,9.0,4.5,6.0,5.0,0.0,8.25,4.9,4.0,6.25,3.0,0.0,11.0,5.5,7.67,8.0,badalona
Mati,2000556504.0,15.5,5.5,5.5,8.75,7.75,11.17,8.17,7.5,8.75,8.0,8.25,12.38,7.9,9.0,12.0,8.5,8.5,8.5,12.75,8.5,9.5,badalona
Ale Sánchez,2000512877.0,10.0,6.67,4.0,3.5,10.0,10.67,10.33,8.5,3.5,10.0,6.5,11.0,9.0,2.33,12.5,8.0,11.0,11.5,7.5,7.33,3.5,badalona
Christian Díaz,2000510073.0,15.0,13.33,8.0,8.5,5.0,10.0,3.33,12.5,8.5,5.0,10.0,14.75,11.4,9.67,11.75,12.67,5.0,5.0,11.5,3.0,7.0,badalona
Ramón López,2000679928.0,11.0,2.33,5.0,2.5,9.5,8.0,8.0,5.5,2.5,14.0,2.5,9.5,6.2,1.67,5.25,3.67,11.0,10.0,3.0,10.0,0.0,badalona
Roger Colomina,2000015276.0,10.5,7.67,5.5,3.25,11.5,9.17,8.0,11.0,3.25,12.0,3.25,9.38,10.1,2.17,11.38,7.33,12.5,10.5,7.25,8.33,0.0,badalona
Óscar Coll,67277671.0,1.5,8.0,5.5,5.75,12.5,7.67,12.17,10.5,5.75,9.75,5.75,9.5,9.4,3.83,11.88,7.0,10.0,14.5,8.5,6.83,0.0,badalona
Iván Gil,67277668.0,3.0,9.33,7.0,6.5,11.5,10.67,10.67,10.5,6.5,10.5,9.0,12.25,10.8,4.33,12.25,9.0,10.0,13.5,7.0,10.33,7.0,badalona
Nacho Méndez,67248345.0,7.0,10.33,8.0,11.5,15.5,12.67,14.33,12.0,11.5,14.0,11.0,11.0,12.0,10.33,10.75,11.0,11.0,16.0,10.5,13.0,7.0,eibar
Fran,2000666004.0,12.5,9.83,5.5,12.25,12.75,11.17,11.5,13.5,12.25,12.0,9.75,14.62,10.1,11.67,10.5,13.17,9.5,14.5,11.25,11.83,11.5,eibar
Jonay Prieto,2000197151.0,10.0,12.67,6.0,9.0,15.75,11.67,12.67,14.5,9.0,13.0,8.5,14.25,13.0,6.5,13.0,12.33,9.0,15.0,11.5,9.0,5.0,eibar
Antonio Sánchez,2000570832.0,14.0,12.17,17.5,10.5,10.0,9.0,6.5,11.5,10.5,6.5,11.75,12.88,10.2,11.67,13.25,11.83,8.5,7.5,13.0,5.17,18.0,eibar
Xisco Cardona,2000572821.0,9.5,9.5,7.5,10.75,17.25,12.17,12.5,12.0,10.75,13.0,8.75,12.88,11.3,9.67,12.0,10.83,8.5,15.5,11.25,13.83,4.5,eibar
Álex López,67257948.0,9.0,14.33,10.0,14.5,14.0,10.67,11.67,11.0,14.5,7.5,12.5,10.5,11.8,14.67,13.25,12.67,12.0,13.5,10.0,9.67,14.0,eibar
Lubomir Toth,2000626733.0,5.0,10.67,11.0,9.5,15.0,9.0,11.67,12.0,9.5,15.0,10.0,12.75,9.6,9.67,13.75,11.67,11.0,12.0,12.5,11.33,6.0,eibar
Vicente Jové,2000574547.0,3.5,8.33,8.0,4.5,14.25,3.33,11.33,6.5,4.5,7.75,0.0,10.75,7.0,3.0,11.25,4.33,11.0,13.5,12.0,7.17,11.0,girona
Diego Mercado,14160026.0,3.0,12.67,7.0,12.5,10.0,10.33,10.67,13.5,12.5,8.0,11.0,12.5,11.2,11.67,10.25,13.33,13.0,11.0,11.0,7.67,12.0,girona
Miguel Rodríguez,2000192674.0,14.0,7.33,4.0,9.5,14.5,13.67,14.67,11.5,9.5,14.5,8.5,10.75,10.8,8.0,13.25,10.67,8.0,16.5,12.5,12.67,2.5,girona
Eduardo Bautista,2000207175.0,7.0,9.33,7.0,7.0,10.5,9.33,11.67,9.0,7.0,9.5,7.0,11.5,9.2,5.33,16.0,9.33,12.0,10.5,11.0,7.33,4.0,girona
Antonio Manuel Bazán,2000714138.0,6.5,7.67,7.0,7.75,15.0,7.33,14.17,10.75,7.75,10.25,7.75,9.5,9.0,5.17,11.12,7.17,14.0,15.0,9.25,8.33,0.0,girona
Morris Pietranera,2000568425.0,10.0,10.33,10.0,10.0,16.0,11.67,11.0,12.0,10.0,14.0,12.0,12.0,11.4,8.67,10.5,11.0,14.0,14.0,13.0,14.0,5.0,girona
Giancarlo Perea,2000512704.0,17.0,10.0,6.0,6.0,15.5,13.33,13.0,11.0,6.0,14.5,9.5,11.25,11.8,4.0,12.5,11.0,13.0,15.5,13.5,13.67,4.0,girona
Sullivan Mayele,2000506525.0,13.0,14.33,8.0,10.5,13.0,12.0,11.33,15.0,10.5,11.5,12.0,14.75,13.4,10.33,10.5,14.0,9.0,14.5,11.5,9.33,13.0,girona
Jon Magunazelaia,2000082492.0,11.0,11.0,10.0,13.5,13.5,11.67,11.67,12.0,13.5,11.0,10.0,11.5,12.0,11.33,13.75,10.67,12.0,13.5,11.5,12.67,6.0,girona
Ibrahima Kébé,2000024313.0,12.0,14.33,11.0,11.5,10.0,11.67,9.0,13.5,11.5,10.0,12.5,10.75,12.6,10.67,12.75,14.0,9.0,10.5,12.0,8.33,15.0,girona
Diogo Fonseca,2000197949.0,6.5,9.83,6.5,12.0,7.5,8.83,5.33,14.0,12.0,2.75,11.0,8.75,8.4,10.17,5.5,14.0,0.0,8.0,5.25,1.83,9.5,hospitalet
Isma Aizpiri,29164025.0,9.0,10.33,8.0,11.5,12.5,11.0,7.67,12.5,11.5,8.5,9.0,12.25,9.8,11.0,8.75,13.33,6.0,11.5,9.5,6.33,10.0,hospitalet
Xabier Cárdenas,67220146.0,10.0,11.0,4.0,8.0,12.5,9.33,11.67,11.0,8.0,9.0,8.5,8.75,10.4,8.33,10.5,10.33,8.0,13.0,7.5,8.67,8.0,hospitalet
Echu,67229627.0,7.0,10.0,6.0,6.0,11.0,10.33,9.67,8.0,6.0,11.5,10.0,10.25,10.0,4.0,10.0,9.0,13.0,10.0,5.5,9.67,7.0,hospitalet
Diego Muñoz,2000439850.0,10.5,3.83,12.5,4.25,10.5,2.83,7.83,3.75,4.25,9.5,0.0,9.88,4.0,2.83,8.88,2.5,3.5,9.75,8.0,8.5,10.5,hospitalet
Juan Vizcarra,2000681579.0,4.5,7.67,5.0,7.25,9.5,1.17,9.33,7.5,7.25,3.5,0.0,6.88,5.3,4.83,4.88,5.0,0.0,10.75,6.5,6.0,9.0,hospitalet
Edmilson Santos,83169922.0,7.5,5.33,5.5,6.0,11.75,8.67,10.5,11.0,6.0,11.5,6.0,11.62,8.4,4.0,11.5,7.33,11.5,12.5,10.75,10.5,0.0,hospitalet
Juan Carlos Abengózar,2000570111.0,7.0,8.83,7.0,6.5,11.0,10.17,10.0,9.0,6.5,9.0,6.5,10.5,9.9,6.0,7.75,8.5,8.0,12.5,7.5,7.0,7.0,hospitalet
Alejandro Ferre,2000569554.0,14.5,10.5,10.0,13.5,14.0,9.17,12.5,11.25,13.5,9.25,11.5,12.62,9.7,12.17,11.88,11.0,5.5,14.0,14.0,10.17,13.0,leonesa
Jaime Reques,2000077283.0,11.0,10.67,8.0,7.75,12.5,9.67,11.33,9.5,7.75,11.0,9.5,11.0,10.6,6.83,12.25,9.0,10.0,13.0,8.5,8.67,10.0,leonesa
Ander Martín,2000058172.0,5.0,10.33,4.0,4.0,14.5,11.33,11.0,10.5,4.0,14.5,8.0,6.25,11.2,2.67,12.25,10.0,12.0,12.5,7.5,9.0,4.0,leonesa
Marcel Mehlem,92076601.0,12.0,11.33,8.0,10.0,10.5,12.67,10.0,11.5,10.0,9.5,10.0,15.75,11.6,12.0,10.5,12.33,11.0,12.0,9.5,9.67,14.0,leonesa
Unai Rementeria,67246387.0,3.5,9.33,10.5,4.25,9.25,2.17,9.33,6.25,4.25,8.25,0.0,9.88,6.9,2.83,12.5,4.17,9.5,11.25,7.0,8.5,15.5,leonesa
Roberto Olabe,67183968.0,6.0,12.0,10.0,10.0,12.0,13.0,12.0,14.0,10.0,10.0,9.5,8.88,12.6,7.83,10.25,13.33,9.0,12.0,10.0,10.33,4.0,leonesa
Mario Fernández,2000439263.0,7.0,13.33,5.0,10.5,13.0,13.33,9.67,12.5,10.5,10.5,12.0,9.0,13.8,9.67,11.75,12.0,8.0,11.0,12.0,7.33,8.0,leonesa
José María Garai,2000437777.0,6.0,13.67,9.0,11.5,16.25,13.33,13.0,13.0,11.5,11.0,9.5,12.5,13.4,10.33,12.75,13.33,12.0,15.0,12.0,10.33,8.0,leonesa
Alejandro Aleñá,2000202600.0,10.5,8.0,3.5,9.75,9.25,8.33,7.33,15.0,9.75,8.5,9.25,11.88,7.9,8.67,10.75,13.17,0.0,11.0,11.75,6.33,6.5,leonesa
Eneko Aguilar,67297733.0,5.0,12.0,9.0,12.0,11.0,9.67,11.33,12.0,12.0,9.0,10.0,9.5,11.0,8.0,12.25,11.33,10.0,11.5,13.0,10.33,8.0,lleida
Juan Jesús Polo,2000194987.0,16.0,13.67,6.0,8.5,6.0,11.0,6.33,12.5,8.5,7.5,8.5,11.25,11.8,8.33,11.5,13.33,8.0,8.0,10.5,5.0,12.0,lleida
Rayan Arkine,2000512092.0,6.5,5.0,11.5,5.25,7.5,5.0,10.83,6.0,5.25,8.25,5.25,9.5,6.0,3.5,13.38,4.0,12.0,10.0,8.5,6.83,0.0,lleida
Amir Ibrahimovic,2000713014.0,13.0,4.5,4.5,5.25,8.25,1.17,7.83,5.25,5.25,5.75,0.0,9.5,3.4,3.5,3.25,3.5,0.0,10.25,5.0,10.83,7.5,lleida
Pierre Martínez,2000201715.0,9.0,11.0,5.0,6.0,14.0,12.0,14.0,12.5,6.0,13.0,7.5,12.75,11.6,4.0,14.25,12.0,12.0,15.5,12.0,10.0,5.0,lleida
Edu,2000713008.0,8.0,11.33,6.5,2.25,10.0,1.67,6.5,8.75,2.25,8.25,0.0,9.38,7.8,1.5,6.75,5.83,9.5,7.75,4.75,5.33,10.5,lleida
Aitor Sicart,2000742072.0,9.0,10.0,7.5,1.75,10.0,3.33,7.17,6.75,1.75,5.0,0.0,5.0,8.0,1.17,4.25,4.5,0.0,9.25,2.0,5.83,9.5,lleida
Juan Luis,2000664823.0,15.0,12.17,10.0,12.5,10.0,10.0,9.67,16.5,12.5,7.75,10.5,14.0,11.2,12.33,11.75,14.5,3.5,11.0,12.75,8.83,15.0,logrones
Chisom Abdul,2000573849.0,11.0,14.0,9.5,8.25,14.0,12.0,9.17,13.25,8.25,8.5,12.25,11.5,13.5,5.5,14.25,12.33,11.5,11.0,13.5,7.17,5.5,logrones
Carlos Dotor,67293616.0,12.0,12.33,11.0,14.0,12.5,11.0,10.33,11.5,14.0,9.5,14.0,11.0,11.6,12.33,12.5,11.67,12.0,11.0,13.0,10.33,10.0,logrones
Higinio Zarzo,2000192890.0,12.0,10.67,13.0,11.0,13.0,12.0,10.0,11.5,11.0,11.0,12.0,9.25,11.6,9.0,11.75,11.0,12.0,10.5,10.5,8.0,8.0,logrones
Yeray Zabalo,2000438356.0,14.0,11.17,8.0,10.0,7.5,7.83,8.33,14.75,10.0,6.0,9.5,13.0,9.6,9.0,13.0,12.83,6.0,10.0,13.5,7.0,13.0,logrones
Ángel Alcalde,2000573845.0,4.0,8.33,6.0,4.5,11.5,3.0,11.17,6.0,4.5,5.0,0.0,8.75,6.8,3.0,5.5,4.0,0.0,13.25,6.0,8.67,9.0,logrones
Toni Moya,67223078.0,7.5,15.0,9.5,13.75,13.0,11.83,12.33,14.75,13.75,10.0,13.75,14.25,13.3,11.67,12.38,14.5,11.0,13.75,12.75,9.17,12.0,logrones
Diego Alende,67199156.0,10.0,12.17,12.0,11.25,12.0,12.33,10.0,12.5,11.25,9.75,12.0,11.88,11.8,11.83,10.75,13.17,11.5,13.0,12.25,8.17,14.0,mirandes
Gideon Ikechukwu,2000683108.0,11.5,11.5,9.5,8.5,11.5,14.17,10.5,11.0,8.5,9.0,10.5,14.88,12.1,10.5,12.38,12.83,8.5,12.75,11.0,10.5,14.5,mirandes
Agapito Torres,2000201479.0,17.0,12.5,12.0,10.25,9.25,11.0,9.67,13.75,10.25,8.5,12.25,14.0,11.6,10.83,12.5,13.33,6.5,10.75,12.5,8.67,11.0,mirandes
Facundo Barboza,2000280204.0,6.5,6.0,6.5,1.75,14.75,1.17,12.83,5.25,1.75,11.75,0.0,12.0,4.3,1.17,14.88,3.5,12.0,13.5,13.5,7.83,4.5,mirandes
Victor Cano,2000443364.0,12.5,7.0,3.5,2.75,12.25,9.33,13.67,9.5,2.75,13.25,2.75,8.88,9.8,1.83,10.62,6.33,9.5,16.0,6.5,9.33,0.0,mirandes
Fede Vico,67142992.0,2.5,12.33,5.0,10.5,12.5,12.67,13.33,10.5,10.5,11.5,10.5,10.5,12.4,8.33,7.75,11.33,12.0,14.0,4.5,9.0,9.0,mirandes
Antonio Díaz,2000569978.0,13.0,9.33,11.0,8.0,14.75,7.33,10.33,11.0,8.0,12.0,8.0,10.25,10.0,5.33,10.5,7.33,12.0,12.0,8.5,6.67,0.0,mirandes
Víctor Meseguer,67278046.0,11.0,13.0,12.0,12.5,12.5,13.0,10.0,12.0,12.5,11.0,14.0,12.75,13.0,11.67,12.0,12.33,12.0,11.5,12.0,9.33,11.0,mirandes
Juan Pablo,2000574059.0,16.0,10.5,8.5,5.25,11.5,10.67,8.83,11.0,5.25,8.0,11.25,13.12,10.6,3.5,10.5,10.83,7.5,8.5,11.0,6.17,12.5,numantia
Bakary Daou,2000515163.0,14.0,11.0,11.0,11.0,7.5,9.0,5.0,14.5,11.0,4.5,9.5,11.75,10.2,11.0,14.0,12.67,3.0,7.5,15.5,3.67,13.0,numantia
Julio Gracia,67237836.0,4.0,11.33,6.0,8.0,10.0,13.67,9.0,11.5,8.0,7.0,10.0,10.25,12.4,9.0,10.5,12.0,14.0,11.0,4.0,7.67,6.0,numantia
Antonio Cotán,67157612.0,4.0,12.5,5.0,12.5,13.25,14.67,11.0,13.5,12.5,12.25,14.0,13.25,14.0,11.17,8.25,12.83,11.5,14.5,6.0,9.83,5.0,numantia
Humberto Alonso,2000196451.0,4.0,13.0,7.0,10.0,13.0,13.33,13.33,12.0,10.0,13.5,10.0,9.5,13.2,7.17,14.75,12.33,13.0,14.5,12.5,12.0,4.0,numantia
Castri,67294959.0,10.0,9.0,10.0,5.75,10.25,11.83,9.33,10.25,5.75,11.5,8.5,7.75,10.5,5.33,13.12,10.17,14.0,9.5,8.0,7.17,4.5,numantia
Asier Pinillos,2000574064.0,4.0,12.33,7.0,12.25,12.75,7.5,10.83,13.25,12.25,9.25,10.75,13.0,9.9,11.5,10.25,12.17,5.0,12.25,9.5,8.33,13.0,numantia
Juan José,2000200474.0,13.5,7.17,8.0,13.0,7.0,5.0,4.33,12.75,13.0,5.0,11.0,14.25,6.2,11.83,12.38,10.33,0.0,6.5,15.0,3.33,12.0,numantia
Mikel Muñoz,2000710316.0,2.5,9.67,12.0,6.25,11.75,7.33,11.17,12.25,6.25,8.25,6.25,12.25,10.2,4.17,15.38,8.17,13.0,12.0,13.25,6.5,0.0,numantia
Àlex Rico,67295759.0,6.0,12.83,5.5,10.5,11.25,13.33,8.5,12.5,10.5,11.0,10.0,12.5,12.8,10.0,10.38,13.17,8.5,11.0,9.0,9.33,10.5,olot
Fran Manzanara,67211715.0,10.0,13.83,11.0,11.25,10.75,10.67,9.17,13.25,11.25,9.0,12.25,12.38,12.0,10.83,8.75,13.33,8.5,11.0,9.25,7.33,12.0,olot
Omri Hemo,2000440760.0,13.0,12.33,3.5,8.5,12.5,14.33,9.33,14.0,8.5,13.0,8.5,13.25,13.4,7.33,12.75,13.67,11.0,11.5,10.5,10.67,5.0,olot
Alberto Cañizares,2000571806.0,13.5,8.17,4.5,10.25,14.75,12.17,11.17,12.5,10.25,10.5,8.75,12.12,10.7,9.0,9.75,10.83,8.5,14.5,10.75,12.17,5.5,olot
Miguel Fernández,67263770.0,8.0,8.67,8.0,8.0,14.0,11.67,12.33,10.0,8.0,12.5,7.5,12.75,10.2,7.33,10.5,10.0,10.0,14.0,10.5,12.33,5.0,olot
Francisco Tena,67211549.0,13.5,5.67,7.5,6.25,5.5,2.5,5.67,5.25,6.25,5.25,0.0,12.88,4.9,4.17,4.25,3.5,4.5,6.75,4.5,7.17,10.5,olot
Juan Carlos Chasco,2000574123.0,9.0,3.0,3.0,3.0,11.0,1.67,11.0,1.5,3.0,5.5,0.0,9.25,2.8,2.0,5.5,1.0,0.0,12.0,3.0,9.0,3.0,olot
Nico Montoro,2000513279.0,8.5,9.33,11.5,8.5,10.75,9.5,5.83,14.75,8.5,9.25,9.5,10.38,8.6,9.5,10.75,14.33,8.5,8.75,13.0,6.33,12.5,ponferrada
Ricki Alonso,2000444088.0,11.0,13.67,7.0,10.0,12.5,10.0,9.0,14.0,10.0,9.0,12.0,13.25,12.0,9.67,8.0,13.0,11.0,11.5,8.5,7.0,9.0,ponferrada
Lucas Suárez,67291632.0,14.0,11.67,6.0,11.0,15.5,13.33,12.33,13.5,11.0,14.5,11.0,9.5,13.0,10.33,9.0,12.33,10.0,16.5,11.5,11.67,5.0,ponferrada
Carlos Pérez,67277708.0,14.0,10.67,5.0,8.0,13.5,15.0,12.67,12.0,8.0,13.5,9.0,10.5,12.6,7.67,11.5,12.67,12.0,15.0,6.5,11.67,3.0,ponferrada
Migue Fernández,2000513270.0,4.0,12.0,6.0,5.0,14.0,10.0,10.0,9.5,5.0,10.0,7.0,9.5,11.2,3.33,13.0,9.67,8.0,12.5,9.0,6.67,4.0,ponferrada
Vojo Bešović,2000191918.0,9.5,8.0,14.5,10.75,16.0,2.17,14.33,6.75,10.75,12.75,5.5,15.12,6.1,7.17,10.0,4.5,6.5,17.75,10.75,12.33,6.5,ponferrada
Alberto Jiménez,2000712145.0,9.0,8.33,9.5,6.75,13.25,7.17,9.17,10.5,6.75,9.25,6.75,10.62,9.3,4.5,11.0,7.0,13.0,11.25,13.0,6.17,0.0,ponferrada
Gorka Merino,2000441525.0,9.5,5.0,3.0,11.25,12.75,2.17,11.17,4.25,11.25,10.0,5.0,11.5,4.3,7.5,9.88,2.83,4.5,13.5,15.0,12.17,8.5,ponferrada
Mohamed Gallar,2000444071.0,17.0,9.67,5.0,11.5,10.0,7.0,9.0,4.0,11.5,10.0,13.75,11.25,7.2,12.0,5.62,7.33,6.0,11.5,11.0,8.33,14.0,pontevedra
Álvaro Fortes,2000443308.0,17.0,10.67,6.0,8.5,5.0,10.33,6.67,11.5,8.5,6.5,12.0,11.5,10.2,11.0,11.25,11.67,5.0,8.5,11.5,5.17,14.0,pontevedra
Pep,2000198640.0,14.0,14.0,12.0,11.5,12.0,10.33,9.67,16.0,11.5,9.0,10.5,9.62,12.2,10.33,9.25,14.67,3.0,11.5,12.5,7.33,10.0,pontevedra
Isra Cano,2000065444.0,3.0,10.67,8.5,5.25,13.5,9.83,8.33,14.5,5.25,10.5,5.25,8.25,12.3,3.5,10.5,9.67,12.5,11.0,6.0,5.33,0.0,pontevedra
Isaiah,2000194472.0,12.0,6.67,8.5,10.5,8.0,6.67,3.33,9.5,10.5,4.5,11.25,11.75,5.9,9.67,9.75,9.83,0.0,5.0,14.0,2.67,14.5,pontevedra
Gorka Arrizabalaga,2000683360.0,12.0,6.67,7.0,4.0,13.25,9.0,10.5,9.5,4.0,11.75,4.0,11.0,9.4,2.67,8.75,6.33,10.0,12.75,11.0,12.5,0.0,pontevedra
Álvaro Sánchez,2000685713.0,9.0,12.67,8.0,8.0,16.0,11.0,12.33,16.0,8.0,14.5,9.5,10.5,12.4,6.33,14.25,13.67,9.0,12.5,12.5,9.67,6.0,rsanb
Francesco Zamuner,2000626880.0,11.0,11.33,8.0,11.0,14.5,10.67,12.67,11.5,11.0,12.5,11.0,14.25,10.6,10.67,12.5,12.0,10.0,14.5,12.0,11.67,11.0,rsanb
Roberto van Brakel,2000572868.0,10.0,11.67,7.0,7.5,15.0,12.33,11.67,11.5,7.5,12.0,9.5,10.25,12.2,6.67,14.75,11.33,15.0,12.5,12.5,10.33,6.0,rsanb
Antonio Navarro,2000571902.0,9.0,11.33,4.0,10.5,10.5,11.0,9.33,14.5,10.5,10.0,11.0,13.75,11.4,9.67,14.5,13.0,8.0,10.5,11.0,6.33,9.0,rsanb
Vicente,2000571659.0,12.0,9.67,5.0,9.0,14.5,11.33,10.33,11.5,9.0,11.0,9.0,11.25,11.0,7.67,15.5,10.33,12.0,12.0,12.0,10.0,5.0,rsanb
Víctor,2000440738.0,9.0,13.0,11.0,12.5,13.5,12.33,13.0,12.0,12.5,13.5,12.5,9.75,12.6,11.0,12.75,12.33,13.0,14.0,13.5,11.67,10.0,rsanb
Gonzalo Cuadros,2000647507.0,10.0,11.67,5.0,10.5,15.0,12.0,12.33,12.5,10.5,13.0,9.0,11.5,12.0,8.67,14.75,12.0,10.0,15.5,10.5,11.33,5.0,rsanb
Manuel Bosch,2000514796.0,12.0,9.67,7.0,10.5,14.5,12.67,11.67,10.5,10.5,13.0,11.5,9.5,11.4,11.33,14.25,10.33,15.0,15.0,12.0,11.0,9.0,rsanb
Jannis Emde,2000504247.0,11.0,12.67,8.0,8.0,12.5,12.67,11.67,12.0,8.0,13.0,9.5,12.0,12.6,8.0,14.25,12.33,9.0,14.0,13.5,10.0,4.0,rsanb
Saverio van Lopik,2000437951.0,12.0,10.67,5.0,10.0,13.0,12.33,11.33,11.5,10.0,10.5,10.5,8.5,11.8,8.33,10.75,11.0,13.0,14.0,10.0,10.67,8.0,rsanb
Agustín Agirre,2000439259.0,13.0,10.33,7.0,12.0,14.0,13.67,10.0,12.0,12.0,9.0,11.5,13.5,11.6,12.67,13.5,12.67,9.0,12.0,14.0,9.67,12.0,rsanb
Scott Diaz,2000706461.0,8.0,13.33,14.0,12.5,14.0,12.33,13.33,13.5,12.5,12.0,11.5,14.25,12.4,11.0,12.75,14.0,11.0,15.5,9.5,10.67,9.0,rsanb
Marc Casadó,2000058198.0,11.0,13.67,11.0,9.5,12.0,13.33,9.67,14.0,9.5,11.0,10.5,11.0,13.6,8.67,13.75,13.67,12.0,12.0,11.0,8.33,10.0,rsantander
Juan De Dios Navarro,2000196452.0,11.0,8.0,4.0,6.5,12.5,11.0,11.33,8.0,6.5,14.5,7.5,9.5,9.8,6.67,14.25,8.0,9.0,13.5,10.0,9.0,6.0,rsantander
