Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Asier,2000574060.0,3.83,10.75,13.0,11.33,10.67,12.17,7.5,9.33,numantia
Mikel Kortazar,67260193.0,2.33,10.25,14.5,10.0,8.67,8.67,6.5,9.58,olot
Victor Pérez,2000572055.0,4.33,11.25,14.5,12.67,10.83,9.33,12.0,9.33,olot
Miguel Fernández,67263770.0,5.67,10.75,11.0,11.0,9.67,12.33,8.0,10.5,olot
Rulo,67196228.0,11.67,7.5,9.0,7.67,6.67,11.33,5.5,10.83,ponferrada
Migue Fernández,2000513270.0,1.33,10.5,14.5,13.67,7.33,12.33,5.0,8.5,ponferrada
Alejandro Preciado,76058677.0,2.0,11.75,11.0,10.0,9.33,11.33,10.0,11.33,ponferrada
David Alfonso,67244455.0,0.0,7.5,13.5,10.0,8.83,12.83,5.0,7.0,pontevedra
Julio Delgado,67221282.0,2.0,8.5,13.5,10.33,9.67,12.67,2.5,9.83,pontevedra
Chiquinho,83169933.0,5.83,10.0,13.5,11.33,10.17,10.83,7.0,9.33,pontevedra
Serafín Godoy,2000202566.0,0.0,12.38,15.5,11.5,4.67,12.0,9.5,4.58,pontevedra
Alain Garai,2000679842.0,0.0,3.5,16.0,10.33,9.0,8.5,6.75,3.17,pontevedra
Koldo Valencia,2000663358.0,7.67,11.0,14.5,11.33,10.67,12.67,6.5,12.0,rsanb
Kian Van Den Bergh,2000632259.0,6.33,12.5,16.0,11.67,10.0,13.0,8.5,10.83,rsanb
Antonio Navarro,2000571902.0,9.67,13.0,14.5,9.0,6.67,9.67,6.5,14.0,rsanb
Víctor,2000440738.0,9.33,13.25,12.0,13.33,13.0,13.33,10.0,10.83,rsanb
Leandro Alves,2000568887.0,3.33,14.25,14.5,9.67,12.33,11.67,12.0,8.83,rsanb
Jannis Emde,2000504247.0,5.33,13.5,13.0,13.33,9.67,12.33,9.5,12.67,rsanb
Vassi,67293620.0,7.33,10.75,11.5,11.67,12.0,15.33,7.0,11.5,rsantander
Esteban Herrera,2000663543.0,1.17,11.12,10.25,12.33,10.67,13.5,8.25,12.0,rsantander
Esteban Iglesias,2000443789.0,4.17,12.5,14.0,12.0,9.67,14.67,7.5,9.67,rsantander
Abraham Camus,2000663544.0,0.0,9.5,15.5,11.83,11.17,11.33,5.75,8.5,rsantander
Souleymane Kané,2000713453.0,0.0,4.38,8.25,11.67,6.17,8.0,7.5,4.5,rsantander
Pol Arjona,2000633084.0,2.17,10.38,14.5,11.83,12.5,13.33,10.5,8.92,sabadell
Lucas Rodrigues,19362985.0,5.17,10.75,13.5,12.0,11.67,12.33,11.0,11.83,sabadell
Mario Martínez,2000439249.0,4.67,12.12,12.5,11.17,11.0,15.33,11.5,10.25,sabadell
Duaner Rodney,2000571340.0,0.0,10.25,10.5,11.33,10.67,12.0,9.5,5.83,sabadell
Jesús Sillero,67196099.0,2.33,8.0,12.0,11.0,11.0,11.67,6.5,9.5,sabadell
Yassin Fekir,48036660.0,4.83,8.88,11.75,12.83,12.17,13.0,5.0,11.08,tarragona
Joshua Ballesté,2000633082.0,4.33,10.0,12.5,12.67,9.5,12.5,9.75,9.92,tarragona
Paulo Barros,2000191478.0,0.0,11.38,15.5,11.17,11.17,12.0,7.5,5.75,tarragona
Salvador Román,2000663176.0,1.0,13.88,15.0,10.17,11.33,13.33,6.5,9.58,zaragozab
Félix Artigas,2000511083.0,6.0,11.0,10.5,7.67,7.67,12.67,6.5,7.5,zaragozab
