Player,UID,GK,DR,DC,DL,WBR,DM,WBL,MR,MC,ML,AMR,AMC,AML,STC,Team
Vojo Bešović,2000191918,0,0,1,0,0,1,0,0,1,0,0,0,0,0,ponferrada
Gorka Merino,2000441525,0,1,1,0,0,1,0,0,1,0,0,0,0,0,ponferrada
Francisco Javier García,2000442254,0,0,1,0,0,1,0,0,0,0,0,0,0,0,pontevedra
Mohamed Gallar,2000444071,0,0,1,0,0,1,0,0,1,0,0,0,0,0,pontevedra
Álvaro Fortes,2000443308,0,0,1,0,0,1,0,0,1,0,0,0,0,0,pontevedra
Pep,2000198640,0,0,1,0,0,1,0,0,1,0,0,0,0,0,pontevedra
Isaiah,2000194472,0,0,1,0,0,1,0,0,1,0,0,0,0,0,pontevedra
Francesco Zamuner,2000626880,0,0,1,0,0,1,0,0,1,0,0,1,0,0,rsanb
Gonzalo Cuadros,2000647507,0,0,0,0,0,1,0,0,1,0,0,1,0,0,rsanb
Harald Klingmann,2000504134,0,0,1,1,0,1,0,0,0,0,0,0,0,0,rsanb
Agustín Agirre,2000439259,0,0,1,0,0,1,0,0,1,0,0,1,0,0,rsanb
Scott Diaz,2000706461,0,0,0,0,0,1,0,0,1,0,0,1,0,0,rsanb
Marc Casadó,2000058198,0,0,0,0,0,1,0,0,1,0,0,1,0,0,rsantander
Juan De Dios Navarro,2000196452,0,0,0,0,0,1,0,0,1,1,1,0,0,0,rsantander
Dani Villahermosa,2000049421,0,0,0,0,0,1,0,0,1,0,0,0,0,0,rsantander
Josep María González,2000201491,0,0,1,1,0,1,0,0,0,0,0,0,0,0,sabadell
Luis,2000193720,0,1,0,1,1,1,0,1,0,0,0,0,0,0,sabadell
Álvaro Goikoetxea,2000198139,0,0,0,0,0,1,0,0,1,0,0,0,0,0,sabadell
Antonio Manau,2000514807,0,0,1,0,0,1,0,0,1,0,0,0,0,0,sabadell
Gerard,2000633086,0,0,1,0,0,1,0,0,1,0,0,0,0,0,sabadell
David González,2000633083,0,0,0,0,0,1,0,0,1,0,0,1,0,0,sabadell
Rodrigo Tarín,67183258,0,0,1,0,0,1,0,0,0,0,0,0,0,0,tarragona
Arnau Solà,67296656,0,0,1,1,0,1,1,0,1,1,0,0,0,0,tarragona
Enrique Pedraza,2000194016,0,0,1,0,0,1,0,0,1,0,0,0,0,0,tarragona
Eneko Pérez,2000441528,0,0,1,0,0,1,0,0,1,0,0,0,0,0,tarragona
Eugeni,67169241,0,0,0,0,0,1,0,0,1,0,0,1,0,0,tarragona
Biel Cárdenas,2000629927,0,0,0,0,0,1,0,0,1,0,0,0,0,0,zaragozab
Iván Romero,2000629923,0,0,1,0,0,1,0,0,1,0,0,0,0,0,zaragozab
Ignacio Caballero,2000511080,0,0,1,1,0,1,1,0,0,0,0,0,0,0,zaragozab
Juan Manuel Mejías,2000442677,0,0,1,0,0,1,0,0,1,0,0,0,0,0,zaragozab
Ismael Bermudo,2000439534,0,0,1,0,0,1,0,0,1,0,0,0,0,0,zaragozab
Xavi Jiménez,2000194000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,zaragozab
Andrés Hernández,2000439538,0,0,1,0,0,1,0,0,1,0,0,0,0,0,zaragozab
