Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling,Team
Facundo Barboza,2000280204.0,6.5,6.0,6.5,1.75,14.75,1.17,12.83,5.25,1.75,11.75,0.0,12.0,4.3,1.17,14.88,3.5,12.0,13.5,13.5,7.83,4.5,mirandes
Felipe Núñez,2000197172.0,10.5,7.83,9.5,10.0,6.75,7.83,5.17,12.5,10.0,4.5,9.5,10.75,7.2,9.17,11.38,12.0,0.0,7.75,11.5,2.33,13.5,mirandes
Castri,67294959.0,10.0,9.0,10.0,5.75,10.25,11.83,9.33,10.25,5.75,11.5,8.5,7.75,10.5,5.33,13.12,10.17,14.0,9.5,8.0,7.17,4.5,numantia
Ander Azparren,2000199803.0,12.0,9.0,7.0,8.5,13.5,13.0,9.0,9.0,8.5,14.5,10.0,11.25,10.8,6.83,12.5,10.0,14.0,10.5,8.0,11.67,2.0,numantia
Asier Pinillos,2000574064.0,4.0,12.33,7.0,12.25,12.75,7.5,10.83,13.25,12.25,9.25,10.75,13.0,9.9,11.5,10.25,12.17,5.0,12.25,9.5,8.33,13.0,numantia
Kevin,2000199813.0,16.0,12.0,9.0,7.0,14.5,12.33,9.67,10.5,7.0,12.0,10.5,9.25,11.8,4.67,10.0,11.67,12.0,11.5,13.0,9.0,6.0,numantia
Omri Hemo,2000440760.0,13.0,12.33,3.5,8.5,12.5,14.33,9.33,14.0,8.5,13.0,8.5,13.25,13.4,7.33,12.75,13.67,11.0,11.5,10.5,10.67,5.0,olot
Francisco Eduardo García,2000198830.0,5.5,3.33,8.5,5.75,14.5,8.33,9.5,7.0,5.75,16.5,5.75,8.62,7.0,3.83,15.38,4.67,14.5,12.0,10.75,12.0,0.0,olot
Miguel Fernández,67263770.0,8.0,8.67,8.0,8.0,14.0,11.67,12.33,10.0,8.0,12.5,7.5,12.75,10.2,7.33,10.5,10.0,10.0,14.0,10.5,12.33,5.0,olot
Juan Carlos Chasco,2000574123.0,9.0,3.0,3.0,3.0,11.0,1.67,11.0,1.5,3.0,5.5,0.0,9.25,2.8,2.0,5.5,1.0,0.0,12.0,3.0,9.0,3.0,olot
Migue Fernández,2000513270.0,4.0,12.0,6.0,5.0,14.0,10.0,10.0,9.5,5.0,10.0,7.0,9.5,11.2,3.33,13.0,9.67,8.0,12.5,9.0,6.67,4.0,ponferrada
David Alfonso,67244455.0,2.5,7.33,7.5,5.75,13.0,5.83,9.5,9.5,5.75,11.5,5.75,9.75,7.9,3.83,12.25,6.33,9.5,10.0,5.5,6.5,0.0,pontevedra
Koldo Valencia,2000663358.0,6.0,9.33,7.0,9.0,14.0,11.33,12.0,10.5,9.0,12.5,9.5,14.25,10.6,7.67,13.5,10.0,10.0,13.0,8.0,11.67,10.0,rsanb
Álvaro Sánchez,2000685713.0,9.0,12.67,8.0,8.0,16.0,11.0,12.33,16.0,8.0,14.5,9.5,10.5,12.4,6.33,14.25,13.67,9.0,12.5,12.5,9.67,6.0,rsanb
Kian Van Den Bergh,2000632259.0,8.0,13.33,9.0,6.5,11.0,10.67,11.33,13.0,6.5,15.0,9.0,10.5,12.2,6.0,15.75,12.33,14.0,12.0,12.5,9.67,10.0,rsanb
Felipe,2000510074.0,13.0,11.33,11.0,10.0,10.5,12.0,11.33,12.0,10.0,13.0,11.5,13.0,11.6,9.33,14.5,12.0,15.0,11.0,15.0,10.67,7.0,rsanb
Saverio van Lopik,2000437951.0,12.0,10.67,5.0,10.0,13.0,12.33,11.33,11.5,10.0,10.5,10.5,8.5,11.8,8.33,10.75,11.0,13.0,14.0,10.0,10.67,8.0,rsanb
Adama Mendy,2000663542.0,11.5,9.5,13.0,11.5,10.5,8.83,7.67,13.25,11.5,8.0,9.5,12.75,9.5,9.83,11.62,11.33,3.5,11.5,12.0,6.0,9.0,rsantander
Alvaro Montoya,2000440605.0,16.0,11.67,10.0,6.0,13.0,10.0,10.67,10.5,6.0,12.5,8.5,11.0,10.6,4.0,15.0,11.0,14.0,11.5,14.5,8.67,3.0,rsantander
Dramane Diarra,2000710909.0,6.5,5.0,10.0,6.5,11.0,4.83,11.67,6.5,6.5,10.25,6.5,12.12,5.9,4.33,13.88,4.33,11.5,10.25,10.25,8.83,0.0,rsantander
Luis,2000193720.0,6.0,11.0,6.0,10.0,6.5,13.0,4.67,12.5,10.0,7.5,9.5,11.0,11.6,10.33,12.75,13.0,7.0,5.5,12.0,5.67,13.0,sabadell
Mauro Puche,2000512104.0,11.0,9.33,9.0,4.5,14.0,10.33,13.67,8.5,4.5,13.5,8.0,9.0,10.2,3.0,13.12,8.33,7.0,15.0,9.0,10.0,5.0,sabadell
Gerardo Rodríguez,2000631751.0,10.0,10.67,6.0,6.5,16.5,12.83,11.67,12.5,6.5,16.5,8.0,10.62,12.1,6.33,12.75,11.67,9.0,13.0,9.0,10.5,3.5,tarragona
Cristóbal Guillén,2000438353.0,4.0,6.33,8.5,7.25,11.0,5.83,9.17,7.5,7.25,11.5,7.25,11.25,7.3,4.83,14.25,5.0,13.5,9.0,10.5,5.83,0.0,tarragona
Julio,2000629924.0,14.0,7.67,5.0,6.5,9.5,7.33,7.0,13.5,6.5,11.0,10.0,10.75,7.2,8.0,14.62,12.0,0.0,10.5,13.25,6.67,8.0,zaragozab
Santiago Martínez,2000570461.0,8.0,13.83,8.5,5.75,11.0,9.67,9.5,11.5,5.75,10.0,9.25,8.75,12.0,3.83,15.25,11.17,12.5,9.0,13.0,5.83,7.5,zaragozab
Hirofumi Saitô,2000192902.0,3.0,8.67,6.0,8.0,14.5,11.67,11.33,9.0,8.0,13.0,9.5,10.0,9.8,5.33,15.25,10.0,11.0,12.5,11.0,11.33,2.5,zaragozab
