Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Alejandro Aleñá,2000202600.0,7.83,12.88,10.0,3.5,3.0,8.0,7.0,11.92,leonesa
Abderraman Rebbach,2000053956.0,3.67,8.75,13.5,11.0,6.33,11.67,9.5,9.33,lleida
Sergio,2000713016.0,3.0,3.5,14.5,6.17,1.83,4.67,4.5,4.5,lleida
Emmanuel Attipoe,13210212.0,5.67,10.0,16.25,9.5,4.33,12.33,6.5,4.75,logrones
Daniel,2000632726.0,0.0,12.12,7.0,9.17,10.67,9.67,14.5,8.92,logrones
Javi Pereda,2000199802.0,5.17,13.25,14.5,9.67,8.83,10.83,7.5,9.83,mirandes
Echedey Carpintier,83212484.0,10.17,9.38,11.5,3.17,3.17,11.0,8.5,10.58,mirandes
Fede Vico,67142992.0,7.33,5.0,9.5,14.67,11.67,12.0,3.75,10.5,mirandes
Diego Pampín,67247255.0,9.17,8.75,14.0,10.33,9.0,11.17,5.0,10.67,numantia
Castri,67294959.0,3.33,10.25,13.0,10.67,10.0,11.5,10.0,9.17,numantia
Mikel Kortazar,67260193.0,2.33,10.25,14.5,10.0,8.67,8.67,6.5,9.58,olot
Victor Pérez,2000572055.0,4.33,11.25,14.5,12.67,10.83,9.33,12.0,9.33,olot
Alejandro Preciado,76058677.0,2.0,11.75,11.0,10.0,9.33,11.33,10.0,11.33,ponferrada
Julio Delgado,67221282.0,2.0,8.5,13.5,10.33,9.67,12.67,2.5,9.83,pontevedra
Chiquinho,83169933.0,5.83,10.0,13.5,11.33,10.17,10.83,7.0,9.33,pontevedra
Antonio Navarro,2000571902.0,9.67,13.0,14.5,9.0,6.67,9.67,6.5,14.0,rsanb
Vicente,2000571659.0,5.33,12.75,15.5,11.33,11.0,12.33,8.5,10.67,rsanb
Juan De Dios Navarro,2000196452.0,6.0,11.75,14.5,12.0,7.33,12.67,7.5,7.5,rsantander
Esteban Iglesias,2000443789.0,4.17,12.5,14.0,12.0,9.67,14.67,7.5,9.67,rsantander
Abraham Camus,2000663544.0,0.0,9.5,15.5,11.83,11.17,11.33,5.75,8.5,rsantander
Mauro Puche,2000512104.0,1.67,9.75,15.75,13.33,8.0,13.0,10.0,8.17,sabadell
Jesús Sillero,67196099.0,2.33,8.0,12.0,11.0,11.0,11.67,6.5,9.5,sabadell
Arnau Solà,67296656.0,11.33,13.5,12.5,10.83,7.83,10.83,11.5,11.92,tarragona
Yassin Fekir,48036660.0,4.83,8.88,11.75,12.83,12.17,13.0,5.0,11.08,tarragona
Martín Lapeña,67256868.0,5.83,9.88,14.0,13.67,11.17,13.0,8.0,10.67,tarragona
Chus Beltrán,2000629925.0,2.17,12.5,16.75,11.33,12.17,14.17,9.25,9.25,zaragozab
Félix Artigas,2000511083.0,6.0,11.0,10.5,7.67,7.67,12.67,6.5,7.5,zaragozab
