Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Miguel Rodríguez,2000192674.0,4.83,13.0,12.5,12.67,9.33,13.67,9.0,9.67,girona
Eduardo Bautista,2000207175.0,3.67,12.5,17.0,10.0,9.0,10.33,7.0,8.83,girona
Antonio Manuel Bazán,2000714138.0,0.0,10.25,12.25,13.33,11.5,12.33,6.75,7.33,girona
Morris Pietranera,2000568425.0,6.0,11.75,9.0,12.0,14.33,14.67,10.0,11.33,girona
Giancarlo Perea,2000512704.0,1.33,13.75,10.0,13.0,11.67,14.0,11.5,9.83,girona
Sullivan Mayele,2000506525.0,10.67,11.5,9.5,13.67,9.33,12.0,10.5,14.33,girona
Jon Magunazelaia,2000082492.0,8.33,11.0,14.5,14.33,14.33,12.33,10.5,10.67,girona
Ibrahima Kébé,2000024313.0,12.0,12.5,14.0,10.33,8.0,9.67,11.5,12.83,girona
Diogo Fonseca,2000197949.0,9.83,5.25,11.0,3.5,3.5,5.0,6.5,10.0,hospitalet
Isma Aizpiri,29164025.0,11.67,10.75,8.0,7.0,4.67,10.33,8.5,11.33,hospitalet
Xabier Cárdenas,67220146.0,7.33,8.25,12.5,11.33,8.0,10.0,7.0,8.33,hospitalet
Echu,67229627.0,2.33,9.0,11.0,10.33,11.0,11.0,6.5,10.5,hospitalet
Diego Muñoz,2000439850.0,6.33,10.62,8.75,6.5,3.0,9.17,11.5,4.42,hospitalet
Juan Vizcarra,2000681579.0,7.83,5.75,9.75,8.67,2.5,6.33,4.75,3.83,hospitalet
Edmilson Santos,83169922.0,0.0,11.12,11.0,10.5,9.67,11.0,6.5,8.58,hospitalet
Juan Carlos Abengózar,2000570111.0,5.67,8.0,8.0,13.0,6.67,10.0,7.0,8.25,hospitalet
Alejandro Ferre,2000569554.0,12.67,12.25,12.25,9.33,8.17,10.33,12.25,12.17,leonesa
Jaime Reques,2000077283.0,6.17,9.25,13.5,13.33,9.33,11.67,9.5,9.0,leonesa
Ander Martín,2000058172.0,1.33,10.25,13.0,12.0,7.67,14.33,4.5,7.67,leonesa
Marcel Mehlem,92076601.0,15.0,10.0,11.5,10.67,7.67,9.0,10.0,13.67,leonesa
Unai Rementeria,67246387.0,8.0,8.88,13.5,11.17,4.67,8.0,7.0,4.58,leonesa
Roberto Olabe,67183968.0,5.83,8.75,10.5,11.67,10.67,10.67,8.0,10.75,leonesa
Mario Fernández,2000439263.0,7.33,11.0,11.0,15.0,9.67,12.33,6.0,10.5,leonesa
José María Garai,2000437777.0,8.33,12.25,13.0,14.0,10.67,13.17,7.5,11.67,leonesa
Alejandro Aleñá,2000202600.0,7.83,12.88,10.0,3.5,3.0,8.0,7.0,11.92,leonesa
Eneko Aguilar,67297733.0,7.33,12.5,12.0,11.0,9.33,9.67,7.0,10.33,lleida
Juan Jesús Polo,2000194987.0,10.67,12.0,11.0,9.33,5.33,6.67,11.0,11.83,lleida
Rayan Arkine,2000512092.0,0.0,9.88,16.0,10.17,9.67,8.0,9.0,5.0,lleida
Amir Ibrahimovic,2000713014.0,6.0,6.75,6.5,5.17,2.5,5.5,8.75,3.58,lleida
Pierre Martínez,2000201715.0,1.67,13.25,13.0,12.67,10.67,13.0,7.0,9.67,lleida
Edu,2000713008.0,5.0,7.0,6.5,9.67,4.17,9.5,7.25,5.75,lleida
Aitor Sicart,2000742072.0,4.33,3.5,8.5,11.67,1.0,6.67,8.25,2.67,lleida
Juan Luis,2000664823.0,13.0,11.5,12.0,7.83,8.67,8.17,12.5,13.92,logrones
Chisom Abdul,2000573849.0,1.83,12.5,14.0,14.33,11.17,11.83,10.25,12.17,logrones
Carlos Dotor,67293616.0,10.33,12.0,13.0,11.67,13.0,11.33,11.5,11.5,logrones
Higinio Zarzo,2000192890.0,6.33,11.75,13.0,11.33,11.33,12.0,12.5,10.17,logrones
Yeray Zabalo,2000438356.0,10.67,14.25,13.0,7.17,6.67,6.33,11.0,12.42,logrones
Ángel Alcalde,2000573845.0,6.0,5.75,11.0,12.83,3.33,7.67,5.0,4.5,logrones
Toni Moya,67223078.0,10.67,11.88,13.5,12.83,10.5,11.33,8.5,14.42,logrones
Diego Alende,67199156.0,13.33,11.25,11.0,11.17,8.5,10.5,11.0,12.58,mirandes
Gideon Ikechukwu,2000683108.0,13.83,12.25,12.75,11.33,6.83,9.17,10.5,13.67,mirandes
Agapito Torres,2000201479.0,11.0,12.5,12.75,9.67,8.0,8.33,14.5,13.5,mirandes
Facundo Barboza,2000280204.0,2.67,13.12,15.5,8.5,5.83,13.5,6.5,5.25,mirandes
Victor Cano,2000443364.0,0.0,9.25,10.75,15.0,6.5,11.33,8.0,5.17,mirandes
Fede Vico,67142992.0,7.33,5.0,9.5,14.67,11.67,12.0,3.75,10.5,mirandes
Antonio Díaz,2000569978.0,0.0,9.0,11.5,13.67,11.0,14.17,12.0,8.0,mirandes
Víctor Meseguer,67278046.0,10.0,11.5,13.0,13.33,12.0,12.0,11.5,12.5,mirandes
Juan Pablo,2000574059.0,4.17,11.0,10.5,10.0,7.83,10.5,12.25,13.33,numantia
Bakary Daou,2000515163.0,12.67,13.75,12.5,7.33,3.67,6.0,12.5,12.17,numantia
Julio Gracia,67237836.0,7.33,8.0,12.0,12.67,10.33,8.0,5.0,9.67,numantia
Antonio Cotán,67157612.0,8.33,7.12,8.5,15.17,10.17,12.0,4.5,13.5,numantia
Humberto Alonso,2000196451.0,3.83,13.75,14.0,14.67,13.0,13.0,5.5,10.67,numantia
Castri,67294959.0,3.33,10.25,13.0,10.67,10.0,11.5,10.0,9.17,numantia
Asier Pinillos,2000574064.0,12.0,10.12,11.5,9.0,7.83,11.17,5.5,12.67,numantia
Juan José,2000200474.0,12.0,12.25,11.75,2.5,3.83,6.17,10.75,12.42,numantia
Mikel Muñoz,2000710316.0,0.0,12.5,15.25,14.33,10.83,10.83,7.25,7.5,numantia
Àlex Rico,67295759.0,10.5,10.5,9.0,11.67,7.5,11.0,5.75,12.75,olot
Fran Manzanara,67211715.0,10.67,9.62,8.75,10.83,8.33,10.0,10.5,13.08,olot
Omri Hemo,2000440760.0,5.67,12.0,13.0,11.33,9.33,12.0,8.25,12.5,olot
Alberto Cañizares,2000571806.0,6.83,11.12,8.5,11.5,9.67,11.67,9.0,10.58,olot
Miguel Fernández,67263770.0,5.67,10.75,11.0,11.0,9.67,12.33,8.0,10.5,olot
Francisco Tena,67211549.0,7.67,4.25,3.5,6.67,2.67,4.67,10.5,6.58,olot
Juan Carlos Chasco,2000574123.0,3.0,5.5,11.0,8.0,2.67,7.33,6.0,2.83,olot
Nico Montoro,2000513279.0,11.17,12.38,10.0,2.17,5.33,9.67,10.0,11.92,ponferrada
Ricki Alonso,2000444088.0,8.67,10.88,9.0,11.33,9.0,11.0,9.0,13.0,ponferrada
Lucas Suárez,67291632.0,8.0,11.25,5.5,14.67,9.33,14.33,10.0,10.67,ponferrada
Carlos Pérez,67277708.0,5.0,9.75,12.5,13.0,10.33,12.67,9.5,10.17,ponferrada
Migue Fernández,2000513270.0,1.33,10.5,14.5,13.67,7.33,12.33,5.0,8.5,ponferrada
Vojo Bešović,2000191918.0,5.67,11.12,9.0,11.17,8.33,12.83,12.0,7.17,ponferrada
Alberto Jiménez,2000712145.0,0.0,11.12,10.25,13.17,10.67,12.17,9.25,6.83,ponferrada
Gorka Merino,2000441525.0,7.0,14.12,7.0,8.17,8.33,10.0,6.25,5.92,ponferrada
Mohamed Gallar,2000444071.0,13.67,11.38,4.75,8.0,6.67,9.0,11.0,9.92,pontevedra
Álvaro Fortes,2000443308.0,13.0,12.0,11.0,8.67,5.17,5.33,11.5,12.33,pontevedra
Pep,2000198640.0,9.67,10.0,8.0,9.33,6.67,10.0,13.0,11.75,pontevedra
Isra Cano,2000065444.0,0.0,7.5,10.5,15.0,8.83,12.83,5.75,8.17,pontevedra
Isaiah,2000194472.0,11.33,11.5,8.0,1.83,3.17,6.83,10.25,12.25,pontevedra
Gorka Arrizabalaga,2000683360.0,0.0,8.75,9.0,12.33,9.0,11.17,9.5,5.83,pontevedra
Álvaro Sánchez,2000685713.0,4.67,12.0,14.0,10.0,9.0,15.0,8.5,10.83,rsanb
Francesco Zamuner,2000626880.0,10.67,11.75,12.0,10.0,10.0,12.67,9.5,13.33,rsanb
Roberto van Brakel,2000572868.0,5.0,13.25,15.5,12.33,11.0,13.0,8.5,9.5,rsanb
Antonio Navarro,2000571902.0,9.67,13.0,14.5,9.0,6.67,9.67,6.5,14.0,rsanb
Vicente,2000571659.0,5.33,12.75,15.5,11.33,11.0,12.33,8.5,10.67,rsanb
Víctor,2000440738.0,9.33,13.25,12.0,13.33,13.0,13.33,10.0,10.83,rsanb
Gonzalo Cuadros,2000647507.0,6.33,12.0,14.0,13.0,10.0,13.33,7.5,10.83,rsanb
Manuel Bosch,2000514796.0,10.33,13.25,15.5,13.33,11.33,13.0,9.5,9.83,rsanb
Jannis Emde,2000504247.0,5.33,13.5,13.0,13.33,9.67,12.33,9.5,12.67,rsanb
Saverio van Lopik,2000437951.0,6.67,11.5,10.0,14.0,11.0,11.67,8.5,9.17,rsanb
Agustín Agirre,2000439259.0,13.33,13.25,12.5,10.67,8.67,11.33,10.0,13.17,rsanb
Scott Diaz,2000706461.0,9.33,11.0,13.5,11.67,11.0,12.0,11.0,14.0,rsanb
Marc Casadó,2000058198.0,7.67,12.5,13.5,13.0,9.67,11.33,11.0,11.83,rsantander
Juan De Dios Navarro,2000196452.0,6.0,11.75,14.5,12.0,7.33,12.67,7.5,7.5,rsantander
Esteban Herrera,2000663543.0,1.17,11.12,10.25,12.33,10.67,13.5,8.25,12.0,rsantander
Gabriel Blanco,2000200470.0,1.33,12.5,10.5,12.0,7.67,11.0,8.0,10.67,rsantander
Dani Villahermosa,2000049421.0,9.33,10.0,14.0,12.33,8.0,10.67,12.0,10.67,rsantander
Álvaro Goikoetxea,2000198139.0,11.0,11.75,10.0,12.5,9.83,11.83,8.75,12.33,sabadell
Aarón Rey,67228467.0,9.0,9.62,13.0,11.83,10.67,12.83,7.5,11.92,sabadell
Yago Santiago,28129860.0,10.33,11.75,14.0,12.67,11.0,11.0,10.5,8.67,sabadell
Antonio Manau,2000514807.0,8.0,9.62,9.0,2.5,2.5,6.5,13.0,10.75,sabadell
Gerard,2000633086.0,6.33,5.5,8.5,6.67,1.17,6.67,10.5,3.67,sabadell
David González,2000633083.0,0.0,7.0,8.5,5.83,5.83,7.67,4.25,4.5,sabadell
Arnau Solà,67296656.0,11.33,13.5,12.5,10.83,7.83,10.83,11.5,11.92,tarragona
Enrique Pedraza,2000194016.0,12.0,13.0,10.0,7.33,6.5,9.5,14.25,12.33,tarragona
Nassim Ramdane,2000572058.0,5.0,11.75,14.0,11.0,10.0,13.33,9.0,8.5,tarragona
Eneko Pérez,2000441528.0,11.67,11.75,10.0,6.67,6.67,6.67,12.5,12.83,tarragona
Yassin Fekir,48036660.0,4.83,8.88,11.75,12.83,12.17,13.0,5.0,11.08,tarragona
Eugeni,67169241.0,7.67,6.5,7.0,15.67,12.33,12.0,7.0,11.5,tarragona
Adrián Capapé,2000439539.0,11.33,14.12,14.0,13.5,12.0,13.0,11.0,10.83,zaragozab
Serafín Cabezas,2000629922.0,0.0,10.75,9.0,11.33,9.17,11.0,10.5,5.5,zaragozab
Ramón Alfaro,2000511082.0,8.0,12.5,13.0,10.33,5.33,8.33,9.5,10.83,zaragozab
Biel Cárdenas,2000629927.0,7.33,13.5,11.5,9.0,4.17,10.67,8.0,6.42,zaragozab
Iván Romero,2000629923.0,12.83,12.88,13.0,7.17,7.17,7.33,11.5,12.42,zaragozab
Félix Artigas,2000511083.0,6.0,11.0,10.5,7.67,7.67,12.67,6.5,7.5,zaragozab
Juan Manuel Mejías,2000442677.0,13.33,12.25,10.0,8.67,8.67,8.67,5.75,13.83,zaragozab
Ismael Bermudo,2000439534.0,12.33,12.5,11.5,8.33,7.67,10.33,10.0,12.83,zaragozab
Andrés Hernández,2000439538.0,12.0,12.5,14.0,6.67,4.67,9.67,6.5,12.5,zaragozab
Juma Haule,2000570456.0,6.5,12.38,14.0,11.17,7.17,13.67,11.0,11.08,zaragozab
