Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Julio Nsi,2000629231.0,7.17,13.88,15.5,14.33,14.0,13.5,10.0,11.83,eibar
Javier Alonso,2000443218.0,2.0,12.0,15.75,10.67,10.33,12.0,9.5,8.17,eibar
Bernardo,2000440739.0,1.17,11.25,14.0,12.0,9.33,11.33,12.0,10.17,eibar
Jorge Álvarez,2000202563.0,1.33,11.75,15.0,11.0,8.67,12.0,13.0,12.5,eibar
Elliot,67256517.0,5.0,11.25,13.5,12.67,10.67,12.33,9.5,11.0,eibar
Cristo,67211796.0,3.33,11.0,15.0,14.0,12.67,14.67,5.5,9.83,eibar
Manuel García,2000633004.0,0.0,10.25,12.5,9.33,8.67,12.67,13.25,6.5,girona
Vicente Jové,2000574547.0,6.67,11.25,11.5,12.33,5.33,10.67,5.75,5.17,girona
Morris Pietranera,2000568425.0,6.0,11.75,9.0,12.0,14.33,14.67,10.0,11.33,girona
Giancarlo Perea,2000512704.0,1.33,13.75,10.0,13.0,11.67,14.0,11.5,9.83,girona
Jon Magunazelaia,2000082492.0,8.33,11.0,14.5,14.33,14.33,12.33,10.5,10.67,girona
Javi Cueto,67279676.0,6.33,11.25,15.5,11.0,14.33,15.0,9.0,9.33,girona
Echu,67229627.0,2.33,9.0,11.0,10.33,11.0,11.0,6.5,10.5,hospitalet
Jaume Pérez,2000198633.0,1.0,10.25,16.5,9.67,11.0,11.33,7.5,9.67,hospitalet
Roberto Proietti,2000514073.0,3.0,14.0,14.5,8.0,8.0,11.0,9.0,8.0,hospitalet
Israel,2000631088.0,1.17,13.88,12.0,12.17,11.0,12.67,9.0,9.42,hospitalet
Julen Gurrutxaga,2000682714.0,1.0,11.12,12.5,9.17,11.67,14.17,11.0,9.08,hospitalet
Juan Carlos Abengózar,2000570111.0,5.67,8.0,8.0,13.0,6.67,10.0,7.0,8.25,hospitalet
Juan Pablo Castellano,2000513639.0,0.0,12.12,14.0,11.17,12.33,10.67,8.5,5.83,leonesa
Carlos,2000193994.0,2.33,12.0,14.0,9.33,14.0,12.67,9.0,9.5,leonesa
Jorge Pascual,2000019418.0,1.67,9.5,14.5,10.67,14.0,13.33,13.5,9.5,leonesa
Jesús García,2000513275.0,5.67,12.25,15.0,8.33,10.0,12.33,10.5,8.67,leonesa
Mario Fernández,2000439263.0,7.33,11.0,11.0,15.0,9.67,12.33,6.0,10.5,leonesa
Kim Tae-Young,2000194479.0,2.0,10.0,14.0,10.33,15.33,14.0,11.0,11.42,leonesa
Moustapha Diop,2000666501.0,0.0,9.5,10.5,8.17,13.83,13.67,7.5,6.5,leonesa
David Mallor,2000202555.0,0.83,9.5,15.0,11.33,10.33,13.67,4.5,6.92,lleida
Rayan Arkine,2000512092.0,0.0,9.88,16.0,10.17,9.67,8.0,9.0,5.0,lleida
David Guitián,2000048339.0,0.0,10.88,12.0,7.5,11.67,11.67,9.0,5.42,lleida
Erik Aguado,2000025945.0,0.83,8.5,13.5,7.33,9.33,12.0,5.0,8.83,lleida
Chisom Abdul,2000573849.0,1.83,12.5,14.0,14.33,11.17,11.83,10.25,12.17,logrones
Higinio Zarzo,2000192890.0,6.33,11.75,13.0,11.33,11.33,12.0,12.5,10.17,logrones
Matti Ahonen,2000515148.0,2.33,11.0,15.5,10.0,14.67,10.67,12.0,10.83,logrones
Juanma Hernández,2000053164.0,5.33,11.5,10.0,13.33,15.67,13.33,11.0,10.83,logrones
Amadou Camara,2000201329.0,4.33,11.75,12.0,13.33,10.0,12.33,10.5,11.67,logrones
Lancho,2000052042.0,9.33,10.0,13.5,8.67,11.0,13.0,14.0,10.17,logrones
Daniel,2000632726.0,0.0,12.12,7.0,9.17,10.67,9.67,14.5,8.92,logrones
Christian Revuelta,2000632723.0,0.0,11.0,12.5,11.0,11.0,11.67,6.5,8.08,logrones
Álex,2000509919.0,4.5,12.25,15.5,10.33,9.0,12.17,8.5,12.5,mirandes
Daniel Moreno,2000631545.0,8.17,14.25,13.5,15.33,13.0,13.33,14.5,11.58,mirandes
Javi Pereda,2000199802.0,5.17,13.25,14.5,9.67,8.83,10.83,7.5,9.83,mirandes
Aldin Turkes,98033077.0,5.0,10.88,11.0,9.67,13.33,9.33,13.0,10.42,mirandes
Daniel Moreno,2000681256.0,0.0,10.5,11.5,11.5,10.33,13.5,9.25,9.92,mirandes
Fede Vico,67142992.0,7.33,5.0,9.5,14.67,11.67,12.0,3.75,10.5,mirandes
Rubén Prieto,2000572704.0,0.0,8.75,13.5,7.0,15.0,10.67,12.0,9.67,mirandes
Salia Coulibaly,2000443795.0,5.33,12.0,15.0,11.67,10.0,10.0,5.5,10.83,numantia
Castri,67294959.0,3.33,10.25,13.0,10.67,10.0,11.5,10.0,9.17,numantia
Ander Azparren,2000199803.0,2.83,11.0,12.5,10.0,12.67,13.67,9.5,11.17,numantia
Lorenzo Sánchez,2000034331.0,1.33,11.0,14.5,8.67,13.0,13.67,9.5,9.67,numantia
Gorka Ormaetxea,2000574661.0,0.0,12.25,13.0,12.67,9.67,13.0,14.5,6.33,numantia
Kevin,2000199813.0,2.0,11.25,8.5,11.0,11.33,13.0,12.5,10.67,numantia
Asier,2000574060.0,3.83,10.75,13.0,11.33,10.67,12.17,7.5,9.33,numantia
Olivier Six,2000737738.0,1.17,13.38,10.25,12.0,12.33,11.67,9.75,10.17,numantia
Francisco Eduardo García,2000198830.0,0.0,12.12,13.5,9.5,12.67,15.17,7.0,5.75,olot
Victor Pérez,2000572055.0,4.33,11.25,14.5,12.67,10.83,9.33,12.0,9.33,olot
Ewan,67276233.0,0.67,8.5,12.5,10.33,12.33,13.0,11.5,11.17,olot
Lorenzo,2000714638.0,0.0,9.62,12.75,8.0,13.0,12.67,7.25,7.92,olot
Alejandro Preciado,76058677.0,2.0,11.75,11.0,10.0,9.33,11.33,10.0,11.33,ponferrada
Igor Larrazabal,2000201328.0,4.83,11.5,16.5,13.0,13.0,11.67,9.0,12.0,ponferrada
Alberto Jiménez,2000712145.0,0.0,11.12,10.25,13.17,10.67,12.17,9.25,6.83,ponferrada
David Alfonso,67244455.0,0.0,7.5,13.5,10.0,8.83,12.83,5.0,7.0,pontevedra
Víctor Socorro,67277518.0,4.0,11.0,14.5,10.33,12.0,12.33,12.0,7.67,pontevedra
Serafín Godoy,2000202566.0,0.0,12.38,15.5,11.5,4.67,12.0,9.5,4.58,pontevedra
Kian Van Den Bergh,2000632259.0,6.33,12.5,16.0,11.67,10.0,13.0,8.5,10.83,rsanb
Felipe,2000510074.0,8.0,15.25,13.0,10.67,12.33,11.67,12.0,12.33,rsanb
Víctor,2000440738.0,9.33,13.25,12.0,13.33,13.0,13.33,10.0,10.83,rsanb
Alen Bartolović,2000506471.0,4.67,13.5,14.0,10.67,12.33,13.0,12.5,9.0,rsanb
Leandro Alves,2000568887.0,3.33,14.25,14.5,9.67,12.33,11.67,12.0,8.83,rsanb
Carl Mooney,2000410920.0,4.67,11.5,13.5,9.67,14.33,13.67,10.5,10.5,rsanb
Buster Juul Vibe,2000566892.0,5.0,14.0,13.5,10.0,11.33,14.33,10.0,10.33,rsanb
Jannis Emde,2000504247.0,5.33,13.5,13.0,13.33,9.67,12.33,9.5,12.67,rsanb
Vassi,67293620.0,7.33,10.75,11.5,11.67,12.0,15.33,7.0,11.5,rsantander
Álex Oyón,2000076170.0,0.67,11.75,11.0,10.0,14.67,14.0,11.5,9.67,rsantander
Abraham,2000710717.0,0.0,8.88,11.75,14.33,12.33,13.0,7.5,7.67,rsantander
Alvaro Montoya,2000440605.0,1.0,13.75,14.5,10.67,10.67,13.33,13.0,10.0,rsantander
Souleymane Kané,2000713453.0,0.0,4.38,8.25,11.67,6.17,8.0,7.5,4.5,rsantander
Pol Arjona,2000633084.0,2.17,10.38,14.5,11.83,12.5,13.33,10.5,8.92,sabadell
Lucas Rodrigues,19362985.0,5.17,10.75,13.5,12.0,11.67,12.33,11.0,11.83,sabadell
Mario Martínez,2000439249.0,4.67,12.12,12.5,11.17,11.0,15.33,11.5,10.25,sabadell
Duaner Rodney,2000571340.0,0.0,10.25,10.5,11.33,10.67,12.0,9.5,5.83,sabadell
Jesús Sillero,67196099.0,2.33,8.0,12.0,11.0,11.0,11.67,6.5,9.5,sabadell
Jordi Martí,2000742932.0,0.0,3.62,7.0,4.83,12.5,10.0,7.75,4.08,sabadell
Nassim Ramdane,2000572058.0,5.0,11.75,14.0,11.0,10.0,13.33,9.0,8.5,tarragona
Gerardo Rodríguez,2000631751.0,5.5,10.88,14.0,11.17,7.0,16.0,8.0,10.83,tarragona
Yassin Fekir,48036660.0,4.83,8.88,11.75,12.83,12.17,13.0,5.0,11.08,tarragona
Juan Dinenno,14083720.0,4.0,8.75,9.5,10.67,14.33,11.0,14.0,13.33,tarragona
Cristóbal Guillén,2000438353.0,0.0,11.75,15.5,10.0,10.83,11.83,6.25,6.67,tarragona
Julio Martín,2000679715.0,0.0,13.38,11.5,9.0,11.67,12.17,8.5,7.5,tarragona
Paulo Barros,2000191478.0,0.0,11.38,15.5,11.17,11.17,12.0,7.5,5.75,tarragona
Martín Lapeña,67256868.0,5.83,9.88,14.0,13.67,11.17,13.0,8.0,10.67,tarragona
Mohammed Ali,2000633472.0,0.0,11.75,16.0,8.33,13.0,11.67,6.5,7.17,tarragona
Dani García,219036.0,0.83,11.5,13.0,9.33,12.67,11.33,8.0,10.17,tarragona
Chus Beltrán,2000629925.0,2.17,12.5,16.75,11.33,12.17,14.17,9.25,9.25,zaragozab
Cayetano Guzmán,2000685791.0,1.0,10.38,8.0,9.5,13.5,10.0,13.0,13.58,zaragozab
Salvador Román,2000663176.0,1.0,13.88,15.0,10.17,11.33,13.33,6.5,9.58,zaragozab
Santiago Martínez,2000570461.0,2.5,12.5,15.0,12.0,9.83,11.17,8.25,9.75,zaragozab
Themba Teneso,2000439093.0,3.5,12.75,14.0,12.33,12.67,14.0,11.5,9.67,zaragozab
Hirofumi Saitô,2000192902.0,0.83,12.75,16.5,9.67,14.0,13.33,4.5,8.83,zaragozab
Juma Haule,2000570456.0,6.5,12.38,14.0,11.17,7.17,13.67,11.0,11.08,zaragozab
Adrián Forcén,2000439535.0,1.33,11.5,17.0,11.67,12.67,12.33,10.0,10.5,zaragozab
