Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Yanis Mohamed,2000710637.0,12.67,14.5,11.0,7.67,8.33,9.67,14.0,14.5,girona
Yeray Ortega,2000199817.0,13.0,13.5,10.0,7.33,7.67,8.67,13.75,13.33,girona
Andrés Romero,2000193995.0,11.83,9.75,8.75,2.33,1.5,6.33,13.0,12.67,girona
Diogo Fonseca,2000197949.0,9.83,5.25,11.0,3.5,3.5,5.0,6.5,10.0,hospitalet
Carlos Lourenço,2000190859.0,10.67,12.25,11.0,7.0,6.67,10.0,13.5,11.0,hospitalet
Luis Iglesias,2000440882.0,11.67,11.5,10.5,8.0,4.33,7.67,14.0,14.0,hospitalet
Isma Aizpiri,29164025.0,11.67,10.75,8.0,7.0,4.67,10.33,8.5,11.33,hospitalet
Vladimir Fati,2000680262.0,10.33,5.25,11.0,2.67,2.0,4.0,12.5,10.33,hospitalet
Diego Muñoz,2000439850.0,6.33,10.62,8.75,6.5,3.0,9.17,11.5,4.42,hospitalet
José Antonio Zubillaga,2000443802.0,10.0,6.5,12.25,3.17,2.5,4.33,8.25,9.58,hospitalet
Bilal Aceña,2000514725.0,11.83,4.0,7.25,1.67,1.17,3.5,9.75,7.58,hospitalet
Alejandro Ferre,2000569554.0,12.67,12.25,12.25,9.33,8.17,10.33,12.25,12.17,leonesa
Unai Rementeria,67246387.0,8.0,8.88,13.5,11.17,4.67,8.0,7.0,4.58,leonesa
Rodri,67293708.0,14.67,10.25,12.5,7.0,5.33,4.67,15.5,11.67,leonesa
Aitor Paredes,67276232.0,14.33,9.5,11.5,8.0,7.67,4.5,12.0,11.0,leonesa
Ángel García,2000685240.0,11.67,12.5,13.5,3.0,3.67,5.67,13.0,11.08,leonesa
Miguel Prado,67276111.0,13.0,10.75,12.0,6.67,5.67,4.67,12.0,10.67,lleida
Juan Jesús Polo,2000194987.0,10.67,12.0,11.0,9.33,5.33,6.67,11.0,11.83,lleida
Julio Lizárraga,2000631089.0,12.33,5.5,11.0,1.33,1.33,4.67,14.5,11.0,lleida
Matej Simic,24046632.0,11.33,6.0,7.0,8.67,6.67,7.67,15.5,10.5,lleida
Dani,2000571661.0,12.33,12.88,10.25,9.33,4.33,8.17,11.25,12.75,logrones
Luis Alberto,2000197811.0,10.0,15.0,12.5,3.5,2.83,7.5,12.25,11.75,logrones
Juan Luis,2000664823.0,13.0,11.5,12.0,7.83,8.67,8.17,12.5,13.92,logrones
Pablo Sanz,2000685487.0,11.33,5.0,13.0,4.33,3.67,5.33,8.5,8.0,logrones
Xabier Garitano,2000570830.0,11.33,12.5,10.5,3.0,5.0,7.33,14.0,12.75,logrones
Diego Alende,67199156.0,13.33,11.25,11.0,11.17,8.5,10.5,11.0,12.58,mirandes
Francisco Marín,2000666188.0,13.33,11.25,12.5,10.33,8.83,6.0,13.0,11.67,mirandes
Agapito Torres,2000201479.0,11.0,12.5,12.75,9.67,8.0,8.33,14.5,13.5,mirandes
Virgil Thérésin,49040143.0,13.67,11.75,11.0,8.0,6.5,7.67,11.0,10.17,mirandes
Felipe Núñez,2000197172.0,10.83,10.62,11.5,3.83,2.83,6.17,10.0,11.25,mirandes
Bakary Daou,2000515163.0,12.67,13.75,12.5,7.33,3.67,6.0,12.5,12.17,numantia
Joan Rojas,67276123.0,12.17,10.5,12.75,9.67,5.5,9.17,13.0,12.33,numantia
Marcelo Djaló,67157156.0,12.33,4.12,5.25,13.67,8.33,11.67,15.5,14.08,numantia
Juan José,2000200474.0,12.0,12.25,11.75,2.5,3.83,6.17,10.75,12.42,numantia
Víctor Dieste,2000440740.0,12.0,10.25,9.5,8.0,5.33,7.33,10.0,13.5,olot
Rafa Gálvez,67172424.0,12.33,6.88,4.75,8.83,9.0,8.17,14.5,12.75,olot
Iván Bravo,67276128.0,12.67,11.25,13.0,7.67,5.67,8.33,11.5,11.83,olot
Gael Alonso,67294882.0,11.33,9.5,13.5,4.67,4.33,5.33,11.5,10.67,olot
Alberto Pereira,2000683136.0,12.33,5.0,6.25,2.33,1.5,4.67,10.5,8.92,olot
Francisco Tena,67211549.0,7.67,4.25,3.5,6.67,2.67,4.67,10.5,6.58,olot
Álex Petxarromán,67246376.0,12.33,8.75,10.5,7.67,5.67,7.33,8.0,12.0,olot
Roberto Sukunza,2000202561.0,14.0,11.38,9.0,2.83,5.33,7.83,15.0,11.75,ponferrada
Nico Montoro,2000513279.0,11.17,12.38,10.0,2.17,5.33,9.67,10.0,11.92,ponferrada
Víctor Manuel Miguélez,2000740958.0,10.0,4.12,7.75,2.33,2.33,5.83,7.75,8.08,ponferrada
Vojo Bešović,2000191918.0,5.67,11.12,9.0,11.17,8.33,12.83,12.0,7.17,ponferrada
Gorka Merino,2000441525.0,7.0,14.12,7.0,8.17,8.33,10.0,6.25,5.92,ponferrada
Edgar Fernández,2000514789.0,9.67,5.0,9.5,2.33,4.33,5.67,10.5,11.0,ponferrada
Quique Refojos,2000514794.0,8.5,6.25,11.5,3.17,3.17,3.67,14.0,9.0,ponferrada
Borja Esnaola,2000438807.0,12.5,10.0,8.75,2.33,2.17,6.17,11.5,12.0,pontevedra
Francisco Javier García,2000442254.0,9.67,11.5,12.0,7.33,6.33,7.0,13.5,12.33,pontevedra
Fernando Juan,2000198639.0,12.0,11.25,12.0,6.33,6.67,5.33,12.5,12.17,pontevedra
Mohamed Gallar,2000444071.0,13.67,11.38,4.75,8.0,6.67,9.0,11.0,9.92,pontevedra
Álvaro Fortes,2000443308.0,13.0,12.0,11.0,8.67,5.17,5.33,11.5,12.33,pontevedra
Andrés Alcántara,2000440886.0,10.5,12.5,10.75,3.33,1.83,8.17,7.0,10.17,pontevedra
Pep,2000198640.0,9.67,10.0,8.0,9.33,6.67,10.0,13.0,11.75,pontevedra
Pablo Jurado,2000681314.0,11.67,4.38,6.75,1.0,3.17,4.0,11.25,9.58,pontevedra
David Luna,67261047.0,11.33,9.5,11.5,2.17,3.83,6.83,10.75,10.75,pontevedra
Abel Pascual,67215623.0,12.67,10.25,10.0,6.33,5.0,6.67,12.0,10.5,pontevedra
Isaiah,2000194472.0,11.33,11.5,8.0,1.83,3.17,6.83,10.25,12.25,pontevedra
David Krecek,2000569970.0,12.67,14.5,13.0,8.33,7.33,7.33,13.5,13.0,rsanb
Stefán Þór Jónsson,2000531873.0,13.0,12.0,11.0,7.0,6.67,8.0,12.0,12.33,rsanb
Francesco Zamuner,2000626880.0,10.67,11.75,12.0,10.0,10.0,12.67,9.5,13.33,rsanb
Antonio Navarro,2000571902.0,9.67,13.0,14.5,9.0,6.67,9.67,6.5,14.0,rsanb
Harald Klingmann,2000504134.0,12.67,13.0,13.0,7.33,8.33,10.67,13.0,13.0,rsanb
Özgün Karatepe,2000631119.0,12.67,12.75,14.0,7.33,9.0,10.33,10.5,14.33,rsanb
Mateo Gómez,2000512705.0,11.67,13.5,11.0,8.33,7.33,7.33,13.0,12.17,rsanb
Agustín Agirre,2000439259.0,13.33,13.25,12.5,10.67,8.67,11.33,10.0,13.17,rsanb
Adama Mendy,2000663542.0,9.67,10.75,12.75,8.33,4.33,8.5,12.25,12.42,rsantander
Unai Eguíluz,2000066197.0,15.0,11.25,12.5,8.0,5.33,5.67,11.5,11.67,rsantander
Ángel López,95078297.0,12.67,11.75,11.5,10.0,7.67,11.33,10.5,11.33,rsantander
Jeremi Rodríguez,2000056279.0,12.67,11.25,14.5,9.33,6.33,7.67,13.0,10.17,rsantander
José Carlos Fernández,2000198844.0,13.67,12.75,7.5,6.33,3.67,7.0,14.5,12.17,rsantander
Vicente Agulló,2000031433.0,6.33,11.25,13.5,9.0,7.0,12.33,6.5,9.33,rsantander
Carlos Isaac,67228752.0,13.0,8.0,13.75,9.33,7.67,9.83,10.5,10.33,sabadell
Adrián Granado,67294774.0,14.0,10.5,12.0,5.67,5.67,5.33,14.5,12.33,sabadell
Josep María González,2000201491.0,11.33,11.5,9.5,8.0,5.67,7.33,9.5,12.0,sabadell
Joaquín,2000713470.0,12.83,9.5,8.0,1.83,4.17,6.83,12.25,11.58,sabadell
Carlos,2000512225.0,4.67,10.75,10.0,12.67,8.0,9.33,10.0,11.67,sabadell
Antonio Manau,2000514807.0,8.0,9.62,9.0,2.5,2.5,6.5,13.0,10.75,sabadell
Gerard,2000633086.0,6.33,5.5,8.5,6.67,1.17,6.67,10.5,3.67,sabadell
Javier,2000664676.0,12.33,11.5,15.25,7.83,7.83,8.83,11.5,12.42,tarragona
Rafa Marín,2000051886.0,11.67,10.75,12.25,6.5,7.67,7.0,16.0,10.33,tarragona
Rodrigo Tarín,67183258.0,14.33,9.38,8.5,11.17,9.67,10.17,12.5,11.75,tarragona
Arnau Solà,67296656.0,11.33,13.5,12.5,10.83,7.83,10.83,11.5,11.92,tarragona
Enrique Pedraza,2000194016.0,12.0,13.0,10.0,7.33,6.5,9.5,14.25,12.33,tarragona
Eneko Pérez,2000441528.0,11.67,11.75,10.0,6.67,6.67,6.67,12.5,12.83,tarragona
Iago Fernández,2000052986.0,11.0,11.25,13.5,7.0,4.0,8.67,5.5,10.92,tarragona
Laurent Bour,2000570944.0,8.0,12.0,13.0,2.67,3.67,7.67,14.0,13.17,tarragona
Jesús María,2000663172.0,10.0,13.25,9.0,1.67,1.67,6.83,12.0,10.83,zaragozab
Ramón Alfaro,2000511082.0,8.0,12.5,13.0,10.33,5.33,8.33,9.5,10.83,zaragozab
Iván Romero,2000629923.0,12.83,12.88,13.0,7.17,7.17,7.33,11.5,12.42,zaragozab
Ignacio Caballero,2000511080.0,11.17,13.5,10.0,3.5,3.0,8.33,6.5,12.0,zaragozab
Juan Manuel Mejías,2000442677.0,13.33,12.25,10.0,8.67,8.67,8.67,5.75,13.83,zaragozab
Ismael Bermudo,2000439534.0,12.33,12.5,11.5,8.33,7.67,10.33,10.0,12.83,zaragozab
Xavi Jiménez,2000194000.0,12.33,12.25,9.0,6.0,6.5,8.0,11.5,11.0,zaragozab
Andrés Hernández,2000439538.0,12.0,12.5,14.0,6.67,4.67,9.67,6.5,12.5,zaragozab
