Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling,Team
Gustavo Abizanda,67293305.0,7.0,8.67,6.0,1.5,12.5,12.33,11.33,11.0,1.5,11.5,6.0,8.75,10.8,1.0,11.75,10.33,13.0,11.5,6.5,8.33,4.0,badalona
Julio Nsi,2000629231.0,11.0,11.0,9.0,10.5,14.75,14.67,13.17,12.5,10.5,14.25,12.0,11.62,13.2,9.67,15.75,12.0,17.0,15.25,13.5,15.0,4.5,eibar
Javier Alonso,2000443218.0,5.0,9.67,14.0,6.0,11.5,9.0,9.33,8.0,6.0,10.5,9.0,9.75,9.2,4.0,15.62,8.67,13.0,10.0,12.5,6.33,6.0,eibar
Bernardo,2000440739.0,17.0,10.33,7.0,4.5,11.0,13.33,11.33,13.0,4.5,12.0,9.0,8.75,12.0,3.0,13.0,12.33,12.0,12.5,9.0,10.0,3.5,eibar
Jorge Álvarez,2000202563.0,17.0,11.0,9.0,4.0,12.0,12.33,10.67,11.0,4.0,14.0,8.0,13.25,11.6,2.67,14.25,11.33,9.0,12.5,10.5,11.0,4.0,eibar
Elliot,67256517.0,8.0,13.67,11.0,7.0,12.0,12.67,10.67,11.0,7.0,12.5,10.0,9.5,13.0,6.33,13.0,12.0,14.0,10.5,9.5,10.67,6.0,eibar
Cristo,67211796.0,3.0,12.33,8.0,8.0,15.0,11.0,14.0,9.0,8.0,14.0,9.0,10.0,11.6,6.0,13.75,10.0,14.0,14.0,9.0,12.33,4.0,eibar
Manuel García,2000633004.0,17.5,4.67,9.0,2.5,13.0,9.0,11.0,10.0,2.5,14.0,2.5,9.5,8.2,1.67,12.0,6.67,12.0,11.5,8.5,11.67,0.0,girona
Vicente Jové,2000574547.0,3.5,8.33,8.0,4.5,14.25,3.33,11.33,6.5,4.5,7.75,0.0,10.75,7.0,3.0,11.25,4.33,11.0,13.5,12.0,7.17,11.0,girona
Morris Pietranera,2000568425.0,10.0,10.33,10.0,10.0,16.0,11.67,11.0,12.0,10.0,14.0,12.0,12.0,11.4,8.67,10.5,11.0,14.0,14.0,13.0,14.0,5.0,girona
Giancarlo Perea,2000512704.0,17.0,10.0,6.0,6.0,15.5,13.33,13.0,11.0,6.0,14.5,9.5,11.25,11.8,4.0,12.5,11.0,13.0,15.5,13.5,13.67,4.0,girona
Jon Magunazelaia,2000082492.0,11.0,11.0,10.0,13.5,13.5,11.67,11.67,12.0,13.5,11.0,10.0,11.5,12.0,11.33,13.75,10.67,12.0,13.5,11.5,12.67,6.0,girona
Javi Cueto,67279676.0,3.0,9.33,15.0,10.5,15.0,11.0,11.33,10.0,10.5,14.5,10.5,10.25,10.2,8.67,14.5,10.0,16.0,13.0,9.5,12.0,6.0,girona
Echu,67229627.0,7.0,10.0,6.0,6.0,11.0,10.33,9.67,8.0,6.0,11.5,10.0,10.25,10.0,4.0,10.0,9.0,13.0,10.0,5.5,9.67,7.0,hospitalet
Jaume Pérez,2000198633.0,8.0,10.0,7.0,4.5,11.0,9.67,9.67,13.0,4.5,10.5,7.0,10.25,10.2,3.0,13.5,11.33,8.0,10.5,9.5,10.33,3.0,hospitalet
Roberto Proietti,2000514073.0,12.0,7.0,6.0,5.5,9.5,8.0,9.33,8.0,5.5,12.0,6.5,9.25,7.8,4.0,15.25,7.33,13.0,8.5,12.5,7.0,4.0,hospitalet
Israel,2000631088.0,12.5,9.83,5.5,6.0,13.75,11.83,12.17,10.0,6.0,13.5,9.25,10.88,10.9,4.0,13.25,10.17,11.5,14.5,13.75,12.83,3.5,hospitalet
Julen Gurrutxaga,2000682714.0,14.5,9.83,7.5,6.25,14.0,10.83,8.17,10.0,6.25,15.0,10.0,8.62,10.5,4.17,12.62,9.83,8.5,10.0,7.25,12.0,3.0,hospitalet
Juan Carlos Abengózar,2000570111.0,7.0,8.83,7.0,6.5,11.0,10.17,10.0,9.0,6.5,9.0,6.5,10.5,9.9,6.0,7.75,8.5,8.0,12.5,7.5,7.0,7.0,hospitalet
Juan Pablo Castellano,2000513639.0,9.5,10.33,7.5,6.75,11.0,6.0,11.83,13.5,6.75,10.75,6.75,7.5,9.8,4.5,14.12,9.0,17.0,11.5,11.5,8.5,0.0,leonesa
Carlos,2000193994.0,10.0,7.33,8.0,9.5,12.5,9.67,9.67,8.5,9.5,11.5,9.5,11.5,8.4,6.83,14.0,8.67,12.0,11.0,11.5,10.0,2.5,leonesa
Jorge Pascual,2000019418.0,13.0,10.33,14.0,6.5,13.5,13.0,9.0,13.5,6.5,12.5,10.0,8.5,12.0,4.33,12.5,12.33,15.0,10.5,8.0,11.33,5.0,leonesa
Jesús García,2000513275.0,9.0,8.0,12.0,9.5,10.5,7.67,10.67,9.5,9.5,12.0,8.0,11.0,8.0,7.33,14.25,8.67,11.0,9.5,11.5,7.33,6.0,leonesa
Mario Fernández,2000439263.0,7.0,13.33,5.0,10.5,13.0,13.33,9.67,12.5,10.5,10.5,12.0,9.0,13.8,9.67,11.75,12.0,8.0,11.0,12.0,7.33,8.0,leonesa
Kim Tae-Young,2000194479.0,9.0,10.33,13.0,9.0,15.5,10.67,9.33,9.5,9.0,12.0,11.0,13.12,10.6,6.0,12.75,9.67,14.0,10.0,8.5,9.83,6.0,leonesa
Moustapha Diop,2000666501.0,6.0,5.17,9.0,6.5,16.5,9.0,9.67,12.5,6.5,12.5,6.5,8.75,8.5,4.33,10.25,8.33,12.0,12.0,7.5,13.5,0.0,leonesa
David Mallor,2000202555.0,3.0,8.67,6.0,6.0,13.5,9.33,11.67,7.5,6.0,14.0,7.25,7.5,9.0,4.0,13.25,8.0,12.0,13.5,8.5,8.33,2.5,lleida
Rayan Arkine,2000512092.0,6.5,5.0,11.5,5.25,7.5,5.0,10.83,6.0,5.25,8.25,5.25,9.5,6.0,3.5,13.38,4.0,12.0,10.0,8.5,6.83,0.0,lleida
David Guitián,2000048339.0,6.5,2.33,11.5,5.0,12.75,8.33,9.83,8.0,5.0,12.5,5.0,10.38,6.4,3.33,11.5,5.33,10.5,11.0,10.75,15.83,0.0,lleida
Erik Aguado,2000025945.0,4.0,5.33,6.0,4.5,12.5,8.0,10.0,9.0,4.5,11.5,8.0,11.25,7.2,3.0,12.25,7.33,11.0,10.0,6.5,10.0,2.5,lleida
Chisom Abdul,2000573849.0,11.0,14.0,9.5,8.25,14.0,12.0,9.17,13.25,8.25,8.5,12.25,11.5,13.5,5.5,14.25,12.33,11.5,11.0,13.5,7.17,5.5,logrones
Higinio Zarzo,2000192890.0,12.0,10.67,13.0,11.0,13.0,12.0,10.0,11.5,11.0,11.0,12.0,9.25,11.6,9.0,11.75,11.0,12.0,10.5,10.5,8.0,8.0,logrones
Matti Ahonen,2000515148.0,13.0,11.67,11.0,7.0,11.0,12.33,7.67,11.5,7.0,9.5,11.0,10.75,11.8,4.67,13.25,12.0,15.0,8.0,9.0,10.33,7.0,logrones
Juanma Hernández,2000053164.0,11.0,13.0,11.0,12.5,15.0,10.67,13.0,11.5,12.5,11.5,12.0,10.75,11.8,10.0,10.5,11.67,14.0,14.5,12.5,12.0,3.0,logrones
Amadou Camara,2000201329.0,14.0,11.67,7.0,7.5,11.5,11.67,11.67,11.0,7.5,13.5,8.5,13.75,11.8,5.0,12.5,11.0,12.0,13.5,11.0,10.0,8.0,logrones
Lancho,2000052042.0,15.0,9.33,13.0,9.0,12.5,10.67,9.67,11.0,9.0,11.5,11.5,8.5,10.0,8.67,12.25,10.67,12.0,8.5,11.5,7.0,13.0,logrones
Daniel,2000632726.0,16.5,7.5,12.5,4.5,10.75,11.83,10.83,11.0,4.5,9.5,7.25,11.38,9.7,3.0,9.75,10.5,10.5,11.0,13.25,13.5,0.0,logrones
Christian Revuelta,2000632723.0,4.0,8.0,9.0,6.5,12.0,6.33,11.33,11.5,6.5,10.5,6.5,12.12,8.6,4.33,12.75,7.67,13.0,11.5,11.0,7.17,0.0,logrones
Álex,2000509919.0,10.0,14.0,7.0,7.0,10.75,12.17,9.33,16.75,7.0,13.0,9.5,11.75,13.5,6.5,14.62,14.83,11.0,9.5,10.0,8.5,4.5,mirandes
Daniel Moreno,2000631545.0,15.0,13.33,14.0,12.0,13.5,12.5,13.33,12.5,12.0,13.0,11.25,12.62,13.1,9.83,14.75,12.33,15.0,15.25,15.5,10.67,9.0,mirandes
Javi Pereda,2000199802.0,8.0,8.17,7.0,8.5,12.0,9.67,10.83,10.25,8.5,11.0,7.25,12.88,9.4,7.0,14.75,9.0,9.5,11.25,13.5,9.17,4.0,mirandes
Aldin Turkes,98033077.0,15.0,10.33,11.0,10.0,11.0,11.0,9.5,12.0,10.0,8.5,11.75,10.5,10.6,8.17,10.75,11.67,13.0,11.0,12.0,12.5,3.5,mirandes
Daniel Moreno,2000681256.0,6.0,9.67,12.5,4.5,12.5,9.0,7.83,13.25,4.5,13.75,4.5,13.12,11.2,3.0,12.25,8.83,14.5,8.5,9.75,9.5,0.0,mirandes
Fede Vico,67142992.0,2.5,12.33,5.0,10.5,12.5,12.67,13.33,10.5,10.5,11.5,10.5,10.5,12.4,8.33,7.75,11.33,12.0,14.0,4.5,9.0,9.0,mirandes
Rubén Prieto,2000572704.0,11.0,7.0,13.0,7.0,13.0,8.0,9.67,15.5,7.0,9.0,7.0,12.5,9.0,4.67,11.0,10.33,13.0,9.5,10.5,12.0,0.0,mirandes
Salia Coulibaly,2000443795.0,6.0,10.67,5.0,8.5,9.5,8.33,11.0,13.0,8.5,11.5,12.0,12.75,10.4,7.0,13.75,10.33,12.0,13.0,11.0,8.33,5.0,numantia
Castri,67294959.0,10.0,9.0,10.0,5.75,10.25,11.83,9.33,10.25,5.75,11.5,8.5,7.75,10.5,5.33,13.12,10.17,14.0,9.5,8.0,7.17,4.5,numantia
Ander Azparren,2000199803.0,12.0,9.0,7.0,8.5,13.5,13.0,9.0,9.0,8.5,14.5,10.0,11.25,10.8,6.83,12.5,10.0,14.0,10.5,8.0,11.67,2.0,numantia
Lorenzo Sánchez,2000034331.0,3.0,9.0,16.0,6.5,12.5,10.0,6.0,9.5,6.5,13.5,10.0,11.25,9.8,4.33,12.75,9.0,14.0,7.5,8.5,10.67,4.0,numantia
Gorka Ormaetxea,2000574661.0,15.0,7.33,14.0,5.5,13.0,5.67,11.0,7.5,5.5,11.0,5.5,9.5,7.8,3.67,13.5,5.0,11.0,11.5,12.0,8.0,0.0,numantia
Kevin,2000199813.0,16.0,12.0,9.0,7.0,14.5,12.33,9.67,10.5,7.0,12.0,10.5,9.25,11.8,4.67,10.0,11.67,12.0,11.5,13.0,9.0,6.0,numantia
Asier,2000574060.0,8.0,8.83,7.0,9.75,12.0,12.5,11.0,13.5,9.75,13.75,8.5,9.88,11.3,7.5,12.0,11.5,7.5,13.5,9.25,11.5,2.0,numantia
Olivier Six,2000737738.0,13.5,5.67,6.0,7.0,13.5,11.5,14.33,9.0,7.0,12.5,11.25,13.0,8.9,4.67,12.0,8.33,12.0,16.75,14.25,13.0,3.5,numantia
Francisco Eduardo García,2000198830.0,5.5,3.33,8.5,5.75,14.5,8.33,9.5,7.0,5.75,16.5,5.75,8.62,7.0,3.83,15.38,4.67,14.5,12.0,10.75,12.0,0.0,olot
Victor Pérez,2000572055.0,12.0,11.0,12.0,8.75,9.5,10.5,11.17,7.75,8.75,9.75,8.75,10.75,10.5,6.83,14.0,9.17,11.0,11.75,11.25,9.33,5.0,olot
Ewan,67276233.0,12.0,9.0,11.0,5.5,14.0,14.67,10.33,11.0,5.5,13.5,8.0,11.25,11.4,3.67,10.5,12.0,13.0,13.0,8.0,13.0,2.0,olot
Lorenzo,2000714638.0,8.0,1.83,6.5,5.5,12.25,9.17,10.83,9.5,5.5,15.0,5.5,12.5,6.6,3.67,10.88,6.33,11.5,13.25,7.75,13.83,0.0,olot
Alejandro Preciado,76058677.0,8.0,11.33,12.0,2.0,10.5,9.67,9.33,12.5,2.0,11.5,7.5,10.75,10.6,1.33,11.25,11.67,14.0,11.0,10.0,11.0,6.0,ponferrada
Igor Larrazabal,2000201328.0,9.0,13.0,9.0,13.0,11.5,13.33,10.0,15.0,13.0,13.0,12.0,11.5,13.6,9.67,15.0,13.67,11.0,13.0,10.5,10.0,2.5,ponferrada
Alberto Jiménez,2000712145.0,9.0,8.33,9.5,6.75,13.25,7.17,9.17,10.5,6.75,9.25,6.75,10.62,9.3,4.5,11.0,7.0,13.0,11.25,13.0,6.17,0.0,ponferrada
David Alfonso,67244455.0,2.5,7.33,7.5,5.75,13.0,5.83,9.5,9.5,5.75,11.5,5.75,9.75,7.9,3.83,12.25,6.33,9.5,10.0,5.5,6.5,0.0,pontevedra
Víctor Socorro,67277518.0,10.0,9.67,14.0,9.0,12.0,10.33,7.0,8.0,9.0,11.0,9.5,6.25,9.8,7.0,13.0,9.0,12.0,9.0,9.5,7.67,4.0,pontevedra
Serafín Godoy,2000202566.0,8.5,7.67,10.5,2.75,11.25,6.83,9.17,10.25,2.75,12.75,2.75,7.62,8.7,1.83,14.75,6.83,6.5,11.75,10.5,7.33,0.0,pontevedra
Kian Van Den Bergh,2000632259.0,8.0,13.33,9.0,6.5,11.0,10.67,11.33,13.0,6.5,15.0,9.0,10.5,12.2,6.0,15.75,12.33,14.0,12.0,12.5,9.67,10.0,rsanb
Felipe,2000510074.0,13.0,11.33,11.0,10.0,10.5,12.0,11.33,12.0,10.0,13.0,11.5,13.0,11.6,9.33,14.5,12.0,15.0,11.0,15.0,10.67,7.0,rsanb
Víctor,2000440738.0,9.0,13.0,11.0,12.5,13.5,12.33,13.0,12.0,12.5,13.5,12.5,9.75,12.6,11.0,12.75,12.33,13.0,14.0,13.5,11.67,10.0,rsanb
Alen Bartolović,2000506471.0,14.0,9.33,11.0,9.0,13.0,11.33,9.33,10.0,9.0,14.0,9.5,9.75,10.6,7.33,14.5,9.67,13.0,11.5,12.5,11.33,5.0,rsanb
Leandro Alves,2000568887.0,15.0,9.0,9.0,9.5,10.5,12.33,7.67,9.5,9.5,12.0,9.5,10.0,10.4,7.33,15.25,10.33,7.0,9.0,13.5,11.33,2.0,rsanb
Carl Mooney,2000410920.0,9.0,12.67,12.0,9.0,14.5,12.67,9.33,13.5,9.0,13.0,10.5,8.25,12.4,7.33,12.5,13.67,15.0,11.0,11.5,13.0,4.0,rsanb
Buster Juul Vibe,2000566892.0,14.0,11.33,6.0,8.0,13.5,11.33,10.33,11.5,8.0,14.5,8.5,9.25,11.2,6.67,14.75,11.67,12.0,11.0,12.0,12.0,4.0,rsanb
Jannis Emde,2000504247.0,11.0,12.67,8.0,8.0,12.5,12.67,11.67,12.0,8.0,13.0,9.5,12.0,12.6,8.0,14.25,12.33,9.0,14.0,13.5,10.0,4.0,rsanb
Vassi,67293620.0,6.0,12.33,8.0,12.0,14.5,12.67,12.0,10.5,12.0,15.5,13.5,9.0,12.0,10.33,12.25,12.0,9.0,12.5,8.5,12.67,5.0,rsantander
Álex Oyón,2000076170.0,7.0,10.33,16.0,5.5,14.0,13.33,8.0,11.5,5.5,14.0,9.5,8.0,11.8,3.67,12.75,11.67,17.0,10.0,10.5,13.67,2.0,rsantander
Abraham,2000710717.0,4.5,10.33,10.5,6.75,14.5,8.33,10.83,12.5,6.75,10.75,6.75,10.12,11.2,4.5,11.25,8.33,17.0,11.75,9.0,10.17,0.0,rsantander
Alvaro Montoya,2000440605.0,16.0,11.67,10.0,6.0,13.0,10.0,10.67,10.5,6.0,12.5,8.5,11.0,10.6,4.0,15.0,11.0,14.0,11.5,14.5,8.67,3.0,rsantander
Souleymane Kané,2000713453.0,9.5,2.83,5.5,3.25,10.0,10.0,11.5,7.75,3.25,8.75,3.25,8.25,7.7,2.17,4.12,5.17,6.0,12.75,2.0,9.0,0.0,rsantander
Pol Arjona,2000633084.0,13.5,10.83,7.5,5.75,13.75,11.33,10.67,9.25,5.75,13.75,7.5,8.88,11.2,3.83,14.25,9.67,14.5,11.75,9.0,11.5,6.5,sabadell
Lucas Rodrigues,19362985.0,12.0,13.33,10.0,7.5,13.0,12.17,9.33,12.25,7.5,12.0,12.0,10.75,12.7,6.83,12.62,12.5,13.0,11.5,9.0,10.83,6.5,sabadell
Mario Martínez,2000439249.0,16.0,10.17,7.0,9.75,14.75,11.33,10.17,10.75,9.75,15.0,11.75,10.88,11.0,8.17,13.38,10.33,10.5,11.5,11.25,9.33,4.0,sabadell
Duaner Rodney,2000571340.0,15.0,6.0,4.0,4.0,11.0,8.33,8.33,8.5,4.0,13.0,4.0,9.0,8.6,2.67,11.5,5.67,16.0,10.0,6.5,9.67,0.0,sabadell
Jesús Sillero,67196099.0,4.0,10.67,9.0,6.0,11.0,11.33,9.67,9.5,6.0,11.0,9.5,8.75,10.8,4.0,10.25,10.33,12.0,9.5,5.0,6.83,7.0,sabadell
Jordi Martí,2000742932.0,9.0,0.5,6.5,5.5,12.75,6.5,8.17,5.25,5.5,9.0,5.5,8.62,4.2,3.67,3.5,3.5,10.5,8.75,2.0,12.0,0.0,sabadell
Nassim Ramdane,2000572058.0,10.0,9.0,8.0,8.0,13.5,12.0,11.67,8.5,8.0,14.5,8.5,9.0,10.4,6.67,13.5,9.33,13.0,12.5,9.5,10.0,5.0,tarragona
Gerardo Rodríguez,2000631751.0,10.0,10.67,6.0,6.5,16.5,12.83,11.67,12.5,6.5,16.5,8.0,10.62,12.1,6.33,12.75,11.67,9.0,13.0,9.0,10.5,3.5,tarragona
Yassin Fekir,48036660.0,5.0,12.33,5.0,10.75,13.0,11.5,13.0,11.75,10.75,12.5,10.25,13.0,11.9,8.0,11.25,11.83,13.0,13.25,7.75,10.17,4.5,tarragona
Juan Dinenno,14083720.0,12.0,14.33,16.0,8.5,11.5,13.67,10.0,14.5,8.5,11.0,13.0,10.75,13.6,6.67,9.5,15.0,17.0,10.5,9.0,11.33,5.0,tarragona
Cristóbal Guillén,2000438353.0,4.0,6.33,8.5,7.25,11.0,5.83,9.17,7.5,7.25,11.5,7.25,11.25,7.3,4.83,14.25,5.0,13.5,9.0,10.5,5.83,0.0,tarragona
Julio Martín,2000679715.0,13.0,6.0,4.0,5.0,14.25,9.33,11.17,14.0,5.0,12.75,5.0,11.75,9.2,3.33,12.62,9.33,12.0,13.25,13.25,12.83,0.0,tarragona
Paulo Barros,2000191478.0,6.5,7.67,8.5,6.75,11.25,6.5,8.17,9.25,6.75,12.25,6.75,8.88,8.5,4.5,15.0,6.17,13.5,10.25,9.0,8.17,0.0,tarragona
Martín Lapeña,67256868.0,6.0,13.67,10.0,8.0,11.5,12.83,10.33,10.75,8.0,13.5,9.5,8.5,12.9,7.17,12.88,12.17,12.0,12.0,6.75,10.67,5.5,tarragona
Mohammed Ali,2000633472.0,3.0,6.67,10.0,6.0,11.0,6.33,8.67,12.5,6.0,10.5,6.0,8.25,7.8,4.0,15.5,8.33,11.0,9.5,11.5,9.5,0.0,tarragona
Dani García,219036.0,6.0,8.67,10.0,6.5,12.5,9.33,10.67,9.5,6.5,11.0,11.0,12.0,9.0,4.33,12.0,9.33,10.0,12.0,11.0,12.67,2.5,tarragona
Chus Beltrán,2000629925.0,5.0,10.5,13.5,7.25,14.5,9.33,9.83,10.5,7.25,12.0,10.75,9.75,10.2,4.83,16.12,9.83,14.5,11.5,12.5,7.83,6.5,zaragozab
Cayetano Guzmán,2000685791.0,14.5,10.83,11.5,6.5,10.25,13.83,10.5,15.5,6.5,9.5,10.25,12.62,11.7,4.33,8.5,15.5,9.5,13.0,10.25,13.67,3.0,zaragozab
Salvador Román,2000663176.0,5.5,8.17,7.5,5.0,13.75,11.5,11.83,11.0,5.0,14.5,8.25,11.62,10.1,3.33,14.5,10.17,12.5,13.5,12.25,13.5,3.0,zaragozab
Santiago Martínez,2000570461.0,8.0,13.83,8.5,5.75,11.0,9.67,9.5,11.5,5.75,10.0,9.25,8.75,12.0,3.83,15.25,11.17,12.5,9.0,13.0,5.83,7.5,zaragozab
Themba Teneso,2000439093.0,13.0,9.67,10.0,9.5,14.0,11.33,12.33,8.0,9.5,14.0,10.5,12.25,10.2,7.17,13.25,9.33,14.0,14.0,11.5,11.0,3.0,zaragozab
Hirofumi Saitô,2000192902.0,3.0,8.67,6.0,8.0,14.5,11.67,11.33,9.0,8.0,13.0,9.5,10.0,9.8,5.33,15.25,10.0,11.0,12.5,11.0,11.33,2.5,zaragozab
Juma Haule,2000570456.0,12.5,13.17,9.5,5.5,14.75,12.67,9.33,15.25,5.5,12.75,8.0,9.38,13.4,5.83,13.0,13.67,11.5,10.75,9.0,7.83,9.5,zaragozab
Adrián Forcén,2000439535.0,13.0,10.67,7.0,7.0,10.5,12.33,9.67,10.5,7.0,13.5,12.5,11.5,11.4,4.67,14.5,11.0,14.0,11.0,9.0,10.67,4.0,zaragozab
