Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling,Team
Asier Galán,2000510874.0,6.5,3.67,5.5,5.75,9.0,3.83,8.17,5.75,5.75,10.75,5.75,9.0,4.5,3.83,16.38,3.83,10.0,8.5,12.0,6.83,0.0,apamplonab
Adrián Iglesias,2000510876.0,13.0,3.17,4.5,3.75,13.5,3.83,10.5,1.75,3.75,13.0,3.75,6.62,4.2,2.5,7.0,1.17,9.5,10.0,5.25,6.17,0.0,apamplonab
Gorka Santamaría,2000629739.0,15.0,9.33,9.0,9.5,11.5,9.67,11.0,11.5,9.5,13.0,10.0,9.75,9.6,8.0,12.5,10.67,12.0,11.0,7.5,8.67,5.0,apamplonab
Marcos Goñi,2000629740.0,13.0,8.33,4.0,5.0,8.5,9.67,8.0,13.0,5.0,12.0,5.0,14.38,10.8,3.33,12.5,8.67,13.0,10.5,9.75,10.0,0.0,apamplonab
Mati,2000556504.0,15.5,5.5,5.5,8.75,7.75,11.17,8.17,7.5,8.75,8.0,8.25,12.38,7.9,9.0,12.0,8.5,8.5,8.5,12.75,8.5,9.5,badalona
Ale Sánchez,2000512877.0,10.0,6.67,4.0,3.5,10.0,10.67,10.33,8.5,3.5,10.0,6.5,11.0,9.0,2.33,12.5,8.0,11.0,11.5,7.5,7.33,3.5,badalona
Josh Pérez,72046491.0,8.0,8.33,8.0,4.0,10.5,10.0,9.0,9.0,4.0,11.0,7.5,8.25,9.4,2.67,12.75,8.67,12.0,9.5,8.0,9.0,3.0,badalona
Gustavo Abizanda,67293305.0,7.0,8.67,6.0,1.5,12.5,12.33,11.33,11.0,1.5,11.5,6.0,8.75,10.8,1.0,11.75,10.33,13.0,11.5,6.5,8.33,4.0,badalona
Juan Ramón Acosta,2000680229.0,6.5,7.83,3.0,2.75,10.5,11.17,8.83,11.5,2.75,11.5,5.5,8.38,9.7,1.83,11.12,10.5,16.5,10.5,6.25,8.33,3.0,badalona
Nacho Méndez,67248345.0,7.0,10.33,8.0,11.5,15.5,12.67,14.33,12.0,11.5,14.0,11.0,11.0,12.0,10.33,10.75,11.0,11.0,16.0,10.5,13.0,7.0,eibar
Julio Nsi,2000629231.0,11.0,11.0,9.0,10.5,14.75,14.67,13.17,12.5,10.5,14.25,12.0,11.62,13.2,9.67,15.75,12.0,17.0,15.25,13.5,15.0,4.5,eibar
Bernardo,2000440739.0,17.0,10.33,7.0,4.5,11.0,13.33,11.33,13.0,4.5,12.0,9.0,8.75,12.0,3.0,13.0,12.33,12.0,12.5,9.0,10.0,3.5,eibar
Jorge Álvarez,2000202563.0,17.0,11.0,9.0,4.0,12.0,12.33,10.67,11.0,4.0,14.0,8.0,13.25,11.6,2.67,14.25,11.33,9.0,12.5,10.5,11.0,4.0,eibar
Babacar Faye,2000197156.0,10.0,12.67,8.0,12.5,15.0,12.0,12.0,13.0,12.5,13.0,12.0,12.0,12.8,10.0,13.75,12.0,12.0,13.0,13.5,11.33,6.0,eibar
Manuel Jesús Romero,2000194994.0,6.0,12.0,7.0,10.5,10.0,12.67,8.67,13.5,10.5,11.5,13.0,13.25,12.0,11.0,14.75,13.67,12.0,10.0,13.5,7.33,12.0,eibar
Elliot,67256517.0,8.0,13.67,11.0,7.0,12.0,12.67,10.67,11.0,7.0,12.5,10.0,9.5,13.0,6.33,13.0,12.0,14.0,10.5,9.5,10.67,6.0,eibar
Cristo,67211796.0,3.0,12.33,8.0,8.0,15.0,11.0,14.0,9.0,8.0,14.0,9.0,10.0,11.6,6.0,13.75,10.0,14.0,14.0,9.0,12.33,4.0,eibar
Manuel García,2000633004.0,17.5,4.67,9.0,2.5,13.0,9.0,11.0,10.0,2.5,14.0,2.5,9.5,8.2,1.67,12.0,6.67,12.0,11.5,8.5,11.67,0.0,girona
Miguel Rodríguez,2000192674.0,14.0,7.33,4.0,9.5,14.5,13.67,14.67,11.5,9.5,14.5,8.5,10.75,10.8,8.0,13.25,10.67,8.0,16.5,12.5,12.67,2.5,girona
Jordi Busquets,2000574550.0,3.5,4.67,3.5,7.0,11.0,5.67,7.67,10.5,7.0,9.5,5.25,12.0,5.2,6.67,13.38,8.67,0.0,11.5,11.75,6.67,4.0,girona
Morris Pietranera,2000568425.0,10.0,10.33,10.0,10.0,16.0,11.67,11.0,12.0,10.0,14.0,12.0,12.0,11.4,8.67,10.5,11.0,14.0,14.0,13.0,14.0,5.0,girona
Echu,67229627.0,7.0,10.0,6.0,6.0,11.0,10.33,9.67,8.0,6.0,11.5,10.0,10.25,10.0,4.0,10.0,9.0,13.0,10.0,5.5,9.67,7.0,hospitalet
Roberto Proietti,2000514073.0,12.0,7.0,6.0,5.5,9.5,8.0,9.33,8.0,5.5,12.0,6.5,9.25,7.8,4.0,15.25,7.33,13.0,8.5,12.5,7.0,4.0,hospitalet
Jaime Reques,2000077283.0,11.0,10.67,8.0,7.75,12.5,9.67,11.33,9.5,7.75,11.0,9.5,11.0,10.6,6.83,12.25,9.0,10.0,13.0,8.5,8.67,10.0,leonesa
Roberto Olabe,67183968.0,6.0,12.0,10.0,10.0,12.0,13.0,12.0,14.0,10.0,10.0,9.5,8.88,12.6,7.83,10.25,13.33,9.0,12.0,10.0,10.33,4.0,leonesa
Kim Tae-Young,2000194479.0,9.0,10.33,13.0,9.0,15.5,10.67,9.33,9.5,9.0,12.0,11.0,13.12,10.6,6.0,12.75,9.67,14.0,10.0,8.5,9.83,6.0,leonesa
Hugo Neves,83333462.0,2.5,8.33,6.0,6.0,12.0,9.0,12.33,10.0,6.0,12.5,7.25,12.5,9.0,4.0,14.75,9.0,13.0,11.5,11.0,7.33,3.0,leonesa
Alan Espeche,14197823.0,6.0,9.67,5.0,9.0,12.5,9.67,11.67,11.5,9.0,13.0,10.0,10.75,10.4,7.0,12.75,9.67,11.0,12.5,8.0,10.33,4.0,leonesa
Abderraman Rebbach,2000053956.0,12.0,6.67,7.0,5.5,11.5,11.0,11.0,10.0,5.5,11.0,7.5,8.75,9.4,3.67,12.5,8.67,8.0,11.0,6.0,7.67,4.0,lleida
Pierre Martínez,2000201715.0,9.0,11.0,5.0,6.0,14.0,12.0,14.0,12.5,6.0,13.0,7.5,12.75,11.6,4.0,14.25,12.0,12.0,15.5,12.0,10.0,5.0,lleida
Sergio,2000713016.0,5.0,5.17,4.0,2.75,7.0,1.83,8.0,5.5,2.75,4.0,0.0,10.38,4.2,1.83,7.25,3.67,0.0,8.25,2.5,5.5,3.5,lleida
Amadou Camara,2000201329.0,14.0,11.67,7.0,7.5,11.5,11.67,11.67,11.0,7.5,13.5,8.5,13.75,11.8,5.0,12.5,11.0,12.0,13.5,11.0,10.0,8.0,logrones
Lancho,2000052042.0,15.0,9.33,13.0,9.0,12.5,10.67,9.67,11.0,9.0,11.5,11.5,8.5,10.0,8.67,12.25,10.67,12.0,8.5,11.5,7.0,13.0,logrones
Daniel,2000632726.0,16.5,7.5,12.5,4.5,10.75,11.83,10.83,11.0,4.5,9.5,7.25,11.38,9.7,3.0,9.75,10.5,10.5,11.0,13.25,13.5,0.0,logrones
Christian Revuelta,2000632723.0,4.0,8.0,9.0,6.5,12.0,6.33,11.33,11.5,6.5,10.5,6.5,12.12,8.6,4.33,12.75,7.67,13.0,11.5,11.0,7.17,0.0,logrones
Javi Pereda,2000199802.0,8.0,8.17,7.0,8.5,12.0,9.67,10.83,10.25,8.5,11.0,7.25,12.88,9.4,7.0,14.75,9.0,9.5,11.25,13.5,9.17,4.0,mirandes
Echedey Carpintier,83212484.0,7.5,8.33,9.5,8.5,11.25,9.17,6.5,12.75,8.5,10.25,10.0,7.0,7.8,8.5,11.0,13.0,0.0,9.75,6.0,5.33,14.5,mirandes
Victor Cano,2000443364.0,12.5,7.0,3.5,2.75,12.25,9.33,13.67,9.5,2.75,13.25,2.75,8.88,9.8,1.83,10.62,6.33,9.5,16.0,6.5,9.33,0.0,mirandes
Fede Vico,67142992.0,2.5,12.33,5.0,10.5,12.5,12.67,13.33,10.5,10.5,11.5,10.5,10.5,12.4,8.33,7.75,11.33,12.0,14.0,4.5,9.0,9.0,mirandes
Antonio Díaz,2000569978.0,13.0,9.33,11.0,8.0,14.75,7.33,10.33,11.0,8.0,12.0,8.0,10.25,10.0,5.33,10.5,7.33,12.0,12.0,8.5,6.67,0.0,mirandes
Rubén Prieto,2000572704.0,11.0,7.0,13.0,7.0,13.0,8.0,9.67,15.5,7.0,9.0,7.0,12.5,9.0,4.67,11.0,10.33,13.0,9.5,10.5,12.0,0.0,mirandes
Diego Pampín,67247255.0,2.0,11.33,8.0,8.5,10.25,9.83,10.33,10.25,8.5,11.5,9.5,10.5,10.5,8.5,11.88,10.5,13.0,10.0,5.0,6.5,11.5,numantia
Salia Coulibaly,2000443795.0,6.0,10.67,5.0,8.5,9.5,8.33,11.0,13.0,8.5,11.5,12.0,12.75,10.4,7.0,13.75,10.33,12.0,13.0,11.0,8.33,5.0,numantia
Castri,67294959.0,10.0,9.0,10.0,5.75,10.25,11.83,9.33,10.25,5.75,11.5,8.5,7.75,10.5,5.33,13.12,10.17,14.0,9.5,8.0,7.17,4.5,numantia
Asier,2000574060.0,8.0,8.83,7.0,9.75,12.0,12.5,11.0,13.5,9.75,13.75,8.5,9.88,11.3,7.5,12.0,11.5,7.5,13.5,9.25,11.5,2.0,numantia
Mikel Kortazar,67260193.0,6.0,7.0,7.0,4.0,9.5,8.33,11.0,6.5,4.0,7.0,7.0,13.38,7.4,2.67,13.25,7.33,12.0,11.0,10.0,7.0,7.0,olot
Victor Pérez,2000572055.0,12.0,11.0,12.0,8.75,9.5,10.5,11.17,7.75,8.75,9.75,8.75,10.75,10.5,6.83,14.0,9.17,11.0,11.75,11.25,9.33,5.0,olot
Miguel Fernández,67263770.0,8.0,8.67,8.0,8.0,14.0,11.67,12.33,10.0,8.0,12.5,7.5,12.75,10.2,7.33,10.5,10.0,10.0,14.0,10.5,12.33,5.0,olot
Rulo,67196228.0,7.0,9.33,4.0,10.0,13.0,12.33,8.0,13.5,10.0,10.5,12.0,7.0,10.4,11.0,9.5,13.33,11.0,12.0,6.0,6.0,11.0,ponferrada
Migue Fernández,2000513270.0,4.0,12.0,6.0,5.0,14.0,10.0,10.0,9.5,5.0,10.0,7.0,9.5,11.2,3.33,13.0,9.67,8.0,12.5,9.0,6.67,4.0,ponferrada
Alejandro Preciado,76058677.0,8.0,11.33,12.0,2.0,10.5,9.67,9.33,12.5,2.0,11.5,7.5,10.75,10.6,1.33,11.25,11.67,14.0,11.0,10.0,11.0,6.0,ponferrada
David Alfonso,67244455.0,2.5,7.33,7.5,5.75,13.0,5.83,9.5,9.5,5.75,11.5,5.75,9.75,7.9,3.83,12.25,6.33,9.5,10.0,5.5,6.5,0.0,pontevedra
Julio Delgado,67221282.0,2.0,9.67,3.0,4.5,13.5,13.0,12.33,9.5,4.5,12.0,6.5,10.5,10.8,3.0,12.25,11.0,13.0,11.5,6.0,8.67,6.0,pontevedra
Chiquinho,83169933.0,9.0,9.5,5.0,9.5,11.5,10.33,10.5,7.25,9.5,10.5,8.25,10.12,9.8,7.33,12.75,8.33,10.5,10.75,9.0,8.83,5.0,pontevedra
Serafín Godoy,2000202566.0,8.5,7.67,10.5,2.75,11.25,6.83,9.17,10.25,2.75,12.75,2.75,7.62,8.7,1.83,14.75,6.83,6.5,11.75,10.5,7.33,0.0,pontevedra
Alain Garai,2000679842.0,5.0,3.5,8.5,4.0,6.5,5.67,8.17,3.5,4.0,10.75,4.0,7.38,5.5,2.67,8.0,2.33,16.0,9.75,3.5,6.0,0.0,pontevedra
Koldo Valencia,2000663358.0,6.0,9.33,7.0,9.0,14.0,11.33,12.0,10.5,9.0,12.5,9.5,14.25,10.6,7.67,13.5,10.0,10.0,13.0,8.0,11.67,10.0,rsanb
Kian Van Den Bergh,2000632259.0,8.0,13.33,9.0,6.5,11.0,10.67,11.33,13.0,6.5,15.0,9.0,10.5,12.2,6.0,15.75,12.33,14.0,12.0,12.5,9.67,10.0,rsanb
Antonio Navarro,2000571902.0,9.0,11.33,4.0,10.5,10.5,11.0,9.33,14.5,10.5,10.0,11.0,13.75,11.4,9.67,14.5,13.0,8.0,10.5,11.0,6.33,9.0,rsanb
Víctor,2000440738.0,9.0,13.0,11.0,12.5,13.5,12.33,13.0,12.0,12.5,13.5,12.5,9.75,12.6,11.0,12.75,12.33,13.0,14.0,13.5,11.67,10.0,rsanb
Leandro Alves,2000568887.0,15.0,9.0,9.0,9.5,10.5,12.33,7.67,9.5,9.5,12.0,9.5,10.0,10.4,7.33,15.25,10.33,7.0,9.0,13.5,11.33,2.0,rsanb
Jannis Emde,2000504247.0,11.0,12.67,8.0,8.0,12.5,12.67,11.67,12.0,8.0,13.0,9.5,12.0,12.6,8.0,14.25,12.33,9.0,14.0,13.5,10.0,4.0,rsanb
Vassi,67293620.0,6.0,12.33,8.0,12.0,14.5,12.67,12.0,10.5,12.0,15.5,13.5,9.0,12.0,10.33,12.25,12.0,9.0,12.5,8.5,12.67,5.0,rsantander
Esteban Herrera,2000663543.0,12.0,13.0,4.5,4.0,12.75,16.67,9.17,13.5,4.0,14.75,8.5,9.88,14.4,2.67,11.62,14.67,16.0,11.75,8.5,11.0,3.5,rsantander
Esteban Iglesias,2000443789.0,9.0,10.67,6.0,7.0,14.5,12.67,11.67,8.0,7.0,16.0,8.0,9.75,11.2,5.83,15.25,10.0,14.0,13.5,11.0,9.33,5.0,rsantander
Abraham Camus,2000663544.0,6.5,6.67,5.0,6.25,13.0,5.0,13.33,8.25,6.25,8.75,6.25,12.62,7.0,4.17,13.25,5.5,15.0,13.25,9.75,6.67,0.0,rsantander
Souleymane Kané,2000713453.0,9.5,2.83,5.5,3.25,10.0,10.0,11.5,7.75,3.25,8.75,3.25,8.25,7.7,2.17,4.12,5.17,6.0,12.75,2.0,9.0,0.0,rsantander
Pol Arjona,2000633084.0,13.5,10.83,7.5,5.75,13.75,11.33,10.67,9.25,5.75,13.75,7.5,8.88,11.2,3.83,14.25,9.67,14.5,11.75,9.0,11.5,6.5,sabadell
Lucas Rodrigues,19362985.0,12.0,13.33,10.0,7.5,13.0,12.17,9.33,12.25,7.5,12.0,12.0,10.75,12.7,6.83,12.62,12.5,13.0,11.5,9.0,10.83,6.5,sabadell
Mario Martínez,2000439249.0,16.0,10.17,7.0,9.75,14.75,11.33,10.17,10.75,9.75,15.0,11.75,10.88,11.0,8.17,13.38,10.33,10.5,11.5,11.25,9.33,4.0,sabadell
Duaner Rodney,2000571340.0,15.0,6.0,4.0,4.0,11.0,8.33,8.33,8.5,4.0,13.0,4.0,9.0,8.6,2.67,11.5,5.67,16.0,10.0,6.5,9.67,0.0,sabadell
Jesús Sillero,67196099.0,4.0,10.67,9.0,6.0,11.0,11.33,9.67,9.5,6.0,11.0,9.5,8.75,10.8,4.0,10.25,10.33,12.0,9.5,5.0,6.83,7.0,sabadell
Yassin Fekir,48036660.0,5.0,12.33,5.0,10.75,13.0,11.5,13.0,11.75,10.75,12.5,10.25,13.0,11.9,8.0,11.25,11.83,13.0,13.25,7.75,10.17,4.5,tarragona
Joshua Ballesté,2000633082.0,12.0,11.83,7.5,9.0,13.0,10.33,11.5,12.5,9.0,12.0,9.75,8.25,11.6,7.33,11.75,11.17,10.5,13.0,8.0,7.5,4.5,tarragona
Paulo Barros,2000191478.0,6.5,7.67,8.5,6.75,11.25,6.5,8.17,9.25,6.75,12.25,6.75,8.88,8.5,4.5,15.0,6.17,13.5,10.25,9.0,8.17,0.0,tarragona
Salvador Román,2000663176.0,5.5,8.17,7.5,5.0,13.75,11.5,11.83,11.0,5.0,14.5,8.25,11.62,10.1,3.33,14.5,10.17,12.5,13.5,12.25,13.5,3.0,zaragozab
Félix Artigas,2000511083.0,5.0,10.67,8.0,5.5,12.5,8.0,10.0,9.5,5.5,13.5,7.0,8.0,9.0,6.33,11.75,10.0,11.0,11.0,7.5,8.67,6.0,zaragozab
