Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Miguel Fernández,67263770.0,5.67,10.75,11.0,11.0,9.67,12.33,8.0,10.5,olot
Juan Carlos Chasco,2000574123.0,3.0,5.5,11.0,8.0,2.67,7.33,6.0,2.83,olot
Migue Fernández,2000513270.0,1.33,10.5,14.5,13.67,7.33,12.33,5.0,8.5,ponferrada
David Alfonso,67244455.0,0.0,7.5,13.5,10.0,8.83,12.83,5.0,7.0,pontevedra
Koldo Valencia,2000663358.0,7.67,11.0,14.5,11.33,10.67,12.67,6.5,12.0,rsanb
Álvaro Sánchez,2000685713.0,4.67,12.0,14.0,10.0,9.0,15.0,8.5,10.83,rsanb
Kian Van Den Bergh,2000632259.0,6.33,12.5,16.0,11.67,10.0,13.0,8.5,10.83,rsanb
Felipe,2000510074.0,8.0,15.25,13.0,10.67,12.33,11.67,12.0,12.33,rsanb
Saverio van Lopik,2000437951.0,6.67,11.5,10.0,14.0,11.0,11.67,8.5,9.17,rsanb
Adama Mendy,2000663542.0,9.67,10.75,12.75,8.33,4.33,8.5,12.25,12.42,rsantander
Alvaro Montoya,2000440605.0,1.0,13.75,14.5,10.67,10.67,13.33,13.0,10.0,rsantander
Dramane Diarra,2000710909.0,0.0,10.25,15.75,8.33,11.67,10.17,8.25,5.42,rsantander
Luis,2000193720.0,12.33,12.25,12.0,7.67,6.0,7.0,6.0,12.17,sabadell
Mauro Puche,2000512104.0,1.67,9.75,15.75,13.33,8.0,13.0,10.0,8.17,sabadell
Gerardo Rodríguez,2000631751.0,5.5,10.88,14.0,11.17,7.0,16.0,8.0,10.83,tarragona
Cristóbal Guillén,2000438353.0,0.0,11.75,15.5,10.0,10.83,11.83,6.25,6.67,tarragona
Julio,2000629924.0,9.0,14.25,14.0,3.33,1.67,10.0,9.5,11.83,zaragozab
Santiago Martínez,2000570461.0,2.5,12.5,15.0,12.0,9.83,11.17,8.25,9.75,zaragozab
Hirofumi Saitô,2000192902.0,0.83,12.75,16.5,9.67,14.0,13.33,4.5,8.83,zaragozab
