Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling,Team
Esteban Navarro,2000685451.0,11.0,4.67,7.0,5.0,11.5,5.33,8.67,3.5,5.0,6.0,0.0,5.25,6.0,3.33,5.25,2.33,0.0,10.0,4.0,9.67,10.0,badalona
Manuel Jesús Romero,2000194994.0,6.0,12.0,7.0,10.5,10.0,12.67,8.67,13.5,10.5,11.5,13.0,13.25,12.0,11.0,14.75,13.67,12.0,10.0,13.5,7.33,12.0,eibar
Iván Calero,67176056.0,7.0,13.33,11.0,13.0,13.5,11.0,12.67,10.5,13.0,10.5,13.5,11.0,11.8,12.67,9.5,11.67,12.0,12.5,10.0,8.33,14.0,eibar
Jordi Busquets,2000574550.0,3.5,4.67,3.5,7.0,11.0,5.67,7.67,10.5,7.0,9.5,5.25,12.0,5.2,6.67,13.38,8.67,0.0,11.5,11.75,6.67,4.0,girona
Mikel Santamaría,2000201716.0,10.0,9.33,6.0,9.5,11.0,13.33,12.0,10.5,9.5,11.5,11.0,11.0,11.0,10.67,13.0,11.33,9.0,12.5,10.5,8.0,9.0,girona
Chechu,2000629747.0,5.0,12.0,10.0,8.5,8.0,11.33,9.33,13.0,8.5,8.0,10.5,11.75,11.8,9.0,12.0,12.33,5.0,11.5,10.5,6.0,13.0,hospitalet
Vladimir Fati,2000680262.0,15.0,8.67,10.0,6.5,6.0,7.67,4.67,14.5,6.5,3.0,8.5,8.25,7.8,7.33,5.5,13.0,0.0,7.0,4.0,2.0,15.0,hospitalet
Felipe Medina,2000572053.0,10.5,8.5,7.0,11.0,9.0,6.5,9.83,11.25,11.0,7.0,8.5,13.5,7.9,9.83,14.25,9.33,4.5,10.0,15.75,5.83,11.0,leonesa
Rodri,67293708.0,16.0,9.33,15.0,10.5,5.0,11.67,3.5,9.0,10.5,3.5,8.5,11.25,9.6,12.33,12.0,11.0,8.0,4.5,9.0,3.0,13.0,leonesa
Alejandro Aleñá,2000202600.0,10.5,8.0,3.5,9.75,9.25,8.33,7.33,15.0,9.75,8.5,9.25,11.88,7.9,8.67,10.75,13.17,0.0,11.0,11.75,6.33,6.5,leonesa
Julio Lizárraga,2000631089.0,15.0,9.33,14.0,6.0,7.0,7.33,4.33,13.0,6.0,4.5,8.5,7.75,7.6,9.0,5.5,12.67,0.0,6.5,6.0,3.0,14.0,lleida
Abdel Soyinkou,2000713015.0,14.0,8.67,10.5,5.75,7.5,7.17,4.33,11.25,5.75,8.75,9.5,7.5,7.0,7.17,8.12,11.67,0.0,6.5,7.75,2.67,13.5,lleida
Juan Luis,2000664823.0,15.0,12.17,10.0,12.5,10.0,10.0,9.67,16.5,12.5,7.75,10.5,14.0,11.2,12.33,11.75,14.5,3.5,11.0,12.75,8.83,15.0,logrones
Gorka Iglesias,2000570645.0,15.0,9.33,8.0,11.0,9.0,10.0,9.67,12.0,11.0,7.0,10.5,12.0,9.4,10.67,13.0,11.67,6.0,9.5,14.0,7.33,12.0,logrones
Lancho,2000052042.0,15.0,9.33,13.0,9.0,12.5,10.67,9.67,11.0,9.0,11.5,11.5,8.5,10.0,8.67,12.25,10.67,12.0,8.5,11.5,7.0,13.0,logrones
Xabier Garitano,2000570830.0,12.0,10.33,16.0,10.5,7.5,5.67,4.67,12.0,10.5,6.0,9.5,14.62,7.2,10.33,11.5,12.0,5.0,7.0,15.0,3.67,13.0,logrones
Jean-Marie Durand,2000198617.0,14.0,9.33,10.0,8.5,8.75,12.33,9.0,14.0,8.5,7.25,9.75,13.25,10.8,8.33,14.0,13.0,6.0,8.75,14.5,7.33,13.0,mirandes
Echedey Carpintier,83212484.0,7.5,8.33,9.5,8.5,11.25,9.17,6.5,12.75,8.5,10.25,10.0,7.0,7.8,8.5,11.0,13.0,0.0,9.75,6.0,5.33,14.5,mirandes
Joan Rojas,67276123.0,13.0,13.33,13.0,11.0,10.25,10.5,8.0,11.75,11.0,9.0,11.5,11.0,11.5,11.33,11.75,12.5,4.0,10.0,11.0,5.67,13.0,numantia
Diego Pampín,67247255.0,2.0,11.33,8.0,8.5,10.25,9.83,10.33,10.25,8.5,11.5,9.5,10.5,10.5,8.5,11.88,10.5,13.0,10.0,5.0,6.5,11.5,numantia
Iván Bravo,67276128.0,12.0,11.33,11.0,12.0,8.5,8.0,8.33,10.5,12.0,6.5,12.0,12.0,9.2,12.33,11.5,11.0,5.0,7.5,11.5,3.0,13.0,olot
Mikel Kortazar,67260193.0,6.0,7.0,7.0,4.0,9.5,8.33,11.0,6.5,4.0,7.0,7.0,13.38,7.4,2.67,13.25,7.33,12.0,11.0,10.0,7.0,7.0,olot
Alberto Pereira,2000683136.0,16.5,4.83,4.5,7.25,7.0,8.33,5.83,10.75,7.25,5.25,9.5,6.25,6.1,9.33,3.12,10.17,0.0,8.75,3.25,3.5,13.5,olot
Rulo,67196228.0,7.0,9.33,4.0,10.0,13.0,12.33,8.0,13.5,10.0,10.5,12.0,7.0,10.4,11.0,9.5,13.33,11.0,12.0,6.0,6.0,11.0,ponferrada
Sadio Halidou,2000680220.0,9.0,9.33,12.0,8.0,9.0,8.67,4.33,14.0,8.0,3.5,9.0,6.75,8.2,9.33,6.0,13.67,0.0,6.5,4.5,2.33,14.0,ponferrada
Borja Esnaola,2000438807.0,13.5,7.33,9.5,9.0,7.5,9.0,6.17,12.0,9.0,7.5,10.5,10.38,7.3,11.17,8.88,12.17,0.0,9.25,9.5,6.67,10.5,pontevedra
Álex Pérez,2000020028.0,8.0,11.67,9.0,12.0,9.5,9.0,6.67,13.0,12.0,8.0,11.5,13.75,10.2,11.0,12.25,12.33,9.0,10.0,9.0,4.0,15.0,pontevedra
Andrés Alcántara,2000440886.0,9.5,7.33,4.5,7.0,8.0,7.67,7.17,11.0,7.0,10.0,9.5,9.38,6.7,9.5,11.62,11.17,0.0,10.75,10.0,7.33,8.5,pontevedra
Pablo Jurado,2000681314.0,12.5,7.83,10.0,8.75,6.0,8.83,3.33,10.5,8.75,3.5,11.0,8.0,7.1,11.17,3.38,11.83,0.0,5.0,3.75,2.33,11.0,pontevedra
David Luna,67261047.0,12.0,7.33,9.5,11.0,6.5,7.33,3.0,10.5,11.0,5.0,11.25,8.5,6.5,11.0,10.25,10.83,0.0,4.5,7.5,1.67,12.5,pontevedra
Stefán Þór Jónsson,2000531873.0,16.0,10.67,8.0,9.0,8.5,9.67,8.0,12.0,9.0,8.0,10.0,13.5,9.6,10.0,11.0,12.33,8.0,9.5,11.5,6.0,17.0,rsanb
Antonio Navarro,2000571902.0,9.0,11.33,4.0,10.5,10.5,11.0,9.33,14.5,10.5,10.0,11.0,13.75,11.4,9.67,14.5,13.0,8.0,10.5,11.0,6.33,9.0,rsanb
Harald Klingmann,2000504134.0,16.0,11.0,10.0,12.0,12.0,9.33,10.0,11.0,12.0,11.5,12.5,13.25,9.6,12.0,13.25,11.67,7.0,12.0,12.5,9.0,14.0,rsanb
Ángel López,95078297.0,11.0,10.67,10.0,11.5,10.5,11.0,9.67,11.5,11.5,12.0,12.0,9.5,10.6,11.67,12.25,11.67,10.0,11.5,11.5,8.33,12.0,rsantander
Jeremi Rodríguez,2000056279.0,17.0,9.33,9.0,9.5,8.5,11.33,9.33,10.5,9.5,7.5,10.0,8.5,10.0,10.33,13.0,11.0,8.0,10.0,10.5,7.33,14.0,rsantander
Pedro José,2000710721.0,12.5,7.83,4.0,9.25,9.75,8.83,7.17,11.5,9.25,13.25,9.0,12.5,7.3,9.67,11.25,12.17,0.0,10.75,7.25,7.0,11.0,rsantander
Souleymane Kané,2000713453.0,9.5,2.83,5.5,3.25,10.0,10.0,11.5,7.75,3.25,8.75,3.25,8.25,7.7,2.17,4.12,5.17,6.0,12.75,2.0,9.0,0.0,rsantander
Carlos Isaac,67228752.0,10.0,11.33,11.0,11.25,10.25,10.83,9.67,12.25,11.25,9.5,12.0,8.25,10.9,11.5,11.25,12.17,10.0,10.0,5.5,5.83,15.0,sabadell
Josep María González,2000201491.0,11.0,11.67,8.0,11.5,8.5,9.33,6.67,11.5,11.5,6.5,12.5,12.0,9.8,11.0,9.25,12.33,5.0,10.0,12.5,3.67,13.0,sabadell
Luis,2000193720.0,6.0,11.0,6.0,10.0,6.5,13.0,4.67,12.5,10.0,7.5,9.5,11.0,11.6,10.33,12.75,13.0,7.0,5.5,12.0,5.67,13.0,sabadell
Joaquín,2000713470.0,15.0,8.67,9.5,8.25,8.0,9.17,5.5,12.25,8.25,7.75,7.5,9.25,7.8,9.17,9.5,13.0,6.5,8.25,8.75,5.17,17.0,sabadell
Arnau Solà,67296656.0,13.0,10.83,10.0,10.25,12.0,11.0,12.0,11.5,10.25,10.25,10.0,12.38,10.8,10.17,13.0,11.5,8.5,12.5,13.75,10.17,11.0,tarragona
Julio,2000197814.0,7.0,9.67,7.0,9.5,11.0,8.33,10.0,13.5,9.5,10.5,9.0,11.25,9.4,8.33,12.25,11.33,6.0,10.5,10.5,7.33,9.0,tarragona
Laurent Bour,2000570944.0,16.0,9.33,12.0,8.0,6.5,7.0,4.33,12.5,8.0,7.5,12.0,12.75,7.4,8.33,12.75,12.33,0.0,6.5,12.5,2.67,10.0,tarragona
Bruno Garba,2000663175.0,12.0,8.67,8.0,11.5,8.5,7.0,5.67,11.5,11.5,7.5,13.0,10.25,7.0,10.67,10.25,11.67,0.0,8.5,9.0,3.67,11.0,zaragozab
Adrián Carrero,2000629926.0,7.0,6.33,3.5,9.0,14.75,8.0,9.17,12.5,9.0,11.25,8.0,15.88,6.8,8.33,10.0,11.33,0.0,13.75,12.0,7.5,9.0,zaragozab
Ignacio Caballero,2000511080.0,8.5,6.0,4.5,11.25,10.75,8.0,7.33,11.5,11.25,7.5,10.25,13.75,6.5,10.67,11.88,10.83,0.0,11.0,13.5,6.67,10.5,zaragozab
Xavi Jiménez,2000194000.0,14.0,9.0,9.0,10.5,9.5,10.0,6.67,9.0,10.5,8.5,10.5,10.0,8.8,10.67,11.0,10.33,9.0,8.5,12.5,6.83,13.0,zaragozab
