Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Sandro,2000515229.0,0.0,4.75,13.25,7.67,5.17,6.5,9.0,2.33,hospitalet
Hugo Rincón,2000065892.0,12.67,12.0,14.5,8.0,6.83,9.33,7.0,9.92,leonesa
Eneko Aguilar,67297733.0,7.33,12.5,12.0,11.0,9.33,9.67,7.0,10.33,lleida
Julio Lizárraga,2000631089.0,12.33,5.5,11.0,1.33,1.33,4.67,14.5,11.0,lleida
Abdel Soyinkou,2000713015.0,9.67,7.38,12.5,1.67,2.0,8.17,12.25,9.92,lleida
Eneko Magunazelaia,2000741128.0,9.0,3.75,8.25,3.17,2.67,5.67,8.25,7.67,lleida
Luis Alberto,2000197811.0,10.0,15.0,12.5,3.5,2.83,7.5,12.25,11.75,logrones
David Carmona,67188934.0,12.0,10.75,11.0,12.0,9.67,11.0,8.0,11.17,logrones
Gorka Iglesias,2000570645.0,11.33,13.5,12.5,7.67,7.0,8.0,11.5,12.67,logrones
Pablo Sanz,2000685487.0,11.33,5.0,13.0,4.33,3.67,5.33,8.5,8.0,logrones
Yeray Zabalo,2000438356.0,10.67,14.25,13.0,7.17,6.67,6.33,11.0,12.42,logrones
Marcos Trabanco,2000016812.0,4.33,11.0,10.5,9.33,11.33,14.33,7.0,11.5,logrones
Alex Aketxe,2000443798.0,8.33,12.5,13.0,11.83,7.5,12.5,11.0,12.92,mirandes
Diego Alende,67199156.0,13.33,11.25,11.0,11.17,8.5,10.5,11.0,12.58,mirandes
Felipe Núñez,2000197172.0,10.83,10.62,11.5,3.83,2.83,6.17,10.0,11.25,mirandes
Luis Jiménez,2000441678.0,8.33,13.5,14.5,9.33,6.0,6.33,10.5,13.25,numantia
Víctor Dieste,2000440740.0,12.0,10.25,9.5,8.0,5.33,7.33,10.0,13.5,olot
Álex Petxarromán,67246376.0,12.33,8.75,10.5,7.67,5.67,7.33,8.0,12.0,olot
Ryan Pole,76062797.0,11.33,11.12,11.5,2.17,1.83,10.83,8.5,12.08,ponferrada
Gorka Merino,2000441525.0,7.0,14.12,7.0,8.17,8.33,10.0,6.25,5.92,ponferrada
Edgar Fernández,2000514789.0,9.67,5.0,9.5,2.33,4.33,5.67,10.5,11.0,ponferrada
Borja Esnaola,2000438807.0,12.5,10.0,8.75,2.33,2.17,6.17,11.5,12.0,pontevedra
Fernando Juan,2000198639.0,12.0,11.25,12.0,6.33,6.67,5.33,12.5,12.17,pontevedra
Andrés Alcántara,2000440886.0,10.5,12.5,10.75,3.33,1.83,8.17,7.0,10.17,pontevedra
Pablo Jurado,2000681314.0,11.67,4.38,6.75,1.0,3.17,4.0,11.25,9.58,pontevedra
Abel Pascual,67215623.0,12.67,10.25,10.0,6.33,5.0,6.67,12.0,10.5,pontevedra
Diego Ceballos,67269375.0,11.0,11.0,12.5,8.67,9.67,10.33,9.0,12.17,pontevedra
David Krecek,2000569970.0,12.67,14.5,13.0,8.33,7.33,7.33,13.5,13.0,rsanb
Stefán Þór Jónsson,2000531873.0,13.0,12.0,11.0,7.0,6.67,8.0,12.0,12.33,rsanb
Özgün Karatepe,2000631119.0,12.67,12.75,14.0,7.33,9.0,10.33,10.5,14.33,rsanb
Matt Bonfield,2000567798.0,11.67,12.5,12.5,10.33,6.67,7.0,9.0,13.0,rsanb
Adama Mendy,2000663542.0,9.67,10.75,12.75,8.33,4.33,8.5,12.25,12.42,rsantander
Ángel López,95078297.0,12.67,11.75,11.5,10.0,7.67,11.33,10.5,11.33,rsantander
Vicente Agulló,2000031433.0,6.33,11.25,13.5,9.0,7.0,12.33,6.5,9.33,rsantander
Carlos Isaac,67228752.0,13.0,8.0,13.75,9.33,7.67,9.83,10.5,10.33,sabadell
Luis,2000193720.0,12.33,12.25,12.0,7.67,6.0,7.0,6.0,12.17,sabadell
Carlos,2000512225.0,4.67,10.75,10.0,12.67,8.0,9.33,10.0,11.67,sabadell
Javier,2000664676.0,12.33,11.5,15.25,7.83,7.83,8.83,11.5,12.42,tarragona
Iago Fernández,2000052986.0,11.0,11.25,13.5,7.0,4.0,8.67,5.5,10.92,tarragona
Ramón Alfaro,2000511082.0,8.0,12.5,13.0,10.33,5.33,8.33,9.5,10.83,zaragozab
Julio,2000629924.0,9.0,14.25,14.0,3.33,1.67,10.0,9.5,11.83,zaragozab
