Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Esteban Navarro,2000685451.0,6.67,5.5,10.5,10.33,3.0,7.67,9.0,2.17,badalona
Txomin Zubiri,2000439530.0,2.67,9.0,5.5,2.67,2.67,3.33,5.5,12.67,badalona
Juan Ramón Acosta,2000680229.0,1.0,9.62,11.0,8.83,9.67,10.83,4.75,9.58,badalona
Nacho Méndez,67248345.0,9.0,11.75,10.0,14.0,11.33,14.0,7.5,10.83,eibar
Julio Nsi,2000629231.0,7.17,13.88,15.5,14.33,14.0,13.5,10.0,11.83,eibar
Dorian Vera,2000514439.0,3.5,8.12,9.5,2.5,3.83,2.83,7.5,7.08,eibar
Javier Alonso,2000443218.0,2.0,12.0,15.75,10.67,10.33,12.0,9.5,8.17,eibar
Bernardo,2000440739.0,1.17,11.25,14.0,12.0,9.33,11.33,12.0,10.17,eibar
Jorge Álvarez,2000202563.0,1.33,11.75,15.0,11.0,8.67,12.0,13.0,12.5,eibar
Fran,2000666004.0,11.83,12.12,9.5,7.83,9.67,11.0,9.0,12.58,eibar
Oriol Valentín,2000632214.0,13.33,12.75,12.5,10.33,7.67,9.83,13.25,12.75,eibar
Babacar Faye,2000197156.0,7.33,13.0,12.5,13.33,12.33,14.0,9.0,11.33,eibar
Jonay Prieto,2000197151.0,3.83,11.75,11.5,14.67,10.0,14.5,8.0,11.5,eibar
Manuel Jesús Romero,2000194994.0,11.67,14.5,13.5,9.0,8.67,10.33,6.5,14.17,eibar
Elliot,67256517.0,5.0,11.25,13.5,12.67,10.67,12.33,9.5,11.0,eibar
Iván Calero,67176056.0,12.67,8.75,9.0,12.33,11.0,12.0,9.0,11.83,eibar
Antonio Sánchez,2000570832.0,13.83,12.75,14.0,8.0,8.17,8.83,15.75,13.17,eibar
Stefan Bajčetić,2000082598.0,13.67,12.0,13.5,7.33,8.33,6.33,11.5,10.5,eibar
Xisco Cardona,2000572821.0,8.17,12.88,11.0,12.17,9.0,14.0,8.5,10.25,eibar
Juan Pérez,67217545.0,4.33,11.5,10.5,8.33,5.5,4.67,6.5,11.33,eibar
Cristo,67211796.0,3.33,11.0,15.0,14.0,12.67,14.67,5.5,9.83,eibar
Álex López,67257948.0,14.33,10.5,14.5,12.33,12.0,10.67,9.5,11.67,eibar
Lubomir Toth,2000626733.0,8.0,11.75,14.0,8.0,11.33,15.67,8.0,11.83,eibar
Yanis Mohamed,2000710637.0,12.67,14.5,11.0,7.67,8.33,9.67,14.0,14.5,girona
Manuel García,2000633004.0,0.0,10.25,12.5,9.33,8.67,12.67,13.25,6.5,girona
Pablo López,2000612702.0,9.33,13.25,17.0,8.33,6.33,11.0,9.0,11.83,girona
Vicente Jové,2000574547.0,6.67,11.25,11.5,12.33,5.33,10.67,5.75,5.17,girona
Diego Mercado,14160026.0,11.67,10.5,10.0,10.0,10.33,9.33,5.0,12.33,girona
Miguel Rodríguez,2000192674.0,4.83,13.0,12.5,12.67,9.33,13.67,9.0,9.67,girona
Eduardo Bautista,2000207175.0,3.67,12.5,17.0,10.0,9.0,10.33,7.0,8.83,girona
Antonio Manuel Bazán,2000714138.0,0.0,10.25,12.25,13.33,11.5,12.33,6.75,7.33,girona
Jordi Busquets,2000574550.0,5.67,13.38,12.5,3.33,2.33,9.33,3.5,9.42,girona
Morris Pietranera,2000568425.0,6.0,11.75,9.0,12.0,14.33,14.67,10.0,11.33,girona
Giancarlo Perea,2000512704.0,1.33,13.75,10.0,13.0,11.67,14.0,11.5,9.83,girona
Sullivan Mayele,2000506525.0,10.67,11.5,9.5,13.67,9.33,12.0,10.5,14.33,girona
Mikel Santamaría,2000201716.0,11.0,13.0,13.5,10.67,7.0,10.33,8.0,11.17,girona
Yeray Ortega,2000199817.0,13.0,13.5,10.0,7.33,7.67,8.67,13.75,13.33,girona
Jon Magunazelaia,2000082492.0,8.33,11.0,14.5,14.33,14.33,12.33,10.5,10.67,girona
Javi Cueto,67279676.0,6.33,11.25,15.5,11.0,14.33,15.0,9.0,9.33,girona
Adrián Ortolà,67115824.0,3.33,7.0,6.0,4.67,5.0,8.67,7.0,12.5,girona
Andrés Romero,2000193995.0,11.83,9.75,8.75,2.33,1.5,6.33,13.0,12.67,girona
Ibrahima Kébé,2000024313.0,12.0,12.5,14.0,10.33,8.0,9.67,11.5,12.83,girona
Lluís,2000443359.0,2.67,12.0,12.5,4.33,2.67,4.67,5.0,12.0,girona
Ignacio Otaño,67240441.0,3.0,8.0,11.0,4.0,3.0,2.33,3.5,10.83,hospitalet
Diogo Fonseca,2000197949.0,9.83,5.25,11.0,3.5,3.5,5.0,6.5,10.0,hospitalet
Carlos Lourenço,2000190859.0,10.67,12.25,11.0,7.0,6.67,10.0,13.5,11.0,hospitalet
Luis Iglesias,2000440882.0,11.67,11.5,10.5,8.0,4.33,7.67,14.0,14.0,hospitalet
Chechu,2000629747.0,10.67,11.25,11.0,11.67,5.67,7.33,7.5,12.5,hospitalet
Isma Aizpiri,29164025.0,11.67,10.75,8.0,7.0,4.67,10.33,8.5,11.33,hospitalet
Xabier Cárdenas,67220146.0,7.33,8.25,12.5,11.33,8.0,10.0,7.0,8.33,hospitalet
Echu,67229627.0,2.33,9.0,11.0,10.33,11.0,11.0,6.5,10.5,hospitalet
Jaume Pérez,2000198633.0,1.0,10.25,16.5,9.67,11.0,11.33,7.5,9.67,hospitalet
Roberto Proietti,2000514073.0,3.0,14.0,14.5,8.0,8.0,11.0,9.0,8.0,hospitalet
Israel,2000631088.0,1.17,13.88,12.0,12.17,11.0,12.67,9.0,9.42,hospitalet
Jorge Bríngola,2000512567.0,4.33,6.12,4.5,1.0,1.5,1.17,6.25,7.25,hospitalet
Vladimir Fati,2000680262.0,10.33,5.25,11.0,2.67,2.0,4.0,12.5,10.33,hospitalet
Diego Muñoz,2000439850.0,6.33,10.62,8.75,6.5,3.0,9.17,11.5,4.42,hospitalet
Julen Gurrutxaga,2000682714.0,1.0,11.12,12.5,9.17,11.67,14.17,11.0,9.08,hospitalet
José Antonio Zubillaga,2000443802.0,10.0,6.5,12.25,3.17,2.5,4.33,8.25,9.58,hospitalet
Juan Vizcarra,2000681579.0,7.83,5.75,9.75,8.67,2.5,6.33,4.75,3.83,hospitalet
Edmilson Santos,83169922.0,0.0,11.12,11.0,10.5,9.67,11.0,6.5,8.58,hospitalet
Bilal Aceña,2000514725.0,11.83,4.0,7.25,1.67,1.17,3.5,9.75,7.58,hospitalet
Juan Carlos Abengózar,2000570111.0,5.67,8.0,8.0,13.0,6.67,10.0,7.0,8.25,hospitalet
Sandro,2000515229.0,0.0,4.75,13.25,7.67,5.17,6.5,9.0,2.33,hospitalet
Rafael Díaz,2000680769.0,5.83,12.38,15.5,9.17,9.0,9.0,10.0,8.58,hospitalet
Joaquín,2000742083.0,0.0,3.0,7.25,8.83,4.83,7.67,10.5,1.92,hospitalet
Alejandro Ferre,2000569554.0,12.67,12.25,12.25,9.33,8.17,10.33,12.25,12.17,leonesa
Juan Pablo Castellano,2000513639.0,0.0,12.12,14.0,11.17,12.33,10.67,8.5,5.83,leonesa
Carlos,2000193994.0,2.33,12.0,14.0,9.33,14.0,12.67,9.0,9.5,leonesa
Jaime Reques,2000077283.0,6.17,9.25,13.5,13.33,9.33,11.67,9.5,9.0,leonesa
Ander Martín,2000058172.0,1.33,10.25,13.0,12.0,7.67,14.33,4.5,7.67,leonesa
Marcel Mehlem,92076601.0,15.0,10.0,11.5,10.67,7.67,9.0,10.0,13.67,leonesa
Unai Rementeria,67246387.0,8.0,8.88,13.5,11.17,4.67,8.0,7.0,4.58,leonesa
Roberto Olabe,67183968.0,5.83,8.75,10.5,11.67,10.67,10.67,8.0,10.75,leonesa
Jorge Pascual,2000019418.0,1.67,9.5,14.5,10.67,14.0,13.33,13.5,9.5,leonesa
Felipe Medina,2000572053.0,11.0,14.38,13.75,8.0,5.83,8.17,8.75,10.25,leonesa
Jesús García,2000513275.0,5.67,12.25,15.0,8.33,10.0,12.33,10.5,8.67,leonesa
Mario Fernández,2000439263.0,7.33,11.0,11.0,15.0,9.67,12.33,6.0,10.5,leonesa
José María Garai,2000437777.0,8.33,12.25,13.0,14.0,10.67,13.17,7.5,11.67,leonesa
Kim Tae-Young,2000194479.0,2.0,10.0,14.0,10.33,15.33,14.0,11.0,11.42,leonesa
Hugo Rincón,2000065892.0,12.67,12.0,14.5,8.0,6.83,9.33,7.0,9.92,leonesa
Hugo Neves,83333462.0,1.0,12.5,15.0,10.0,10.33,12.67,4.25,9.25,leonesa
Rodri,67293708.0,14.67,10.25,12.5,7.0,5.33,4.67,15.5,11.67,leonesa
Aitor Paredes,67276232.0,14.33,9.5,11.5,8.0,7.67,4.5,12.0,11.0,leonesa
Moustapha Diop,2000666501.0,0.0,9.5,10.5,8.17,13.83,13.67,7.5,6.5,leonesa
Alan Espeche,14197823.0,4.67,10.25,14.0,11.33,10.67,12.33,5.5,10.17,leonesa
Diego Llamazares,2000013481.0,2.5,8.25,12.5,3.83,2.83,1.33,2.75,7.08,leonesa
Alejandro Aleñá,2000202600.0,7.83,12.88,10.0,3.5,3.0,8.0,7.0,11.92,leonesa
Ángel García,2000685240.0,11.67,12.5,13.5,3.0,3.67,5.67,13.0,11.08,leonesa
Abdulrahman Al-Marri,2000711945.0,3.67,8.25,13.0,3.67,2.33,1.0,5.0,5.67,leonesa
José Ángel Pillado,2000743514.0,0.83,4.0,4.75,1.17,0.67,0.67,0.0,4.33,lleida
Eneko Aguilar,67297733.0,7.33,12.5,12.0,11.0,9.33,9.67,7.0,10.33,lleida
Miguel Prado,67276111.0,13.0,10.75,12.0,6.67,5.67,4.67,12.0,10.67,lleida
Juan Jesús Polo,2000194987.0,10.67,12.0,11.0,9.33,5.33,6.67,11.0,11.83,lleida
Julio Lizárraga,2000631089.0,12.33,5.5,11.0,1.33,1.33,4.67,14.5,11.0,lleida
David Mallor,2000202555.0,0.83,9.5,15.0,11.33,10.33,13.67,4.5,6.92,lleida
Rayan Arkine,2000512092.0,0.0,9.88,16.0,10.17,9.67,8.0,9.0,5.0,lleida
Amir Ibrahimovic,2000713014.0,6.0,6.75,6.5,5.17,2.5,5.5,8.75,3.58,lleida
Abderraman Rebbach,2000053956.0,3.67,8.75,13.5,11.0,6.33,11.67,9.5,9.33,lleida
Pierre Martínez,2000201715.0,1.67,13.25,13.0,12.67,10.67,13.0,7.0,9.67,lleida
David Guitián,2000048339.0,0.0,10.88,12.0,7.5,11.67,11.67,9.0,5.42,lleida
Abdel Soyinkou,2000713015.0,9.67,7.38,12.5,1.67,2.0,8.17,12.25,9.92,lleida
Sergio,2000713016.0,3.0,3.5,14.5,6.17,1.83,4.67,4.5,4.5,lleida
Erik Aguado,2000025945.0,0.83,8.5,13.5,7.33,9.33,12.0,5.0,8.83,lleida
Edu,2000713008.0,5.0,7.0,6.5,9.67,4.17,9.5,7.25,5.75,lleida
Eneko Magunazelaia,2000741128.0,9.0,3.75,8.25,3.17,2.67,5.67,8.25,7.67,lleida
Aitor Sicart,2000742072.0,4.33,3.5,8.5,11.67,1.0,6.67,8.25,2.67,lleida
Matej Simic,24046632.0,11.33,6.0,7.0,8.67,6.67,7.67,15.5,10.5,lleida
Ángel Jiménez,2000067577.0,2.0,6.5,9.5,2.33,2.33,2.67,7.5,11.5,lleida
Ramón Juan,67258716.0,5.17,7.38,10.0,7.17,4.83,3.33,3.75,12.83,logrones
Dani,2000571661.0,12.33,12.88,10.25,9.33,4.33,8.17,11.25,12.75,logrones
Luis Alberto,2000197811.0,10.0,15.0,12.5,3.5,2.83,7.5,12.25,11.75,logrones
Juan Luis,2000664823.0,13.0,11.5,12.0,7.83,8.67,8.17,12.5,13.92,logrones
David Carmona,67188934.0,12.0,10.75,11.0,12.0,9.67,11.0,8.0,11.17,logrones
Gorka Iglesias,2000570645.0,11.33,13.5,12.5,7.67,7.0,8.0,11.5,12.67,logrones
Chisom Abdul,2000573849.0,1.83,12.5,14.0,14.33,11.17,11.83,10.25,12.17,logrones
Carlos Dotor,67293616.0,10.33,12.0,13.0,11.67,13.0,11.33,11.5,11.5,logrones
Higinio Zarzo,2000192890.0,6.33,11.75,13.0,11.33,11.33,12.0,12.5,10.17,logrones
Matti Ahonen,2000515148.0,2.33,11.0,15.5,10.0,14.67,10.67,12.0,10.83,logrones
Juanma Hernández,2000053164.0,5.33,11.5,10.0,13.33,15.67,13.33,11.0,10.83,logrones
Pablo Picón,67277686.0,2.83,7.38,11.5,3.17,3.5,2.5,6.0,6.75,logrones
Pablo Sanz,2000685487.0,11.33,5.0,13.0,4.33,3.67,5.33,8.5,8.0,logrones
Amadou Camara,2000201329.0,4.33,11.75,12.0,13.33,10.0,12.33,10.5,11.67,logrones
Lancho,2000052042.0,9.33,10.0,13.5,8.67,11.0,13.0,14.0,10.17,logrones
Yeray Zabalo,2000438356.0,10.67,14.25,13.0,7.17,6.67,6.33,11.0,12.42,logrones
Xabier Garitano,2000570830.0,11.33,12.5,10.5,3.0,5.0,7.33,14.0,12.75,logrones
Marcos Trabanco,2000016812.0,4.33,11.0,10.5,9.33,11.33,14.33,7.0,11.5,logrones
Emmanuel Attipoe,13210212.0,5.67,10.0,16.25,9.5,4.33,12.33,6.5,4.75,logrones
Ángel Alcalde,2000573845.0,6.0,5.75,11.0,12.83,3.33,7.67,5.0,4.5,logrones
Daniel,2000632726.0,0.0,12.12,7.0,9.17,10.67,9.67,14.5,8.92,logrones
Toni Moya,67223078.0,10.67,11.88,13.5,12.83,10.5,11.33,8.5,14.42,logrones
Christian Revuelta,2000632723.0,0.0,11.0,12.5,11.0,11.0,11.67,6.5,8.08,logrones
Carlos Marín,67211705.0,5.83,9.5,6.5,6.33,4.0,4.33,7.25,9.92,mirandes
Alex Aketxe,2000443798.0,8.33,12.5,13.0,11.83,7.5,12.5,11.0,12.92,mirandes
Diego Alende,67199156.0,13.33,11.25,11.0,11.17,8.5,10.5,11.0,12.58,mirandes
Francisco Marín,2000666188.0,13.33,11.25,12.5,10.33,8.83,6.0,13.0,11.67,mirandes
Jean-Marie Durand,2000198617.0,10.67,14.38,13.0,8.0,6.0,7.83,12.0,12.92,mirandes
Gideon Ikechukwu,2000683108.0,13.83,12.25,12.75,11.33,6.83,9.17,10.5,13.67,mirandes
Agapito Torres,2000201479.0,11.0,12.5,12.75,9.67,8.0,8.33,14.5,13.5,mirandes
Álex,2000509919.0,4.5,12.25,15.5,10.33,9.0,12.17,8.5,12.5,mirandes
Daniel Moreno,2000631545.0,8.17,14.25,13.5,15.33,13.0,13.33,14.5,11.58,mirandes
Javi Pereda,2000199802.0,5.17,13.25,14.5,9.67,8.83,10.83,7.5,9.83,mirandes
Aldin Turkes,98033077.0,5.0,10.88,11.0,9.67,13.33,9.33,13.0,10.42,mirandes
Ngala Diop,2000712992.0,2.5,7.75,7.75,2.33,3.5,2.17,5.0,5.0,mirandes
Echedey Carpintier,83212484.0,10.17,9.38,11.5,3.17,3.17,11.0,8.5,10.58,mirandes
Daniel Moreno,2000681256.0,0.0,10.5,11.5,11.5,10.33,13.5,9.25,9.92,mirandes
Facundo Barboza,2000280204.0,2.67,13.12,15.5,8.5,5.83,13.5,6.5,5.25,mirandes
Victor Cano,2000443364.0,0.0,9.25,10.75,15.0,6.5,11.33,8.0,5.17,mirandes
Fede Vico,67142992.0,7.33,5.0,9.5,14.67,11.67,12.0,3.75,10.5,mirandes
Antonio Díaz,2000569978.0,0.0,9.0,11.5,13.67,11.0,14.17,12.0,8.0,mirandes
Rubén Prieto,2000572704.0,0.0,8.75,13.5,7.0,15.0,10.67,12.0,9.67,mirandes
Virgil Thérésin,49040143.0,13.67,11.75,11.0,8.0,6.5,7.67,11.0,10.17,mirandes
Víctor Meseguer,67278046.0,10.0,11.5,13.0,13.33,12.0,12.0,11.5,12.5,mirandes
Felipe Núñez,2000197172.0,10.83,10.62,11.5,3.83,2.83,6.17,10.0,11.25,mirandes
Javier Bravo,2000713001.0,5.67,9.12,13.0,12.17,8.83,11.5,7.25,10.42,mirandes
Miquel Parera,67199250.0,5.5,9.25,11.0,9.0,5.17,4.67,7.5,11.25,numantia
Juan Pablo,2000574059.0,4.17,11.0,10.5,10.0,7.83,10.5,12.25,13.33,numantia
Bakary Daou,2000515163.0,12.67,13.75,12.5,7.33,3.67,6.0,12.5,12.17,numantia
Joan Rojas,67276123.0,12.17,10.5,12.75,9.67,5.5,9.17,13.0,12.33,numantia
Diego Pampín,67247255.0,9.17,8.75,14.0,10.33,9.0,11.17,5.0,10.67,numantia
Julio Gracia,67237836.0,7.33,8.0,12.0,12.67,10.33,8.0,5.0,9.67,numantia
Antonio Cotán,67157612.0,8.33,7.12,8.5,15.17,10.17,12.0,4.5,13.5,numantia
Salia Coulibaly,2000443795.0,5.33,12.0,15.0,11.67,10.0,10.0,5.5,10.83,numantia
Humberto Alonso,2000196451.0,3.83,13.75,14.0,14.67,13.0,13.0,5.5,10.67,numantia
Castri,67294959.0,3.33,10.25,13.0,10.67,10.0,11.5,10.0,9.17,numantia
Ander Azparren,2000199803.0,2.83,11.0,12.5,10.0,12.67,13.67,9.5,11.17,numantia
Tom Ahlvers,2000197803.0,3.83,6.12,9.75,2.33,1.5,1.17,7.75,7.83,numantia
Asier Pinillos,2000574064.0,12.0,10.12,11.5,9.0,7.83,11.17,5.5,12.67,numantia
Lorenzo Sánchez,2000034331.0,1.33,11.0,14.5,8.67,13.0,13.67,9.5,9.67,numantia
Gorka Ormaetxea,2000574661.0,0.0,12.25,13.0,12.67,9.67,13.0,14.5,6.33,numantia
Kevin,2000199813.0,2.0,11.25,8.5,11.0,11.33,13.0,12.5,10.67,numantia
Asier,2000574060.0,3.83,10.75,13.0,11.33,10.67,12.17,7.5,9.33,numantia
Olivier Six,2000737738.0,1.17,13.38,10.25,12.0,12.33,11.67,9.75,10.17,numantia
Marcelo Djaló,67157156.0,12.33,4.12,5.25,13.67,8.33,11.67,15.5,14.08,numantia
Juan José,2000200474.0,12.0,12.25,11.75,2.5,3.83,6.17,10.75,12.42,numantia
Luis Jiménez,2000441678.0,8.33,13.5,14.5,9.33,6.0,6.33,10.5,13.25,numantia
Mikel Muñoz,2000710316.0,0.0,12.5,15.25,14.33,10.83,10.83,7.25,7.5,numantia
Unai Goti,2000065885.0,4.0,8.25,8.5,3.33,3.0,3.17,7.0,10.83,olot
Víctor Dieste,2000440740.0,12.0,10.25,9.5,8.0,5.33,7.33,10.0,13.5,olot
