Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling,Team
Marcos Goñi,2000629740.0,13.0,8.33,4.0,5.0,8.5,9.67,8.0,13.0,5.0,12.0,5.0,14.38,10.8,3.33,12.5,8.67,13.0,10.5,9.75,10.0,0.0,apamplonab
Martín Alonso,2000681854.0,8.5,12.0,9.5,6.25,9.0,11.33,9.17,12.0,6.25,10.75,9.0,14.38,11.4,4.17,14.38,12.33,9.0,10.0,12.0,5.17,11.5,badalona
Pascual,2000632678.0,11.0,6.33,14.0,6.5,14.0,8.0,9.0,9.0,6.5,13.0,6.5,7.5,8.6,4.33,13.75,6.0,16.0,11.5,10.0,10.33,0.0,badalona
Ale Sánchez,2000512877.0,10.0,6.67,4.0,3.5,10.0,10.67,10.33,8.5,3.5,10.0,6.5,11.0,9.0,2.33,12.5,8.0,11.0,11.5,7.5,7.33,3.5,badalona
Jesus,2000443702.0,14.5,2.17,5.5,5.0,13.25,9.0,11.5,7.75,5.0,15.0,5.0,6.75,6.7,3.33,4.5,5.17,10.5,14.0,4.5,10.83,0.0,badalona
Aitor Añibarro,2000035882.0,10.5,5.33,8.5,3.75,10.0,7.67,5.33,9.0,3.75,11.5,3.75,6.12,7.8,2.5,12.38,6.0,15.5,7.0,8.25,9.33,0.0,badalona
Ramón López,2000679928.0,11.0,2.33,5.0,2.5,9.5,8.0,8.0,5.5,2.5,14.0,2.5,9.5,6.2,1.67,5.25,3.67,11.0,10.0,3.0,10.0,0.0,badalona
Roger Colomina,2000015276.0,10.5,7.67,5.5,3.25,11.5,9.17,8.0,11.0,3.25,12.0,3.25,9.38,10.1,2.17,11.38,7.33,12.5,10.5,7.25,8.33,0.0,badalona
Eugenio,2000196447.0,13.0,8.33,6.0,10.5,13.5,10.67,8.67,11.5,10.5,11.5,10.5,10.25,9.6,10.67,11.0,10.67,4.0,13.0,12.5,7.33,8.0,badalona
Óscar Coll,67277671.0,1.5,8.0,5.5,5.75,12.5,7.67,12.17,10.5,5.75,9.75,5.75,9.5,9.4,3.83,11.88,7.0,10.0,14.5,8.5,6.83,0.0,badalona
Iván Gil,67277668.0,3.0,9.33,7.0,6.5,11.5,10.67,10.67,10.5,6.5,10.5,9.0,12.25,10.8,4.33,12.25,9.0,10.0,13.5,7.0,10.33,7.0,badalona
Nacho Méndez,67248345.0,7.0,10.33,8.0,11.5,15.5,12.67,14.33,12.0,11.5,14.0,11.0,11.0,12.0,10.33,10.75,11.0,11.0,16.0,10.5,13.0,7.0,eibar
Julio Nsi,2000629231.0,11.0,11.0,9.0,10.5,14.75,14.67,13.17,12.5,10.5,14.25,12.0,11.62,13.2,9.67,15.75,12.0,17.0,15.25,13.5,15.0,4.5,eibar
Javier Alonso,2000443218.0,5.0,9.67,14.0,6.0,11.5,9.0,9.33,8.0,6.0,10.5,9.0,9.75,9.2,4.0,15.62,8.67,13.0,10.0,12.5,6.33,6.0,eibar
Bernardo,2000440739.0,17.0,10.33,7.0,4.5,11.0,13.33,11.33,13.0,4.5,12.0,9.0,8.75,12.0,3.0,13.0,12.33,12.0,12.5,9.0,10.0,3.5,eibar
Babacar Faye,2000197156.0,10.0,12.67,8.0,12.5,15.0,12.0,12.0,13.0,12.5,13.0,12.0,12.0,12.8,10.0,13.75,12.0,12.0,13.0,13.5,11.33,6.0,eibar
Jonay Prieto,2000197151.0,10.0,12.67,6.0,9.0,15.75,11.67,12.67,14.5,9.0,13.0,8.5,14.25,13.0,6.5,13.0,12.33,9.0,15.0,11.5,9.0,5.0,eibar
Xisco Cardona,2000572821.0,9.5,9.5,7.5,10.75,17.25,12.17,12.5,12.0,10.75,13.0,8.75,12.88,11.3,9.67,12.0,10.83,8.5,15.5,11.25,13.83,4.5,eibar
Cristo,67211796.0,3.0,12.33,8.0,8.0,15.0,11.0,14.0,9.0,8.0,14.0,9.0,10.0,11.6,6.0,13.75,10.0,14.0,14.0,9.0,12.33,4.0,eibar
Vicente Jové,2000574547.0,3.5,8.33,8.0,4.5,14.25,3.33,11.33,6.5,4.5,7.75,0.0,10.75,7.0,3.0,11.25,4.33,11.0,13.5,12.0,7.17,11.0,girona
Miguel Rodríguez,2000192674.0,14.0,7.33,4.0,9.5,14.5,13.67,14.67,11.5,9.5,14.5,8.5,10.75,10.8,8.0,13.25,10.67,8.0,16.5,12.5,12.67,2.5,girona
Antonio Manuel Bazán,2000714138.0,6.5,7.67,7.0,7.75,15.0,7.33,14.17,10.75,7.75,10.25,7.75,9.5,9.0,5.17,11.12,7.17,14.0,15.0,9.25,8.33,0.0,girona
Jordi Busquets,2000574550.0,3.5,4.67,3.5,7.0,11.0,5.67,7.67,10.5,7.0,9.5,5.25,12.0,5.2,6.67,13.38,8.67,0.0,11.5,11.75,6.67,4.0,girona
Giancarlo Perea,2000512704.0,17.0,10.0,6.0,6.0,15.5,13.33,13.0,11.0,6.0,14.5,9.5,11.25,11.8,4.0,12.5,11.0,13.0,15.5,13.5,13.67,4.0,girona
Sullivan Mayele,2000506525.0,13.0,14.33,8.0,10.5,13.0,12.0,11.33,15.0,10.5,11.5,12.0,14.75,13.4,10.33,10.5,14.0,9.0,14.5,11.5,9.33,13.0,girona
Jon Magunazelaia,2000082492.0,11.0,11.0,10.0,13.5,13.5,11.67,11.67,12.0,13.5,11.0,10.0,11.5,12.0,11.33,13.75,10.67,12.0,13.5,11.5,12.67,6.0,girona
Echu,67229627.0,7.0,10.0,6.0,6.0,11.0,10.33,9.67,8.0,6.0,11.5,10.0,10.25,10.0,4.0,10.0,9.0,13.0,10.0,5.5,9.67,7.0,hospitalet
Israel,2000631088.0,12.5,9.83,5.5,6.0,13.75,11.83,12.17,10.0,6.0,13.5,9.25,10.88,10.9,4.0,13.25,10.17,11.5,14.5,13.75,12.83,3.5,hospitalet
Edmilson Santos,83169922.0,7.5,5.33,5.5,6.0,11.75,8.67,10.5,11.0,6.0,11.5,6.0,11.62,8.4,4.0,11.5,7.33,11.5,12.5,10.75,10.5,0.0,hospitalet
Juan Carlos Abengózar,2000570111.0,7.0,8.83,7.0,6.5,11.0,10.17,10.0,9.0,6.5,9.0,6.5,10.5,9.9,6.0,7.75,8.5,8.0,12.5,7.5,7.0,7.0,hospitalet
Roberto Olabe,67183968.0,6.0,12.0,10.0,10.0,12.0,13.0,12.0,14.0,10.0,10.0,9.5,8.88,12.6,7.83,10.25,13.33,9.0,12.0,10.0,10.33,4.0,leonesa
Mario Fernández,2000439263.0,7.0,13.33,5.0,10.5,13.0,13.33,9.67,12.5,10.5,10.5,12.0,9.0,13.8,9.67,11.75,12.0,8.0,11.0,12.0,7.33,8.0,leonesa
Alan Espeche,14197823.0,6.0,9.67,5.0,9.0,12.5,9.67,11.67,11.5,9.0,13.0,10.0,10.75,10.4,7.0,12.75,9.67,11.0,12.5,8.0,10.33,4.0,leonesa
Pierre Martínez,2000201715.0,9.0,11.0,5.0,6.0,14.0,12.0,14.0,12.5,6.0,13.0,7.5,12.75,11.6,4.0,14.25,12.0,12.0,15.5,12.0,10.0,5.0,lleida
Aitor Sicart,2000742072.0,9.0,10.0,7.5,1.75,10.0,3.33,7.17,6.75,1.75,5.0,0.0,5.0,8.0,1.17,4.25,4.5,0.0,9.25,2.0,5.83,9.5,lleida
Chisom Abdul,2000573849.0,11.0,14.0,9.5,8.25,14.0,12.0,9.17,13.25,8.25,8.5,12.25,11.5,13.5,5.5,14.25,12.33,11.5,11.0,13.5,7.17,5.5,logrones
Carlos Dotor,67293616.0,12.0,12.33,11.0,14.0,12.5,11.0,10.33,11.5,14.0,9.5,14.0,11.0,11.6,12.33,12.5,11.67,12.0,11.0,13.0,10.33,10.0,logrones
Higinio Zarzo,2000192890.0,12.0,10.67,13.0,11.0,13.0,12.0,10.0,11.5,11.0,11.0,12.0,9.25,11.6,9.0,11.75,11.0,12.0,10.5,10.5,8.0,8.0,logrones
Amadou Camara,2000201329.0,14.0,11.67,7.0,7.5,11.5,11.67,11.67,11.0,7.5,13.5,8.5,13.75,11.8,5.0,12.5,11.0,12.0,13.5,11.0,10.0,8.0,logrones
Daniel,2000632726.0,16.5,7.5,12.5,4.5,10.75,11.83,10.83,11.0,4.5,9.5,7.25,11.38,9.7,3.0,9.75,10.5,10.5,11.0,13.25,13.5,0.0,logrones
Christian Revuelta,2000632723.0,4.0,8.0,9.0,6.5,12.0,6.33,11.33,11.5,6.5,10.5,6.5,12.12,8.6,4.33,12.75,7.67,13.0,11.5,11.0,7.17,0.0,logrones
Daniel Moreno,2000631545.0,15.0,13.33,14.0,12.0,13.5,12.5,13.33,12.5,12.0,13.0,11.25,12.62,13.1,9.83,14.75,12.33,15.0,15.25,15.5,10.67,9.0,mirandes
Daniel Moreno,2000681256.0,6.0,9.67,12.5,4.5,12.5,9.0,7.83,13.25,4.5,13.75,4.5,13.12,11.2,3.0,12.25,8.83,14.5,8.5,9.75,9.5,0.0,mirandes
Victor Cano,2000443364.0,12.5,7.0,3.5,2.75,12.25,9.33,13.67,9.5,2.75,13.25,2.75,8.88,9.8,1.83,10.62,6.33,9.5,16.0,6.5,9.33,0.0,mirandes
Fede Vico,67142992.0,2.5,12.33,5.0,10.5,12.5,12.67,13.33,10.5,10.5,11.5,10.5,10.5,12.4,8.33,7.75,11.33,12.0,14.0,4.5,9.0,9.0,mirandes
Antonio Díaz,2000569978.0,13.0,9.33,11.0,8.0,14.75,7.33,10.33,11.0,8.0,12.0,8.0,10.25,10.0,5.33,10.5,7.33,12.0,12.0,8.5,6.67,0.0,mirandes
Víctor Meseguer,67278046.0,11.0,13.0,12.0,12.5,12.5,13.0,10.0,12.0,12.5,11.0,14.0,12.75,13.0,11.67,12.0,12.33,12.0,11.5,12.0,9.33,11.0,mirandes
Juan Pablo,2000574059.0,16.0,10.5,8.5,5.25,11.5,10.67,8.83,11.0,5.25,8.0,11.25,13.12,10.6,3.5,10.5,10.83,7.5,8.5,11.0,6.17,12.5,numantia
Antonio Cotán,67157612.0,4.0,12.5,5.0,12.5,13.25,14.67,11.0,13.5,12.5,12.25,14.0,13.25,14.0,11.17,8.25,12.83,11.5,14.5,6.0,9.83,5.0,numantia
Humberto Alonso,2000196451.0,4.0,13.0,7.0,10.0,13.0,13.33,13.33,12.0,10.0,13.5,10.0,9.5,13.2,7.17,14.75,12.33,13.0,14.5,12.5,12.0,4.0,numantia
Gorka Ormaetxea,2000574661.0,15.0,7.33,14.0,5.5,13.0,5.67,11.0,7.5,5.5,11.0,5.5,9.5,7.8,3.67,13.5,5.0,11.0,11.5,12.0,8.0,0.0,numantia
Kevin,2000199813.0,16.0,12.0,9.0,7.0,14.5,12.33,9.67,10.5,7.0,12.0,10.5,9.25,11.8,4.67,10.0,11.67,12.0,11.5,13.0,9.0,6.0,numantia
Mikel Muñoz,2000710316.0,2.5,9.67,12.0,6.25,11.75,7.33,11.17,12.25,6.25,8.25,6.25,12.25,10.2,4.17,15.38,8.17,13.0,12.0,13.25,6.5,0.0,numantia
Omri Hemo,2000440760.0,13.0,12.33,3.5,8.5,12.5,14.33,9.33,14.0,8.5,13.0,8.5,13.25,13.4,7.33,12.75,13.67,11.0,11.5,10.5,10.67,5.0,olot
Alberto Cañizares,2000571806.0,13.5,8.17,4.5,10.25,14.75,12.17,11.17,12.5,10.25,10.5,8.75,12.12,10.7,9.0,9.75,10.83,8.5,14.5,10.75,12.17,5.5,olot
Lorenzo,2000714638.0,8.0,1.83,6.5,5.5,12.25,9.17,10.83,9.5,5.5,15.0,5.5,12.5,6.6,3.67,10.88,6.33,11.5,13.25,7.75,13.83,0.0,olot
Carlos Pérez,67277708.0,14.0,10.67,5.0,8.0,13.5,15.0,12.67,12.0,8.0,13.5,9.0,10.5,12.6,7.67,11.5,12.67,12.0,15.0,6.5,11.67,3.0,ponferrada
Migue Fernández,2000513270.0,4.0,12.0,6.0,5.0,14.0,10.0,10.0,9.5,5.0,10.0,7.0,9.5,11.2,3.33,13.0,9.67,8.0,12.5,9.0,6.67,4.0,ponferrada
Alejandro Preciado,76058677.0,8.0,11.33,12.0,2.0,10.5,9.67,9.33,12.5,2.0,11.5,7.5,10.75,10.6,1.33,11.25,11.67,14.0,11.0,10.0,11.0,6.0,ponferrada
Igor Larrazabal,2000201328.0,9.0,13.0,9.0,13.0,11.5,13.33,10.0,15.0,13.0,13.0,12.0,11.5,13.6,9.67,15.0,13.67,11.0,13.0,10.5,10.0,2.5,ponferrada
Alberto Jiménez,2000712145.0,9.0,8.33,9.5,6.75,13.25,7.17,9.17,10.5,6.75,9.25,6.75,10.62,9.3,4.5,11.0,7.0,13.0,11.25,13.0,6.17,0.0,ponferrada
Isra Cano,2000065444.0,3.0,10.67,8.5,5.25,13.5,9.83,8.33,14.5,5.25,10.5,5.25,8.25,12.3,3.5,10.5,9.67,12.5,11.0,6.0,5.33,0.0,pontevedra
Alain Garai,2000679842.0,5.0,3.5,8.5,4.0,6.5,5.67,8.17,3.5,4.0,10.75,4.0,7.38,5.5,2.67,8.0,2.33,16.0,9.75,3.5,6.0,0.0,pontevedra
Gorka Arrizabalaga,2000683360.0,12.0,6.67,7.0,4.0,13.25,9.0,10.5,9.5,4.0,11.75,4.0,11.0,9.4,2.67,8.75,6.33,10.0,12.75,11.0,12.5,0.0,pontevedra
Koldo Valencia,2000663358.0,6.0,9.33,7.0,9.0,14.0,11.33,12.0,10.5,9.0,12.5,9.5,14.25,10.6,7.67,13.5,10.0,10.0,13.0,8.0,11.67,10.0,rsanb
Francesco Zamuner,2000626880.0,11.0,11.33,8.0,11.0,14.5,10.67,12.67,11.5,11.0,12.5,11.0,14.25,10.6,10.67,12.5,12.0,10.0,14.5,12.0,11.67,11.0,rsanb
Vicente,2000571659.0,12.0,9.67,5.0,9.0,14.5,11.33,10.33,11.5,9.0,11.0,9.0,11.25,11.0,7.67,15.5,10.33,12.0,12.0,12.0,10.0,5.0,rsanb
Víctor,2000440738.0,9.0,13.0,11.0,12.5,13.5,12.33,13.0,12.0,12.5,13.5,12.5,9.75,12.6,11.0,12.75,12.33,13.0,14.0,13.5,11.67,10.0,rsanb
Alen Bartolović,2000506471.0,14.0,9.33,11.0,9.0,13.0,11.33,9.33,10.0,9.0,14.0,9.5,9.75,10.6,7.33,14.5,9.67,13.0,11.5,12.5,11.33,5.0,rsanb
Gonzalo Cuadros,2000647507.0,10.0,11.67,5.0,10.5,15.0,12.0,12.33,12.5,10.5,13.0,9.0,11.5,12.0,8.67,14.75,12.0,10.0,15.5,10.5,11.33,5.0,rsanb
Manuel Bosch,2000514796.0,12.0,9.67,7.0,10.5,14.5,12.67,11.67,10.5,10.5,13.0,11.5,9.5,11.4,11.33,14.25,10.33,15.0,15.0,12.0,11.0,9.0,rsanb
Jannis Emde,2000504247.0,11.0,12.67,8.0,8.0,12.5,12.67,11.67,12.0,8.0,13.0,9.5,12.0,12.6,8.0,14.25,12.33,9.0,14.0,13.5,10.0,4.0,rsanb
Saverio van Lopik,2000437951.0,12.0,10.67,5.0,10.0,13.0,12.33,11.33,11.5,10.0,10.5,10.5,8.5,11.8,8.33,10.75,11.0,13.0,14.0,10.0,10.67,8.0,rsanb
Agustín Agirre,2000439259.0,13.0,10.33,7.0,12.0,14.0,13.67,10.0,12.0,12.0,9.0,11.5,13.5,11.6,12.67,13.5,12.67,9.0,12.0,14.0,9.67,12.0,rsanb
Scott Diaz,2000706461.0,8.0,13.33,14.0,12.5,14.0,12.33,13.33,13.5,12.5,12.0,11.5,14.25,12.4,11.0,12.75,14.0,11.0,15.5,9.5,10.67,9.0,rsanb
Marc Casadó,2000058198.0,11.0,13.67,11.0,9.5,12.0,13.33,9.67,14.0,9.5,11.0,10.5,11.0,13.6,8.67,13.75,13.67,12.0,12.0,11.0,8.33,10.0,rsantander
Esteban Herrera,2000663543.0,12.0,13.0,4.5,4.0,12.75,16.67,9.17,13.5,4.0,14.75,8.5,9.88,14.4,2.67,11.62,14.67,16.0,11.75,8.5,11.0,3.5,rsantander
Abraham,2000710717.0,4.5,10.33,10.5,6.75,14.5,8.33,10.83,12.5,6.75,10.75,6.75,10.12,11.2,4.5,11.25,8.33,17.0,11.75,9.0,10.17,0.0,rsantander
Alvaro Montoya,2000440605.0,16.0,11.67,10.0,6.0,13.0,10.0,10.67,10.5,6.0,12.5,8.5,11.0,10.6,4.0,15.0,11.0,14.0,11.5,14.5,8.67,3.0,rsantander
Abraham Camus,2000663544.0,6.5,6.67,5.0,6.25,13.0,5.0,13.33,8.25,6.25,8.75,6.25,12.62,7.0,4.17,13.25,5.5,15.0,13.25,9.75,6.67,0.0,rsantander
Gabriel Blanco,2000200470.0,12.0,12.0,4.0,4.5,12.5,11.0,11.33,15.0,4.5,11.5,8.0,10.5,12.0,3.0,12.25,13.0,10.0,15.0,11.0,8.67,4.0,rsantander
Aarón Rey,67228467.0,6.0,10.33,9.0,10.5,14.75,14.0,13.17,13.0,10.5,13.25,9.25,11.25,12.2,10.17,11.25,12.67,12.0,15.0,9.0,13.67,5.5,sabadell
Pol Arjona,2000633084.0,13.5,10.83,7.5,5.75,13.75,11.33,10.67,9.25,5.75,13.75,7.5,8.88,11.2,3.83,14.25,9.67,14.5,11.75,9.0,11.5,6.5,sabadell
Lucas Rodrigues,19362985.0,12.0,13.33,10.0,7.5,13.0,12.17,9.33,12.25,7.5,12.0,12.0,10.75,12.7,6.83,12.62,12.5,13.0,11.5,9.0,10.83,6.5,sabadell
Duaner Rodney,2000571340.0,15.0,6.0,4.0,4.0,11.0,8.33,8.33,8.5,4.0,13.0,4.0,9.0,8.6,2.67,11.5,5.67,16.0,10.0,6.5,9.67,0.0,sabadell
David González,2000633083.0,7.0,1.17,1.5,3.0,10.0,6.67,7.67,7.5,3.0,6.5,3.0,10.25,4.7,2.0,4.25,5.0,4.5,9.5,5.5,9.0,0.0,sabadell
Yassin Fekir,48036660.0,5.0,12.33,5.0,10.75,13.0,11.5,13.0,11.75,10.75,12.5,10.25,13.0,11.9,8.0,11.25,11.83,13.0,13.25,7.75,10.17,4.5,tarragona
Julio Martín,2000679715.0,13.0,6.0,4.0,5.0,14.25,9.33,11.17,14.0,5.0,12.75,5.0,11.75,9.2,3.33,12.62,9.33,12.0,13.25,13.25,12.83,0.0,tarragona
Joshua Ballesté,2000633082.0,12.0,11.83,7.5,9.0,13.0,10.33,11.5,12.5,9.0,12.0,9.75,8.25,11.6,7.33,11.75,11.17,10.5,13.0,8.0,7.5,4.5,tarragona
Eugeni,67169241.0,8.0,14.33,6.0,11.0,13.5,13.33,13.0,12.5,11.0,10.5,12.5,8.25,14.0,9.67,7.25,12.67,13.0,13.5,9.0,10.67,8.0,tarragona
Martín Lapeña,67256868.0,6.0,13.67,10.0,8.0,11.5,12.83,10.33,10.75,8.0,13.5,9.5,8.5,12.9,7.17,12.88,12.17,12.0,12.0,6.75,10.67,5.5,tarragona
Adrián Capapé,2000439539.0,13.0,11.0,9.0,13.0,15.0,11.33,13.5,13.0,13.0,11.5,11.5,12.75,11.6,11.67,14.88,11.67,12.0,15.75,15.25,12.67,11.0,zaragozab
Serafín Cabezas,2000629922.0,15.0,6.67,6.0,4.0,12.5,10.0,8.5,12.5,4.0,11.0,4.0,7.0,10.0,2.67,10.0,8.33,15.0,11.5,7.5,8.83,0.0,zaragozab
Juma Haule,2000570456.0,12.5,13.17,9.5,5.5,14.75,12.67,9.33,15.25,5.5,12.75,8.0,9.38,13.4,5.83,13.0,13.67,11.5,10.75,9.0,7.83,9.5,zaragozab
Adrián Forcén,2000439535.0,13.0,10.67,7.0,7.0,10.5,12.33,9.67,10.5,7.0,13.5,12.5,11.5,11.4,4.67,14.5,11.0,14.0,11.0,9.0,10.67,4.0,zaragozab
