Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling,Team
Ronald Woudenberg,2000633117.0,13.0,10.0,1.0,10.0,5.5,9.33,6.33,10.5,10.0,5.0,9.0,10.75,9.6,7.67,11.0,10.33,3.0,8.0,10.0,4.0,3.0,rsanb
Agustín Kranevitter,2000612966.0,17.0,10.67,1.0,11.5,8.0,9.67,7.0,11.5,11.5,5.0,10.5,11.5,9.8,8.0,11.25,11.67,3.0,9.5,13.0,3.33,3.0,rsanb
Coke Carrillo,2000048835.0,14.0,6.0,0.0,11.0,9.0,6.0,5.33,9.0,11.0,3.5,11.5,9.75,5.4,7.33,12.5,9.0,0.0,8.0,12.5,2.33,0.0,rsantander
Adrián,67276068.0,15.0,4.17,0.0,5.75,2.75,8.0,3.17,5.75,5.75,0.0,8.75,2.75,4.8,3.83,11.0,8.0,0.0,4.75,10.0,0.0,0.0,rsantander
Ander Iru,67260190.0,11.5,8.33,1.0,11.0,6.25,7.83,8.17,11.5,11.0,5.5,9.25,10.75,8.5,8.0,11.5,9.67,1.5,10.5,10.0,4.83,1.5,sabadell
Alberto,2000714494.0,0.0,2.5,0.0,5.25,2.0,4.83,1.0,3.5,5.25,0.0,7.5,1.75,2.9,3.5,6.38,4.83,0.0,1.5,6.0,0.0,0.0,sabadell
Juanma,2000199335.0,11.5,10.67,2.0,8.25,4.75,7.67,6.83,11.75,8.25,2.25,8.75,10.62,9.4,6.17,10.88,10.5,2.0,8.0,9.25,1.83,2.0,tarragona
Antoni,2000742548.0,7.0,3.17,0.0,6.25,1.5,7.5,1.5,6.5,6.25,0.0,5.5,2.5,4.5,4.17,9.5,7.5,0.0,2.25,2.75,0.0,0.0,tarragona
Luis Pomareta,2000629921.0,10.0,0.83,0.0,10.5,2.0,3.5,2.67,4.0,10.5,0.0,5.25,5.5,2.1,7.0,8.25,3.5,0.0,4.0,7.0,0.0,0.0,zaragozab
Juan Antonio,2000710692.0,7.5,6.5,0.0,8.5,4.25,5.67,3.83,14.75,8.5,1.5,6.5,11.75,6.6,5.67,11.12,11.0,0.0,5.75,10.0,1.0,0.0,zaragozab
