Player,UID,GK,DR,DC,DL,WBR,DM,WBL,MR,MC,ML,AMR,AMC,AML,STC,Team
Cristo,67211796,0,0,0,0,0,0,0,0,0,1,1,1,1,1,eibar
Manuel García,2000633004,0,0,0,0,0,0,0,0,0,1,0,0,1,1,girona
Vicente Jové,2000574547,0,0,0,0,0,0,0,0,1,0,0,1,0,1,girona
Morris Pietranera,2000568425,0,0,0,0,0,0,0,0,1,0,0,0,1,1,girona
Giancarlo Perea,2000512704,0,0,0,0,0,0,0,0,1,0,0,1,0,1,girona
Jon Magunazelaia,2000082492,0,0,0,0,0,0,0,0,1,0,0,1,0,1,girona
Javi Cueto,67279676,0,0,0,0,0,0,0,0,0,0,0,0,0,1,girona
Echu,67229627,0,0,0,0,0,0,0,1,1,1,1,1,1,1,hospitalet
Jaume Pérez,2000198633,0,0,0,0,0,0,0,0,0,0,1,0,0,1,hospitalet
Roberto Proietti,2000514073,0,0,0,0,0,0,0,0,0,1,0,0,1,1,hospitalet
Israel,2000631088,0,0,0,0,0,0,0,0,0,0,0,1,0,1,hospitalet
Julen Gurrutxaga,2000682714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hospitalet
Juan Carlos Abengózar,2000570111,0,0,0,0,0,0,0,0,1,0,0,1,0,1,hospitalet
Juan Pablo Castellano,2000513639,0,0,0,0,0,0,0,1,0,0,1,0,0,1,leonesa
Carlos,2000193994,0,0,0,0,0,0,0,0,0,1,0,0,0,1,leonesa
Jorge Pascual,2000019418,0,0,0,0,0,0,0,0,0,0,0,0,0,1,leonesa
Jesús García,2000513275,0,0,0,0,0,0,0,0,0,0,1,0,0,1,leonesa
Mario Fernández,2000439263,0,0,0,0,0,0,0,0,1,0,1,1,0,1,leonesa
Kim Tae-Young,2000194479,0,0,0,0,0,0,0,0,0,1,0,0,1,1,leonesa
Moustapha Diop,2000666501,0,0,0,0,0,0,0,0,0,0,0,0,0,1,leonesa
David Mallor,2000202555,0,0,0,0,0,0,0,1,0,0,1,0,0,1,lleida
Rayan Arkine,2000512092,0,0,0,0,0,0,0,1,1,0,1,0,0,1,lleida
David Guitián,2000048339,0,0,0,0,0,0,0,0,0,0,0,0,0,1,lleida
Erik Aguado,2000025945,0,0,0,0,0,0,0,1,0,0,1,0,0,1,lleida
Chisom Abdul,2000573849,0,0,0,0,0,0,0,0,1,0,1,1,0,1,logrones
Higinio Zarzo,2000192890,0,0,0,0,0,0,0,0,1,0,1,1,0,1,logrones
Matti Ahonen,2000515148,0,0,0,0,0,0,0,0,0,0,0,0,0,1,logrones
Juanma Hernández,2000053164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,logrones
Amadou Camara,2000201329,0,0,0,0,0,0,0,0,0,0,1,1,1,1,logrones
Lancho,2000052042,0,0,0,1,0,0,1,0,0,0,0,0,1,1,logrones
Daniel,2000632726,0,0,0,0,0,0,0,0,0,1,0,1,1,1,logrones
Christian Revuelta,2000632723,0,0,0,0,0,0,0,0,0,0,1,1,1,1,logrones
Álex,2000509919,0,0,0,0,0,0,0,1,0,0,1,0,0,1,mirandes
Daniel Moreno,2000631545,0,0,0,0,0,0,0,0,0,0,0,1,0,1,mirandes
Javi Pereda,2000199802,0,0,0,0,0,0,0,0,0,1,0,0,1,1,mirandes
Aldin Turkes,98033077,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mirandes
Daniel Moreno,2000681256,0,0,0,0,0,0,0,0,0,0,0,1,0,1,mirandes
Fede Vico,67142992,0,0,0,0,0,0,0,0,1,1,1,1,1,1,mirandes
Rubén Prieto,2000572704,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mirandes
Salia Coulibaly,2000443795,0,0,0,0,0,0,0,0,0,0,1,0,1,1,numantia
Castri,67294959,0,0,0,0,0,0,0,1,1,1,1,0,1,1,numantia
Ander Azparren,2000199803,0,0,0,0,0,0,0,1,0,0,1,0,0,1,numantia
Lorenzo Sánchez,2000034331,0,0,0,0,0,0,0,0,0,0,0,0,0,1,numantia
Gorka Ormaetxea,2000574661,0,0,0,0,0,0,0,0,0,0,1,1,0,1,numantia
Kevin,2000199813,0,0,0,0,0,0,0,1,0,0,0,1,0,1,numantia
Asier,2000574060,0,0,0,0,0,0,0,0,0,0,1,0,1,1,numantia
Olivier Six,2000737738,0,0,0,0,0,0,0,0,0,0,1,0,0,1,numantia
Francisco Eduardo García,2000198830,0,0,0,0,0,0,0,1,0,0,1,0,0,1,olot
Victor Pérez,2000572055,0,0,0,0,0,0,0,0,0,1,1,0,1,1,olot
Ewan,67276233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,olot
Lorenzo,2000714638,0,0,0,0,0,0,0,0,0,0,0,1,0,1,olot
Alejandro Preciado,76058677,0,0,0,0,0,0,0,0,0,1,1,1,1,1,ponferrada
Igor Larrazabal,2000201328,0,0,0,0,0,0,0,0,0,0,0,1,0,1,ponferrada
Alberto Jiménez,2000712145,0,0,0,0,0,0,0,0,1,0,0,1,0,1,ponferrada
David Alfonso,67244455,0,0,0,0,0,0,0,1,0,0,1,0,1,1,pontevedra
Víctor Socorro,67277518,0,0,0,0,0,0,0,0,0,0,0,0,0,1,pontevedra
Serafín Godoy,2000202566,0,0,0,0,0,0,0,0,0,0,1,0,1,1,pontevedra
Kian Van Den Bergh,2000632259,0,0,0,0,0,0,0,1,0,0,1,0,1,1,rsanb
Felipe,2000510074,0,0,0,0,0,0,0,1,0,0,1,0,0,1,rsanb
Víctor,2000440738,0,0,0,0,0,0,0,0,1,0,0,1,1,1,rsanb
Alen Bartolović,2000506471,0,0,0,0,0,0,0,0,0,0,1,1,0,1,rsanb
Leandro Alves,2000568887,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rsanb
Carl Mooney,2000410920,0,0,0,0,0,0,0,0,0,0,0,0,0,1,rsanb
Buster Juul Vibe,2000566892,0,0,0,0,0,0,0,0,0,0,1,0,0,1,rsanb
Jannis Emde,2000504247,0,0,0,0,0,0,0,0,1,0,0,1,1,1,rsanb
Vassi,67293620,0,0,0,0,0,0,0,0,0,0,1,0,1,1,rsantander
Álex Oyón,2000076170,0,0,0,0,0,0,0,0,0,0,0,0,0,1,rsantander
Abraham,2000710717,0,0,0,0,0,0,0,0,0,0,0,1,0,1,rsantander
Alvaro Montoya,2000440605,0,0,0,0,0,0,0,1,0,0,1,1,0,1,rsantander
Souleymane Kané,2000713453,0,0,0,1,0,0,0,0,0,0,0,0,1,1,rsantander
Pol Arjona,2000633084,0,0,0,0,0,0,0,0,0,0,1,1,1,1,sabadell
Lucas Rodrigues,19362985,0,0,0,0,0,0,0,0,0,0,0,1,1,1,sabadell
Mario Martínez,2000439249,0,0,0,0,0,0,0,0,0,0,1,0,1,1,sabadell
Duaner Rodney,2000571340,0,0,0,0,0,0,0,0,0,0,1,1,1,1,sabadell
Jesús Sillero,67196099,0,0,0,0,0,0,0,0,0,1,1,0,1,1,sabadell
Jordi Martí,2000742932,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sabadell
Nassim Ramdane,2000572058,0,0,0,0,0,0,0,0,1,0,1,0,0,1,tarragona
Gerardo Rodríguez,2000631751,0,0,0,0,0,0,0,1,0,0,1,0,0,1,tarragona
Yassin Fekir,48036660,0,0,0,0,0,0,0,0,1,1,1,1,1,1,tarragona
Juan Dinenno,14083720,0,0,0,0,0,0,0,0,0,0,0,0,0,1,tarragona
Cristóbal Guillén,2000438353,0,0,0,0,0,0,0,1,0,0,1,0,0,1,tarragona
Julio Martín,2000679715,0,0,0,0,0,0,0,0,0,0,0,1,0,1,tarragona
Paulo Barros,2000191478,0,0,0,0,0,0,0,0,0,0,1,0,1,1,tarragona
Martín Lapeña,67256868,0,0,0,0,0,0,0,0,0,1,1,1,0,1,tarragona
Mohammed Ali,2000633472,0,0,0,0,0,0,0,0,0,0,0,0,0,1,tarragona
Dani García,219036,0,0,0,0,0,0,0,0,0,0,0,0,0,1,tarragona
Chus Beltrán,2000629925,0,0,0,0,0,0,0,0,0,1,1,0,0,1,zaragozab
Cayetano Guzmán,2000685791,0,0,0,0,0,0,0,0,0,0,0,0,0,1,zaragozab
Salvador Román,2000663176,0,0,0,0,0,0,0,0,0,0,1,0,1,1,zaragozab
Santiago Martínez,2000570461,0,0,0,0,1,0,0,1,0,0,1,0,0,1,zaragozab
Themba Teneso,2000439093,0,0,0,0,0,0,0,0,0,0,0,0,0,1,zaragozab
Hirofumi Saitô,2000192902,0,0,0,0,0,0,0,1,0,0,1,0,0,1,zaragozab
Juma Haule,2000570456,0,0,0,0,0,0,0,0,1,0,1,1,0,1,zaragozab
Adrián Forcén,2000439535,0,0,0,0,0,0,0,0,0,0,1,1,0,1,zaragozab
