Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Óscar Coll,67277671.0,0.0,8.88,14.5,14.5,9.0,11.0,3.5,5.67,badalona
Iván Gil,67277668.0,2.33,8.75,14.0,13.33,9.67,10.0,5.0,9.17,badalona
Nacho Méndez,67248345.0,9.0,11.75,10.0,14.0,11.33,14.0,7.5,10.83,eibar
Julio Nsi,2000629231.0,7.17,13.88,15.5,14.33,14.0,13.5,10.0,11.83,eibar
Javier Alonso,2000443218.0,2.0,12.0,15.75,10.67,10.33,12.0,9.5,8.17,eibar
Bernardo,2000440739.0,1.17,11.25,14.0,12.0,9.33,11.33,12.0,10.17,eibar
Babacar Faye,2000197156.0,7.33,13.0,12.5,13.33,12.33,14.0,9.0,11.33,eibar
Jonay Prieto,2000197151.0,3.83,11.75,11.5,14.67,10.0,14.5,8.0,11.5,eibar
Xisco Cardona,2000572821.0,8.17,12.88,11.0,12.17,9.0,14.0,8.5,10.25,eibar
Cristo,67211796.0,3.33,11.0,15.0,14.0,12.67,14.67,5.5,9.83,eibar
Vicente Jové,2000574547.0,6.67,11.25,11.5,12.33,5.33,10.67,5.75,5.17,girona
Miguel Rodríguez,2000192674.0,4.83,13.0,12.5,12.67,9.33,13.67,9.0,9.67,girona
Antonio Manuel Bazán,2000714138.0,0.0,10.25,12.25,13.33,11.5,12.33,6.75,7.33,girona
Jordi Busquets,2000574550.0,5.67,13.38,12.5,3.33,2.33,9.33,3.5,9.42,girona
Giancarlo Perea,2000512704.0,1.33,13.75,10.0,13.0,11.67,14.0,11.5,9.83,girona
Sullivan Mayele,2000506525.0,10.67,11.5,9.5,13.67,9.33,12.0,10.5,14.33,girona
Jon Magunazelaia,2000082492.0,8.33,11.0,14.5,14.33,14.33,12.33,10.5,10.67,girona
Echu,67229627.0,2.33,9.0,11.0,10.33,11.0,11.0,6.5,10.5,hospitalet
Israel,2000631088.0,1.17,13.88,12.0,12.17,11.0,12.67,9.0,9.42,hospitalet
Edmilson Santos,83169922.0,0.0,11.12,11.0,10.5,9.67,11.0,6.5,8.58,hospitalet
Juan Carlos Abengózar,2000570111.0,5.67,8.0,8.0,13.0,6.67,10.0,7.0,8.25,hospitalet
Roberto Olabe,67183968.0,5.83,8.75,10.5,11.67,10.67,10.67,8.0,10.75,leonesa
Mario Fernández,2000439263.0,7.33,11.0,11.0,15.0,9.67,12.33,6.0,10.5,leonesa
Alan Espeche,14197823.0,4.67,10.25,14.0,11.33,10.67,12.33,5.5,10.17,leonesa
Pierre Martínez,2000201715.0,1.67,13.25,13.0,12.67,10.67,13.0,7.0,9.67,lleida
Aitor Sicart,2000742072.0,4.33,3.5,8.5,11.67,1.0,6.67,8.25,2.67,lleida
Chisom Abdul,2000573849.0,1.83,12.5,14.0,14.33,11.17,11.83,10.25,12.17,logrones
Carlos Dotor,67293616.0,10.33,12.0,13.0,11.67,13.0,11.33,11.5,11.5,logrones
Higinio Zarzo,2000192890.0,6.33,11.75,13.0,11.33,11.33,12.0,12.5,10.17,logrones
Amadou Camara,2000201329.0,4.33,11.75,12.0,13.33,10.0,12.33,10.5,11.67,logrones
Daniel,2000632726.0,0.0,12.12,7.0,9.17,10.67,9.67,14.5,8.92,logrones
Christian Revuelta,2000632723.0,0.0,11.0,12.5,11.0,11.0,11.67,6.5,8.08,logrones
Daniel Moreno,2000631545.0,8.17,14.25,13.5,15.33,13.0,13.33,14.5,11.58,mirandes
Daniel Moreno,2000681256.0,0.0,10.5,11.5,11.5,10.33,13.5,9.25,9.92,mirandes
Victor Cano,2000443364.0,0.0,9.25,10.75,15.0,6.5,11.33,8.0,5.17,mirandes
Fede Vico,67142992.0,7.33,5.0,9.5,14.67,11.67,12.0,3.75,10.5,mirandes
Antonio Díaz,2000569978.0,0.0,9.0,11.5,13.67,11.0,14.17,12.0,8.0,mirandes
Víctor Meseguer,67278046.0,10.0,11.5,13.0,13.33,12.0,12.0,11.5,12.5,mirandes
Juan Pablo,2000574059.0,4.17,11.0,10.5,10.0,7.83,10.5,12.25,13.33,numantia
Antonio Cotán,67157612.0,8.33,7.12,8.5,15.17,10.17,12.0,4.5,13.5,numantia
Humberto Alonso,2000196451.0,3.83,13.75,14.0,14.67,13.0,13.0,5.5,10.67,numantia
Gorka Ormaetxea,2000574661.0,0.0,12.25,13.0,12.67,9.67,13.0,14.5,6.33,numantia
Kevin,2000199813.0,2.0,11.25,8.5,11.0,11.33,13.0,12.5,10.67,numantia
Mikel Muñoz,2000710316.0,0.0,12.5,15.25,14.33,10.83,10.83,7.25,7.5,numantia
Omri Hemo,2000440760.0,5.67,12.0,13.0,11.33,9.33,12.0,8.25,12.5,olot
Alberto Cañizares,2000571806.0,6.83,11.12,8.5,11.5,9.67,11.67,9.0,10.58,olot
Lorenzo,2000714638.0,0.0,9.62,12.75,8.0,13.0,12.67,7.25,7.92,olot
Carlos Pérez,67277708.0,5.0,9.75,12.5,13.0,10.33,12.67,9.5,10.17,ponferrada
Migue Fernández,2000513270.0,1.33,10.5,14.5,13.67,7.33,12.33,5.0,8.5,ponferrada
Alejandro Preciado,76058677.0,2.0,11.75,11.0,10.0,9.33,11.33,10.0,11.33,ponferrada
Igor Larrazabal,2000201328.0,4.83,11.5,16.5,13.0,13.0,11.67,9.0,12.0,ponferrada
Alberto Jiménez,2000712145.0,0.0,11.12,10.25,13.17,10.67,12.17,9.25,6.83,ponferrada
Isra Cano,2000065444.0,0.0,7.5,10.5,15.0,8.83,12.83,5.75,8.17,pontevedra
Alain Garai,2000679842.0,0.0,3.5,16.0,10.33,9.0,8.5,6.75,3.17,pontevedra
Gorka Arrizabalaga,2000683360.0,0.0,8.75,9.0,12.33,9.0,11.17,9.5,5.83,pontevedra
Koldo Valencia,2000663358.0,7.67,11.0,14.5,11.33,10.67,12.67,6.5,12.0,rsanb
Francesco Zamuner,2000626880.0,10.67,11.75,12.0,10.0,10.0,12.67,9.5,13.33,rsanb
Vicente,2000571659.0,5.33,12.75,15.5,11.33,11.0,12.33,8.5,10.67,rsanb
Víctor,2000440738.0,9.33,13.25,12.0,13.33,13.0,13.33,10.0,10.83,rsanb
Alen Bartolović,2000506471.0,4.67,13.5,14.0,10.67,12.33,13.0,12.5,9.0,rsanb
Gonzalo Cuadros,2000647507.0,6.33,12.0,14.0,13.0,10.0,13.33,7.5,10.83,rsanb
Manuel Bosch,2000514796.0,10.33,13.25,15.5,13.33,11.33,13.0,9.5,9.83,rsanb
Jannis Emde,2000504247.0,5.33,13.5,13.0,13.33,9.67,12.33,9.5,12.67,rsanb
Saverio van Lopik,2000437951.0,6.67,11.5,10.0,14.0,11.0,11.67,8.5,9.17,rsanb
Agustín Agirre,2000439259.0,13.33,13.25,12.5,10.67,8.67,11.33,10.0,13.17,rsanb
Scott Diaz,2000706461.0,9.33,11.0,13.5,11.67,11.0,12.0,11.0,14.0,rsanb
Marc Casadó,2000058198.0,7.67,12.5,13.5,13.0,9.67,11.33,11.0,11.83,rsantander
Esteban Herrera,2000663543.0,1.17,11.12,10.25,12.33,10.67,13.5,8.25,12.0,rsantander
Abraham,2000710717.0,0.0,8.88,11.75,14.33,12.33,13.0,7.5,7.67,rsantander
Alvaro Montoya,2000440605.0,1.0,13.75,14.5,10.67,10.67,13.33,13.0,10.0,rsantander
Abraham Camus,2000663544.0,0.0,9.5,15.5,11.83,11.17,11.33,5.75,8.5,rsantander
Gabriel Blanco,2000200470.0,1.33,12.5,10.5,12.0,7.67,11.0,8.0,10.67,rsantander
Aarón Rey,67228467.0,9.0,9.62,13.0,11.83,10.67,12.83,7.5,11.92,sabadell
Pol Arjona,2000633084.0,2.17,10.38,14.5,11.83,12.5,13.33,10.5,8.92,sabadell
Lucas Rodrigues,19362985.0,5.17,10.75,13.5,12.0,11.67,12.33,11.0,11.83,sabadell
Duaner Rodney,2000571340.0,0.0,10.25,10.5,11.33,10.67,12.0,9.5,5.83,sabadell
David González,2000633083.0,0.0,7.0,8.5,5.83,5.83,7.67,4.25,4.5,sabadell
Yassin Fekir,48036660.0,4.83,8.88,11.75,12.83,12.17,13.0,5.0,11.08,tarragona
Julio Martín,2000679715.0,0.0,13.38,11.5,9.0,11.67,12.17,8.5,7.5,tarragona
Joshua Ballesté,2000633082.0,4.33,10.0,12.5,12.67,9.5,12.5,9.75,9.92,tarragona
Eugeni,67169241.0,7.67,6.5,7.0,15.67,12.33,12.0,7.0,11.5,tarragona
Martín Lapeña,67256868.0,5.83,9.88,14.0,13.67,11.17,13.0,8.0,10.67,tarragona
Adrián Capapé,2000439539.0,11.33,14.12,14.0,13.5,12.0,13.0,11.0,10.83,zaragozab
Serafín Cabezas,2000629922.0,0.0,10.75,9.0,11.33,9.17,11.0,10.5,5.5,zaragozab
Juma Haule,2000570456.0,6.5,12.38,14.0,11.17,7.17,13.67,11.0,11.08,zaragozab
Adrián Forcén,2000439535.0,1.33,11.5,17.0,11.67,12.67,12.33,10.0,10.5,zaragozab
