Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Javier Vidorreta,2000066246.0,0.67,11.75,11.0,7.0,12.67,10.33,13.0,7.83,badalona
Julio Nsi,2000629231.0,7.17,13.88,15.5,14.33,14.0,13.5,10.0,11.83,eibar
Javier Alonso,2000443218.0,2.0,12.0,15.75,10.67,10.33,12.0,9.5,8.17,eibar
Bernardo,2000440739.0,1.17,11.25,14.0,12.0,9.33,11.33,12.0,10.17,eibar
Jorge Álvarez,2000202563.0,1.33,11.75,15.0,11.0,8.67,12.0,13.0,12.5,eibar
Babacar Faye,2000197156.0,7.33,13.0,12.5,13.33,12.33,14.0,9.0,11.33,eibar
Elliot,67256517.0,5.0,11.25,13.5,12.67,10.67,12.33,9.5,11.0,eibar
Iván Calero,67176056.0,12.67,8.75,9.0,12.33,11.0,12.0,9.0,11.83,eibar
Cristo,67211796.0,3.33,11.0,15.0,14.0,12.67,14.67,5.5,9.83,eibar
Lubomir Toth,2000626733.0,8.0,11.75,14.0,8.0,11.33,15.67,8.0,11.83,eibar
Miguel Rodríguez,2000192674.0,4.83,13.0,12.5,12.67,9.33,13.67,9.0,9.67,girona
Eduardo Bautista,2000207175.0,3.67,12.5,17.0,10.0,9.0,10.33,7.0,8.83,girona
Chechu,2000629747.0,10.67,11.25,11.0,11.67,5.67,7.33,7.5,12.5,hospitalet
Echu,67229627.0,2.33,9.0,11.0,10.33,11.0,11.0,6.5,10.5,hospitalet
Jaume Pérez,2000198633.0,1.0,10.25,16.5,9.67,11.0,11.33,7.5,9.67,hospitalet
Sandro,2000515229.0,0.0,4.75,13.25,7.67,5.17,6.5,9.0,2.33,hospitalet
Rafael Díaz,2000680769.0,5.83,12.38,15.5,9.17,9.0,9.0,10.0,8.58,hospitalet
Joaquín,2000742083.0,0.0,3.0,7.25,8.83,4.83,7.67,10.5,1.92,hospitalet
Juan Pablo Castellano,2000513639.0,0.0,12.12,14.0,11.17,12.33,10.67,8.5,5.83,leonesa
Ander Martín,2000058172.0,1.33,10.25,13.0,12.0,7.67,14.33,4.5,7.67,leonesa
Jesús García,2000513275.0,5.67,12.25,15.0,8.33,10.0,12.33,10.5,8.67,leonesa
Mario Fernández,2000439263.0,7.33,11.0,11.0,15.0,9.67,12.33,6.0,10.5,leonesa
Hugo Neves,83333462.0,1.0,12.5,15.0,10.0,10.33,12.67,4.25,9.25,leonesa
Alan Espeche,14197823.0,4.67,10.25,14.0,11.33,10.67,12.33,5.5,10.17,leonesa
Eneko Aguilar,67297733.0,7.33,12.5,12.0,11.0,9.33,9.67,7.0,10.33,lleida
David Mallor,2000202555.0,0.83,9.5,15.0,11.33,10.33,13.67,4.5,6.92,lleida
Rayan Arkine,2000512092.0,0.0,9.88,16.0,10.17,9.67,8.0,9.0,5.0,lleida
Abderraman Rebbach,2000053956.0,3.67,8.75,13.5,11.0,6.33,11.67,9.5,9.33,lleida
Erik Aguado,2000025945.0,0.83,8.5,13.5,7.33,9.33,12.0,5.0,8.83,lleida
David Carmona,67188934.0,12.0,10.75,11.0,12.0,9.67,11.0,8.0,11.17,logrones
Chisom Abdul,2000573849.0,1.83,12.5,14.0,14.33,11.17,11.83,10.25,12.17,logrones
Higinio Zarzo,2000192890.0,6.33,11.75,13.0,11.33,11.33,12.0,12.5,10.17,logrones
Amadou Camara,2000201329.0,4.33,11.75,12.0,13.33,10.0,12.33,10.5,11.67,logrones
Marcos Trabanco,2000016812.0,4.33,11.0,10.5,9.33,11.33,14.33,7.0,11.5,logrones
Christian Revuelta,2000632723.0,0.0,11.0,12.5,11.0,11.0,11.67,6.5,8.08,logrones
Alex Aketxe,2000443798.0,8.33,12.5,13.0,11.83,7.5,12.5,11.0,12.92,mirandes
Álex,2000509919.0,4.5,12.25,15.5,10.33,9.0,12.17,8.5,12.5,mirandes
Facundo Barboza,2000280204.0,2.67,13.12,15.5,8.5,5.83,13.5,6.5,5.25,mirandes
Fede Vico,67142992.0,7.33,5.0,9.5,14.67,11.67,12.0,3.75,10.5,mirandes
Javier Bravo,2000713001.0,5.67,9.12,13.0,12.17,8.83,11.5,7.25,10.42,mirandes
Diego Pampín,67247255.0,9.17,8.75,14.0,10.33,9.0,11.17,5.0,10.67,numantia
Salia Coulibaly,2000443795.0,5.33,12.0,15.0,11.67,10.0,10.0,5.5,10.83,numantia
Castri,67294959.0,3.33,10.25,13.0,10.67,10.0,11.5,10.0,9.17,numantia
Ander Azparren,2000199803.0,2.83,11.0,12.5,10.0,12.67,13.67,9.5,11.17,numantia
Gorka Ormaetxea,2000574661.0,0.0,12.25,13.0,12.67,9.67,13.0,14.5,6.33,numantia
Asier,2000574060.0,3.83,10.75,13.0,11.33,10.67,12.17,7.5,9.33,numantia
Olivier Six,2000737738.0,1.17,13.38,10.25,12.0,12.33,11.67,9.75,10.17,numantia
Francisco Eduardo García,2000198830.0,0.0,12.12,13.5,9.5,12.67,15.17,7.0,5.75,olot
Victor Pérez,2000572055.0,4.33,11.25,14.5,12.67,10.83,9.33,12.0,9.33,olot
Alberto Cañizares,2000571806.0,6.83,11.12,8.5,11.5,9.67,11.67,9.0,10.58,olot
Miguel Fernández,67263770.0,5.67,10.75,11.0,11.0,9.67,12.33,8.0,10.5,olot
Juan Carlos Chasco,2000574123.0,3.0,5.5,11.0,8.0,2.67,7.33,6.0,2.83,olot
Migue Fernández,2000513270.0,1.33,10.5,14.5,13.67,7.33,12.33,5.0,8.5,ponferrada
Alejandro Preciado,76058677.0,2.0,11.75,11.0,10.0,9.33,11.33,10.0,11.33,ponferrada
David Alfonso,67244455.0,0.0,7.5,13.5,10.0,8.83,12.83,5.0,7.0,pontevedra
Julio Delgado,67221282.0,2.0,8.5,13.5,10.33,9.67,12.67,2.5,9.83,pontevedra
Chiquinho,83169933.0,5.83,10.0,13.5,11.33,10.17,10.83,7.0,9.33,pontevedra
Serafín Godoy,2000202566.0,0.0,12.38,15.5,11.5,4.67,12.0,9.5,4.58,pontevedra
Alain Garai,2000679842.0,0.0,3.5,16.0,10.33,9.0,8.5,6.75,3.17,pontevedra
Koldo Valencia,2000663358.0,7.67,11.0,14.5,11.33,10.67,12.67,6.5,12.0,rsanb
Álvaro Sánchez,2000685713.0,4.67,12.0,14.0,10.0,9.0,15.0,8.5,10.83,rsanb
Kian Van Den Bergh,2000632259.0,6.33,12.5,16.0,11.67,10.0,13.0,8.5,10.83,rsanb
Roberto van Brakel,2000572868.0,5.0,13.25,15.5,12.33,11.0,13.0,8.5,9.5,rsanb
Felipe,2000510074.0,8.0,15.25,13.0,10.67,12.33,11.67,12.0,12.33,rsanb
Alen Bartolović,2000506471.0,4.67,13.5,14.0,10.67,12.33,13.0,12.5,9.0,rsanb
Buster Juul Vibe,2000566892.0,5.0,14.0,13.5,10.0,11.33,14.33,10.0,10.33,rsanb
Juan De Dios Navarro,2000196452.0,6.0,11.75,14.5,12.0,7.33,12.67,7.5,7.5,rsantander
Vassi,67293620.0,7.33,10.75,11.5,11.67,12.0,15.33,7.0,11.5,rsantander
Esteban Iglesias,2000443789.0,4.17,12.5,14.0,12.0,9.67,14.67,7.5,9.67,rsantander
Alvaro Montoya,2000440605.0,1.0,13.75,14.5,10.67,10.67,13.33,13.0,10.0,rsantander
Vicente Agulló,2000031433.0,6.33,11.25,13.5,9.0,7.0,12.33,6.5,9.33,rsantander
Gabriel Blanco,2000200470.0,1.33,12.5,10.5,12.0,7.67,11.0,8.0,10.67,rsantander
Dramane Diarra,2000710909.0,0.0,10.25,15.75,8.33,11.67,10.17,8.25,5.42,rsantander
Pol Arjona,2000633084.0,2.17,10.38,14.5,11.83,12.5,13.33,10.5,8.92,sabadell
Mario Martínez,2000439249.0,4.67,12.12,12.5,11.17,11.0,15.33,11.5,10.25,sabadell
Mauro Puche,2000512104.0,1.67,9.75,15.75,13.33,8.0,13.0,10.0,8.17,sabadell
Duaner Rodney,2000571340.0,0.0,10.25,10.5,11.33,10.67,12.0,9.5,5.83,sabadell
Carlos,2000512225.0,4.67,10.75,10.0,12.67,8.0,9.33,10.0,11.67,sabadell
Jesús Sillero,67196099.0,2.33,8.0,12.0,11.0,11.0,11.67,6.5,9.5,sabadell
Nassim Ramdane,2000572058.0,5.0,11.75,14.0,11.0,10.0,13.33,9.0,8.5,tarragona
Gerardo Rodríguez,2000631751.0,5.5,10.88,14.0,11.17,7.0,16.0,8.0,10.83,tarragona
Yassin Fekir,48036660.0,4.83,8.88,11.75,12.83,12.17,13.0,5.0,11.08,tarragona
Cristóbal Guillén,2000438353.0,0.0,11.75,15.5,10.0,10.83,11.83,6.25,6.67,tarragona
Paulo Barros,2000191478.0,0.0,11.38,15.5,11.17,11.17,12.0,7.5,5.75,tarragona
Martín Lapeña,67256868.0,5.83,9.88,14.0,13.67,11.17,13.0,8.0,10.67,tarragona
Chus Beltrán,2000629925.0,2.17,12.5,16.75,11.33,12.17,14.17,9.25,9.25,zaragozab
Salvador Román,2000663176.0,1.0,13.88,15.0,10.17,11.33,13.33,6.5,9.58,zaragozab
Ramón Alfaro,2000511082.0,8.0,12.5,13.0,10.33,5.33,8.33,9.5,10.83,zaragozab
Santiago Martínez,2000570461.0,2.5,12.5,15.0,12.0,9.83,11.17,8.25,9.75,zaragozab
Hirofumi Saitô,2000192902.0,0.83,12.75,16.5,9.67,14.0,13.33,4.5,8.83,zaragozab
Juma Haule,2000570456.0,6.5,12.38,14.0,11.17,7.17,13.67,11.0,11.08,zaragozab
Adrián Forcén,2000439535.0,1.33,11.5,17.0,11.67,12.67,12.33,10.0,10.5,zaragozab
