Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling
Denis Zakaria,98034601.0,15.0,13.0,11.0,12.0,13.0,12.67,11.0,12.5,12.0,12.0,13.0,15.75,12.6,12.0,14.0,13.0,14.0,12.5,14.0,10.33,16.0
Sergi Pascual,2000196434.0,14.0,14.67,14.0,16.5,15.0,14.0,13.0,15.0,16.5,14.0,16.0,11.0,14.2,15.33,14.25,15.0,14.0,15.5,16.5,13.67,13.0
Mikel Oyarzábal,67220143.0,11.0,15.33,12.0,13.5,16.0,15.33,15.0,14.0,13.5,15.5,14.5,14.75,15.2,13.0,14.0,14.67,16.0,16.5,14.0,14.67,12.0
Matthias Hasa,2000568032.0,11.0,12.0,9.0,8.5,15.5,12.67,14.0,12.0,8.5,16.5,10.5,11.25,12.4,7.33,14.75,12.0,9.0,16.5,13.0,12.0,6.0
Gabriel Martinelli,19351309.0,13.0,15.0,13.0,10.5,14.5,15.33,12.67,13.5,10.5,15.0,13.0,14.25,14.8,9.0,15.25,14.67,15.0,14.0,12.0,12.33,4.0
Gaetano Oristanio,43425611.0,10.0,14.0,10.0,11.5,15.0,14.33,14.0,13.5,11.5,15.0,13.0,10.0,14.2,10.0,15.0,13.67,15.0,15.5,14.0,14.0,7.0
Álex Remiro,67183918.0,16.0,11.33,2.0,13.5,13.0,10.67,10.67,13.0,13.5,8.0,13.0,10.75,10.6,10.0,11.75,13.0,2.0,14.5,11.5,7.0,1.0
José Gragera,67263880.0,15.0,13.67,15.0,13.0,14.5,12.0,12.67,13.0,13.0,12.5,13.5,13.75,12.6,12.67,11.25,13.33,9.0,14.5,11.0,11.33,12.0
António Silva,83320135.0,13.0,12.0,14.0,16.0,9.0,12.0,9.33,12.5,16.0,6.5,14.5,11.25,11.8,15.67,15.75,12.67,8.0,11.0,14.0,6.0,14.0
Kai Ocaña,2000194470.0,13.0,11.0,8.0,11.5,14.5,9.0,13.67,12.0,11.5,14.5,11.5,16.25,10.2,10.33,16.5,11.0,12.0,14.0,13.5,9.67,6.0
Paweł Brzyski,2000433744.0,11.0,14.67,17.0,12.0,12.5,14.0,11.67,13.5,12.0,13.0,12.0,14.0,14.0,10.33,14.5,14.33,14.0,14.5,13.0,11.67,12.0
John Damiano,2000435431.0,6.0,13.67,7.0,14.0,12.0,11.67,11.33,16.5,14.0,10.0,14.5,14.5,12.4,13.67,13.25,15.67,7.0,13.0,12.0,8.67,12.0
Felipe,2000510074.0,13.0,11.33,11.0,10.0,10.5,12.0,11.33,12.0,10.0,13.0,11.5,13.0,11.6,9.33,14.5,12.0,15.0,11.0,15.0,10.67,7.0
Pablo,2000572050.0,10.0,12.0,10.0,10.0,14.5,13.0,12.33,11.5,10.0,15.0,11.5,8.75,12.4,9.67,16.0,12.0,16.0,13.5,14.5,10.67,9.0
Souza,2000607666.0,17.0,15.33,13.0,11.5,11.5,13.67,11.0,15.0,11.5,10.5,12.5,14.5,14.2,12.33,15.0,15.33,11.0,11.5,15.5,10.0,18.0
Koldo Valencia,2000663358.0,6.0,9.33,7.0,9.0,14.0,11.33,12.0,10.5,9.0,12.5,9.5,14.25,10.6,7.67,13.5,10.0,10.0,13.0,8.0,11.67,10.0
Scott Diaz,2000706461.0,8.0,13.33,14.0,12.5,14.0,12.33,13.33,13.5,12.5,12.0,11.5,14.25,12.4,11.0,12.75,14.0,11.0,15.5,9.5,10.67,9.0
