Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling
Eugenio Cammarata,2000192308.0,4.0,9.83,7.0,7.5,12.0,10.67,12.67,11.0,7.5,12.75,8.5,10.0,10.6,6.17,16.0,10.17,10.5,14.0,12.75,9.33,2.5
Marco Meneghetti,43392838.0,16.0,7.17,1.5,7.0,4.25,8.67,6.0,9.5,7.0,5.5,8.5,9.0,7.6,5.5,10.62,9.5,3.5,8.0,8.0,3.83,2.5
Samuele Ricci,43390774.0,13.0,13.67,7.0,14.25,14.0,13.5,13.33,12.75,14.25,12.5,14.75,13.12,13.7,11.5,13.5,12.83,11.0,14.5,13.5,12.33,7.0
Anouar Gharbi,2000565029.0,11.0,11.0,14.0,11.5,10.0,11.67,8.67,12.0,11.5,9.5,11.5,14.75,11.0,12.0,13.75,12.33,6.0,9.0,14.0,9.67,12.0
Krzysztof Szczepankiewicz,2000572872.0,13.5,6.67,3.0,11.0,5.5,8.0,5.83,10.5,11.0,3.5,6.75,10.88,7.2,8.17,11.12,9.67,1.5,7.25,11.5,3.83,3.0
Daniele Nobile,2000569465.0,2.0,12.0,5.0,5.75,11.5,9.5,10.83,10.75,5.75,11.75,6.25,8.62,10.7,4.67,14.25,10.83,12.0,10.75,8.75,6.67,8.0
Rossano Frisari,2000509488.0,15.5,10.67,8.5,10.25,10.0,8.33,9.67,10.75,10.25,8.5,7.75,10.5,8.8,9.0,11.62,11.5,8.0,11.75,11.75,6.17,14.5
Pietro Severino,2000509487.0,14.0,13.83,6.0,9.5,13.25,14.0,10.5,13.5,9.5,13.5,11.5,11.5,13.8,10.0,13.12,13.83,12.5,12.0,12.0,10.0,5.5
Diego Sanchez,2000439461.0,13.0,11.67,7.0,5.5,11.5,10.5,13.0,10.75,5.5,14.0,9.5,10.5,11.3,5.17,14.75,10.5,13.0,13.5,9.75,9.5,8.5
Cristopher Mutti,2000439456.0,17.0,9.17,7.5,9.0,6.75,11.0,5.5,12.0,9.0,7.0,11.0,10.75,10.0,9.33,12.12,11.5,7.5,6.5,11.5,4.83,12.0
Davide Carella,2000436671.0,10.0,10.0,11.0,9.75,15.0,12.83,12.0,10.25,9.75,16.5,11.75,10.5,11.3,7.17,15.88,10.83,14.0,13.25,13.75,11.83,4.5
Alessandro Zorzetto,2000436495.0,12.0,11.17,10.0,7.25,14.25,13.33,8.17,12.0,7.25,13.5,8.5,9.25,12.4,5.67,13.12,11.83,14.5,10.5,10.5,8.33,2.5
Jakob Brambach,2000065759.0,15.0,8.17,1.5,8.0,7.0,9.0,7.67,12.0,8.0,4.25,11.5,8.75,8.7,6.0,12.25,10.67,3.0,10.0,10.5,4.17,2.0
Luca Stanga,43425977.0,13.0,9.17,8.0,7.75,8.5,12.33,8.33,12.0,7.75,8.25,9.0,10.12,10.6,10.17,12.25,11.83,7.5,10.0,10.75,6.83,15.0
Mattia Pitzalis,43298629.0,13.0,13.17,9.0,11.75,8.25,11.33,9.0,12.75,11.75,7.5,13.25,9.25,12.0,11.83,13.38,13.0,8.5,8.75,12.0,5.0,13.0
Giovanni Crociata,43153059.0,9.0,13.83,6.5,10.0,13.25,13.67,11.67,12.25,10.0,13.0,12.5,12.88,13.4,9.67,12.38,13.33,14.5,13.25,10.0,11.17,9.0
Emanuel Mammana,14059326.0,12.0,13.5,13.0,14.75,11.75,13.0,9.67,12.25,14.75,9.5,15.25,12.0,12.8,14.5,9.12,13.33,8.5,12.75,8.0,6.67,14.0
Simone Vignoli,2000439458.0,14.0,10.17,9.0,9.0,15.0,11.67,11.67,9.0,9.0,15.75,10.5,11.25,11.0,9.17,14.5,9.5,13.5,13.5,12.25,12.5,6.0
David Lukac,2000189398.0,8.0,12.67,7.0,11.0,15.5,12.67,11.0,14.0,11.0,15.0,11.0,11.75,12.8,8.0,13.75,13.33,14.0,12.5,10.5,10.67,1.0
Roma,2000439457.0,18.0,9.67,12.0,14.25,12.75,9.5,11.17,9.25,14.25,11.25,12.75,12.62,8.9,13.5,12.25,10.5,7.0,12.25,13.0,9.33,15.0
Nicolas Dufour,2000191911.0,18.0,11.33,11.0,11.0,9.0,10.33,8.0,12.5,11.0,7.5,11.5,11.0,10.4,11.33,13.0,12.67,9.0,9.0,12.5,6.0,13.0
Adam Steele,2000187747.0,9.0,11.67,10.0,11.5,14.0,11.67,11.5,11.5,11.5,13.25,13.0,12.5,11.6,11.0,15.62,11.67,9.5,12.5,13.0,10.0,12.0
Pedro Ferreira,55082151.0,12.5,13.0,9.0,15.0,13.0,11.67,12.83,13.0,15.0,11.5,13.25,12.38,12.6,14.17,11.88,12.33,9.0,14.5,13.0,8.67,15.0
Ryôtarô Meshino,45104652.0,5.0,12.33,7.0,10.0,15.0,13.5,13.67,10.0,10.0,15.0,11.0,10.62,12.7,9.0,14.0,11.33,16.0,14.0,12.5,12.67,5.5
Jack O'Connell,28080955.0,14.0,13.67,14.0,13.5,12.0,11.67,11.83,13.5,13.5,11.25,13.0,14.5,12.4,13.33,10.38,13.67,12.5,12.5,11.0,7.33,15.0
Matt Baker,2000439460.0,7.0,12.33,10.0,11.5,14.25,13.0,13.5,15.5,11.5,12.75,12.25,12.0,13.0,9.83,13.5,14.0,12.0,15.5,12.5,12.67,4.5
Thomás Grosi,2000272736.0,10.0,11.33,16.0,13.0,16.5,15.0,11.33,13.5,13.0,14.0,13.5,9.5,13.2,10.67,13.25,13.33,15.0,13.5,12.5,13.67,7.0
Felipe Vergara,2000415530.0,5.0,13.17,12.0,7.5,14.75,12.67,12.33,13.5,7.5,16.5,8.5,9.5,13.2,6.67,15.12,12.83,14.5,14.25,10.5,10.33,2.5
Michele Gigante,2000199658.0,16.0,10.33,8.0,9.0,16.0,13.83,11.33,10.5,9.0,14.5,10.0,12.88,12.3,8.0,12.75,10.67,12.0,13.5,12.0,13.0,8.5
Adrian Semper,24046412.0,16.5,11.33,3.0,13.25,8.75,10.17,6.67,11.0,13.25,6.0,12.25,11.12,10.1,9.67,12.75,12.0,6.0,9.5,11.75,4.33,3.0
Kiki Kouyaté,13186668.0,15.0,11.17,16.0,11.5,9.25,12.0,8.0,12.0,11.5,8.5,11.0,12.75,10.8,12.0,13.0,13.17,8.5,9.75,13.5,8.0,14.0
Alessio Chiurco,2000193119.0,11.0,10.33,9.0,13.0,11.5,10.83,11.17,12.25,13.0,11.5,12.25,10.5,10.7,12.0,14.75,11.5,11.0,12.0,12.75,7.83,12.0
