Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling
Ignatius Ganago,49045927.0,7.0,9.5,13.0,9.0,12.5,13.0,12.0,11.5,9.0,12.75,12.0,11.25,11.2,10.17,14.25,11.5,13.5,13.0,15.25,13.83,7.0
Dragan Rosić,62167554.0,15.5,12.0,5.5,10.0,6.75,10.83,6.0,12.25,10.0,4.25,11.5,11.75,11.1,7.33,11.0,12.5,4.0,8.0,11.0,3.5,3.5
Franjo Lazar,2000028271.0,3.0,13.83,8.0,10.25,11.75,11.67,9.33,11.75,10.25,8.5,9.25,11.12,12.2,9.83,13.0,13.0,9.5,11.75,10.5,9.0,13.0
Txus Alba,2000048420.0,5.0,13.0,9.0,11.75,13.5,12.83,13.0,12.25,11.75,13.5,11.75,11.5,13.1,9.67,13.12,12.17,13.0,14.25,10.75,10.83,7.5
Eiður Gauti Sigurpálsson,2000355767.0,16.0,9.17,9.0,7.0,14.75,7.33,11.83,8.25,7.0,15.5,7.75,13.38,8.2,6.0,15.75,8.33,10.5,12.75,15.25,8.83,5.0
Martín Martínez,2000439252.0,10.0,12.5,13.0,11.5,13.5,12.33,12.67,13.75,11.5,14.25,11.75,11.62,12.8,9.33,13.75,12.67,11.5,14.0,13.75,12.17,6.0
Marc Trives,2000439546.0,13.0,12.17,12.0,12.5,10.25,11.33,8.5,11.75,12.5,10.0,12.75,12.62,11.8,10.67,11.75,11.67,15.5,9.25,11.75,11.17,6.0
Friday Opara,2000442249.0,8.0,11.5,10.0,11.5,11.75,14.33,10.83,12.0,11.5,11.0,11.0,13.0,12.4,11.67,13.12,13.17,7.5,13.0,12.0,8.67,10.0
Kostyantyn Vivcharenko,71113673.0,5.0,11.83,14.0,12.75,11.5,13.33,11.67,17.0,12.75,13.25,14.0,12.62,12.8,12.5,14.75,15.17,11.5,12.0,11.25,7.83,12.0
Talla Mendy,2000510695.0,8.0,7.83,3.0,9.25,9.5,10.5,9.0,12.5,9.25,7.75,10.0,14.38,9.5,9.5,14.5,10.83,7.5,9.5,12.25,8.5,11.0
Joselito,2000510697.0,15.0,12.17,8.0,10.75,7.5,11.33,9.5,15.25,10.75,6.5,11.25,12.25,11.6,11.17,12.5,14.33,5.5,7.75,12.5,6.5,12.0
Oumar Sangaré,2000629589.0,11.0,14.17,10.5,11.25,12.5,10.67,12.33,14.25,11.25,11.0,13.0,10.38,12.1,10.5,13.5,14.17,12.0,14.5,12.25,9.83,11.0
