Aerial Presence,Awareness,Clearing,Closing Down,Control,Creativity,Crossing,Decision Making,Defensive Positioning,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical Presence,Tackling
16.0,7.833333333333333,11.0,12.0,11.5,10.0,12.375,8.25,12.0,9.25,11.25,8.375,8.4,9.0,11.0,9.333333333333334,14.0,13.5,11.25,9.75
11.0,11.666666666666666,11.0,9.0,13.5,14.5,10.375,11.75,9.0,13.0,10.0,9.0,12.7,7.166666666666667,14.125,12.833333333333334,13.75,12.166666666666666,12.75,8.5
16.0,12.833333333333334,16.0,12.75,14.0,12.0,12.25,12.25,12.75,14.0,13.5,11.875,12.3,11.833333333333334,13.875,12.5,14.5,13.666666666666666,14.25,10.75
17.0,10.0,15.0,10.5,8.25,12.166666666666666,9.375,12.5,10.5,8.75,11.0,11.125,10.9,11.333333333333334,12.125,12.333333333333334,7.5,10.833333333333334,11.0,10.0
10.0,12.0,9.0,9.75,14.5,12.166666666666666,14.25,12.75,9.75,13.5,10.25,13.25,12.5,7.666666666666667,13.625,11.833333333333334,11.5,14.5,10.25,9.25
11.0,14.333333333333334,11.0,12.0,17.0,15.666666666666666,13.75,15.0,12.0,16.5,12.5,11.25,14.6,10.333333333333334,14.25,15.666666666666666,14.0,14.666666666666666,14.5,10.0
13.0,14.0,9.0,12.5,17.0,13.666666666666666,14.75,11.5,12.5,15.0,12.5,10.25,13.8,11.0,14.5,12.333333333333334,14.5,15.333333333333334,13.5,11.5
7.0,13.5,7.0,10.5,15.5,13.666666666666666,14.875,12.0,10.5,15.25,13.0,11.25,13.6,10.333333333333334,11.625,12.5,15.25,15.666666666666666,9.5,9.75
14.0,10.333333333333334,19.0,11.0,16.5,13.666666666666666,12.625,12.5,11.0,15.0,11.25,14.5,12.0,9.5,14.0,12.333333333333334,13.0,13.666666666666666,14.0,8.25
7.0,11.5,7.0,10.5,11.5,13.5,12.0,12.5,10.5,14.0,13.0,12.25,12.6,9.666666666666666,14.75,12.333333333333334,13.5,12.0,11.5,8.75
14.0,16.0,12.0,10.0,14.0,14.833333333333334,12.125,15.75,10.0,13.0,11.5,10.75,15.5,9.833333333333334,14.875,15.5,15.25,12.833333333333334,16.25,10.0
15.5,8.333333333333334,8.5,10.25,6.0,8.5,7.25,8.25,10.25,3.5,10.75,9.75,7.3,7.166666666666667,11.625,10.166666666666666,7.25,8.833333333333334,11.75,8.25
17.0,12.666666666666666,6.0,13.5,12.0,10.0,11.5,14.5,13.5,7.5,15.0,11.25,11.0,9.666666666666666,12.5,14.0,9.5,14.333333333333334,13.0,9.5
13.5,3.0,0.0,9.5,5.0,5.166666666666667,5.625,3.25,9.5,1.75,9.0,6.625,3.1,6.333333333333333,7.875,5.166666666666667,5.25,7.5,9.0,5.25
12.0,10.333333333333334,9.0,10.25,12.75,13.166666666666666,10.875,13.0,10.25,12.5,10.0,10.625,11.3,10.666666666666666,13.25,13.333333333333334,9.75,12.5,11.25,10.75
18.0,12.333333333333334,11.0,13.5,10.0,10.666666666666666,10.25,12.5,13.5,9.0,14.0,12.0,11.0,13.333333333333334,13.75,13.0,12.0,11.333333333333334,13.0,15.5
11.0,12.666666666666666,11.0,12.5,11.5,13.0,10.5,15.5,12.5,9.75,13.0,13.625,12.8,12.666666666666666,13.75,14.666666666666666,8.75,11.0,14.25,13.0
10.0,16.0,10.0,14.0,16.0,14.0,14.75,16.0,14.0,14.0,13.0,13.75,15.2,13.666666666666666,14.25,15.333333333333334,14.0,16.0,12.5,13.0
8.0,14.0,8.0,11.75,10.5,12.5,10.375,13.25,11.75,11.0,12.5,10.125,12.7,11.5,16.0,14.166666666666666,12.25,10.166666666666666,13.75,10.25
5.0,13.5,14.0,18.0,15.5,13.333333333333334,14.0,14.0,18.0,12.5,17.0,10.0,13.1,16.666666666666668,14.5,14.333333333333334,13.0,17.0,13.5,17.0
18.0,12.5,13.0,13.25,11.25,11.333333333333334,10.125,11.75,13.25,10.0,13.25,12.0,11.6,13.166666666666666,15.875,12.333333333333334,10.5,11.666666666666666,15.5,12.75
8.0,12.333333333333334,6.0,11.25,12.0,11.166666666666666,12.375,11.5,11.25,13.5,11.5,11.5,11.5,11.5,14.0,12.0,11.75,12.166666666666666,12.0,11.25
16.0,13.666666666666666,10.0,14.25,14.0,13.0,13.25,12.5,14.25,12.5,14.0,11.625,13.0,13.5,15.125,13.333333333333334,14.5,14.666666666666666,14.25,13.5
16.0,12.5,14.0,13.5,11.25,12.333333333333334,10.0,12.0,13.5,11.0,13.0,12.5,11.8,13.666666666666666,12.75,13.166666666666666,9.75,11.166666666666666,14.0,12.0
19.0,10.666666666666666,11.0,9.0,12.5,13.333333333333334,10.875,12.0,9.0,14.0,10.0,13.75,11.6,10.166666666666666,15.75,12.666666666666666,11.75,12.833333333333334,14.75,10.75
15.0,9.666666666666666,7.5,13.0,9.75,12.833333333333334,9.875,13.0,13.0,8.25,12.5,11.875,11.3,13.666666666666666,13.125,12.333333333333334,9.0,10.5,12.5,13.5
