Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling
Kaan Ayhan,91100534.0,12.0,13.5,13.0,15.25,12.75,11.33,11.17,13.25,15.25,9.5,14.25,13.25,12.2,14.83,11.5,13.33,6.5,12.75,12.25,9.83,12.0
Ethan Galbraith,28115835.0,11.0,13.83,5.0,13.0,14.25,13.33,13.83,12.25,13.0,12.5,12.25,12.25,13.4,10.33,13.5,13.0,11.5,14.75,12.25,13.33,8.0
Martin Kotasek,2000512933.0,17.5,9.17,1.5,8.0,5.25,9.0,5.33,12.0,8.0,5.0,8.0,10.5,9.2,6.17,11.25,10.83,2.0,7.0,10.5,4.33,2.5
Brahim Mbodj,2000442457.0,13.5,14.0,9.5,10.0,13.0,12.5,10.0,13.25,10.0,12.5,11.0,9.0,13.5,9.17,11.0,12.83,9.0,11.5,11.0,8.83,11.5
Giuseppe Pezzella,43161921.0,14.0,11.67,10.0,12.25,12.0,10.83,12.0,12.5,12.25,11.0,13.0,13.5,11.1,12.17,14.5,12.33,13.0,12.5,13.0,8.0,12.0
Massimo Savini,2000569304.0,17.0,12.33,11.0,10.5,13.5,11.67,10.0,11.5,10.5,12.0,9.5,10.25,11.8,8.33,13.25,12.0,12.0,11.0,11.0,10.67,2.0
Diego Calderoni,2000435216.0,15.0,9.83,10.0,8.5,15.0,9.0,13.67,12.0,8.5,14.25,10.0,13.0,9.6,8.17,14.0,10.83,11.5,14.5,12.75,12.5,7.0
Eric Amthor,2000324171.0,10.0,10.33,7.0,8.75,13.5,10.17,14.83,9.75,8.75,15.0,8.75,11.75,9.9,6.67,15.0,10.5,12.0,15.5,8.75,9.33,5.5
Riccardo Viti,2000199589.0,17.0,13.83,9.0,10.75,14.0,12.33,11.17,14.25,10.75,15.25,12.75,10.12,13.2,9.17,12.62,13.67,14.5,13.5,14.5,11.0,5.0
Abubakar Chibueze,2000191834.0,7.0,8.33,12.0,8.0,11.25,12.33,9.17,12.0,8.0,8.25,7.75,9.25,10.6,6.5,12.75,11.0,8.0,10.5,9.5,9.33,2.0
Rúben Vezo,55067158.0,13.0,12.83,12.0,13.25,10.25,10.0,8.33,12.25,13.25,8.0,13.75,12.0,11.0,13.17,9.88,12.67,9.5,9.75,8.5,5.0,13.0
Valentin Rosier,50047466.0,6.0,13.5,9.0,12.75,12.75,12.0,12.83,13.25,12.75,11.5,13.25,13.25,13.0,12.83,12.0,12.67,11.5,12.75,11.25,8.83,13.0
Abdou Harroui,37064635.0,9.5,14.33,11.5,13.25,12.0,10.0,11.5,13.5,13.25,11.5,13.75,15.0,12.0,11.33,11.88,13.33,13.0,12.5,12.75,9.5,10.0
Patrik Schick,25042141.0,15.0,15.0,13.0,9.5,15.5,14.5,12.33,12.75,9.5,14.5,11.5,11.5,14.7,8.5,10.62,13.5,15.0,13.5,9.25,14.33,7.5
Alessandro Plizzari,43295108.0,15.0,12.0,7.0,14.25,7.5,10.5,7.17,11.25,14.25,4.5,14.25,11.75,10.1,9.83,12.75,13.17,5.0,8.75,12.75,4.0,1.5
Ivor Pandur,24060905.0,17.5,8.67,7.5,8.0,8.75,8.83,6.5,12.25,8.0,6.5,9.0,9.5,8.7,6.17,12.0,11.17,4.0,9.0,6.0,4.33,4.5
Catanha,2000609394.0,15.0,12.67,3.0,9.25,6.0,7.33,5.0,10.75,9.25,3.25,11.5,9.88,9.6,7.33,12.75,11.17,3.0,6.5,12.25,2.17,3.0
Călin Iovan,2000189364.0,15.0,13.0,7.0,12.5,13.5,12.0,10.0,14.0,12.5,11.75,12.5,13.38,12.0,12.0,13.62,14.33,7.5,14.0,14.5,9.0,15.0
Tommaso Farabegoli,43252164.0,16.0,10.17,14.0,13.75,7.75,10.33,8.17,11.25,13.75,6.5,13.25,13.0,9.6,13.5,12.25,12.0,3.5,8.75,14.25,5.5,12.0
Luca Ranieri,43270506.0,11.0,12.67,11.0,13.0,11.5,12.5,12.5,13.0,13.0,11.0,12.75,12.62,12.3,13.0,14.5,13.33,10.0,12.5,13.0,9.0,12.0
Rickard Sahlin,2000483096.0,10.0,13.5,11.0,12.5,14.25,14.0,14.83,13.75,12.5,13.5,10.75,13.88,14.0,10.33,14.5,13.33,11.5,15.75,14.75,13.17,5.0
Thierry Correia,83111501.0,8.0,11.5,8.0,11.75,12.25,11.67,11.83,11.25,11.75,11.0,12.25,14.0,11.6,11.17,14.5,11.33,10.5,11.75,13.25,8.83,11.0
Mattia Zaccagni,43125343.0,9.0,16.17,8.0,11.0,14.5,17.0,13.17,15.0,11.0,14.25,14.0,13.5,16.4,9.67,13.12,15.83,14.5,14.5,11.5,11.67,8.5
Mihael Žaper,24053048.0,11.0,14.83,14.0,13.75,13.25,14.0,13.0,13.25,13.75,12.5,13.75,11.25,14.2,13.17,11.5,14.0,14.5,13.75,11.0,10.5,11.0
Mehdi Léris,43252697.0,13.0,11.17,8.0,8.0,14.0,13.67,12.83,9.0,8.0,13.25,11.0,7.25,12.0,8.0,13.88,10.83,14.5,13.5,10.5,12.0,3.5
Ondrej Lingr,25055110.0,9.0,11.5,13.0,12.25,12.5,13.0,12.5,10.75,12.25,13.75,13.75,12.62,12.2,10.17,14.12,11.33,12.5,12.5,12.0,12.33,7.0
Ronaldo Vieira,29161106.0,8.0,13.5,8.0,14.75,13.0,13.17,12.67,14.0,14.75,11.25,14.5,12.62,13.3,13.83,13.25,13.83,10.5,14.0,13.25,10.5,13.0
Massimiliano Bernardi,2000567620.0,9.0,10.33,13.0,8.5,16.0,12.0,14.33,12.0,8.5,14.0,10.0,9.0,11.6,7.0,15.5,11.0,15.0,15.5,13.5,11.33,4.0
João Oliveira,2000435239.0,10.0,12.67,11.0,10.0,16.0,14.33,12.67,14.5,10.0,15.0,10.5,10.5,13.6,8.33,15.75,14.0,14.0,13.5,13.5,14.0,6.0
Bruce Djemesi,2000438289.0,14.0,12.67,9.0,9.0,15.5,11.67,10.0,12.5,9.0,15.5,9.5,10.75,12.2,7.67,16.25,12.33,15.0,11.5,15.5,13.67,2.0
Yuri D'Antonio,2000569303.0,9.0,12.5,10.0,10.5,16.0,15.0,11.83,14.5,10.5,12.75,10.0,11.0,13.6,9.0,13.62,14.5,16.5,14.0,14.5,13.67,2.5
Cătălin Grosu,2000329331.0,5.0,13.0,10.0,11.0,16.0,13.67,15.0,13.0,11.0,15.5,12.0,13.5,13.2,11.0,14.5,13.33,13.0,15.5,11.0,12.33,8.0
Diego Marcelo,2000607427.0,14.0,11.33,7.5,6.75,14.0,8.67,10.0,12.25,6.75,11.0,10.5,11.38,10.6,6.17,13.75,10.5,6.0,10.0,13.25,6.0,7.0
