Aerial Presence,Awareness,Clearing,Closing Down,Control,Creativity,Crossing,Decision Making,Defensive Positioning,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical Presence,Tackling
13.5,14.0,9.5,10.0,13.0,12.5,10.625,13.25,10.0,12.5,11.0,9.0,13.5,9.166666666666666,11.0,12.833333333333334,10.75,11.833333333333334,11.0,12.0
14.0,11.666666666666666,10.0,12.25,12.0,10.833333333333334,11.875,12.5,12.25,11.0,13.0,13.5,11.1,12.166666666666666,14.5,12.333333333333334,12.25,12.166666666666666,13.0,11.75
17.0,12.333333333333334,11.0,10.5,13.5,11.666666666666666,10.75,11.5,10.5,12.0,9.5,10.25,11.8,8.333333333333334,13.25,12.0,12.5,11.666666666666666,11.0,7.5
15.0,9.833333333333334,10.0,8.5,15.0,9.0,12.375,12.0,8.5,14.25,10.0,13.0,9.6,8.166666666666666,14.0,10.833333333333334,10.0,12.5,12.75,7.75
10.0,10.333333333333334,7.0,8.75,13.5,10.166666666666666,14.125,9.75,8.75,15.0,8.75,11.75,9.9,6.666666666666667,15.0,10.5,12.0,14.333333333333334,8.75,8.75
17.0,13.833333333333334,9.0,10.75,14.0,12.333333333333334,12.25,14.25,10.75,15.25,12.75,10.125,13.2,9.166666666666666,12.625,13.666666666666666,15.0,14.166666666666666,14.5,10.25
7.0,8.333333333333334,12.0,8.0,11.25,12.333333333333334,9.625,12.0,8.0,8.25,7.75,9.25,10.6,6.5,12.75,11.0,9.5,10.666666666666666,9.5,6.5
13.0,12.833333333333334,12.0,13.25,10.25,10.0,9.625,12.25,13.25,8.0,13.75,12.0,11.0,13.166666666666666,9.875,12.666666666666666,11.5,11.0,8.5,13.25
6.0,13.5,9.0,12.75,12.75,12.0,13.0,13.25,12.75,11.5,13.25,13.25,13.0,12.833333333333334,12.0,12.666666666666666,12.5,13.0,11.25,13.25
9.5,14.333333333333334,11.5,13.25,12.0,10.0,12.625,13.5,13.25,11.5,13.75,15.0,12.0,11.333333333333334,11.875,13.333333333333334,14.5,13.666666666666666,12.75,13.0
15.0,15.0,13.0,9.5,15.5,14.5,12.125,12.75,9.5,14.5,11.5,11.5,14.7,8.5,10.625,13.5,13.25,12.833333333333334,9.25,9.5
15.0,12.0,7.0,14.25,7.5,10.5,9.25,11.25,14.25,4.5,14.25,11.75,10.1,9.833333333333334,12.75,13.166666666666666,10.25,11.0,12.75,8.5
17.5,8.666666666666666,7.5,8.0,8.75,8.833333333333334,7.25,12.25,8.0,6.5,9.0,9.5,8.7,6.166666666666667,12.0,11.166666666666666,6.75,9.166666666666666,6.0,7.0
15.0,12.666666666666666,3.0,9.25,6.0,7.333333333333333,6.75,10.75,9.25,3.25,11.5,9.875,9.6,7.333333333333333,12.75,11.166666666666666,7.5,8.333333333333334,12.25,7.5
15.0,13.0,7.0,12.5,13.5,12.0,10.25,14.0,12.5,11.75,12.5,13.375,12.0,12.0,13.625,14.333333333333334,9.25,13.0,14.5,13.0
16.0,10.166666666666666,14.0,13.75,7.75,10.333333333333334,9.5,11.25,13.75,6.5,13.25,13.0,9.6,13.5,12.25,12.0,8.5,10.333333333333334,14.25,12.75
11.0,12.666666666666666,11.0,13.0,11.5,12.5,12.375,13.0,13.0,11.0,12.75,12.625,12.3,13.0,14.5,13.333333333333334,11.0,12.333333333333334,13.0,12.0
10.0,13.5,11.0,12.5,14.25,14.0,14.5,13.75,12.5,13.5,10.75,13.875,14.0,10.333333333333334,14.5,13.333333333333334,12.5,15.0,14.75,9.25
8.0,11.5,8.0,11.75,12.25,11.666666666666666,12.0,11.25,11.75,11.0,12.25,14.0,11.6,11.166666666666666,14.5,11.333333333333334,11.5,12.0,13.25,11.75
9.0,16.166666666666668,8.0,11.0,14.5,17.0,13.125,15.0,11.0,14.25,14.0,13.5,16.4,9.666666666666666,13.125,15.833333333333334,13.75,14.0,11.5,10.75
11.0,14.833333333333334,14.0,13.75,13.25,14.0,13.625,13.25,13.75,12.5,13.75,11.25,14.2,13.166666666666666,11.5,14.0,15.0,14.333333333333334,11.0,13.25
13.0,11.166666666666666,8.0,8.0,14.0,13.666666666666666,12.125,9.0,8.0,13.25,11.0,7.25,12.0,8.0,13.875,10.833333333333334,12.25,12.333333333333334,10.5,6.75
9.0,11.5,13.0,12.25,12.5,13.0,13.0,10.75,12.25,13.75,13.75,12.625,12.2,10.166666666666666,14.125,11.333333333333334,13.5,13.166666666666666,12.0,10.75
8.0,13.5,8.0,14.75,13.0,13.166666666666666,13.25,14.0,14.75,11.25,14.5,12.625,13.3,13.833333333333334,13.25,13.833333333333334,12.75,14.333333333333334,13.25,14.0
9.0,10.333333333333334,13.0,8.5,16.0,12.0,13.75,12.0,8.5,14.0,10.0,9.0,11.6,7.0,15.5,11.0,13.5,14.333333333333334,13.5,8.0
10.0,12.666666666666666,11.0,10.0,16.0,14.333333333333334,12.75,14.5,10.0,15.0,10.5,10.5,13.6,8.333333333333334,15.75,14.0,13.5,13.333333333333334,13.5,9.5
14.0,12.666666666666666,9.0,9.0,15.5,11.666666666666666,10.5,12.5,9.0,15.5,9.5,10.75,12.2,7.666666666666667,16.25,12.333333333333334,13.5,11.666666666666666,15.5,7.0
9.0,12.5,10.0,10.5,16.0,15.0,12.125,14.5,10.5,12.75,10.0,11.0,13.6,9.0,13.625,14.5,14.75,13.666666666666666,14.5,7.75
5.0,13.0,10.0,11.0,16.0,13.666666666666666,14.5,13.0,11.0,15.5,12.0,13.5,13.2,11.0,14.5,13.333333333333334,13.0,14.666666666666666,11.0,10.5
14.0,11.333333333333334,7.5,6.75,14.0,8.666666666666666,10.0,12.25,6.75,11.0,10.5,11.375,10.6,6.166666666666667,13.75,10.5,8.0,10.0,13.25,8.5
