Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling
Giovanni Di Lorenzo,43075156.0,12.0,12.67,12.0,13.0,12.5,11.33,12.67,12.5,13.0,10.0,13.5,14.0,11.4,13.0,10.25,13.33,15.0,13.0,11.0,11.0,16.0
Rohan Evans,2000567837.0,13.0,11.0,13.0,13.0,12.75,12.5,10.67,11.75,13.0,10.25,12.25,13.25,11.3,13.33,14.62,12.5,10.0,11.75,15.75,10.0,16.0
Alê,2000369925.0,14.0,12.83,13.0,11.25,6.75,10.33,7.33,11.75,11.25,6.0,10.75,12.5,11.0,11.83,13.38,12.67,10.5,8.25,13.5,5.0,16.0
Matteo Lovato,43318558.0,16.0,12.83,15.0,13.75,11.0,13.33,9.67,13.5,13.75,9.75,14.5,14.12,12.4,14.17,14.25,14.5,6.5,11.5,14.75,7.5,14.0
Matheus Fernandes,19250978.0,13.0,13.5,11.5,12.5,14.25,13.0,12.67,13.25,12.5,14.5,12.5,12.62,13.2,13.0,14.12,13.33,14.5,14.75,12.5,12.83,13.0
Luca Pellegrini,43252226.0,9.0,12.67,11.0,13.0,14.0,13.33,13.0,12.5,13.0,12.5,13.5,14.75,12.8,12.67,14.5,13.0,14.0,12.5,14.5,9.67,12.0
Marc Roca,67211094.0,11.0,14.33,10.0,13.5,14.0,12.67,12.0,14.0,13.5,10.5,14.0,10.25,13.2,13.0,12.0,14.33,13.0,14.5,11.5,10.67,12.0
Óscar Aranda,2000052060.0,10.0,9.67,11.0,10.25,15.0,10.83,12.5,9.75,10.25,15.5,9.25,8.75,9.9,8.67,15.38,10.5,13.0,12.5,11.25,14.0,4.5
Wojciech Szczęsny,28009478.0,17.0,11.83,3.5,17.0,10.5,11.33,8.0,12.0,17.0,6.0,16.0,15.0,11.3,12.33,5.5,12.33,4.0,11.0,7.0,4.0,2.5
Emiliano Gomez,2000627371.0,7.0,12.67,9.0,9.5,16.0,12.67,14.0,13.5,9.5,16.5,9.0,11.0,13.0,7.67,16.0,12.67,15.0,16.5,12.5,12.0,4.0
Pau López,67178152.0,13.5,10.5,6.0,13.5,10.25,10.67,9.67,12.5,13.5,7.0,14.0,10.75,10.2,10.17,11.0,12.5,4.5,13.0,9.0,5.5,2.0
Željko Spasić,2000211135.0,14.0,16.17,16.0,10.5,15.5,14.83,13.33,15.5,10.5,15.0,12.0,12.0,15.6,10.17,15.38,15.33,17.0,15.5,15.75,13.67,9.5
Maxi Gómez,78078886.0,15.0,13.67,17.0,10.25,12.5,14.33,10.0,14.5,10.25,10.5,15.5,14.75,13.6,10.17,13.25,15.0,16.0,11.0,16.5,13.0,9.5
Aníbal Moreno,14204631.0,6.0,14.5,9.0,13.75,13.75,13.33,12.67,12.75,13.75,11.5,13.75,10.75,13.2,12.17,14.25,14.33,15.5,14.25,13.0,13.5,12.0
Mady Camara,89058721.0,14.5,14.17,8.0,14.0,14.0,13.5,12.67,14.0,14.0,12.25,14.0,17.0,13.9,14.83,14.5,13.83,14.5,14.0,14.25,12.17,14.0
Patrick Anonam,2000194988.0,13.0,13.33,16.0,14.5,12.0,11.17,9.17,15.75,14.5,10.0,13.25,11.25,11.7,14.33,13.75,15.5,12.0,11.0,13.25,8.17,13.0
Giuseppe Andretta,2000567838.0,19.5,12.5,14.0,10.0,8.0,10.83,5.67,12.5,10.0,7.75,12.0,11.12,11.3,10.33,12.25,12.83,7.5,6.75,9.5,6.33,13.0
Ibrahim Irié Bi,2000567842.0,11.0,6.67,14.0,7.5,11.75,11.83,10.5,10.0,7.5,12.25,8.5,9.38,10.3,8.0,13.38,8.0,9.0,12.25,10.5,10.33,4.5
Federico Della Torre,2000649129.0,8.0,13.33,9.0,9.5,15.0,13.67,15.0,15.0,9.5,15.0,11.5,12.75,13.6,8.67,14.75,14.33,16.0,16.0,13.0,14.0,6.0
Luca Chirico,2000507838.0,12.0,15.67,12.0,11.75,17.0,13.67,14.0,15.5,11.75,15.5,12.0,12.38,14.8,10.17,15.12,15.0,15.0,15.0,15.25,13.0,11.5
