Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling
Markos Bouroutzikas,2000232927.0,4.0,10.0,9.0,8.0,11.25,9.33,12.0,13.5,8.0,9.75,9.75,14.25,9.4,8.33,11.38,12.67,5.0,13.75,12.0,8.0,14.0
Arne Maier,91151073.0,12.0,15.0,8.0,14.5,15.0,14.0,13.67,14.5,14.5,14.0,14.5,11.5,14.6,13.0,13.0,14.33,11.0,15.0,12.0,12.33,10.0
Ulises Xavier Pérez Lazarte,2000541711.0,11.0,13.33,13.0,10.5,15.5,13.33,14.67,12.5,10.5,17.0,12.0,13.25,13.4,11.0,17.75,12.67,16.0,15.5,15.0,14.0,5.0
Leonardo Gazzola,2000506995.0,8.0,12.67,9.0,13.0,13.5,11.33,12.0,16.0,13.0,12.5,13.0,13.25,11.6,13.0,13.75,15.33,7.0,14.5,16.0,10.0,13.0
Dante Sottoriva,2000504182.0,4.0,14.0,13.0,13.5,16.5,16.0,14.0,14.5,13.5,15.5,14.0,12.75,14.8,11.67,14.0,15.0,17.0,15.0,10.5,15.33,9.0
Branko Kovačec-Buinac,2000436681.0,6.0,9.0,6.0,9.5,15.25,10.0,14.83,10.5,9.5,14.75,10.25,10.25,9.6,8.17,15.0,10.0,11.0,15.5,13.0,12.67,2.5
Mykola Matvienko,71075952.0,12.0,14.0,13.0,13.25,13.5,12.17,12.67,14.5,13.25,13.0,14.0,13.75,13.1,12.83,13.75,14.0,15.0,12.5,12.5,10.67,12.0
Fabio Depaoli,43161628.0,5.0,12.5,8.0,10.5,12.75,14.33,13.0,13.0,10.5,12.5,12.0,12.75,13.2,10.67,15.0,13.5,13.5,13.25,12.5,10.0,12.0
Andrea Belotti,43066936.0,12.0,14.67,15.0,10.5,13.5,13.67,11.0,14.0,10.5,11.0,15.5,17.0,13.8,9.0,11.5,14.67,16.0,12.5,13.0,13.33,6.5
Mario Pasalic,24021244.0,13.0,13.17,11.0,13.5,14.0,12.0,13.0,12.25,13.5,10.75,12.25,13.12,12.4,11.33,11.75,12.67,15.5,14.0,12.25,12.67,11.0
Bruno Amione,14216968.0,14.0,13.0,14.0,13.0,12.0,10.83,10.83,12.25,13.0,10.5,13.75,14.25,11.7,13.33,13.75,12.5,9.0,12.0,14.75,7.5,14.0
Petr Zich,2000436245.0,5.0,8.83,11.0,6.5,14.0,10.33,12.67,11.0,6.5,13.75,8.5,9.5,9.8,6.5,16.75,10.17,9.5,14.0,12.25,10.5,3.0
João Ramos,2000506993.0,17.0,15.0,12.0,11.0,11.0,12.0,9.5,14.5,11.0,10.75,12.0,14.38,13.0,11.33,14.88,15.0,9.5,11.0,15.0,9.67,14.0
Marijo Lizatović,2000439945.0,11.0,13.17,8.0,11.0,13.75,11.0,13.5,13.25,11.0,12.5,10.75,14.62,12.2,11.0,11.5,12.67,8.5,16.75,11.75,11.5,13.0
Giammarco Solimina,2000506991.0,12.0,13.67,9.0,12.0,14.0,12.67,13.0,11.75,12.0,10.5,12.5,12.12,12.6,11.33,14.62,13.17,9.0,14.0,16.25,10.17,9.0
Michael Woud,28106413.0,15.5,13.67,4.5,13.0,5.75,10.5,6.5,13.75,13.0,6.0,13.5,11.25,11.5,9.5,11.5,14.17,2.5,8.5,11.0,3.83,4.5
Frederico Plisca,2000537059.0,9.0,12.0,16.0,9.5,15.5,14.0,14.0,13.0,9.5,15.5,11.0,11.25,13.2,8.0,15.75,12.67,13.0,16.0,13.5,13.33,7.0
Massimo D'Andrea,2000566966.0,13.0,14.17,14.0,11.25,15.0,12.17,14.17,13.75,11.25,13.5,11.25,12.5,13.2,9.33,15.62,13.5,14.0,14.5,14.75,12.67,10.5
Christian Pulisic,92074020.0,5.0,15.0,8.0,11.0,15.0,15.33,13.33,14.5,11.0,16.0,12.0,12.75,15.0,9.67,14.5,15.0,15.0,13.5,9.5,12.67,8.0
Demba Thiam,43304017.0,16.0,7.5,5.0,12.0,7.0,10.83,6.33,10.5,12.0,4.25,11.5,10.25,8.7,8.5,10.88,10.83,5.5,8.0,13.25,4.33,1.5
Emil Audero,43152255.0,16.0,13.0,5.5,13.0,6.25,12.67,6.83,12.75,13.0,4.75,13.0,13.88,12.6,9.33,13.38,13.17,1.5,9.25,13.0,4.33,1.5
Angelo Raimondi,2000434779.0,20.0,12.0,13.0,13.0,11.0,10.67,11.0,12.0,13.0,10.0,13.5,12.5,10.8,13.0,15.0,12.67,8.0,12.0,15.0,8.33,15.0
Gonzalo Villar,67219031.0,12.0,15.67,9.0,14.25,16.5,15.0,14.33,14.5,14.25,15.5,15.0,13.88,15.2,13.5,14.62,15.0,13.0,17.5,13.25,11.5,12.0
Ibañez,19337893.0,15.0,14.0,16.0,15.0,12.5,13.67,11.67,13.0,15.0,12.5,15.5,15.25,13.4,15.33,15.25,14.0,9.0,13.5,14.5,8.67,17.0
Marcelo Biedrzicki,2000566970.0,8.0,15.0,11.0,11.0,17.0,15.0,14.33,15.0,11.0,16.5,13.5,13.0,15.2,9.67,15.25,14.67,15.0,16.0,15.0,13.33,9.0
Rafael Brito,83243058.0,14.0,14.0,14.0,15.0,12.5,12.83,11.5,15.0,15.0,11.0,14.75,11.5,13.1,14.0,14.0,15.0,12.0,13.0,13.5,10.33,13.0
Amine Gouiri,48044735.0,11.0,13.0,13.0,13.0,15.0,14.0,12.67,12.5,13.0,15.5,14.5,14.25,13.6,10.0,15.25,12.67,16.0,14.0,13.0,14.33,4.0
Matteo Cardinali,43372028.0,17.5,13.33,3.5,10.0,4.75,10.5,5.17,12.75,10.0,4.25,11.0,11.25,11.1,7.5,11.5,13.83,3.0,7.0,10.0,3.5,2.5
Lorenzo Pellegrini,43094100.0,12.0,16.33,10.0,12.75,16.0,15.0,16.0,14.5,12.75,14.5,12.5,13.75,15.6,11.83,11.75,15.0,16.0,16.0,10.0,11.67,11.0
