Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Nicola Improta,2000507382.0,12.67,13.88,12.5,9.5,9.5,9.67,11.25,12.67,fiorentina
Danilo Catalano,2000626665.0,12.67,12.62,14.5,10.0,8.67,10.33,12.5,14.25,fiorentina
Krystian Palacz,96159314.0,11.67,13.88,15.25,10.67,9.33,12.17,10.5,11.75,fiorentina
Ben Wilmot,29174249.0,14.33,14.0,12.25,11.17,9.83,11.67,14.0,14.75,fiorentina
Olexandr Zinchenko,71081391.0,9.0,13.0,13.5,13.0,11.67,13.0,10.0,14.33,inter
Kenedy,2000410526.0,11.33,17.0,17.0,15.0,11.67,13.33,10.5,15.67,inter
Amar Forsberg,2000397706.0,15.67,15.25,14.0,8.67,9.0,10.67,17.0,15.33,inter
Nuno Mendes,83261910.0,13.67,15.25,15.5,13.33,12.33,15.0,12.0,14.0,inter
Eirik Haugland,2000555555.0,14.67,15.0,10.0,10.83,9.83,12.83,13.5,14.25,lazio
Fulvio Colacicco,2000191153.0,10.67,15.0,13.0,10.83,8.5,10.83,11.5,13.25,lazio
Robin Gosens,37041773.0,12.33,12.12,11.75,10.67,14.33,13.17,12.0,14.92,lazio
Roque Rébora,2000285968.0,14.0,14.5,13.5,13.33,9.67,12.0,12.0,15.0,lazio
Josha Vagnoman,91184445.0,11.67,13.5,15.5,11.33,10.67,12.33,11.5,12.5,lazio
Claudio Crippa,2000434044.0,11.83,12.0,9.5,7.33,4.83,6.83,13.0,10.08,milan
Cristian Carlos Iglesias,2000511849.0,11.0,12.5,15.5,12.33,11.5,12.0,9.5,13.67,milan
Davide Calabria,43123020.0,14.67,12.75,13.5,9.33,11.33,12.0,8.0,14.5,milan
Alessandro Romanò,2000434040.0,15.33,14.88,15.0,12.83,10.0,10.67,11.5,16.25,milan
Rui Quintanilha,2000567666.0,10.0,12.0,11.0,8.67,5.5,10.67,7.0,8.83,napoli
Agostino Santoni,2000193927.0,11.67,13.12,11.25,7.33,6.67,7.17,12.0,10.92,napoli
Marco Friedl,91143703.0,12.0,12.75,14.0,11.67,11.33,11.33,13.5,13.17,napoli
Giovanni Di Lorenzo,43075156.0,14.0,10.0,9.5,10.33,12.67,11.0,12.0,13.83,napoli
Rohan Evans,2000567837.0,14.67,15.25,14.0,9.67,9.67,10.83,13.0,13.0,napoli
Luca Pellegrini,43252226.0,12.33,13.75,14.0,12.33,11.33,13.33,10.0,13.33,napoli
Michael Cortesão,2000708279.0,13.33,12.0,15.0,9.0,10.0,10.0,6.5,12.83,parma
Luca Faraoni,2000439465.0,13.0,11.88,11.0,7.17,8.17,6.67,13.0,11.75,parma
Abdou Diallo,85120721.0,13.67,13.12,13.5,11.33,8.5,10.0,14.0,13.58,parma
Justin Hoogma,37059335.0,13.0,10.75,12.0,11.33,9.0,9.67,13.0,13.0,parma
Jonas Larsen,2000325619.0,9.33,12.75,13.5,10.33,10.83,12.67,9.5,11.92,parma
Antonino Fradella,43393070.0,13.33,13.12,13.25,8.33,7.67,9.83,13.0,13.25,parma
Andrea Signori,2000569091.0,13.0,13.12,11.25,9.83,7.5,9.5,12.0,14.75,parma
Luis González,2000561873.0,11.0,14.38,14.0,11.67,12.0,14.83,11.0,11.33,roma
Domiziano Cosimi,2000434782.0,13.67,14.5,14.0,10.67,8.0,11.0,12.0,12.5,roma
Markos Bouroutzikas,2000232927.0,10.33,11.88,10.25,7.33,6.0,9.17,6.5,13.08,roma
Mykola Matvienko,71075952.0,12.67,13.25,13.5,11.83,11.5,13.33,12.5,14.92,roma
Bruno Amione,14216968.0,13.67,14.12,14.25,11.0,9.17,11.0,14.0,13.42,roma
Angelo Raimondi,2000434779.0,14.0,15.0,14.0,9.67,9.0,10.33,16.5,13.83,roma
Rino Mercurio,2000569288.0,13.5,13.75,13.25,9.33,8.0,9.33,9.75,11.75,salernitana
Dario Gabbianelli,2000569293.0,5.33,12.38,10.0,6.17,5.17,9.67,5.25,7.25,salernitana
Tommaso Bortolin,2000438266.0,11.33,12.75,11.0,10.33,8.5,6.33,7.5,15.0,salernitana
Giona Cafaro,2000199607.0,12.0,13.0,11.75,8.17,5.5,9.33,12.0,14.25,salernitana
Lucas Olaza,78048502.0,13.33,8.12,7.75,12.67,12.33,12.5,10.5,12.75,salernitana
Colin Dagba,49034905.0,12.33,12.38,14.5,11.0,11.5,12.33,7.0,11.58,salernitana
Jacopo Lombardini,2000626005.0,15.0,14.25,14.0,8.33,9.0,9.67,13.5,12.33,salernitana
Fabrizio Di Benedetti,2000324218.0,14.33,13.75,13.0,10.17,9.67,9.33,9.5,14.42,salernitana
Mario Pavan,2000436518.0,12.67,14.12,14.5,8.17,8.17,9.0,13.0,13.08,salernitana
Giorgos Kyriakopoulos,36090959.0,12.67,13.0,13.5,12.17,9.67,12.0,10.0,13.08,sampdoria
Nicolò Brighi,2000192605.0,10.67,11.5,10.75,7.67,6.33,8.5,12.5,11.83,sassuolo
Raimondo Gadau,2000192601.0,6.67,14.12,15.25,9.67,8.83,9.0,9.5,10.75,sassuolo
Vasilis Zagaritis,36151881.0,13.0,14.62,15.0,11.0,11.5,12.5,9.5,14.0,sassuolo
Nicolò Armini,43373238.0,13.33,15.12,13.25,10.67,8.33,11.17,13.0,13.42,sassuolo
Emerson,19158043.0,12.67,10.75,10.0,13.0,11.33,13.33,8.5,12.83,sassuolo
Nicolás Tagliafico,14008030.0,16.0,10.0,9.0,13.67,11.67,12.33,14.0,15.17,sassuolo
Alessandro Alborghetti,2000566976.0,10.0,12.25,10.5,10.0,6.0,11.0,11.0,13.83,sassuolo
Pol Lirola,67211095.0,11.0,12.62,13.25,11.67,9.67,12.83,10.0,12.25,sassuolo
Lisandro Martínez,14167329.0,14.0,14.0,12.0,13.33,11.0,13.0,13.0,13.33,sassuolo
Fabio Di Giulio,2000620075.0,10.67,15.25,12.5,8.83,7.5,10.17,10.0,11.92,spal
André Lopes,2000509492.0,10.33,13.0,13.25,6.0,5.17,8.17,12.0,12.67,spal
Cristopher Mutti,2000439456.0,10.67,12.5,11.0,7.33,6.0,7.0,12.25,12.42,spal
Luca Stanga,43425977.0,14.0,12.0,11.5,9.17,4.83,7.83,10.5,11.58,spal
Mattia Pitzalis,43298629.0,12.0,12.75,13.5,11.0,8.0,8.67,11.0,11.33,spal
Nicolas Dufour,2000191911.0,12.33,13.75,12.0,8.33,7.33,8.67,14.5,12.67,spal
Alessio Chiurco,2000193119.0,12.0,14.12,15.25,10.33,9.83,11.33,10.0,11.25,spal
Marco Sala,43323122.0,12.67,11.88,13.5,10.33,9.17,10.33,5.5,12.58,spezia
Sodiq Bala,2000521262.0,11.67,12.88,12.25,7.83,6.0,9.83,13.25,12.5,spezia
Alessio Marafioti,2000436508.0,8.33,13.5,12.5,9.0,8.17,11.5,11.5,10.92,spezia
Florian Miguel,211504.0,13.0,13.5,12.25,9.17,9.5,11.33,10.0,13.08,spezia
Nhem Kakada,2000569295.0,11.67,14.5,13.0,10.67,7.33,11.33,6.5,12.33,spezia
Filip Braut,24065858.0,13.33,12.25,16.0,11.0,8.0,8.0,7.5,11.33,spezia
Riccardo Marchizza,43190965.0,13.67,13.12,13.25,10.33,8.0,9.67,13.5,13.42,spezia
Simone Zanardi,2000192610.0,13.33,13.75,14.0,8.33,9.0,11.0,8.0,13.17,spezia
Raul Cannataro,2000506760.0,11.67,13.5,12.5,7.67,7.33,8.0,11.5,14.67,torino
Fausto Crippa,2000191660.0,13.67,13.12,11.75,11.0,6.67,10.33,12.5,13.75,torino
Andrea Cerutti,2000626673.0,12.0,13.0,13.75,6.5,7.33,9.0,11.0,12.75,torino
Stefano Mengoli,2000569086.0,11.67,11.62,9.0,9.83,8.5,10.17,10.0,12.92,torino
Marco Di Mattia,2000191659.0,13.67,15.5,14.0,7.33,6.67,9.5,13.5,13.92,torino
Leonardo Lelo,83257795.0,12.0,12.62,15.0,11.83,10.83,12.67,8.0,13.83,torino
Sebastiano Luperto,43095145.0,13.33,13.5,12.5,8.33,9.33,9.0,15.0,13.17,torino
Christian Pastina,43390700.0,13.33,14.0,15.0,12.67,11.0,12.17,14.5,13.58,torino
Bremer,19270493.0,14.67,13.62,13.5,9.17,8.5,10.33,14.5,13.58,torino
Amar Dedic,16283629.0,14.0,13.38,15.5,10.67,9.83,12.0,12.5,12.25,torino
Lorenzo Gaetani,2000508210.0,9.67,11.0,10.0,5.83,3.67,9.0,8.0,9.67,udinese
Mattia Montanino,2000189328.0,12.0,13.38,14.25,9.33,8.33,11.83,10.5,12.58,udinese
Umberto Cambi,2000568672.0,10.0,11.0,11.25,6.0,3.67,7.17,7.75,11.5,udinese
Santi Ramos Mingo,14219093.0,13.0,13.38,14.0,10.33,7.83,10.33,15.0,12.58,udinese
Marco Biagiotti,2000568677.0,7.17,13.5,12.5,7.0,8.33,9.5,6.5,11.5,udinese
Stefan Paracampo,2000568674.0,10.67,11.75,12.0,7.33,5.83,8.33,11.5,10.33,udinese
Luca Campanile,2000065615.0,12.33,13.62,13.25,9.33,7.67,7.0,6.5,11.92,udinese
Melvin Bard,49041157.0,12.0,12.5,13.5,13.17,9.17,12.83,8.0,13.25,udinese
Nicolas Năstase,2000507437.0,12.33,15.5,12.0,10.33,9.33,10.33,8.0,13.67,verona
Franco Letizia,2000199596.0,10.33,11.88,12.25,8.83,7.83,8.83,9.0,10.75,verona
Giuseppe Pezzella,43161921.0,12.33,13.25,15.0,10.5,10.17,11.33,12.0,13.25,verona
Valentin Rosier,50047466.0,12.67,11.12,13.0,13.67,11.5,12.33,7.5,13.42,verona
Luca Ranieri,43270506.0,13.0,13.5,14.5,11.5,9.67,11.0,11.0,13.25,verona
Thierry Correia,83111501.0,10.67,13.12,15.0,11.67,9.83,11.33,8.0,12.42,verona
Diego Marcelo,2000607427.0,5.17,13.38,13.75,9.5,6.17,12.33,10.75,11.33,verona
Andrey Yago,2000369870.0,13.0,16.5,17.0,13.0,12.0,14.67,8.0,15.33,zebre
Lucas Hernández,67197145.0,16.33,12.25,12.5,10.33,10.33,11.67,12.5,15.5,zebre
Riccardo Calafiori,43424738.0,12.33,14.25,14.5,13.0,12.67,13.33,13.5,13.33,zebre
Achraf Hakimi,67228634.0,11.67,15.25,17.0,14.0,14.33,13.67,9.5,13.17,zebre
