Player,UID,GK,DR,DC,DL,WBR,DM,WBL,MR,MC,ML,AMR,AMC,AML,STC,Team
Giuseppe Assogna,2000506989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,roma
Michael Woud,28106413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,roma
Demba Thiam,43304017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,roma
Emil Audero,43152255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,roma
Matteo Cardinali,43372028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,roma
Maximilian Brüll,91206098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,salernitana
Bruno Capela,2000626481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,salernitana
Davide Merelli,43108412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,salernitana
Liao Jing,2000434024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sampdoria
Francis Uzoho,67248183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sampdoria
Philip Ericson,2000606082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sampdoria
Filip Stanković,43425978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sampdoria
Rui Silva,55067163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sampdoria
Emiliano Buono,2000567820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sassuolo
Marcello Carrieri,2000437682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sassuolo
Tim Rönning,93065015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sassuolo
Andrea Bianchini,43266746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sassuolo
Sotiris Bakalis,2000237415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spal
Umberto Rossetti,2000193647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spal
Marco Meneghetti,43392838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spal
Krzysztof Szczepankiewicz,2000572872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spal
Jakob Brambach,2000065759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spal
Adrian Semper,24046412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spal
Valerio Montesano,2000514124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spezia
Hermann Essomba,2000568393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spezia
Lorenzo Cattani,2000514061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spezia
Igor Lucatelli,43500432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spezia
Giacomo Satalino,43252200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spezia
Nélson Vale,2000191702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,torino
Enrico Putrino,2000189552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,torino
Giuseppe Biagioni,2000567625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,torino
Søren Lauritsen,2000189224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,torino
Andrzej Długołęcki,2000506192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,udinese
Edoardo Piana,2000023993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,udinese
Rafał Biegański,2000511223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,udinese
Simone De Girolamo,2000194919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,udinese
Florent Sinani,2000186510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,udinese
Lorenzo Montipò,43124226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,udinese
Martin Kotasek,2000512933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,verona
Alessandro Plizzari,43295108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,verona
Ivor Pandur,24060905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,verona
Catanha,2000609394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,verona
Gabriel Brazão,19338228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,zebre
Alex Meret,43140326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,zebre
