Player,UID,GK,DR,DC,DL,WBR,DM,WBL,MR,MC,ML,AMR,AMC,AML,STC,Team
Egidio Guidi,2000190821,0,1,0,0,0,1,0,0,1,0,0,0,0,0,milan
Gennaro Bressan,2000506772,0,0,0,0,0,1,0,0,1,0,0,0,0,0,milan
Jost Kunz,2000504128,0,0,1,0,0,1,0,0,1,0,0,0,0,0,milan
Ronaldo Vieira,29161106,0,0,0,0,0,1,0,0,1,0,0,0,0,0,milan
Fabinho,19183676,0,1,1,0,0,1,0,0,1,0,0,0,0,0,milan
Franck Kessié,13136664,0,0,0,0,0,1,0,0,1,0,0,0,0,0,milan
Davinson Sánchez,76023027,0,0,1,0,0,1,0,0,0,0,0,0,0,0,milan
Rui Quintanilha,2000567666,0,1,0,1,1,1,0,1,0,0,0,0,0,0,napoli
Ivan Stanić,2000431844,0,0,0,0,0,1,0,0,1,0,0,0,0,0,napoli
Agostino Santoni,2000193927,0,1,1,1,0,1,0,0,0,0,0,0,0,0,napoli
Russel Abega,2000188792,0,1,1,0,1,1,0,0,0,0,0,0,0,0,napoli
Giovanni Di Lorenzo,43075156,0,1,1,1,1,1,1,1,0,0,0,0,0,0,napoli
Matheus Fernandes,19250978,0,0,0,0,0,1,0,0,1,0,0,0,0,0,napoli
Marc Roca,67211094,0,0,1,0,0,1,0,0,1,0,0,0,0,0,napoli
Aníbal Moreno,14204631,0,0,0,0,0,1,0,0,1,0,0,1,0,0,napoli
Mady Camara,89058721,0,0,0,0,0,1,0,0,1,0,0,1,0,0,napoli
Domenico Barbato,2000325091,0,0,0,0,0,1,0,0,1,0,0,0,0,0,parma
Łukasz Poręba,96131652,0,0,0,0,0,1,0,0,1,0,0,1,0,0,parma
Abdou Diallo,85120721,0,0,1,1,0,1,0,0,0,0,0,0,0,0,parma
Justin Hoogma,37059335,0,0,1,1,0,1,0,0,0,0,0,0,0,0,parma
Gennaro Caiazzo,2000434797,0,0,0,0,0,1,0,0,1,0,0,1,0,0,parma
Dejan Petrovič,62176071,0,0,0,0,0,1,0,0,1,0,0,1,0,0,parma
Hans Garli,2000621604,0,0,0,0,0,1,0,0,1,1,0,1,0,0,roma
Markos Bouroutzikas,2000232927,0,1,0,1,0,1,0,0,0,1,0,0,1,0,roma
Arne Maier,91151073,0,0,0,0,0,1,0,0,1,0,0,1,0,0,roma
Leonardo Gazzola,2000506995,0,0,1,0,0,1,0,0,1,0,0,0,0,0,roma
Mario Pasalic,24021244,0,0,0,0,0,1,0,0,1,0,0,1,0,0,roma
João Ramos,2000506993,0,1,1,0,0,1,0,0,0,0,0,0,0,0,roma
Marijo Lizatović,2000439945,0,0,0,0,0,1,0,0,1,0,0,0,0,0,roma
Giammarco Solimina,2000506991,0,0,1,0,0,1,0,1,1,0,0,0,0,0,roma
Gonzalo Villar,67219031,0,0,0,0,0,1,0,0,1,0,0,0,0,0,roma
Rafael Brito,83243058,0,1,1,0,0,1,0,0,1,0,0,0,0,0,roma
Lorenzo Pellegrini,43094100,0,0,0,0,0,1,0,0,1,0,0,1,1,0,roma
Rino Mercurio,2000569288,0,0,1,1,0,1,0,0,0,0,0,0,0,0,salernitana
Lucien Agoume,49048461,0,0,0,0,0,1,0,0,1,0,0,1,0,0,salernitana
Emerson Hyndman,28084759,0,0,0,0,0,1,0,0,1,0,0,1,0,0,salernitana
Simone Massi,2000569290,0,1,1,0,1,1,0,0,0,0,0,0,0,0,salernitana
Edward Asamoah,2000193328,0,1,1,0,0,1,0,0,1,0,0,0,0,0,sampdoria
Marco Garofalo,2000190074,0,1,1,0,0,1,0,0,0,0,0,0,0,0,sampdoria
Giacomo Faticanti,2000024755,0,0,0,0,0,1,0,0,1,0,0,1,0,0,sampdoria
Randy Schneider,84153605,0,0,0,0,0,1,0,0,1,0,0,1,0,0,sampdoria
Eric Dier,55032265,0,0,1,0,0,1,0,0,1,0,0,0,0,0,sampdoria
Emmanuel Gyabuaa,43372274,0,0,0,0,0,1,0,0,1,0,0,0,0,0,sampdoria
Jan Bednarek,96047750,0,1,1,0,0,1,0,0,0,0,0,0,0,0,sampdoria
Claudio Rotunno,2000436308,0,0,1,0,0,1,0,0,0,0,0,0,0,0,sampdoria
Giovanni Olivieri,2000568427,0,0,0,0,0,1,0,0,1,0,0,0,0,0,sampdoria
Steph Dheer,2000513407,0,0,1,0,0,1,0,0,1,0,0,0,0,0,sampdoria
Simón Carbonell,2000510246,0,0,1,0,0,1,0,0,1,0,0,0,0,0,sampdoria
Mattia Viviani,43298484,0,0,0,0,0,1,0,0,1,0,0,0,0,0,sampdoria
Paolo Di Napoli,2000507831,0,0,1,0,0,1,0,0,1,0,0,0,0,0,sassuolo
Godwin Ackah,2000192606,0,0,0,0,0,1,0,0,1,0,1,1,0,0,sassuolo
Lorenzo Campadelli,2000435439,0,0,0,0,0,1,0,0,1,0,0,0,0,0,sassuolo
Imran Louza,48038017,0,0,0,0,0,1,0,0,1,0,1,1,0,0,sassuolo
Nahitan Nández,78067241,0,0,0,0,1,1,0,1,1,0,1,0,0,0,sassuolo
Damiano Manzella,2000438268,0,1,0,0,1,1,0,0,0,0,0,0,0,0,sassuolo
Lisandro Martínez,14167329,0,0,1,1,0,1,0,0,1,0,0,0,0,0,sassuolo
Matteo Gabbia,43266774,0,0,1,0,0,1,0,0,0,0,0,0,0,0,sassuolo
Stanislav Lobotka,63012964,0,0,0,0,0,1,0,0,1,0,0,1,0,0,spal
Georgi Tunjov,47070304,0,0,0,0,0,1,0,1,1,1,1,1,0,0,spal
Lorenzo Brotto,2000569462,0,0,0,0,0,1,0,0,1,0,0,0,1,0,spal
David Galfano,2000510011,0,0,0,0,0,1,0,0,1,0,0,0,0,0,spal
Alberto Sereni,2000199661,0,0,0,0,0,1,0,0,1,0,0,1,0,0,spal
Samuele Ricci,43390774,0,0,0,0,0,1,0,0,1,0,0,0,0,0,spal
Anouar Gharbi,2000565029,0,0,1,0,0,1,0,1,1,0,0,0,0,0,spal
Rossano Frisari,2000509488,0,0,1,0,0,1,0,1,1,0,0,0,0,0,spal
Giovanni Crociata,43153059,0,0,0,0,0,1,0,0,1,0,0,1,0,0,spal
Emanuel Mammana,14059326,0,0,1,0,0,1,0,0,0,0,0,0,0,0,spal
Pedro Ferreira,55082151,0,0,0,0,0,1,0,0,1,0,0,0,0,0,spal
Florent Da Silva,49056278,0,0,0,0,0,1,0,0,1,0,0,1,0,0,spezia
Riechedly Bazoer,37041762,0,0,1,0,0,1,0,0,1,0,0,0,0,0,spezia
Ofri Arad,42078012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,spezia
Giacomo Calò,43154747,0,0,0,0,0,1,0,0,1,0,0,0,0,0,spezia
Liberato Milvatti,2000193932,0,0,1,0,0,1,0,0,0,0,0,0,0,0,spezia
Carlos Cuesta,76047487,0,1,1,0,1,1,0,0,0,0,0,0,0,0,spezia
Alessandro Masella,2000438278,0,0,0,0,0,1,0,0,1,0,0,1,1,0,spezia
Luca Fiordilino,43124601,0,0,0,0,0,1,0,0,1,0,0,0,0,0,spezia
Marco Bernardinello,2000569299,0,0,0,0,0,1,0,0,1,0,0,1,0,0,spezia
Christopher Ortiz,2000483551,0,0,1,0,0,1,0,0,0,0,0,0,0,0,torino
Ivano Dutto,2000191667,0,0,0,0,1,1,0,0,1,0,0,0,0,0,torino
João Santos,83234702,0,0,1,0,0,1,0,0,1,0,0,0,0,0,torino
Stefano Mengoli,2000569086,0,1,1,1,0,1,0,0,0,0,0,0,0,0,torino
Salvatore Esposito,43317730,0,0,0,0,0,1,0,0,1,0,0,0,0,0,torino
Lorenzo Gaetani,2000508210,0,1,0,1,0,1,0,1,0,0,0,0,0,0,udinese
Liam Chipperfield,2000014487,0,0,0,0,0,1,0,0,1,0,0,0,0,0,udinese
Valentin Antov,22067326,0,0,1,0,0,1,0,0,1,0,0,0,0,0,udinese
Tommaso Milanese,43425493,0,0,0,0,0,1,0,0,1,0,0,1,0,0,udinese
Marko Bulat,24057489,0,0,0,0,0,1,0,0,1,0,0,0,0,0,udinese
Santi Ramos Mingo,14219093,0,0,1,1,0,1,0,0,0,0,0,0,0,0,udinese
Shpend Berisha,2000565103,0,0,0,0,0,1,0,1,1,0,0,0,0,0,udinese
Luca Campanile,2000065615,0,1,1,1,1,1,0,0,0,0,0,0,0,0,udinese
Elisha Owusu,48036651,0,0,1,0,0,1,0,0,1,0,0,0,0,0,udinese
Ferdinando Dentale,2000569307,0,0,0,0,0,1,0,0,1,1,0,0,0,0,verona
Italo Bedin,2000509481,0,0,0,0,0,1,0,0,1,0,0,1,0,0,verona
Hrvoje Bekavac,2000506912,0,0,0,0,0,1,0,1,1,0,1,1,0,0,verona
Kaan Ayhan,91100534,0,1,1,0,0,1,0,0,0,0,0,0,0,0,verona
Ethan Galbraith,28115835,0,0,0,0,0,1,0,0,1,0,0,1,0,0,verona
Brahim Mbodj,2000442457,0,0,0,0,0,1,0,0,1,0,0,1,0,0,verona
Rúben Vezo,55067158,0,1,1,0,0,1,0,0,0,0,0,0,0,0,verona
Abdou Harroui,37064635,0,0,0,0,0,1,0,0,1,0,1,1,0,0,verona
Călin Iovan,2000189364,0,0,1,0,0,1,0,0,1,0,0,0,0,0,verona
Mihael Žaper,24053048,0,0,0,0,0,1,0,1,1,0,1,0,0,0,verona
Ronaldo Vieira,29161106,0,0,0,0,0,1,0,0,1,0,0,0,0,0,verona
Vladimir Mendes,2000507409,0,0,1,0,0,1,0,0,0,0,0,0,0,0,zebre
Arthur,19259600,0,0,0,0,0,1,0,0,1,0,0,1,0,0,zebre
Nico,67276127,0,0,0,0,0,1,0,0,1,0,0,0,0,0,zebre
Rodrigo Bentancur,14094572,0,0,0,0,0,1,0,0,1,0,0,0,0,0,zebre
