Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Federico Brancolini,43357008.0,6.5,8.38,11.5,8.83,4.33,4.0,9.5,14.0,lazio
Thomas Strakosha,43115047.0,7.0,12.5,10.5,10.0,7.83,6.0,10.5,14.58,lazio
Jokin Ezkieta,67196201.0,6.0,12.12,11.0,8.5,5.33,8.17,10.0,11.58,milan
Mirko Pigliacelli,43061419.0,4.67,6.12,6.5,11.17,8.17,7.67,5.5,12.25,milan
Seppe Welters,18115983.0,5.33,10.12,12.5,6.17,4.33,3.0,7.75,11.25,milan
Alphonse Areola,85027976.0,6.0,11.25,8.5,10.0,8.17,8.5,8.75,14.33,milan
Alessandro Ruggiu,43500722.0,4.83,6.75,8.0,6.67,3.17,3.17,10.25,12.08,napoli
Wojciech Szczęsny,28009478.0,7.17,5.0,4.0,10.83,7.83,8.0,10.25,13.83,napoli
Pau López,67178152.0,7.0,10.38,10.0,9.17,6.0,7.5,9.75,13.0,napoli
Bartłomiej Maliszewski,96160054.0,5.5,10.0,10.0,6.0,3.33,3.5,8.75,11.75,parma
Antonio Vaccaro,2000324883.0,6.83,13.75,11.5,7.5,4.0,3.33,8.5,11.5,parma
Filippo Rinaldi,43425797.0,6.17,9.0,10.0,5.83,2.83,3.0,9.75,11.75,parma
Mathias Jovanović,2000507455.0,5.5,10.5,11.25,10.33,3.83,7.83,8.0,10.83,roma
Giuseppe Assogna,2000506989.0,2.67,8.5,9.5,2.67,2.33,2.33,6.5,5.5,roma
Michael Woud,28106413.0,6.5,10.5,10.75,8.0,5.67,5.17,10.0,13.17,roma
Demba Thiam,43304017.0,5.33,11.62,9.0,6.67,6.17,5.17,10.5,11.92,roma
Emil Audero,43152255.0,5.83,13.38,11.75,11.5,5.17,4.83,10.75,13.42,roma
Matteo Cardinali,43372028.0,4.83,9.25,11.25,7.33,5.0,4.0,10.5,12.67,roma
Maximilian Brüll,91206098.0,5.0,8.38,11.25,6.83,5.33,4.17,8.25,10.58,salernitana
Bruno Capela,2000626481.0,6.33,12.75,11.5,8.0,5.0,6.33,7.0,10.67,salernitana
Davide Merelli,43108412.0,6.0,11.88,9.0,7.5,5.67,7.83,11.0,12.58,salernitana
Liao Jing,2000434024.0,4.83,8.75,11.0,7.17,3.33,5.33,5.75,12.25,sampdoria
Francis Uzoho,67248183.0,5.33,12.75,12.0,7.67,6.17,6.17,10.5,12.67,sampdoria
Philip Ericson,2000606082.0,6.83,11.88,7.25,6.83,3.83,5.0,9.75,12.67,sampdoria
Filip Stanković,43425978.0,6.83,12.75,12.0,8.5,5.5,8.17,9.75,13.0,sampdoria
Rui Silva,55067163.0,5.33,6.62,4.0,6.33,5.67,7.33,8.0,12.25,sampdoria
Emiliano Buono,2000567820.0,3.83,6.5,14.0,2.17,2.83,2.33,5.25,5.0,sassuolo
Marcello Carrieri,2000437682.0,3.83,13.62,10.0,4.17,4.33,4.17,7.75,10.42,sassuolo
Tim Rönning,93065015.0,6.33,13.5,9.0,7.33,6.33,5.17,10.0,15.33,sassuolo
Andrea Bianchini,43266746.0,5.67,11.0,11.5,6.67,7.5,4.5,10.5,10.17,sassuolo
Sotiris Bakalis,2000237415.0,5.5,10.75,7.25,5.83,3.83,4.17,10.0,11.5,spal
Umberto Rossetti,2000193647.0,4.5,12.12,12.5,4.5,4.33,5.0,7.75,11.42,spal
Marco Meneghetti,43392838.0,4.33,9.25,8.0,6.33,4.17,4.33,8.75,10.92,spal
Krzysztof Szczepankiewicz,2000572872.0,6.83,9.25,11.25,5.17,4.17,4.0,8.25,9.75,spal
Jakob Brambach,2000065759.0,3.33,9.62,13.5,8.17,5.33,5.17,8.25,10.5,spal
Adrian Semper,24046412.0,6.5,12.12,12.0,8.17,6.83,6.83,9.75,11.92,spal
Valerio Montesano,2000514124.0,3.33,11.25,9.5,2.33,3.67,2.67,6.0,8.67,spezia
Hermann Essomba,2000568393.0,6.0,8.88,7.0,6.67,3.67,6.83,8.5,11.5,spezia
Lorenzo Cattani,2000514061.0,2.0,7.25,5.5,1.0,2.33,1.83,7.5,7.83,spezia
Igor Lucatelli,43500432.0,5.83,10.88,8.5,7.17,4.83,3.67,9.25,12.58,spezia
Giacomo Satalino,43252200.0,6.0,11.62,10.0,5.83,6.17,7.0,9.0,11.25,spezia
Nélson Vale,2000191702.0,6.33,13.5,7.25,8.5,3.67,4.5,8.5,10.92,torino
Enrico Putrino,2000189552.0,6.0,14.25,9.0,9.33,5.0,6.67,9.5,14.0,torino
Giuseppe Biagioni,2000567625.0,3.5,9.75,10.25,4.67,3.17,3.17,6.25,12.17,torino
Søren Lauritsen,2000189224.0,6.17,9.0,6.0,7.33,4.17,5.83,8.5,11.0,torino
Andrzej Długołęcki,2000506192.0,5.17,11.38,7.0,5.83,3.83,3.33,9.0,10.67,udinese
Edoardo Piana,2000023993.0,3.67,10.62,13.0,6.67,4.0,4.0,7.75,10.42,udinese
Rafał Biegański,2000511223.0,6.17,12.0,9.5,7.33,5.0,4.17,7.5,12.58,udinese
Simone De Girolamo,2000194919.0,5.83,11.88,10.5,4.5,3.83,3.33,8.5,10.5,udinese
Florent Sinani,2000186510.0,5.5,10.5,10.5,4.67,3.83,4.0,7.0,10.08,udinese
Lorenzo Montipò,43124226.0,6.5,12.12,10.0,8.5,7.83,6.83,9.75,12.17,udinese
Martin Kotasek,2000512933.0,5.17,11.38,9.5,6.5,3.17,4.17,9.5,10.5,verona
Alessandro Plizzari,43295108.0,5.17,14.0,12.5,7.0,7.83,5.5,11.0,13.0,verona
Ivor Pandur,24060905.0,4.5,7.38,14.25,6.33,5.0,7.17,12.5,11.67,verona
Catanha,2000609394.0,4.33,11.62,11.25,7.83,5.5,4.83,9.0,11.5,verona
Gabriel Brazão,19338228.0,7.0,12.88,9.5,8.5,7.83,7.67,13.0,13.33,zebre
Alex Meret,43140326.0,7.5,14.38,11.0,7.17,6.33,6.67,11.75,13.17,zebre
