Player,UID,GK,DR,DC,DL,WBR,DM,WBL,MR,MC,ML,AMR,AMC,AML,STC,Team
Marcus Edwards,28106878,0,0,0,0,0,0,0,1,1,0,1,1,1,0,fiorentina
Giambattista Auletta,2000323518,0,0,0,0,0,0,0,0,0,0,1,0,0,1,fiorentina
Rasmus Jönsson,2000397710,0,0,0,0,0,0,0,1,1,0,1,1,0,0,inter
Olexandr Zinchenko,71081391,0,0,0,1,0,0,1,1,1,1,1,1,1,0,inter
Manuel Oliveira,2000434824,0,0,0,0,0,0,0,0,0,1,1,0,1,1,inter
Carlos Soler,67196204,0,0,0,0,1,1,0,1,1,0,1,1,1,0,inter
Mamoudou Camara,2000197834,0,0,0,0,0,0,0,0,0,0,1,0,0,1,inter
Nico Williams,67276230,0,0,0,0,0,0,0,1,0,1,1,0,1,1,inter
Juan Guerra,2000511832,0,0,0,0,0,1,0,1,1,0,1,1,0,0,inter
Luís Ricardo,2000410716,0,0,0,0,0,0,0,0,1,0,1,1,0,0,inter
Juan Carlos,2000192885,0,0,0,0,0,0,0,1,0,0,1,1,0,1,inter
Youssoufa Moukoko,2000074825,0,0,0,0,0,0,0,0,0,0,1,0,1,1,inter
Thiago Almada,14172522,0,0,0,0,0,0,0,0,1,0,1,1,1,1,inter
Milton Mijoch,2000272968,0,0,0,0,0,0,0,0,1,1,1,1,1,0,lazio
Stavros Kallitsounakis,2000232881,0,0,0,0,0,0,0,1,1,0,1,1,1,0,lazio
Raniero Cini,2000567637,0,0,0,0,0,0,0,1,0,0,1,0,1,0,lazio
Mauro Cirelli,2000435220,0,0,0,0,0,0,0,0,0,0,1,0,1,1,lazio
Marcus Andersson,2000397891,0,0,0,0,0,0,0,0,0,0,1,0,0,1,lazio
Marcus Andersson,2000397735,0,0,0,0,0,0,0,0,0,0,1,0,0,1,lazio
Tahith Chong,37058361,0,0,0,0,0,0,0,1,0,0,1,1,1,1,lazio
Donyell Malen,37055844,0,0,0,0,0,0,0,0,0,1,1,0,1,1,lazio
Kevin De Bruyne,18004457,0,0,0,0,0,1,0,1,1,1,1,1,0,0,lazio
Daniel Lamas,2000568699,0,0,0,0,0,0,0,0,0,0,1,0,1,1,lazio
Franco Ferraro,2000325869,0,0,0,0,0,0,0,0,0,0,1,0,0,1,lazio
Riccardo Sottil,43270713,0,1,0,0,1,0,0,1,0,1,1,0,1,1,lazio
John Gil,2000562142,0,0,0,0,0,0,0,0,0,0,1,1,0,1,lazio
Ferran Torres,89056845,0,0,0,0,0,0,0,1,0,0,1,0,1,1,lazio
Mohamed Ihattaren,37073834,0,0,0,0,0,0,0,1,1,1,1,1,1,0,lazio
Simone Dondi,2000567839,0,0,0,0,0,0,0,0,0,0,1,0,1,1,milan
Marcello Criaco,2000567179,0,0,0,0,0,0,0,0,0,1,1,0,1,1,milan
Riccardo Gozzi,2000506776,0,0,0,0,0,0,0,1,1,0,1,1,0,0,milan
Houssin Diouri,2000506761,0,0,0,0,0,0,0,1,1,0,1,0,0,0,milan
Kenan Mehic,2000506137,0,0,0,0,0,0,0,1,0,0,1,0,0,0,milan
Jiri Mlynek,2000437872,0,0,0,0,0,0,0,0,0,0,1,0,1,1,milan
Lukas Elsik,2000193022,0,0,0,0,0,0,0,0,0,0,1,0,0,1,milan
Alessandro Bertini,2000190822,0,0,0,0,0,0,0,1,1,0,1,1,0,0,milan
Fábio Gonçalves,2000189591,0,0,0,0,0,0,0,0,0,0,1,0,1,1,milan
Exequiel Palacios,14110846,0,0,0,0,0,1,0,0,1,0,1,1,0,0,milan
Oliveira,2000567177,0,0,0,0,0,0,0,1,0,0,1,0,0,1,milan
Selahattin Erdoğan,2000512814,0,0,0,0,0,0,0,1,0,0,1,0,0,0,milan
Gaspar Andrade,2000437519,0,0,0,0,0,0,0,0,0,0,1,0,0,1,milan
Anthony Martial,85086702,0,0,0,0,0,0,0,0,0,1,1,0,1,1,milan
Lisandru Tramoni,49056370,0,0,0,0,0,0,0,1,0,0,1,0,1,0,milan
Batuhan Kör,70131652,0,0,0,0,0,0,0,0,0,0,1,0,1,1,milan
Giuseppe Fieramonti,2000507377,0,0,0,0,0,0,0,0,0,0,1,1,0,1,napoli
Jaroslav Rusnak,2000434077,0,0,0,0,0,0,0,1,0,0,1,1,0,1,napoli
Maurizio Tagliani,2000434020,0,0,0,0,0,0,0,1,0,0,1,0,0,0,napoli
Facundo Duffard,2000418611,0,0,0,0,0,0,0,0,0,0,1,0,0,1,napoli
Nélio Viveiros,2000192852,0,0,0,0,0,0,0,0,0,0,1,1,0,1,napoli
Óscar Aranda,2000052060,0,0,0,0,0,0,0,0,0,1,1,0,1,1,napoli
Ibrahim Irié Bi,2000567842,0,0,0,0,0,0,0,0,0,0,1,1,0,1,napoli
Federico Della Torre,2000649129,0,0,0,0,0,0,0,1,0,0,1,0,0,1,napoli
Luca Chirico,2000507838,0,0,0,0,0,0,0,0,0,0,1,1,0,1,napoli
Christian,2000632607,0,0,0,0,0,0,0,0,0,0,1,1,0,1,parma
Giancarlo Spozio,2000508197,0,0,0,0,0,0,0,0,1,0,1,0,0,0,parma
Giovanni Piva,2000325053,0,0,0,0,0,0,0,1,0,0,1,0,0,0,parma
Francisco Borja Cruz,2000437496,0,0,0,0,0,0,0,0,0,0,1,0,1,1,parma
Francesco Matta,2000325901,0,0,0,0,0,0,0,0,1,0,1,1,1,0,parma
Tomas Suslov,37076659,0,0,0,0,0,0,0,1,1,0,1,1,1,1,parma
Jonas Larsen,2000325619,0,1,0,1,0,0,0,0,0,0,1,0,0,0,parma
Jesús Castillejo,2000569085,0,0,0,0,0,0,0,1,0,0,1,0,0,1,parma
Nuno Garcia,2000567861,0,0,0,0,0,0,0,1,0,0,1,1,0,0,parma
Janis Antiste,49048340,0,0,0,0,0,0,0,0,0,0,1,1,1,1,parma
Marat Shadrin,2000232973,0,0,0,0,0,0,0,1,0,0,1,0,0,0,roma
Alessio Giustini,2000506990,0,0,0,0,0,0,0,0,0,0,1,0,1,1,roma
Emanuele Tassinari,2000434778,0,1,0,0,1,0,0,0,0,0,1,0,0,0,roma
Ulises Xavier Pérez Lazarte,2000541711,0,0,0,0,0,0,0,0,0,0,1,1,1,1,roma
Branko Kovačec-Buinac,2000436681,0,0,0,0,0,0,0,1,0,0,1,0,0,0,roma
Massimo D'Andrea,2000566966,0,0,0,0,0,0,0,1,1,0,1,1,0,0,roma
Christian Pulisic,92074020,0,0,0,0,0,0,0,1,0,1,1,1,1,0,roma
Gabriele Ferrara,2000569470,0,0,0,0,0,0,0,0,1,0,1,0,0,0,salernitana
Marco Lombardi,2000509497,0,0,0,0,0,0,0,1,0,0,1,1,1,1,salernitana
Stefan Janek,2000508020,0,1,0,0,0,0,0,1,0,0,1,0,0,0,salernitana
Rémy Bühler,2000434866,0,0,0,0,0,0,0,1,1,0,1,0,0,0,salernitana
Mauro Andreini,2000323661,0,0,0,0,0,0,0,0,1,0,1,1,1,0,salernitana
Silvio Díaz,2000051566,0,0,0,0,0,0,0,0,0,0,1,0,1,1,salernitana
Orlando Musso,2000569289,0,0,0,0,0,0,0,0,0,0,1,0,0,1,salernitana
Romano Petrelli,2000191146,0,0,0,0,0,0,0,1,1,0,1,0,0,0,salernitana
Miloš Divac,2000482939,0,0,0,0,0,0,0,0,1,0,1,1,0,0,salernitana
Stefan Weiss,2000290992,0,0,0,0,0,0,0,1,0,0,1,1,0,1,salernitana
M'Bala Nzola,83103196,0,0,0,0,0,0,0,0,0,0,1,0,1,1,salernitana
Bozhidar Kraev,22041890,0,0,0,0,0,0,0,0,1,0,1,1,1,1,salernitana
Enrique Lago,2000491309,0,0,0,0,1,0,0,1,0,0,1,0,0,0,salernitana
Jakub Jankto,43207792,0,0,0,0,0,0,0,1,1,1,1,0,1,0,salernitana
Loris Pane,2000512504,0,0,0,0,0,0,0,1,0,0,1,0,0,1,sampdoria
Gabriele Casagrande,2000514039,0,0,0,0,0,0,0,1,0,0,1,1,0,0,sampdoria
Lorenzo Ruiz Díaz,2000508202,0,0,0,0,0,0,0,0,0,0,1,0,1,1,sampdoria
Riccardo Rosso,2000508196,0,0,0,0,0,0,0,0,0,1,1,0,1,1,sampdoria
Jose Carlos Flores,2000193714,0,0,0,0,0,0,0,0,0,0,1,1,0,1,sampdoria
Felice D'Amico,43297400,0,0,0,0,0,0,0,0,0,1,1,1,1,1,sampdoria
Nadir Zortea,43252462,0,1,0,0,1,0,0,1,0,0,1,0,0,0,sampdoria
Paolo Ghiglione,43140923,0,1,0,0,1,0,0,1,0,0,1,0,0,0,sampdoria
Marco Asensio,67197125,0,0,0,0,0,0,0,1,1,1,1,1,1,0,sampdoria
Oussama Idrissi,37052727,0,0,0,0,0,0,0,1,1,1,1,1,1,0,sampdoria
Christian Fogelblad,2000397952,0,0,0,0,0,0,0,1,1,0,1,0,0,0,sampdoria
Ola Brynhildsen,53125145,0,0,0,0,0,0,0,1,0,1,1,0,1,0,sampdoria
Gianluca Gaetano,43317758,0,0,0,0,0,0,0,1,1,1,1,1,1,1,sampdoria
Lorenzo Micucci,2000567825,0,0,0,0,0,0,0,0,0,0,1,0,0,1,sassuolo
Gregorio Poggi,2000434780,0,0,0,0,0,0,0,1,1,1,1,0,0,0,sassuolo
Adolfo Torrisi,2000326083,0,0,0,0,0,0,0,0,1,0,1,1,1,0,sassuolo
Filippo Ricciardi,2000324317,0,0,0,0,0,0,0,0,1,1,1,1,1,0,sassuolo
Georgi Atanasov,22083648,0,0,0,0,0,0,0,0,0,0,1,1,1,1,sassuolo
Sávio,2000011972,0,0,0,0,0,0,0,1,0,0,1,1,1,1,sassuolo
Simone Felugo,2000193649,0,0,0,0,0,0,0,0,0,0,1,1,0,1,sassuolo
Godwin Ackah,2000192606,0,0,0,0,0,1,0,0,1,0,1,1,0,0,sassuolo
Raimondo Gadau,2000192601,0,1,0,1,1,0,0,0,0,0,1,0,0,0,sassuolo
Francesco Petrini,2000435442,0,0,0,0,0,0,0,0,0,0,1,0,0,1,sassuolo
Alex Zanut,2000194920,0,0,0,0,0,0,0,0,0,1,1,0,1,1,sassuolo
Vincenzo Puccinelli,2000192602,0,0,0,0,1,0,0,1,0,0,1,0,0,0,sassuolo
Imran Louza,48038017,0,0,0,0,0,1,0,0,1,0,1,1,0,0,sassuolo
Andrea Chiappetta,2000567823,0,0,0,0,0,0,0,1,0,0,1,0,0,1,sassuolo
Manuel Santos,2000439547,0,0,0,0,0,0,0,0,1,1,1,1,1,0,sassuolo
Rodrigo Gomes,83333463,0,0,0,0,0,0,0,1,0,0,1,0,1,0,sassuolo
Nahitan Nández,78067241,0,0,0,0,1,1,0,1,1,0,1,0,0,0,sassuolo
Paulo Dybala,14044150,0,0,0,0,0,0,0,0,0,0,1,1,1,1,sassuolo
Georgi Tunjov,47070304,0,0,0,0,0,1,0,1,1,1,1,1,0,0,spal
Julien Pfeiffer,2000192363,0,0,0,0,0,0,0,1,0,1,1,0,1,0,spal
Eugenio Cammarata,2000192308,0,0,0,0,0,0,0,0,0,0,1,0,0,1,spal
Daniele Nobile,2000569465,0,0,0,0,0,0,0,1,0,0,1,0,0,0,spal
Davide Carella,2000436671,0,0,0,0,0,0,0,0,0,0,1,0,0,1,spal
Alessandro Zorzetto,2000436495,0,0,0,0,0,0,0,0,0,0,1,1,0,1,spal
Simone Vignoli,2000439458,0,0,0,0,0,0,0,0,0,0,1,0,1,1,spal
David Lukac,2000189398,0,0,0,0,0,0,0,0,0,0,1,0,0,1,spal
Adam Steele,2000187747,0,1,0,0,1,0,0,0,0,0,1,0,0,0,spal
Ryôtarô Meshino,45104652,0,0,0,0,0,0,0,0,0,1,1,1,1,1,spal
Matt Baker,2000439460,0,0,0,0,0,0,0,1,0,0,1,1,1,1,spal
Felipe Vergara,2000415530,0,0,0,0,0,0,0,1,0,0,1,0,0,0,spal
Erinson Ramírez,77048797,0,0,0,0,0,0,0,1,0,0,1,1,1,0,spezia
Samuel Sosa,86054425,0,0,0,0,0,0,0,0,0,1,1,0,1,0,spezia
Adam Oudjani,49041403,0,0,0,0,0,0,0,1,0,0,1,0,1,0,spezia
Orri Steinn Óskarsson,39062838,0,0,0,0,0,0,0,1,0,0,1,0,1,1,spezia
Tiziano Gennarelli,2000569301,0,0,0,0,0,0,0,0,0,0,1,1,1,1,spezia
Dane Ricciuto,2000431771,0,0,0,0,0,0,0,1,1,0,1,1,0,0,spezia
João Teixeira,2000508042,0,0,0,0,0,0,0,1,1,0,1,1,0,0,torino
Guy Charrier,2000505029,0,0,0,0,0,0,0,0,1,0,1,1,0,1,torino
Federico Siano,2000435228,0,0,0,0,0,0,0,0,0,0,1,0,0,1,torino
Giannis Koromilas,2000234253,0,0,0,0,0,0,0,1,1,1,1,1,1,0,torino
Eneko Pascual,2000193396,0,0,0,0,1,0,0,1,1,0,1,0,1,0,torino
Fernando Mendes,2000189355,0,0,0,0,0,0,0,0,0,0,1,0,0,1,torino
Ilyas Chouaref,49055174,0,0,0,0,0,0,0,0,0,0,1,0,1,1,torino
Felice D'Amico,43297400,0,0,0,0,0,0,0,0,0,1,1,1,1,1,torino
Tim O'Donnell,2000436270,0,0,0,0,0,0,0,1,0,0,1,1,0,1,torino
Michael Olise,29221846,0,0,0,0,0,0,0,1,1,0,1,1,1,0,torino
Ryad Talbi,2000023232,0,0,0,0,0,0,0,0,0,0,1,0,0,1,torino
Luis Ángel Tapia,2000206926,0,0,0,0,0,0,0,1,0,0,1,0,1,0,torino
Josip Brekalo,24046837,0,0,0,0,0,0,0,1,0,1,1,0,1,0,torino
Will Smallbone,28109942,0,0,0,0,0,0,0,0,1,0,1,1,1,0,torino
José Pereira,2000190648,0,0,0,0,0,0,0,1,0,0,1,0,0,1,torino
Antonello Raho,2000323423,0,0,0,0,0,0,0,1,0,0,1,0,0,0,udinese
Christos Tzolis,36152916,0,0,0,0,0,0,0,0,1,1,1,0,1,1,udinese
Joshua Zirkzee,37060922,0,0,0,0,0,0,0,0,0,0,1,0,0,1,udinese
Hrvoje Bekavac,2000506912,0,0,0,0,0,1,0,1,1,0,1,1,0,0,verona
Pierre Dumas,2000435176,0,0,0,0,0,0,0,1,0,0,1,0,0,1,verona
Astrit Selmani,93070505,0,0,0,0,0,0,0,0,0,0,1,1,1,1,verona
Samuele Lucchiari,2000327369,0,0,0,0,0,0,0,1,1,0,1,1,0,0,verona
Christian Achton,2000323225,0,0,0,0,0,0,0,1,0,0,1,0,0,0,verona
Lorenzo Raimondo,2000199594,0,1,0,0,1,0,0,1,0,1,1,0,0,0,verona
Massimo Savini,2000569304,0,0,0,0,0,0,0,0,0,0,1,1,0,1,verona
Eric Amthor,2000324171,0,0,0,0,0,0,0,1,0,0,1,0,0,0,verona
Riccardo Viti,2000199589,0,0,0,0,0,0,0,0,0,0,1,1,1,1,verona
Abubakar Chibueze,2000191834,0,1,0,0,0,0,0,0,0,0,1,1,1,1,verona
Abdou Harroui,37064635,0,0,0,0,0,1,0,0,1,0,1,1,0,0,verona
Patrik Schick,25042141,0,0,0,0,0,0,0,1,0,0,1,1,0,1,verona
Mihael Žaper,24053048,0,0,0,0,0,1,0,1,1,0,1,0,0,0,verona
Mehdi Léris,43252697,0,0,0,0,0,0,0,1,1,1,1,1,1,1,verona
Ondrej Lingr,25055110,0,0,0,0,0,0,0,0,1,0,1,1,1,1,verona
Massimiliano Bernardi,2000567620,0,0,0,0,0,0,0,0,0,0,1,0,0,1,verona
João Oliveira,2000435239,0,0,0,0,0,0,0,0,0,0,1,0,0,1,verona
Bruce Djemesi,2000438289,0,0,0,0,0,0,0,0,0,0,1,0,0,1,verona
Yuri D'Antonio,2000569303,0,0,0,0,0,0,0,0,0,0,1,0,0,1,verona
Cătălin Grosu,2000329331,0,0,0,0,0,0,0,0,0,1,1,1,1,0,verona
Bronius Rukas,2000191907,0,0,0,0,0,0,0,0,1,0,1,1,0,0,zebre
Federico Chiesa,43161651,0,0,0,0,1,0,1,1,0,1,1,0,1,1,zebre
Gaetano Pasqualone,2000567835,0,0,0,0,0,0,0,0,0,0,1,0,1,1,zebre
Cassiano,2000410767,0,0,0,0,0,0,0,0,0,0,1,0,0,1,zebre
Giulio Novellino,2000507837,0,0,0,0,0,0,0,0,1,0,1,1,0,0,zebre
Ronald Novoa,2000415595,0,0,0,0,0,0,0,0,0,0,1,1,1,1,zebre
Hugo Félix,83335589,0,0,0,0,0,0,0,0,1,0,1,1,0,0,zebre
Diogo Jota,55083779,0,0,0,0,0,0,0,0,0,0,1,1,1,1,zebre
Harvey Barnes,28100207,0,0,0,0,0,0,0,0,1,1,1,1,1,1,zebre
Anthony Tarzia,2000626882,0,0,0,0,0,0,0,0,0,0,1,0,0,1,zebre
