Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling,Team
Alexandros Goublias,2000234468.0,5.0,15.33,5.0,8.5,15.0,14.5,12.67,15.25,8.5,16.5,11.0,11.25,15.1,7.83,14.62,14.83,15.0,14.5,10.25,11.33,7.5,atalanta
Gianluca Bettoni,2000189336.0,7.5,12.0,7.5,11.0,15.0,14.33,12.33,11.5,11.0,13.5,11.5,9.5,12.8,10.17,12.0,12.67,10.0,16.0,11.25,10.83,13.0,atalanta
Oscar Barreto,2000541646.0,15.0,14.0,13.0,10.5,16.0,13.0,13.33,13.0,10.5,16.5,11.5,11.5,13.6,9.67,17.25,13.0,14.0,15.5,15.0,13.33,6.0,atalanta
Emanuel Vignato,43296186.0,6.0,14.67,8.0,12.0,17.0,16.0,15.0,13.0,12.0,16.5,13.5,12.0,15.2,10.33,16.0,14.0,16.0,15.0,13.5,13.67,5.0,atalanta
Matteo Pessina,43155796.0,13.0,14.33,11.0,12.25,14.5,14.33,14.0,15.0,12.25,13.0,13.0,15.0,14.2,11.67,14.0,15.0,16.0,15.0,13.0,12.67,13.0,atalanta
Kasper Dolberg,27102380.0,13.0,11.83,12.0,11.5,14.0,12.33,12.33,11.25,11.5,12.75,12.75,11.12,12.2,8.33,13.0,11.33,13.5,13.5,11.75,14.33,3.0,atalanta
Danilo,2000410771.0,9.0,13.0,13.0,11.5,16.5,14.33,14.0,12.5,11.5,15.0,12.5,11.25,13.4,10.33,15.5,13.33,15.0,15.5,13.0,13.0,12.0,atalanta
Mario Sacchi,2000628256.0,12.0,14.67,6.0,12.5,15.5,14.33,13.0,14.5,12.5,13.0,11.5,11.0,14.4,11.0,15.75,14.67,17.0,14.5,16.0,14.33,7.0,benevento
Ding Lei,2000566986.0,8.0,13.67,8.0,7.5,12.5,12.0,9.67,16.5,7.5,11.0,9.5,12.75,13.4,6.0,11.0,14.33,10.0,12.0,10.0,8.33,6.0,benevento
José Daniel Lafuente,2000435809.0,9.0,13.0,8.0,11.5,13.5,14.0,14.33,13.0,11.5,15.0,11.5,10.5,13.4,10.0,13.0,13.33,15.0,15.5,10.5,12.33,6.0,benevento
Matteo Bernard,2000189331.0,12.0,12.5,8.0,8.0,11.5,14.67,12.17,12.5,8.0,14.25,9.5,10.5,13.6,7.33,16.5,12.83,13.5,13.0,14.0,10.0,7.5,benevento
Cristian Ferrari,2000570040.0,9.0,11.67,7.0,9.5,14.75,13.67,12.17,14.5,9.5,14.25,10.5,12.75,13.4,8.33,13.25,12.67,12.0,15.25,10.5,13.0,3.0,benevento
Giacomo Raspadori,43316850.0,7.0,13.83,10.0,10.5,14.0,13.67,13.0,13.25,10.5,12.75,12.75,13.62,13.6,8.0,14.75,13.67,13.5,14.0,13.75,12.67,4.0,benevento
Nicolò Trombino,2000324477.0,12.0,13.5,13.0,14.0,12.5,13.33,14.67,15.25,14.0,11.75,12.75,13.88,13.6,11.67,13.75,14.33,12.5,13.5,15.75,11.33,10.0,benevento
Amath N'Diaye,67213756.0,8.0,10.5,6.0,8.0,13.0,10.33,11.33,8.25,8.0,11.25,8.75,11.88,10.4,6.33,13.0,9.0,12.5,11.0,10.25,11.67,3.0,benevento
Fabián Buonanno,2000273255.0,17.0,14.33,10.0,11.5,15.0,13.33,13.67,14.0,11.5,14.5,12.0,11.25,14.2,10.0,16.25,13.33,13.0,17.0,15.5,12.67,10.0,benevento
Pablo Aránguiz,75036973.0,5.0,13.33,6.0,9.5,13.5,14.33,13.33,13.0,9.5,13.5,12.5,11.75,14.0,8.0,13.75,13.0,15.0,14.0,10.0,11.33,7.0,benevento
Martin Rusnak,2000290938.0,12.0,12.83,9.0,11.5,14.5,15.0,13.17,13.0,11.5,16.25,12.5,10.0,13.8,11.33,15.38,13.5,16.5,15.5,14.0,12.67,6.5,bologna
Paolo Marinoni,2000569081.0,7.5,12.83,2.5,8.5,12.0,11.33,8.33,12.5,8.5,9.75,8.5,10.75,12.2,8.17,13.5,12.17,7.5,10.5,10.75,8.5,6.0,bologna
Ross Duff,2000505384.0,11.0,15.0,6.0,11.5,11.75,10.0,11.83,16.0,11.5,10.0,12.25,13.88,12.9,9.67,13.0,14.17,11.5,12.75,14.25,8.5,11.0,bologna
Jonathan David,18108540.0,8.0,13.33,7.0,9.25,13.5,13.33,12.0,12.5,9.25,12.5,12.5,12.0,13.0,8.67,14.5,13.33,13.0,13.0,12.5,12.67,5.0,bologna
Michael Brugaletta,2000626450.0,5.0,14.0,7.0,8.25,14.5,14.17,10.67,15.0,8.25,14.5,8.0,13.75,14.1,7.33,14.12,14.67,17.0,13.5,10.0,11.67,4.0,bologna
Luca Zaccaria,2000507009.0,15.0,11.5,9.0,12.0,15.25,14.67,10.5,10.5,12.0,15.5,12.5,12.25,12.8,10.67,11.12,11.83,14.5,13.5,12.0,12.67,7.5,bologna
Emir Lilaj,2000434777.0,10.5,7.67,7.0,8.0,12.75,10.0,12.83,11.0,8.0,12.25,8.25,12.5,9.4,6.83,12.0,9.33,8.0,13.0,12.0,11.0,3.5,bologna
Giovanni Fabiani,2000327318.0,15.0,13.67,11.0,9.0,14.5,14.5,10.67,12.75,9.0,13.5,10.0,8.5,13.9,7.5,12.38,13.5,16.0,13.0,12.25,12.33,5.5,bologna
Tobias Christensen,53138127.0,7.0,13.5,7.0,10.5,15.5,13.67,14.83,12.0,10.5,15.25,13.0,11.25,13.6,10.33,11.62,12.5,15.5,16.0,9.5,12.33,4.5,bologna
Gianluca Caracciolo,2000567187.0,19.0,10.67,11.0,9.0,12.5,13.33,11.0,12.0,9.0,14.0,10.0,13.75,11.6,10.17,15.75,12.67,13.0,14.0,14.75,10.17,11.0,bologna
Gaetano Giannusa,2000434798.0,6.0,14.67,9.0,10.5,15.0,11.67,13.0,14.5,10.5,15.0,11.5,10.25,13.4,9.67,11.5,13.67,12.0,16.0,11.5,12.33,8.0,fiorentina
Abdelghafour Rahimi,2000325289.0,4.0,8.5,8.0,9.5,14.5,11.67,11.0,8.25,9.5,13.75,8.75,10.38,10.0,7.17,14.25,9.0,11.5,12.5,12.75,11.67,4.0,fiorentina
Elías Cabrera,14222117.0,5.0,14.83,9.0,11.75,14.0,12.33,11.83,15.75,11.75,14.75,13.25,10.62,14.0,10.5,13.88,14.33,13.5,13.0,10.0,11.0,13.0,fiorentina
Adriano Lisboa,2000189589.0,12.0,12.17,7.0,13.5,14.25,13.33,13.5,14.25,13.5,11.5,12.25,13.5,13.0,11.0,12.5,13.33,8.5,15.75,13.75,11.67,8.0,fiorentina
Gonçalo Guedes,55041710.0,9.0,12.0,7.0,11.0,12.5,13.0,13.33,10.0,11.0,12.5,11.0,12.0,12.4,9.83,12.25,11.0,14.0,13.0,11.0,13.33,6.0,fiorentina
Calvin Stengs,37059574.0,12.0,14.33,9.0,10.0,16.0,14.67,14.67,12.0,10.0,15.5,11.5,12.0,14.4,8.33,14.25,13.0,14.0,15.5,13.0,13.33,5.5,fiorentina
Gerónimo Pezzella,2000285534.0,8.0,11.33,9.0,10.0,13.0,10.33,9.83,13.0,10.0,13.0,10.25,13.75,11.4,8.17,17.38,11.33,13.0,11.0,15.0,11.0,3.5,fiorentina
Nelson Niz,2000272945.0,15.0,14.67,11.0,8.75,16.0,12.5,14.17,13.75,8.75,14.5,10.75,11.5,13.5,7.0,14.62,13.83,16.0,14.5,13.25,12.67,7.5,fiorentina
Daniele Venturelli,2000434795.0,15.0,13.33,8.0,11.75,11.0,12.17,12.0,12.25,11.75,12.0,10.25,12.25,12.7,9.33,13.62,12.5,13.0,12.25,14.75,9.17,8.5,fiorentina
Gaetano Castrovilli,43206176.0,13.0,14.33,11.0,13.5,15.5,14.5,13.67,13.25,13.5,16.0,13.0,14.5,14.5,12.33,13.75,13.5,15.0,15.5,12.0,14.0,12.0,fiorentina
Marcus Edwards,28106878.0,7.0,14.0,6.0,13.0,17.0,16.0,15.5,14.0,13.0,16.0,14.25,10.0,15.0,10.17,16.25,14.33,16.0,16.0,12.0,13.33,3.5,fiorentina
Mario Staiano,2000328467.0,14.0,12.5,10.0,14.5,11.5,11.67,11.67,11.25,14.5,10.75,12.25,11.88,11.6,12.33,13.5,12.33,10.5,12.5,13.75,12.33,14.0,fiorentina
Rasmus Jönsson,2000397710.0,14.0,12.67,10.0,9.0,17.0,14.67,14.0,12.0,9.0,15.5,10.0,13.25,13.6,7.67,17.0,12.67,14.0,16.0,13.0,11.33,5.0,inter
Olexandr Zinchenko,71081391.0,9.0,14.33,11.0,11.0,14.0,13.33,13.0,14.5,11.0,12.5,13.0,14.25,13.8,10.33,14.25,14.33,13.0,13.5,11.5,11.33,9.0,inter
Ryan Gravenberch,37071197.0,18.0,15.0,13.0,14.0,16.0,15.67,15.33,15.0,14.0,15.5,15.5,11.75,15.4,12.67,15.5,15.0,17.0,16.0,14.5,13.33,11.0,inter
Carlos Soler,67196204.0,10.0,14.0,11.0,13.5,14.5,14.0,14.67,12.5,13.5,14.0,13.5,13.75,13.8,13.0,14.25,13.33,14.0,15.5,13.5,14.0,10.0,inter
Karl-Heinz Heckenberger,2000232571.0,14.0,15.0,9.0,13.0,18.0,17.67,15.0,15.0,13.0,16.5,13.0,14.0,16.2,11.67,14.75,15.67,17.0,17.5,15.0,15.33,12.0,inter
Juan Guerra,2000511832.0,7.0,13.33,8.0,10.5,17.5,15.0,14.67,12.0,10.5,16.0,10.0,11.25,14.0,9.67,13.5,13.0,11.0,16.5,11.0,12.67,10.0,inter
Jhonatan Mejía,2000415671.0,8.0,15.33,9.0,13.5,15.0,17.0,15.33,15.0,13.5,16.5,14.5,13.75,16.2,13.0,16.75,15.33,16.0,17.0,15.5,15.0,9.0,inter
Luís Ricardo,2000410716.0,9.0,13.67,10.0,12.0,16.0,13.67,14.0,13.0,12.0,16.0,13.5,12.5,13.6,11.33,16.0,13.33,14.0,15.5,14.0,12.33,7.0,inter
Juan Carlos,2000192885.0,9.0,15.33,12.0,13.0,17.0,14.67,13.33,15.5,13.0,16.0,12.0,12.25,15.2,11.67,15.25,15.0,16.0,13.5,15.0,15.0,7.0,inter
Thiago Almada,14172522.0,4.0,15.33,6.0,14.5,16.5,15.33,14.67,14.0,14.5,16.0,15.5,12.75,15.4,12.33,14.25,14.33,17.0,15.5,12.0,14.33,5.0,inter
Milton Mijoch,2000272968.0,4.0,10.5,7.0,7.25,11.5,10.0,10.5,9.75,7.25,12.75,9.75,10.12,10.4,5.67,15.88,9.67,13.5,11.0,10.5,9.33,4.0,lazio
Stavros Kallitsounakis,2000232881.0,7.0,13.17,4.0,10.0,13.5,12.33,11.5,13.0,10.0,12.75,10.5,10.25,12.8,9.67,13.88,12.83,18.5,12.5,13.5,10.67,7.5,lazio
Vitalijs Cvetkovs,2000507392.0,10.0,11.67,4.0,7.0,11.5,13.67,10.0,11.0,7.0,12.0,8.0,11.5,12.4,6.33,14.5,12.0,11.0,12.5,11.0,10.0,9.0,lazio
Miel Devos,2000199510.0,10.0,14.0,8.0,12.5,17.5,13.17,14.83,14.25,12.5,15.5,13.5,11.25,13.7,9.83,12.38,13.83,13.0,16.0,13.75,13.33,6.5,lazio
Tahith Chong,37058361.0,13.0,12.83,6.0,9.25,15.0,12.0,12.83,9.75,9.25,15.75,11.25,12.88,12.4,7.17,15.12,10.67,13.5,14.0,10.0,12.33,5.0,lazio
Donny van de Beek,37048153.0,13.0,14.67,10.0,11.5,15.5,13.0,14.67,13.5,11.5,13.5,15.0,14.75,14.0,11.0,12.75,13.33,15.0,16.0,12.0,13.67,11.0,lazio
Kevin De Bruyne,18004457.0,8.0,15.67,5.0,13.25,17.0,16.33,17.67,15.5,13.25,13.0,15.0,13.5,16.4,10.83,6.75,15.0,15.0,17.5,8.5,15.67,8.5,lazio
John Gil,2000562142.0,6.0,13.67,10.0,11.5,15.0,15.33,12.0,15.0,11.5,16.0,12.0,16.25,14.8,9.67,15.0,14.33,15.0,14.5,13.0,14.33,4.0,lazio
Gustavo Fernández,2000539166.0,3.0,16.0,13.0,13.0,16.0,15.0,13.33,15.5,13.0,16.5,12.5,12.25,15.6,11.33,16.25,15.33,17.0,14.5,13.5,13.0,10.0,lazio
Christopher Nkunku,85140301.0,8.0,16.0,8.0,13.0,15.5,14.33,15.0,15.5,13.0,16.0,12.5,13.5,15.2,12.0,14.5,15.33,16.0,16.0,9.5,14.0,11.0,lazio
Mohamed Ihattaren,37073834.0,8.0,14.0,8.0,11.75,16.5,12.5,15.17,11.25,11.75,16.0,12.25,12.5,13.1,9.0,14.12,12.17,14.0,17.0,11.75,14.33,4.5,lazio
Guillermo Vaccarezza,2000489469.0,8.0,16.33,8.0,12.5,16.0,13.67,14.33,15.5,12.5,15.0,14.0,14.5,15.2,12.0,16.5,15.0,14.0,16.5,15.5,14.0,13.0,lazio
Riccardo Gozzi,2000506776.0,17.5,12.5,10.5,9.5,14.5,12.67,11.67,12.75,9.5,14.5,8.5,8.5,12.9,8.83,12.75,12.17,12.0,14.0,13.75,10.83,10.0,milan
Marko Čulić,2000505302.0,12.0,14.33,8.0,8.25,15.0,13.5,13.33,15.75,8.25,13.0,8.75,12.5,14.3,7.33,11.38,14.5,13.0,16.25,10.75,12.17,8.5,milan
Alessandro Bertini,2000190822.0,8.0,11.83,9.0,9.0,15.25,14.67,11.5,11.0,9.0,15.0,11.0,8.75,13.2,8.0,13.38,11.83,12.5,13.5,11.5,12.0,6.5,milan
Jonas Pfaff,2000186472.0,7.5,10.33,8.5,10.5,14.25,11.17,14.0,12.75,10.5,12.75,9.25,10.88,11.3,10.17,12.0,11.17,11.0,16.25,11.5,10.5,11.0,milan
Mateus Fernandes,83320124.0,3.5,12.0,7.5,10.25,15.0,11.67,13.17,11.5,10.25,11.5,9.75,11.75,11.6,9.67,14.88,12.0,10.0,15.5,9.75,11.17,10.0,milan
Filip Krastev,22073681.0,6.0,14.0,8.0,12.5,14.5,15.0,13.67,13.0,12.5,15.0,13.0,11.0,14.6,11.67,14.75,13.33,15.0,15.5,10.5,12.33,10.0,milan
Exequiel Palacios,14110846.0,8.0,15.0,8.0,13.5,14.5,13.33,13.67,13.0,13.5,13.5,15.0,15.75,14.0,13.0,13.75,13.67,15.0,15.0,13.0,11.67,13.0,milan
Wagner Ricardo,2000506775.0,9.5,11.67,10.0,7.0,15.25,10.67,11.17,12.5,7.0,13.75,7.75,10.75,11.4,5.83,12.0,11.67,10.0,13.0,12.5,11.67,3.5,milan
Davide Bosetti,2000506773.0,16.0,15.33,11.0,12.5,17.0,15.0,14.0,15.5,12.5,16.5,12.5,13.25,15.4,10.67,16.25,15.0,17.0,16.5,15.5,13.0,7.0,milan
Benjamín Croce,2000377768.0,11.0,13.83,9.0,12.5,16.25,15.33,13.83,15.25,12.5,16.5,10.75,11.62,14.6,10.0,14.0,15.0,14.5,15.75,14.25,14.5,6.0,milan
Héctor Flores,2000285908.0,17.0,16.33,12.0,11.5,17.0,15.67,13.67,17.5,11.5,16.0,12.0,13.0,16.2,10.0,15.75,16.67,16.0,15.5,15.0,15.0,6.0,milan
Óscar,67228635.0,9.0,14.67,10.0,10.75,15.0,14.83,14.17,14.25,10.75,13.0,13.25,14.0,14.9,8.33,12.62,14.17,15.0,15.5,11.25,14.67,6.5,milan
Eljif Elmas,47064795.0,13.0,15.17,11.0,13.75,16.0,14.33,15.17,13.25,13.75,16.25,14.75,13.62,14.6,11.83,14.88,14.0,15.5,16.5,12.5,13.33,11.0,napoli
Rui Castro,2000434830.0,11.0,13.0,7.0,11.25,11.5,9.5,10.33,12.25,11.25,10.0,11.25,12.25,11.5,9.67,12.38,11.5,12.0,11.25,10.75,9.5,8.5,napoli
Giuseppe Fieramonti,2000507377.0,6.0,11.67,12.0,11.0,16.0,13.67,12.33,12.0,11.0,14.0,10.5,12.5,12.8,9.67,13.5,12.0,15.0,13.5,13.5,13.0,6.0,napoli
Andrea Marras,2000436326.0,7.0,11.5,7.0,10.5,16.25,12.67,13.83,12.25,10.5,14.0,10.25,11.88,12.4,8.67,14.75,11.67,12.5,15.25,13.75,12.83,6.0,napoli
Jaroslav Rusnak,2000434077.0,13.0,8.67,8.0,9.5,14.25,12.67,10.83,11.5,9.5,13.25,9.75,12.5,11.0,8.17,15.0,10.67,14.0,12.5,11.5,12.0,2.5,napoli
Diego Valdés,2000415618.0,13.0,11.67,12.0,11.0,18.25,14.33,13.17,13.0,11.0,16.25,10.25,10.75,13.2,9.17,14.25,12.67,14.0,16.5,14.0,13.67,2.5,napoli
Peter Toth,2000290755.0,16.0,12.17,10.0,11.0,12.75,12.67,10.83,14.25,11.0,9.5,10.25,12.12,12.6,9.0,13.75,13.33,10.5,12.75,14.25,10.83,5.0,napoli
Nélio Viveiros,2000192852.0,13.0,12.83,16.0,10.0,14.0,14.33,11.17,12.0,10.0,14.75,11.0,13.75,13.2,8.0,12.88,13.17,14.5,14.0,10.0,11.0,5.5,napoli
Fabián Luzzi,2000048404.0,14.0,9.83,14.0,8.5,13.5,13.33,10.17,9.0,8.5,13.75,10.5,11.75,11.2,7.67,14.12,10.5,13.5,12.0,12.0,13.67,6.5,napoli
Željko Spasić,2000211135.0,14.0,16.17,16.0,10.5,15.5,14.83,13.33,15.5,10.5,15.0,12.0,12.0,15.6,10.17,15.38,15.33,17.0,15.5,15.75,13.67,9.5,napoli
Aníbal Moreno,14204631.0,6.0,14.5,9.0,13.75,13.75,13.33,12.67,12.75,13.75,11.5,13.75,10.75,13.2,12.17,14.25,14.33,15.5,14.25,13.0,13.5,12.0,napoli
Mady Camara,89058721.0,14.5,14.17,8.0,14.0,14.0,13.5,12.67,14.0,14.0,12.25,14.0,17.0,13.9,14.83,14.5,13.83,14.5,14.0,14.25,12.17,14.0,napoli
Ibrahim Irié Bi,2000567842.0,11.0,6.67,14.0,7.5,11.75,11.83,10.5,10.0,7.5,12.25,8.5,9.38,10.3,8.0,13.38,8.0,9.0,12.25,10.5,10.33,4.5,napoli
Luca Chirico,2000507838.0,12.0,15.67,12.0,11.75,17.0,13.67,14.0,15.5,11.75,15.5,12.0,12.38,14.8,10.17,15.12,15.0,15.0,15.0,15.25,13.0,11.5,napoli
Pavlos Rassias,2000237428.0,2.0,11.33,7.0,14.5,15.5,14.0,13.17,12.0,14.5,16.5,15.75,12.25,12.8,11.83,15.25,12.0,12.0,16.0,13.5,12.67,9.5,parma
Christian,2000632607.0,9.0,9.5,12.0,11.25,14.5,11.17,12.33,12.5,11.25,13.25,11.0,13.12,10.7,8.33,14.0,11.17,10.5,13.5,11.25,12.17,4.0,parma
Pier Giorgio Taddei,2000571737.0,9.0,14.67,9.0,10.0,15.0,10.0,11.33,13.0,10.0,12.0,9.0,12.75,11.6,8.83,13.5,14.0,8.0,12.5,14.5,11.0,9.0,parma
Riccardo Leonardi,2000442509.0,13.0,11.0,7.0,7.25,10.5,12.17,10.0,10.25,7.25,12.0,6.75,10.5,11.9,6.0,12.38,10.17,12.0,11.75,9.75,8.83,4.5,parma
Simone Scotta,2000437494.0,12.0,16.33,7.0,10.0,14.5,14.5,12.0,15.75,10.0,15.0,11.5,9.75,15.7,9.5,10.88,15.17,13.0,15.5,10.75,11.83,8.5,parma
Martin De Gasperi,2000325005.0,11.0,11.5,10.0,8.5,15.0,14.67,11.67,14.5,8.5,11.75,11.5,12.25,13.2,7.17,11.5,13.83,14.5,13.0,14.25,13.0,3.0,parma
Eligio Genchi,2000323481.0,12.0,12.67,4.0,10.5,15.5,14.0,13.83,15.0,10.5,14.5,9.75,12.25,13.8,8.83,10.25,13.67,11.0,16.5,9.0,10.67,4.5,parma
Pablo Torre,2000040347.0,8.0,13.33,7.0,10.25,14.5,12.83,14.17,12.25,10.25,13.5,11.75,12.0,13.3,8.33,13.12,12.17,13.0,15.0,9.75,11.33,8.5,parma
Matteo Grasso,2000573680.0,11.0,13.33,11.0,8.0,11.25,14.5,11.17,13.0,8.0,11.75,9.0,12.75,13.9,6.67,13.12,13.33,10.0,13.75,12.0,10.67,3.5,parma
Francesco Vrenna,2000439770.0,5.0,12.17,7.0,10.5,14.75,8.0,12.17,13.75,10.5,9.5,9.25,10.62,10.6,9.0,11.25,11.67,10.5,15.25,11.5,8.5,7.0,parma
Francesco Matta,2000325901.0,7.0,10.17,6.0,6.0,13.0,13.67,9.67,12.0,6.0,10.75,6.0,8.0,11.8,5.5,11.75,12.17,9.5,12.0,8.0,10.17,3.0,parma
Łukasz Poręba,96131652.0,11.0,12.83,10.0,14.0,12.25,10.0,12.5,12.25,14.0,9.5,12.75,13.0,11.4,12.33,11.75,12.0,11.5,12.25,13.25,11.33,9.0,parma
Tomas Suslov,37076659.0,10.0,11.5,9.0,12.0,13.0,13.67,12.5,11.5,12.0,15.75,12.5,7.75,12.4,11.67,11.88,12.17,16.5,13.5,11.0,12.33,4.5,parma
Abner Medrado,2000410747.0,14.0,12.0,10.0,11.25,13.5,13.17,16.33,12.75,11.25,13.5,11.75,11.5,12.7,9.67,14.62,12.5,12.0,16.75,14.25,11.83,7.5,parma
Nuno Garcia,2000567861.0,10.0,12.33,11.0,9.5,13.0,14.33,13.67,12.0,9.5,14.5,10.5,11.75,13.2,8.33,15.5,12.67,14.0,14.5,13.5,13.0,7.0,parma
Gennaro Caiazzo,2000434797.0,12.0,14.33,11.0,11.5,15.5,12.67,12.67,13.0,11.5,14.5,10.5,13.75,13.4,10.67,14.0,13.33,10.0,15.0,15.5,12.67,9.0,parma
Dejan Petrovič,62176071.0,14.0,13.5,10.5,13.5,13.75,13.67,12.33,12.25,13.5,13.5,13.0,10.12,13.2,13.67,11.88,13.33,13.5,13.75,11.5,11.17,12.0,parma
Janis Antiste,49048340.0,14.0,12.33,16.0,11.75,14.5,13.5,13.83,12.75,11.75,14.5,11.25,11.5,12.7,9.0,13.38,13.17,12.0,14.0,11.25,12.33,8.5,parma
Hans Garli,2000621604.0,14.0,12.67,8.0,13.5,14.5,14.0,13.33,12.5,13.5,13.0,13.0,12.25,13.2,12.0,14.0,13.0,13.0,15.5,14.5,11.67,10.0,roma
Glaysson,2000607603.0,8.0,5.17,5.0,7.75,15.5,9.5,15.0,7.0,7.75,13.25,8.0,8.38,7.7,6.0,14.0,6.5,10.5,16.0,11.75,14.83,2.5,roma
Zahari Tanev,2000503649.0,15.0,14.83,9.0,12.5,10.75,14.67,10.17,15.5,12.5,12.5,12.0,11.75,14.2,12.33,14.88,16.17,13.5,12.0,13.0,11.0,12.5,roma
Djérson,2000485898.0,9.0,12.67,9.0,10.25,15.5,13.17,13.33,10.75,10.25,13.5,10.75,11.25,12.7,7.67,13.12,11.83,13.0,15.75,12.25,10.5,4.5,roma
Arne Maier,91151073.0,12.0,15.0,8.0,14.5,15.0,14.0,13.67,14.5,14.5,14.0,14.5,11.5,14.6,13.0,13.0,14.33,11.0,15.0,12.0,12.33,10.0,roma
Ulises Xavier Pérez Lazarte,2000541711.0,11.0,13.33,13.0,10.5,15.5,13.33,14.67,12.5,10.5,17.0,12.0,13.25,13.4,11.0,17.75,12.67,16.0,15.5,15.0,14.0,5.0,roma
Dante Sottoriva,2000504182.0,4.0,14.0,13.0,13.5,16.5,16.0,14.0,14.5,13.5,15.5,14.0,12.75,14.8,11.67,14.0,15.0,17.0,15.0,10.5,15.33,9.0,roma
Mario Pasalic,24021244.0,13.0,13.17,11.0,13.5,14.0,12.0,13.0,12.25,13.5,10.75,12.25,13.12,12.4,11.33,11.75,12.67,15.5,14.0,12.25,12.67,11.0,roma
Frederico Plisca,2000537059.0,9.0,12.0,16.0,9.5,15.5,14.0,14.0,13.0,9.5,15.5,11.0,11.25,13.2,8.0,15.75,12.67,13.0,16.0,13.5,13.33,7.0,roma
Massimo D'Andrea,2000566966.0,13.0,14.17,14.0,11.25,15.0,12.17,14.17,13.75,11.25,13.5,11.25,12.5,13.2,9.33,15.62,13.5,14.0,14.5,14.75,12.67,10.5,roma
Christian Pulisic,92074020.0,5.0,15.0,8.0,11.0,15.0,15.33,13.33,14.5,11.0,16.0,12.0,12.75,15.0,9.67,14.5,15.0,15.0,13.5,9.5,12.67,8.0,roma
Marcelo Biedrzicki,2000566970.0,8.0,15.0,11.0,11.0,17.0,15.0,14.33,15.0,11.0,16.5,13.5,13.0,15.2,9.67,15.25,14.67,15.0,16.0,15.0,13.33,9.0,roma
Lorenzo Pellegrini,43094100.0,12.0,16.33,10.0,12.75,16.0,15.0,16.0,14.5,12.75,14.5,12.5,13.75,15.6,11.83,11.75,15.0,16.0,16.0,10.0,11.67,11.0,roma
