Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Alê,2000369925.0,13.67,12.75,12.5,9.0,8.67,6.33,13.5,12.0,napoli
Matteo Lovato,43318558.0,14.67,14.75,14.5,10.17,8.17,10.17,15.5,14.75,napoli
Marc Roca,67211094.0,12.33,12.0,12.0,13.0,11.67,12.0,10.5,12.67,napoli
Patrick Anonam,2000194988.0,14.33,13.38,14.25,7.0,10.5,10.33,14.5,14.08,napoli
Giuseppe Andretta,2000567838.0,11.0,11.62,12.25,8.17,8.17,8.17,16.75,11.92,napoli
Luca Volpi,2000569300.0,11.83,13.0,9.0,6.0,7.0,6.83,10.5,10.5,parma
Fabio Romani,2000439764.0,14.33,12.5,10.0,8.0,9.17,7.67,12.0,13.58,parma
Luca Faraoni,2000439465.0,13.0,11.88,11.0,7.17,8.17,6.67,13.0,11.75,parma
Alfio Cattani,2000326553.0,11.33,10.38,9.75,6.5,6.0,5.83,14.0,12.75,parma
Alessandro Longoni,2000191664.0,14.67,13.25,12.0,10.83,6.5,11.17,11.5,11.25,parma
Abdou Diallo,85120721.0,13.67,13.12,13.5,11.33,8.5,10.0,14.0,13.58,parma
Filippo Sgarbi,43161673.0,12.0,14.0,11.75,11.83,8.83,7.67,13.5,12.58,parma
Mauro Coppolaro,43159454.0,12.67,13.75,12.0,9.0,9.67,10.0,13.0,13.17,parma
Justin Hoogma,37059335.0,13.0,10.75,12.0,11.33,9.0,9.67,13.0,13.0,parma
Antonino Fradella,43393070.0,13.33,13.12,13.25,8.33,7.67,9.83,13.0,13.25,parma
Andrea Signori,2000569091.0,13.0,13.12,11.25,9.83,7.5,9.5,12.0,14.75,parma
Andreaw Gravillon,43207127.0,14.0,14.88,14.75,9.33,7.67,10.0,14.0,13.08,parma
Amir Murillo,80028885.0,12.83,5.25,10.0,4.33,0.0,7.67,13.5,7.08,parma
Marash Kumbulla,43296495.0,16.33,14.5,12.5,10.33,9.0,10.67,17.0,15.17,roma
Domiziano Cosimi,2000434782.0,13.67,14.5,14.0,10.67,8.0,11.0,12.0,12.5,roma
Leonardo Gazzola,2000506995.0,13.33,15.5,11.5,8.67,8.33,12.33,8.5,14.17,roma
Mykola Matvienko,71075952.0,12.67,13.25,13.5,11.83,11.5,13.33,12.5,14.92,roma
Bruno Amione,14216968.0,13.67,14.12,14.25,11.0,9.17,11.0,14.0,13.42,roma
João Ramos,2000506993.0,12.67,15.62,13.5,10.0,8.5,10.5,14.5,14.5,roma
Giammarco Solimina,2000506991.0,10.0,15.62,12.5,13.17,9.5,12.33,10.5,14.0,roma
Angelo Raimondi,2000434779.0,14.0,15.0,14.0,9.67,9.0,10.33,16.5,13.83,roma
Ibañez,19337893.0,15.67,14.5,15.0,13.0,10.33,12.33,15.5,14.67,roma
Rafael Brito,83243058.0,13.0,13.25,14.0,11.5,12.33,11.67,14.0,13.75,roma
Rino Mercurio,2000569288.0,13.5,13.75,13.25,9.33,8.0,9.33,9.75,11.75,salernitana
Tommaso Bortolin,2000438266.0,11.33,12.75,11.0,10.33,8.5,6.33,7.5,15.0,salernitana
Giona Cafaro,2000199607.0,12.0,13.0,11.75,8.17,5.5,9.33,12.0,14.25,salernitana
Alberto Dossena,43202417.0,12.33,14.38,12.25,7.33,7.33,8.5,13.5,13.25,salernitana
Jacopo Lombardini,2000626005.0,15.0,14.25,14.0,8.33,9.0,9.67,13.5,12.33,salernitana
Nicola Pardini,2000569296.0,12.83,12.38,9.5,5.5,7.17,7.17,14.75,10.67,salernitana
Paolo Gozzi,43372951.0,14.33,13.25,13.0,10.17,7.33,9.67,13.0,13.42,salernitana
Simone Massi,2000569290.0,11.33,13.5,11.0,9.0,6.5,8.33,12.0,13.58,salernitana
Fabrizio Di Benedetti,2000324218.0,14.33,13.75,13.0,10.17,9.67,9.33,9.5,14.42,salernitana
Mario Pavan,2000436518.0,12.67,14.12,14.5,8.17,8.17,9.0,13.0,13.08,salernitana
Nicola Mauri,2000512034.0,12.17,14.0,13.5,8.0,7.17,7.83,9.0,12.33,sampdoria
Edward Asamoah,2000193328.0,10.67,13.5,10.0,7.0,6.5,7.0,8.75,10.67,sampdoria
Marco Garofalo,2000190074.0,12.67,12.88,11.25,7.5,7.5,6.67,14.0,11.08,sampdoria
Eric Dier,55032265.0,15.0,8.25,8.5,10.0,10.0,11.33,14.0,15.33,sampdoria
Jan Bednarek,96047750.0,14.0,12.5,10.5,9.83,7.5,9.83,13.0,14.92,sampdoria
Claudio Rotunno,2000436308.0,11.0,15.12,13.5,10.5,8.83,10.67,14.5,14.75,sampdoria
Steph Dheer,2000513407.0,12.33,13.25,10.0,11.0,9.83,12.0,13.25,13.92,sampdoria
Shurandy Sambo,37060947.0,13.67,14.5,13.0,12.17,10.5,12.0,9.5,13.42,sampdoria
Robert Gal,2000629194.0,11.67,14.25,13.5,9.67,9.67,11.33,14.0,14.17,sampdoria
Simón Carbonell,2000510246.0,14.33,16.0,9.5,11.33,7.33,11.33,12.5,15.67,sampdoria
Mattia Napoli,2000507848.0,14.67,13.25,10.5,6.33,7.83,7.5,12.0,12.25,sassuolo
Paolo Di Napoli,2000507831.0,11.33,12.25,13.25,10.0,9.33,11.33,11.5,12.42,sassuolo
Nicolò Brighi,2000192605.0,10.67,11.5,10.75,7.67,6.33,8.5,12.5,11.83,sassuolo
Nicolò Armini,43373238.0,13.33,15.12,13.25,10.67,8.33,11.17,13.0,13.42,sassuolo
Umberto Lettieri,2000567821.0,14.33,15.25,14.0,10.33,9.0,10.33,14.5,13.33,sassuolo
Lisandro Martínez,14167329.0,14.0,14.0,12.0,13.33,11.0,13.0,13.0,13.33,sassuolo
Matteo Gabbia,43266774.0,15.0,14.5,13.5,11.0,9.67,11.33,14.0,14.17,sassuolo
Attilio Leto,2000569461.0,10.17,12.38,10.5,6.17,4.17,10.67,11.5,10.08,spal
André Lopes,2000509492.0,10.33,13.0,13.25,6.0,5.17,8.17,12.0,12.67,spal
Anouar Gharbi,2000565029.0,12.67,14.5,12.5,8.33,8.0,9.33,12.5,13.17,spal
Rossano Frisari,2000509488.0,11.17,11.62,13.0,7.33,6.5,8.67,12.0,10.08,spal
Cristopher Mutti,2000439456.0,10.67,12.5,11.0,7.33,6.0,7.0,12.25,12.42,spal
Luca Stanga,43425977.0,14.0,12.0,11.5,9.17,4.83,7.83,10.5,11.58,spal
Emanuel Mammana,14059326.0,14.0,7.0,9.5,12.67,9.33,10.33,12.5,13.67,spal
Roma,2000439457.0,14.0,12.62,11.5,7.67,9.83,11.17,15.0,12.25,spal
Nicolas Dufour,2000191911.0,12.33,13.75,12.0,8.33,7.33,8.67,14.5,12.67,spal
Jack O'Connell,28080955.0,14.0,10.38,10.5,11.33,10.17,11.5,14.0,14.0,spal
Kiki Kouyaté,13186668.0,13.67,13.5,12.25,8.17,8.5,8.67,15.5,13.08,spal
Sodiq Bala,2000521262.0,11.67,12.88,12.25,7.83,6.0,9.83,13.25,12.5,spezia
Mitar Bajatović,2000436218.0,11.0,11.62,11.25,8.5,6.67,6.5,14.5,13.25,spezia
Matteo Colombo,2000434039.0,10.67,11.62,10.0,6.83,7.5,8.33,10.5,12.58,spezia
Gracjan Sagan,2000197897.0,12.33,13.38,13.25,10.67,8.0,10.0,12.0,13.75,spezia
Riechedly Bazoer,37041762.0,11.33,12.62,10.5,13.67,11.83,13.33,11.75,12.33,spezia
Ofri Arad,42078012.0,13.67,13.12,12.0,10.0,9.83,9.33,12.0,12.92,spezia
Gianluca Santini,2000024721.0,11.0,13.88,12.25,4.67,3.67,4.17,15.5,9.08,spezia
Florian Miguel,211504.0,13.0,13.5,12.25,9.17,9.5,11.33,10.0,13.08,spezia
Liberato Milvatti,2000193932.0,12.0,13.5,10.5,9.17,7.5,9.5,13.5,11.58,spezia
Carlos Cuesta,76047487.0,12.67,12.12,12.5,10.33,11.5,10.67,10.5,13.08,spezia
Riccardo Marchizza,43190965.0,13.67,13.12,13.25,10.33,8.0,9.67,13.5,13.42,spezia
Kevin Rüegg,98041554.0,12.0,13.25,13.0,10.17,9.83,11.17,7.0,12.75,spezia
Raul Cannataro,2000506760.0,11.67,13.5,12.5,7.67,7.33,8.0,11.5,14.67,torino
Christopher Ortiz,2000483551.0,11.17,12.25,10.5,7.33,5.5,6.83,12.5,8.83,torino
Fausto Crippa,2000191660.0,13.67,13.12,11.75,11.0,6.67,10.33,12.5,13.75,torino
João Santos,83234702.0,13.67,11.62,13.75,10.0,7.0,10.33,9.5,12.08,torino
Andrea Cerutti,2000626673.0,12.0,13.0,13.75,6.5,7.33,9.0,11.0,12.75,torino
Stefano Mengoli,2000569086.0,11.67,11.62,9.0,9.83,8.5,10.17,10.0,12.92,torino
Marco Di Mattia,2000191659.0,13.67,15.5,14.0,7.33,6.67,9.5,13.5,13.92,torino
Sebastiano Luperto,43095145.0,13.33,13.5,12.5,8.33,9.33,9.0,15.0,13.17,torino
Rafael Fernández,2000274833.0,15.67,15.5,15.5,10.33,10.33,11.33,15.0,15.5,torino
Christian Pastina,43390700.0,13.33,14.0,15.0,12.67,11.0,12.17,14.5,13.58,torino
Bremer,19270493.0,14.67,13.62,13.5,9.17,8.5,10.33,14.5,13.58,torino
Bjarnólfur Guðbrandsson,2000193662.0,13.0,13.5,12.0,8.67,8.33,11.67,14.5,12.33,udinese
Valentin Antov,22067326.0,14.67,12.88,11.75,10.67,10.0,10.67,15.5,15.58,udinese
Santi Ramos Mingo,14219093.0,13.0,13.38,14.0,10.33,7.83,10.33,15.0,12.58,udinese
Edoardo Gasparello,2000568421.0,13.67,15.0,12.0,10.67,7.67,7.67,15.5,13.67,udinese
Stefan Paracampo,2000568674.0,10.67,11.75,12.0,7.33,5.83,8.33,11.5,10.33,udinese
Moreno Živković,2000056839.0,14.33,13.75,15.5,8.67,6.5,10.33,12.0,13.67,udinese
Leo Greiml,16191211.0,14.0,14.38,14.25,10.67,9.0,10.33,14.0,13.92,udinese
Luca Campanile,2000065615.0,12.33,13.62,13.25,9.33,7.67,7.0,6.5,11.92,udinese
Elisha Owusu,48036651.0,15.0,14.38,12.5,12.33,10.17,11.67,11.75,14.33,udinese
Bruno Méndez,78089395.0,14.33,13.75,13.0,9.67,10.17,11.0,13.5,13.83,udinese
Melvin Bard,49041157.0,12.0,12.5,13.5,13.17,9.17,12.83,8.0,13.25,udinese
Matteo Tagliaferri,2000437237.0,12.67,13.5,10.5,6.0,6.83,8.0,12.75,12.42,verona
Kaan Ayhan,91100534.0,13.33,11.12,11.0,11.33,10.5,10.67,12.5,13.25,verona
Rúben Vezo,55067158.0,13.0,9.0,9.5,9.33,8.67,9.33,12.5,12.67,verona
Călin Iovan,2000189364.0,13.33,14.88,13.5,10.0,8.17,11.83,11.0,13.83,verona
Tommaso Farabegoli,43252164.0,13.0,12.62,11.5,7.33,7.5,7.0,15.0,13.08,verona
Luca Ranieri,43270506.0,13.0,13.5,14.5,11.5,9.67,11.0,11.0,13.25,verona
Vladimir Mendes,2000507409.0,14.33,14.88,14.5,9.17,6.5,11.33,12.0,13.58,zebre
Matthijs de Ligt,37055843.0,16.0,16.25,14.0,13.33,12.33,14.33,16.5,16.17,zebre
Lucas Hernández,67197145.0,16.33,12.25,12.5,10.33,10.33,11.67,12.5,15.5,zebre
Merih Demiral,83176849.0,16.67,14.75,14.0,10.0,9.17,9.33,16.0,16.17,zebre
