Player,UID,GK,DR,DC,DL,WBR,DM,WBL,MR,MC,ML,AMR,AMC,AML,STC,Team
Luís Ricardo,2000410716,0,0,0,0,0,0,0,0,1,0,1,1,0,0,inter
Thiago Almada,14172522,0,0,0,0,0,0,0,0,1,0,1,1,1,1,inter
Leroy Moonen,2000438559,0,0,0,0,0,1,0,0,1,0,0,0,0,0,lazio
Gaëtan Redon,2000433840,0,0,1,0,0,1,0,0,1,0,0,0,0,0,lazio
Milton Mijoch,2000272968,0,0,0,0,0,0,0,0,1,1,1,1,1,0,lazio
Stavros Kallitsounakis,2000232881,0,0,0,0,0,0,0,1,1,0,1,1,1,0,lazio
Klajdi Ferati,2000567635,0,0,1,0,0,0,0,0,1,1,0,0,0,0,lazio
Vitalijs Cvetkovs,2000507392,0,0,0,0,0,1,0,0,1,0,0,1,0,0,lazio
Miel Devos,2000199510,0,0,0,0,0,0,0,1,1,0,0,1,0,1,lazio
Donny van de Beek,37048153,0,0,0,0,0,1,0,0,1,0,0,1,0,0,lazio
Kevin De Bruyne,18004457,0,0,0,0,0,1,0,1,1,1,1,1,0,0,lazio
Gustavo Fernández,2000539166,0,0,0,0,0,0,0,1,1,0,0,1,0,0,lazio
Christopher Nkunku,85140301,0,0,0,0,0,0,0,1,1,1,0,1,1,0,lazio
Mohamed Ihattaren,37073834,0,0,0,0,0,0,0,1,1,1,1,1,1,0,lazio
Roque Rébora,2000285968,0,0,1,1,0,1,0,0,1,0,0,0,0,0,lazio
Guillermo Vaccarezza,2000489469,0,0,0,0,0,1,0,0,1,0,0,1,0,0,lazio
Raf Rosseel,2000568334,0,0,1,0,0,1,0,0,1,0,0,0,0,0,milan
Riccardo Gozzi,2000506776,0,0,0,0,0,0,0,1,1,0,1,1,0,0,milan
Houssin Diouri,2000506761,0,0,0,0,0,0,0,1,1,0,1,0,0,0,milan
Marko Čulić,2000505302,0,0,0,0,0,0,0,0,1,0,0,1,0,0,milan
Rodrigo Neves,2000435249,0,0,0,0,0,1,0,0,1,0,0,0,0,0,milan
Christophe Mercier,2000431621,0,0,1,0,0,1,1,0,1,0,0,0,0,0,milan
Alessandro Bertini,2000190822,0,0,0,0,0,0,0,1,1,0,1,1,0,0,milan
Jonas Pfaff,2000186472,0,0,0,0,0,0,0,0,1,0,0,1,0,0,milan
Mateus Fernandes,83320124,0,0,0,0,0,0,0,1,1,0,0,1,0,0,milan
Filip Krastev,22073681,0,0,0,0,0,1,0,0,1,0,0,1,0,0,milan
Exequiel Palacios,14110846,0,0,0,0,0,1,0,0,1,0,1,1,0,0,milan
Mikołaj Wolanski,2000512116,0,1,0,0,0,1,0,0,1,0,0,0,0,0,milan
Wagner Ricardo,2000506775,0,0,0,0,0,0,0,0,1,0,0,1,0,1,milan
Tanaboon Arteaga,2000506774,0,0,1,0,0,1,0,0,1,0,0,0,0,0,milan
Davide Bosetti,2000506773,0,0,0,0,0,0,0,0,1,0,0,1,0,0,milan
Boubakar Sissako,2000198829,0,0,1,0,0,1,0,0,1,0,0,0,0,0,milan
Loris Zunino,2000506778,0,0,0,0,0,0,0,0,1,1,0,0,0,0,milan
Egidio Guidi,2000190821,0,1,0,0,0,1,0,0,1,0,0,0,0,0,milan
Óscar,67228635,0,0,0,0,0,0,0,0,1,1,0,1,1,0,milan
Gennaro Bressan,2000506772,0,0,0,0,0,1,0,0,1,0,0,0,0,0,milan
Jost Kunz,2000504128,0,0,1,0,0,1,0,0,1,0,0,0,0,0,milan
Ronaldo Vieira,29161106,0,0,0,0,0,1,0,0,1,0,0,0,0,0,milan
Davide Calabria,43123020,0,1,0,1,1,0,1,0,1,0,0,0,0,0,milan
Fabinho,19183676,0,1,1,0,0,1,0,0,1,0,0,0,0,0,milan
Franck Kessié,13136664,0,0,0,0,0,1,0,0,1,0,0,0,0,0,milan
Eljif Elmas,47064795,0,0,0,0,0,0,0,0,1,1,0,1,1,0,napoli
Rui Castro,2000434830,0,0,0,0,0,0,0,0,1,0,0,1,0,0,napoli
Andrea Marras,2000436326,0,0,0,0,0,0,0,0,1,0,0,1,0,0,napoli
Ivan Stanić,2000431844,0,0,0,0,0,1,0,0,1,0,0,0,0,0,napoli
Peter Toth,2000290755,0,0,0,0,0,0,0,0,1,0,0,1,0,0,napoli
Victor De Martino,2000193930,0,0,0,0,1,0,0,0,1,0,0,0,0,0,napoli
Marco Friedl,91143703,0,0,1,1,0,0,1,0,1,0,0,0,0,0,napoli
Alê,2000369925,0,1,1,0,0,0,0,0,1,0,0,0,0,0,napoli
Matheus Fernandes,19250978,0,0,0,0,0,1,0,0,1,0,0,0,0,0,napoli
Marc Roca,67211094,0,0,1,0,0,1,0,0,1,0,0,0,0,0,napoli
Željko Spasić,2000211135,0,0,0,0,0,0,0,0,1,0,0,1,0,1,napoli
Aníbal Moreno,14204631,0,0,0,0,0,1,0,0,1,0,0,1,0,0,napoli
Mady Camara,89058721,0,0,0,0,0,1,0,0,1,0,0,1,0,0,napoli
Pavlos Rassias,2000237428,0,0,0,0,0,0,0,0,1,0,0,1,0,0,parma
Pier Giorgio Taddei,2000571737,0,0,0,0,0,0,0,0,1,0,0,1,0,0,parma
Luca Volpi,2000569300,0,0,1,0,0,0,0,0,1,0,0,0,0,0,parma
Giancarlo Spozio,2000508197,0,0,0,0,0,0,0,0,1,0,1,0,0,0,parma
Riccardo Leonardi,2000442509,0,0,0,0,0,0,0,0,1,0,0,1,0,0,parma
Simone Scotta,2000437494,0,0,0,0,0,0,0,0,1,0,0,1,0,0,parma
Eligio Genchi,2000323481,0,0,0,0,0,0,0,0,1,0,0,1,0,0,parma
Pablo Torre,2000040347,0,0,0,0,0,0,0,0,1,0,0,1,0,0,parma
Francesco Vrenna,2000439770,0,0,0,0,0,0,0,0,1,0,0,1,0,0,parma
Francesco Matta,2000325901,0,0,0,0,0,0,0,0,1,0,1,1,1,0,parma
Domenico Barbato,2000325091,0,0,0,0,0,1,0,0,1,0,0,0,0,0,parma
Łukasz Poręba,96131652,0,0,0,0,0,1,0,0,1,0,0,1,0,0,parma
Tomas Suslov,37076659,0,0,0,0,0,0,0,1,1,0,1,1,1,1,parma
Gennaro Caiazzo,2000434797,0,0,0,0,0,1,0,0,1,0,0,1,0,0,parma
Dejan Petrovič,62176071,0,0,0,0,0,1,0,0,1,0,0,1,0,0,parma
Hans Garli,2000621604,0,0,0,0,0,1,0,0,1,1,0,1,0,0,roma
Glaysson,2000607603,0,0,0,0,0,0,0,0,1,1,0,1,1,0,roma
Zahari Tanev,2000503649,0,0,0,0,0,0,0,0,1,0,0,1,0,1,roma
Djérson,2000485898,0,0,0,0,0,0,0,0,1,0,0,1,0,0,roma
Arne Maier,91151073,0,0,0,0,0,1,0,0,1,0,0,1,0,0,roma
Leonardo Gazzola,2000506995,0,0,1,0,0,1,0,0,1,0,0,0,0,0,roma
Mario Pasalic,24021244,0,0,0,0,0,1,0,0,1,0,0,1,0,0,roma
Marijo Lizatović,2000439945,0,0,0,0,0,1,0,0,1,0,0,0,0,0,roma
Giammarco Solimina,2000506991,0,0,1,0,0,1,0,1,1,0,0,0,0,0,roma
Massimo D'Andrea,2000566966,0,0,0,0,0,0,0,1,1,0,1,1,0,0,roma
Gonzalo Villar,67219031,0,0,0,0,0,1,0,0,1,0,0,0,0,0,roma
Marcelo Biedrzicki,2000566970,0,0,0,0,0,0,0,0,1,0,0,1,0,0,roma
Rafael Brito,83243058,0,1,1,0,0,1,0,0,1,0,0,0,0,0,roma
Lorenzo Pellegrini,43094100,0,0,0,0,0,1,0,0,1,0,0,1,1,0,roma
José Andrés Velasco,2000573384,0,0,0,0,0,0,0,0,1,0,0,1,0,0,salernitana
Gabriele Ferrara,2000569470,0,0,0,0,0,0,0,0,1,0,1,0,0,0,salernitana
Eduardo Montebugnoli,2000511208,0,0,0,0,0,0,0,1,1,0,0,1,0,0,salernitana
Fabiano Cardaci,2000438270,0,0,0,0,0,0,0,0,1,1,0,0,1,1,salernitana
Rémy Bühler,2000434866,0,0,0,0,0,0,0,1,1,0,1,0,0,0,salernitana
Mauro Andreini,2000323661,0,0,0,0,0,0,0,0,1,0,1,1,1,0,salernitana
Elia Marra,2000199606,0,0,0,0,0,0,0,1,1,0,0,1,0,0,salernitana
Thomas Pappalardo,2000189557,0,0,0,0,0,0,0,1,1,0,0,1,0,0,salernitana
Lucien Agoume,49048461,0,0,0,0,0,1,0,0,1,0,0,1,0,0,salernitana
Romano Petrelli,2000191146,0,0,0,0,0,0,0,1,1,0,1,0,0,0,salernitana
Miloš Divac,2000482939,0,0,0,0,0,0,0,0,1,0,1,1,0,0,salernitana
Emerson Hyndman,28084759,0,0,0,0,0,1,0,0,1,0,0,1,0,0,salernitana
Bozhidar Kraev,22041890,0,0,0,0,0,0,0,0,1,0,1,1,1,1,salernitana
Jakub Jankto,43207792,0,0,0,0,0,0,0,1,1,1,1,0,1,0,salernitana
Marco Fedele,2000626680,0,0,0,0,0,0,0,0,1,1,0,0,0,0,salernitana
Rubén Mele,2000508198,0,0,0,0,0,0,0,0,1,0,0,1,0,1,sampdoria
Prince Ntumba,2000198757,0,0,0,0,0,0,0,0,1,0,0,1,0,1,sampdoria
Edward Asamoah,2000193328,0,1,1,0,0,1,0,0,1,0,0,0,0,0,sampdoria
Giacomo Faticanti,2000024755,0,0,0,0,0,1,0,0,1,0,0,1,0,0,sampdoria
Randy Schneider,84153605,0,0,0,0,0,1,0,0,1,0,0,1,0,0,sampdoria
Eric Dier,55032265,0,0,1,0,0,1,0,0,1,0,0,0,0,0,sampdoria
Emmanuel Gyabuaa,43372274,0,0,0,0,0,1,0,0,1,0,0,0,0,0,sampdoria
Marco Asensio,67197125,0,0,0,0,0,0,0,1,1,1,1,1,1,0,sampdoria
Oussama Idrissi,37052727,0,0,0,0,0,0,0,1,1,1,1,1,1,0,sampdoria
Samuele Innocenti,2000323875,0,0,0,0,0,0,0,0,1,0,0,1,0,0,sampdoria
Christian Fogelblad,2000397952,0,0,0,0,0,0,0,1,1,0,1,0,0,0,sampdoria
Michele Mascia,2000568039,0,0,0,0,0,0,0,0,1,1,0,0,1,0,sampdoria
Gianluca Gaetano,43317758,0,0,0,0,0,0,0,1,1,1,1,1,1,1,sampdoria
Giovanni Olivieri,2000568427,0,0,0,0,0,1,0,0,1,0,0,0,0,0,sampdoria
Steph Dheer,2000513407,0,0,1,0,0,1,0,0,1,0,0,0,0,0,sampdoria
Simón Carbonell,2000510246,0,0,1,0,0,1,0,0,1,0,0,0,0,0,sampdoria
Mattia Viviani,43298484,0,0,0,0,0,1,0,0,1,0,0,0,0,0,sampdoria
Adam Karabec,25062522,0,0,0,0,0,0,0,0,1,0,0,1,0,0,sassuolo
Paolo Di Napoli,2000507831,0,0,1,0,0,1,0,0,1,0,0,0,0,0,sassuolo
Marco Saporito,2000507393,0,0,0,0,0,0,0,1,1,1,0,0,0,0,sassuolo
Enrico Taurino,2000435791,0,0,0,0,0,0,0,0,1,0,0,1,0,0,sassuolo
Gregorio Poggi,2000434780,0,0,0,0,0,0,0,1,1,1,1,0,0,0,sassuolo
Adolfo Torrisi,2000326083,0,0,0,0,0,0,0,0,1,0,1,1,1,0,sassuolo
Filippo Ricciardi,2000324317,0,0,0,0,0,0,0,0,1,1,1,1,1,0,sassuolo
Gianmario Minelli,2000192822,0,0,0,0,0,0,0,0,1,1,0,1,0,0,sassuolo
Godwin Ackah,2000192606,0,0,0,0,0,1,0,0,1,0,1,1,0,0,sassuolo
Dinko Mandura,2000186481,0,0,0,0,0,0,0,0,1,0,0,1,0,0,sassuolo
Lorenzo Campadelli,2000435439,0,0,0,0,0,1,0,0,1,0,0,0,0,0,sassuolo
Imran Louza,48038017,0,0,0,0,0,1,0,0,1,0,1,1,0,0,sassuolo
Manuel Santos,2000439547,0,0,0,0,0,0,0,0,1,1,1,1,1,0,sassuolo
Gianmarco Solagna,2000323862,0,0,0,0,0,0,0,0,1,0,0,0,0,1,sassuolo
Marcos Paulo,19354619,0,0,0,0,0,0,0,0,1,1,0,1,1,1,sassuolo
Nahitan Nández,78067241,0,0,0,0,1,1,0,1,1,0,1,0,0,0,sassuolo
Hamed Junior Traoré,43317933,0,0,0,0,0,0,0,0,1,0,0,1,0,0,sassuolo
Lisandro Martínez,14167329,0,0,1,1,0,1,0,0,1,0,0,0,0,0,sassuolo
Stanislav Lobotka,63012964,0,0,0,0,0,1,0,0,1,0,0,1,0,0,spal
Georgi Tunjov,47070304,0,0,0,0,0,1,0,1,1,1,1,1,0,0,spal
Lorenzo Brotto,2000569462,0,0,0,0,0,1,0,0,1,0,0,0,1,0,spal
David Galfano,2000510011,0,0,0,0,0,1,0,0,1,0,0,0,0,0,spal
Alberto Sereni,2000199661,0,0,0,0,0,1,0,0,1,0,0,1,0,0,spal
Samuele Ricci,43390774,0,0,0,0,0,1,0,0,1,0,0,0,0,0,spal
Anouar Gharbi,2000565029,0,0,1,0,0,1,0,1,1,0,0,0,0,0,spal
Rossano Frisari,2000509488,0,0,1,0,0,1,0,1,1,0,0,0,0,0,spal
Pietro Severino,2000509487,0,0,0,0,0,0,0,0,1,0,0,1,0,1,spal
Giovanni Crociata,43153059,0,0,0,0,0,1,0,0,1,0,0,1,0,0,spal
Roma,2000439457,0,0,1,0,0,0,0,0,1,0,0,0,0,0,spal
Pedro Ferreira,55082151,0,0,0,0,0,1,0,0,1,0,0,0,0,0,spal
Michele Gigante,2000199658,0,0,0,0,0,0,0,0,1,0,0,1,0,1,spal
Ayoub Poderini,2000508895,0,0,0,0,0,0,0,0,1,1,0,1,1,0,spezia
Joseph Ienca,2000436506,0,0,0,0,0,0,0,0,1,1,0,0,1,0,spezia
Veljko Nikolić,62175128,0,0,0,0,0,0,0,0,1,0,0,1,0,0,spezia
Florent Da Silva,49056278,0,0,0,0,0,1,0,0,1,0,0,1,0,0,spezia
Riechedly Bazoer,37041762,0,0,1,0,0,1,0,0,1,0,0,0,0,0,spezia
Walter Erra,2000569294,0,0,0,0,1,0,0,0,1,0,0,0,0,0,spezia
Dane Ricciuto,2000431771,0,0,0,0,0,0,0,1,1,0,1,1,0,0,spezia
Giacomo Calò,43154747,0,0,0,0,0,1,0,0,1,0,0,0,0,0,spezia
Alessandro Masella,2000438278,0,0,0,0,0,1,0,0,1,0,0,1,1,0,spezia
Luca Fiordilino,43124601,0,0,0,0,0,1,0,0,1,0,0,0,0,0,spezia
Marco Bernardinello,2000569299,0,0,0,0,0,1,0,0,1,0,0,1,0,0,spezia
João Teixeira,2000508042,0,0,0,0,0,0,0,1,1,0,1,1,0,0,torino
Giuseppe Borghi,2000507391,0,0,0,0,0,0,0,0,1,0,0,1,0,1,torino
Guy Charrier,2000505029,0,0,0,0,0,0,0,0,1,0,1,1,0,1,torino
Isaac Olivier,2000431007,0,0,0,0,0,0,0,0,1,0,0,1,0,0,torino
Giannis Koromilas,2000234253,0,0,0,0,0,0,0,1,1,1,1,1,1,0,torino
Eneko Pascual,2000193396,0,0,0,0,1,0,0,1,1,0,1,0,1,0,torino
Ivano Dutto,2000191667,0,0,0,0,1,1,0,0,1,0,0,0,0,0,torino
João Santos,83234702,0,0,1,0,0,1,0,0,1,0,0,0,0,0,torino
Eddy Venturelli,2000507388,0,0,0,0,0,0,0,0,1,0,0,1,0,0,torino
Michael Olise,29221846,0,0,0,0,0,0,0,1,1,0,1,1,1,0,torino
Salvatore Esposito,43317730,0,0,0,0,0,1,0,0,1,0,0,0,0,0,torino
Iacopo Zappasodi,2000507390,0,0,0,0,0,0,0,0,1,0,0,1,0,0,torino
Isac,2000536901,0,0,0,0,0,0,0,0,1,0,0,0,0,0,torino
Youcef Gherbi,2000188129,0,0,0,0,0,0,0,1,1,1,0,1,1,0,torino
Filipe Soares,83111342,0,0,0,0,0,0,0,0,1,0,0,1,0,0,torino
Will Smallbone,28109942,0,0,0,0,0,0,0,0,1,0,1,1,1,0,torino
Kacper Kozłowski,96145145,0,0,0,0,0,0,0,0,1,0,0,1,0,0,udinese
Luan Dongsheng,2000434025,0,0,0,0,0,0,0,0,1,1,0,0,0,0,udinese
Liam Chipperfield,2000014487,0,0,0,0,0,1,0,0,1,0,0,0,0,0,udinese
Valentin Antov,22067326,0,0,1,0,0,1,0,0,1,0,0,0,0,0,udinese
Tommaso Milanese,43425493,0,0,0,0,0,1,0,0,1,0,0,1,0,0,udinese
Marko Bulat,24057489,0,0,0,0,0,1,0,0,1,0,0,0,0,0,udinese
Shpend Berisha,2000565103,0,0,0,0,0,1,0,1,1,0,0,0,0,0,udinese
Florian Lemmens,2000199446,0,0,0,0,0,0,0,0,1,0,0,1,0,0,udinese
Christos Tzolis,36152916,0,0,0,0,0,0,0,0,1,1,1,0,1,1,udinese
Elisha Owusu,48036651,0,0,1,0,0,1,0,0,1,0,0,0,0,0,udinese
Ferdinando Dentale,2000569307,0,0,0,0,0,1,0,0,1,1,0,0,0,0,verona
Italo Bedin,2000509481,0,0,0,0,0,1,0,0,1,0,0,1,0,0,verona
Hrvoje Bekavac,2000506912,0,0,0,0,0,1,0,1,1,0,1,1,0,0,verona
Luca Fiorini,2000435206,0,0,0,0,0,0,0,0,1,0,0,0,0,1,verona
Samuele Lucchiari,2000327369,0,0,0,0,0,0,0,1,1,0,1,1,0,0,verona
Alberto Savi,2000323571,0,0,0,0,0,0,0,0,1,1,0,1,1,0,verona
Ethan Galbraith,28115835,0,0,0,0,0,1,0,0,1,0,0,1,0,0,verona
Brahim Mbodj,2000442457,0,0,0,0,0,1,0,0,1,0,0,1,0,0,verona
Diego Calderoni,2000435216,0,0,0,0,0,0,0,0,1,1,0,0,1,0,verona
Abdou Harroui,37064635,0,0,0,0,0,1,0,0,1,0,1,1,0,0,verona
Călin Iovan,2000189364,0,0,1,0,0,1,0,0,1,0,0,0,0,0,verona
Mattia Zaccagni,43125343,0,0,0,0,0,0,0,0,1,1,0,1,1,0,verona
Mihael Žaper,24053048,0,0,0,0,0,1,0,1,1,0,1,0,0,0,verona
Mehdi Léris,43252697,0,0,0,0,0,0,0,1,1,1,1,1,1,1,verona
Ondrej Lingr,25055110,0,0,0,0,0,0,0,0,1,0,1,1,1,1,verona
Ronaldo Vieira,29161106,0,0,0,0,0,1,0,0,1,0,0,0,0,0,verona
Bronius Rukas,2000191907,0,0,0,0,0,0,0,0,1,0,1,1,0,0,zebre
Arthur,19259600,0,0,0,0,0,1,0,0,1,0,0,1,0,0,zebre
Nico,67276127,0,0,0,0,0,1,0,0,1,0,0,0,0,0,zebre
Giulio Novellino,2000507837,0,0,0,0,0,0,0,0,1,0,1,1,0,0,zebre
Hugo Félix,83335589,0,0,0,0,0,0,0,0,1,0,1,1,0,0,zebre
Rodrigo Bentancur,14094572,0,0,0,0,0,1,0,0,1,0,0,0,0,0,zebre
Harvey Barnes,28100207,0,0,0,0,0,0,0,0,1,1,1,1,1,1,zebre
