Player,UID,GK,DR,DC,DL,WBR,DM,WBL,MR,MC,ML,AMR,AMC,AML,STC,Team
Giorgio Del Nero,2000569080,0,0,0,0,0,0,0,1,0,0,1,0,0,0,benevento
Ding Lei,2000566986,0,0,0,0,0,0,0,0,1,0,0,1,0,1,benevento
Francesco Boron,2000510618,0,0,0,0,0,0,0,0,0,1,0,0,1,1,benevento
Alessandro Cudicio,2000436500,0,0,0,0,0,0,0,0,1,1,0,0,1,0,benevento
José Daniel Lafuente,2000435809,0,0,0,0,0,0,0,0,1,0,1,1,1,0,benevento
Andrea Beretta,2000323828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,benevento
Gianluigi Fornari,2000199598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,benevento
Tommaso Risaliti,2000198565,0,1,1,1,0,0,0,0,0,0,0,0,0,0,benevento
Antonio Buzzi,2000193933,0,1,1,0,0,1,0,0,1,0,0,0,0,0,benevento
Matteo Bernard,2000189331,0,0,0,0,0,0,0,0,0,1,0,1,1,0,benevento
Kamil Broda,96129081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,benevento
Alessio Furlanetto,43425157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,benevento
Matteo Canini,2000437226,0,0,0,0,0,0,0,0,0,0,0,0,0,1,benevento
Carlos Rojas,2000561489,0,1,0,0,1,0,0,1,0,0,1,0,0,0,benevento
Mauro Brizi,2000272649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,benevento
Fidel Blasco,2000573382,0,0,0,0,1,0,0,1,0,0,1,0,0,0,benevento
Cristian Ferrari,2000570040,0,0,0,0,0,0,0,0,1,0,0,1,0,1,benevento
Raffaele Civita,2000437228,0,1,0,0,1,0,0,1,0,0,1,0,0,0,benevento
Massimo Todaro,2000437225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,benevento
Kalidou Koulibaly,85051083,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benevento
Roberto Taliento,43252472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,benevento
Claud Adjapong,43202413,0,1,0,0,1,0,0,1,0,0,0,0,0,0,benevento
Amir Rrahmani,11023165,0,1,1,1,0,0,0,0,0,0,0,0,0,0,benevento
Egidio Guidi,2000190821,0,1,0,0,0,1,0,0,1,0,0,0,0,0,benevento
Giacomo Raspadori,43316850,0,0,0,0,0,0,0,0,0,0,0,1,1,1,benevento
Vasyl Lysenko,2000660045,0,1,1,0,0,0,0,0,0,0,0,0,0,0,benevento
Davide Addis,2000199603,0,0,0,0,0,0,0,0,1,1,0,0,0,0,benevento
Mario Liccardo,2000437227,0,0,0,0,0,1,0,0,1,0,0,0,0,0,benevento
Enrico Del Prato,43252473,0,1,1,1,1,0,0,1,1,0,0,0,0,0,benevento
Lennart Czyborra,91166521,0,0,1,1,0,0,1,0,0,1,0,0,0,0,benevento
Daniele De Filippis,2000327509,0,0,0,0,0,0,0,0,1,1,0,0,1,0,benevento
Leonardo Loria,43269230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,benevento
Cláudio Marcos,2000410741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,benevento
Nicolò Trombino,2000324477,0,0,0,0,0,0,0,1,0,0,1,1,0,0,benevento
Amath N'Diaye,67213756,0,0,0,0,0,0,0,1,0,0,1,1,1,1,benevento
Chancel Mbemba,18057323,0,1,1,0,1,1,0,0,0,0,0,0,0,0,benevento
Cristian Pavón,14083972,0,0,0,0,0,0,0,1,0,1,1,0,1,1,benevento
Jonathan Augustinsson,93051231,0,0,1,1,0,0,1,0,0,0,0,0,0,0,benevento
Fabián Buonanno,2000273255,0,0,0,0,0,0,0,0,1,0,0,1,1,0,benevento
Pablo Aránguiz,75036973,0,0,0,0,0,0,0,0,1,0,1,1,1,0,benevento
Daniele Rugani,43083931,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benevento
Martin Rusnak,2000290938,0,0,0,0,0,0,0,0,1,0,1,1,1,0,bologna
Paolo Marinoni,2000569081,0,0,0,0,0,1,0,0,1,0,0,1,0,0,bologna
Giovanni Mosca,2000567186,0,1,1,1,0,1,0,0,0,0,0,0,0,0,bologna
Ross Duff,2000505384,0,0,0,0,0,0,0,0,1,1,0,1,0,0,bologna
Connor Barron,2000483573,0,0,0,0,0,0,0,0,0,1,0,0,1,1,bologna
Arnór Daði Grétarsson,2000357428,0,0,0,0,0,0,0,1,0,0,1,0,0,0,bologna
Guglielmo Bosi,2000327294,0,0,0,0,0,0,0,1,0,0,1,0,0,0,bologna
Mislav Zadro,24065095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,bologna
Jonathan David,18108540,0,0,0,0,0,0,0,0,0,0,1,1,1,1,bologna
Michael Brugaletta,2000626450,0,0,0,0,0,0,0,1,1,0,0,1,0,0,bologna
Danilo Brizi,2000567640,0,0,0,1,1,0,0,1,0,0,0,0,0,0,bologna
Vincenzo Savarese,2000567190,0,1,1,0,1,0,0,0,0,0,0,0,0,0,bologna
Marco Campagna,2000567188,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bologna
Luca Zaccaria,2000507009,0,0,0,0,0,0,0,0,1,0,0,1,0,0,bologna
Francesco Bruschi,2000507006,0,0,0,0,0,0,0,0,0,1,0,0,1,0,bologna
Emir Lilaj,2000434777,0,0,0,0,0,0,0,1,0,0,1,1,1,1,bologna
Giovanni Fabiani,2000327318,0,0,0,0,0,0,0,0,0,0,0,1,0,1,bologna
Giorgio Matera,2000323826,0,0,0,0,0,0,0,0,0,0,0,0,0,1,bologna
Jesús María Sola,2000197806,0,0,0,0,0,0,0,0,0,1,0,0,1,1,bologna
Benjamin Šeško,62246208,0,0,0,0,0,0,0,0,0,0,0,0,0,1,bologna
James Owusu,2000567653,0,0,1,0,0,0,0,0,0,0,0,0,0,0,bologna
Mario Marco,2000489132,0,0,0,0,0,0,0,0,0,0,1,0,1,1,bologna
Michele Testi,2000507005,0,0,0,0,0,0,0,1,0,0,1,0,0,1,bologna
Renzo Pretel,2000536223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bologna
Tobias Christensen,53138127,0,0,0,0,0,0,0,0,1,0,1,1,1,1,bologna
Per Kruse,2000322907,0,0,0,0,0,0,0,0,0,0,0,0,0,1,bologna
Agustín Urzi,14219443,0,0,0,0,0,0,0,1,0,1,1,0,1,0,bologna
Gianluca Manfroni,2000191905,0,0,0,0,0,0,0,0,0,0,1,0,0,1,bologna
Matteo Soncin,43371875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,bologna
Alexander Nübel,92071707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,bologna
Marco Nardini,2000567183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,bologna
Jacopo Besana,2000660239,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bologna
Maurizio Simone,2000507008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,bologna
Umberto Lippo,2000435435,0,1,1,0,0,0,0,0,0,0,0,0,0,0,bologna
Evaristo Santos,2000508915,0,0,0,0,0,1,0,0,1,0,0,0,0,0,bologna
Claudio Cellamare,2000019160,0,1,1,0,1,0,0,0,0,0,0,0,0,0,bologna
Daan Dierckx,2000046172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,bologna
Willy Kambwala,2000006158,0,0,1,0,0,0,0,0,0,0,0,0,0,0,bologna
Pablo García,67288495,0,0,0,1,0,0,1,0,0,1,0,0,1,0,bologna
Marco Brescianini,43318320,0,0,0,0,0,1,0,0,1,0,0,0,0,0,bologna
Alessandro Buongiorno,43270682,0,0,1,1,0,0,0,0,0,0,0,0,0,0,bologna
Gianluca Caracciolo,2000567187,0,0,0,0,0,0,0,0,1,1,1,1,0,0,bologna
Leone Corti,2000626452,0,1,1,0,0,0,0,0,0,0,0,0,0,0,bologna
Ibrahima Thiam,2000325354,0,1,1,1,0,0,0,0,0,0,0,0,0,0,fiorentina
Stole Dimitrievski,47022611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,fiorentina
Alfonso Pedraza,67212046,0,0,0,1,0,0,1,0,0,1,0,0,1,0,fiorentina
Gaetano Giannusa,2000434798,0,0,0,0,0,0,0,0,1,0,0,1,0,0,fiorentina
Thomas Perotta,2000342207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,fiorentina
Abdelghafour Rahimi,2000325289,0,0,0,0,0,1,0,0,1,0,0,1,0,0,fiorentina
Nicola Brambilla,2000323520,0,0,0,0,0,0,0,0,0,0,0,0,0,1,fiorentina
Elías Cabrera,14222117,0,0,0,0,0,0,0,0,1,0,0,1,1,0,fiorentina
Tomas Kral,2000197839,0,0,0,0,0,0,0,0,0,0,1,0,0,1,fiorentina
Andrea Formisano,2000191459,0,0,0,0,0,0,0,0,1,1,0,0,1,0,fiorentina
Adriano Lisboa,2000189589,0,0,0,0,0,0,0,1,1,0,0,1,0,0,fiorentina
Gonçalo Guedes,55041710,0,0,0,0,0,0,0,1,0,1,1,1,1,1,fiorentina
Calvin Stengs,37059574,0,0,0,0,0,0,0,1,1,0,1,1,1,0,fiorentina
Joachim Andersen,27069975,0,0,1,0,0,0,0,0,0,0,0,0,0,0,fiorentina
Marcão,19190440,0,0,1,0,0,1,0,0,0,0,0,0,0,0,fiorentina
Marco Carnesecchi,43298002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,fiorentina
Nicolò Rovella,43372892,0,0,0,0,0,1,0,0,1,0,0,0,0,0,fiorentina
Giovanni Groppi,2000507381,0,1,1,0,0,1,0,0,0,0,0,0,0,0,fiorentina
Nicola Improta,2000507382,0,0,1,1,0,0,1,0,0,0,0,0,0,0,fiorentina
Gerónimo Pezzella,2000285534,0,0,0,0,0,0,0,0,0,0,1,1,0,1,fiorentina
Walter Zampina,2000507379,0,0,0,0,0,0,0,0,0,1,0,0,1,1,fiorentina
Pino Birettoni,2000191463,0,0,0,0,0,0,0,0,0,0,1,0,0,1,fiorentina
Nelson Niz,2000272945,0,0,0,0,0,0,0,0,0,0,0,1,1,1,fiorentina
Danilo Catalano,2000626665,0,0,1,1,0,0,0,0,0,0,0,0,0,0,fiorentina
Krystian Palacz,96159314,0,0,0,1,0,0,1,0,0,1,0,0,1,0,fiorentina
Daniele Venturelli,2000434795,0,0,0,0,0,0,0,0,0,0,1,1,0,1,fiorentina
Stefano Ollanu,2000434791,0,1,0,0,0,0,0,0,0,0,0,0,0,0,fiorentina
Álvaro Odriozola,67199408,0,1,0,0,1,0,0,0,0,0,0,0,0,0,fiorentina
Gaetano Castrovilli,43206176,0,0,0,0,0,0,0,0,1,0,1,1,0,0,fiorentina
Ben Wilmot,29174249,0,0,1,1,0,1,0,0,0,0,0,0,0,0,fiorentina
Marcus Edwards,28106878,0,0,0,0,0,0,0,1,1,0,1,1,1,0,fiorentina
Pino Torrini,2000567624,0,0,0,0,0,0,0,0,1,1,0,0,1,0,fiorentina
Pietro Bruni,2000507380,0,0,0,0,0,0,0,0,1,0,0,0,0,0,fiorentina
Mario Staiano,2000328467,0,0,0,0,0,1,0,0,1,0,0,1,0,0,fiorentina
Giambattista Auletta,2000323518,0,0,0,0,0,0,0,0,0,0,1,0,0,1,fiorentina
Miłosz Jaskuła,2000018698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,fiorentina
Rasmus Jönsson,2000397710,0,0,0,0,0,0,0,1,1,0,1,1,0,0,inter
Olexandr Zinchenko,71081391,0,0,0,1,0,0,1,1,1,1,1,1,1,0,inter
Ryan Gravenberch,37071197,0,0,0,0,0,1,0,0,1,0,0,1,1,0,inter
Teun Koopmeiners,37057982,0,0,1,0,0,1,0,0,1,0,0,0,0,0,inter
Ibrahim Zagré,2000435828,0,0,0,0,0,0,0,0,0,0,0,0,0,1,inter
Manuel Oliveira,2000434824,0,0,0,0,0,0,0,0,0,1,1,0,1,1,inter
Kenedy,2000410526,0,1,0,1,0,0,0,0,0,0,0,0,1,0,inter
Amar Forsberg,2000397706,0,0,1,1,0,0,0,0,0,0,0,0,0,0,inter
Sorin Tudor,2000335174,0,0,1,0,0,0,0,0,0,0,0,0,0,0,inter
Nicolai Witt,2000322718,0,1,1,0,0,0,0,0,0,0,0,0,0,0,inter
Carlos Soler,67196204,0,0,0,0,1,1,0,1,1,0,1,1,1,0,inter
Eduardo Camavinga,49056243,0,0,0,0,0,1,0,0,1,0,0,0,0,0,inter
Manuel Locatelli,43167354,0,0,0,0,0,1,0,0,1,0,0,0,0,0,inter
Duško Čikić,2000191147,0,0,1,0,0,1,0,1,1,0,0,0,0,0,inter
Nuno Mendes,83261910,0,0,1,1,0,0,1,0,0,0,0,0,0,0,inter
Andrea Papetti,43425644,0,1,1,0,0,0,0,0,0,0,0,0,0,0,inter
Karl-Heinz Heckenberger,2000232571,0,0,0,0,0,0,0,0,0,0,0,1,0,1,inter
Gianluigi Donnarumma,43252073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
Morten Sørensen,2000189231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
Mamoudou Camara,2000197834,0,0,0,0,0,0,0,0,0,0,1,0,0,1,inter
Nico Williams,67276230,0,0,0,0,0,0,0,1,0,1,1,0,1,1,inter
Marco Alves,2000189590,0,1,1,0,0,0,0,0,0,0,0,0,0,0,inter
Romelu Lukaku,18007344,0,0,0,0,0,0,0,0,0,0,0,0,0,1,inter
Juan Guerra,2000511832,0,0,0,0,0,1,0,1,1,0,1,1,0,0,inter
Jhonatan Mejía,2000415671,0,0,0,0,0,0,0,0,1,0,0,1,1,0,inter
Luís Ricardo,2000410716,0,0,0,0,0,0,0,0,1,0,1,1,0,0,inter
Michele Ceccarelli,2000323829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
Alfredo Piecenti,2000272907,0,0,1,0,0,0,0,0,0,0,0,0,0,0,inter
Abdulaziz Yılmazer,2000433229,0,0,0,0,0,0,1,0,0,1,0,0,1,0,inter
Juan Carlos,2000192885,0,0,0,0,0,0,0,1,0,0,1,1,0,1,inter
Luciano Puglisi,2000191663,0,1,1,0,1,0,0,0,0,1,0,0,0,0,inter
Youssoufa Moukoko,2000074825,0,0,0,0,0,0,0,0,0,0,1,0,1,1,inter
Thiago Almada,14172522,0,0,0,0,0,0,0,0,1,0,1,1,1,1,inter
Danilo Rizzo,2000567633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,lazio
Eirik Haugland,2000555555,0,1,1,1,0,0,0,0,0,0,0,0,0,0,lazio
Leroy Moonen,2000438559,0,0,0,0,0,1,0,0,1,0,0,0,0,0,lazio
Gaëtan Redon,2000433840,0,0,1,0,0,1,0,0,1,0,0,0,0,0,lazio
Milton Mijoch,2000272968,0,0,0,0,0,0,0,0,1,1,1,1,1,0,lazio
Stavros Kallitsounakis,2000232881,0,0,0,0,0,0,0,1,1,0,1,1,1,0,lazio
Fulvio Colacicco,2000191153,0,0,0,1,0,0,1,0,0,1,0,0,0,0,lazio
Luiz Felipe,19225765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,lazio
Raniero Cini,2000567637,0,0,0,0,0,0,0,1,0,0,1,0,1,0,lazio
Klajdi Ferati,2000567635,0,0,1,0,0,0,0,0,1,1,0,0,0,0,lazio
Davide Costarella,2000512160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,lazio
Vitalijs Cvetkovs,2000507392,0,0,0,0,0,1,0,0,1,0,0,1,0,0,lazio
Mauro Cirelli,2000435220,0,0,0,0,0,0,0,0,0,0,1,0,1,1,lazio
Marcus Andersson,2000397891,0,0,0,0,0,0,0,0,0,0,1,0,0,1,lazio
Marcus Andersson,2000397735,0,0,0,0,0,0,0,0,0,0,1,0,0,1,lazio
Miel Devos,2000199510,0,0,0,0,0,0,0,1,1,0,0,1,0,1,lazio
Niklas Süle,91107360,0,0,1,0,0,0,0,0,0,0,0,0,0,0,lazio
Michele Di Gregorio,43161669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,lazio
Tahith Chong,37058361,0,0,0,0,0,0,0,1,0,0,1,1,1,1,lazio
Donyell Malen,37055844,0,0,0,0,0,0,0,0,0,1,1,0,1,1,lazio
Donny van de Beek,37048153,0,0,0,0,0,1,0,0,1,0,0,1,0,0,lazio
Robin Gosens,37041773,0,0,0,1,0,0,1,0,0,1,0,0,0,0,lazio
Kevin De Bruyne,18004457,0,0,0,0,0,1,0,1,1,1,1,1,0,0,lazio
Federico Brancolini,43357008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,lazio
Daniel Lamas,2000568699,0,0,0,0,0,0,0,0,0,0,1,0,1,1,lazio
Franco Ferraro,2000325869,0,0,0,0,0,0,0,0,0,0,1,0,0,1,lazio
Riccardo Sottil,43270713,0,1,0,0,1,0,0,1,0,1,1,0,1,1,lazio
John Gil,2000562142,0,0,0,0,0,0,0,0,0,0,1,1,0,1,lazio
Gustavo Fernández,2000539166,0,0,0,0,0,0,0,1,1,0,0,1,0,0,lazio
Ferran Torres,89056845,0,0,0,0,0,0,0,1,0,0,1,0,1,1,lazio
Christopher Nkunku,85140301,0,0,0,0,0,0,0,1,1,1,0,1,1,0,lazio
Mohamed Ihattaren,37073834,0,0,0,0,0,0,0,1,1,1,1,1,1,0,lazio
Anyelo Oropesa,2000606155,0,1,1,0,0,0,0,0,0,0,0,0,0,0,lazio
Davide Bettella,43316726,0,0,1,0,0,0,0,0,0,0,0,0,0,0,lazio
Roque Rébora,2000285968,0,0,1,1,0,1,0,0,1,0,0,0,0,0,lazio
Josha Vagnoman,91184445,0,1,1,1,1,0,1,0,0,0,0,0,0,0,lazio
Gabriele Zappa,43272248,0,1,1,0,1,0,0,1,0,0,0,0,0,0,lazio
Thomas Strakosha,43115047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,lazio
Guillermo Vaccarezza,2000489469,0,0,0,0,0,1,0,0,1,0,0,1,0,0,lazio
Raf Rosseel,2000568334,0,0,1,0,0,1,0,0,1,0,0,0,0,0,milan
Simone Dondi,2000567839,0,0,0,0,0,0,0,0,0,0,1,0,1,1,milan
Marcello Criaco,2000567179,0,0,0,0,0,0,0,0,0,1,1,0,1,1,milan
Riccardo Gozzi,2000506776,0,0,0,0,0,0,0,1,1,0,1,1,0,0,milan
Borja Molina,2000506770,0,0,0,0,0,0,0,0,0,0,0,0,0,1,milan
Houssin Diouri,2000506761,0,0,0,0,0,0,0,1,1,0,1,0,0,0,milan
Kenan Mehic,2000506137,0,0,0,0,0,0,0,1,0,0,1,0,0,0,milan
Marko Čulić,2000505302,0,0,0,0,0,0,0,0,1,0,0,1,0,0,milan
Jiri Mlynek,2000437872,0,0,0,0,0,0,0,0,0,0,1,0,1,1,milan
Rodrigo Neves,2000435249,0,0,0,0,0,1,0,0,1,0,0,0,0,0,milan
Claudio Forgione,2000434046,0,1,0,0,0,0,0,0,0,0,0,0,0,0,milan
Claudio Crippa,2000434044,0,0,1,1,0,0,0,0,0,0,0,0,0,0,milan
Christophe Mercier,2000431621,0,0,1,0,0,1,1,0,1,0,0,0,0,0,milan
Lukas Elsik,2000193022,0,0,0,0,0,0,0,0,0,0,1,0,0,1,milan
Alessandro Bertini,2000190822,0,0,0,0,0,0,0,1,1,0,1,1,0,0,milan
Fábio Gonçalves,2000189591,0,0,0,0,0,0,0,0,0,0,1,0,1,1,milan
Jonas Pfaff,2000186472,0,0,0,0,0,0,0,0,1,0,0,1,0,0,milan
Leonardo Rossi,2000018201,0,0,0,0,0,0,0,0,0,0,0,0,1,1,milan
Mateus Fernandes,83320124,0,0,0,0,0,0,0,1,1,0,0,1,0,0,milan
Jokin Ezkieta,67196201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,milan
Mirko Pigliacelli,43061419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,milan
Filip Krastev,22073681,0,0,0,0,0,1,0,0,1,0,0,1,0,0,milan
Seppe Welters,18115983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,milan
Exequiel Palacios,14110846,0,0,0,0,0,1,0,0,1,0,1,1,0,0,milan
Alberto Serra,2000506756,0,0,0,0,0,0,0,0,0,0,0,0,0,1,milan
Oliveira,2000567177,0,0,0,0,0,0,0,1,0,0,1,0,0,1,milan
Selahattin Erdoğan,2000512814,0,0,0,0,0,0,0,1,0,0,1,0,0,0,milan
Mikołaj Wolanski,2000512116,0,1,0,0,0,1,0,0,1,0,0,0,0,0,milan
Wagner Ricardo,2000506775,0,0,0,0,0,0,0,0,1,0,0,1,0,1,milan
Tanaboon Arteaga,2000506774,0,0,1,0,0,1,0,0,1,0,0,0,0,0,milan
Davide Bosetti,2000506773,0,0,0,0,0,0,0,0,1,0,0,1,0,0,milan
Nelsón Barrera,2000497901,0,0,0,0,0,0,0,0,0,1,0,0,1,0,milan
Gaspar Andrade,2000437519,0,0,0,0,0,0,0,0,0,0,1,0,0,1,milan
Dinis Oliveira,2000434809,0,1,0,0,0,0,0,0,0,0,0,0,0,0,milan
Boubakar Sissako,2000198829,0,0,1,0,0,1,0,0,1,0,0,0,0,0,milan
