Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling,Team
Milton Mijoch,2000272968.0,4.0,10.5,7.0,7.25,11.5,10.0,10.5,9.75,7.25,12.75,9.75,10.12,10.4,5.67,15.88,9.67,13.5,11.0,10.5,9.33,4.0,lazio
Stavros Kallitsounakis,2000232881.0,7.0,13.17,4.0,10.0,13.5,12.33,11.5,13.0,10.0,12.75,10.5,10.25,12.8,9.67,13.88,12.83,18.5,12.5,13.5,10.67,7.5,lazio
Klajdi Ferati,2000567635.0,17.0,13.0,9.0,10.5,8.5,10.5,9.33,15.25,10.5,9.25,12.0,11.38,11.8,11.0,11.5,14.0,8.5,11.25,10.5,7.33,14.0,lazio
Vitalijs Cvetkovs,2000507392.0,10.0,11.67,4.0,7.0,11.5,13.67,10.0,11.0,7.0,12.0,8.0,11.5,12.4,6.33,14.5,12.0,11.0,12.5,11.0,10.0,9.0,lazio
Miel Devos,2000199510.0,10.0,14.0,8.0,12.5,17.5,13.17,14.83,14.25,12.5,15.5,13.5,11.25,13.7,9.83,12.38,13.83,13.0,16.0,13.75,13.33,6.5,lazio
Donny van de Beek,37048153.0,13.0,14.67,10.0,11.5,15.5,13.0,14.67,13.5,11.5,13.5,15.0,14.75,14.0,11.0,12.75,13.33,15.0,16.0,12.0,13.67,11.0,lazio
Kevin De Bruyne,18004457.0,8.0,15.67,5.0,13.25,17.0,16.33,17.67,15.5,13.25,13.0,15.0,13.5,16.4,10.83,6.75,15.0,15.0,17.5,8.5,15.67,8.5,lazio
Gustavo Fernández,2000539166.0,3.0,16.0,13.0,13.0,16.0,15.0,13.33,15.5,13.0,16.5,12.5,12.25,15.6,11.33,16.25,15.33,17.0,14.5,13.5,13.0,10.0,lazio
Christopher Nkunku,85140301.0,8.0,16.0,8.0,13.0,15.5,14.33,15.0,15.5,13.0,16.0,12.5,13.5,15.2,12.0,14.5,15.33,16.0,16.0,9.5,14.0,11.0,lazio
Mohamed Ihattaren,37073834.0,8.0,14.0,8.0,11.75,16.5,12.5,15.17,11.25,11.75,16.0,12.25,12.5,13.1,9.0,14.12,12.17,14.0,17.0,11.75,14.33,4.5,lazio
Roque Rébora,2000285968.0,11.0,14.0,13.0,14.5,13.5,14.33,11.33,13.5,14.5,11.0,14.5,14.0,13.8,14.0,14.0,14.33,9.0,13.5,13.5,9.0,13.0,lazio
Guillermo Vaccarezza,2000489469.0,8.0,16.33,8.0,12.5,16.0,13.67,14.33,15.5,12.5,15.0,14.0,14.5,15.2,12.0,16.5,15.0,14.0,16.5,15.5,14.0,13.0,lazio
Raf Rosseel,2000568334.0,14.5,11.67,7.5,12.5,11.25,10.5,11.0,12.75,12.5,8.75,11.25,11.38,11.1,12.17,11.5,12.17,5.0,12.25,14.0,9.17,12.0,milan
Riccardo Gozzi,2000506776.0,17.5,12.5,10.5,9.5,14.5,12.67,11.67,12.75,9.5,14.5,8.5,8.5,12.9,8.83,12.75,12.17,12.0,14.0,13.75,10.83,10.0,milan
Houssin Diouri,2000506761.0,10.5,8.83,7.5,8.5,15.75,9.83,13.0,10.5,8.5,13.75,10.25,11.25,9.6,7.5,15.0,9.67,11.0,14.25,13.0,12.0,8.0,milan
Marko Čulić,2000505302.0,12.0,14.33,8.0,8.25,15.0,13.5,13.33,15.75,8.25,13.0,8.75,12.5,14.3,7.33,11.38,14.5,13.0,16.25,10.75,12.17,8.5,milan
Rodrigo Neves,2000435249.0,11.0,14.33,9.0,14.0,16.5,14.67,13.67,14.5,14.0,14.5,13.0,15.75,14.4,13.0,14.5,14.67,12.0,17.0,15.0,11.33,10.0,milan
Christophe Mercier,2000431621.0,14.0,13.0,11.0,11.0,15.0,12.0,14.0,16.0,11.0,13.5,10.5,13.25,13.0,11.33,14.5,14.0,8.0,16.0,16.0,11.67,12.0,milan
Alessandro Bertini,2000190822.0,8.0,11.83,9.0,9.0,15.25,14.67,11.5,11.0,9.0,15.0,11.0,8.75,13.2,8.0,13.38,11.83,12.5,13.5,11.5,12.0,6.5,milan
Jonas Pfaff,2000186472.0,7.5,10.33,8.5,10.5,14.25,11.17,14.0,12.75,10.5,12.75,9.25,10.88,11.3,10.17,12.0,11.17,11.0,16.25,11.5,10.5,11.0,milan
Mateus Fernandes,83320124.0,3.5,12.0,7.5,10.25,15.0,11.67,13.17,11.5,10.25,11.5,9.75,11.75,11.6,9.67,14.88,12.0,10.0,15.5,9.75,11.17,10.0,milan
Filip Krastev,22073681.0,6.0,14.0,8.0,12.5,14.5,15.0,13.67,13.0,12.5,15.0,13.0,11.0,14.6,11.67,14.75,13.33,15.0,15.5,10.5,12.33,10.0,milan
Exequiel Palacios,14110846.0,8.0,15.0,8.0,13.5,14.5,13.33,13.67,13.0,13.5,13.5,15.0,15.75,14.0,13.0,13.75,13.67,15.0,15.0,13.0,11.67,13.0,milan
Mikołaj Wolanski,2000512116.0,12.0,12.17,5.0,11.75,13.0,13.17,12.33,15.0,11.75,10.75,10.5,14.75,12.5,11.17,13.0,14.5,5.5,13.0,14.25,11.5,13.0,milan
Wagner Ricardo,2000506775.0,9.5,11.67,10.0,7.0,15.25,10.67,11.17,12.5,7.0,13.75,7.75,10.75,11.4,5.83,12.0,11.67,10.0,13.0,12.5,11.67,3.5,milan
Tanaboon Arteaga,2000506774.0,12.0,13.33,8.0,11.5,13.0,10.0,12.33,12.75,11.5,11.0,9.5,9.38,11.4,10.67,9.75,12.83,6.0,15.0,10.75,8.83,8.0,milan
Davide Bosetti,2000506773.0,16.0,15.33,11.0,12.5,17.0,15.0,14.0,15.5,12.5,16.5,12.5,13.25,15.4,10.67,16.25,15.0,17.0,16.5,15.5,13.0,7.0,milan
Boubakar Sissako,2000198829.0,14.0,12.0,8.0,14.0,8.5,10.0,9.5,13.0,14.0,7.0,12.75,12.25,11.0,13.17,11.62,12.33,6.0,10.5,11.5,8.33,12.0,milan
Loris Zunino,2000506778.0,4.0,12.33,8.5,11.0,14.25,12.67,12.67,12.5,11.0,14.0,11.0,11.5,12.7,10.67,14.62,12.17,9.5,15.25,14.5,11.67,13.0,milan
Egidio Guidi,2000190821.0,18.0,10.83,11.0,11.0,11.25,9.67,9.83,11.75,11.0,9.0,10.25,17.0,10.0,10.67,14.25,11.67,5.5,11.75,15.25,10.33,14.0,milan
Óscar,67228635.0,9.0,14.67,10.0,10.75,15.0,14.83,14.17,14.25,10.75,13.0,13.25,14.0,14.9,8.33,12.62,14.17,15.0,15.5,11.25,14.67,6.5,milan
Gennaro Bressan,2000506772.0,17.0,13.67,11.0,13.0,12.5,14.0,11.67,16.0,13.0,13.0,12.5,12.5,14.2,13.0,15.75,14.67,13.0,14.5,16.0,12.33,13.0,milan
Jost Kunz,2000504128.0,14.0,12.33,13.0,12.5,11.5,11.67,10.67,13.5,12.5,10.0,13.0,13.75,11.6,13.0,15.25,13.67,9.0,13.0,15.5,9.67,17.0,milan
Ronaldo Vieira,29161106.0,8.0,13.5,8.0,14.75,13.0,13.17,12.67,14.0,14.75,11.25,14.5,12.62,13.3,13.83,13.25,13.83,10.5,14.0,13.25,10.5,13.0,milan
Davide Calabria,43123020.0,8.0,13.33,8.0,13.0,12.5,11.0,12.33,13.5,13.0,11.5,13.5,14.0,11.6,13.33,14.0,14.0,14.0,12.0,11.5,10.0,16.0,milan
Fabinho,19183676.0,13.0,14.67,13.0,15.0,15.5,14.67,13.67,15.5,15.0,13.0,15.0,15.5,14.2,15.0,11.5,16.0,11.0,15.5,11.0,11.17,16.0,milan
Franck Kessié,13136664.0,12.0,15.67,9.0,15.5,15.0,12.67,13.0,15.5,15.5,13.5,14.0,16.25,14.0,15.33,14.75,15.33,16.0,15.5,16.0,13.67,15.0,milan
Eljif Elmas,47064795.0,13.0,15.17,11.0,13.75,16.0,14.33,15.17,13.25,13.75,16.25,14.75,13.62,14.6,11.83,14.88,14.0,15.5,16.5,12.5,13.33,11.0,napoli
Rui Castro,2000434830.0,11.0,13.0,7.0,11.25,11.5,9.5,10.33,12.25,11.25,10.0,11.25,12.25,11.5,9.67,12.38,11.5,12.0,11.25,10.75,9.5,8.5,napoli
Andrea Marras,2000436326.0,7.0,11.5,7.0,10.5,16.25,12.67,13.83,12.25,10.5,14.0,10.25,11.88,12.4,8.67,14.75,11.67,12.5,15.25,13.75,12.83,6.0,napoli
Ivan Stanić,2000431844.0,5.5,13.17,11.5,11.5,15.75,11.17,14.0,14.5,11.5,13.75,11.25,10.25,12.6,10.83,11.25,13.0,10.0,17.25,11.5,12.0,10.0,napoli
Peter Toth,2000290755.0,16.0,12.17,10.0,11.0,12.75,12.67,10.83,14.25,11.0,9.5,10.25,12.12,12.6,9.0,13.75,13.33,10.5,12.75,14.25,10.83,5.0,napoli
Victor De Martino,2000193930.0,15.0,12.17,9.5,10.0,10.25,11.33,9.67,13.75,10.0,11.5,10.0,10.88,11.8,10.33,13.12,13.0,9.5,11.75,14.0,9.17,13.0,napoli
Marco Friedl,91143703.0,16.0,13.83,11.0,14.75,12.75,10.67,13.0,12.75,14.75,11.0,15.75,12.0,12.0,13.83,13.62,13.0,10.5,13.75,12.5,9.33,12.0,napoli
Alê,2000369925.0,14.0,12.83,13.0,11.25,6.75,10.33,7.33,11.75,11.25,6.0,10.75,12.5,11.0,11.83,13.38,12.67,10.5,8.25,13.5,5.0,16.0,napoli
Matheus Fernandes,19250978.0,13.0,13.5,11.5,12.5,14.25,13.0,12.67,13.25,12.5,14.5,12.5,12.62,13.2,13.0,14.12,13.33,14.5,14.75,12.5,12.83,13.0,napoli
Marc Roca,67211094.0,11.0,14.33,10.0,13.5,14.0,12.67,12.0,14.0,13.5,10.5,14.0,10.25,13.2,13.0,12.0,14.33,13.0,14.5,11.5,10.67,12.0,napoli
Željko Spasić,2000211135.0,14.0,16.17,16.0,10.5,15.5,14.83,13.33,15.5,10.5,15.0,12.0,12.0,15.6,10.17,15.38,15.33,17.0,15.5,15.75,13.67,9.5,napoli
Aníbal Moreno,14204631.0,6.0,14.5,9.0,13.75,13.75,13.33,12.67,12.75,13.75,11.5,13.75,10.75,13.2,12.17,14.25,14.33,15.5,14.25,13.0,13.5,12.0,napoli
Mady Camara,89058721.0,14.5,14.17,8.0,14.0,14.0,13.5,12.67,14.0,14.0,12.25,14.0,17.0,13.9,14.83,14.5,13.83,14.5,14.0,14.25,12.17,14.0,napoli
Pavlos Rassias,2000237428.0,2.0,11.33,7.0,14.5,15.5,14.0,13.17,12.0,14.5,16.5,15.75,12.25,12.8,11.83,15.25,12.0,12.0,16.0,13.5,12.67,9.5,parma
Pier Giorgio Taddei,2000571737.0,9.0,14.67,9.0,10.0,15.0,10.0,11.33,13.0,10.0,12.0,9.0,12.75,11.6,8.83,13.5,14.0,8.0,12.5,14.5,11.0,9.0,parma
Luca Volpi,2000569300.0,13.0,7.17,8.0,10.25,7.5,8.17,9.0,10.5,10.25,6.75,9.0,14.0,7.5,10.5,9.75,9.83,4.5,9.0,12.75,8.17,13.0,parma
Giancarlo Spozio,2000508197.0,7.5,13.5,9.5,7.5,13.0,11.33,11.0,14.25,7.5,11.0,8.5,11.25,12.9,7.17,12.75,12.83,11.0,13.5,11.75,9.83,6.0,parma
Riccardo Leonardi,2000442509.0,13.0,11.0,7.0,7.25,10.5,12.17,10.0,10.25,7.25,12.0,6.75,10.5,11.9,6.0,12.38,10.17,12.0,11.75,9.75,8.83,4.5,parma
Simone Scotta,2000437494.0,12.0,16.33,7.0,10.0,14.5,14.5,12.0,15.75,10.0,15.0,11.5,9.75,15.7,9.5,10.88,15.17,13.0,15.5,10.75,11.83,8.5,parma
