Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Manuel Oliveira,2000434824.0,9.33,15.75,17.0,14.33,14.67,18.0,13.5,13.67,inter
Kenedy,2000410526.0,11.33,17.0,17.0,15.0,11.67,13.33,10.5,15.67,inter
Carlos Soler,67196204.0,11.67,14.0,14.5,15.0,14.0,14.0,10.5,13.33,inter
Nico Williams,67276230.0,11.33,14.25,16.0,12.67,13.33,16.0,12.0,12.17,inter
Jhonatan Mejía,2000415671.0,11.0,16.25,15.5,17.67,14.67,15.67,8.5,15.0,inter
Abdulaziz Yılmazer,2000433229.0,8.33,16.5,17.5,13.33,12.67,15.33,11.5,13.0,inter
Youssoufa Moukoko,2000074825.0,8.67,17.0,16.5,14.33,17.0,17.0,12.0,13.67,inter
Thiago Almada,14172522.0,8.33,13.75,13.5,16.33,15.67,16.33,5.0,13.83,inter
Milton Mijoch,2000272968.0,3.17,12.25,16.5,11.33,11.33,12.5,5.5,9.25,lazio
Stavros Kallitsounakis,2000232881.0,8.17,14.25,13.5,12.83,12.83,13.5,5.5,10.58,lazio
Raniero Cini,2000567637.0,4.83,13.88,15.0,11.83,10.5,14.33,6.5,11.0,lazio
Mauro Cirelli,2000435220.0,5.83,14.88,15.0,10.67,11.17,12.33,11.5,11.67,lazio
Tahith Chong,37058361.0,4.67,11.75,16.5,14.0,12.33,15.17,9.5,11.58,lazio
Donyell Malen,37055844.0,5.67,15.25,16.0,13.0,15.67,14.33,11.0,12.67,lazio
Daniel Lamas,2000568699.0,6.0,14.75,15.5,12.5,13.83,15.83,12.0,11.25,lazio
Riccardo Sottil,43270713.0,4.83,12.88,14.0,11.67,12.67,13.0,9.5,11.25,lazio
Ferran Torres,89056845.0,7.17,13.5,15.5,14.0,13.0,14.0,12.5,12.33,lazio
Christopher Nkunku,85140301.0,11.0,12.75,14.0,15.0,14.0,15.33,8.0,13.17,lazio
Mohamed Ihattaren,37073834.0,4.83,13.12,13.5,15.33,14.33,16.0,8.0,11.58,lazio
Simone Dondi,2000567839.0,6.0,12.5,15.0,12.67,11.33,12.33,7.0,12.17,milan
Marcello Criaco,2000567179.0,4.33,13.88,14.0,12.33,10.33,15.0,6.5,9.42,milan
Jiri Mlynek,2000437872.0,5.17,10.12,11.5,10.33,15.0,14.33,15.0,10.33,milan
Fábio Gonçalves,2000189591.0,3.17,12.88,15.5,8.33,8.0,12.33,9.5,10.75,milan
Leonardo Rossi,2000018201.0,3.17,10.5,15.0,8.67,15.67,13.17,11.5,9.25,milan
Nelsón Barrera,2000497901.0,5.83,11.5,14.5,10.67,10.33,15.33,7.0,10.08,milan
Anthony Martial,85086702.0,3.0,11.75,13.0,13.33,15.0,14.67,9.5,12.67,milan
Lisandru Tramoni,49056370.0,9.0,14.5,15.0,15.0,11.67,15.67,6.0,12.83,milan
Óscar,67228635.0,5.83,11.38,12.5,15.67,13.67,13.33,9.5,13.92,milan
Cristian Carlos Iglesias,2000511849.0,11.0,12.5,15.5,12.33,11.5,12.0,9.5,13.67,milan
Lorenzo Di Fusco,2000190824.0,6.67,12.75,11.0,14.83,15.33,15.83,9.0,13.67,milan
Batuhan Kör,70131652.0,7.5,14.0,15.5,13.0,13.67,13.67,12.5,12.33,milan
Eljif Elmas,47064795.0,10.0,13.5,14.5,16.0,14.33,16.17,12.0,13.75,napoli
Andrea Merli,2000192307.0,6.83,13.38,15.0,8.0,6.67,11.33,10.5,8.75,napoli
Óscar Aranda,2000052060.0,5.17,11.62,15.5,9.67,14.0,15.67,10.5,8.75,napoli
Emiliano Gomez,2000627371.0,5.33,14.25,16.5,14.0,12.0,15.67,8.0,10.5,napoli
Simone Barcellona,2000508897.0,7.0,14.88,12.5,11.83,10.83,13.5,13.0,11.75,parma
Yoane Wissa,85140175.0,5.5,12.25,13.0,12.17,12.83,12.17,7.0,12.58,parma
Tor Andreas Norheim,2000560760.0,3.0,14.5,12.5,8.67,6.67,10.5,8.0,5.92,parma
Francisco Borja Cruz,2000437496.0,5.83,14.0,13.0,8.33,14.5,12.67,14.5,11.75,parma
Francesco Matta,2000325901.0,4.0,9.62,11.0,11.17,7.83,11.5,6.5,9.0,parma
Tomas Suslov,37076659.0,8.83,12.25,11.5,12.83,13.17,14.5,9.5,11.25,parma
Abner Medrado,2000410747.0,7.17,13.62,14.0,14.83,12.5,13.0,12.0,11.92,parma
Janis Antiste,49048340.0,6.83,11.88,14.0,13.0,13.67,15.0,15.0,11.58,parma
Glaysson,2000607603.0,3.5,11.25,14.0,11.0,10.33,13.17,6.5,6.67,roma
Luis González,2000561873.0,11.0,14.38,14.0,11.67,12.0,14.83,11.0,11.33,roma
Alessio Giustini,2000506990.0,5.83,13.12,14.0,10.83,10.67,14.33,14.0,10.83,roma
Markos Bouroutzikas,2000232927.0,10.33,11.88,10.25,7.33,6.0,9.17,6.5,13.08,roma
Ulises Xavier Pérez Lazarte,2000541711.0,8.0,15.5,17.5,14.67,14.33,16.33,12.0,13.0,roma
Dante Sottoriva,2000504182.0,9.33,12.75,13.0,14.0,15.67,15.67,8.5,13.33,roma
Petr Zich,2000436245.0,5.33,14.25,16.5,10.17,7.83,13.17,8.0,10.0,roma
Frederico Plisca,2000537059.0,6.0,15.0,15.0,14.67,13.0,15.33,12.5,11.67,roma
Christian Pulisic,92074020.0,8.0,12.25,15.0,14.0,13.67,15.67,6.5,13.0,roma
Amine Gouiri,48044735.0,5.67,13.5,15.0,14.33,16.33,15.33,12.0,13.5,roma
Lorenzo Pellegrini,43094100.0,11.17,11.25,11.5,16.33,12.33,15.0,11.0,14.17,roma
Marco Lombardi,2000509497.0,9.67,13.25,11.5,12.17,10.67,13.33,6.5,11.25,salernitana
Fabiano Cardaci,2000438270.0,3.67,12.12,13.0,11.17,8.67,14.17,9.75,8.75,salernitana
Mauro Andreini,2000323661.0,5.33,13.25,13.5,12.5,10.67,13.83,6.5,8.67,salernitana
Silvio Díaz,2000051566.0,9.17,12.12,13.0,11.67,13.33,13.5,8.0,12.83,salernitana
M'Bala Nzola,83103196.0,6.33,14.25,14.5,11.0,14.0,12.17,12.0,13.42,salernitana
Bozhidar Kraev,22041890.0,5.33,12.5,12.0,12.83,12.0,12.5,12.5,11.67,salernitana
Jakub Jankto,43207792.0,12.17,12.25,12.5,14.17,13.5,13.17,10.0,13.08,salernitana
Lorenzo Ruiz Díaz,2000508202.0,3.67,13.38,11.75,12.33,11.33,13.17,10.5,9.92,sampdoria
Alessio Termini,2000508199.0,4.17,13.0,8.5,12.33,12.17,13.33,13.0,10.92,sampdoria
Riccardo Rosso,2000508196.0,4.17,11.12,15.5,12.5,9.0,13.5,9.0,9.58,sampdoria
Ruggero Arpini,2000437690.0,5.17,11.0,9.75,12.33,13.67,13.5,6.75,12.0,sampdoria
Ivano Tavella,2000435429.0,8.17,12.62,12.5,13.33,12.33,15.0,8.0,10.0,sampdoria
Felice D'Amico,43297400.0,4.83,12.38,13.5,14.0,10.33,12.67,7.0,11.92,sampdoria
Marco Asensio,67197125.0,6.83,10.25,11.5,15.33,13.33,15.33,8.5,11.5,sampdoria
Fabio Assalino,2000568432.0,5.67,12.88,16.0,11.0,10.33,13.33,9.5,10.92,sampdoria
Oussama Idrissi,37052727.0,4.5,10.62,12.0,14.67,13.5,15.0,8.0,12.5,sampdoria
Michele Mascia,2000568039.0,4.5,13.88,15.25,8.33,8.17,12.33,6.75,11.67,sampdoria
Ola Brynhildsen,53125145.0,6.5,13.5,14.5,11.83,12.5,13.83,6.0,12.42,sampdoria
Gianluca Gaetano,43317758.0,5.5,13.12,14.0,14.5,11.33,14.67,9.0,10.83,sampdoria
Bryan Rugani,2000567826.0,5.5,13.75,11.5,12.83,11.17,16.0,10.5,10.5,sassuolo
Adolfo Torrisi,2000326083.0,8.0,13.75,12.0,13.5,11.67,14.83,7.5,11.5,sassuolo
Filippo Ricciardi,2000324317.0,7.5,14.75,13.0,15.83,12.5,13.5,8.5,11.08,sassuolo
Georgi Atanasov,22083648.0,6.83,12.38,13.0,12.33,12.67,13.0,12.0,11.08,sassuolo
Sávio,2000011972.0,5.0,13.0,15.5,14.33,11.67,15.0,5.0,12.33,sassuolo
Alex Zanut,2000194920.0,4.33,12.75,16.0,11.33,10.0,10.83,9.0,11.25,sassuolo
Manuel Santos,2000439547.0,7.67,13.25,14.0,13.67,11.67,15.0,8.0,13.17,sassuolo
Rodrigo Gomes,83333463.0,7.83,13.5,14.5,14.0,13.67,15.67,8.5,13.33,sassuolo
Marcos Paulo,19354619.0,7.67,13.38,13.0,13.33,11.67,14.0,12.5,12.58,sassuolo
Paulo Dybala,14044150.0,3.33,10.0,9.0,16.33,16.0,16.0,9.0,12.67,sassuolo
Lorenzo Brotto,2000569462.0,9.5,13.38,10.5,12.5,7.83,13.0,9.5,10.75,spal
Julien Pfeiffer,2000192363.0,3.17,11.38,14.5,11.17,11.17,9.67,5.5,10.25,spal
Diego Sanchez,2000439461.0,5.83,12.75,16.0,12.33,8.33,12.0,10.0,10.5,spal
Simone Vignoli,2000439458.0,7.0,14.25,14.5,12.5,12.17,15.17,11.5,9.33,spal
Ryôtarô Meshino,45104652.0,6.83,13.88,12.5,13.83,12.67,14.67,6.0,11.33,spal
Matt Baker,2000439460.0,6.33,13.12,13.5,13.17,12.67,13.17,8.5,12.75,spal
Ayoub Poderini,2000508895.0,7.0,11.88,14.25,10.17,7.0,9.17,5.5,10.58,spezia
Erinson Ramírez,77048797.0,7.17,9.12,15.0,13.33,10.33,14.33,7.5,9.58,spezia
Joseph Ienca,2000436506.0,4.17,9.88,14.0,10.5,8.33,12.17,11.75,8.08,spezia
Dennis Serofilli,2000197105.0,4.33,11.62,14.5,10.0,9.33,11.67,6.5,10.75,spezia
Samuel Sosa,86054425.0,9.83,13.25,13.5,10.83,11.17,12.83,7.0,10.92,spezia
Adam Oudjani,49041403.0,6.5,12.12,15.0,13.67,11.17,14.0,11.0,9.67,spezia
Orri Steinn Óskarsson,39062838.0,8.83,11.38,13.0,12.0,13.67,12.5,12.5,12.33,spezia
Luigi Trecroci,2000626439.0,5.33,14.25,16.0,11.0,9.0,12.67,7.0,9.83,spezia
Tiziano Gennarelli,2000569301.0,4.67,12.12,12.75,11.83,9.83,10.83,7.5,8.08,spezia
Alessandro Masella,2000438278.0,7.0,13.12,14.75,14.67,10.0,12.67,9.5,11.67,spezia
Antonello Borgognoni,2000567631.0,6.67,10.88,14.0,12.67,10.17,13.17,10.5,9.67,torino
Giannis Koromilas,2000234253.0,4.5,12.75,15.0,12.83,10.5,14.83,5.5,10.42,torino
Eneko Pascual,2000193396.0,5.5,12.38,15.5,14.33,11.83,14.67,5.5,10.83,torino
Ilyas Chouaref,49055174.0,7.17,14.5,15.0,12.67,14.0,14.0,11.0,12.42,torino
Felice D'Amico,43297400.0,4.83,12.38,13.5,14.0,10.33,12.67,7.0,11.92,torino
Valerio Sironi,2000191144.0,5.17,13.5,12.0,11.5,11.83,14.17,12.5,11.25,torino
Leonardo Lelo,83257795.0,12.0,12.62,15.0,11.83,10.83,12.67,8.0,13.83,torino
Michael Olise,29221846.0,6.17,13.25,14.5,15.17,12.17,15.5,8.5,11.42,torino
Luis Ángel Tapia,2000206926.0,6.5,13.75,14.5,13.67,12.33,16.0,8.5,11.67,torino
Youcef Gherbi,2000188129.0,6.17,13.5,13.5,15.33,12.0,15.0,7.5,12.33,torino
Josip Brekalo,24046837.0,5.17,12.0,14.5,14.33,13.33,15.67,8.5,10.0,torino
Will Smallbone,28109942.0,9.5,13.0,12.0,14.33,12.83,14.33,9.0,11.25,torino
Marco Crestani,2000567632.0,4.5,14.62,16.0,12.83,9.0,13.5,11.5,9.67,torino
Christos Tzolis,36152916.0,8.33,11.25,13.0,13.17,12.33,15.17,6.0,12.17,udinese
Melvin Bard,49041157.0,12.0,12.5,13.5,13.17,9.17,12.83,8.0,13.25,udinese
Salim El Hachimi,2000513191.0,5.17,12.38,16.5,11.83,9.83,12.33,10.5,7.58,verona
Astrit Selmani,93070505.0,6.17,12.5,12.5,10.83,13.83,12.5,11.5,14.75,verona
Alberto Savi,2000323571.0,3.5,12.75,11.5,15.33,11.67,12.17,6.0,11.08,verona
Diego Calderoni,2000435216.0,7.67,12.25,15.0,9.17,10.5,13.83,12.5,11.33,verona
Riccardo Viti,2000199589.0,5.67,13.25,11.5,12.0,12.33,14.17,13.0,11.75,verona
Abubakar Chibueze,2000191834.0,3.5,11.12,14.0,9.17,9.33,8.5,9.5,9.75,verona
Rickard Sahlin,2000483096.0,7.5,14.12,14.0,15.33,12.17,13.33,10.5,12.17,verona
Mattia Zaccagni,43125343.0,8.17,12.75,11.5,16.5,13.17,14.5,8.5,14.92,verona
Mehdi Léris,43252697.0,5.83,12.25,13.5,13.17,11.5,13.17,10.5,9.42,verona
Ondrej Lingr,25055110.0,7.67,13.25,13.5,13.0,12.67,13.17,11.0,12.42,verona
Cătălin Grosu,2000329331.0,9.33,12.5,15.0,13.67,12.0,15.67,7.5,14.0,verona
Federico Chiesa,43161651.0,8.17,14.0,15.5,14.0,13.67,14.33,7.5,12.83,zebre
Gaetano Pasqualone,2000567835.0,7.33,14.0,14.5,13.83,12.83,16.0,11.5,13.0,zebre
Ronald Novoa,2000415595.0,5.17,12.0,14.5,13.17,11.17,14.5,6.5,10.67,zebre
Luka Jović,62113639.0,4.67,14.25,14.0,12.67,16.67,13.0,13.0,13.33,zebre
Diogo Jota,55083779.0,7.5,14.0,15.0,14.67,16.33,14.67,8.5,13.83,zebre
Harvey Barnes,28100207.0,7.67,13.75,15.0,15.0,13.33,15.33,8.5,12.33,zebre
