Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Milton Mijoch,2000272968.0,3.17,12.25,16.5,11.33,11.33,12.5,5.5,9.25,lazio
Fulvio Colacicco,2000191153.0,10.67,15.0,13.0,10.83,8.5,10.83,11.5,13.25,lazio
Klajdi Ferati,2000567635.0,12.33,11.62,10.75,9.83,7.5,8.5,13.0,12.83,lazio
Donyell Malen,37055844.0,5.67,15.25,16.0,13.0,15.67,14.33,11.0,12.67,lazio
Robin Gosens,37041773.0,12.33,12.12,11.75,10.67,14.33,13.17,12.0,14.92,lazio
Kevin De Bruyne,18004457.0,8.33,7.25,5.5,18.33,15.33,14.33,6.5,14.17,lazio
Riccardo Sottil,43270713.0,4.83,12.88,14.0,11.67,12.67,13.0,9.5,11.25,lazio
Christopher Nkunku,85140301.0,11.0,12.75,14.0,15.0,14.0,15.33,8.0,13.17,lazio
Mohamed Ihattaren,37073834.0,4.83,13.12,13.5,15.33,14.33,16.0,8.0,11.58,lazio
Marcello Criaco,2000567179.0,4.33,13.88,14.0,12.33,10.33,15.0,6.5,9.42,milan
Nelsón Barrera,2000497901.0,5.83,11.5,14.5,10.67,10.33,15.33,7.0,10.08,milan
Anthony Martial,85086702.0,3.0,11.75,13.0,13.33,15.0,14.67,9.5,12.67,milan
Loris Zunino,2000506778.0,11.0,15.0,12.0,14.0,9.83,13.67,6.25,10.75,milan
Óscar,67228635.0,5.83,11.38,12.5,15.67,13.67,13.33,9.5,13.92,milan
Cristian Carlos Iglesias,2000511849.0,11.0,12.5,15.5,12.33,11.5,12.0,9.5,13.67,milan
Eljif Elmas,47064795.0,10.0,13.5,14.5,16.0,14.33,16.17,12.0,13.75,napoli
Luca Pellegrini,43252226.0,12.33,13.75,14.0,12.33,11.33,13.33,10.0,13.33,napoli
Óscar Aranda,2000052060.0,5.17,11.62,15.5,9.67,14.0,15.67,10.5,8.75,napoli
Yoane Wissa,85140175.0,5.5,12.25,13.0,12.17,12.83,12.17,7.0,12.58,parma
Tor Andreas Norheim,2000560760.0,3.0,14.5,12.5,8.67,6.67,10.5,8.0,5.92,parma
Abner Medrado,2000410747.0,7.17,13.62,14.0,14.83,12.5,13.0,12.0,11.92,parma
Hans Garli,2000621604.0,10.33,14.25,12.5,14.0,12.33,13.0,11.0,13.17,roma
Glaysson,2000607603.0,3.5,11.25,14.0,11.0,10.33,13.17,6.5,6.67,roma
Markos Bouroutzikas,2000232927.0,10.33,11.88,10.25,7.33,6.0,9.17,6.5,13.08,roma
Dante Sottoriva,2000504182.0,9.33,12.75,13.0,14.0,15.67,15.67,8.5,13.33,roma
Petr Zich,2000436245.0,5.33,14.25,16.5,10.17,7.83,13.17,8.0,10.0,roma
Christian Pulisic,92074020.0,8.0,12.25,15.0,14.0,13.67,15.67,6.5,13.0,roma
Amine Gouiri,48044735.0,5.67,13.5,15.0,14.33,16.33,15.33,12.0,13.5,roma
Fabiano Cardaci,2000438270.0,3.67,12.12,13.0,11.17,8.67,14.17,9.75,8.75,salernitana
Jakub Jankto,43207792.0,12.17,12.25,12.5,14.17,13.5,13.17,10.0,13.08,salernitana
Marco Fedele,2000626680.0,11.33,14.5,12.5,13.0,11.0,12.0,14.0,12.67,salernitana
Riccardo Rosso,2000508196.0,4.17,11.12,15.5,12.5,9.0,13.5,9.0,9.58,sampdoria
Felice D'Amico,43297400.0,4.83,12.38,13.5,14.0,10.33,12.67,7.0,11.92,sampdoria
Marco Asensio,67197125.0,6.83,10.25,11.5,15.33,13.33,15.33,8.5,11.5,sampdoria
Oussama Idrissi,37052727.0,4.5,10.62,12.0,14.67,13.5,15.0,8.0,12.5,sampdoria
Michele Mascia,2000568039.0,4.5,13.88,15.25,8.33,8.17,12.33,6.75,11.67,sampdoria
Ola Brynhildsen,53125145.0,6.5,13.5,14.5,11.83,12.5,13.83,6.0,12.42,sampdoria
Gianluca Gaetano,43317758.0,5.5,13.12,14.0,14.5,11.33,14.67,9.0,10.83,sampdoria
Giorgos Kyriakopoulos,36090959.0,12.67,13.0,13.5,12.17,9.67,12.0,10.0,13.08,sampdoria
Marco Saporito,2000507393.0,9.83,14.75,13.5,13.67,11.5,13.67,13.0,12.0,sassuolo
Gregorio Poggi,2000434780.0,9.0,13.0,14.0,12.0,11.17,13.0,8.25,10.08,sassuolo
Filippo Ricciardi,2000324317.0,7.5,14.75,13.0,15.83,12.5,13.5,8.5,11.08,sassuolo
Gianmario Minelli,2000192822.0,10.33,11.38,13.25,13.0,11.33,14.0,8.5,10.92,sassuolo
Alex Zanut,2000194920.0,4.33,12.75,16.0,11.33,10.0,10.83,9.0,11.25,sassuolo
Nicolás Tagliafico,14008030.0,16.0,10.0,9.0,13.67,11.67,12.33,14.0,15.17,sassuolo
Manuel Santos,2000439547.0,7.67,13.25,14.0,13.67,11.67,15.0,8.0,13.17,sassuolo
Marcos Paulo,19354619.0,7.67,13.38,13.0,13.33,11.67,14.0,12.5,12.58,sassuolo
Alessandro Alborghetti,2000566976.0,10.0,12.25,10.5,10.0,6.0,11.0,11.0,13.83,sassuolo
Georgi Tunjov,47070304.0,9.5,9.62,14.0,13.0,11.0,13.67,9.0,10.25,spal
Julien Pfeiffer,2000192363.0,3.17,11.38,14.5,11.17,11.17,9.67,5.5,10.25,spal
Diego Sanchez,2000439461.0,5.83,12.75,16.0,12.33,8.33,12.0,10.0,10.5,spal
Ryôtarô Meshino,45104652.0,6.83,13.88,12.5,13.83,12.67,14.67,6.0,11.33,spal
Marco Sala,43323122.0,12.67,11.88,13.5,10.33,9.17,10.33,5.5,12.58,spezia
Ayoub Poderini,2000508895.0,7.0,11.88,14.25,10.17,7.0,9.17,5.5,10.58,spezia
Joseph Ienca,2000436506.0,4.17,9.88,14.0,10.5,8.33,12.17,11.75,8.08,spezia
Samuel Sosa,86054425.0,9.83,13.25,13.5,10.83,11.17,12.83,7.0,10.92,spezia
Luigi Trecroci,2000626439.0,5.33,14.25,16.0,11.0,9.0,12.67,7.0,9.83,spezia
Antonello Borgognoni,2000567631.0,6.67,10.88,14.0,12.67,10.17,13.17,10.5,9.67,torino
Giannis Koromilas,2000234253.0,4.5,12.75,15.0,12.83,10.5,14.83,5.5,10.42,torino
Felice D'Amico,43297400.0,4.83,12.38,13.5,14.0,10.33,12.67,7.0,11.92,torino
Leonardo Lelo,83257795.0,12.0,12.62,15.0,11.83,10.83,12.67,8.0,13.83,torino
Youcef Gherbi,2000188129.0,6.17,13.5,13.5,15.33,12.0,15.0,7.5,12.33,torino
Josip Brekalo,24046837.0,5.17,12.0,14.5,14.33,13.33,15.67,8.5,10.0,torino
Luan Dongsheng,2000434025.0,6.67,13.25,9.5,12.67,9.83,11.33,8.5,10.58,udinese
Christos Tzolis,36152916.0,8.33,11.25,13.0,13.17,12.33,15.17,6.0,12.17,udinese
Ferdinando Dentale,2000569307.0,9.5,12.25,10.5,15.0,9.0,12.83,7.5,12.58,verona
Salim El Hachimi,2000513191.0,5.17,12.38,16.5,11.83,9.83,12.33,10.5,7.58,verona
Alberto Savi,2000323571.0,3.5,12.75,11.5,15.33,11.67,12.17,6.0,11.08,verona
Franco Letizia,2000199596.0,10.33,11.88,12.25,8.83,7.83,8.83,9.0,10.75,verona
Lorenzo Raimondo,2000199594.0,9.67,12.88,15.25,7.67,8.17,10.0,9.0,9.58,verona
Giuseppe Pezzella,43161921.0,12.33,13.25,15.0,10.5,10.17,11.33,12.0,13.25,verona
Diego Calderoni,2000435216.0,7.67,12.25,15.0,9.17,10.5,13.83,12.5,11.33,verona
Luca Ranieri,43270506.0,13.0,13.5,14.5,11.5,9.67,11.0,11.0,13.25,verona
Rickard Sahlin,2000483096.0,7.5,14.12,14.0,15.33,12.17,13.33,10.5,12.17,verona
Mattia Zaccagni,43125343.0,8.17,12.75,11.5,16.5,13.17,14.5,8.5,14.92,verona
Mehdi Léris,43252697.0,5.83,12.25,13.5,13.17,11.5,13.17,10.5,9.42,verona
Cătălin Grosu,2000329331.0,9.33,12.5,15.0,13.67,12.0,15.67,7.5,14.0,verona
Federico Chiesa,43161651.0,8.17,14.0,15.5,14.0,13.67,14.33,7.5,12.83,zebre
Riccardo Calafiori,43424738.0,12.33,14.25,14.5,13.0,12.67,13.33,13.5,13.33,zebre
Harvey Barnes,28100207.0,7.67,13.75,15.0,15.0,13.33,15.33,8.5,12.33,zebre
