Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Stavros Kallitsounakis,2000232881.0,8.17,14.25,13.5,12.83,12.83,13.5,5.5,10.58,lazio
Raniero Cini,2000567637.0,4.83,13.88,15.0,11.83,10.5,14.33,6.5,11.0,lazio
Mauro Cirelli,2000435220.0,5.83,14.88,15.0,10.67,11.17,12.33,11.5,11.67,lazio
Marcus Andersson,2000397891.0,6.67,15.25,15.0,11.83,14.33,12.83,5.0,10.67,lazio
Marcus Andersson,2000397735.0,3.67,14.75,15.0,10.17,13.17,15.83,7.5,10.08,lazio
Tahith Chong,37058361.0,4.67,11.75,16.5,14.0,12.33,15.17,9.5,11.58,lazio
Donyell Malen,37055844.0,5.67,15.25,16.0,13.0,15.67,14.33,11.0,12.67,lazio
Kevin De Bruyne,18004457.0,8.33,7.25,5.5,18.33,15.33,14.33,6.5,14.17,lazio
Daniel Lamas,2000568699.0,6.0,14.75,15.5,12.5,13.83,15.83,12.0,11.25,lazio
Franco Ferraro,2000325869.0,6.0,15.75,17.0,11.67,14.67,14.67,13.0,12.33,lazio
Riccardo Sottil,43270713.0,4.83,12.88,14.0,11.67,12.67,13.0,9.5,11.25,lazio
John Gil,2000562142.0,6.0,14.75,15.0,14.67,14.67,15.33,8.0,13.83,lazio
Ferran Torres,89056845.0,7.17,13.5,15.5,14.0,13.0,14.0,12.5,12.33,lazio
Mohamed Ihattaren,37073834.0,4.83,13.12,13.5,15.33,14.33,16.0,8.0,11.58,lazio
Simone Dondi,2000567839.0,6.0,12.5,15.0,12.67,11.33,12.33,7.0,12.17,milan
Marcello Criaco,2000567179.0,4.33,13.88,14.0,12.33,10.33,15.0,6.5,9.42,milan
Riccardo Gozzi,2000506776.0,8.67,13.38,11.25,13.33,9.0,14.0,14.0,9.33,milan
Houssin Diouri,2000506761.0,6.5,14.38,14.0,10.0,10.0,13.83,9.0,10.75,milan
Kenan Mehic,2000506137.0,8.0,14.5,15.0,11.17,12.0,14.33,11.5,11.92,milan
Jiri Mlynek,2000437872.0,5.17,10.12,11.5,10.33,15.0,14.33,15.0,10.33,milan
Lukas Elsik,2000193022.0,5.0,13.5,15.0,11.17,11.67,15.83,11.5,9.67,milan
Alessandro Bertini,2000190822.0,6.5,13.0,12.5,14.33,10.5,15.33,8.5,10.25,milan
Fábio Gonçalves,2000189591.0,3.17,12.88,15.5,8.33,8.0,12.33,9.5,10.75,milan
Exequiel Palacios,14110846.0,12.0,14.0,12.5,14.67,13.0,13.67,8.0,14.5,milan
Oliveira,2000567177.0,6.5,13.88,17.5,14.5,12.0,15.17,12.0,10.5,milan
Selahattin Erdoğan,2000512814.0,9.33,15.75,16.0,12.0,13.67,15.33,8.5,13.17,milan
Gaspar Andrade,2000437519.0,5.0,14.0,14.5,9.83,11.5,14.17,8.5,10.17,milan
Anthony Martial,85086702.0,3.0,11.75,13.0,13.33,15.0,14.67,9.5,12.67,milan
Lisandru Tramoni,49056370.0,9.0,14.5,15.0,15.0,11.67,15.67,6.0,12.83,milan
Batuhan Kör,70131652.0,7.5,14.0,15.5,13.0,13.67,13.67,12.5,12.33,milan
Giuseppe Fieramonti,2000507377.0,7.33,14.0,13.5,13.0,13.67,14.67,9.0,11.67,napoli
Jaroslav Rusnak,2000434077.0,4.67,13.88,16.0,10.5,12.33,12.83,10.5,10.25,napoli
Maurizio Tagliani,2000434020.0,7.67,14.0,16.5,10.5,7.33,13.67,14.0,10.33,napoli
Facundo Duffard,2000418611.0,4.83,12.62,14.0,11.83,13.17,11.67,6.5,10.42,napoli
Nélio Viveiros,2000192852.0,5.5,12.75,11.5,13.17,12.17,14.17,14.5,13.08,napoli
Óscar Aranda,2000052060.0,5.17,11.62,15.5,9.67,14.0,15.67,10.5,8.75,napoli
Ibrahim Irié Bi,2000567842.0,6.17,11.38,12.25,12.83,9.0,11.5,12.5,8.0,napoli
Federico Della Torre,2000649129.0,6.67,13.0,14.5,13.67,13.33,14.67,8.5,13.33,napoli
Luca Chirico,2000507838.0,9.0,14.88,14.0,14.0,13.33,16.0,12.0,13.58,napoli
Christian,2000632607.0,5.33,13.0,14.0,11.33,11.33,14.17,10.5,11.5,parma
Giancarlo Spozio,2000508197.0,6.0,12.62,11.75,14.0,10.0,12.33,8.5,11.17,parma
Giovanni Piva,2000325053.0,1.0,8.75,13.0,9.33,7.0,11.33,4.0,7.75,parma
Francisco Borja Cruz,2000437496.0,5.83,14.0,13.0,8.33,14.5,12.67,14.5,11.75,parma
Francesco Matta,2000325901.0,4.0,9.62,11.0,11.17,7.83,11.5,6.5,9.0,parma
Tomas Suslov,37076659.0,8.83,12.25,11.5,12.83,13.17,14.5,9.5,11.25,parma
Jonas Larsen,2000325619.0,9.33,12.75,13.5,10.33,10.83,12.67,9.5,11.92,parma
Jesús Castillejo,2000569085.0,5.83,12.5,14.0,11.0,13.0,13.0,14.0,11.5,parma
Nuno Garcia,2000567861.0,6.67,14.75,14.5,14.67,12.67,14.0,10.5,12.17,parma
Janis Antiste,49048340.0,6.83,11.88,14.0,13.0,13.67,15.0,15.0,11.58,parma
Marat Shadrin,2000232973.0,8.33,15.75,16.0,11.0,10.33,15.33,13.5,11.17,roma
Alessio Giustini,2000506990.0,5.83,13.12,14.0,10.83,10.67,14.33,14.0,10.83,roma
Emanuele Tassinari,2000434778.0,10.33,13.5,16.25,12.33,8.67,11.17,13.0,12.58,roma
Ulises Xavier Pérez Lazarte,2000541711.0,8.0,15.5,17.5,14.67,14.33,16.33,12.0,13.0,roma
Branko Kovačec-Buinac,2000436681.0,5.0,13.88,14.5,10.17,10.67,13.83,6.0,9.58,roma
Massimo D'Andrea,2000566966.0,8.17,14.12,15.5,12.83,12.33,13.67,13.5,12.75,roma
Christian Pulisic,92074020.0,8.0,12.25,15.0,14.0,13.67,15.67,6.5,13.0,roma
Gabriele Ferrara,2000569470.0,7.83,13.5,11.75,10.0,6.0,10.33,9.75,9.75,salernitana
Marco Lombardi,2000509497.0,9.67,13.25,11.5,12.17,10.67,13.33,6.5,11.25,salernitana
Stefan Janek,2000508020.0,5.0,10.88,13.75,8.83,7.67,12.0,9.0,9.25,salernitana
Rémy Bühler,2000434866.0,5.0,12.75,13.0,12.17,9.83,16.17,9.0,8.5,salernitana
Mauro Andreini,2000323661.0,5.33,13.25,13.5,12.5,10.67,13.83,6.5,8.67,salernitana
Silvio Díaz,2000051566.0,9.17,12.12,13.0,11.67,13.33,13.5,8.0,12.83,salernitana
Orlando Musso,2000569289.0,6.17,12.75,14.5,10.83,12.17,14.67,12.0,9.67,salernitana
Romano Petrelli,2000191146.0,9.0,14.75,12.5,15.33,8.5,13.83,11.25,13.0,salernitana
Miloš Divac,2000482939.0,8.67,11.0,10.5,15.17,11.67,13.0,9.0,12.58,salernitana
Stefan Weiss,2000290992.0,6.83,10.38,11.5,15.17,11.33,13.0,12.5,12.0,salernitana
M'Bala Nzola,83103196.0,6.33,14.25,14.5,11.0,14.0,12.17,12.0,13.42,salernitana
Bozhidar Kraev,22041890.0,5.33,12.5,12.0,12.83,12.0,12.5,12.5,11.67,salernitana
Enrique Lago,2000491309.0,9.83,12.62,15.0,11.17,9.5,10.67,8.0,12.25,salernitana
Jakub Jankto,43207792.0,12.17,12.25,12.5,14.17,13.5,13.17,10.0,13.08,salernitana
Loris Pane,2000512504.0,4.17,12.75,13.0,11.0,8.33,14.0,7.5,9.33,sampdoria
Gabriele Casagrande,2000514039.0,4.0,11.12,13.5,11.83,6.5,10.0,8.25,8.83,sampdoria
Lorenzo Ruiz Díaz,2000508202.0,3.67,13.38,11.75,12.33,11.33,13.17,10.5,9.92,sampdoria
Riccardo Rosso,2000508196.0,4.17,11.12,15.5,12.5,9.0,13.5,9.0,9.58,sampdoria
Jose Carlos Flores,2000193714.0,2.83,12.62,15.5,9.33,10.33,13.0,9.0,8.75,sampdoria
Felice D'Amico,43297400.0,4.83,12.38,13.5,14.0,10.33,12.67,7.0,11.92,sampdoria
Nadir Zortea,43252462.0,11.67,13.0,13.5,11.67,11.0,11.67,9.5,12.17,sampdoria
Paolo Ghiglione,43140923.0,11.67,12.75,12.25,12.83,11.17,12.0,13.0,12.75,sampdoria
Marco Asensio,67197125.0,6.83,10.25,11.5,15.33,13.33,15.33,8.5,11.5,sampdoria
Oussama Idrissi,37052727.0,4.5,10.62,12.0,14.67,13.5,15.0,8.0,12.5,sampdoria
Christian Fogelblad,2000397952.0,6.5,14.5,15.0,13.67,12.83,12.67,13.5,11.58,sampdoria
Ola Brynhildsen,53125145.0,6.5,13.5,14.5,11.83,12.5,13.83,6.0,12.42,sampdoria
Gianluca Gaetano,43317758.0,5.5,13.12,14.0,14.5,11.33,14.67,9.0,10.83,sampdoria
Lorenzo Micucci,2000567825.0,4.83,12.75,15.5,11.33,11.0,11.0,11.0,9.25,sassuolo
Gregorio Poggi,2000434780.0,9.0,13.0,14.0,12.0,11.17,13.0,8.25,10.08,sassuolo
Adolfo Torrisi,2000326083.0,8.0,13.75,12.0,13.5,11.67,14.83,7.5,11.5,sassuolo
Filippo Ricciardi,2000324317.0,7.5,14.75,13.0,15.83,12.5,13.5,8.5,11.08,sassuolo
Georgi Atanasov,22083648.0,6.83,12.38,13.0,12.33,12.67,13.0,12.0,11.08,sassuolo
Sávio,2000011972.0,5.0,13.0,15.5,14.33,11.67,15.0,5.0,12.33,sassuolo
Simone Felugo,2000193649.0,6.5,12.88,12.5,12.33,11.67,13.17,10.0,11.67,sassuolo
Godwin Ackah,2000192606.0,6.17,12.88,14.0,13.33,11.0,12.5,6.0,10.67,sassuolo
Raimondo Gadau,2000192601.0,6.67,14.12,15.25,9.67,8.83,9.0,9.5,10.75,sassuolo
Francesco Petrini,2000435442.0,7.67,13.0,12.5,11.33,14.67,12.33,9.5,11.67,sassuolo
Alex Zanut,2000194920.0,4.33,12.75,16.0,11.33,10.0,10.83,9.0,11.25,sassuolo
Vincenzo Puccinelli,2000192602.0,7.67,15.25,13.5,9.5,8.0,10.83,11.0,9.67,sassuolo
Imran Louza,48038017.0,10.5,12.25,13.5,13.67,12.83,13.33,6.5,13.33,sassuolo
Andrea Chiappetta,2000567823.0,2.83,12.25,14.0,9.0,9.17,13.5,6.5,7.5,sassuolo
Manuel Santos,2000439547.0,7.67,13.25,14.0,13.67,11.67,15.0,8.0,13.17,sassuolo
Rodrigo Gomes,83333463.0,7.83,13.5,14.5,14.0,13.67,15.67,8.5,13.33,sassuolo
Nahitan Nández,78067241.0,13.0,14.0,11.5,13.0,12.67,11.67,7.0,15.0,sassuolo
Paulo Dybala,14044150.0,3.33,10.0,9.0,16.33,16.0,16.0,9.0,12.67,sassuolo
Georgi Tunjov,47070304.0,9.5,9.62,14.0,13.0,11.0,13.67,9.0,10.25,spal
Julien Pfeiffer,2000192363.0,3.17,11.38,14.5,11.17,11.17,9.67,5.5,10.25,spal
Eugenio Cammarata,2000192308.0,4.17,13.25,15.5,12.83,9.33,12.5,5.5,10.0,spal
Daniele Nobile,2000569465.0,4.5,10.25,16.0,10.0,8.17,11.33,3.5,7.75,spal
Davide Carella,2000436671.0,3.67,12.88,16.0,11.5,13.5,15.67,10.5,10.25,spal
Alessandro Zorzetto,2000436495.0,2.5,12.75,11.0,10.67,10.17,13.33,11.0,9.58,spal
Simone Vignoli,2000439458.0,7.0,14.25,14.5,12.5,12.17,15.17,11.5,9.33,spal
David Lukac,2000189398.0,3.67,12.25,15.5,11.33,12.33,15.33,7.5,11.67,spal
Adam Steele,2000187747.0,10.67,14.88,15.5,11.0,9.5,13.17,9.5,12.83,spal
Ryôtarô Meshino,45104652.0,6.83,13.88,12.5,13.83,12.67,14.67,6.0,11.33,spal
Matt Baker,2000439460.0,6.33,13.12,13.5,13.17,12.67,13.17,8.5,12.75,spal
Felipe Vergara,2000415530.0,4.17,13.25,15.5,13.5,9.83,15.67,8.5,10.08,spal
Erinson Ramírez,77048797.0,7.17,9.12,15.0,13.33,10.33,14.33,7.5,9.58,spezia
Samuel Sosa,86054425.0,9.83,13.25,13.5,10.83,11.17,12.83,7.0,10.92,spezia
Adam Oudjani,49041403.0,6.5,12.12,15.0,13.67,11.17,14.0,11.0,9.67,spezia
Orri Steinn Óskarsson,39062838.0,8.83,11.38,13.0,12.0,13.67,12.5,12.5,12.33,spezia
Tiziano Gennarelli,2000569301.0,4.67,12.12,12.75,11.83,9.83,10.83,7.5,8.08,spezia
Dane Ricciuto,2000431771.0,7.17,13.62,16.0,14.17,12.17,13.0,11.5,11.58,spezia
João Teixeira,2000508042.0,7.17,14.25,14.0,13.0,9.67,12.17,12.0,11.83,torino
Guy Charrier,2000505029.0,6.17,12.88,14.0,11.83,11.5,11.67,11.5,9.92,torino
Federico Siano,2000435228.0,4.83,12.5,14.5,9.0,13.17,13.0,13.0,10.58,torino
Giannis Koromilas,2000234253.0,4.5,12.75,15.0,12.83,10.5,14.83,5.5,10.42,torino
Eneko Pascual,2000193396.0,5.5,12.38,15.5,14.33,11.83,14.67,5.5,10.83,torino
Fernando Mendes,2000189355.0,6.67,13.0,15.5,12.0,13.33,14.83,9.0,11.42,torino
Ilyas Chouaref,49055174.0,7.17,14.5,15.0,12.67,14.0,14.0,11.0,12.42,torino
Felice D'Amico,43297400.0,4.83,12.38,13.5,14.0,10.33,12.67,7.0,11.92,torino
Tim O'Donnell,2000436270.0,7.83,14.38,15.5,12.67,11.33,12.83,10.5,12.5,torino
Michael Olise,29221846.0,6.17,13.25,14.5,15.17,12.17,15.5,8.5,11.42,torino
Ryad Talbi,2000023232.0,6.0,14.25,16.5,12.0,14.67,15.67,10.5,11.92,torino
Luis Ángel Tapia,2000206926.0,6.5,13.75,14.5,13.67,12.33,16.0,8.5,11.67,torino
Josip Brekalo,24046837.0,5.17,12.0,14.5,14.33,13.33,15.67,8.5,10.0,torino
Will Smallbone,28109942.0,9.5,13.0,12.0,14.33,12.83,14.33,9.0,11.25,torino
José Pereira,2000190648.0,4.67,14.0,17.0,13.0,12.5,14.67,9.5,12.08,torino
Antonello Raho,2000323423.0,5.67,15.0,16.5,11.83,9.33,12.17,8.0,12.25,udinese
Christos Tzolis,36152916.0,8.33,11.25,13.0,13.17,12.33,15.17,6.0,12.17,udinese
Joshua Zirkzee,37060922.0,7.0,14.25,13.5,14.17,13.67,14.5,14.0,12.5,udinese
Hrvoje Bekavac,2000506912.0,6.0,10.62,13.5,13.33,10.17,12.83,6.5,8.17,verona
Pierre Dumas,2000435176.0,4.67,13.12,14.0,10.5,12.67,12.5,13.0,10.25,verona
Astrit Selmani,93070505.0,6.17,12.5,12.5,10.83,13.83,12.5,11.5,14.75,verona
Samuele Lucchiari,2000327369.0,8.83,13.5,12.5,11.0,11.17,14.33,14.0,10.42,verona
Christian Achton,2000323225.0,5.5,15.25,17.5,12.83,8.83,13.83,11.0,10.08,verona
Lorenzo Raimondo,2000199594.0,9.67,12.88,15.25,7.67,8.17,10.0,9.0,9.58,verona
Massimo Savini,2000569304.0,4.67,11.75,13.0,11.0,11.0,13.0,14.0,10.5,verona
Eric Amthor,2000324171.0,4.5,11.75,16.0,11.33,10.33,14.0,8.5,10.42,verona
Riccardo Viti,2000199589.0,5.67,13.25,11.5,12.0,12.33,14.17,13.0,11.75,verona
Abubakar Chibueze,2000191834.0,3.5,11.12,14.0,9.17,9.33,8.5,9.5,9.75,verona
Abdou Harroui,37064635.0,9.33,12.88,11.0,11.0,11.83,11.67,10.5,13.33,verona
Patrik Schick,25042141.0,7.17,9.38,11.0,15.0,13.83,15.0,14.0,12.17,verona
Mihael Žaper,24053048.0,11.67,11.38,11.75,14.67,13.0,13.0,12.5,12.92,verona
Mehdi Léris,43252697.0,5.83,12.25,13.5,13.17,11.5,13.17,10.5,9.42,verona
Ondrej Lingr,25055110.0,7.67,13.25,13.5,13.0,12.67,13.17,11.0,12.42,verona
Massimiliano Bernardi,2000567620.0,4.33,13.5,15.0,13.33,12.33,14.67,11.0,9.67,verona
João Oliveira,2000435239.0,6.0,14.25,16.0,12.0,14.33,15.0,10.5,11.83,verona
Bruce Djemesi,2000438289.0,4.33,15.75,15.5,11.0,14.67,16.0,11.5,11.33,verona
Yuri D'Antonio,2000569303.0,5.5,13.75,12.0,12.5,14.83,14.17,9.5,11.75,verona
Cătălin Grosu,2000329331.0,9.33,12.5,15.0,13.67,12.0,15.67,7.5,14.0,verona
Bronius Rukas,2000191907.0,5.83,15.0,18.0,15.5,12.5,16.5,12.5,11.08,zebre
Federico Chiesa,43161651.0,8.17,14.0,15.5,14.0,13.67,14.33,7.5,12.83,zebre
Gaetano Pasqualone,2000567835.0,7.33,14.0,14.5,13.83,12.83,16.0,11.5,13.0,zebre
Cassiano,2000410767.0,7.5,15.75,16.5,13.0,12.83,15.83,13.5,12.75,zebre
Giulio Novellino,2000507837.0,9.0,14.75,16.5,14.5,11.67,13.17,11.0,13.67,zebre
Ronald Novoa,2000415595.0,5.17,12.0,14.5,13.17,11.17,14.5,6.5,10.67,zebre
Hugo Félix,83335589.0,6.33,13.0,14.0,15.33,13.0,16.17,7.0,10.92,zebre
Diogo Jota,55083779.0,7.5,14.0,15.0,14.67,16.33,14.67,8.5,13.83,zebre
Harvey Barnes,28100207.0,7.67,13.75,15.0,15.0,13.33,15.33,8.5,12.33,zebre
Anthony Tarzia,2000626882.0,5.83,14.25,16.5,12.33,13.0,14.67,12.0,12.0,zebre
