Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling,Team
Amir Rrahmani,11023165.0,15.0,12.33,13.0,13.5,8.5,9.83,8.5,12.75,13.5,7.0,13.25,15.25,10.3,13.67,6.75,13.5,4.0,9.0,8.75,5.33,15.0,benevento
Egidio Guidi,2000190821.0,18.0,10.83,11.0,11.0,11.25,9.67,9.83,11.75,11.0,9.0,10.25,17.0,10.0,10.67,14.25,11.67,5.5,11.75,15.25,10.33,14.0,benevento
Vasyl Lysenko,2000660045.0,12.0,10.33,15.0,11.75,11.0,12.17,10.67,11.5,11.75,8.75,13.0,15.88,10.9,12.17,13.5,12.0,9.5,12.0,11.25,9.17,17.0,benevento
Enrico Del Prato,43252473.0,12.0,13.5,11.0,13.75,11.25,13.0,11.67,12.75,13.75,11.5,14.25,12.0,13.0,13.5,13.62,13.33,12.5,11.75,12.0,8.0,13.0,benevento
Chancel Mbemba,18057323.0,10.0,13.0,12.0,12.25,12.0,12.5,10.67,14.75,12.25,10.5,13.0,13.62,12.5,13.17,10.0,14.5,11.0,11.5,10.25,8.83,13.0,benevento
Giovanni Mosca,2000567186.0,13.0,8.5,8.0,11.25,8.5,8.83,10.0,11.5,11.25,7.75,10.0,14.75,8.9,11.17,12.25,10.17,4.5,11.0,14.75,7.83,12.0,bologna
Vincenzo Savarese,2000567190.0,12.0,12.67,13.0,10.25,9.5,10.83,8.17,10.75,10.25,7.25,10.25,12.25,11.3,10.83,10.5,11.83,7.0,7.75,11.75,5.33,11.0,bologna
Umberto Lippo,2000435435.0,11.0,12.67,11.0,12.5,11.5,13.0,10.0,15.5,12.5,9.75,13.0,13.62,12.8,12.67,13.75,14.67,5.5,10.5,14.25,9.17,14.0,bologna
Claudio Cellamare,2000019160.0,8.0,14.0,8.0,11.75,10.5,12.5,10.33,13.25,11.75,11.0,12.5,10.12,12.7,11.5,16.0,14.17,14.0,10.0,13.75,6.83,10.0,bologna
Leone Corti,2000626452.0,15.0,9.67,7.5,13.0,9.75,12.83,9.5,13.0,13.0,8.25,12.5,11.88,11.3,13.67,13.12,12.33,7.0,10.25,12.5,9.67,16.0,bologna
Ibrahima Thiam,2000325354.0,14.0,11.33,10.0,12.0,11.0,9.83,9.17,10.25,12.0,9.0,11.25,13.75,10.1,11.67,12.25,11.17,8.0,10.5,13.25,7.83,11.0,fiorentina
Giovanni Groppi,2000507381.0,14.0,10.67,10.0,12.25,10.5,10.17,10.83,12.25,12.25,9.75,13.25,12.62,9.9,12.17,14.5,12.5,7.0,12.25,12.75,8.0,16.0,fiorentina
Stefano Ollanu,2000434791.0,13.0,13.0,9.0,8.0,14.75,12.33,11.83,17.0,8.0,13.25,10.25,13.5,12.8,8.67,12.75,15.33,8.0,14.0,13.5,11.67,12.0,fiorentina
Álvaro Odriozola,67199408.0,7.0,12.5,8.0,11.25,15.0,13.33,14.33,13.5,11.25,14.25,12.5,14.38,12.8,11.83,12.5,13.5,13.5,14.5,11.25,12.5,12.0,fiorentina
Kenedy,2000410526.0,12.0,15.0,9.0,12.5,13.0,14.33,13.67,15.0,12.5,13.0,13.5,15.5,14.6,11.67,18.25,15.0,16.0,14.5,15.5,8.33,12.0,inter
Nicolai Witt,2000322718.0,19.0,14.33,12.0,14.0,14.0,12.67,11.0,16.0,14.0,12.5,15.0,13.75,13.4,13.67,16.0,15.33,10.0,13.0,17.0,9.67,16.0,inter
Andrea Papetti,43425644.0,17.0,14.33,16.0,13.5,12.0,12.0,10.67,13.5,13.5,11.5,13.5,14.0,12.6,13.67,15.25,14.33,11.0,12.0,14.5,9.67,13.0,inter
Marco Alves,2000189590.0,9.0,13.33,14.0,13.5,14.5,13.67,11.67,14.0,13.5,12.0,14.5,15.25,13.2,14.33,16.75,14.33,11.0,13.0,16.0,12.0,18.0,inter
Luciano Puglisi,2000191663.0,16.0,14.67,12.0,14.5,15.5,14.33,15.0,13.5,14.5,14.5,13.0,15.25,14.2,14.33,17.0,14.33,14.0,15.0,17.5,11.67,14.0,inter
Eirik Haugland,2000555555.0,15.0,13.0,12.0,12.75,13.75,15.17,11.33,13.0,12.75,14.0,12.5,12.25,13.3,12.83,12.88,14.67,13.0,13.5,15.5,10.67,16.0,lazio
Riccardo Sottil,43270713.0,11.0,12.0,8.0,9.25,12.5,11.5,12.5,11.25,9.25,13.5,10.75,11.0,11.7,7.67,13.62,11.5,13.0,12.0,11.25,12.0,4.5,lazio
Anyelo Oropesa,2000606155.0,19.0,10.33,11.0,10.0,11.0,9.33,8.67,12.5,10.0,8.0,11.5,12.25,9.8,11.33,13.25,11.67,8.0,9.5,14.0,7.0,12.0,lazio
Josha Vagnoman,91184445.0,14.0,11.67,9.0,12.0,12.0,12.0,11.83,12.0,12.0,12.5,12.5,13.0,11.8,11.67,14.5,12.0,12.0,11.5,14.0,10.0,12.0,lazio
Gabriele Zappa,43272248.0,14.0,13.17,11.0,13.0,13.25,12.67,12.67,14.0,13.0,12.5,13.0,12.5,12.6,13.0,13.5,14.17,14.5,13.25,13.5,12.33,13.0,lazio
Claudio Forgione,2000434046.0,12.0,14.33,8.0,11.0,11.0,10.5,10.0,14.75,11.0,11.0,11.25,13.0,12.3,10.33,12.88,14.17,9.0,10.25,13.75,8.17,10.0,milan
Mikołaj Wolanski,2000512116.0,12.0,12.17,5.0,11.75,13.0,13.17,12.33,15.0,11.75,10.75,10.5,14.75,12.5,11.17,13.0,14.5,5.5,13.0,14.25,11.5,13.0,milan
Dinis Oliveira,2000434809.0,8.5,12.67,9.5,11.25,9.0,9.83,9.67,13.25,11.25,8.5,10.75,14.62,10.9,10.67,12.38,13.17,8.0,9.25,13.25,7.5,12.0,milan
Jan Bednarek,96047750.0,13.0,11.5,13.0,12.25,11.5,13.0,10.33,13.5,12.25,9.75,14.5,14.62,11.8,13.17,10.75,13.83,4.5,12.5,12.25,8.5,14.0,milan
Fikayo Tomori,28097980.0,15.0,13.33,12.0,14.0,12.5,13.33,10.83,14.0,14.0,11.0,15.0,15.25,13.0,13.33,15.25,14.33,6.0,13.0,15.0,8.33,14.0,milan
Egidio Guidi,2000190821.0,18.0,10.83,11.0,11.0,11.25,9.67,9.83,11.75,11.0,9.0,10.25,17.0,10.0,10.67,14.25,11.67,5.5,11.75,15.25,10.33,14.0,milan
Davide Calabria,43123020.0,8.0,13.33,8.0,13.0,12.5,11.0,12.33,13.5,13.0,11.5,13.5,14.0,11.6,13.33,14.0,14.0,14.0,12.0,11.5,10.0,16.0,milan
Alessandro Romanò,2000434040.0,11.0,15.33,12.0,14.5,11.5,15.33,12.0,15.25,14.5,10.0,15.0,13.25,14.8,15.0,15.0,16.17,11.0,12.0,14.0,10.83,13.0,milan
Fabinho,19183676.0,13.0,14.67,13.0,15.0,15.5,14.67,13.67,15.5,15.0,13.0,15.0,15.5,14.2,15.0,11.5,16.0,11.0,15.5,11.0,11.17,16.0,milan
Wilfried Singo,12078947.0,16.0,12.33,13.0,14.5,12.0,13.33,12.33,13.0,14.5,13.0,15.0,14.75,12.8,13.67,15.5,13.0,13.0,12.5,15.0,9.33,14.0,milan
Rui Quintanilha,2000567666.0,6.0,10.33,8.0,9.25,10.5,5.83,11.5,9.75,9.25,11.25,7.75,11.25,7.9,8.83,11.25,9.5,4.0,13.25,13.75,5.17,14.0,napoli
Agostino Santoni,2000193927.0,15.0,8.33,9.0,9.5,9.25,8.67,8.0,11.0,9.5,5.75,10.75,12.25,8.6,10.0,11.62,10.0,7.0,8.75,13.5,6.33,14.0,napoli
Carlos Peña,2000192897.0,9.0,13.5,8.0,12.75,9.25,10.0,10.67,12.75,12.75,10.5,13.25,13.0,11.6,12.5,14.38,12.67,10.5,10.25,12.0,6.33,12.0,napoli
Russel Abega,2000188792.0,15.0,10.0,14.0,12.0,7.5,11.33,7.33,12.5,12.0,6.5,12.0,13.25,10.4,12.33,13.75,12.33,10.0,8.0,14.0,6.0,16.0,napoli
Giovanni Di Lorenzo,43075156.0,12.0,12.67,12.0,13.0,12.5,11.33,12.67,12.5,13.0,10.0,13.5,14.0,11.4,13.0,10.25,13.33,15.0,13.0,11.0,11.0,16.0,napoli
Alê,2000369925.0,14.0,12.83,13.0,11.25,6.75,10.33,7.33,11.75,11.25,6.0,10.75,12.5,11.0,11.83,13.38,12.67,10.5,8.25,13.5,5.0,16.0,napoli
Patrick Anonam,2000194988.0,13.0,13.33,16.0,14.5,12.0,11.17,9.17,15.75,14.5,10.0,13.25,11.25,11.7,14.33,13.75,15.5,12.0,11.0,13.25,8.17,13.0,napoli
Fabio Romani,2000439764.0,12.0,10.5,12.0,12.0,7.75,11.0,6.83,10.5,12.0,7.5,13.0,13.25,10.0,12.0,11.12,11.83,11.5,8.5,12.0,7.33,17.0,parma
Alessandro Longoni,2000191664.0,15.0,10.5,8.0,12.25,13.5,12.33,9.67,12.0,12.25,9.25,12.0,10.88,11.6,12.5,12.5,11.5,5.5,10.5,13.75,8.83,16.0,parma
Mauro Coppolaro,43159454.0,14.0,11.0,12.0,13.0,10.0,11.67,9.67,12.5,13.0,10.0,13.5,13.5,11.0,13.0,12.5,12.67,11.0,10.0,14.5,7.67,12.0,parma
Jonas Larsen,2000325619.0,13.0,10.17,6.0,12.0,11.75,11.33,11.17,11.5,12.0,14.0,14.0,11.5,10.8,11.33,13.62,11.17,13.5,12.0,10.0,7.67,11.0,parma
Antonino Fradella,43393070.0,13.0,10.33,13.0,14.0,10.75,11.0,9.67,12.5,14.0,9.75,13.75,14.0,10.4,13.67,12.88,12.33,4.0,10.75,13.5,8.33,13.0,parma
Amir Murillo,80028885.0,16.0,7.17,11.0,6.25,11.5,8.5,8.67,12.0,6.25,6.5,0.0,8.25,7.1,9.17,5.0,11.83,0.0,13.0,3.5,4.33,11.0,parma
Emanuele Tassinari,2000434778.0,15.0,14.33,11.0,9.25,10.25,12.17,11.33,14.25,9.25,11.5,10.0,11.12,13.3,9.83,15.25,13.83,13.0,11.0,11.0,7.5,10.0,roma
Markos Bouroutzikas,2000232927.0,4.0,10.0,9.0,8.0,11.25,9.33,12.0,13.5,8.0,9.75,9.75,14.25,9.4,8.33,11.38,12.67,5.0,13.75,12.0,8.0,14.0,roma
Fabio Depaoli,43161628.0,5.0,12.5,8.0,10.5,12.75,14.33,13.0,13.0,10.5,12.5,12.0,12.75,13.2,10.67,15.0,13.5,13.5,13.25,12.5,10.0,12.0,roma
João Ramos,2000506993.0,17.0,15.0,12.0,11.0,11.0,12.0,9.5,14.5,11.0,10.75,12.0,14.38,13.0,11.33,14.88,15.0,9.5,11.0,15.0,9.67,14.0,roma
Rafael Brito,83243058.0,14.0,14.0,14.0,15.0,12.5,12.83,11.5,15.0,15.0,11.0,14.75,11.5,13.1,14.0,14.0,15.0,12.0,13.0,13.5,10.33,13.0,roma
Stefan Janek,2000508020.0,13.0,10.5,5.0,6.75,12.75,9.33,9.83,13.75,6.75,10.5,6.75,10.12,10.6,6.17,13.0,11.33,9.5,9.0,11.25,7.33,6.0,salernitana
Tommaso Bortolin,2000438266.0,8.0,12.5,7.0,11.0,7.25,14.33,7.5,14.0,11.0,6.0,12.5,13.12,13.2,11.0,12.38,14.17,7.5,7.5,11.0,6.67,13.0,salernitana
Colin Dagba,49034905.0,4.0,11.17,10.0,13.25,13.25,11.0,12.83,12.25,13.25,11.5,13.25,11.25,11.2,12.83,13.75,11.67,13.5,12.25,11.75,9.17,12.0,salernitana
Nicola Pardini,2000569296.0,19.5,9.33,10.0,10.75,6.75,9.5,5.67,11.0,10.75,8.0,11.0,11.12,8.9,11.0,11.0,11.33,8.0,7.0,10.75,6.0,15.0,salernitana
Héctor Bellerín,28066082.0,9.0,12.83,10.0,13.0,14.0,14.17,13.67,14.5,13.0,13.75,14.0,14.88,13.1,13.0,12.25,14.83,13.5,14.0,11.75,11.83,14.0,salernitana
Simone Massi,2000569290.0,15.0,13.5,9.0,11.75,8.5,10.5,9.17,15.5,11.75,6.75,9.25,14.75,11.6,11.17,12.25,15.0,6.0,9.75,13.25,3.83,11.0,salernitana
Fabrizio Di Benedetti,2000324218.0,9.0,13.33,10.0,13.0,11.0,11.5,10.5,15.5,13.0,8.0,13.75,11.88,12.3,13.67,13.5,14.67,9.0,11.5,14.0,9.0,14.0,salernitana
Mario Pavan,2000436518.0,12.0,10.17,14.0,10.75,8.75,11.67,9.67,11.5,10.75,9.75,12.5,13.62,10.4,11.5,14.0,12.17,7.5,9.5,13.5,8.83,12.0,salernitana
Nicola Mauri,2000512034.0,11.0,10.17,7.0,11.5,8.0,10.0,8.83,12.75,11.5,7.5,10.75,12.62,10.0,11.67,14.0,12.0,4.5,8.75,15.5,7.5,12.0,sampdoria
Edward Asamoah,2000193328.0,13.0,11.33,4.5,9.0,6.25,11.67,6.33,14.5,9.0,7.5,9.5,7.62,11.1,9.67,11.12,14.17,6.5,7.25,14.0,6.33,10.0,sampdoria
Marco Garofalo,2000190074.0,16.0,10.67,12.0,11.0,7.5,8.0,7.17,11.25,11.0,5.5,10.25,11.75,9.0,11.33,11.75,11.17,7.0,8.5,13.25,4.83,16.0,sampdoria
Nadir Zortea,43252462.0,9.0,13.83,10.0,11.75,11.25,11.33,12.0,11.75,11.75,11.5,12.25,11.5,12.2,11.83,13.38,12.67,12.5,11.25,12.0,9.67,12.0,sampdoria
Paolo Ghiglione,43140923.0,15.0,12.17,11.0,11.5,12.25,13.33,12.67,12.0,11.5,12.0,12.5,11.25,12.6,11.67,12.5,12.5,13.5,12.75,11.5,10.0,11.0,sampdoria
Jan Bednarek,96047750.0,13.0,11.5,13.0,12.25,11.5,13.0,10.33,13.5,12.25,9.75,14.5,14.62,11.8,13.17,10.75,13.83,4.5,12.5,12.25,8.5,14.0,sampdoria
Shurandy Sambo,37060947.0,11.0,11.67,8.0,12.75,12.0,12.5,12.0,12.5,12.75,12.0,14.0,14.0,12.1,12.5,14.0,12.33,11.0,12.5,13.5,10.0,16.0,sampdoria
Robert Gal,2000629194.0,14.0,14.0,14.0,13.0,12.5,11.0,11.0,15.5,13.0,11.0,12.5,15.0,12.4,11.67,14.0,14.67,9.0,12.0,13.5,9.33,13.0,sampdoria
Mattia Napoli,2000507848.0,13.0,10.5,11.0,13.25,9.0,8.33,8.17,11.25,13.25,7.0,10.25,13.0,9.0,13.17,12.0,11.33,5.5,8.75,15.5,7.5,16.0,sassuolo
Nicolò Brighi,2000192605.0,17.0,11.0,8.0,8.25,8.25,9.5,8.33,14.75,8.25,8.5,10.5,11.25,10.5,9.17,11.0,12.83,7.0,8.5,9.5,6.17,12.0,sassuolo
Raimondo Gadau,2000192601.0,12.0,9.0,7.0,8.5,9.0,9.17,9.83,11.75,8.5,8.5,8.25,14.25,9.7,7.0,16.0,9.83,12.0,9.0,13.75,6.17,9.0,sassuolo
Nicolò Armini,43373238.0,14.0,11.0,12.0,12.5,11.75,12.67,10.33,12.5,12.5,11.25,12.75,14.25,11.6,12.67,13.62,12.67,7.0,12.25,14.5,8.67,14.0,sassuolo
Emerson,19158043.0,8.0,12.67,9.0,12.5,14.5,13.0,14.33,12.5,12.5,12.5,13.0,12.5,12.8,12.33,11.25,12.67,15.0,13.5,11.5,11.33,14.0,sassuolo
Damiano Manzella,2000438268.0,12.0,10.5,7.0,13.25,11.75,12.0,11.67,13.0,13.25,12.75,13.5,14.38,11.0,13.17,13.5,12.83,9.5,14.0,14.5,8.5,16.0,sassuolo
Alessandro Alborghetti,2000566976.0,10.0,12.5,12.0,10.0,12.0,13.17,11.17,16.0,10.0,11.5,10.0,13.5,12.8,9.67,12.25,15.0,5.0,12.5,11.5,7.17,11.0,sassuolo
Umberto Lettieri,2000567821.0,17.0,11.67,12.0,13.0,10.5,10.67,10.33,12.0,13.0,9.5,13.0,13.25,11.0,13.0,14.75,12.0,8.0,10.5,15.5,8.33,16.0,sassuolo
Pol Lirola,67211095.0,11.0,10.33,9.0,11.0,13.75,12.0,14.0,11.5,11.0,13.25,12.25,13.0,11.2,11.0,13.38,11.33,11.0,14.25,12.0,10.67,12.0,sassuolo
André Lopes,2000509492.0,16.5,9.67,7.5,6.5,9.25,8.83,8.0,13.75,6.5,9.0,8.5,13.0,9.3,8.5,13.75,12.17,8.0,10.0,11.5,5.5,11.0,spal
Luca Stanga,43425977.0,13.0,9.17,8.0,7.75,8.5,12.33,8.33,12.0,7.75,8.25,9.0,10.12,10.6,10.17,12.25,11.83,7.5,10.0,10.75,6.83,15.0,spal
Adam Steele,2000187747.0,9.0,11.67,10.0,11.5,14.0,11.67,11.5,11.5,11.5,13.25,13.0,12.5,11.6,11.0,15.62,11.67,9.5,12.5,13.0,10.0,12.0,spal
Kiki Kouyaté,13186668.0,15.0,11.17,16.0,11.5,9.25,12.0,8.0,12.0,11.5,8.5,11.0,12.75,10.8,12.0,13.0,13.17,8.5,9.75,13.5,8.0,14.0,spal
Sodiq Bala,2000521262.0,17.0,8.33,9.5,8.0,9.75,9.83,10.83,10.5,8.0,11.75,9.0,15.12,8.7,9.33,12.62,10.67,6.0,12.75,13.5,8.33,12.0,spezia
Matteo Colombo,2000434039.0,13.5,8.67,7.5,10.75,9.0,8.83,8.67,12.25,10.75,7.0,10.75,13.5,8.7,10.33,10.62,11.17,8.0,8.75,11.75,5.17,11.0,spezia
Gracjan Sagan,2000197897.0,13.0,14.0,11.0,10.25,10.5,11.17,8.83,13.25,10.25,11.0,12.0,13.62,12.3,11.17,13.5,13.5,10.0,12.0,12.25,8.5,13.0,spezia
Alessio Marafioti,2000436508.0,9.0,11.83,14.0,8.75,14.0,8.67,10.83,13.25,8.75,11.0,8.75,12.25,10.6,8.83,13.0,11.67,7.5,12.25,14.0,9.5,8.0,spezia
Carlos Cuesta,76047487.0,12.0,11.83,9.0,13.75,11.25,11.0,11.5,12.25,13.75,10.5,13.75,13.5,11.2,13.17,12.5,12.33,9.5,11.75,12.75,11.5,12.0,spezia
Filip Braut,24065858.0,7.0,11.17,8.0,12.25,8.75,11.0,9.67,12.75,12.25,6.0,11.25,10.25,11.4,12.17,14.62,11.67,8.5,8.25,10.0,5.33,15.0,spezia
Kevin Rüegg,98041554.0,7.0,10.17,7.0,11.75,12.5,11.33,11.33,12.5,11.75,10.75,13.0,12.88,10.8,11.5,13.0,11.83,11.5,12.5,12.75,9.5,13.0,spezia
Raul Cannataro,2000506760.0,14.0,12.0,9.0,11.0,8.5,10.67,8.33,14.5,11.0,7.0,11.0,15.0,11.0,10.67,13.25,14.0,9.0,8.5,14.5,5.33,12.0,torino
Andrea Cerutti,2000626673.0,12.0,9.33,10.0,10.0,11.0,9.17,10.5,13.0,10.0,8.5,10.75,12.38,9.3,11.33,14.12,11.67,4.0,10.0,14.0,7.67,13.0,torino
Stefano Mengoli,2000569086.0,12.0,13.33,8.0,10.25,10.25,14.83,9.67,16.0,10.25,12.0,11.0,9.0,13.7,10.5,10.5,16.0,9.0,11.5,10.25,9.67,12.0,torino
Marco Di Mattia,2000191659.0,15.0,11.67,12.0,10.0,10.5,9.67,9.33,14.0,10.0,9.25,9.5,12.88,10.4,10.67,16.0,13.33,6.5,10.5,15.25,7.5,16.0,torino
Amar Dedic,16283629.0,13.0,12.17,12.0,13.75,13.75,9.33,11.5,11.25,13.75,10.0,12.75,11.25,10.6,12.83,14.75,11.33,9.5,12.25,13.25,9.17,16.0,torino
Lorenzo Gaetani,2000508210.0,8.0,8.0,8.0,9.5,10.5,7.83,9.0,9.5,9.5,9.5,8.5,12.75,7.5,9.0,10.5,9.67,4.0,11.0,10.0,6.33,9.0,udinese
Umberto Cambi,2000568672.0,10.5,10.83,5.0,11.0,8.5,8.5,6.0,13.75,11.0,7.0,8.5,10.62,9.5,9.5,11.88,12.67,2.5,9.0,12.5,4.33,10.0,udinese
Edoardo Gasparello,2000568421.0,18.0,11.67,13.0,12.0,8.5,12.33,8.67,11.0,12.0,7.0,12.5,14.75,11.4,12.33,13.75,12.33,8.0,10.0,15.5,7.33,14.0,udinese
Leo Greiml,16191211.0,15.0,14.33,13.0,13.75,11.0,13.17,8.67,13.75,13.75,10.0,13.5,11.38,13.3,13.5,14.5,14.5,11.0,10.0,13.75,7.83,14.0,udinese
Luca Campanile,2000065615.0,3.0,10.33,10.0,11.0,9.75,12.0,9.0,13.5,11.0,6.0,10.75,10.75,11.2,11.0,13.38,12.67,7.0,10.25,12.0,9.67,13.0,udinese
Bruno Méndez,78089395.0,14.0,12.0,13.0,14.0,11.5,11.33,10.67,12.0,14.0,11.0,13.5,14.75,11.2,14.0,13.75,12.67,11.0,11.5,13.0,8.17,14.0,udinese
Nicolas Năstase,2000507437.0,8.0,11.0,8.0,13.5,11.0,11.33,10.67,12.0,13.5,10.0,12.5,12.75,11.0,12.67,13.5,12.0,9.0,11.5,15.0,9.33,11.0,verona
Lorenzo Raimondo,2000199594.0,13.0,10.67,5.0,9.0,10.0,7.83,10.17,12.25,9.0,9.5,9.25,9.25,9.3,8.67,15.25,11.17,10.0,9.5,11.75,6.17,12.0,verona
Kaan Ayhan,91100534.0,12.0,13.5,13.0,15.25,12.75,11.33,11.17,13.25,15.25,9.5,14.25,13.25,12.2,14.83,11.5,13.33,6.5,12.75,12.25,9.83,12.0,verona
Giuseppe Pezzella,43161921.0,14.0,11.67,10.0,12.25,12.0,10.83,12.0,12.5,12.25,11.0,13.0,13.5,11.1,12.17,14.5,12.33,13.0,12.5,13.0,8.0,12.0,verona
Abubakar Chibueze,2000191834.0,7.0,8.33,12.0,8.0,11.25,12.33,9.17,12.0,8.0,8.25,7.75,9.25,10.6,6.5,12.75,11.0,8.0,10.5,9.5,9.33,2.0,verona
Rúben Vezo,55067158.0,13.0,12.83,12.0,13.25,10.25,10.0,8.33,12.25,13.25,8.0,13.75,12.0,11.0,13.17,9.88,12.67,9.5,9.75,8.5,5.0,13.0,verona
Valentin Rosier,50047466.0,6.0,13.5,9.0,12.75,12.75,12.0,12.83,13.25,12.75,11.5,13.25,13.25,13.0,12.83,12.0,12.67,11.5,12.75,11.25,8.83,13.0,verona
Thierry Correia,83111501.0,8.0,11.5,8.0,11.75,12.25,11.67,11.83,11.25,11.75,11.0,12.25,14.0,11.6,11.17,14.5,11.33,10.5,11.75,13.25,8.83,11.0,verona
Andrey Yago,2000369870.0,6.0,14.33,10.0,13.5,15.0,15.33,13.33,14.5,13.5,15.0,14.5,14.5,14.6,13.33,17.25,15.0,13.0,13.5,14.5,12.67,12.0,zebre
Mateu Morey,67258408.0,5.0,15.0,8.0,12.5,15.5,14.33,14.17,14.0,12.5,14.5,13.0,13.5,14.4,12.33,15.0,14.67,13.0,15.0,12.0,10.33,12.0,zebre
Merih Demiral,83176849.0,17.0,14.0,15.0,14.0,11.0,13.0,9.67,15.5,14.0,9.0,14.0,17.5,13.0,15.0,14.0,15.67,9.0,12.0,15.5,8.17,17.0,zebre
Achraf Hakimi,67228634.0,11.0,13.0,8.0,13.0,14.0,13.67,15.33,12.5,13.0,13.5,12.5,14.5,13.2,12.33,17.0,13.0,17.0,14.5,14.0,12.67,12.0,zebre
