Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Gianluca Manfroni,2000191905.0,8.17,15.12,14.0,14.33,14.83,13.33,13.0,12.67,bologna
Thomas Perotta,2000342207.0,4.5,13.62,14.5,10.67,13.5,12.67,10.5,10.0,fiorentina
Nicola Brambilla,2000323520.0,4.17,9.38,9.5,10.5,15.83,12.33,10.0,9.75,fiorentina
Tomas Kral,2000197839.0,3.5,12.25,15.0,9.33,14.33,15.17,6.5,9.08,fiorentina
Gonçalo Guedes,55041710.0,7.83,11.75,12.5,14.0,13.0,12.33,8.0,11.5,fiorentina
Gerónimo Pezzella,2000285534.0,5.0,16.5,17.0,11.0,11.67,13.33,8.5,11.58,fiorentina
Walter Zampina,2000507379.0,6.5,14.25,12.5,10.17,12.0,13.67,14.0,11.58,fiorentina
Pino Birettoni,2000191463.0,6.33,16.5,14.5,11.83,14.67,14.17,15.5,11.58,fiorentina
Nelson Niz,2000272945.0,5.5,13.62,14.5,13.33,13.0,15.33,13.0,12.75,fiorentina
Daniele Venturelli,2000434795.0,6.83,13.88,12.5,12.83,11.5,11.33,11.5,10.08,fiorentina
Giambattista Auletta,2000323518.0,8.83,16.75,16.5,14.0,15.0,17.0,13.0,12.25,fiorentina
Ibrahim Zagré,2000435828.0,7.67,15.25,15.0,14.67,15.33,15.33,16.0,13.17,inter
Manuel Oliveira,2000434824.0,9.33,15.75,17.0,14.33,14.67,18.0,13.5,13.67,inter
Karl-Heinz Heckenberger,2000232571.0,10.67,14.75,13.0,17.0,16.0,17.0,11.5,15.83,inter
Mamoudou Camara,2000197834.0,5.33,14.75,16.0,11.67,14.67,15.67,8.0,12.17,inter
Nico Williams,67276230.0,11.33,14.25,16.0,12.67,13.33,16.0,12.0,12.17,inter
Romelu Lukaku,18007344.0,7.0,14.25,12.5,12.67,15.67,14.33,16.0,16.33,inter
Juan Carlos,2000192885.0,9.0,14.75,14.5,14.0,14.33,16.67,10.5,13.17,inter
Youssoufa Moukoko,2000074825.0,8.67,17.0,16.5,14.33,17.0,17.0,12.0,13.67,inter
Thiago Almada,14172522.0,8.33,13.75,13.5,16.33,15.67,16.33,5.0,13.83,inter
Mauro Cirelli,2000435220.0,5.83,14.88,15.0,10.67,11.17,12.33,11.5,11.67,lazio
Marcus Andersson,2000397891.0,6.67,15.25,15.0,11.83,14.33,12.83,5.0,10.67,lazio
Marcus Andersson,2000397735.0,3.67,14.75,15.0,10.17,13.17,15.83,7.5,10.08,lazio
Miel Devos,2000199510.0,5.83,12.38,11.0,13.67,14.17,16.0,9.0,12.58,lazio
Tahith Chong,37058361.0,4.67,11.75,16.5,14.0,12.33,15.17,9.5,11.58,lazio
Donyell Malen,37055844.0,5.67,15.25,16.0,13.0,15.67,14.33,11.0,12.67,lazio
Daniel Lamas,2000568699.0,6.0,14.75,15.5,12.5,13.83,15.83,12.0,11.25,lazio
Franco Ferraro,2000325869.0,6.0,15.75,17.0,11.67,14.67,14.67,13.0,12.33,lazio
Riccardo Sottil,43270713.0,4.83,12.88,14.0,11.67,12.67,13.0,9.5,11.25,lazio
John Gil,2000562142.0,6.0,14.75,15.0,14.67,14.67,15.33,8.0,13.83,lazio
Ferran Torres,89056845.0,7.17,13.5,15.5,14.0,13.0,14.0,12.5,12.33,lazio
Simone Dondi,2000567839.0,6.0,12.5,15.0,12.67,11.33,12.33,7.0,12.17,milan
Marcello Criaco,2000567179.0,4.33,13.88,14.0,12.33,10.33,15.0,6.5,9.42,milan
Borja Molina,2000506770.0,5.5,11.62,11.5,11.33,13.5,11.33,13.5,11.17,milan
Jiri Mlynek,2000437872.0,5.17,10.12,11.5,10.33,15.0,14.33,15.0,10.33,milan
Lukas Elsik,2000193022.0,5.0,13.5,15.0,11.17,11.67,15.83,11.5,9.67,milan
Fábio Gonçalves,2000189591.0,3.17,12.88,15.5,8.33,8.0,12.33,9.5,10.75,milan
Leonardo Rossi,2000018201.0,3.17,10.5,15.0,8.67,15.67,13.17,11.5,9.25,milan
Alberto Serra,2000506756.0,8.67,15.25,16.5,11.0,14.33,15.0,13.0,13.67,milan
Oliveira,2000567177.0,6.5,13.88,17.5,14.5,12.0,15.17,12.0,10.5,milan
Wagner Ricardo,2000506775.0,4.33,12.62,9.0,11.17,9.33,14.5,9.75,9.92,milan
Gaspar Andrade,2000437519.0,5.0,14.0,14.5,9.83,11.5,14.17,8.5,10.17,milan
Anthony Martial,85086702.0,3.0,11.75,13.0,13.33,15.0,14.67,9.5,12.67,milan
Benjamín Croce,2000377768.0,7.5,14.12,12.5,14.33,14.17,16.33,10.0,12.83,milan
Héctor Flores,2000285908.0,7.67,16.0,14.5,15.0,14.0,16.33,14.5,13.83,milan
Lorenzo Di Fusco,2000190824.0,6.67,12.75,11.0,14.83,15.33,15.83,9.0,13.67,milan
Batuhan Kör,70131652.0,7.5,14.0,15.5,13.0,13.67,13.67,12.5,12.33,milan
Giuseppe Fieramonti,2000507377.0,7.33,14.0,13.5,13.0,13.67,14.67,9.0,11.67,napoli
Jaroslav Rusnak,2000434077.0,4.67,13.88,16.0,10.5,12.33,12.83,10.5,10.25,napoli
Facundo Duffard,2000418611.0,4.83,12.62,14.0,11.83,13.17,11.67,6.5,10.42,napoli
Diego Valdés,2000415618.0,5.67,13.88,14.0,13.83,13.0,16.5,12.5,11.58,napoli
Nélio Viveiros,2000192852.0,5.5,12.75,11.5,13.17,12.17,14.17,14.5,13.08,napoli
Fabián Luzzi,2000048404.0,6.17,13.0,14.0,11.83,13.17,13.83,14.0,10.92,napoli
Óscar Aranda,2000052060.0,5.17,11.62,15.5,9.67,14.0,15.67,10.5,8.75,napoli
Emiliano Gomez,2000627371.0,5.33,14.25,16.5,14.0,12.0,15.67,8.0,10.5,napoli
Željko Spasić,2000211135.0,8.83,15.88,14.0,16.0,14.17,15.33,15.0,13.08,napoli
Maxi Gómez,78078886.0,8.33,14.5,12.0,11.33,15.33,11.67,16.0,15.33,napoli
Ibrahim Irié Bi,2000567842.0,6.17,11.38,12.25,12.83,9.0,11.5,12.5,8.0,napoli
Federico Della Torre,2000649129.0,6.67,13.0,14.5,13.67,13.33,14.67,8.5,13.33,napoli
Luca Chirico,2000507838.0,9.0,14.88,14.0,14.0,13.33,16.0,12.0,13.58,napoli
Christian,2000632607.0,5.33,13.0,14.0,11.33,11.33,14.17,10.5,11.5,parma
Simone Barcellona,2000508897.0,7.0,14.88,12.5,11.83,10.83,13.5,13.0,11.75,parma
Martin De Gasperi,2000325005.0,4.33,12.5,10.0,11.83,13.33,12.83,10.5,12.17,parma
Ludovico Serretti,2000199979.0,2.67,7.12,7.5,9.5,14.83,14.33,8.5,10.58,parma
Yoane Wissa,85140175.0,5.5,12.25,13.0,12.17,12.83,12.17,7.0,12.58,parma
Matteo Grasso,2000573680.0,4.5,12.62,11.75,13.83,9.0,10.17,11.0,12.75,parma
Francisco Borja Cruz,2000437496.0,5.83,14.0,13.0,8.33,14.5,12.67,14.5,11.75,parma
Tomas Suslov,37076659.0,8.83,12.25,11.5,12.83,13.17,14.5,9.5,11.25,parma
Jesús Castillejo,2000569085.0,5.83,12.5,14.0,11.0,13.0,13.0,14.0,11.5,parma
Janis Antiste,49048340.0,6.83,11.88,14.0,13.0,13.67,15.0,15.0,11.58,parma
Alessio Giustini,2000506990.0,5.83,13.12,14.0,10.83,10.67,14.33,14.0,10.83,roma
Zahari Tanev,2000503649.0,12.5,13.75,15.5,11.33,11.17,11.33,12.0,13.25,roma
Ulises Xavier Pérez Lazarte,2000541711.0,8.0,15.5,17.5,14.67,14.33,16.33,12.0,13.0,roma
Dante Sottoriva,2000504182.0,9.33,12.75,13.0,14.0,15.67,15.67,8.5,13.33,roma
Andrea Belotti,43066936.0,6.17,11.25,10.5,12.33,15.67,12.0,13.5,15.83,roma
Frederico Plisca,2000537059.0,6.0,15.0,15.0,14.67,13.0,15.33,12.5,11.67,roma
Amine Gouiri,48044735.0,5.67,13.5,15.0,14.33,16.33,15.33,12.0,13.5,roma
Marco Lombardi,2000509497.0,9.67,13.25,11.5,12.17,10.67,13.33,6.5,11.25,salernitana
Fabiano Cardaci,2000438270.0,3.67,12.12,13.0,11.17,8.67,14.17,9.75,8.75,salernitana
Silvio Díaz,2000051566.0,9.17,12.12,13.0,11.67,13.33,13.5,8.0,12.83,salernitana
Panagiotis Koupkiolis,2000232960.0,5.67,12.0,12.5,10.33,15.67,13.33,13.0,12.33,salernitana
Orlando Musso,2000569289.0,6.17,12.75,14.5,10.83,12.17,14.67,12.0,9.67,salernitana
Pablo Sierra,2000406688.0,6.83,16.38,14.5,11.83,12.33,13.33,17.5,12.33,salernitana
Stefan Weiss,2000290992.0,6.83,10.38,11.5,15.17,11.33,13.0,12.5,12.0,salernitana
M'Bala Nzola,83103196.0,6.33,14.25,14.5,11.0,14.0,12.17,12.0,13.42,salernitana
Bozhidar Kraev,22041890.0,5.33,12.5,12.0,12.83,12.0,12.5,12.5,11.67,salernitana
Loris Pane,2000512504.0,4.17,12.75,13.0,11.0,8.33,14.0,7.5,9.33,sampdoria
Lorenzo Ruiz Díaz,2000508202.0,3.67,13.38,11.75,12.33,11.33,13.17,10.5,9.92,sampdoria
Alessio Termini,2000508199.0,4.17,13.0,8.5,12.33,12.17,13.33,13.0,10.92,sampdoria
Rubén Mele,2000508198.0,5.33,12.62,10.5,13.67,12.17,13.0,11.5,9.17,sampdoria
Riccardo Rosso,2000508196.0,4.17,11.12,15.5,12.5,9.0,13.5,9.0,9.58,sampdoria
Ruggero Arpini,2000437690.0,5.17,11.0,9.75,12.33,13.67,13.5,6.75,12.0,sampdoria
Ivano Tavella,2000435429.0,8.17,12.62,12.5,13.33,12.33,15.0,8.0,10.0,sampdoria
Prince Ntumba,2000198757.0,6.33,12.88,12.0,13.0,12.67,12.67,10.0,11.42,sampdoria
Jose Carlos Flores,2000193714.0,2.83,12.62,15.5,9.33,10.33,13.0,9.0,8.75,sampdoria
Felice D'Amico,43297400.0,4.83,12.38,13.5,14.0,10.33,12.67,7.0,11.92,sampdoria
Lorenzo Gaggero,2000324502.0,6.0,11.75,12.5,13.0,15.0,13.5,12.0,10.75,sampdoria
Dion Drena Beljo,24061498.0,4.33,14.5,13.5,14.0,15.0,13.83,15.5,12.42,sampdoria
Giovanni Vezzani,2000570776.0,6.67,11.88,11.0,12.83,12.83,13.33,9.5,12.17,sampdoria
Fábio Afonso,2000436530.0,7.83,14.5,16.0,12.5,15.5,15.0,12.5,12.75,sampdoria
Gianluca Gaetano,43317758.0,5.5,13.12,14.0,14.5,11.33,14.67,9.0,10.83,sampdoria
Bryan Rugani,2000567826.0,5.5,13.75,11.5,12.83,11.17,16.0,10.5,10.5,sassuolo
Lorenzo Micucci,2000567825.0,4.83,12.75,15.5,11.33,11.0,11.0,11.0,9.25,sassuolo
Georgi Atanasov,22083648.0,6.83,12.38,13.0,12.33,12.67,13.0,12.0,11.08,sassuolo
Sávio,2000011972.0,5.0,13.0,15.5,14.33,11.67,15.0,5.0,12.33,sassuolo
Simone Felugo,2000193649.0,6.5,12.88,12.5,12.33,11.67,13.17,10.0,11.67,sassuolo
Borys Bococi,2000461608.0,6.67,14.25,15.0,11.67,15.33,14.0,10.5,12.17,sassuolo
Francesco Petrini,2000435442.0,7.67,13.0,12.5,11.33,14.67,12.33,9.5,11.67,sassuolo
Alex Zanut,2000194920.0,4.33,12.75,16.0,11.33,10.0,10.83,9.0,11.25,sassuolo
Andrea Chiappetta,2000567823.0,2.83,12.25,14.0,9.0,9.17,13.5,6.5,7.5,sassuolo
Gianmarco Solagna,2000323862.0,8.0,13.0,10.0,15.0,13.33,13.0,12.5,12.83,sassuolo
Marcos Paulo,19354619.0,7.67,13.38,13.0,13.33,11.67,14.0,12.5,12.58,sassuolo
Paulo Dybala,14044150.0,3.33,10.0,9.0,16.33,16.0,16.0,9.0,12.67,sassuolo
Eugenio Cammarata,2000192308.0,4.17,13.25,15.5,12.83,9.33,12.5,5.5,10.0,spal
Pietro Severino,2000509487.0,8.17,13.0,11.5,12.67,10.17,13.33,10.0,12.08,spal
Diego Sanchez,2000439461.0,5.83,12.75,16.0,12.33,8.33,12.0,10.0,10.5,spal
Davide Carella,2000436671.0,3.67,12.88,16.0,11.5,13.5,15.67,10.5,10.25,spal
Alessandro Zorzetto,2000436495.0,2.5,12.75,11.0,10.67,10.17,13.33,11.0,9.58,spal
Simone Vignoli,2000439458.0,7.0,14.25,14.5,12.5,12.17,15.17,11.5,9.33,spal
David Lukac,2000189398.0,3.67,12.25,15.5,11.33,12.33,15.33,7.5,11.67,spal
Ryôtarô Meshino,45104652.0,6.83,13.88,12.5,13.83,12.67,14.67,6.0,11.33,spal
Matt Baker,2000439460.0,6.33,13.12,13.5,13.17,12.67,13.17,8.5,12.75,spal
Thomás Grosi,2000272736.0,7.33,12.25,14.0,12.33,16.0,15.0,13.0,11.83,spal
Michele Gigante,2000199658.0,7.17,12.38,12.5,13.17,10.67,14.67,12.0,12.0,spal
Santo Piccolo,2000437933.0,4.83,10.88,9.25,11.83,14.67,10.83,9.0,9.58,spezia
Dennis Serofilli,2000197105.0,4.33,11.62,14.5,10.0,9.33,11.67,6.5,10.75,spezia
Orri Steinn Óskarsson,39062838.0,8.83,11.38,13.0,12.0,13.67,12.5,12.5,12.33,spezia
Tiziano Gennarelli,2000569301.0,4.67,12.12,12.75,11.83,9.83,10.83,7.5,8.08,spezia
Armindo Sieb,2000065610.0,7.5,10.12,14.0,12.0,11.67,11.83,8.0,10.5,spezia
Nazariy Rusyn,71092749.0,9.67,14.5,13.0,11.17,12.33,12.5,12.5,10.17,spezia
Nicholas Praticò,2000569474.0,6.0,12.62,12.5,12.83,11.5,14.33,7.0,11.92,spezia
Giuseppe Borghi,2000507391.0,4.33,11.62,11.5,11.5,11.0,14.83,13.0,10.0,torino
Guy Charrier,2000505029.0,6.17,12.88,14.0,11.83,11.5,11.67,11.5,9.92,torino
Federico Siano,2000435228.0,4.83,12.5,14.5,9.0,13.17,13.0,13.0,10.58,torino
Fernando Mendes,2000189355.0,6.67,13.0,15.5,12.0,13.33,14.83,9.0,11.42,torino
Ilyas Chouaref,49055174.0,7.17,14.5,15.0,12.67,14.0,14.0,11.0,12.42,torino
Felice D'Amico,43297400.0,4.83,12.38,13.5,14.0,10.33,12.67,7.0,11.92,torino
Tim O'Donnell,2000436270.0,7.83,14.38,15.5,12.67,11.33,12.83,10.5,12.5,torino
Valerio Sironi,2000191144.0,5.17,13.5,12.0,11.5,11.83,14.17,12.5,11.25,torino
Ryad Talbi,2000023232.0,6.0,14.25,16.5,12.0,14.67,15.67,10.5,11.92,torino
Marco Crestani,2000567632.0,4.5,14.62,16.0,12.83,9.0,13.5,11.5,9.67,torino
José Pereira,2000190648.0,4.67,14.0,17.0,13.0,12.5,14.67,9.5,12.08,torino
Krzysztof Piątek,96054420.0,7.0,11.0,11.0,9.0,15.67,10.83,12.0,13.25,udinese
Jhan Núñez,2000416532.0,5.5,13.62,12.5,12.17,13.17,14.0,11.5,10.75,udinese
Troy Parrott,28122837.0,6.83,14.38,14.0,14.0,13.5,14.33,13.5,12.17,udinese
Adrián Pérez,2000272935.0,9.5,14.88,12.5,14.33,16.17,15.0,13.5,13.25,udinese
Christos Tzolis,36152916.0,8.33,11.25,13.0,13.17,12.33,15.17,6.0,12.17,udinese
Joshua Zirkzee,37060922.0,7.0,14.25,13.5,14.17,13.67,14.5,14.0,12.5,udinese
Salim El Hachimi,2000513191.0,5.17,12.38,16.5,11.83,9.83,12.33,10.5,7.58,verona
Stefano Bruno,2000437233.0,4.67,13.25,9.5,11.83,15.0,12.0,10.5,13.08,verona
Luca Fiorini,2000435206.0,4.83,13.12,9.5,12.0,12.83,13.33,11.0,10.83,verona
Pierre Dumas,2000435176.0,4.67,13.12,14.0,10.5,12.67,12.5,13.0,10.25,verona
Astrit Selmani,93070505.0,6.17,12.5,12.5,10.83,13.83,12.5,11.5,14.75,verona
Massimo Savini,2000569304.0,4.67,11.75,13.0,11.0,11.0,13.0,14.0,10.5,verona
Riccardo Viti,2000199589.0,5.67,13.25,11.5,12.0,12.33,14.17,13.0,11.75,verona
Abubakar Chibueze,2000191834.0,3.5,11.12,14.0,9.17,9.33,8.5,9.5,9.75,verona
Patrik Schick,25042141.0,7.17,9.38,11.0,15.0,13.83,15.0,14.0,12.17,verona
Rickard Sahlin,2000483096.0,7.5,14.12,14.0,15.33,12.17,13.33,10.5,12.17,verona
Mehdi Léris,43252697.0,5.83,12.25,13.5,13.17,11.5,13.17,10.5,9.42,verona
Ondrej Lingr,25055110.0,7.67,13.25,13.5,13.0,12.67,13.17,11.0,12.42,verona
Massimiliano Bernardi,2000567620.0,4.33,13.5,15.0,13.33,12.33,14.67,11.0,9.67,verona
João Oliveira,2000435239.0,6.0,14.25,16.0,12.0,14.33,15.0,10.5,11.83,verona
Bruce Djemesi,2000438289.0,4.33,15.75,15.5,11.0,14.67,16.0,11.5,11.33,verona
Yuri D'Antonio,2000569303.0,5.5,13.75,12.0,12.5,14.83,14.17,9.5,11.75,verona
Mattias Lundquist,2000397734.0,4.67,14.38,16.0,11.67,13.67,12.17,9.0,10.83,zebre
Federico Chiesa,43161651.0,8.17,14.0,15.5,14.0,13.67,14.33,7.5,12.83,zebre
Gaetano Pasqualone,2000567835.0,7.33,14.0,14.5,13.83,12.83,16.0,11.5,13.0,zebre
Cassiano,2000410767.0,7.5,15.75,16.5,13.0,12.83,15.83,13.5,12.75,zebre
Tito Fernando,2000411765.0,6.67,14.88,15.0,12.83,16.33,14.17,13.5,12.42,zebre
Ronald Novoa,2000415595.0,5.17,12.0,14.5,13.17,11.17,14.5,6.5,10.67,zebre
Luka Jović,62113639.0,4.67,14.25,14.0,12.67,16.67,13.0,13.0,13.33,zebre
Diogo Jota,55083779.0,7.5,14.0,15.0,14.67,16.33,14.67,8.5,13.83,zebre
Harvey Barnes,28100207.0,7.67,13.75,15.0,15.0,13.33,15.33,8.5,12.33,zebre
Anthony Tarzia,2000626882.0,5.83,14.25,16.5,12.33,13.0,14.67,12.0,12.0,zebre
