Player,UID,GK,DR,DC,DL,WBR,DM,WBL,MR,MC,ML,AMR,AMC,AML,STC,Team
Umberto Cambi,2000568672,0,1,0,1,0,0,0,1,0,0,0,0,0,0,udinese
Edoardo Gasparello,2000568421,0,1,1,0,0,0,0,0,0,0,0,0,0,0,udinese
Leo Greiml,16191211,0,1,1,0,0,0,0,0,0,0,0,0,0,0,udinese
Luca Campanile,2000065615,0,1,1,1,1,1,0,0,0,0,0,0,0,0,udinese
Bruno Méndez,78089395,0,1,1,0,0,0,0,0,0,0,0,0,0,0,udinese
Nicolas Năstase,2000507437,0,1,0,1,0,0,0,0,0,0,0,0,0,0,verona
Lorenzo Raimondo,2000199594,0,1,0,0,1,0,0,1,0,1,1,0,0,0,verona
Kaan Ayhan,91100534,0,1,1,0,0,1,0,0,0,0,0,0,0,0,verona
Giuseppe Pezzella,43161921,0,1,0,1,0,0,1,0,0,1,0,0,0,0,verona
Abubakar Chibueze,2000191834,0,1,0,0,0,0,0,0,0,0,1,1,1,1,verona
Rúben Vezo,55067158,0,1,1,0,0,1,0,0,0,0,0,0,0,0,verona
Valentin Rosier,50047466,0,1,0,1,1,0,0,0,0,0,0,0,0,0,verona
Thierry Correia,83111501,0,1,0,1,1,0,0,0,0,0,0,0,0,0,verona
Andrey Yago,2000369870,0,1,0,1,0,0,0,0,0,0,0,0,0,0,zebre
Mateu Morey,67258408,0,1,0,0,1,0,0,0,0,0,0,0,0,0,zebre
Merih Demiral,83176849,0,1,1,0,0,0,0,0,0,0,0,0,0,0,zebre
Achraf Hakimi,67228634,0,1,0,1,1,0,1,1,0,0,0,0,0,0,zebre
