Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling,Team
Federico Della Torre,2000649129.0,8.0,13.33,9.0,9.5,15.0,13.67,15.0,15.0,9.5,15.0,11.5,12.75,13.6,8.67,14.75,14.33,16.0,16.0,13.0,14.0,6.0,napoli
Giovanni Piva,2000325053.0,3.0,9.67,5.0,4.5,12.5,8.0,11.33,9.0,4.5,11.5,5.75,8.75,8.8,3.0,12.5,9.0,8.0,12.5,7.5,7.0,3.0,parma
Tomas Suslov,37076659.0,10.0,11.5,9.0,12.0,13.0,13.67,12.5,11.5,12.0,15.75,12.5,7.75,12.4,11.67,11.88,12.17,16.5,13.5,11.0,12.33,4.5,parma
Jesús Castillejo,2000569085.0,12.0,13.33,16.0,11.75,13.0,11.33,11.33,15.0,11.75,12.0,11.0,11.75,12.6,9.17,13.75,13.67,15.0,11.0,10.5,9.67,5.0,parma
Nuno Garcia,2000567861.0,10.0,12.33,11.0,9.5,13.0,14.33,13.67,12.0,9.5,14.5,10.5,11.75,13.2,8.33,15.5,12.67,14.0,14.5,13.5,13.0,7.0,parma
Marat Shadrin,2000232973.0,17.0,12.67,10.0,9.0,15.0,10.33,13.0,11.5,9.0,16.0,11.0,12.5,11.2,9.67,16.0,12.0,11.0,14.5,13.5,10.0,8.0,roma
Branko Kovačec-Buinac,2000436681.0,6.0,9.0,6.0,9.5,15.25,10.0,14.83,10.5,9.5,14.75,10.25,10.25,9.6,8.17,15.0,10.0,11.0,15.5,13.0,12.67,2.5,roma
Fabio Depaoli,43161628.0,5.0,12.5,8.0,10.5,12.75,14.33,13.0,13.0,10.5,12.5,12.0,12.75,13.2,10.67,15.0,13.5,13.5,13.25,12.5,10.0,12.0,roma
Giammarco Solimina,2000506991.0,12.0,13.67,9.0,12.0,14.0,12.67,13.0,11.75,12.0,10.5,12.5,12.12,12.6,11.33,14.62,13.17,9.0,14.0,16.25,10.17,9.0,roma
Massimo D'Andrea,2000566966.0,13.0,14.17,14.0,11.25,15.0,12.17,14.17,13.75,11.25,13.5,11.25,12.5,13.2,9.33,15.62,13.5,14.0,14.5,14.75,12.67,10.5,roma
Christian Pulisic,92074020.0,5.0,15.0,8.0,11.0,15.0,15.33,13.33,14.5,11.0,16.0,12.0,12.75,15.0,9.67,14.5,15.0,15.0,13.5,9.5,12.67,8.0,roma
Eduardo Montebugnoli,2000511208.0,7.0,9.83,5.0,8.5,16.0,11.0,12.83,10.75,8.5,11.5,6.25,10.12,10.8,7.33,13.25,10.0,10.5,15.75,11.0,11.83,8.0,salernitana
Marco Lombardi,2000509497.0,5.0,13.83,8.0,10.25,14.25,12.33,10.17,14.25,10.25,13.0,10.25,9.62,13.4,10.5,13.38,13.33,10.5,12.0,14.0,10.67,11.0,salernitana
Stefan Janek,2000508020.0,13.0,10.5,5.0,6.75,12.75,9.33,9.83,13.75,6.75,10.5,6.75,10.12,10.6,6.17,13.0,11.33,9.5,9.0,11.25,7.33,6.0,salernitana
Rémy Bühler,2000434866.0,9.0,8.5,9.0,7.5,16.5,11.0,13.0,8.0,7.5,16.25,8.5,11.25,10.0,6.5,13.5,8.17,13.5,14.0,12.25,10.83,5.0,salernitana
Elia Marra,2000199606.0,9.0,13.5,10.0,12.5,15.25,13.67,12.17,14.25,12.5,12.0,10.75,10.5,14.0,10.33,11.5,13.33,8.5,14.75,13.25,12.67,8.0,salernitana
Thomas Pappalardo,2000189557.0,14.5,12.17,9.0,9.0,15.5,10.83,10.33,12.5,9.0,12.25,10.0,9.75,11.5,8.5,12.25,12.17,9.5,13.0,13.75,11.83,5.0,salernitana
Romano Petrelli,2000191146.0,11.5,12.83,11.0,9.5,16.0,13.17,14.33,13.0,9.5,13.75,10.5,15.25,13.5,8.83,14.0,12.17,10.5,16.5,15.75,12.17,11.0,salernitana
Stefan Weiss,2000290992.0,11.0,14.0,14.0,7.5,14.0,14.0,11.67,12.25,7.5,13.5,10.5,11.0,14.4,7.5,10.88,12.17,14.0,13.0,7.75,12.83,8.5,salernitana
Enrique Lago,2000491309.0,8.0,12.67,8.0,10.25,10.5,11.17,12.33,14.25,10.25,11.5,10.75,10.5,11.9,10.67,14.12,13.5,12.0,13.25,10.25,9.17,7.5,salernitana
Jakub Jankto,43207792.0,11.0,13.17,9.0,13.0,13.0,13.67,13.5,12.5,13.0,13.25,13.0,12.75,13.4,13.0,13.38,12.83,15.5,13.5,11.5,13.0,10.5,salernitana
Loris Pane,2000512504.0,9.0,9.67,6.0,6.5,14.0,12.0,11.33,10.0,6.5,15.0,7.5,9.75,11.0,5.17,13.5,10.0,8.0,12.0,11.0,11.0,5.0,sampdoria
Gabriele Casagrande,2000514039.0,13.5,7.5,3.0,5.5,11.25,10.67,13.0,10.0,5.5,11.25,5.0,12.5,9.6,4.83,12.25,8.83,8.5,14.5,11.0,9.5,2.0,sampdoria
Nadir Zortea,43252462.0,9.0,13.83,10.0,11.75,11.25,11.33,12.0,11.75,11.75,11.5,12.25,11.5,12.2,11.83,13.38,12.67,12.5,11.25,12.0,9.67,12.0,sampdoria
Paolo Ghiglione,43140923.0,15.0,12.17,11.0,11.5,12.25,13.33,12.67,12.0,11.5,12.0,12.5,11.25,12.6,11.67,12.5,12.5,13.5,12.75,11.5,10.0,11.0,sampdoria
Marco Asensio,67197125.0,10.0,12.67,7.0,11.5,16.0,14.33,15.33,12.0,11.5,15.5,11.5,10.75,13.6,9.33,11.25,12.33,11.0,16.0,9.0,16.33,6.5,sampdoria
Oussama Idrissi,37052727.0,11.0,13.33,5.0,8.0,15.5,13.83,13.67,12.25,8.0,15.0,12.0,12.75,13.7,6.83,11.88,12.5,15.0,14.5,9.75,13.67,5.5,sampdoria
Christian Fogelblad,2000397952.0,16.0,12.83,11.0,10.0,11.75,13.33,13.17,13.5,10.0,13.5,10.5,10.75,13.2,9.33,15.38,13.17,14.5,13.5,14.5,11.33,4.5,sampdoria
Ola Brynhildsen,53125145.0,6.0,11.5,6.0,10.0,13.0,13.67,11.5,11.0,10.0,14.25,13.5,11.0,12.2,9.0,14.88,12.17,14.5,12.0,11.5,11.0,5.5,sampdoria
Gianluca Gaetano,43317758.0,11.0,12.33,7.0,6.5,14.5,13.83,13.0,11.5,6.5,14.5,8.5,10.25,13.1,6.67,14.0,12.0,14.0,14.0,11.0,12.33,5.5,sampdoria
Shurandy Sambo,37060947.0,11.0,11.67,8.0,12.75,12.0,12.5,12.0,12.5,12.75,12.0,14.0,14.0,12.1,12.5,14.0,12.33,11.0,12.5,13.5,10.0,16.0,sampdoria
Marco Saporito,2000507393.0,17.0,13.5,9.0,12.5,16.25,12.0,13.83,13.25,12.5,12.5,11.25,13.62,13.0,11.33,14.62,12.67,9.5,15.25,17.0,13.17,10.0,sassuolo
Gregorio Poggi,2000434780.0,9.0,11.67,7.5,10.0,14.25,12.0,12.0,12.0,10.0,12.5,8.0,10.5,11.9,9.67,14.12,11.83,14.5,13.25,12.0,10.67,8.0,sassuolo
Sávio,2000011972.0,7.0,13.67,3.0,10.0,15.0,13.67,13.67,12.0,10.0,15.0,12.0,12.0,13.6,8.67,15.0,12.67,13.0,14.0,12.0,11.67,3.0,sassuolo
Vincenzo Puccinelli,2000192602.0,14.0,7.17,8.0,8.0,10.0,11.33,10.0,11.5,8.0,11.25,8.0,9.5,9.6,8.17,15.25,10.17,12.5,10.5,13.75,6.67,6.0,sassuolo
Andrea Chiappetta,2000567823.0,7.0,6.83,6.0,7.75,13.5,10.83,12.33,11.5,7.75,13.75,8.0,8.12,9.3,5.83,13.75,9.83,11.5,12.0,12.25,9.33,2.0,sassuolo
Rodrigo Gomes,83333463.0,7.0,14.0,10.0,11.5,15.0,15.0,14.33,12.5,11.5,16.5,13.0,13.25,14.2,10.33,14.5,13.67,15.0,14.0,12.5,13.33,6.5,sassuolo
Nahitan Nández,78067241.0,7.0,14.33,7.0,12.0,12.0,12.67,12.33,13.5,12.0,11.5,13.5,16.75,13.4,12.0,13.0,13.67,15.0,12.5,13.5,11.67,15.0,sassuolo
Pol Lirola,67211095.0,11.0,10.33,9.0,11.0,13.75,12.0,14.0,11.5,11.0,13.25,12.25,13.0,11.2,11.0,13.38,11.33,11.0,14.25,12.0,10.67,12.0,sassuolo
Georgi Tunjov,47070304.0,12.0,12.33,6.0,12.25,14.5,13.5,12.83,12.75,12.25,13.0,11.75,9.0,12.9,11.0,12.88,12.83,11.0,13.5,9.25,10.67,10.5,spal
Julien Pfeiffer,2000192363.0,8.0,10.67,3.0,8.25,10.5,11.17,12.33,11.75,8.25,10.0,8.25,11.75,11.1,6.67,14.38,11.17,14.0,11.75,11.75,7.5,2.5,spal
Anouar Gharbi,2000565029.0,11.0,11.0,14.0,11.5,10.0,11.67,8.67,12.0,11.5,9.5,11.5,14.75,11.0,12.0,13.75,12.33,6.0,9.0,14.0,9.67,12.0,spal
Daniele Nobile,2000569465.0,2.0,12.0,5.0,5.75,11.5,9.5,10.83,10.75,5.75,11.75,6.25,8.62,10.7,4.67,14.25,10.83,12.0,10.75,8.75,6.67,8.0,spal
Rossano Frisari,2000509488.0,15.5,10.67,8.5,10.25,10.0,8.33,9.67,10.75,10.25,8.5,7.75,10.5,8.8,9.0,11.62,11.5,8.0,11.75,11.75,6.17,14.5,spal
Matt Baker,2000439460.0,7.0,12.33,10.0,11.5,14.25,13.0,13.5,15.5,11.5,12.75,12.25,12.0,13.0,9.83,13.5,14.0,12.0,15.5,12.5,12.67,4.5,spal
Felipe Vergara,2000415530.0,5.0,13.17,12.0,7.5,14.75,12.67,12.33,13.5,7.5,16.5,8.5,9.5,13.2,6.67,15.12,12.83,14.5,14.25,10.5,10.33,2.5,spal
Erinson Ramírez,77048797.0,6.0,12.0,9.0,8.25,14.5,9.17,14.17,10.25,8.25,14.5,8.25,10.25,10.9,7.33,11.62,9.83,14.0,15.0,8.25,12.0,8.5,spezia
Adam Oudjani,49041403.0,13.0,12.0,9.0,9.0,13.5,11.83,13.0,13.25,9.0,14.5,10.0,10.0,12.5,7.83,13.88,11.83,17.0,14.0,10.25,10.0,7.5,spezia
Orri Steinn Óskarsson,39062838.0,13.0,12.83,12.0,14.0,13.5,12.33,12.0,12.25,14.0,12.25,12.25,11.38,12.4,11.67,12.25,12.67,12.5,13.0,12.25,12.67,6.0,spezia
Dane Ricciuto,2000431771.0,15.0,13.0,8.0,10.75,13.5,14.17,14.0,13.25,10.75,13.5,10.75,12.25,13.5,9.0,14.88,13.5,13.0,15.25,14.25,12.17,7.5,spezia
João Teixeira,2000508042.0,13.0,10.83,11.0,11.25,15.5,12.83,13.0,12.5,11.25,11.75,10.5,13.38,12.1,9.83,14.25,11.83,8.5,16.0,14.25,12.83,4.0,torino
Giannis Koromilas,2000234253.0,6.0,9.83,5.0,8.5,14.0,12.67,12.83,8.0,8.5,15.25,9.5,11.5,10.8,7.33,14.62,9.83,12.5,14.0,11.5,10.67,2.5,torino
Eneko Pascual,2000193396.0,5.0,14.33,6.0,8.0,15.0,13.5,12.33,12.75,8.0,14.5,10.5,8.25,13.9,7.5,15.38,13.17,13.0,14.0,11.25,11.67,6.5,torino
Tim O'Donnell,2000436270.0,9.0,11.17,12.0,10.5,14.0,12.33,11.33,12.75,10.5,11.25,11.75,12.38,12.0,9.67,15.75,12.0,12.5,13.0,15.25,11.0,7.0,torino
Michael Olise,29221846.0,12.0,12.17,5.0,10.0,15.0,14.0,13.5,11.5,10.0,15.75,13.0,8.5,13.2,8.33,14.88,11.83,14.5,15.0,11.5,12.33,6.5,torino
Luis Ángel Tapia,2000206926.0,9.0,11.5,8.0,10.25,15.5,14.83,14.0,11.5,10.25,17.0,11.5,12.12,13.1,8.83,14.5,12.17,14.0,14.5,11.75,11.0,6.0,torino
Youcef Gherbi,2000188129.0,8.0,13.17,7.0,10.0,16.0,14.17,14.0,13.0,10.0,15.0,12.0,11.25,13.8,8.33,14.75,13.0,15.0,16.5,13.5,12.0,6.5,torino
Josip Brekalo,24046837.0,12.0,11.67,5.0,9.75,15.5,13.33,14.33,9.0,9.75,16.5,11.0,10.0,12.4,8.17,14.5,10.33,14.0,14.5,9.0,15.0,4.0,torino
José Pereira,2000190648.0,4.0,13.33,15.0,11.25,14.5,13.5,14.0,13.25,11.25,15.5,11.25,13.0,13.5,8.5,16.25,13.17,13.0,13.5,13.5,12.33,3.0,torino
Lorenzo Gaetani,2000508210.0,8.0,8.0,8.0,9.5,10.5,7.83,9.0,9.5,9.5,9.5,8.5,12.75,7.5,9.0,10.5,9.67,4.0,11.0,10.0,6.33,9.0,udinese
Umberto Cambi,2000568672.0,10.5,10.83,5.0,11.0,8.5,8.5,6.0,13.75,11.0,7.0,8.5,10.62,9.5,9.5,11.88,12.67,2.5,9.0,12.5,4.33,10.0,udinese
Antonello Raho,2000323423.0,9.0,8.83,7.0,8.5,13.5,13.33,13.33,11.0,8.5,12.25,10.0,15.62,11.4,8.17,16.75,10.5,10.5,12.5,13.75,11.0,3.0,udinese
Shpend Berisha,2000565103.0,10.0,12.17,7.0,11.5,11.25,12.67,8.67,14.25,11.5,10.5,11.5,14.12,11.8,12.33,14.12,14.67,10.5,10.25,12.5,9.17,18.0,udinese
Hrvoje Bekavac,2000506912.0,6.0,11.33,7.0,9.75,14.25,10.17,12.5,7.75,9.75,12.75,9.25,9.25,10.7,9.17,13.25,8.83,12.0,14.25,10.0,8.33,5.0,verona
Pierre Dumas,2000435176.0,15.0,8.67,11.0,9.0,14.25,11.0,12.17,12.0,9.0,12.75,9.75,10.0,10.2,6.83,14.25,10.67,13.0,14.5,14.0,13.33,4.5,verona
Samuele Lucchiari,2000327369.0,18.0,10.83,10.0,10.5,13.75,12.0,10.5,11.5,10.5,15.0,10.0,9.5,11.4,9.67,13.12,11.5,13.5,12.5,12.0,12.67,8.5,verona
Christian Achton,2000323225.0,12.0,11.5,10.0,7.0,14.0,14.67,12.17,11.0,7.0,14.75,8.0,8.0,12.8,7.0,17.88,12.17,13.5,13.5,13.5,9.0,3.5,verona
Lorenzo Raimondo,2000199594.0,13.0,10.67,5.0,9.0,10.0,7.83,10.17,12.25,9.0,9.5,9.25,9.25,9.3,8.67,15.25,11.17,10.0,9.5,11.75,6.17,12.0,verona
Eric Amthor,2000324171.0,10.0,10.33,7.0,8.75,13.5,10.17,14.83,9.75,8.75,15.0,8.75,11.75,9.9,6.67,15.0,10.5,12.0,15.5,8.75,9.33,5.5,verona
Patrik Schick,25042141.0,15.0,15.0,13.0,9.5,15.5,14.5,12.33,12.75,9.5,14.5,11.5,11.5,14.7,8.5,10.62,13.5,15.0,13.5,9.25,14.33,7.5,verona
Mihael Žaper,24053048.0,11.0,14.83,14.0,13.75,13.25,14.0,13.0,13.25,13.75,12.5,13.75,11.25,14.2,13.17,11.5,14.0,14.5,13.75,11.0,10.5,11.0,verona
Mehdi Léris,43252697.0,13.0,11.17,8.0,8.0,14.0,13.67,12.83,9.0,8.0,13.25,11.0,7.25,12.0,8.0,13.88,10.83,14.5,13.5,10.5,12.0,3.5,verona
Federico Chiesa,43161651.0,7.0,12.0,8.0,11.5,14.0,13.0,14.33,11.5,11.5,15.0,12.5,15.75,12.6,10.33,15.5,11.67,16.0,14.5,12.0,13.33,6.5,zebre
Achraf Hakimi,67228634.0,11.0,13.0,8.0,13.0,14.0,13.67,15.33,12.5,13.0,13.5,12.5,14.5,13.2,12.33,17.0,13.0,17.0,14.5,14.0,12.67,12.0,zebre
