Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Juan Guerra,2000511832.0,9.0,13.0,12.5,15.33,10.67,16.33,7.5,11.17,inter
Leroy Moonen,2000438559.0,9.5,12.88,11.5,12.33,10.17,11.33,9.5,13.17,lazio
Gaëtan Redon,2000433840.0,12.0,13.62,12.75,7.67,7.67,11.67,16.0,13.0,lazio
Vitalijs Cvetkovs,2000507392.0,6.33,13.25,14.0,12.33,9.0,11.0,7.0,10.17,lazio
Donny van de Beek,37048153.0,9.33,13.5,11.5,15.33,14.67,14.0,11.5,13.67,lazio
Kevin De Bruyne,18004457.0,8.33,7.25,5.5,18.33,15.33,14.33,6.5,14.17,lazio
Roque Rébora,2000285968.0,14.0,14.5,13.5,13.33,9.67,12.0,12.0,15.0,lazio
Guillermo Vaccarezza,2000489469.0,11.67,16.0,15.5,16.0,13.0,15.33,8.0,15.17,lazio
Raf Rosseel,2000568334.0,12.17,13.5,11.0,10.33,7.67,9.17,11.0,12.17,milan
Rodrigo Neves,2000435249.0,11.33,15.25,12.5,15.0,10.67,15.0,10.0,14.67,milan
Christophe Mercier,2000431621.0,12.0,15.25,12.5,13.0,8.67,13.67,12.5,13.5,milan
Filip Krastev,22073681.0,10.0,12.75,14.5,16.33,13.67,14.67,7.0,12.5,milan
Exequiel Palacios,14110846.0,12.0,14.0,12.5,14.67,13.0,13.67,8.0,14.5,milan
Mikołaj Wolanski,2000512116.0,12.5,14.5,12.0,10.0,7.67,10.83,8.5,15.08,milan
Tanaboon Arteaga,2000506774.0,9.33,10.38,9.75,11.5,8.17,11.33,10.0,9.33,milan
Boubakar Sissako,2000198829.0,13.17,12.5,11.25,10.0,8.67,7.33,11.0,12.58,milan
Jan Bednarek,96047750.0,14.0,12.5,10.5,9.83,7.5,9.83,13.0,14.92,milan
Egidio Guidi,2000190821.0,12.5,15.25,13.0,9.0,8.17,9.67,14.5,13.5,milan
Gennaro Bressan,2000506772.0,13.33,16.5,15.5,14.33,12.0,12.67,14.0,12.67,milan
Jost Kunz,2000504128.0,15.0,15.0,14.5,10.33,9.0,10.33,13.5,13.67,milan
Ronaldo Vieira,29161106.0,13.17,13.75,12.0,13.33,11.33,11.83,8.0,13.33,milan
Fabinho,19183676.0,15.33,10.5,11.0,13.0,11.17,14.0,13.0,15.5,milan
Franck Kessié,13136664.0,15.33,16.0,14.0,13.33,15.0,14.0,10.5,15.33,milan
Davinson Sánchez,76023027.0,13.0,13.75,14.0,10.67,10.0,11.67,12.5,13.17,milan
Rui Quintanilha,2000567666.0,10.0,12.0,11.0,8.67,5.5,10.67,7.0,8.83,napoli
Ivan Stanić,2000431844.0,10.5,11.88,11.0,14.0,9.67,14.17,8.5,11.75,napoli
Agostino Santoni,2000193927.0,11.67,13.12,11.25,7.33,6.67,7.17,12.0,10.92,napoli
Russel Abega,2000188792.0,14.33,13.25,13.5,7.67,7.33,6.67,14.5,13.0,napoli
Giovanni Di Lorenzo,43075156.0,14.0,10.0,9.5,10.33,12.67,11.0,12.0,13.83,napoli
Matheus Fernandes,19250978.0,13.33,13.88,12.5,13.67,12.83,14.33,12.25,13.33,napoli
Marc Roca,67211094.0,12.33,12.0,12.0,13.0,11.67,12.0,10.5,12.67,napoli
Aníbal Moreno,14204631.0,11.33,13.88,14.75,13.0,14.0,12.67,7.5,12.75,napoli
Mady Camara,89058721.0,15.0,15.0,14.0,14.0,12.83,12.83,11.25,14.67,napoli
Domenico Barbato,2000325091.0,8.83,12.75,10.0,12.67,10.0,14.17,10.0,11.5,parma
Łukasz Poręba,96131652.0,10.83,12.25,12.0,11.33,11.83,10.67,10.5,12.33,parma
Abdou Diallo,85120721.0,13.67,13.12,13.5,11.33,8.5,10.0,14.0,13.58,parma
Justin Hoogma,37059335.0,13.0,10.75,12.0,11.33,9.0,9.67,13.0,13.0,parma
Gennaro Caiazzo,2000434797.0,9.67,14.75,12.5,13.33,10.0,14.33,11.5,13.5,parma
Dejan Petrovič,62176071.0,13.33,12.12,11.0,13.33,11.83,13.67,12.25,11.5,parma
Hans Garli,2000621604.0,10.33,14.25,12.5,14.0,12.33,13.0,11.0,13.17,roma
Markos Bouroutzikas,2000232927.0,10.33,11.88,10.25,7.33,6.0,9.17,6.5,13.08,roma
Arne Maier,91151073.0,10.67,13.0,13.0,15.0,12.67,14.33,10.0,13.0,roma
Leonardo Gazzola,2000506995.0,13.33,15.5,11.5,8.67,8.33,12.33,8.5,14.17,roma
Mario Pasalic,24021244.0,10.17,11.62,11.0,13.0,14.0,12.17,12.0,12.5,roma
João Ramos,2000506993.0,12.67,15.62,13.5,10.0,8.5,10.5,14.5,14.5,roma
Marijo Lizatović,2000439945.0,12.17,11.88,11.5,13.67,9.17,12.33,9.5,13.33,roma
Giammarco Solimina,2000506991.0,10.0,15.62,12.5,13.17,9.5,12.33,10.5,14.0,roma
Gonzalo Villar,67219031.0,12.17,14.12,13.5,16.33,11.83,15.67,10.5,14.42,roma
Rafael Brito,83243058.0,13.0,13.25,14.0,11.5,12.33,11.67,14.0,13.75,roma
Lorenzo Pellegrini,43094100.0,11.17,11.25,11.5,16.33,12.33,15.0,11.0,14.17,roma
Rino Mercurio,2000569288.0,13.5,13.75,13.25,9.33,8.0,9.33,9.75,11.75,salernitana
Lucien Agoume,49048461.0,11.17,14.75,12.75,12.67,10.0,11.67,12.75,11.92,salernitana
Emerson Hyndman,28084759.0,11.0,12.25,13.25,14.33,12.0,13.83,4.5,12.25,salernitana
Simone Massi,2000569290.0,11.33,13.5,11.0,9.0,6.5,8.33,12.0,13.58,salernitana
Edward Asamoah,2000193328.0,10.67,13.5,10.0,7.0,6.5,7.0,8.75,10.67,sampdoria
Marco Garofalo,2000190074.0,12.67,12.88,11.25,7.5,7.5,6.67,14.0,11.08,sampdoria
Giacomo Faticanti,2000024755.0,10.0,13.5,11.0,13.0,10.5,13.5,10.25,12.33,sampdoria
Randy Schneider,84153605.0,8.83,12.62,14.0,15.17,12.33,15.0,7.5,12.67,sampdoria
Eric Dier,55032265.0,15.0,8.25,8.5,10.0,10.0,11.33,14.0,15.33,sampdoria
Emmanuel Gyabuaa,43372274.0,11.83,14.0,13.5,11.33,12.0,12.17,8.5,12.5,sampdoria
Jan Bednarek,96047750.0,14.0,12.5,10.5,9.83,7.5,9.83,13.0,14.92,sampdoria
Claudio Rotunno,2000436308.0,11.0,15.12,13.5,10.5,8.83,10.67,14.5,14.75,sampdoria
Giovanni Olivieri,2000568427.0,13.17,14.0,12.75,8.67,7.67,8.33,6.75,12.75,sampdoria
Steph Dheer,2000513407.0,12.33,13.25,10.0,11.0,9.83,12.0,13.25,13.92,sampdoria
Simón Carbonell,2000510246.0,14.33,16.0,9.5,11.33,7.33,11.33,12.5,15.67,sampdoria
Mattia Viviani,43298484.0,11.33,13.12,14.0,14.67,10.83,13.0,11.5,13.83,sampdoria
Paolo Di Napoli,2000507831.0,11.33,12.25,13.25,10.0,9.33,11.33,11.5,12.42,sassuolo
Godwin Ackah,2000192606.0,6.17,12.88,14.0,13.33,11.0,12.5,6.0,10.67,sassuolo
Lorenzo Campadelli,2000435439.0,10.0,13.38,12.0,12.33,9.83,11.33,14.5,13.92,sassuolo
Imran Louza,48038017.0,10.5,12.25,13.5,13.67,12.83,13.33,6.5,13.33,sassuolo
Nahitan Nández,78067241.0,13.0,14.0,11.5,13.0,12.67,11.67,7.0,15.0,sassuolo
Damiano Manzella,2000438268.0,14.33,14.62,12.5,9.83,9.17,11.33,9.5,13.92,sassuolo
Lisandro Martínez,14167329.0,14.0,14.0,12.0,13.33,11.0,13.0,13.0,13.33,sassuolo
Matteo Gabbia,43266774.0,15.0,14.5,13.5,11.0,9.67,11.33,14.0,14.17,sassuolo
Stanislav Lobotka,63012964.0,12.17,9.0,9.0,13.67,11.0,12.33,6.5,13.67,spal
Georgi Tunjov,47070304.0,9.5,9.62,14.0,13.0,11.0,13.67,9.0,10.25,spal
Lorenzo Brotto,2000569462.0,9.5,13.38,10.5,12.5,7.83,13.0,9.5,10.75,spal
David Galfano,2000510011.0,11.17,11.5,10.5,12.33,5.17,11.0,9.0,12.75,spal
Alberto Sereni,2000199661.0,8.0,12.12,11.25,9.17,6.33,12.0,6.5,12.33,spal
Samuele Ricci,43390774.0,8.33,14.25,12.5,15.0,12.5,13.0,10.0,13.0,spal
Anouar Gharbi,2000565029.0,12.67,14.5,12.5,8.33,8.0,9.33,12.5,13.17,spal
Rossano Frisari,2000509488.0,11.17,11.62,13.0,7.33,6.5,8.67,12.0,10.08,spal
Giovanni Crociata,43153059.0,8.67,11.88,11.5,13.33,11.83,13.0,7.75,13.33,spal
Emanuel Mammana,14059326.0,14.0,7.0,9.5,12.67,9.33,10.33,12.5,13.67,spal
Pedro Ferreira,55082151.0,14.17,12.5,11.75,13.67,10.33,11.67,10.75,11.92,spal
Florent Da Silva,49056278.0,6.83,12.12,12.5,14.0,12.67,14.0,9.0,11.58,spezia
Riechedly Bazoer,37041762.0,11.33,12.62,10.5,13.67,11.83,13.33,11.75,12.33,spezia
Ofri Arad,42078012.0,13.67,13.12,12.0,10.0,9.83,9.33,12.0,12.92,spezia
Giacomo Calò,43154747.0,11.0,12.62,11.0,14.33,11.17,13.0,9.25,12.67,spezia
Liberato Milvatti,2000193932.0,12.0,13.5,10.5,9.17,7.5,9.5,13.5,11.58,spezia
Carlos Cuesta,76047487.0,12.67,12.12,12.5,10.33,11.5,10.67,10.5,13.08,spezia
Alessandro Masella,2000438278.0,7.0,13.12,14.75,14.67,10.0,12.67,9.5,11.67,spezia
Luca Fiordilino,43124601.0,11.67,12.62,12.0,14.0,11.17,13.67,8.75,13.17,spezia
Marco Bernardinello,2000569299.0,6.0,11.38,12.5,13.17,12.5,10.0,7.5,13.17,spezia
Christopher Ortiz,2000483551.0,11.17,12.25,10.5,7.33,5.5,6.83,12.5,8.83,torino
Ivano Dutto,2000191667.0,10.33,12.38,15.25,10.33,7.67,11.33,11.5,14.58,torino
João Santos,83234702.0,13.67,11.62,13.75,10.0,7.0,10.33,9.5,12.08,torino
Stefano Mengoli,2000569086.0,11.67,11.62,9.0,9.83,8.5,10.17,10.0,12.92,torino
Salvatore Esposito,43317730.0,12.17,14.25,14.0,13.67,11.5,12.33,9.0,13.83,torino
Lorenzo Gaetani,2000508210.0,9.67,11.0,10.0,5.83,3.67,9.0,8.0,9.67,udinese
Liam Chipperfield,2000014487.0,11.67,11.38,13.25,10.33,10.0,14.67,7.5,12.58,udinese
Valentin Antov,22067326.0,14.67,12.88,11.75,10.67,10.0,10.67,15.5,15.58,udinese
Tommaso Milanese,43425493.0,13.0,14.25,14.5,14.0,11.83,14.17,10.25,13.5,udinese
Marko Bulat,24057489.0,12.0,13.75,12.5,12.67,12.17,13.83,11.75,14.33,udinese
Santi Ramos Mingo,14219093.0,13.0,13.38,14.0,10.33,7.83,10.33,15.0,12.58,udinese
Shpend Berisha,2000565103.0,15.0,13.88,13.0,8.33,9.17,11.0,8.5,15.0,udinese
Luca Campanile,2000065615.0,12.33,13.62,13.25,9.33,7.67,7.0,6.5,11.92,udinese
Elisha Owusu,48036651.0,15.0,14.38,12.5,12.33,10.17,11.67,11.75,14.33,udinese
Ferdinando Dentale,2000569307.0,9.5,12.25,10.5,15.0,9.0,12.83,7.5,12.58,verona
Italo Bedin,2000509481.0,9.0,12.75,12.5,15.67,10.83,12.83,6.0,11.0,verona
Hrvoje Bekavac,2000506912.0,6.0,10.62,13.5,13.33,10.17,12.83,6.5,8.17,verona
Kaan Ayhan,91100534.0,13.33,11.12,11.0,11.33,10.5,10.67,12.5,13.25,verona
Ethan Galbraith,28115835.0,8.17,12.5,14.5,14.33,12.5,13.0,8.0,11.83,verona
Brahim Mbodj,2000442457.0,8.83,11.75,10.25,13.33,9.0,13.0,11.5,10.33,verona
Rúben Vezo,55067158.0,13.0,9.0,9.5,9.33,8.67,9.33,12.5,12.67,verona
Abdou Harroui,37064635.0,9.33,12.88,11.0,11.0,11.83,11.67,10.5,13.33,verona
Călin Iovan,2000189364.0,13.33,14.88,13.5,10.0,8.17,11.83,11.0,13.83,verona
Mihael Žaper,24053048.0,11.67,11.38,11.75,14.67,13.0,13.0,12.5,12.92,verona
Ronaldo Vieira,29161106.0,13.17,13.75,12.0,13.33,11.33,11.83,8.0,13.33,verona
Vladimir Mendes,2000507409.0,14.33,14.88,14.5,9.17,6.5,11.33,12.0,13.58,zebre
Arthur,19259600.0,11.33,12.25,12.0,16.67,13.0,15.33,7.0,14.5,zebre
Nico,67276127.0,12.33,15.25,15.0,16.33,12.17,15.17,14.25,14.0,zebre
Rodrigo Bentancur,14094572.0,14.33,15.25,14.0,15.67,13.0,15.33,13.0,15.0,zebre
