Player,UID,GK,DR,DC,DL,WBR,DM,WBL,MR,MC,ML,AMR,AMC,AML,STC,Team
Alberto Serra,2000506756,0,0,0,0,0,0,0,0,0,0,0,0,0,1,milan
Oliveira,2000567177,0,0,0,0,0,0,0,1,0,0,1,0,0,1,milan
Wagner Ricardo,2000506775,0,0,0,0,0,0,0,0,1,0,0,1,0,1,milan
Gaspar Andrade,2000437519,0,0,0,0,0,0,0,0,0,0,1,0,0,1,milan
Anthony Martial,85086702,0,0,0,0,0,0,0,0,0,1,1,0,1,1,milan
Benjamín Croce,2000377768,0,0,0,0,0,0,0,0,0,0,0,1,0,1,milan
Héctor Flores,2000285908,0,0,0,0,0,0,0,0,0,0,0,1,0,1,milan
Lorenzo Di Fusco,2000190824,0,0,0,0,0,0,0,0,0,0,0,0,1,1,milan
Batuhan Kör,70131652,0,0,0,0,0,0,0,0,0,0,1,0,1,1,milan
Giuseppe Fieramonti,2000507377,0,0,0,0,0,0,0,0,0,0,1,1,0,1,napoli
Jaroslav Rusnak,2000434077,0,0,0,0,0,0,0,1,0,0,1,1,0,1,napoli
Facundo Duffard,2000418611,0,0,0,0,0,0,0,0,0,0,1,0,0,1,napoli
Diego Valdés,2000415618,0,0,0,0,0,0,0,0,0,0,0,1,0,1,napoli
Nélio Viveiros,2000192852,0,0,0,0,0,0,0,0,0,0,1,1,0,1,napoli
Fabián Luzzi,2000048404,0,0,0,0,0,0,0,0,0,0,0,1,0,1,napoli
Óscar Aranda,2000052060,0,0,0,0,0,0,0,0,0,1,1,0,1,1,napoli
Emiliano Gomez,2000627371,0,0,0,0,0,0,0,0,0,0,0,0,1,1,napoli
Željko Spasić,2000211135,0,0,0,0,0,0,0,0,1,0,0,1,0,1,napoli
Maxi Gómez,78078886,0,0,0,0,0,0,0,0,0,0,0,0,0,1,napoli
Ibrahim Irié Bi,2000567842,0,0,0,0,0,0,0,0,0,0,1,1,0,1,napoli
Federico Della Torre,2000649129,0,0,0,0,0,0,0,1,0,0,1,0,0,1,napoli
Luca Chirico,2000507838,0,0,0,0,0,0,0,0,0,0,1,1,0,1,napoli
Christian,2000632607,0,0,0,0,0,0,0,0,0,0,1,1,0,1,parma
Simone Barcellona,2000508897,0,0,0,0,0,0,0,0,0,0,0,0,1,1,parma
Martin De Gasperi,2000325005,0,0,0,0,0,0,0,0,0,0,0,1,0,1,parma
Ludovico Serretti,2000199979,0,0,0,0,0,0,0,0,0,0,0,0,0,1,parma
Yoane Wissa,85140175,0,0,0,0,0,0,0,0,0,1,0,0,1,1,parma
Matteo Grasso,2000573680,0,0,0,0,0,0,0,0,0,0,0,1,0,1,parma
Francisco Borja Cruz,2000437496,0,0,0,0,0,0,0,0,0,0,1,0,1,1,parma
Tomas Suslov,37076659,0,0,0,0,0,0,0,1,1,0,1,1,1,1,parma
Jesús Castillejo,2000569085,0,0,0,0,0,0,0,1,0,0,1,0,0,1,parma
Janis Antiste,49048340,0,0,0,0,0,0,0,0,0,0,1,1,1,1,parma
Alessio Giustini,2000506990,0,0,0,0,0,0,0,0,0,0,1,0,1,1,roma
Zahari Tanev,2000503649,0,0,0,0,0,0,0,0,1,0,0,1,0,1,roma
Ulises Xavier Pérez Lazarte,2000541711,0,0,0,0,0,0,0,0,0,0,1,1,1,1,roma
Dante Sottoriva,2000504182,0,0,0,0,0,0,0,0,0,1,0,1,1,1,roma
Andrea Belotti,43066936,0,0,0,0,0,0,0,0,0,0,0,0,0,1,roma
Frederico Plisca,2000537059,0,0,0,0,0,0,0,0,0,0,0,1,1,1,roma
Amine Gouiri,48044735,0,0,0,0,0,0,0,0,0,1,0,0,1,1,roma
Marco Lombardi,2000509497,0,0,0,0,0,0,0,1,0,0,1,1,1,1,salernitana
Fabiano Cardaci,2000438270,0,0,0,0,0,0,0,0,1,1,0,0,1,1,salernitana
Silvio Díaz,2000051566,0,0,0,0,0,0,0,0,0,0,1,0,1,1,salernitana
Panagiotis Koupkiolis,2000232960,0,0,0,0,0,0,0,0,0,0,0,0,0,1,salernitana
Orlando Musso,2000569289,0,0,0,0,0,0,0,0,0,0,1,0,0,1,salernitana
Pablo Sierra,2000406688,0,0,0,0,0,0,0,0,0,0,0,0,0,1,salernitana
Stefan Weiss,2000290992,0,0,0,0,0,0,0,1,0,0,1,1,0,1,salernitana
M'Bala Nzola,83103196,0,0,0,0,0,0,0,0,0,0,1,0,1,1,salernitana
Bozhidar Kraev,22041890,0,0,0,0,0,0,0,0,1,0,1,1,1,1,salernitana
Loris Pane,2000512504,0,0,0,0,0,0,0,1,0,0,1,0,0,1,sampdoria
Lorenzo Ruiz Díaz,2000508202,0,0,0,0,0,0,0,0,0,0,1,0,1,1,sampdoria
Alessio Termini,2000508199,0,0,0,0,0,0,0,0,0,0,0,0,1,1,sampdoria
Rubén Mele,2000508198,0,0,0,0,0,0,0,0,1,0,0,1,0,1,sampdoria
Riccardo Rosso,2000508196,0,0,0,0,0,0,0,0,0,1,1,0,1,1,sampdoria
Ruggero Arpini,2000437690,0,0,0,0,0,0,0,0,0,0,0,0,1,1,sampdoria
Ivano Tavella,2000435429,0,0,0,0,0,0,0,0,0,0,0,1,1,1,sampdoria
Prince Ntumba,2000198757,0,0,0,0,0,0,0,0,1,0,0,1,0,1,sampdoria
Jose Carlos Flores,2000193714,0,0,0,0,0,0,0,0,0,0,1,1,0,1,sampdoria
Felice D'Amico,43297400,0,0,0,0,0,0,0,0,0,1,1,1,1,1,sampdoria
Lorenzo Gaggero,2000324502,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sampdoria
Dion Drena Beljo,24061498,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sampdoria
Giovanni Vezzani,2000570776,0,0,0,0,0,0,0,0,0,0,0,1,0,1,sampdoria
Fábio Afonso,2000436530,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sampdoria
Gianluca Gaetano,43317758,0,0,0,0,0,0,0,1,1,1,1,1,1,1,sampdoria
Bryan Rugani,2000567826,0,0,0,0,0,0,0,0,0,0,0,1,1,1,sassuolo
Lorenzo Micucci,2000567825,0,0,0,0,0,0,0,0,0,0,1,0,0,1,sassuolo
Georgi Atanasov,22083648,0,0,0,0,0,0,0,0,0,0,1,1,1,1,sassuolo
Sávio,2000011972,0,0,0,0,0,0,0,1,0,0,1,1,1,1,sassuolo
Simone Felugo,2000193649,0,0,0,0,0,0,0,0,0,0,1,1,0,1,sassuolo
Borys Bococi,2000461608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sassuolo
Francesco Petrini,2000435442,0,0,0,0,0,0,0,0,0,0,1,0,0,1,sassuolo
Alex Zanut,2000194920,0,0,0,0,0,0,0,0,0,1,1,0,1,1,sassuolo
Andrea Chiappetta,2000567823,0,0,0,0,0,0,0,1,0,0,1,0,0,1,sassuolo
Gianmarco Solagna,2000323862,0,0,0,0,0,0,0,0,1,0,0,0,0,1,sassuolo
Marcos Paulo,19354619,0,0,0,0,0,0,0,0,1,1,0,1,1,1,sassuolo
Paulo Dybala,14044150,0,0,0,0,0,0,0,0,0,0,1,1,1,1,sassuolo
Eugenio Cammarata,2000192308,0,0,0,0,0,0,0,0,0,0,1,0,0,1,spal
Pietro Severino,2000509487,0,0,0,0,0,0,0,0,1,0,0,1,0,1,spal
Diego Sanchez,2000439461,0,0,0,0,0,0,0,0,0,1,0,0,1,1,spal
Davide Carella,2000436671,0,0,0,0,0,0,0,0,0,0,1,0,0,1,spal
Alessandro Zorzetto,2000436495,0,0,0,0,0,0,0,0,0,0,1,1,0,1,spal
Simone Vignoli,2000439458,0,0,0,0,0,0,0,0,0,0,1,0,1,1,spal
David Lukac,2000189398,0,0,0,0,0,0,0,0,0,0,1,0,0,1,spal
Ryôtarô Meshino,45104652,0,0,0,0,0,0,0,0,0,1,1,1,1,1,spal
Matt Baker,2000439460,0,0,0,0,0,0,0,1,0,0,1,1,1,1,spal
Thomás Grosi,2000272736,0,0,0,0,0,0,0,0,0,0,0,0,0,1,spal
Michele Gigante,2000199658,0,0,0,0,0,0,0,0,1,0,0,1,0,1,spal
Santo Piccolo,2000437933,0,0,0,0,0,0,0,0,0,0,0,1,0,1,spezia
Dennis Serofilli,2000197105,0,0,0,0,0,0,0,0,0,0,0,0,1,1,spezia
Orri Steinn Óskarsson,39062838,0,0,0,0,0,0,0,1,0,0,1,0,1,1,spezia
Tiziano Gennarelli,2000569301,0,0,0,0,0,0,0,0,0,0,1,1,1,1,spezia
Armindo Sieb,2000065610,0,0,0,0,0,0,0,0,0,0,0,1,0,1,spezia
Nazariy Rusyn,71092749,0,0,0,0,0,0,0,0,0,0,0,0,0,1,spezia
Nicholas Praticò,2000569474,0,0,0,0,0,0,0,0,0,0,0,1,0,1,spezia
Giuseppe Borghi,2000507391,0,0,0,0,0,0,0,0,1,0,0,1,0,1,torino
Guy Charrier,2000505029,0,0,0,0,0,0,0,0,1,0,1,1,0,1,torino
Federico Siano,2000435228,0,0,0,0,0,0,0,0,0,0,1,0,0,1,torino
Fernando Mendes,2000189355,0,0,0,0,0,0,0,0,0,0,1,0,0,1,torino
Ilyas Chouaref,49055174,0,0,0,0,0,0,0,0,0,0,1,0,1,1,torino
Felice D'Amico,43297400,0,0,0,0,0,0,0,0,0,1,1,1,1,1,torino
Tim O'Donnell,2000436270,0,0,0,0,0,0,0,1,0,0,1,1,0,1,torino
Valerio Sironi,2000191144,0,0,0,0,0,0,0,0,0,0,0,1,1,1,torino
Ryad Talbi,2000023232,0,0,0,0,0,0,0,0,0,0,1,0,0,1,torino
Marco Crestani,2000567632,0,0,0,0,0,0,0,0,0,0,0,0,1,1,torino
José Pereira,2000190648,0,0,0,0,0,0,0,1,0,0,1,0,0,1,torino
Krzysztof Piątek,96054420,0,0,0,0,0,0,0,0,0,0,0,0,0,1,udinese
Jhan Núñez,2000416532,0,0,0,0,0,0,0,0,0,0,0,0,0,1,udinese
Troy Parrott,28122837,0,0,0,0,0,0,0,0,0,0,0,1,0,1,udinese
Adrián Pérez,2000272935,0,0,0,0,0,0,0,0,0,0,0,0,0,1,udinese
Christos Tzolis,36152916,0,0,0,0,0,0,0,0,1,1,1,0,1,1,udinese
Joshua Zirkzee,37060922,0,0,0,0,0,0,0,0,0,0,1,0,0,1,udinese
Salim El Hachimi,2000513191,0,0,0,0,0,0,0,0,0,1,0,0,1,1,verona
Stefano Bruno,2000437233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,verona
Luca Fiorini,2000435206,0,0,0,0,0,0,0,0,1,0,0,0,0,1,verona
Pierre Dumas,2000435176,0,0,0,0,0,0,0,1,0,0,1,0,0,1,verona
Astrit Selmani,93070505,0,0,0,0,0,0,0,0,0,0,1,1,1,1,verona
Massimo Savini,2000569304,0,0,0,0,0,0,0,0,0,0,1,1,0,1,verona
Riccardo Viti,2000199589,0,0,0,0,0,0,0,0,0,0,1,1,1,1,verona
Abubakar Chibueze,2000191834,0,1,0,0,0,0,0,0,0,0,1,1,1,1,verona
Patrik Schick,25042141,0,0,0,0,0,0,0,1,0,0,1,1,0,1,verona
Rickard Sahlin,2000483096,0,0,0,0,0,0,0,0,0,1,0,1,1,1,verona
Mehdi Léris,43252697,0,0,0,0,0,0,0,1,1,1,1,1,1,1,verona
Ondrej Lingr,25055110,0,0,0,0,0,0,0,0,1,0,1,1,1,1,verona
Massimiliano Bernardi,2000567620,0,0,0,0,0,0,0,0,0,0,1,0,0,1,verona
João Oliveira,2000435239,0,0,0,0,0,0,0,0,0,0,1,0,0,1,verona
Bruce Djemesi,2000438289,0,0,0,0,0,0,0,0,0,0,1,0,0,1,verona
Yuri D'Antonio,2000569303,0,0,0,0,0,0,0,0,0,0,1,0,0,1,verona
Mattias Lundquist,2000397734,0,0,0,0,0,0,0,0,0,0,0,0,0,1,zebre
Federico Chiesa,43161651,0,0,0,0,1,0,1,1,0,1,1,0,1,1,zebre
Gaetano Pasqualone,2000567835,0,0,0,0,0,0,0,0,0,0,1,0,1,1,zebre
Cassiano,2000410767,0,0,0,0,0,0,0,0,0,0,1,0,0,1,zebre
Tito Fernando,2000411765,0,0,0,0,0,0,0,0,0,0,0,0,0,1,zebre
Ronald Novoa,2000415595,0,0,0,0,0,0,0,0,0,0,1,1,1,1,zebre
Luka Jović,62113639,0,0,0,0,0,0,0,0,0,0,0,1,1,1,zebre
Diogo Jota,55083779,0,0,0,0,0,0,0,0,0,0,1,1,1,1,zebre
Harvey Barnes,28100207,0,0,0,0,0,0,0,0,1,1,1,1,1,1,zebre
Anthony Tarzia,2000626882,0,0,0,0,0,0,0,0,0,0,1,0,0,1,zebre
