Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling,Team
Rui Quintanilha,2000567666.0,6.0,10.33,8.0,9.25,10.5,5.83,11.5,9.75,9.25,11.25,7.75,11.25,7.9,8.83,11.25,9.5,4.0,13.25,13.75,5.17,14.0,napoli
Victor De Martino,2000193930.0,15.0,12.17,9.5,10.0,10.25,11.33,9.67,13.75,10.0,11.5,10.0,10.88,11.8,10.33,13.12,13.0,9.5,11.75,14.0,9.17,13.0,napoli
Carlos Peña,2000192897.0,9.0,13.5,8.0,12.75,9.25,10.0,10.67,12.75,12.75,10.5,13.25,13.0,11.6,12.5,14.38,12.67,10.5,10.25,12.0,6.33,12.0,napoli
Russel Abega,2000188792.0,15.0,10.0,14.0,12.0,7.5,11.33,7.33,12.5,12.0,6.5,12.0,13.25,10.4,12.33,13.75,12.33,10.0,8.0,14.0,6.0,16.0,napoli
Giovanni Di Lorenzo,43075156.0,12.0,12.67,12.0,13.0,12.5,11.33,12.67,12.5,13.0,10.0,13.5,14.0,11.4,13.0,10.25,13.33,15.0,13.0,11.0,11.0,16.0,napoli
Mauro Coppolaro,43159454.0,14.0,11.0,12.0,13.0,10.0,11.67,9.67,12.5,13.0,10.0,13.5,13.5,11.0,13.0,12.5,12.67,11.0,10.0,14.5,7.67,12.0,parma
Amir Murillo,80028885.0,16.0,7.17,11.0,6.25,11.5,8.5,8.67,12.0,6.25,6.5,0.0,8.25,7.1,9.17,5.0,11.83,0.0,13.0,3.5,4.33,11.0,parma
Emanuele Tassinari,2000434778.0,15.0,14.33,11.0,9.25,10.25,12.17,11.33,14.25,9.25,11.5,10.0,11.12,13.3,9.83,15.25,13.83,13.0,11.0,11.0,7.5,10.0,roma
Fabio Depaoli,43161628.0,5.0,12.5,8.0,10.5,12.75,14.33,13.0,13.0,10.5,12.5,12.0,12.75,13.2,10.67,15.0,13.5,13.5,13.25,12.5,10.0,12.0,roma
Colin Dagba,49034905.0,4.0,11.17,10.0,13.25,13.25,11.0,12.83,12.25,13.25,11.5,13.25,11.25,11.2,12.83,13.75,11.67,13.5,12.25,11.75,9.17,12.0,salernitana
Héctor Bellerín,28066082.0,9.0,12.83,10.0,13.0,14.0,14.17,13.67,14.5,13.0,13.75,14.0,14.88,13.1,13.0,12.25,14.83,13.5,14.0,11.75,11.83,14.0,salernitana
Enrique Lago,2000491309.0,8.0,12.67,8.0,10.25,10.5,11.17,12.33,14.25,10.25,11.5,10.75,10.5,11.9,10.67,14.12,13.5,12.0,13.25,10.25,9.17,7.5,salernitana
Simone Massi,2000569290.0,15.0,13.5,9.0,11.75,8.5,10.5,9.17,15.5,11.75,6.75,9.25,14.75,11.6,11.17,12.25,15.0,6.0,9.75,13.25,3.83,11.0,salernitana
Nicola Mauri,2000512034.0,11.0,10.17,7.0,11.5,8.0,10.0,8.83,12.75,11.5,7.5,10.75,12.62,10.0,11.67,14.0,12.0,4.5,8.75,15.5,7.5,12.0,sampdoria
Nadir Zortea,43252462.0,9.0,13.83,10.0,11.75,11.25,11.33,12.0,11.75,11.75,11.5,12.25,11.5,12.2,11.83,13.38,12.67,12.5,11.25,12.0,9.67,12.0,sampdoria
Paolo Ghiglione,43140923.0,15.0,12.17,11.0,11.5,12.25,13.33,12.67,12.0,11.5,12.0,12.5,11.25,12.6,11.67,12.5,12.5,13.5,12.75,11.5,10.0,11.0,sampdoria
Shurandy Sambo,37060947.0,11.0,11.67,8.0,12.75,12.0,12.5,12.0,12.5,12.75,12.0,14.0,14.0,12.1,12.5,14.0,12.33,11.0,12.5,13.5,10.0,16.0,sampdoria
Raimondo Gadau,2000192601.0,12.0,9.0,7.0,8.5,9.0,9.17,9.83,11.75,8.5,8.5,8.25,14.25,9.7,7.0,16.0,9.83,12.0,9.0,13.75,6.17,9.0,sassuolo
Vincenzo Puccinelli,2000192602.0,14.0,7.17,8.0,8.0,10.0,11.33,10.0,11.5,8.0,11.25,8.0,9.5,9.6,8.17,15.25,10.17,12.5,10.5,13.75,6.67,6.0,sassuolo
Nicolò Armini,43373238.0,14.0,11.0,12.0,12.5,11.75,12.67,10.33,12.5,12.5,11.25,12.75,14.25,11.6,12.67,13.62,12.67,7.0,12.25,14.5,8.67,14.0,sassuolo
Emerson,19158043.0,8.0,12.67,9.0,12.5,14.5,13.0,14.33,12.5,12.5,12.5,13.0,12.5,12.8,12.33,11.25,12.67,15.0,13.5,11.5,11.33,14.0,sassuolo
Nahitan Nández,78067241.0,7.0,14.33,7.0,12.0,12.0,12.67,12.33,13.5,12.0,11.5,13.5,16.75,13.4,12.0,13.0,13.67,15.0,12.5,13.5,11.67,15.0,sassuolo
Damiano Manzella,2000438268.0,12.0,10.5,7.0,13.25,11.75,12.0,11.67,13.0,13.25,12.75,13.5,14.38,11.0,13.17,13.5,12.83,9.5,14.0,14.5,8.5,16.0,sassuolo
Pol Lirola,67211095.0,11.0,10.33,9.0,11.0,13.75,12.0,14.0,11.5,11.0,13.25,12.25,13.0,11.2,11.0,13.38,11.33,11.0,14.25,12.0,10.67,12.0,sassuolo
Adam Steele,2000187747.0,9.0,11.67,10.0,11.5,14.0,11.67,11.5,11.5,11.5,13.25,13.0,12.5,11.6,11.0,15.62,11.67,9.5,12.5,13.0,10.0,12.0,spal
Kiki Kouyaté,13186668.0,15.0,11.17,16.0,11.5,9.25,12.0,8.0,12.0,11.5,8.5,11.0,12.75,10.8,12.0,13.0,13.17,8.5,9.75,13.5,8.0,14.0,spal
Walter Erra,2000569294.0,10.5,11.83,11.5,8.0,12.25,11.33,10.0,9.75,8.0,10.75,7.0,10.88,11.8,7.83,11.25,10.0,9.5,11.75,10.0,8.67,10.5,spezia
Alessio Marafioti,2000436508.0,9.0,11.83,14.0,8.75,14.0,8.67,10.83,13.25,8.75,11.0,8.75,12.25,10.6,8.83,13.0,11.67,7.5,12.25,14.0,9.5,8.0,spezia
Carlos Cuesta,76047487.0,12.0,11.83,9.0,13.75,11.25,11.0,11.5,12.25,13.75,10.5,13.75,13.5,11.2,13.17,12.5,12.33,9.5,11.75,12.75,11.5,12.0,spezia
Filip Braut,24065858.0,7.0,11.17,8.0,12.25,8.75,11.0,9.67,12.75,12.25,6.0,11.25,10.25,11.4,12.17,14.62,11.67,8.5,8.25,10.0,5.33,15.0,spezia
Kevin Rüegg,98041554.0,7.0,10.17,7.0,11.75,12.5,11.33,11.33,12.5,11.75,10.75,13.0,12.88,10.8,11.5,13.0,11.83,11.5,12.5,12.75,9.5,13.0,spezia
Raul Cannataro,2000506760.0,14.0,12.0,9.0,11.0,8.5,10.67,8.33,14.5,11.0,7.0,11.0,15.0,11.0,10.67,13.25,14.0,9.0,8.5,14.5,5.33,12.0,torino
Eneko Pascual,2000193396.0,5.0,14.33,6.0,8.0,15.0,13.5,12.33,12.75,8.0,14.5,10.5,8.25,13.9,7.5,15.38,13.17,13.0,14.0,11.25,11.67,6.5,torino
Ivano Dutto,2000191667.0,14.5,14.67,8.5,8.0,11.5,10.33,10.67,13.0,8.0,11.0,11.0,13.75,11.8,8.83,13.75,14.0,9.0,12.5,10.75,9.5,12.0,torino
Luca Campanile,2000065615.0,3.0,10.33,10.0,11.0,9.75,12.0,9.0,13.5,11.0,6.0,10.75,10.75,11.2,11.0,13.38,12.67,7.0,10.25,12.0,9.67,13.0,udinese
Lorenzo Raimondo,2000199594.0,13.0,10.67,5.0,9.0,10.0,7.83,10.17,12.25,9.0,9.5,9.25,9.25,9.3,8.67,15.25,11.17,10.0,9.5,11.75,6.17,12.0,verona
Valentin Rosier,50047466.0,6.0,13.5,9.0,12.75,12.75,12.0,12.83,13.25,12.75,11.5,13.25,13.25,13.0,12.83,12.0,12.67,11.5,12.75,11.25,8.83,13.0,verona
Thierry Correia,83111501.0,8.0,11.5,8.0,11.75,12.25,11.67,11.83,11.25,11.75,11.0,12.25,14.0,11.6,11.17,14.5,11.33,10.5,11.75,13.25,8.83,11.0,verona
Federico Chiesa,43161651.0,7.0,12.0,8.0,11.5,14.0,13.0,14.33,11.5,11.5,15.0,12.5,15.75,12.6,10.33,15.5,11.67,16.0,14.5,12.0,13.33,6.5,zebre
Mateu Morey,67258408.0,5.0,15.0,8.0,12.5,15.5,14.33,14.17,14.0,12.5,14.5,13.0,13.5,14.4,12.33,15.0,14.67,13.0,15.0,12.0,10.33,12.0,zebre
Achraf Hakimi,67228634.0,11.0,13.0,8.0,13.0,14.0,13.67,15.33,12.5,13.0,13.5,12.5,14.5,13.2,12.33,17.0,13.0,17.0,14.5,14.0,12.67,12.0,zebre
