Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling,Team
José Daniel Lafuente,2000435809.0,9.0,13.0,8.0,11.5,13.5,14.0,14.33,13.0,11.5,15.0,11.5,10.5,13.4,10.0,13.0,13.33,15.0,15.5,10.5,12.33,6.0,benevento
Matteo Bernard,2000189331.0,12.0,12.5,8.0,8.0,11.5,14.67,12.17,12.5,8.0,14.25,9.5,10.5,13.6,7.33,16.5,12.83,13.5,13.0,14.0,10.0,7.5,benevento
Giacomo Raspadori,43316850.0,7.0,13.83,10.0,10.5,14.0,13.67,13.0,13.25,10.5,12.75,12.75,13.62,13.6,8.0,14.75,13.67,13.5,14.0,13.75,12.67,4.0,benevento
Daniele De Filippis,2000327509.0,14.0,11.17,7.0,8.5,12.0,12.33,12.83,12.0,8.5,14.25,11.0,11.0,11.6,8.0,14.88,12.17,8.5,14.5,13.5,9.33,6.5,benevento
Amath N'Diaye,67213756.0,8.0,10.5,6.0,8.0,13.0,10.33,11.33,8.25,8.0,11.25,8.75,11.88,10.4,6.33,13.0,9.0,12.5,11.0,10.25,11.67,3.0,benevento
Cristian Pavón,14083972.0,6.0,9.5,5.0,9.0,11.5,9.33,12.33,10.0,9.0,11.75,11.5,12.5,9.6,8.5,13.25,9.5,12.5,12.0,10.25,11.33,4.0,benevento
Fabián Buonanno,2000273255.0,17.0,14.33,10.0,11.5,15.0,13.33,13.67,14.0,11.5,14.5,12.0,11.25,14.2,10.0,16.25,13.33,13.0,17.0,15.5,12.67,10.0,benevento
Pablo Aránguiz,75036973.0,5.0,13.33,6.0,9.5,13.5,14.33,13.33,13.0,9.5,13.5,12.5,11.75,14.0,8.0,13.75,13.0,15.0,14.0,10.0,11.33,7.0,benevento
Martin Rusnak,2000290938.0,12.0,12.83,9.0,11.5,14.5,15.0,13.17,13.0,11.5,16.25,12.5,10.0,13.8,11.33,15.38,13.5,16.5,15.5,14.0,12.67,6.5,bologna
Connor Barron,2000483573.0,8.0,12.17,7.0,6.0,15.25,13.0,10.17,11.5,6.0,14.5,7.5,9.5,12.6,5.33,16.12,11.83,13.5,12.0,12.0,10.33,4.5,bologna
Jonathan David,18108540.0,8.0,13.33,7.0,9.25,13.5,13.33,12.0,12.5,9.25,12.5,12.5,12.0,13.0,8.67,14.5,13.33,13.0,13.0,12.5,12.67,5.0,bologna
Francesco Bruschi,2000507006.0,16.0,9.33,7.0,10.5,14.75,12.0,15.17,9.0,10.5,13.75,9.75,11.0,10.4,9.17,15.25,10.0,15.0,15.0,13.0,11.67,3.5,bologna
Emir Lilaj,2000434777.0,10.5,7.67,7.0,8.0,12.75,10.0,12.83,11.0,8.0,12.25,8.25,12.5,9.4,6.83,12.0,9.33,8.0,13.0,12.0,11.0,3.5,bologna
Jesús María Sola,2000197806.0,11.0,11.67,11.0,9.0,13.5,14.5,10.0,11.75,9.0,13.0,10.0,9.0,12.7,7.17,14.12,12.83,16.0,12.5,12.75,12.33,5.5,bologna
Mario Marco,2000489132.0,10.0,12.0,9.0,9.75,14.5,12.17,14.33,12.75,9.75,13.5,10.25,13.25,12.5,7.67,13.62,11.83,9.0,14.75,10.25,9.5,4.5,bologna
Tobias Christensen,53138127.0,7.0,13.5,7.0,10.5,15.5,13.67,14.83,12.0,10.5,15.25,13.0,11.25,13.6,10.33,11.62,12.5,15.5,16.0,9.5,12.33,4.5,bologna
Agustín Urzi,14219443.0,7.0,11.5,7.0,10.5,11.5,13.5,12.0,12.5,10.5,14.0,13.0,12.25,12.6,9.67,14.75,12.33,15.0,12.0,11.5,11.67,5.5,bologna
Pablo García,67288495.0,8.0,12.33,6.0,11.25,12.0,11.17,13.0,11.5,11.25,13.5,11.5,11.5,11.5,11.5,14.0,12.0,13.0,13.0,12.0,10.67,12.0,bologna
Alfonso Pedraza,67212046.0,11.0,13.17,12.0,12.0,13.25,14.0,12.67,13.5,12.0,12.5,13.5,13.5,13.2,12.0,13.25,14.17,16.5,12.75,12.0,12.33,12.0,fiorentina
Elías Cabrera,14222117.0,5.0,14.83,9.0,11.75,14.0,12.33,11.83,15.75,11.75,14.75,13.25,10.62,14.0,10.5,13.88,14.33,13.5,13.0,10.0,11.0,13.0,fiorentina
Andrea Formisano,2000191459.0,13.0,12.17,8.0,8.5,12.5,13.33,11.83,12.5,8.5,12.75,10.0,13.25,12.4,9.0,15.38,13.17,13.5,12.0,12.5,8.33,9.5,fiorentina
Gonçalo Guedes,55041710.0,9.0,12.0,7.0,11.0,12.5,13.0,13.33,10.0,11.0,12.5,11.0,12.0,12.4,9.83,12.25,11.0,14.0,13.0,11.0,13.33,6.0,fiorentina
Calvin Stengs,37059574.0,12.0,14.33,9.0,10.0,16.0,14.67,14.67,12.0,10.0,15.5,11.5,12.0,14.4,8.33,14.25,13.0,14.0,15.5,13.0,13.33,5.5,fiorentina
Walter Zampina,2000507379.0,15.0,11.67,13.0,11.0,14.5,11.5,10.83,11.5,11.0,12.5,11.25,12.38,11.5,9.83,12.5,11.67,10.0,10.5,16.0,13.33,3.0,fiorentina
Nelson Niz,2000272945.0,15.0,14.67,11.0,8.75,16.0,12.5,14.17,13.75,8.75,14.5,10.75,11.5,13.5,7.0,14.62,13.83,16.0,14.5,13.25,12.67,7.5,fiorentina
Krystian Palacz,96159314.0,14.0,8.67,7.0,9.0,13.25,12.67,13.0,12.0,9.0,12.75,10.25,10.75,10.8,10.33,15.12,11.33,12.0,13.75,12.0,9.67,12.0,fiorentina
Marcus Edwards,28106878.0,7.0,14.0,6.0,13.0,17.0,16.0,15.5,14.0,13.0,16.0,14.25,10.0,15.0,10.17,16.25,14.33,16.0,16.0,12.0,13.33,3.5,fiorentina
Pino Torrini,2000567624.0,9.0,13.0,9.0,9.75,13.0,10.5,12.5,15.25,9.75,11.75,10.75,12.5,12.1,8.83,13.5,13.5,12.0,12.25,11.75,9.0,11.0,fiorentina
Olexandr Zinchenko,71081391.0,9.0,14.33,11.0,11.0,14.0,13.33,13.0,14.5,11.0,12.5,13.0,14.25,13.8,10.33,14.25,14.33,13.0,13.5,11.5,11.33,9.0,inter
Ryan Gravenberch,37071197.0,18.0,15.0,13.0,14.0,16.0,15.67,15.33,15.0,14.0,15.5,15.5,11.75,15.4,12.67,15.5,15.0,17.0,16.0,14.5,13.33,11.0,inter
Manuel Oliveira,2000434824.0,15.0,14.33,12.0,13.5,17.5,15.33,15.0,15.5,13.5,18.5,13.0,12.0,15.0,12.0,17.5,15.0,17.0,15.5,16.0,14.33,7.0,inter
Kenedy,2000410526.0,12.0,15.0,9.0,12.5,13.0,14.33,13.67,15.0,12.5,13.0,13.5,15.5,14.6,11.67,18.25,15.0,16.0,14.5,15.5,8.33,12.0,inter
Carlos Soler,67196204.0,10.0,14.0,11.0,13.5,14.5,14.0,14.67,12.5,13.5,14.0,13.5,13.75,13.8,13.0,14.25,13.33,14.0,15.5,13.5,14.0,10.0,inter
Nico Williams,67276230.0,13.0,12.67,11.0,13.0,16.0,13.33,13.0,13.0,13.0,16.0,13.5,10.25,13.2,12.67,15.75,12.67,14.0,13.0,13.5,13.67,10.0,inter
Jhonatan Mejía,2000415671.0,8.0,15.33,9.0,13.5,15.0,17.0,15.33,15.0,13.5,16.5,14.5,13.75,16.2,13.0,16.75,15.33,16.0,17.0,15.5,15.0,9.0,inter
Abdulaziz Yılmazer,2000433229.0,14.0,13.0,9.0,12.5,15.5,14.33,14.0,13.5,12.5,15.0,14.0,13.0,13.6,11.33,17.75,13.67,14.0,14.0,16.5,11.67,7.0,inter
Youssoufa Moukoko,2000074825.0,13.0,13.33,11.0,13.5,17.0,15.33,12.67,13.0,13.5,16.5,15.5,12.75,14.2,12.67,17.25,13.67,17.0,14.5,16.0,15.33,6.0,inter
Thiago Almada,14172522.0,4.0,15.33,6.0,14.5,16.5,15.33,14.67,14.0,14.5,16.0,15.5,12.75,15.4,12.33,14.25,14.33,17.0,15.5,12.0,14.33,5.0,inter
Milton Mijoch,2000272968.0,4.0,10.5,7.0,7.25,11.5,10.0,10.5,9.75,7.25,12.75,9.75,10.12,10.4,5.67,15.88,9.67,13.5,11.0,10.5,9.33,4.0,lazio
Stavros Kallitsounakis,2000232881.0,7.0,13.17,4.0,10.0,13.5,12.33,11.5,13.0,10.0,12.75,10.5,10.25,12.8,9.67,13.88,12.83,18.5,12.5,13.5,10.67,7.5,lazio
Raniero Cini,2000567637.0,4.0,10.0,9.0,6.75,13.0,13.17,12.33,9.0,6.75,16.5,9.0,13.38,11.1,6.33,16.38,10.67,15.0,14.0,12.5,11.0,5.0,lazio
Mauro Cirelli,2000435220.0,13.0,11.17,10.0,10.0,10.75,10.67,12.17,13.75,10.0,13.5,10.75,12.62,11.2,8.0,15.25,12.33,10.5,12.25,13.75,10.5,6.0,lazio
Tahith Chong,37058361.0,13.0,12.83,6.0,9.25,15.0,12.0,12.83,9.75,9.25,15.75,11.25,12.88,12.4,7.17,15.12,10.67,13.5,14.0,10.0,12.33,5.0,lazio
Donyell Malen,37055844.0,9.0,12.67,13.0,11.5,15.0,13.33,12.0,12.0,11.5,14.0,14.0,12.25,12.8,9.33,16.25,12.67,16.0,14.0,14.5,13.67,5.0,lazio
Daniel Lamas,2000568699.0,13.0,13.83,11.0,9.5,15.0,14.5,10.0,13.5,9.5,16.75,10.5,10.12,14.1,8.67,15.5,13.83,15.5,12.25,12.5,12.33,6.0,lazio
Riccardo Sottil,43270713.0,11.0,12.0,8.0,9.25,12.5,11.5,12.5,11.25,9.25,13.5,10.75,11.0,11.7,7.67,13.62,11.5,13.0,12.0,11.25,12.0,4.5,lazio
Ferran Torres,89056845.0,14.0,13.0,11.0,11.0,14.0,13.67,13.67,12.5,11.0,14.5,13.0,11.25,13.4,9.5,15.5,12.67,13.0,14.0,12.0,13.33,6.0,lazio
Christopher Nkunku,85140301.0,8.0,16.0,8.0,13.0,15.5,14.33,15.0,15.5,13.0,16.0,12.5,13.5,15.2,12.0,14.5,15.33,16.0,16.0,9.5,14.0,11.0,lazio
Mohamed Ihattaren,37073834.0,8.0,14.0,8.0,11.75,16.5,12.5,15.17,11.25,11.75,16.0,12.25,12.5,13.1,9.0,14.12,12.17,14.0,17.0,11.75,14.33,4.5,lazio
Simone Dondi,2000567839.0,6.0,11.67,8.0,11.0,12.0,9.83,14.0,13.5,11.0,13.0,9.75,14.0,11.3,8.33,14.75,11.67,10.0,14.75,11.5,11.0,6.0,milan
Marcello Criaco,2000567179.0,5.0,9.83,8.0,9.5,15.0,10.83,12.83,11.5,9.5,14.5,10.75,10.62,10.8,7.17,13.75,10.33,12.0,14.0,14.0,11.0,4.5,milan
Jiri Mlynek,2000437872.0,15.0,9.33,15.0,9.5,15.5,13.5,10.67,10.25,9.5,14.0,12.0,10.0,10.9,8.83,10.38,11.5,17.0,13.5,8.25,12.83,3.5,milan
Fábio Gonçalves,2000189591.0,14.0,10.0,5.0,7.25,13.0,8.83,9.17,10.75,7.25,11.0,8.25,12.75,9.5,5.33,14.12,10.17,8.0,9.5,10.75,7.33,3.5,milan
Leonardo Rossi,2000018201.0,9.0,10.17,14.0,10.25,12.5,12.0,7.5,8.25,10.25,12.75,11.25,7.12,10.2,8.17,13.62,10.67,15.5,9.0,10.5,10.0,2.5,milan
Nelsón Barrera,2000497901.0,8.0,9.67,6.0,9.5,15.0,11.17,13.0,10.5,9.5,16.0,10.25,10.88,10.7,8.17,13.0,10.0,9.0,12.25,12.5,12.33,6.0,milan
Anthony Martial,85086702.0,9.0,12.33,10.0,10.5,15.5,14.67,12.33,13.0,10.5,14.5,14.0,12.5,13.4,7.33,13.0,13.33,14.0,14.5,11.0,14.0,3.0,milan
Lisandru Tramoni,49056370.0,6.0,14.0,6.0,12.5,15.5,14.33,14.33,14.0,12.5,16.0,13.0,11.0,14.4,11.0,15.0,13.67,9.0,15.0,13.5,11.33,9.0,milan
Óscar,67228635.0,9.0,14.67,10.0,10.75,15.0,14.83,14.17,14.25,10.75,13.0,13.25,14.0,14.9,8.33,12.62,14.17,15.0,15.5,11.25,14.67,6.5,milan
Cristian Carlos Iglesias,2000511849.0,11.0,11.67,8.0,11.5,12.0,13.33,12.67,12.0,11.5,12.0,12.0,14.0,12.4,10.67,14.5,12.33,15.0,12.0,10.0,9.83,13.0,milan
Lorenzo Di Fusco,2000190824.0,6.0,13.5,12.0,12.0,16.5,16.0,12.67,12.5,12.0,15.75,13.5,12.75,14.6,10.5,11.75,13.5,14.5,14.5,14.25,14.67,4.0,milan
Batuhan Kör,70131652.0,13.0,13.33,12.0,10.5,13.5,13.67,13.33,13.0,10.5,14.0,12.0,10.5,13.2,9.67,15.5,13.67,16.0,14.0,12.5,12.33,6.5,milan
Eljif Elmas,47064795.0,13.0,15.17,11.0,13.75,16.0,14.33,15.17,13.25,13.75,16.25,14.75,13.62,14.6,11.83,14.88,14.0,15.5,16.5,12.5,13.33,11.0,napoli
Andrea Merli,2000192307.0,13.0,9.67,8.0,8.25,12.0,7.83,11.17,8.25,8.25,11.5,6.75,10.5,8.3,7.0,14.88,9.17,8.0,11.5,11.75,8.33,8.5,napoli
Óscar Aranda,2000052060.0,10.0,9.67,11.0,10.25,15.0,10.83,12.5,9.75,10.25,15.5,9.25,8.75,9.9,8.67,15.38,10.5,13.0,12.5,11.25,14.0,4.5,napoli
Emiliano Gomez,2000627371.0,7.0,12.67,9.0,9.5,16.0,12.67,14.0,13.5,9.5,16.5,9.0,11.0,13.0,7.67,16.0,12.67,15.0,16.5,12.5,12.0,4.0,napoli
Simone Barcellona,2000508897.0,13.0,12.17,13.0,9.0,13.5,12.5,9.0,12.0,9.0,12.25,10.0,12.62,12.3,8.0,13.88,12.17,12.5,10.75,15.5,10.67,8.0,parma
Yoane Wissa,85140175.0,7.0,12.5,7.0,9.0,12.0,13.33,11.17,12.0,9.0,12.75,12.5,11.0,12.6,8.33,12.88,12.83,14.5,12.5,11.5,11.33,3.5,parma
Tor Andreas Norheim,2000560760.0,12.0,4.67,4.0,5.75,11.0,7.33,11.0,7.0,5.75,11.25,5.0,10.12,6.6,4.67,13.75,5.67,8.5,11.5,14.25,8.17,2.0,parma
Francisco Borja Cruz,2000437496.0,14.0,8.17,15.0,9.5,11.75,12.67,8.83,10.5,9.5,13.5,10.5,10.75,10.2,8.67,14.38,10.83,15.5,9.5,14.0,11.67,3.5,parma
Francesco Matta,2000325901.0,7.0,10.17,6.0,6.0,13.0,13.67,9.67,12.0,6.0,10.75,6.0,8.0,11.8,5.5,11.75,12.17,9.5,12.0,8.0,10.17,3.0,parma
Tomas Suslov,37076659.0,10.0,11.5,9.0,12.0,13.0,13.67,12.5,11.5,12.0,15.75,12.5,7.75,12.4,11.67,11.88,12.17,16.5,13.5,11.0,12.33,4.5,parma
Abner Medrado,2000410747.0,14.0,12.0,10.0,11.25,13.5,13.17,16.33,12.75,11.25,13.5,11.75,11.5,12.7,9.67,14.62,12.5,12.0,16.75,14.25,11.83,7.5,parma
Janis Antiste,49048340.0,14.0,12.33,16.0,11.75,14.5,13.5,13.83,12.75,11.75,14.5,11.25,11.5,12.7,9.0,13.38,13.17,12.0,14.0,11.25,12.33,8.5,parma
Glaysson,2000607603.0,8.0,5.17,5.0,7.75,15.5,9.5,15.0,7.0,7.75,13.25,8.0,8.38,7.7,6.0,14.0,6.5,10.5,16.0,11.75,14.83,2.5,roma
Luis González,2000561873.0,12.0,8.17,10.0,13.0,14.5,12.5,15.0,10.5,13.0,15.75,13.0,12.38,10.3,12.0,13.75,10.5,11.5,15.5,12.75,11.5,11.0,roma
Alessio Giustini,2000506990.0,16.0,10.0,12.0,8.0,13.5,14.17,10.33,12.5,8.0,15.5,10.5,10.38,12.3,7.33,13.0,12.0,11.0,11.0,11.0,12.67,5.5,roma
Markos Bouroutzikas,2000232927.0,4.0,10.0,9.0,8.0,11.25,9.33,12.0,13.5,8.0,9.75,9.75,14.25,9.4,8.33,11.38,12.67,5.0,13.75,12.0,8.0,14.0,roma
Ulises Xavier Pérez Lazarte,2000541711.0,11.0,13.33,13.0,10.5,15.5,13.33,14.67,12.5,10.5,17.0,12.0,13.25,13.4,11.0,17.75,12.67,16.0,15.5,15.0,14.0,5.0,roma
Dante Sottoriva,2000504182.0,4.0,14.0,13.0,13.5,16.5,16.0,14.0,14.5,13.5,15.5,14.0,12.75,14.8,11.67,14.0,15.0,17.0,15.0,10.5,15.33,9.0,roma
Petr Zich,2000436245.0,5.0,8.83,11.0,6.5,14.0,10.33,12.67,11.0,6.5,13.75,8.5,9.5,9.8,6.5,16.75,10.17,9.5,14.0,12.25,10.5,3.0,roma
Frederico Plisca,2000537059.0,9.0,12.0,16.0,9.5,15.5,14.0,14.0,13.0,9.5,15.5,11.0,11.25,13.2,8.0,15.75,12.67,13.0,16.0,13.5,13.33,7.0,roma
Christian Pulisic,92074020.0,5.0,15.0,8.0,11.0,15.0,15.33,13.33,14.5,11.0,16.0,12.0,12.75,15.0,9.67,14.5,15.0,15.0,13.5,9.5,12.67,8.0,roma
Amine Gouiri,48044735.0,11.0,13.0,13.0,13.0,15.0,14.0,12.67,12.5,13.0,15.5,14.5,14.25,13.6,10.0,15.25,12.67,16.0,14.0,13.0,14.33,4.0,roma
Lorenzo Pellegrini,43094100.0,12.0,16.33,10.0,12.75,16.0,15.0,16.0,14.5,12.75,14.5,12.5,13.75,15.6,11.83,11.75,15.0,16.0,16.0,10.0,11.67,11.0,roma
Marco Lombardi,2000509497.0,5.0,13.83,8.0,10.25,14.25,12.33,10.17,14.25,10.25,13.0,10.25,9.62,13.4,10.5,13.38,13.33,10.5,12.0,14.0,10.67,11.0,salernitana
Fabiano Cardaci,2000438270.0,9.5,7.0,10.0,7.5,15.25,10.67,13.17,9.0,7.5,13.25,7.25,10.0,9.0,6.17,13.25,8.67,11.0,14.5,12.0,10.0,1.5,salernitana
Mauro Andreini,2000323661.0,7.0,9.5,6.0,10.0,15.5,11.33,11.67,11.5,10.0,12.75,10.0,8.75,11.2,8.5,14.25,9.83,12.5,13.0,13.75,9.67,3.0,salernitana
Silvio Díaz,2000051566.0,9.0,11.17,7.0,13.5,14.0,14.67,10.67,13.75,13.5,13.25,12.25,11.38,13.0,11.33,13.0,13.33,12.5,12.0,11.25,12.67,7.0,salernitana
M'Bala Nzola,83103196.0,12.0,13.17,12.0,9.75,12.5,11.33,11.17,12.75,9.75,12.25,12.75,14.88,12.0,8.5,14.88,13.0,14.5,12.5,15.0,12.0,7.0,salernitana
Bozhidar Kraev,22041890.0,13.0,10.17,12.0,9.0,13.5,13.67,12.33,11.0,9.0,12.25,12.0,12.25,12.0,8.17,12.75,11.17,11.5,13.0,12.25,12.67,3.0,salernitana
Jakub Jankto,43207792.0,11.0,13.17,9.0,13.0,13.0,13.67,13.5,12.5,13.0,13.25,13.0,12.75,13.4,13.0,13.38,12.83,15.5,13.5,11.5,13.0,10.5,salernitana
Lorenzo Ruiz Díaz,2000508202.0,12.0,11.17,9.0,7.75,14.5,13.83,11.5,11.25,7.75,11.0,9.75,10.12,12.5,6.17,13.5,11.67,12.5,10.5,13.25,10.33,5.0,sampdoria
Alessio Termini,2000508199.0,14.0,10.83,12.0,9.0,13.25,13.0,11.83,12.5,9.0,15.0,12.0,10.25,12.2,7.0,10.88,11.83,16.5,14.0,14.0,11.67,4.5,sampdoria
Riccardo Rosso,2000508196.0,6.0,8.33,12.0,7.0,15.75,11.33,13.5,12.5,7.0,13.25,7.25,11.75,10.8,5.33,13.25,10.0,10.0,15.5,9.5,11.33,5.5,sampdoria
Ruggero Arpini,2000437690.0,5.5,12.67,8.0,8.5,14.25,12.83,11.67,12.25,8.5,13.0,9.0,10.5,12.5,7.17,10.75,12.83,14.0,13.5,12.0,11.83,7.5,sampdoria
Ivano Tavella,2000435429.0,7.0,12.67,9.0,10.5,15.5,12.5,13.0,10.75,10.5,15.5,11.0,8.5,12.5,9.5,12.38,11.5,15.0,14.5,11.25,13.17,8.5,sampdoria
Felice D'Amico,43297400.0,7.0,11.0,7.0,11.0,12.5,14.33,11.83,11.0,11.0,13.0,12.25,12.25,12.8,8.5,13.75,11.33,11.0,12.5,10.5,11.0,2.0,sampdoria
Marco Asensio,67197125.0,10.0,12.67,7.0,11.5,16.0,14.33,15.33,12.0,11.5,15.5,11.5,10.75,13.6,9.33,11.25,12.33,11.0,16.0,9.0,16.33,6.5,sampdoria
Fabio Assalino,2000568432.0,12.0,10.0,7.0,9.0,13.0,11.0,13.17,12.5,9.0,14.5,8.75,13.0,10.8,7.5,14.75,11.33,13.0,14.0,11.5,10.83,5.5,sampdoria
Oussama Idrissi,37052727.0,11.0,13.33,5.0,8.0,15.5,13.83,13.67,12.25,8.0,15.0,12.0,12.75,13.7,6.83,11.88,12.5,15.0,14.5,9.75,13.67,5.5,sampdoria
Michele Mascia,2000568039.0,9.0,11.5,4.5,7.75,10.5,9.67,8.67,12.25,7.75,12.0,10.0,10.62,10.3,6.5,15.5,12.17,9.0,9.0,13.25,6.5,6.0,sampdoria
Ola Brynhildsen,53125145.0,6.0,11.5,6.0,10.0,13.0,13.67,11.5,11.0,10.0,14.25,13.5,11.0,12.2,9.0,14.88,12.17,14.5,12.0,11.5,11.0,5.5,sampdoria
Gianluca Gaetano,43317758.0,11.0,12.33,7.0,6.5,14.5,13.83,13.0,11.5,6.5,14.5,8.5,10.25,13.1,6.67,14.0,12.0,14.0,14.0,11.0,12.33,5.5,sampdoria
Bryan Rugani,2000567826.0,11.0,13.67,10.0,8.75,16.5,14.17,12.0,13.5,8.75,15.5,10.0,7.62,13.9,8.0,13.5,13.67,14.0,13.0,14.0,11.67,4.0,sassuolo
Adolfo Torrisi,2000326083.0,7.0,12.17,8.0,10.0,14.5,13.33,13.0,13.0,10.0,15.25,10.5,14.38,12.8,9.83,13.5,12.83,15.5,15.0,13.25,11.0,6.0,sassuolo
Filippo Ricciardi,2000324317.0,9.0,12.5,8.0,9.0,12.5,14.33,12.17,13.0,9.0,13.75,10.0,9.5,13.8,8.0,15.12,12.5,16.5,14.0,13.5,10.67,9.5,sassuolo
Georgi Atanasov,22083648.0,13.0,12.67,11.0,10.25,12.5,11.5,12.5,10.75,10.25,13.5,10.25,10.25,11.9,8.0,12.88,11.5,14.0,12.5,12.75,12.33,8.5,sassuolo
Sávio,2000011972.0,7.0,13.67,3.0,10.0,15.0,13.67,13.67,12.0,10.0,15.0,12.0,12.0,13.6,8.67,15.0,12.67,13.0,14.0,12.0,11.67,3.0,sassuolo
Alex Zanut,2000194920.0,12.0,10.5,6.0,7.75,10.5,11.67,10.17,10.75,7.75,10.75,10.75,10.62,11.2,6.17,15.38,10.67,12.5,10.0,13.0,8.67,6.0,sassuolo
Manuel Santos,2000439547.0,8.0,14.33,8.0,11.5,16.0,14.33,14.67,15.5,11.5,15.0,11.5,12.5,14.6,10.33,14.25,14.67,13.0,14.5,13.0,12.67,5.0,sassuolo
Rodrigo Gomes,83333463.0,7.0,14.0,10.0,11.5,15.0,15.0,14.33,12.5,11.5,16.5,13.0,13.25,14.2,10.33,14.5,13.67,15.0,14.0,12.5,13.33,6.5,sassuolo
Marcos Paulo,19354619.0,14.0,12.33,11.0,9.5,14.0,14.0,13.5,13.0,9.5,14.5,10.75,12.5,13.2,8.5,13.0,13.0,12.0,14.0,12.0,13.67,7.5,sassuolo
Paulo Dybala,14044150.0,6.0,15.0,12.0,11.5,18.5,15.67,16.33,13.5,11.5,14.5,13.0,11.75,15.2,8.0,11.0,14.33,16.0,17.0,11.5,16.33,2.0,sassuolo
