Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Emanuel Vignato,43296186.0,7.33,14.5,15.5,15.67,13.67,16.67,7.0,13.5,atalanta
Matteo Pessina,43155796.0,11.83,14.0,13.0,13.67,13.5,13.33,12.0,14.58,atalanta
Kasper Dolberg,27102380.0,4.17,11.62,13.0,12.67,14.33,12.5,12.5,11.67,atalanta
Filippo D'Alena,2000323504.0,7.33,12.5,13.5,7.83,5.67,6.0,8.75,10.67,atalanta
Jacopo Lombardini,2000626005.0,15.0,14.25,14.0,8.33,9.0,9.67,13.5,12.33,atalanta
Moussa Dembélé,85104422.0,4.67,15.0,15.0,12.33,16.33,14.33,14.5,13.5,atalanta
Luigi Cima,2000566953.0,12.33,12.62,9.75,9.0,7.67,10.5,13.75,13.0,atalanta
Gianni Rizzo,2000323580.0,14.0,12.62,15.25,9.33,7.5,10.0,16.5,12.42,atalanta
Pierluigi Gollini,43090278.0,6.5,12.38,10.0,8.0,6.17,8.17,10.0,14.5,atalanta
Wiliam Ávalos,2000564454.0,7.0,14.5,16.5,12.67,15.0,15.67,8.5,12.17,atalanta
Danilo,2000410771.0,9.33,13.5,16.5,13.33,13.0,15.0,11.0,11.17,atalanta
Claudio Corti,2000506751.0,12.67,15.0,15.5,8.33,8.67,12.67,15.0,14.67,atalanta
Pervis Estupiñán,86045976.0,12.67,15.0,15.0,11.0,12.0,13.0,9.5,12.67,atalanta
Sante Curto,2000566959.0,12.33,14.12,14.0,13.0,10.17,13.33,8.5,13.67,atalanta
Tanguy Nianzou,49048365.0,14.67,16.25,16.5,13.67,10.67,12.67,16.0,14.17,atalanta
Tommaso Pobega,43269242.0,14.67,15.0,14.0,12.67,11.67,12.0,14.0,14.0,atalanta
Ludovico Gelmi,43372276.0,6.17,8.5,9.0,7.5,4.0,3.67,9.0,11.5,atalanta
Mario Sacchi,2000628256.0,8.67,16.0,14.0,13.67,14.33,13.67,9.0,12.17,benevento
Giorgio Del Nero,2000569080.0,4.17,11.0,15.5,12.67,8.5,9.83,5.0,10.0,benevento
Ding Lei,2000566986.0,4.33,11.0,11.0,12.0,8.67,11.67,8.0,12.67,benevento
Francesco Boron,2000510618.0,3.5,12.75,9.5,10.0,8.33,14.5,9.5,7.92,benevento
Alessandro Cudicio,2000436500.0,5.5,12.12,15.5,12.0,8.67,14.0,5.5,10.17,benevento
José Daniel Lafuente,2000435809.0,7.33,12.0,12.5,14.67,13.0,14.33,8.5,11.83,benevento
Andrea Beretta,2000323828.0,5.33,10.88,11.0,10.67,3.67,3.67,5.75,11.42,benevento
Gianluigi Fornari,2000199598.0,5.83,12.5,11.75,5.83,3.83,4.0,9.0,11.5,benevento
Tommaso Risaliti,2000198565.0,12.67,10.88,14.0,9.83,6.83,10.0,11.5,9.92,benevento
Antonio Buzzi,2000193933.0,11.67,13.75,11.0,9.0,6.17,7.33,14.0,12.17,benevento
Matteo Bernard,2000189331.0,6.5,15.62,15.5,14.17,10.5,12.83,10.0,11.25,benevento
Kamil Broda,96129081.0,5.0,10.62,9.5,5.17,4.33,4.67,11.25,9.67,benevento
Alessio Furlanetto,43425157.0,4.17,6.0,9.5,5.5,3.83,4.0,9.75,11.08,benevento
Matteo Canini,2000437226.0,5.33,13.0,16.0,10.83,14.33,14.33,12.5,9.58,benevento
Carlos Rojas,2000561489.0,8.0,12.12,14.25,7.83,5.67,9.83,9.0,8.92,benevento
Mauro Brizi,2000272649.0,6.33,12.5,12.5,7.5,5.67,4.67,7.75,14.5,benevento
Fidel Blasco,2000573382.0,2.5,10.88,14.25,13.17,10.17,12.67,8.5,11.08,benevento
Cristian Ferrari,2000570040.0,6.0,12.12,13.5,15.0,11.33,14.5,8.0,12.42,benevento
Raffaele Civita,2000437228.0,11.33,14.0,16.25,9.33,8.67,12.5,11.5,10.08,benevento
Massimo Todaro,2000437225.0,5.83,12.12,10.5,8.5,3.83,5.33,8.5,10.83,benevento
Kalidou Koulibaly,85051083.0,16.33,8.38,5.0,9.0,8.83,8.0,15.0,13.25,benevento
Roberto Taliento,43252472.0,6.0,10.88,10.5,7.5,5.83,5.0,10.25,10.17,benevento
Claud Adjapong,43202413.0,12.33,12.25,15.5,11.67,10.0,11.33,11.5,12.17,benevento
Amir Rrahmani,11023165.0,14.67,6.62,5.25,7.0,7.17,7.67,14.0,13.92,benevento
Egidio Guidi,2000190821.0,12.5,15.25,13.0,9.0,8.17,9.67,14.5,13.5,benevento
Giacomo Raspadori,43316850.0,4.5,13.12,14.5,13.67,14.0,13.17,8.5,13.33,benevento
Vasyl Lysenko,2000660045.0,14.33,12.5,15.0,10.17,8.5,9.17,13.5,14.5,benevento
Davide Addis,2000199603.0,9.33,14.12,13.25,13.33,9.67,12.33,13.0,11.58,benevento
Mario Liccardo,2000437227.0,12.17,15.75,13.5,10.0,8.5,14.17,10.5,15.0,benevento
Enrico Del Prato,43252473.0,13.0,12.5,13.5,12.67,11.0,11.67,11.5,13.33,benevento
Lennart Czyborra,91166521.0,12.0,13.75,13.75,11.5,10.17,13.0,11.0,13.42,benevento
Daniele De Filippis,2000327509.0,6.5,14.0,14.0,12.17,8.17,12.83,10.5,11.58,benevento
Leonardo Loria,43269230.0,5.67,8.38,12.5,8.17,5.0,4.33,8.75,12.25,benevento
Cláudio Marcos,2000410741.0,6.17,11.38,9.0,6.5,3.17,4.83,8.5,12.17,benevento
Nicolò Trombino,2000324477.0,9.83,14.12,12.0,13.33,13.33,12.17,12.5,14.0,benevento
Amath N'Diaye,67213756.0,3.83,11.12,14.0,11.33,11.67,11.83,7.0,9.67,benevento
Chancel Mbemba,18057323.0,14.0,9.38,9.25,10.0,9.0,11.0,11.0,14.75,benevento
Cristian Pavón,14083972.0,6.33,13.25,14.5,10.5,11.0,11.5,5.5,11.33,benevento
Jonathan Augustinsson,93051231.0,14.0,12.75,12.0,10.17,9.17,11.5,12.0,13.58,benevento
Fabián Buonanno,2000273255.0,8.67,15.25,15.0,16.0,12.33,14.0,13.5,12.17,benevento
Pablo Aránguiz,75036973.0,6.0,11.25,14.0,15.0,12.33,13.33,5.5,12.67,benevento
Daniele Rugani,43083931.0,15.0,12.5,11.0,11.0,7.0,10.67,15.0,13.67,benevento
Martin Rusnak,2000290938.0,8.5,14.5,14.0,14.5,13.83,15.17,10.5,11.42,bologna
Paolo Marinoni,2000569081.0,7.33,12.25,12.5,11.17,6.83,10.5,5.0,10.5,bologna
Giovanni Mosca,2000567186.0,12.17,13.5,11.0,9.0,6.33,7.83,10.5,11.25,bologna
Ross Duff,2000505384.0,8.83,13.38,12.0,12.33,10.5,11.0,8.5,13.25,bologna
Connor Barron,2000483573.0,4.17,13.5,15.5,12.0,9.17,14.67,7.5,10.25,bologna
Arnór Daði Grétarsson,2000357428.0,5.5,13.88,15.0,13.0,10.0,14.0,15.0,11.0,bologna
Guglielmo Bosi,2000327294.0,7.0,12.38,13.0,9.5,9.5,12.5,10.5,10.67,bologna
Mislav Zadro,24065095.0,5.17,9.62,13.25,7.0,4.5,3.67,9.75,12.25,bologna
Jonathan David,18108540.0,6.17,12.75,15.5,12.67,13.17,13.0,7.5,12.58,bologna
Michael Brugaletta,2000626450.0,5.5,13.38,13.5,13.5,11.83,15.0,6.0,13.58,bologna
Danilo Brizi,2000567640.0,9.67,13.62,14.75,9.5,10.17,12.67,8.0,11.0,bologna
Vincenzo Savarese,2000567190.0,11.33,11.5,12.0,9.67,6.5,8.67,12.5,11.33,bologna
Marco Campagna,2000567188.0,7.5,12.5,10.75,13.67,9.67,13.0,7.25,9.75,bologna
Luca Zaccaria,2000507009.0,8.83,12.5,9.5,12.67,12.17,14.67,12.0,12.58,bologna
Francesco Bruschi,2000507006.0,6.67,13.88,15.5,12.17,12.33,13.83,11.5,10.42,bologna
Emir Lilaj,2000434777.0,5.0,11.88,12.0,10.5,8.67,12.17,8.75,10.42,bologna
Giovanni Fabiani,2000327318.0,5.17,12.62,12.0,13.33,13.5,13.67,13.0,11.0,bologna
Giorgio Matera,2000323826.0,4.5,10.62,11.0,9.33,14.33,10.5,13.5,8.67,bologna
Jesús María Sola,2000197806.0,5.17,12.38,14.0,12.33,14.5,13.33,11.0,11.33,bologna
Benjamin Šeško,62246208.0,9.0,13.88,14.0,12.33,13.67,14.33,16.0,12.33,bologna
James Owusu,2000567653.0,12.67,12.12,12.75,10.5,7.0,7.83,16.0,12.67,bologna
Mario Marco,2000489132.0,4.5,12.12,15.0,13.5,9.83,13.33,9.5,11.08,bologna
Michele Testi,2000507005.0,7.0,14.5,13.5,12.67,14.67,16.67,11.0,13.0,bologna
Renzo Pretel,2000536223.0,9.33,14.25,13.5,16.0,12.33,16.0,11.0,11.0,bologna
Tobias Christensen,53138127.0,6.83,11.75,11.5,15.5,13.17,15.17,7.0,11.58,bologna
Per Kruse,2000322907.0,5.67,13.88,14.0,11.33,12.67,15.67,16.5,12.08,bologna
Agustín Urzi,14219443.0,7.5,13.88,15.0,12.33,12.0,12.67,7.0,12.5,bologna
Gianluca Manfroni,2000191905.0,8.17,15.12,14.0,14.33,14.83,13.33,13.0,12.67,bologna
Matteo Soncin,43371875.0,4.67,11.12,11.0,5.17,5.33,4.67,12.0,11.08,bologna
Alexander Nübel,92071707.0,4.67,13.0,11.0,8.67,7.5,8.67,11.5,13.0,bologna
Marco Nardini,2000567183.0,2.83,6.75,8.0,2.83,3.5,3.33,6.75,4.58,bologna
Jacopo Besana,2000660239.0,11.5,13.12,12.5,9.5,8.5,11.5,10.5,12.67,bologna
Maurizio Simone,2000507008.0,14.33,13.75,14.0,8.0,10.67,8.67,14.5,13.17,bologna
Umberto Lippo,2000435435.0,13.33,14.25,12.5,10.33,8.67,10.83,11.0,14.92,bologna
Evaristo Santos,2000508915.0,13.0,14.25,13.5,16.0,12.0,14.67,10.0,14.67,bologna
Claudio Cellamare,2000019160.0,11.33,14.88,16.25,10.33,9.33,11.0,8.0,12.75,bologna
Daan Dierckx,2000046172.0,16.67,14.0,14.5,13.17,10.33,13.0,9.5,13.0,bologna
Willy Kambwala,2000006158.0,12.67,14.5,17.0,10.67,8.67,10.67,15.5,12.33,bologna
Pablo García,67288495.0,12.0,13.5,14.0,11.5,11.17,12.67,7.0,12.25,bologna
Marco Brescianini,43318320.0,12.5,14.38,15.0,13.33,13.33,13.0,13.0,12.92,bologna
Alessandro Buongiorno,43270682.0,13.67,13.75,11.75,9.83,8.5,11.0,15.0,13.42,bologna
Gianluca Caracciolo,2000567187.0,10.33,15.38,14.75,11.33,9.67,13.0,15.0,12.25,bologna
Leone Corti,2000626452.0,15.33,13.38,12.75,9.5,9.0,8.17,11.25,13.0,bologna
Ibrahima Thiam,2000325354.0,11.33,12.62,12.25,8.67,8.5,9.33,12.0,12.25,fiorentina
Stole Dimitrievski,47022611.0,6.17,7.38,3.75,9.5,6.0,8.0,6.0,12.25,fiorentina
Alfonso Pedraza,67212046.0,12.33,12.75,13.25,11.83,12.83,12.67,11.5,13.92,fiorentina
Gaetano Giannusa,2000434798.0,8.33,11.75,12.0,13.33,10.67,14.0,7.5,11.17,fiorentina
Thomas Perotta,2000342207.0,4.5,13.62,14.5,10.67,13.5,12.67,10.5,10.0,fiorentina
Abdelghafour Rahimi,2000325289.0,5.67,11.88,13.5,11.33,10.33,14.17,6.0,9.67,fiorentina
Nicola Brambilla,2000323520.0,4.17,9.38,9.5,10.5,15.83,12.33,10.0,9.75,fiorentina
Elías Cabrera,14222117.0,10.0,10.5,14.0,13.33,13.33,14.83,7.0,12.92,fiorentina
Tomas Kral,2000197839.0,3.5,12.25,15.0,9.33,14.33,15.17,6.5,9.08,fiorentina
Andrea Formisano,2000191459.0,9.17,14.25,15.5,11.5,9.17,12.83,10.5,12.42,fiorentina
Adriano Lisboa,2000189589.0,8.83,12.5,11.5,13.67,10.5,12.0,9.5,12.67,fiorentina
Gonçalo Guedes,55041710.0,7.83,11.75,12.5,14.0,13.0,12.33,8.0,11.5,fiorentina
Calvin Stengs,37059574.0,5.83,13.5,14.0,15.67,12.33,15.33,10.5,12.33,fiorentina
Joachim Andersen,27069975.0,14.67,14.12,12.25,12.33,10.33,11.17,13.5,13.92,fiorentina
Marcão,19190440.0,14.0,12.25,11.0,13.67,9.67,13.0,13.5,14.17,fiorentina
Marco Carnesecchi,43298002.0,6.67,15.0,11.5,9.67,6.83,7.0,10.5,13.5,fiorentina
Nicolò Rovella,43372892.0,13.0,14.0,13.0,14.33,11.67,13.33,8.0,12.83,fiorentina
Giovanni Groppi,2000507381.0,13.33,13.0,16.0,8.67,9.17,10.0,12.0,13.75,fiorentina
Nicola Improta,2000507382.0,12.67,13.88,12.5,9.5,9.5,9.67,11.25,12.67,fiorentina
Gerónimo Pezzella,2000285534.0,5.0,16.5,17.0,11.0,11.67,13.33,8.5,11.58,fiorentina
Walter Zampina,2000507379.0,6.5,14.25,12.5,10.17,12.0,13.67,14.0,11.58,fiorentina
Pino Birettoni,2000191463.0,6.33,16.5,14.5,11.83,14.67,14.17,15.5,11.58,fiorentina
Nelson Niz,2000272945.0,5.5,13.62,14.5,13.33,13.0,15.33,13.0,12.75,fiorentina
Danilo Catalano,2000626665.0,12.67,12.62,14.5,10.0,8.67,10.33,12.5,14.25,fiorentina
Krystian Palacz,96159314.0,11.67,13.88,15.25,10.67,9.33,12.17,10.5,11.75,fiorentina
Daniele Venturelli,2000434795.0,6.83,13.88,12.5,12.83,11.5,11.33,11.5,10.08,fiorentina
Stefano Ollanu,2000434791.0,9.67,13.12,12.0,9.83,9.0,13.17,11.0,14.58,fiorentina
Álvaro Odriozola,67199408.0,12.33,12.0,12.5,12.17,10.83,14.17,7.5,13.92,fiorentina
Gaetano Castrovilli,43206176.0,11.33,13.25,13.5,15.67,14.33,15.67,12.0,13.25,fiorentina
Ben Wilmot,29174249.0,14.33,14.0,12.25,11.17,9.83,11.67,14.0,14.75,fiorentina
Marcus Edwards,28106878.0,5.33,13.38,16.0,15.67,15.67,16.33,6.5,12.42,fiorentina
Pino Torrini,2000567624.0,7.67,13.25,14.5,11.0,11.17,12.67,9.0,12.0,fiorentina
Pietro Bruni,2000507380.0,11.0,13.75,12.5,14.33,11.33,15.33,10.0,12.83,fiorentina
Mario Staiano,2000328467.0,11.83,13.12,14.0,11.33,12.33,10.83,12.0,12.0,fiorentina
Giambattista Auletta,2000323518.0,8.83,16.75,16.5,14.0,15.0,17.0,13.0,12.25,fiorentina
Miłosz Jaskuła,2000018698.0,5.33,9.88,13.5,7.33,4.67,2.67,7.75,11.08,fiorentina
Rasmus Jönsson,2000397710.0,5.67,14.25,18.0,15.33,11.0,16.33,12.0,11.83,inter
Olexandr Zinchenko,71081391.0,9.0,13.0,13.5,13.0,11.67,13.0,10.0,14.33,inter
Ryan Gravenberch,37071197.0,11.0,15.25,14.5,16.0,14.67,15.67,15.5,14.5,inter
Teun Koopmeiners,37057982.0,13.33,15.75,13.0,13.0,11.0,13.0,12.0,15.0,inter
Ibrahim Zagré,2000435828.0,7.67,15.25,15.0,14.67,15.33,15.33,16.0,13.17,inter
Manuel Oliveira,2000434824.0,9.33,15.75,17.0,14.33,14.67,18.0,13.5,13.67,inter
Kenedy,2000410526.0,11.33,17.0,17.0,15.0,11.67,13.33,10.5,15.67,inter
Amar Forsberg,2000397706.0,15.67,15.25,14.0,8.67,9.0,10.67,17.0,15.33,inter
Sorin Tudor,2000335174.0,17.0,15.25,14.0,10.67,8.33,9.33,16.5,14.67,inter
Nicolai Witt,2000322718.0,14.0,16.5,14.0,10.67,10.0,12.67,15.5,14.5,inter
Carlos Soler,67196204.0,11.67,14.0,14.5,15.0,14.0,14.0,10.5,13.33,inter
Eduardo Camavinga,49056243.0,16.0,15.0,15.0,14.33,12.67,15.0,11.5,14.5,inter
Manuel Locatelli,43167354.0,14.0,14.0,13.5,15.67,12.67,14.67,12.5,15.17,inter
Duško Čikić,2000191147.0,14.33,16.5,15.0,12.33,10.67,11.67,13.5,14.33,inter
Nuno Mendes,83261910.0,13.67,15.25,15.5,13.33,12.33,15.0,12.0,14.0,inter
Andrea Papetti,43425644.0,13.67,15.0,15.0,10.67,11.0,11.67,16.5,14.33,inter
Karl-Heinz Heckenberger,2000232571.0,10.67,14.75,13.0,17.0,16.0,17.0,11.5,15.83,inter
Gianluigi Donnarumma,43252073.0,8.0,16.0,11.5,9.0,6.33,6.33,12.0,15.83,inter
Morten Sørensen,2000189231.0,5.33,15.5,8.0,10.33,5.0,6.67,9.0,14.67,inter
Mamoudou Camara,2000197834.0,5.33,14.75,16.0,11.67,14.67,15.67,8.0,12.17,inter
Nico Williams,67276230.0,11.33,14.25,16.0,12.67,13.33,16.0,12.0,12.17,inter
Marco Alves,2000189590.0,16.0,17.0,15.5,11.67,11.0,13.0,11.5,16.0,inter
Romelu Lukaku,18007344.0,7.0,14.25,12.5,12.67,15.67,14.33,16.0,16.33,inter
Juan Guerra,2000511832.0,9.0,13.0,12.5,15.33,10.67,16.33,7.5,11.17,inter
Jhonatan Mejía,2000415671.0,11.0,16.25,15.5,17.67,14.67,15.67,8.5,15.0,inter
Luís Ricardo,2000410716.0,9.0,15.0,16.5,14.67,12.67,16.33,9.5,13.0,inter
Michele Ceccarelli,2000323829.0,6.33,13.0,11.0,6.33,4.0,7.33,9.0,14.67,inter
Alfredo Piecenti,2000272907.0,14.67,15.75,17.0,9.67,11.33,11.0,14.5,15.83,inter
Abdulaziz Yılmazer,2000433229.0,8.33,16.5,17.5,13.33,12.67,15.33,11.5,13.0,inter
Juan Carlos,2000192885.0,9.0,14.75,14.5,14.0,14.33,16.67,10.5,13.17,inter
Luciano Puglisi,2000191663.0,15.0,16.75,16.0,13.67,11.0,14.33,14.0,15.33,inter
Youssoufa Moukoko,2000074825.0,8.67,17.0,16.5,14.33,17.0,17.0,12.0,13.67,inter
Thiago Almada,14172522.0,8.33,13.75,13.5,16.33,15.67,16.33,5.0,13.83,inter
Danilo Rizzo,2000567633.0,3.5,8.75,11.5,1.5,3.5,3.17,6.5,10.58,lazio
Eirik Haugland,2000555555.0,14.67,15.0,10.0,10.83,9.83,12.83,13.5,14.25,lazio
Leroy Moonen,2000438559.0,9.5,12.88,11.5,12.33,10.17,11.33,9.5,13.17,lazio
Gaëtan Redon,2000433840.0,12.0,13.62,12.75,7.67,7.67,11.67,16.0,13.0,lazio
Milton Mijoch,2000272968.0,3.17,12.25,16.5,11.33,11.33,12.5,5.5,9.25,lazio
Stavros Kallitsounakis,2000232881.0,8.17,14.25,13.5,12.83,12.83,13.5,5.5,10.58,lazio
Fulvio Colacicco,2000191153.0,10.67,15.0,13.0,10.83,8.5,10.83,11.5,13.25,lazio
Luiz Felipe,19225765.0,16.33,14.5,13.5,14.0,9.33,11.67,16.0,16.5,lazio
Raniero Cini,2000567637.0,4.83,13.88,15.0,11.83,10.5,14.33,6.5,11.0,lazio
Klajdi Ferati,2000567635.0,12.33,11.62,10.75,9.83,7.5,8.5,13.0,12.83,lazio
Davide Costarella,2000512160.0,5.33,9.0,11.0,4.17,4.5,3.0,6.5,10.0,lazio
Vitalijs Cvetkovs,2000507392.0,6.33,13.25,14.0,12.33,9.0,11.0,7.0,10.17,lazio
Mauro Cirelli,2000435220.0,5.83,14.88,15.0,10.67,11.17,12.33,11.5,11.67,lazio
Marcus Andersson,2000397891.0,6.67,15.25,15.0,11.83,14.33,12.83,5.0,10.67,lazio
Marcus Andersson,2000397735.0,3.67,14.75,15.0,10.17,13.17,15.83,7.5,10.08,lazio
Miel Devos,2000199510.0,5.83,12.38,11.0,13.67,14.17,16.0,9.0,12.58,lazio
Niklas Süle,91107360.0,14.33,12.25,12.0,9.33,8.67,7.33,15.5,14.5,lazio
Michele Di Gregorio,43161669.0,5.83,11.25,9.5,8.33,4.33,7.17,7.5,11.5,lazio
Tahith Chong,37058361.0,4.67,11.75,16.5,14.0,12.33,15.17,9.5,11.58,lazio
Donyell Malen,37055844.0,5.67,15.25,16.0,13.0,15.67,14.33,11.0,12.67,lazio
Donny van de Beek,37048153.0,9.33,13.5,11.5,15.33,14.67,14.0,11.5,13.67,lazio
Robin Gosens,37041773.0,12.33,12.12,11.75,10.67,14.33,13.17,12.0,14.92,lazio
Kevin De Bruyne,18004457.0,8.33,7.25,5.5,18.33,15.33,14.33,6.5,14.17,lazio
Federico Brancolini,43357008.0,6.5,8.38,11.5,8.83,4.33,4.0,9.5,14.0,lazio
Daniel Lamas,2000568699.0,6.0,14.75,15.5,12.5,13.83,15.83,12.0,11.25,lazio
Franco Ferraro,2000325869.0,6.0,15.75,17.0,11.67,14.67,14.67,13.0,12.33,lazio
Riccardo Sottil,43270713.0,4.83,12.88,14.0,11.67,12.67,13.0,9.5,11.25,lazio
John Gil,2000562142.0,6.0,14.75,15.0,14.67,14.67,15.33,8.0,13.83,lazio
Gustavo Fernández,2000539166.0,9.67,15.0,15.5,14.67,13.33,16.0,8.0,13.5,lazio
Ferran Torres,89056845.0,7.17,13.5,15.5,14.0,13.0,14.0,12.5,12.33,lazio
Christopher Nkunku,85140301.0,11.0,12.75,14.0,15.0,14.0,15.33,8.0,13.17,lazio
Mohamed Ihattaren,37073834.0,4.83,13.12,13.5,15.33,14.33,16.0,8.0,11.58,lazio
Anyelo Oropesa,2000606155.0,12.67,14.25,12.5,7.67,7.0,9.33,15.0,13.0,lazio
Davide Bettella,43316726.0,14.67,15.0,15.5,10.33,9.0,9.67,15.5,14.67,lazio
Roque Rébora,2000285968.0,14.0,14.5,13.5,13.33,9.67,12.0,12.0,15.0,lazio
Josha Vagnoman,91184445.0,11.67,13.5,15.5,11.33,10.67,12.33,11.5,12.5,lazio
Gabriele Zappa,43272248.0,13.33,14.25,13.25,11.17,12.5,12.67,12.5,13.75,lazio
Thomas Strakosha,43115047.0,7.0,12.5,10.5,10.0,7.83,6.0,10.5,14.58,lazio
Guillermo Vaccarezza,2000489469.0,11.67,16.0,15.5,16.0,13.0,15.33,8.0,15.17,lazio
Raf Rosseel,2000568334.0,12.17,13.5,11.0,10.33,7.67,9.17,11.0,12.17,milan
