Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Miel Devos,2000199510.0,5.83,12.38,11.0,13.67,14.17,16.0,9.0,12.58,lazio
Tahith Chong,37058361.0,4.67,11.75,16.5,14.0,12.33,15.17,9.5,11.58,lazio
Donny van de Beek,37048153.0,9.33,13.5,11.5,15.33,14.67,14.0,11.5,13.67,lazio
Kevin De Bruyne,18004457.0,8.33,7.25,5.5,18.33,15.33,14.33,6.5,14.17,lazio
John Gil,2000562142.0,6.0,14.75,15.0,14.67,14.67,15.33,8.0,13.83,lazio
Gustavo Fernández,2000539166.0,9.67,15.0,15.5,14.67,13.33,16.0,8.0,13.5,lazio
Christopher Nkunku,85140301.0,11.0,12.75,14.0,15.0,14.0,15.33,8.0,13.17,lazio
Mohamed Ihattaren,37073834.0,4.83,13.12,13.5,15.33,14.33,16.0,8.0,11.58,lazio
Guillermo Vaccarezza,2000489469.0,11.67,16.0,15.5,16.0,13.0,15.33,8.0,15.17,lazio
Riccardo Gozzi,2000506776.0,8.67,13.38,11.25,13.33,9.0,14.0,14.0,9.33,milan
Marko Čulić,2000505302.0,6.17,11.38,10.5,14.83,11.17,13.33,10.0,11.58,milan
Alessandro Bertini,2000190822.0,6.5,13.0,12.5,14.33,10.5,15.33,8.5,10.25,milan
Jonas Pfaff,2000186472.0,10.5,12.25,12.0,13.0,9.0,12.5,8.0,10.83,milan
Mateus Fernandes,83320124.0,8.33,11.62,16.5,12.67,10.17,12.67,5.5,10.5,milan
Filip Krastev,22073681.0,10.0,12.75,14.5,16.33,13.67,14.67,7.0,12.5,milan
Exequiel Palacios,14110846.0,12.0,14.0,12.5,14.67,13.0,13.67,8.0,14.5,milan
Wagner Ricardo,2000506775.0,4.33,12.62,9.0,11.17,9.33,14.5,9.75,9.92,milan
Davide Bosetti,2000506773.0,8.0,15.75,15.0,16.0,13.67,16.67,13.5,13.17,milan
Benjamín Croce,2000377768.0,7.5,14.12,12.5,14.33,14.17,16.33,10.0,12.83,milan
Héctor Flores,2000285908.0,7.67,16.0,14.5,15.0,14.0,16.33,14.5,13.83,milan
Óscar,67228635.0,5.83,11.38,12.5,15.67,13.67,13.33,9.5,13.92,milan
Eljif Elmas,47064795.0,10.0,13.5,14.5,16.0,14.33,16.17,12.0,13.75,napoli
Rui Castro,2000434830.0,7.83,11.88,11.5,11.83,11.83,11.0,9.0,11.42,napoli
Giuseppe Fieramonti,2000507377.0,7.33,14.0,13.5,13.0,13.67,14.67,9.0,11.67,napoli
Andrea Marras,2000436326.0,6.5,13.62,13.5,13.67,11.83,14.67,7.0,12.0,napoli
Jaroslav Rusnak,2000434077.0,4.67,13.88,16.0,10.5,12.33,12.83,10.5,10.25,napoli
Diego Valdés,2000415618.0,5.67,13.88,14.0,13.83,13.0,16.5,12.5,11.58,napoli
Peter Toth,2000290755.0,6.17,13.62,13.0,12.67,11.5,11.33,13.0,12.17,napoli
Nélio Viveiros,2000192852.0,5.5,12.75,11.5,13.17,12.17,14.17,14.5,13.08,napoli
Fabián Luzzi,2000048404.0,6.17,13.0,14.0,11.83,13.17,13.83,14.0,10.92,napoli
Željko Spasić,2000211135.0,8.83,15.88,14.0,16.0,14.17,15.33,15.0,13.08,napoli
Aníbal Moreno,14204631.0,11.33,13.88,14.75,13.0,14.0,12.67,7.5,12.75,napoli
Mady Camara,89058721.0,15.0,15.0,14.0,14.0,12.83,12.83,11.25,14.67,napoli
Ibrahim Irié Bi,2000567842.0,6.17,11.38,12.25,12.83,9.0,11.5,12.5,8.0,napoli
Luca Chirico,2000507838.0,9.0,14.88,14.0,14.0,13.33,16.0,12.0,13.58,napoli
Pavlos Rassias,2000237428.0,9.33,14.12,14.0,14.33,13.33,15.67,4.5,12.42,parma
Christian,2000632607.0,5.33,13.0,14.0,11.33,11.33,14.17,10.5,11.5,parma
Pier Giorgio Taddei,2000571737.0,8.17,14.0,13.0,8.33,8.67,12.67,9.0,12.5,parma
Riccardo Leonardi,2000442509.0,4.17,10.88,11.5,13.17,8.83,10.67,10.0,9.58,parma
Simone Scotta,2000437494.0,7.5,12.38,10.0,16.0,11.67,14.33,9.5,12.5,parma
Martin De Gasperi,2000325005.0,4.33,12.5,10.0,11.83,13.33,12.83,10.5,12.17,parma
Eligio Genchi,2000323481.0,6.0,10.62,9.0,14.67,10.67,14.33,8.0,11.58,parma
Pablo Torre,2000040347.0,6.17,11.12,12.0,15.0,12.0,13.67,7.5,11.75,parma
Matteo Grasso,2000573680.0,4.5,12.62,11.75,13.83,9.0,10.17,11.0,12.75,parma
Francesco Vrenna,2000439770.0,7.17,10.75,11.0,12.0,10.17,12.0,6.0,10.83,parma
Francesco Matta,2000325901.0,4.0,9.62,11.0,11.17,7.83,11.5,6.5,9.0,parma
Łukasz Poręba,96131652.0,10.83,12.25,12.0,11.33,11.83,10.67,10.5,12.33,parma
Tomas Suslov,37076659.0,8.83,12.25,11.5,12.83,13.17,14.5,9.5,11.25,parma
Abner Medrado,2000410747.0,7.17,13.62,14.0,14.83,12.5,13.0,12.0,11.92,parma
Nuno Garcia,2000567861.0,6.67,14.75,14.5,14.67,12.67,14.0,10.5,12.17,parma
Gennaro Caiazzo,2000434797.0,9.67,14.75,12.5,13.33,10.0,14.33,11.5,13.5,parma
Dejan Petrovič,62176071.0,13.33,12.12,11.0,13.33,11.83,13.67,12.25,11.5,parma
Janis Antiste,49048340.0,6.83,11.88,14.0,13.0,13.67,15.0,15.0,11.58,parma
Hans Garli,2000621604.0,10.33,14.25,12.5,14.0,12.33,13.0,11.0,13.17,roma
Glaysson,2000607603.0,3.5,11.25,14.0,11.0,10.33,13.17,6.5,6.67,roma
Zahari Tanev,2000503649.0,12.5,13.75,15.5,11.33,11.17,11.33,12.0,13.25,roma
Djérson,2000485898.0,4.83,12.88,11.5,14.83,11.17,14.33,9.0,11.08,roma
Arne Maier,91151073.0,10.67,13.0,13.0,15.0,12.67,14.33,10.0,13.0,roma
Ulises Xavier Pérez Lazarte,2000541711.0,8.0,15.5,17.5,14.67,14.33,16.33,12.0,13.0,roma
Dante Sottoriva,2000504182.0,9.33,12.75,13.0,14.0,15.67,15.67,8.5,13.33,roma
Mario Pasalic,24021244.0,10.17,11.62,11.0,13.0,14.0,12.17,12.0,12.5,roma
Frederico Plisca,2000537059.0,6.0,15.0,15.0,14.67,13.0,15.33,12.5,11.67,roma
Massimo D'Andrea,2000566966.0,8.17,14.12,15.5,12.83,12.33,13.67,13.5,12.75,roma
Christian Pulisic,92074020.0,8.0,12.25,15.0,14.0,13.67,15.67,6.5,13.0,roma
Marcelo Biedrzicki,2000566970.0,8.0,14.75,14.0,15.67,13.67,16.67,9.5,14.5,roma
Lorenzo Pellegrini,43094100.0,11.17,11.25,11.5,16.33,12.33,15.0,11.0,14.17,roma
José Andrés Velasco,2000573384.0,7.5,11.38,9.0,13.17,10.83,12.83,6.75,11.83,salernitana
Eduardo Montebugnoli,2000511208.0,7.5,11.75,13.0,13.0,8.83,12.83,6.0,9.67,salernitana
Marco Lombardi,2000509497.0,9.67,13.25,11.5,12.17,10.67,13.33,6.5,11.25,salernitana
Mauro Andreini,2000323661.0,5.33,13.25,13.5,12.5,10.67,13.83,6.5,8.67,salernitana
Elia Marra,2000199606.0,8.5,11.25,10.5,14.33,10.5,12.67,9.5,11.5,salernitana
Thomas Pappalardo,2000189557.0,6.33,12.75,11.0,10.67,10.5,13.5,11.75,9.5,salernitana
Lucien Agoume,49048461.0,11.17,14.75,12.75,12.67,10.0,11.67,12.75,11.92,salernitana
Miloš Divac,2000482939.0,8.67,11.0,10.5,15.17,11.67,13.0,9.0,12.58,salernitana
Stefan Weiss,2000290992.0,6.83,10.38,11.5,15.17,11.33,13.0,12.5,12.0,salernitana
Emerson Hyndman,28084759.0,11.0,12.25,13.25,14.33,12.0,13.83,4.5,12.25,salernitana
Bozhidar Kraev,22041890.0,5.33,12.5,12.0,12.83,12.0,12.5,12.5,11.67,salernitana
Gabriele Casagrande,2000514039.0,4.0,11.12,13.5,11.83,6.5,10.0,8.25,8.83,sampdoria
Rubén Mele,2000508198.0,5.33,12.62,10.5,13.67,12.17,13.0,11.5,9.17,sampdoria
Ivano Tavella,2000435429.0,8.17,12.62,12.5,13.33,12.33,15.0,8.0,10.0,sampdoria
Prince Ntumba,2000198757.0,6.33,12.88,12.0,13.0,12.67,12.67,10.0,11.42,sampdoria
Jose Carlos Flores,2000193714.0,2.83,12.62,15.5,9.33,10.33,13.0,9.0,8.75,sampdoria
Giacomo Faticanti,2000024755.0,10.0,13.5,11.0,13.0,10.5,13.5,10.25,12.33,sampdoria
Randy Schneider,84153605.0,8.83,12.62,14.0,15.17,12.33,15.0,7.5,12.67,sampdoria
Felice D'Amico,43297400.0,4.83,12.38,13.5,14.0,10.33,12.67,7.0,11.92,sampdoria
Marco Asensio,67197125.0,6.83,10.25,11.5,15.33,13.33,15.33,8.5,11.5,sampdoria
Oussama Idrissi,37052727.0,4.5,10.62,12.0,14.67,13.5,15.0,8.0,12.5,sampdoria
Samuele Innocenti,2000323875.0,9.83,13.38,13.0,14.0,11.67,12.17,11.5,10.17,sampdoria
Giovanni Vezzani,2000570776.0,6.67,11.88,11.0,12.83,12.83,13.33,9.5,12.17,sampdoria
Gianluca Gaetano,43317758.0,5.5,13.12,14.0,14.5,11.33,14.67,9.0,10.83,sampdoria
Adam Karabec,25062522.0,8.67,15.38,15.5,14.33,12.67,13.67,13.0,11.92,sassuolo
Bryan Rugani,2000567826.0,5.5,13.75,11.5,12.83,11.17,16.0,10.5,10.5,sassuolo
Enrico Taurino,2000435791.0,7.0,12.25,11.5,13.17,11.33,12.0,9.5,13.25,sassuolo
Adolfo Torrisi,2000326083.0,8.0,13.75,12.0,13.5,11.67,14.83,7.5,11.5,sassuolo
Filippo Ricciardi,2000324317.0,7.5,14.75,13.0,15.83,12.5,13.5,8.5,11.08,sassuolo
Georgi Atanasov,22083648.0,6.83,12.38,13.0,12.33,12.67,13.0,12.0,11.08,sassuolo
Sávio,2000011972.0,5.0,13.0,15.5,14.33,11.67,15.0,5.0,12.33,sassuolo
Simone Felugo,2000193649.0,6.5,12.88,12.5,12.33,11.67,13.17,10.0,11.67,sassuolo
Gianmario Minelli,2000192822.0,10.33,11.38,13.25,13.0,11.33,14.0,8.5,10.92,sassuolo
Godwin Ackah,2000192606.0,6.17,12.88,14.0,13.33,11.0,12.5,6.0,10.67,sassuolo
Dinko Mandura,2000186481.0,8.33,14.5,15.0,14.33,13.0,14.33,10.5,12.17,sassuolo
Imran Louza,48038017.0,10.5,12.25,13.5,13.67,12.83,13.33,6.5,13.33,sassuolo
Manuel Santos,2000439547.0,7.67,13.25,14.0,13.67,11.67,15.0,8.0,13.17,sassuolo
Marcos Paulo,19354619.0,7.67,13.38,13.0,13.33,11.67,14.0,12.5,12.58,sassuolo
Hamed Junior Traoré,43317933.0,9.17,14.25,13.5,16.17,13.5,15.67,7.5,14.0,sassuolo
Paulo Dybala,14044150.0,3.33,10.0,9.0,16.33,16.0,16.0,9.0,12.67,sassuolo
Stanislav Lobotka,63012964.0,12.17,9.0,9.0,13.67,11.0,12.33,6.5,13.67,spal
Georgi Tunjov,47070304.0,9.5,9.62,14.0,13.0,11.0,13.67,9.0,10.25,spal
Alberto Sereni,2000199661.0,8.0,12.12,11.25,9.17,6.33,12.0,6.5,12.33,spal
Pietro Severino,2000509487.0,8.17,13.0,11.5,12.67,10.17,13.33,10.0,12.08,spal
Alessandro Zorzetto,2000436495.0,2.5,12.75,11.0,10.67,10.17,13.33,11.0,9.58,spal
Giovanni Crociata,43153059.0,8.67,11.88,11.5,13.33,11.83,13.0,7.75,13.33,spal
Ryôtarô Meshino,45104652.0,6.83,13.88,12.5,13.83,12.67,14.67,6.0,11.33,spal
Matt Baker,2000439460.0,6.33,13.12,13.5,13.17,12.67,13.17,8.5,12.75,spal
Michele Gigante,2000199658.0,7.17,12.38,12.5,13.17,10.67,14.67,12.0,12.0,spal
Ayoub Poderini,2000508895.0,7.0,11.88,14.25,10.17,7.0,9.17,5.5,10.58,spezia
Erinson Ramírez,77048797.0,7.17,9.12,15.0,13.33,10.33,14.33,7.5,9.58,spezia
Santo Piccolo,2000437933.0,4.83,10.88,9.25,11.83,14.67,10.83,9.0,9.58,spezia
Veljko Nikolić,62175128.0,8.0,10.25,11.5,14.0,12.67,14.83,9.0,11.75,spezia
Florent Da Silva,49056278.0,6.83,12.12,12.5,14.0,12.67,14.0,9.0,11.58,spezia
Tiziano Gennarelli,2000569301.0,4.67,12.12,12.75,11.83,9.83,10.83,7.5,8.08,spezia
Dane Ricciuto,2000431771.0,7.17,13.62,16.0,14.17,12.17,13.0,11.5,11.58,spezia
Alessandro Masella,2000438278.0,7.0,13.12,14.75,14.67,10.0,12.67,9.5,11.67,spezia
Armindo Sieb,2000065610.0,7.5,10.12,14.0,12.0,11.67,11.83,8.0,10.5,spezia
Nicholas Praticò,2000569474.0,6.0,12.62,12.5,12.83,11.5,14.33,7.0,11.92,spezia
Marco Bernardinello,2000569299.0,6.0,11.38,12.5,13.17,12.5,10.0,7.5,13.17,spezia
João Teixeira,2000508042.0,7.17,14.25,14.0,13.0,9.67,12.17,12.0,11.83,torino
Giuseppe Borghi,2000507391.0,4.33,11.62,11.5,11.5,11.0,14.83,13.0,10.0,torino
Guy Charrier,2000505029.0,6.17,12.88,14.0,11.83,11.5,11.67,11.5,9.92,torino
Isaac Olivier,2000431007.0,8.0,14.75,14.0,13.33,9.83,14.67,7.25,12.25,torino
Giannis Koromilas,2000234253.0,4.5,12.75,15.0,12.83,10.5,14.83,5.5,10.42,torino
Felice D'Amico,43297400.0,4.83,12.38,13.5,14.0,10.33,12.67,7.0,11.92,torino
Eddy Venturelli,2000507388.0,8.33,13.38,12.0,14.67,12.17,14.0,8.0,11.67,torino
Tim O'Donnell,2000436270.0,7.83,14.38,15.5,12.67,11.33,12.83,10.5,12.5,torino
Valerio Sironi,2000191144.0,5.17,13.5,12.0,11.5,11.83,14.17,12.5,11.25,torino
Michael Olise,29221846.0,6.17,13.25,14.5,15.17,12.17,15.5,8.5,11.42,torino
Iacopo Zappasodi,2000507390.0,10.0,14.0,13.75,11.67,11.33,14.0,10.5,10.42,torino
Youcef Gherbi,2000188129.0,6.17,13.5,13.5,15.33,12.0,15.0,7.5,12.33,torino
Filipe Soares,83111342.0,10.5,14.0,12.0,14.33,12.83,15.0,10.0,13.08,torino
Will Smallbone,28109942.0,9.5,13.0,12.0,14.33,12.83,14.33,9.0,11.25,torino
Kacper Kozłowski,96145145.0,9.17,14.38,13.5,14.67,13.5,13.67,11.0,12.67,udinese
Tommaso Milanese,43425493.0,13.0,14.25,14.5,14.0,11.83,14.17,10.25,13.5,udinese
Troy Parrott,28122837.0,6.83,14.38,14.0,14.0,13.5,14.33,13.5,12.17,udinese
Florian Lemmens,2000199446.0,7.83,14.5,12.5,13.17,12.5,12.17,11.0,13.58,udinese
Italo Bedin,2000509481.0,9.0,12.75,12.5,15.67,10.83,12.83,6.0,11.0,verona
Hrvoje Bekavac,2000506912.0,6.0,10.62,13.5,13.33,10.17,12.83,6.5,8.17,verona
Astrit Selmani,93070505.0,6.17,12.5,12.5,10.83,13.83,12.5,11.5,14.75,verona
Samuele Lucchiari,2000327369.0,8.83,13.5,12.5,11.0,11.17,14.33,14.0,10.42,verona
Alberto Savi,2000323571.0,3.5,12.75,11.5,15.33,11.67,12.17,6.0,11.08,verona
Ethan Galbraith,28115835.0,8.17,12.5,14.5,14.33,12.5,13.0,8.0,11.83,verona
Brahim Mbodj,2000442457.0,8.83,11.75,10.25,13.33,9.0,13.0,11.5,10.33,verona
Massimo Savini,2000569304.0,4.67,11.75,13.0,11.0,11.0,13.0,14.0,10.5,verona
Riccardo Viti,2000199589.0,5.67,13.25,11.5,12.0,12.33,14.17,13.0,11.75,verona
Abubakar Chibueze,2000191834.0,3.5,11.12,14.0,9.17,9.33,8.5,9.5,9.75,verona
Abdou Harroui,37064635.0,9.33,12.88,11.0,11.0,11.83,11.67,10.5,13.33,verona
Patrik Schick,25042141.0,7.17,9.38,11.0,15.0,13.83,15.0,14.0,12.17,verona
Rickard Sahlin,2000483096.0,7.5,14.12,14.0,15.33,12.17,13.33,10.5,12.17,verona
Mattia Zaccagni,43125343.0,8.17,12.75,11.5,16.5,13.17,14.5,8.5,14.92,verona
Mehdi Léris,43252697.0,5.83,12.25,13.5,13.17,11.5,13.17,10.5,9.42,verona
Ondrej Lingr,25055110.0,7.67,13.25,13.5,13.0,12.67,13.17,11.0,12.42,verona
Cătălin Grosu,2000329331.0,9.33,12.5,15.0,13.67,12.0,15.67,7.5,14.0,verona
Bronius Rukas,2000191907.0,5.83,15.0,18.0,15.5,12.5,16.5,12.5,11.08,zebre
Arthur,19259600.0,11.33,12.25,12.0,16.67,13.0,15.33,7.0,14.5,zebre
Giulio Novellino,2000507837.0,9.0,14.75,16.5,14.5,11.67,13.17,11.0,13.67,zebre
Ronald Novoa,2000415595.0,5.17,12.0,14.5,13.17,11.17,14.5,6.5,10.67,zebre
Hugo Félix,83335589.0,6.33,13.0,14.0,15.33,13.0,16.17,7.0,10.92,zebre
Luka Jović,62113639.0,4.67,14.25,14.0,12.67,16.67,13.0,13.0,13.33,zebre
Diogo Jota,55083779.0,7.5,14.0,15.0,14.67,16.33,14.67,8.5,13.83,zebre
Harvey Barnes,28100207.0,7.67,13.75,15.0,15.0,13.33,15.33,8.5,12.33,zebre
