Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling,Team
José Daniel Lafuente,2000435809.0,9.0,13.0,8.0,11.5,13.5,14.0,14.33,13.0,11.5,15.0,11.5,10.5,13.4,10.0,13.0,13.33,15.0,15.5,10.5,12.33,6.0,benevento
Carlos Rojas,2000561489.0,9.0,10.17,9.0,5.0,10.5,8.83,8.33,10.0,5.0,10.75,7.0,9.38,9.3,6.0,13.5,10.17,8.5,10.25,9.0,7.5,12.0,benevento
Fidel Blasco,2000573382.0,8.5,14.83,8.5,4.75,11.75,13.67,11.0,14.25,4.75,14.25,10.0,8.88,14.6,3.17,14.12,13.67,14.5,10.75,10.0,9.5,7.5,benevento
Raffaele Civita,2000437228.0,14.0,10.67,9.0,9.25,13.25,8.83,10.33,10.75,9.25,13.0,8.5,11.38,9.9,10.17,16.0,10.17,12.0,12.0,13.0,9.5,12.0,benevento
Nicolò Trombino,2000324477.0,12.0,13.5,13.0,14.0,12.5,13.33,14.67,15.25,14.0,11.75,12.75,13.88,13.6,11.67,13.75,14.33,12.5,13.5,15.75,11.33,10.0,benevento
Amath N'Diaye,67213756.0,8.0,10.5,6.0,8.0,13.0,10.33,11.33,8.25,8.0,11.25,8.75,11.88,10.4,6.33,13.0,9.0,12.5,11.0,10.25,11.67,3.0,benevento
Cristian Pavón,14083972.0,6.0,9.5,5.0,9.0,11.5,9.33,12.33,10.0,9.0,11.75,11.5,12.5,9.6,8.5,13.25,9.5,12.5,12.0,10.25,11.33,4.0,benevento
Pablo Aránguiz,75036973.0,5.0,13.33,6.0,9.5,13.5,14.33,13.33,13.0,9.5,13.5,12.5,11.75,14.0,8.0,13.75,13.0,15.0,14.0,10.0,11.33,7.0,benevento
Martin Rusnak,2000290938.0,12.0,12.83,9.0,11.5,14.5,15.0,13.17,13.0,11.5,16.25,12.5,10.0,13.8,11.33,15.38,13.5,16.5,15.5,14.0,12.67,6.5,bologna
Arnór Daði Grétarsson,2000357428.0,18.0,10.33,12.0,10.75,15.5,11.5,15.17,10.25,10.75,14.5,10.25,13.12,10.9,8.0,15.12,10.5,9.0,17.0,12.25,12.33,5.5,bologna
Guglielmo Bosi,2000327294.0,13.0,10.5,8.0,8.0,12.5,10.0,9.67,12.5,8.0,12.75,9.0,10.25,10.8,7.5,12.5,10.83,13.5,10.0,11.5,10.17,6.0,bologna
Jonathan David,18108540.0,8.0,13.33,7.0,9.25,13.5,13.33,12.0,12.5,9.25,12.5,12.5,12.0,13.0,8.67,14.5,13.33,13.0,13.0,12.5,12.67,5.0,bologna
Emir Lilaj,2000434777.0,10.5,7.67,7.0,8.0,12.75,10.0,12.83,11.0,8.0,12.25,8.25,12.5,9.4,6.83,12.0,9.33,8.0,13.0,12.0,11.0,3.5,bologna
Mario Marco,2000489132.0,10.0,12.0,9.0,9.75,14.5,12.17,14.33,12.75,9.75,13.5,10.25,13.25,12.5,7.67,13.62,11.83,9.0,14.75,10.25,9.5,4.5,bologna
Michele Testi,2000507005.0,11.0,14.33,11.0,12.0,17.0,15.67,13.33,15.0,12.0,16.5,12.5,11.25,14.6,10.33,14.25,15.67,13.0,14.5,14.5,15.67,5.0,bologna
Tobias Christensen,53138127.0,7.0,13.5,7.0,10.5,15.5,13.67,14.83,12.0,10.5,15.25,13.0,11.25,13.6,10.33,11.62,12.5,15.5,16.0,9.5,12.33,4.5,bologna
Agustín Urzi,14219443.0,7.0,11.5,7.0,10.5,11.5,13.5,12.0,12.5,10.5,14.0,13.0,12.25,12.6,9.67,14.75,12.33,15.0,12.0,11.5,11.67,5.5,bologna
Gianluca Manfroni,2000191905.0,14.0,16.0,12.0,10.0,14.0,14.83,12.0,15.75,10.0,13.0,11.5,10.75,15.5,9.83,14.88,15.5,18.0,13.0,16.25,14.67,7.5,bologna
Gianluca Caracciolo,2000567187.0,19.0,10.67,11.0,9.0,12.5,13.33,11.0,12.0,9.0,14.0,10.0,13.75,11.6,10.17,15.75,12.67,13.0,14.0,14.75,10.17,11.0,bologna
Tomas Kral,2000197839.0,6.0,8.17,7.0,10.5,14.0,11.0,9.17,8.25,10.5,15.75,11.25,10.12,9.4,8.0,14.62,9.0,13.5,11.0,11.5,10.33,5.0,fiorentina
Gonçalo Guedes,55041710.0,9.0,12.0,7.0,11.0,12.5,13.0,13.33,10.0,11.0,12.5,11.0,12.0,12.4,9.83,12.25,11.0,14.0,13.0,11.0,13.33,6.0,fiorentina
Calvin Stengs,37059574.0,12.0,14.33,9.0,10.0,16.0,14.67,14.67,12.0,10.0,15.5,11.5,12.0,14.4,8.33,14.25,13.0,14.0,15.5,13.0,13.33,5.5,fiorentina
Gerónimo Pezzella,2000285534.0,8.0,11.33,9.0,10.0,13.0,10.33,9.83,13.0,10.0,13.0,10.25,13.75,11.4,8.17,17.38,11.33,13.0,11.0,15.0,11.0,3.5,fiorentina
Pino Birettoni,2000191463.0,16.0,9.67,15.0,12.0,14.25,12.0,12.5,11.0,12.0,13.75,12.75,12.5,10.8,9.83,15.62,11.0,15.0,14.0,16.25,14.0,3.5,fiorentina
Daniele Venturelli,2000434795.0,15.0,13.33,8.0,11.75,11.0,12.17,12.0,12.25,11.75,12.0,10.25,12.25,12.7,9.33,13.62,12.5,13.0,12.25,14.75,9.17,8.5,fiorentina
Gaetano Castrovilli,43206176.0,13.0,14.33,11.0,13.5,15.5,14.5,13.67,13.25,13.5,16.0,13.0,14.5,14.5,12.33,13.75,13.5,15.0,15.5,12.0,14.0,12.0,fiorentina
Marcus Edwards,28106878.0,7.0,14.0,6.0,13.0,17.0,16.0,15.5,14.0,13.0,16.0,14.25,10.0,15.0,10.17,16.25,14.33,16.0,16.0,12.0,13.33,3.5,fiorentina
Giambattista Auletta,2000323518.0,13.0,12.0,13.0,14.0,17.0,13.33,14.33,12.5,14.0,17.0,13.75,10.75,13.0,11.83,17.5,12.0,16.0,15.0,16.5,14.0,7.0,fiorentina
Rasmus Jönsson,2000397710.0,14.0,12.67,10.0,9.0,17.0,14.67,14.0,12.0,9.0,15.5,10.0,13.25,13.6,7.67,17.0,12.67,14.0,16.0,13.0,11.33,5.0,inter
Olexandr Zinchenko,71081391.0,9.0,14.33,11.0,11.0,14.0,13.33,13.0,14.5,11.0,12.5,13.0,14.25,13.8,10.33,14.25,14.33,13.0,13.5,11.5,11.33,9.0,inter
Manuel Oliveira,2000434824.0,15.0,14.33,12.0,13.5,17.5,15.33,15.0,15.5,13.5,18.5,13.0,12.0,15.0,12.0,17.5,15.0,17.0,15.5,16.0,14.33,7.0,inter
Carlos Soler,67196204.0,10.0,14.0,11.0,13.5,14.5,14.0,14.67,12.5,13.5,14.0,13.5,13.75,13.8,13.0,14.25,13.33,14.0,15.5,13.5,14.0,10.0,inter
Mamoudou Camara,2000197834.0,6.0,10.33,10.0,10.0,15.5,14.0,12.0,11.5,10.0,15.5,11.5,11.75,11.8,7.67,15.5,12.33,17.0,14.0,14.0,12.67,6.0,inter
Nico Williams,67276230.0,13.0,12.67,11.0,13.0,16.0,13.33,13.0,13.0,13.0,16.0,13.5,10.25,13.2,12.67,15.75,12.67,14.0,13.0,13.5,13.67,10.0,inter
Juan Guerra,2000511832.0,7.0,13.33,8.0,10.5,17.5,15.0,14.67,12.0,10.5,16.0,10.0,11.25,14.0,9.67,13.5,13.0,11.0,16.5,11.0,12.67,10.0,inter
Luís Ricardo,2000410716.0,9.0,13.67,10.0,12.0,16.0,13.67,14.0,13.0,12.0,16.0,13.5,12.5,13.6,11.33,16.0,13.33,14.0,15.5,14.0,12.33,7.0,inter
Juan Carlos,2000192885.0,9.0,15.33,12.0,13.0,17.0,14.67,13.33,15.5,13.0,16.0,12.0,12.25,15.2,11.67,15.25,15.0,16.0,13.5,15.0,15.0,7.0,inter
Youssoufa Moukoko,2000074825.0,13.0,13.33,11.0,13.5,17.0,15.33,12.67,13.0,13.5,16.5,15.5,12.75,14.2,12.67,17.25,13.67,17.0,14.5,16.0,15.33,6.0,inter
Thiago Almada,14172522.0,4.0,15.33,6.0,14.5,16.5,15.33,14.67,14.0,14.5,16.0,15.5,12.75,15.4,12.33,14.25,14.33,17.0,15.5,12.0,14.33,5.0,inter
Milton Mijoch,2000272968.0,4.0,10.5,7.0,7.25,11.5,10.0,10.5,9.75,7.25,12.75,9.75,10.12,10.4,5.67,15.88,9.67,13.5,11.0,10.5,9.33,4.0,lazio
Stavros Kallitsounakis,2000232881.0,7.0,13.17,4.0,10.0,13.5,12.33,11.5,13.0,10.0,12.75,10.5,10.25,12.8,9.67,13.88,12.83,18.5,12.5,13.5,10.67,7.5,lazio
Raniero Cini,2000567637.0,4.0,10.0,9.0,6.75,13.0,13.17,12.33,9.0,6.75,16.5,9.0,13.38,11.1,6.33,16.38,10.67,15.0,14.0,12.5,11.0,5.0,lazio
Mauro Cirelli,2000435220.0,13.0,11.17,10.0,10.0,10.75,10.67,12.17,13.75,10.0,13.5,10.75,12.62,11.2,8.0,15.25,12.33,10.5,12.25,13.75,10.5,6.0,lazio
Marcus Andersson,2000397891.0,5.0,11.17,5.0,10.5,12.0,14.33,10.0,11.0,10.5,13.25,9.5,11.0,12.4,9.83,15.25,12.17,15.5,11.0,13.75,12.33,3.0,lazio
Marcus Andersson,2000397735.0,8.0,8.5,7.0,7.75,15.0,14.0,8.83,10.5,7.75,15.75,10.5,8.25,11.0,6.17,15.88,11.17,15.5,11.5,14.0,11.0,5.5,lazio
Tahith Chong,37058361.0,13.0,12.83,6.0,9.25,15.0,12.0,12.83,9.75,9.25,15.75,11.25,12.88,12.4,7.17,15.12,10.67,13.5,14.0,10.0,12.33,5.0,lazio
Donyell Malen,37055844.0,9.0,12.67,13.0,11.5,15.0,13.33,12.0,12.0,11.5,14.0,14.0,12.25,12.8,9.33,16.25,12.67,16.0,14.0,14.5,13.67,5.0,lazio
Kevin De Bruyne,18004457.0,8.0,15.67,5.0,13.25,17.0,16.33,17.67,15.5,13.25,13.0,15.0,13.5,16.4,10.83,6.75,15.0,15.0,17.5,8.5,15.67,8.5,lazio
Daniel Lamas,2000568699.0,13.0,13.83,11.0,9.5,15.0,14.5,10.0,13.5,9.5,16.75,10.5,10.12,14.1,8.67,15.5,13.83,15.5,12.25,12.5,12.33,6.0,lazio
Franco Ferraro,2000325869.0,14.0,12.67,12.0,11.0,13.5,14.67,10.67,12.5,11.0,15.5,10.5,12.0,13.2,8.67,16.75,13.67,16.0,12.0,13.0,13.33,5.0,lazio
Riccardo Sottil,43270713.0,11.0,12.0,8.0,9.25,12.5,11.5,12.5,11.25,9.25,13.5,10.75,11.0,11.7,7.67,13.62,11.5,13.0,12.0,11.25,12.0,4.5,lazio
John Gil,2000562142.0,6.0,13.67,10.0,11.5,15.0,15.33,12.0,15.0,11.5,16.0,12.0,16.25,14.8,9.67,15.0,14.33,15.0,14.5,13.0,14.33,4.0,lazio
Ferran Torres,89056845.0,14.0,13.0,11.0,11.0,14.0,13.67,13.67,12.5,11.0,14.5,13.0,11.25,13.4,9.5,15.5,12.67,13.0,14.0,12.0,13.33,6.0,lazio
Mohamed Ihattaren,37073834.0,8.0,14.0,8.0,11.75,16.5,12.5,15.17,11.25,11.75,16.0,12.25,12.5,13.1,9.0,14.12,12.17,14.0,17.0,11.75,14.33,4.5,lazio
Simone Dondi,2000567839.0,6.0,11.67,8.0,11.0,12.0,9.83,14.0,13.5,11.0,13.0,9.75,14.0,11.3,8.33,14.75,11.67,10.0,14.75,11.5,11.0,6.0,milan
Marcello Criaco,2000567179.0,5.0,9.83,8.0,9.5,15.0,10.83,12.83,11.5,9.5,14.5,10.75,10.62,10.8,7.17,13.75,10.33,12.0,14.0,14.0,11.0,4.5,milan
Riccardo Gozzi,2000506776.0,17.5,12.5,10.5,9.5,14.5,12.67,11.67,12.75,9.5,14.5,8.5,8.5,12.9,8.83,12.75,12.17,12.0,14.0,13.75,10.83,10.0,milan
Houssin Diouri,2000506761.0,10.5,8.83,7.5,8.5,15.75,9.83,13.0,10.5,8.5,13.75,10.25,11.25,9.6,7.5,15.0,9.67,11.0,14.25,13.0,12.0,8.0,milan
Kenan Mehic,2000506137.0,14.0,12.83,9.0,11.25,13.75,11.33,12.83,11.75,11.25,15.0,10.75,12.12,11.8,10.17,15.88,12.33,13.5,13.0,14.0,11.0,7.0,milan
Jiri Mlynek,2000437872.0,15.0,9.33,15.0,9.5,15.5,13.5,10.67,10.25,9.5,14.0,12.0,10.0,10.9,8.83,10.38,11.5,17.0,13.5,8.25,12.83,3.5,milan
Lukas Elsik,2000193022.0,11.0,8.83,12.0,8.5,18.0,13.67,10.33,10.0,8.5,14.25,10.0,10.5,11.2,8.17,15.25,10.5,11.5,13.0,11.75,11.67,3.0,milan
Alessandro Bertini,2000190822.0,8.0,11.83,9.0,9.0,15.25,14.67,11.5,11.0,9.0,15.0,11.0,8.75,13.2,8.0,13.38,11.83,12.5,13.5,11.5,12.0,6.5,milan
Fábio Gonçalves,2000189591.0,14.0,10.0,5.0,7.25,13.0,8.83,9.17,10.75,7.25,11.0,8.25,12.75,9.5,5.33,14.12,10.17,8.0,9.5,10.75,7.33,3.5,milan
Exequiel Palacios,14110846.0,8.0,15.0,8.0,13.5,14.5,13.33,13.67,13.0,13.5,13.5,15.0,15.75,14.0,13.0,13.75,13.67,15.0,15.0,13.0,11.67,13.0,milan
Oliveira,2000567177.0,13.0,10.67,11.0,8.5,14.75,13.83,15.17,11.5,8.5,16.25,9.0,9.12,12.3,8.33,16.5,11.67,12.0,16.75,14.0,14.67,3.5,milan
Selahattin Erdoğan,2000512814.0,4.0,13.67,13.0,12.0,15.5,12.0,15.33,13.5,12.0,16.0,14.0,12.5,12.6,11.33,16.5,13.67,15.0,15.5,14.0,13.33,9.0,milan
Gaspar Andrade,2000437519.0,10.0,8.83,7.0,7.5,16.0,12.67,11.67,9.5,7.5,13.25,8.5,10.5,10.4,6.83,15.25,10.5,12.5,12.5,13.75,12.83,3.0,milan
Anthony Martial,85086702.0,9.0,12.33,10.0,10.5,15.5,14.67,12.33,13.0,10.5,14.5,14.0,12.5,13.4,7.33,13.0,13.33,14.0,14.5,11.0,14.0,3.0,milan
Lisandru Tramoni,49056370.0,6.0,14.0,6.0,12.5,15.5,14.33,14.33,14.0,12.5,16.0,13.0,11.0,14.4,11.0,15.0,13.67,9.0,15.0,13.5,11.33,9.0,milan
Batuhan Kör,70131652.0,13.0,13.33,12.0,10.5,13.5,13.67,13.33,13.0,10.5,14.0,12.0,10.5,13.2,9.67,15.5,13.67,16.0,14.0,12.5,12.33,6.5,milan
Giuseppe Fieramonti,2000507377.0,6.0,11.67,12.0,11.0,16.0,13.67,12.33,12.0,11.0,14.0,10.5,12.5,12.8,9.67,13.5,12.0,15.0,13.5,13.5,13.0,6.0,napoli
Jaroslav Rusnak,2000434077.0,13.0,8.67,8.0,9.5,14.25,12.67,10.83,11.5,9.5,13.25,9.75,12.5,11.0,8.17,15.0,10.67,14.0,12.5,11.5,12.0,2.5,napoli
Maurizio Tagliani,2000434020.0,15.0,12.0,13.0,8.75,13.5,10.33,12.33,11.75,8.75,14.5,8.5,9.88,11.0,8.17,16.25,11.83,8.0,13.5,12.75,9.33,7.5,napoli
Facundo Duffard,2000418611.0,6.0,10.67,7.0,12.25,13.0,11.83,13.33,10.25,12.25,11.0,10.25,11.0,10.9,9.0,14.62,11.17,13.0,13.75,11.25,10.83,3.5,napoli
Nélio Viveiros,2000192852.0,13.0,12.83,16.0,10.0,14.0,14.33,11.17,12.0,10.0,14.75,11.0,13.75,13.2,8.0,12.88,13.17,14.5,14.0,10.0,11.0,5.5,napoli
Óscar Aranda,2000052060.0,10.0,9.67,11.0,10.25,15.0,10.83,12.5,9.75,10.25,15.5,9.25,8.75,9.9,8.67,15.38,10.5,13.0,12.5,11.25,14.0,4.5,napoli
Ibrahim Irié Bi,2000567842.0,11.0,6.67,14.0,7.5,11.75,11.83,10.5,10.0,7.5,12.25,8.5,9.38,10.3,8.0,13.38,8.0,9.0,12.25,10.5,10.33,4.5,napoli
Federico Della Torre,2000649129.0,8.0,13.33,9.0,9.5,15.0,13.67,15.0,15.0,9.5,15.0,11.5,12.75,13.6,8.67,14.75,14.33,16.0,16.0,13.0,14.0,6.0,napoli
Luca Chirico,2000507838.0,12.0,15.67,12.0,11.75,17.0,13.67,14.0,15.5,11.75,15.5,12.0,12.38,14.8,10.17,15.12,15.0,15.0,15.0,15.25,13.0,11.5,napoli
Christian,2000632607.0,9.0,9.5,12.0,11.25,14.5,11.17,12.33,12.5,11.25,13.25,11.0,13.12,10.7,8.33,14.0,11.17,10.5,13.5,11.25,12.17,4.0,parma
Giancarlo Spozio,2000508197.0,7.5,13.5,9.5,7.5,13.0,11.33,11.0,14.25,7.5,11.0,8.5,11.25,12.9,7.17,12.75,12.83,11.0,13.5,11.75,9.83,6.0,parma
Giovanni Piva,2000325053.0,3.0,9.67,5.0,4.5,12.5,8.0,11.33,9.0,4.5,11.5,5.75,8.75,8.8,3.0,12.5,9.0,8.0,12.5,7.5,7.0,3.0,parma
Francisco Borja Cruz,2000437496.0,14.0,8.17,15.0,9.5,11.75,12.67,8.83,10.5,9.5,13.5,10.5,10.75,10.2,8.67,14.38,10.83,15.5,9.5,14.0,11.67,3.5,parma
Francesco Matta,2000325901.0,7.0,10.17,6.0,6.0,13.0,13.67,9.67,12.0,6.0,10.75,6.0,8.0,11.8,5.5,11.75,12.17,9.5,12.0,8.0,10.17,3.0,parma
Tomas Suslov,37076659.0,10.0,11.5,9.0,12.0,13.0,13.67,12.5,11.5,12.0,15.75,12.5,7.75,12.4,11.67,11.88,12.17,16.5,13.5,11.0,12.33,4.5,parma
Jonas Larsen,2000325619.0,13.0,10.17,6.0,12.0,11.75,11.33,11.17,11.5,12.0,14.0,14.0,11.5,10.8,11.33,13.62,11.17,13.5,12.0,10.0,7.67,11.0,parma
Jesús Castillejo,2000569085.0,12.0,13.33,16.0,11.75,13.0,11.33,11.33,15.0,11.75,12.0,11.0,11.75,12.6,9.17,13.75,13.67,15.0,11.0,10.5,9.67,5.0,parma
Nuno Garcia,2000567861.0,10.0,12.33,11.0,9.5,13.0,14.33,13.67,12.0,9.5,14.5,10.5,11.75,13.2,8.33,15.5,12.67,14.0,14.5,13.5,13.0,7.0,parma
Janis Antiste,49048340.0,14.0,12.33,16.0,11.75,14.5,13.5,13.83,12.75,11.75,14.5,11.25,11.5,12.7,9.0,13.38,13.17,12.0,14.0,11.25,12.33,8.5,parma
Marat Shadrin,2000232973.0,17.0,12.67,10.0,9.0,15.0,10.33,13.0,11.5,9.0,16.0,11.0,12.5,11.2,9.67,16.0,12.0,11.0,14.5,13.5,10.0,8.0,roma
Alessio Giustini,2000506990.0,16.0,10.0,12.0,8.0,13.5,14.17,10.33,12.5,8.0,15.5,10.5,10.38,12.3,7.33,13.0,12.0,11.0,11.0,11.0,12.67,5.5,roma
Emanuele Tassinari,2000434778.0,15.0,14.33,11.0,9.25,10.25,12.17,11.33,14.25,9.25,11.5,10.0,11.12,13.3,9.83,15.25,13.83,13.0,11.0,11.0,7.5,10.0,roma
Ulises Xavier Pérez Lazarte,2000541711.0,11.0,13.33,13.0,10.5,15.5,13.33,14.67,12.5,10.5,17.0,12.0,13.25,13.4,11.0,17.75,12.67,16.0,15.5,15.0,14.0,5.0,roma
Branko Kovačec-Buinac,2000436681.0,6.0,9.0,6.0,9.5,15.25,10.0,14.83,10.5,9.5,14.75,10.25,10.25,9.6,8.17,15.0,10.0,11.0,15.5,13.0,12.67,2.5,roma
Massimo D'Andrea,2000566966.0,13.0,14.17,14.0,11.25,15.0,12.17,14.17,13.75,11.25,13.5,11.25,12.5,13.2,9.33,15.62,13.5,14.0,14.5,14.75,12.67,10.5,roma
Christian Pulisic,92074020.0,5.0,15.0,8.0,11.0,15.0,15.33,13.33,14.5,11.0,16.0,12.0,12.75,15.0,9.67,14.5,15.0,15.0,13.5,9.5,12.67,8.0,roma
Gabriele Ferrara,2000569470.0,12.5,9.67,7.0,7.5,11.0,8.5,9.67,8.5,7.5,10.0,8.25,12.88,9.1,7.17,12.88,8.67,4.0,10.75,13.5,7.67,10.0,salernitana
Marco Lombardi,2000509497.0,5.0,13.83,8.0,10.25,14.25,12.33,10.17,14.25,10.25,13.0,10.25,9.62,13.4,10.5,13.38,13.33,10.5,12.0,14.0,10.67,11.0,salernitana
Stefan Janek,2000508020.0,13.0,10.5,5.0,6.75,12.75,9.33,9.83,13.75,6.75,10.5,6.75,10.12,10.6,6.17,13.0,11.33,9.5,9.0,11.25,7.33,6.0,salernitana
Rémy Bühler,2000434866.0,9.0,8.5,9.0,7.5,16.5,11.0,13.0,8.0,7.5,16.25,8.5,11.25,10.0,6.5,13.5,8.17,13.5,14.0,12.25,10.83,5.0,salernitana
Mauro Andreini,2000323661.0,7.0,9.5,6.0,10.0,15.5,11.33,11.67,11.5,10.0,12.75,10.0,8.75,11.2,8.5,14.25,9.83,12.5,13.0,13.75,9.67,3.0,salernitana
Silvio Díaz,2000051566.0,9.0,11.17,7.0,13.5,14.0,14.67,10.67,13.75,13.5,13.25,12.25,11.38,13.0,11.33,13.0,13.33,12.5,12.0,11.25,12.67,7.0,salernitana
Orlando Musso,2000569289.0,15.0,9.0,9.0,8.75,16.0,14.5,10.0,10.0,8.75,14.0,10.5,7.38,11.5,9.0,14.25,11.0,14.0,12.0,10.5,12.67,3.0,salernitana
Romano Petrelli,2000191146.0,11.5,12.83,11.0,9.5,16.0,13.17,14.33,13.0,9.5,13.75,10.5,15.25,13.5,8.83,14.0,12.17,10.5,16.5,15.75,12.17,11.0,salernitana
Miloš Divac,2000482939.0,9.0,14.17,9.0,10.25,12.75,13.67,13.17,13.75,10.25,13.5,11.75,11.62,14.0,9.83,10.88,13.67,15.5,15.0,9.5,9.67,9.0,salernitana
Stefan Weiss,2000290992.0,11.0,14.0,14.0,7.5,14.0,14.0,11.67,12.25,7.5,13.5,10.5,11.0,14.4,7.5,10.88,12.17,14.0,13.0,7.75,12.83,8.5,salernitana
M'Bala Nzola,83103196.0,12.0,13.17,12.0,9.75,12.5,11.33,11.17,12.75,9.75,12.25,12.75,14.88,12.0,8.5,14.88,13.0,14.5,12.5,15.0,12.0,7.0,salernitana
Bozhidar Kraev,22041890.0,13.0,10.17,12.0,9.0,13.5,13.67,12.33,11.0,9.0,12.25,12.0,12.25,12.0,8.17,12.75,11.17,11.5,13.0,12.25,12.67,3.0,salernitana
Enrique Lago,2000491309.0,8.0,12.67,8.0,10.25,10.5,11.17,12.33,14.25,10.25,11.5,10.75,10.5,11.9,10.67,14.12,13.5,12.0,13.25,10.25,9.17,7.5,salernitana
Jakub Jankto,43207792.0,11.0,13.17,9.0,13.0,13.0,13.67,13.5,12.5,13.0,13.25,13.0,12.75,13.4,13.0,13.38,12.83,15.5,13.5,11.5,13.0,10.5,salernitana
Loris Pane,2000512504.0,9.0,9.67,6.0,6.5,14.0,12.0,11.33,10.0,6.5,15.0,7.5,9.75,11.0,5.17,13.5,10.0,8.0,12.0,11.0,11.0,5.0,sampdoria
Gabriele Casagrande,2000514039.0,13.5,7.5,3.0,5.5,11.25,10.67,13.0,10.0,5.5,11.25,5.0,12.5,9.6,4.83,12.25,8.83,8.5,14.5,11.0,9.5,2.0,sampdoria
Lorenzo Ruiz Díaz,2000508202.0,12.0,11.17,9.0,7.75,14.5,13.83,11.5,11.25,7.75,11.0,9.75,10.12,12.5,6.17,13.5,11.67,12.5,10.5,13.25,10.33,5.0,sampdoria
Riccardo Rosso,2000508196.0,6.0,8.33,12.0,7.0,15.75,11.33,13.5,12.5,7.0,13.25,7.25,11.75,10.8,5.33,13.25,10.0,10.0,15.5,9.5,11.33,5.5,sampdoria
Jose Carlos Flores,2000193714.0,8.0,9.33,10.0,8.25,13.0,9.17,10.5,9.25,8.25,13.5,9.75,10.25,9.3,6.0,14.38,9.17,10.0,11.5,10.75,9.67,2.5,sampdoria
