Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Adriano Lisboa,2000189589.0,8.83,12.5,11.5,13.67,10.5,12.0,9.5,12.67,fiorentina
Calvin Stengs,37059574.0,5.83,13.5,14.0,15.67,12.33,15.33,10.5,12.33,fiorentina
Nicolò Rovella,43372892.0,13.0,14.0,13.0,14.33,11.67,13.33,8.0,12.83,fiorentina
Gaetano Castrovilli,43206176.0,11.33,13.25,13.5,15.67,14.33,15.67,12.0,13.25,fiorentina
Marcus Edwards,28106878.0,5.33,13.38,16.0,15.67,15.67,16.33,6.5,12.42,fiorentina
Pino Torrini,2000567624.0,7.67,13.25,14.5,11.0,11.17,12.67,9.0,12.0,fiorentina
Pietro Bruni,2000507380.0,11.0,13.75,12.5,14.33,11.33,15.33,10.0,12.83,fiorentina
Mario Staiano,2000328467.0,11.83,13.12,14.0,11.33,12.33,10.83,12.0,12.0,fiorentina
Rasmus Jönsson,2000397710.0,5.67,14.25,18.0,15.33,11.0,16.33,12.0,11.83,inter
Olexandr Zinchenko,71081391.0,9.0,13.0,13.5,13.0,11.67,13.0,10.0,14.33,inter
Ryan Gravenberch,37071197.0,11.0,15.25,14.5,16.0,14.67,15.67,15.5,14.5,inter
Teun Koopmeiners,37057982.0,13.33,15.75,13.0,13.0,11.0,13.0,12.0,15.0,inter
Carlos Soler,67196204.0,11.67,14.0,14.5,15.0,14.0,14.0,10.5,13.33,inter
Eduardo Camavinga,49056243.0,16.0,15.0,15.0,14.33,12.67,15.0,11.5,14.5,inter
Manuel Locatelli,43167354.0,14.0,14.0,13.5,15.67,12.67,14.67,12.5,15.17,inter
Duško Čikić,2000191147.0,14.33,16.5,15.0,12.33,10.67,11.67,13.5,14.33,inter
Juan Guerra,2000511832.0,9.0,13.0,12.5,15.33,10.67,16.33,7.5,11.17,inter
Jhonatan Mejía,2000415671.0,11.0,16.25,15.5,17.67,14.67,15.67,8.5,15.0,inter
Luís Ricardo,2000410716.0,9.0,15.0,16.5,14.67,12.67,16.33,9.5,13.0,inter
Thiago Almada,14172522.0,8.33,13.75,13.5,16.33,15.67,16.33,5.0,13.83,inter
Leroy Moonen,2000438559.0,9.5,12.88,11.5,12.33,10.17,11.33,9.5,13.17,lazio
Gaëtan Redon,2000433840.0,12.0,13.62,12.75,7.67,7.67,11.67,16.0,13.0,lazio
Milton Mijoch,2000272968.0,3.17,12.25,16.5,11.33,11.33,12.5,5.5,9.25,lazio
Stavros Kallitsounakis,2000232881.0,8.17,14.25,13.5,12.83,12.83,13.5,5.5,10.58,lazio
Klajdi Ferati,2000567635.0,12.33,11.62,10.75,9.83,7.5,8.5,13.0,12.83,lazio
Vitalijs Cvetkovs,2000507392.0,6.33,13.25,14.0,12.33,9.0,11.0,7.0,10.17,lazio
Miel Devos,2000199510.0,5.83,12.38,11.0,13.67,14.17,16.0,9.0,12.58,lazio
Donny van de Beek,37048153.0,9.33,13.5,11.5,15.33,14.67,14.0,11.5,13.67,lazio
Kevin De Bruyne,18004457.0,8.33,7.25,5.5,18.33,15.33,14.33,6.5,14.17,lazio
Gustavo Fernández,2000539166.0,9.67,15.0,15.5,14.67,13.33,16.0,8.0,13.5,lazio
Christopher Nkunku,85140301.0,11.0,12.75,14.0,15.0,14.0,15.33,8.0,13.17,lazio
Mohamed Ihattaren,37073834.0,4.83,13.12,13.5,15.33,14.33,16.0,8.0,11.58,lazio
Roque Rébora,2000285968.0,14.0,14.5,13.5,13.33,9.67,12.0,12.0,15.0,lazio
Guillermo Vaccarezza,2000489469.0,11.67,16.0,15.5,16.0,13.0,15.33,8.0,15.17,lazio
Raf Rosseel,2000568334.0,12.17,13.5,11.0,10.33,7.67,9.17,11.0,12.17,milan
Riccardo Gozzi,2000506776.0,8.67,13.38,11.25,13.33,9.0,14.0,14.0,9.33,milan
Houssin Diouri,2000506761.0,6.5,14.38,14.0,10.0,10.0,13.83,9.0,10.75,milan
Marko Čulić,2000505302.0,6.17,11.38,10.5,14.83,11.17,13.33,10.0,11.58,milan
Rodrigo Neves,2000435249.0,11.33,15.25,12.5,15.0,10.67,15.0,10.0,14.67,milan
Christophe Mercier,2000431621.0,12.0,15.25,12.5,13.0,8.67,13.67,12.5,13.5,milan
Alessandro Bertini,2000190822.0,6.5,13.0,12.5,14.33,10.5,15.33,8.5,10.25,milan
Jonas Pfaff,2000186472.0,10.5,12.25,12.0,13.0,9.0,12.5,8.0,10.83,milan
Mateus Fernandes,83320124.0,8.33,11.62,16.5,12.67,10.17,12.67,5.5,10.5,milan
Filip Krastev,22073681.0,10.0,12.75,14.5,16.33,13.67,14.67,7.0,12.5,milan
Exequiel Palacios,14110846.0,12.0,14.0,12.5,14.67,13.0,13.67,8.0,14.5,milan
Mikołaj Wolanski,2000512116.0,12.5,14.5,12.0,10.0,7.67,10.83,8.5,15.08,milan
Wagner Ricardo,2000506775.0,4.33,12.62,9.0,11.17,9.33,14.5,9.75,9.92,milan
Tanaboon Arteaga,2000506774.0,9.33,10.38,9.75,11.5,8.17,11.33,10.0,9.33,milan
Davide Bosetti,2000506773.0,8.0,15.75,15.0,16.0,13.67,16.67,13.5,13.17,milan
Boubakar Sissako,2000198829.0,13.17,12.5,11.25,10.0,8.67,7.33,11.0,12.58,milan
Loris Zunino,2000506778.0,11.0,15.0,12.0,14.0,9.83,13.67,6.25,10.75,milan
Egidio Guidi,2000190821.0,12.5,15.25,13.0,9.0,8.17,9.67,14.5,13.5,milan
Óscar,67228635.0,5.83,11.38,12.5,15.67,13.67,13.33,9.5,13.92,milan
Gennaro Bressan,2000506772.0,13.33,16.5,15.5,14.33,12.0,12.67,14.0,12.67,milan
Jost Kunz,2000504128.0,15.0,15.0,14.5,10.33,9.0,10.33,13.5,13.67,milan
Ronaldo Vieira,29161106.0,13.17,13.75,12.0,13.33,11.33,11.83,8.0,13.33,milan
Davide Calabria,43123020.0,14.67,12.75,13.5,9.33,11.33,12.0,8.0,14.5,milan
Fabinho,19183676.0,15.33,10.5,11.0,13.0,11.17,14.0,13.0,15.5,milan
Franck Kessié,13136664.0,15.33,16.0,14.0,13.33,15.0,14.0,10.5,15.33,milan
Eljif Elmas,47064795.0,10.0,13.5,14.5,16.0,14.33,16.17,12.0,13.75,napoli
Rui Castro,2000434830.0,7.83,11.88,11.5,11.83,11.83,11.0,9.0,11.42,napoli
Andrea Marras,2000436326.0,6.5,13.62,13.5,13.67,11.83,14.67,7.0,12.0,napoli
Ivan Stanić,2000431844.0,10.5,11.88,11.0,14.0,9.67,14.17,8.5,11.75,napoli
Peter Toth,2000290755.0,6.17,13.62,13.0,12.67,11.5,11.33,13.0,12.17,napoli
Victor De Martino,2000193930.0,12.0,14.38,11.5,10.67,8.17,10.67,12.25,12.17,napoli
Marco Friedl,91143703.0,12.0,12.75,14.0,11.67,11.33,11.33,13.5,13.17,napoli
Alê,2000369925.0,13.67,12.75,12.5,9.0,8.67,6.33,13.5,12.0,napoli
Matheus Fernandes,19250978.0,13.33,13.88,12.5,13.67,12.83,14.33,12.25,13.33,napoli
Marc Roca,67211094.0,12.33,12.0,12.0,13.0,11.67,12.0,10.5,12.67,napoli
Željko Spasić,2000211135.0,8.83,15.88,14.0,16.0,14.17,15.33,15.0,13.08,napoli
Aníbal Moreno,14204631.0,11.33,13.88,14.75,13.0,14.0,12.67,7.5,12.75,napoli
Mady Camara,89058721.0,15.0,15.0,14.0,14.0,12.83,12.83,11.25,14.67,napoli
Pavlos Rassias,2000237428.0,9.33,14.12,14.0,14.33,13.33,15.67,4.5,12.42,parma
Pier Giorgio Taddei,2000571737.0,8.17,14.0,13.0,8.33,8.67,12.67,9.0,12.5,parma
Luca Volpi,2000569300.0,11.83,13.0,9.0,6.0,7.0,6.83,10.5,10.5,parma
Giancarlo Spozio,2000508197.0,6.0,12.62,11.75,14.0,10.0,12.33,8.5,11.17,parma
Riccardo Leonardi,2000442509.0,4.17,10.88,11.5,13.17,8.83,10.67,10.0,9.58,parma
Simone Scotta,2000437494.0,7.5,12.38,10.0,16.0,11.67,14.33,9.5,12.5,parma
Eligio Genchi,2000323481.0,6.0,10.62,9.0,14.67,10.67,14.33,8.0,11.58,parma
Pablo Torre,2000040347.0,6.17,11.12,12.0,15.0,12.0,13.67,7.5,11.75,parma
Francesco Vrenna,2000439770.0,7.17,10.75,11.0,12.0,10.17,12.0,6.0,10.83,parma
Francesco Matta,2000325901.0,4.0,9.62,11.0,11.17,7.83,11.5,6.5,9.0,parma
Domenico Barbato,2000325091.0,8.83,12.75,10.0,12.67,10.0,14.17,10.0,11.5,parma
Łukasz Poręba,96131652.0,10.83,12.25,12.0,11.33,11.83,10.67,10.5,12.33,parma
Tomas Suslov,37076659.0,8.83,12.25,11.5,12.83,13.17,14.5,9.5,11.25,parma
Gennaro Caiazzo,2000434797.0,9.67,14.75,12.5,13.33,10.0,14.33,11.5,13.5,parma
Dejan Petrovič,62176071.0,13.33,12.12,11.0,13.33,11.83,13.67,12.25,11.5,parma
Hans Garli,2000621604.0,10.33,14.25,12.5,14.0,12.33,13.0,11.0,13.17,roma
Glaysson,2000607603.0,3.5,11.25,14.0,11.0,10.33,13.17,6.5,6.67,roma
Zahari Tanev,2000503649.0,12.5,13.75,15.5,11.33,11.17,11.33,12.0,13.25,roma
Djérson,2000485898.0,4.83,12.88,11.5,14.83,11.17,14.33,9.0,11.08,roma
Arne Maier,91151073.0,10.67,13.0,13.0,15.0,12.67,14.33,10.0,13.0,roma
Leonardo Gazzola,2000506995.0,13.33,15.5,11.5,8.67,8.33,12.33,8.5,14.17,roma
Mario Pasalic,24021244.0,10.17,11.62,11.0,13.0,14.0,12.17,12.0,12.5,roma
Marijo Lizatović,2000439945.0,12.17,11.88,11.5,13.67,9.17,12.33,9.5,13.33,roma
Giammarco Solimina,2000506991.0,10.0,15.62,12.5,13.17,9.5,12.33,10.5,14.0,roma
Massimo D'Andrea,2000566966.0,8.17,14.12,15.5,12.83,12.33,13.67,13.5,12.75,roma
Gonzalo Villar,67219031.0,12.17,14.12,13.5,16.33,11.83,15.67,10.5,14.42,roma
Marcelo Biedrzicki,2000566970.0,8.0,14.75,14.0,15.67,13.67,16.67,9.5,14.5,roma
Rafael Brito,83243058.0,13.0,13.25,14.0,11.5,12.33,11.67,14.0,13.75,roma
Lorenzo Pellegrini,43094100.0,11.17,11.25,11.5,16.33,12.33,15.0,11.0,14.17,roma
José Andrés Velasco,2000573384.0,7.5,11.38,9.0,13.17,10.83,12.83,6.75,11.83,salernitana
Gabriele Ferrara,2000569470.0,7.83,13.5,11.75,10.0,6.0,10.33,9.75,9.75,salernitana
Eduardo Montebugnoli,2000511208.0,7.5,11.75,13.0,13.0,8.83,12.83,6.0,9.67,salernitana
Fabiano Cardaci,2000438270.0,3.67,12.12,13.0,11.17,8.67,14.17,9.75,8.75,salernitana
Rémy Bühler,2000434866.0,5.0,12.75,13.0,12.17,9.83,16.17,9.0,8.5,salernitana
Mauro Andreini,2000323661.0,5.33,13.25,13.5,12.5,10.67,13.83,6.5,8.67,salernitana
Elia Marra,2000199606.0,8.5,11.25,10.5,14.33,10.5,12.67,9.5,11.5,salernitana
Thomas Pappalardo,2000189557.0,6.33,12.75,11.0,10.67,10.5,13.5,11.75,9.5,salernitana
Lucien Agoume,49048461.0,11.17,14.75,12.75,12.67,10.0,11.67,12.75,11.92,salernitana
Romano Petrelli,2000191146.0,9.0,14.75,12.5,15.33,8.5,13.83,11.25,13.0,salernitana
Miloš Divac,2000482939.0,8.67,11.0,10.5,15.17,11.67,13.0,9.0,12.58,salernitana
Emerson Hyndman,28084759.0,11.0,12.25,13.25,14.33,12.0,13.83,4.5,12.25,salernitana
Bozhidar Kraev,22041890.0,5.33,12.5,12.0,12.83,12.0,12.5,12.5,11.67,salernitana
Jakub Jankto,43207792.0,12.17,12.25,12.5,14.17,13.5,13.17,10.0,13.08,salernitana
Marco Fedele,2000626680.0,11.33,14.5,12.5,13.0,11.0,12.0,14.0,12.67,salernitana
Rubén Mele,2000508198.0,5.33,12.62,10.5,13.67,12.17,13.0,11.5,9.17,sampdoria
Prince Ntumba,2000198757.0,6.33,12.88,12.0,13.0,12.67,12.67,10.0,11.42,sampdoria
Edward Asamoah,2000193328.0,10.67,13.5,10.0,7.0,6.5,7.0,8.75,10.67,sampdoria
Giacomo Faticanti,2000024755.0,10.0,13.5,11.0,13.0,10.5,13.5,10.25,12.33,sampdoria
Randy Schneider,84153605.0,8.83,12.62,14.0,15.17,12.33,15.0,7.5,12.67,sampdoria
Eric Dier,55032265.0,15.0,8.25,8.5,10.0,10.0,11.33,14.0,15.33,sampdoria
Emmanuel Gyabuaa,43372274.0,11.83,14.0,13.5,11.33,12.0,12.17,8.5,12.5,sampdoria
Marco Asensio,67197125.0,6.83,10.25,11.5,15.33,13.33,15.33,8.5,11.5,sampdoria
Oussama Idrissi,37052727.0,4.5,10.62,12.0,14.67,13.5,15.0,8.0,12.5,sampdoria
Samuele Innocenti,2000323875.0,9.83,13.38,13.0,14.0,11.67,12.17,11.5,10.17,sampdoria
Christian Fogelblad,2000397952.0,6.5,14.5,15.0,13.67,12.83,12.67,13.5,11.58,sampdoria
Michele Mascia,2000568039.0,4.5,13.88,15.25,8.33,8.17,12.33,6.75,11.67,sampdoria
Gianluca Gaetano,43317758.0,5.5,13.12,14.0,14.5,11.33,14.67,9.0,10.83,sampdoria
Giovanni Olivieri,2000568427.0,13.17,14.0,12.75,8.67,7.67,8.33,6.75,12.75,sampdoria
Steph Dheer,2000513407.0,12.33,13.25,10.0,11.0,9.83,12.0,13.25,13.92,sampdoria
Simón Carbonell,2000510246.0,14.33,16.0,9.5,11.33,7.33,11.33,12.5,15.67,sampdoria
Mattia Viviani,43298484.0,11.33,13.12,14.0,14.67,10.83,13.0,11.5,13.83,sampdoria
Adam Karabec,25062522.0,8.67,15.38,15.5,14.33,12.67,13.67,13.0,11.92,sassuolo
Paolo Di Napoli,2000507831.0,11.33,12.25,13.25,10.0,9.33,11.33,11.5,12.42,sassuolo
Marco Saporito,2000507393.0,9.83,14.75,13.5,13.67,11.5,13.67,13.0,12.0,sassuolo
Enrico Taurino,2000435791.0,7.0,12.25,11.5,13.17,11.33,12.0,9.5,13.25,sassuolo
Gregorio Poggi,2000434780.0,9.0,13.0,14.0,12.0,11.17,13.0,8.25,10.08,sassuolo
Adolfo Torrisi,2000326083.0,8.0,13.75,12.0,13.5,11.67,14.83,7.5,11.5,sassuolo
Filippo Ricciardi,2000324317.0,7.5,14.75,13.0,15.83,12.5,13.5,8.5,11.08,sassuolo
Gianmario Minelli,2000192822.0,10.33,11.38,13.25,13.0,11.33,14.0,8.5,10.92,sassuolo
Godwin Ackah,2000192606.0,6.17,12.88,14.0,13.33,11.0,12.5,6.0,10.67,sassuolo
Dinko Mandura,2000186481.0,8.33,14.5,15.0,14.33,13.0,14.33,10.5,12.17,sassuolo
Lorenzo Campadelli,2000435439.0,10.0,13.38,12.0,12.33,9.83,11.33,14.5,13.92,sassuolo
Imran Louza,48038017.0,10.5,12.25,13.5,13.67,12.83,13.33,6.5,13.33,sassuolo
Manuel Santos,2000439547.0,7.67,13.25,14.0,13.67,11.67,15.0,8.0,13.17,sassuolo
Gianmarco Solagna,2000323862.0,8.0,13.0,10.0,15.0,13.33,13.0,12.5,12.83,sassuolo
Marcos Paulo,19354619.0,7.67,13.38,13.0,13.33,11.67,14.0,12.5,12.58,sassuolo
Nahitan Nández,78067241.0,13.0,14.0,11.5,13.0,12.67,11.67,7.0,15.0,sassuolo
Hamed Junior Traoré,43317933.0,9.17,14.25,13.5,16.17,13.5,15.67,7.5,14.0,sassuolo
Lisandro Martínez,14167329.0,14.0,14.0,12.0,13.33,11.0,13.0,13.0,13.33,sassuolo
Stanislav Lobotka,63012964.0,12.17,9.0,9.0,13.67,11.0,12.33,6.5,13.67,spal
Georgi Tunjov,47070304.0,9.5,9.62,14.0,13.0,11.0,13.67,9.0,10.25,spal
Lorenzo Brotto,2000569462.0,9.5,13.38,10.5,12.5,7.83,13.0,9.5,10.75,spal
David Galfano,2000510011.0,11.17,11.5,10.5,12.33,5.17,11.0,9.0,12.75,spal
Alberto Sereni,2000199661.0,8.0,12.12,11.25,9.17,6.33,12.0,6.5,12.33,spal
Samuele Ricci,43390774.0,8.33,14.25,12.5,15.0,12.5,13.0,10.0,13.0,spal
Anouar Gharbi,2000565029.0,12.67,14.5,12.5,8.33,8.0,9.33,12.5,13.17,spal
Rossano Frisari,2000509488.0,11.17,11.62,13.0,7.33,6.5,8.67,12.0,10.08,spal
Pietro Severino,2000509487.0,8.17,13.0,11.5,12.67,10.17,13.33,10.0,12.08,spal
Giovanni Crociata,43153059.0,8.67,11.88,11.5,13.33,11.83,13.0,7.75,13.33,spal
Roma,2000439457.0,14.0,12.62,11.5,7.67,9.83,11.17,15.0,12.25,spal
Pedro Ferreira,55082151.0,14.17,12.5,11.75,13.67,10.33,11.67,10.75,11.92,spal
Michele Gigante,2000199658.0,7.17,12.38,12.5,13.17,10.67,14.67,12.0,12.0,spal
Ayoub Poderini,2000508895.0,7.0,11.88,14.25,10.17,7.0,9.17,5.5,10.58,spezia
Joseph Ienca,2000436506.0,4.17,9.88,14.0,10.5,8.33,12.17,11.75,8.08,spezia
Veljko Nikolić,62175128.0,8.0,10.25,11.5,14.0,12.67,14.83,9.0,11.75,spezia
Florent Da Silva,49056278.0,6.83,12.12,12.5,14.0,12.67,14.0,9.0,11.58,spezia
Riechedly Bazoer,37041762.0,11.33,12.62,10.5,13.67,11.83,13.33,11.75,12.33,spezia
Walter Erra,2000569294.0,8.83,11.12,10.5,13.5,6.67,11.33,11.0,9.08,spezia
Dane Ricciuto,2000431771.0,7.17,13.62,16.0,14.17,12.17,13.0,11.5,11.58,spezia
Giacomo Calò,43154747.0,11.0,12.62,11.0,14.33,11.17,13.0,9.25,12.67,spezia
Alessandro Masella,2000438278.0,7.0,13.12,14.75,14.67,10.0,12.67,9.5,11.67,spezia
Luca Fiordilino,43124601.0,11.67,12.62,12.0,14.0,11.17,13.67,8.75,13.17,spezia
Marco Bernardinello,2000569299.0,6.0,11.38,12.5,13.17,12.5,10.0,7.5,13.17,spezia
João Teixeira,2000508042.0,7.17,14.25,14.0,13.0,9.67,12.17,12.0,11.83,torino
Giuseppe Borghi,2000507391.0,4.33,11.62,11.5,11.5,11.0,14.83,13.0,10.0,torino
Guy Charrier,2000505029.0,6.17,12.88,14.0,11.83,11.5,11.67,11.5,9.92,torino
Isaac Olivier,2000431007.0,8.0,14.75,14.0,13.33,9.83,14.67,7.25,12.25,torino
Giannis Koromilas,2000234253.0,4.5,12.75,15.0,12.83,10.5,14.83,5.5,10.42,torino
Eneko Pascual,2000193396.0,5.5,12.38,15.5,14.33,11.83,14.67,5.5,10.83,torino
Ivano Dutto,2000191667.0,10.33,12.38,15.25,10.33,7.67,11.33,11.5,14.58,torino
João Santos,83234702.0,13.67,11.62,13.75,10.0,7.0,10.33,9.5,12.08,torino
Eddy Venturelli,2000507388.0,8.33,13.38,12.0,14.67,12.17,14.0,8.0,11.67,torino
Michael Olise,29221846.0,6.17,13.25,14.5,15.17,12.17,15.5,8.5,11.42,torino
Salvatore Esposito,43317730.0,12.17,14.25,14.0,13.67,11.5,12.33,9.0,13.83,torino
Iacopo Zappasodi,2000507390.0,10.0,14.0,13.75,11.67,11.33,14.0,10.5,10.42,torino
Isac,2000536901.0,8.67,15.5,15.0,15.67,11.67,16.0,12.0,13.0,torino
Youcef Gherbi,2000188129.0,6.17,13.5,13.5,15.33,12.0,15.0,7.5,12.33,torino
Filipe Soares,83111342.0,10.5,14.0,12.0,14.33,12.83,15.0,10.0,13.08,torino
Will Smallbone,28109942.0,9.5,13.0,12.0,14.33,12.83,14.33,9.0,11.25,torino
Kacper Kozłowski,96145145.0,9.17,14.38,13.5,14.67,13.5,13.67,11.0,12.67,udinese
Luan Dongsheng,2000434025.0,6.67,13.25,9.5,12.67,9.83,11.33,8.5,10.58,udinese
Liam Chipperfield,2000014487.0,11.67,11.38,13.25,10.33,10.0,14.67,7.5,12.58,udinese
Valentin Antov,22067326.0,14.67,12.88,11.75,10.67,10.0,10.67,15.5,15.58,udinese
Tommaso Milanese,43425493.0,13.0,14.25,14.5,14.0,11.83,14.17,10.25,13.5,udinese
Marko Bulat,24057489.0,12.0,13.75,12.5,12.67,12.17,13.83,11.75,14.33,udinese
Shpend Berisha,2000565103.0,15.0,13.88,13.0,8.33,9.17,11.0,8.5,15.0,udinese
Florian Lemmens,2000199446.0,7.83,14.5,12.5,13.17,12.5,12.17,11.0,13.58,udinese
Christos Tzolis,36152916.0,8.33,11.25,13.0,13.17,12.33,15.17,6.0,12.17,udinese
Elisha Owusu,48036651.0,15.0,14.38,12.5,12.33,10.17,11.67,11.75,14.33,udinese
Ferdinando Dentale,2000569307.0,9.5,12.25,10.5,15.0,9.0,12.83,7.5,12.58,verona
Italo Bedin,2000509481.0,9.0,12.75,12.5,15.67,10.83,12.83,6.0,11.0,verona
Hrvoje Bekavac,2000506912.0,6.0,10.62,13.5,13.33,10.17,12.83,6.5,8.17,verona
Luca Fiorini,2000435206.0,4.83,13.12,9.5,12.0,12.83,13.33,11.0,10.83,verona
Samuele Lucchiari,2000327369.0,8.83,13.5,12.5,11.0,11.17,14.33,14.0,10.42,verona
Alberto Savi,2000323571.0,3.5,12.75,11.5,15.33,11.67,12.17,6.0,11.08,verona
Ethan Galbraith,28115835.0,8.17,12.5,14.5,14.33,12.5,13.0,8.0,11.83,verona
Brahim Mbodj,2000442457.0,8.83,11.75,10.25,13.33,9.0,13.0,11.5,10.33,verona
Diego Calderoni,2000435216.0,7.67,12.25,15.0,9.17,10.5,13.83,12.5,11.33,verona
Abdou Harroui,37064635.0,9.33,12.88,11.0,11.0,11.83,11.67,10.5,13.33,verona
Călin Iovan,2000189364.0,13.33,14.88,13.5,10.0,8.17,11.83,11.0,13.83,verona
Mattia Zaccagni,43125343.0,8.17,12.75,11.5,16.5,13.17,14.5,8.5,14.92,verona
