Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Kenan Mehic,2000506137.0,8.0,14.5,15.0,11.17,12.0,14.33,11.5,11.92,milan
Alessandro Bertini,2000190822.0,6.5,13.0,12.5,14.33,10.5,15.33,8.5,10.25,milan
Mateus Fernandes,83320124.0,8.33,11.62,16.5,12.67,10.17,12.67,5.5,10.5,milan
Oliveira,2000567177.0,6.5,13.88,17.5,14.5,12.0,15.17,12.0,10.5,milan
Selahattin Erdoğan,2000512814.0,9.33,15.75,16.0,12.0,13.67,15.33,8.5,13.17,milan
Lisandru Tramoni,49056370.0,9.0,14.5,15.0,15.0,11.67,15.67,6.0,12.83,milan
Rui Quintanilha,2000567666.0,10.0,12.0,11.0,8.67,5.5,10.67,7.0,8.83,napoli
Jaroslav Rusnak,2000434077.0,4.67,13.88,16.0,10.5,12.33,12.83,10.5,10.25,napoli
Maurizio Tagliani,2000434020.0,7.67,14.0,16.5,10.5,7.33,13.67,14.0,10.33,napoli
Giovanni Di Lorenzo,43075156.0,14.0,10.0,9.5,10.33,12.67,11.0,12.0,13.83,napoli
Federico Della Torre,2000649129.0,6.67,13.0,14.5,13.67,13.33,14.67,8.5,13.33,napoli
Giovanni Piva,2000325053.0,1.0,8.75,13.0,9.33,7.0,11.33,4.0,7.75,parma
Tomas Suslov,37076659.0,8.83,12.25,11.5,12.83,13.17,14.5,9.5,11.25,parma
Jesús Castillejo,2000569085.0,5.83,12.5,14.0,11.0,13.0,13.0,14.0,11.5,parma
Nuno Garcia,2000567861.0,6.67,14.75,14.5,14.67,12.67,14.0,10.5,12.17,parma
Marat Shadrin,2000232973.0,8.33,15.75,16.0,11.0,10.33,15.33,13.5,11.17,roma
Branko Kovačec-Buinac,2000436681.0,5.0,13.88,14.5,10.17,10.67,13.83,6.0,9.58,roma
Fabio Depaoli,43161628.0,11.67,14.0,14.25,12.83,9.83,12.33,6.5,13.25,roma
Giammarco Solimina,2000506991.0,10.0,15.62,12.5,13.17,9.5,12.33,10.5,14.0,roma
Massimo D'Andrea,2000566966.0,8.17,14.12,15.5,12.83,12.33,13.67,13.5,12.75,roma
Christian Pulisic,92074020.0,8.0,12.25,15.0,14.0,13.67,15.67,6.5,13.0,roma
Eduardo Montebugnoli,2000511208.0,7.5,11.75,13.0,13.0,8.83,12.83,6.0,9.67,salernitana
Marco Lombardi,2000509497.0,9.67,13.25,11.5,12.17,10.67,13.33,6.5,11.25,salernitana
Stefan Janek,2000508020.0,5.0,10.88,13.75,8.83,7.67,12.0,9.0,9.25,salernitana
Rémy Bühler,2000434866.0,5.0,12.75,13.0,12.17,9.83,16.17,9.0,8.5,salernitana
Elia Marra,2000199606.0,8.5,11.25,10.5,14.33,10.5,12.67,9.5,11.5,salernitana
Thomas Pappalardo,2000189557.0,6.33,12.75,11.0,10.67,10.5,13.5,11.75,9.5,salernitana
Romano Petrelli,2000191146.0,9.0,14.75,12.5,15.33,8.5,13.83,11.25,13.0,salernitana
Stefan Weiss,2000290992.0,6.83,10.38,11.5,15.17,11.33,13.0,12.5,12.0,salernitana
Enrique Lago,2000491309.0,9.83,12.62,15.0,11.17,9.5,10.67,8.0,12.25,salernitana
Jakub Jankto,43207792.0,12.17,12.25,12.5,14.17,13.5,13.17,10.0,13.08,salernitana
Loris Pane,2000512504.0,4.17,12.75,13.0,11.0,8.33,14.0,7.5,9.33,sampdoria
Gabriele Casagrande,2000514039.0,4.0,11.12,13.5,11.83,6.5,10.0,8.25,8.83,sampdoria
Nadir Zortea,43252462.0,11.67,13.0,13.5,11.67,11.0,11.67,9.5,12.17,sampdoria
Paolo Ghiglione,43140923.0,11.67,12.75,12.25,12.83,11.17,12.0,13.0,12.75,sampdoria
Marco Asensio,67197125.0,6.83,10.25,11.5,15.33,13.33,15.33,8.5,11.5,sampdoria
Oussama Idrissi,37052727.0,4.5,10.62,12.0,14.67,13.5,15.0,8.0,12.5,sampdoria
Christian Fogelblad,2000397952.0,6.5,14.5,15.0,13.67,12.83,12.67,13.5,11.58,sampdoria
Ola Brynhildsen,53125145.0,6.5,13.5,14.5,11.83,12.5,13.83,6.0,12.42,sampdoria
Gianluca Gaetano,43317758.0,5.5,13.12,14.0,14.5,11.33,14.67,9.0,10.83,sampdoria
Shurandy Sambo,37060947.0,13.67,14.5,13.0,12.17,10.5,12.0,9.5,13.42,sampdoria
Marco Saporito,2000507393.0,9.83,14.75,13.5,13.67,11.5,13.67,13.0,12.0,sassuolo
Gregorio Poggi,2000434780.0,9.0,13.0,14.0,12.0,11.17,13.0,8.25,10.08,sassuolo
Sávio,2000011972.0,5.0,13.0,15.5,14.33,11.67,15.0,5.0,12.33,sassuolo
Vincenzo Puccinelli,2000192602.0,7.67,15.25,13.5,9.5,8.0,10.83,11.0,9.67,sassuolo
Andrea Chiappetta,2000567823.0,2.83,12.25,14.0,9.0,9.17,13.5,6.5,7.5,sassuolo
Rodrigo Gomes,83333463.0,7.83,13.5,14.5,14.0,13.67,15.67,8.5,13.33,sassuolo
Nahitan Nández,78067241.0,13.0,14.0,11.5,13.0,12.67,11.67,7.0,15.0,sassuolo
Pol Lirola,67211095.0,11.0,12.62,13.25,11.67,9.67,12.83,10.0,12.25,sassuolo
Georgi Tunjov,47070304.0,9.5,9.62,14.0,13.0,11.0,13.67,9.0,10.25,spal
Julien Pfeiffer,2000192363.0,3.17,11.38,14.5,11.17,11.17,9.67,5.5,10.25,spal
Anouar Gharbi,2000565029.0,12.67,14.5,12.5,8.33,8.0,9.33,12.5,13.17,spal
Daniele Nobile,2000569465.0,4.5,10.25,16.0,10.0,8.17,11.33,3.5,7.75,spal
Rossano Frisari,2000509488.0,11.17,11.62,13.0,7.33,6.5,8.67,12.0,10.08,spal
Matt Baker,2000439460.0,6.33,13.12,13.5,13.17,12.67,13.17,8.5,12.75,spal
Felipe Vergara,2000415530.0,4.17,13.25,15.5,13.5,9.83,15.67,8.5,10.08,spal
Erinson Ramírez,77048797.0,7.17,9.12,15.0,13.33,10.33,14.33,7.5,9.58,spezia
Adam Oudjani,49041403.0,6.5,12.12,15.0,13.67,11.17,14.0,11.0,9.67,spezia
Orri Steinn Óskarsson,39062838.0,8.83,11.38,13.0,12.0,13.67,12.5,12.5,12.33,spezia
Dane Ricciuto,2000431771.0,7.17,13.62,16.0,14.17,12.17,13.0,11.5,11.58,spezia
João Teixeira,2000508042.0,7.17,14.25,14.0,13.0,9.67,12.17,12.0,11.83,torino
Giannis Koromilas,2000234253.0,4.5,12.75,15.0,12.83,10.5,14.83,5.5,10.42,torino
Eneko Pascual,2000193396.0,5.5,12.38,15.5,14.33,11.83,14.67,5.5,10.83,torino
Tim O'Donnell,2000436270.0,7.83,14.38,15.5,12.67,11.33,12.83,10.5,12.5,torino
Michael Olise,29221846.0,6.17,13.25,14.5,15.17,12.17,15.5,8.5,11.42,torino
Luis Ángel Tapia,2000206926.0,6.5,13.75,14.5,13.67,12.33,16.0,8.5,11.67,torino
Youcef Gherbi,2000188129.0,6.17,13.5,13.5,15.33,12.0,15.0,7.5,12.33,torino
Josip Brekalo,24046837.0,5.17,12.0,14.5,14.33,13.33,15.67,8.5,10.0,torino
José Pereira,2000190648.0,4.67,14.0,17.0,13.0,12.5,14.67,9.5,12.08,torino
Lorenzo Gaetani,2000508210.0,9.67,11.0,10.0,5.83,3.67,9.0,8.0,9.67,udinese
Umberto Cambi,2000568672.0,10.0,11.0,11.25,6.0,3.67,7.17,7.75,11.5,udinese
Antonello Raho,2000323423.0,5.67,15.0,16.5,11.83,9.33,12.17,8.0,12.25,udinese
Shpend Berisha,2000565103.0,15.0,13.88,13.0,8.33,9.17,11.0,8.5,15.0,udinese
Hrvoje Bekavac,2000506912.0,6.0,10.62,13.5,13.33,10.17,12.83,6.5,8.17,verona
Pierre Dumas,2000435176.0,4.67,13.12,14.0,10.5,12.67,12.5,13.0,10.25,verona
Samuele Lucchiari,2000327369.0,8.83,13.5,12.5,11.0,11.17,14.33,14.0,10.42,verona
Christian Achton,2000323225.0,5.5,15.25,17.5,12.83,8.83,13.83,11.0,10.08,verona
Lorenzo Raimondo,2000199594.0,9.67,12.88,15.25,7.67,8.17,10.0,9.0,9.58,verona
Eric Amthor,2000324171.0,4.5,11.75,16.0,11.33,10.33,14.0,8.5,10.42,verona
Patrik Schick,25042141.0,7.17,9.38,11.0,15.0,13.83,15.0,14.0,12.17,verona
Mihael Žaper,24053048.0,11.67,11.38,11.75,14.67,13.0,13.0,12.5,12.92,verona
Mehdi Léris,43252697.0,5.83,12.25,13.5,13.17,11.5,13.17,10.5,9.42,verona
Federico Chiesa,43161651.0,8.17,14.0,15.5,14.0,13.67,14.33,7.5,12.83,zebre
Achraf Hakimi,67228634.0,11.67,15.25,17.0,14.0,14.33,13.67,9.5,13.17,zebre
