Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling,Team
César Ramírez,2000194011.0,9.0,14.0,10.0,12.0,12.5,13.33,11.33,16.5,12.0,11.75,12.5,11.62,13.0,12.0,12.0,16.67,8.5,13.5,13.25,10.17,13.0,espanyol
Lucas Forsberg,93141098.0,15.0,12.0,6.0,11.5,10.5,10.17,10.33,11.75,11.5,8.5,12.25,11.0,10.7,11.67,14.38,12.17,11.0,11.25,11.25,6.5,11.0,espanyol
Cristian Manea,57120897.0,12.0,11.5,11.0,12.75,11.0,10.33,12.83,11.75,12.75,9.0,12.75,13.5,10.8,12.83,14.0,11.67,9.5,12.25,13.5,9.83,14.0,granada
Ismael Casas,67271373.0,7.0,11.33,10.0,13.0,11.75,12.0,13.17,13.5,13.0,11.75,13.75,14.0,11.6,13.0,14.5,13.0,11.0,13.0,11.0,9.0,12.0,granada
Iván Martínez,2000510865.0,11.0,11.17,10.0,11.5,10.25,10.67,12.17,13.25,11.5,8.5,13.25,15.5,10.4,11.33,14.0,13.33,9.5,12.75,12.75,10.83,12.0,granada
Olmo,2000512864.0,8.0,13.5,9.0,12.75,12.25,10.67,9.67,13.75,12.75,10.5,12.25,13.12,11.8,12.17,14.75,13.67,10.5,11.25,14.0,7.67,13.0,granada
Ryan Johansson,90086790.0,11.0,13.33,8.0,12.75,12.25,12.0,11.83,12.5,12.75,11.75,12.75,12.25,12.4,12.5,12.25,13.0,10.0,12.75,13.0,10.0,12.0,leganes
Víctor Gómez,67257950.0,6.0,12.33,6.0,11.5,10.0,12.0,11.5,13.0,11.5,11.25,12.0,9.62,12.2,11.67,13.62,12.67,14.5,11.5,11.0,8.67,12.0,leganes
Patric,67100019.0,10.0,16.5,13.0,13.25,13.0,14.0,10.83,13.75,13.25,10.5,13.25,16.75,14.6,13.5,8.25,15.33,14.5,12.0,10.75,5.33,15.0,leganes
Sergi Rosanas,67265793.0,6.0,12.0,9.0,12.5,11.5,11.83,11.67,12.25,12.5,11.0,11.75,13.25,11.7,11.67,14.12,12.5,10.0,11.25,11.75,8.83,13.0,leganes
Jose Carlos,2000438639.0,7.0,12.5,6.0,10.5,16.5,15.0,12.0,12.0,10.5,15.25,11.5,11.75,13.8,11.17,15.75,12.5,15.5,13.5,13.75,13.0,9.0,realhisp
Takehiro Tomiyasu,45095490.0,14.0,14.33,13.0,13.5,13.5,14.33,12.33,14.0,13.5,12.5,14.0,14.25,14.2,13.67,15.25,14.33,12.0,13.5,14.0,10.33,15.0,rmdrd
Éder Militão,19273276.0,15.0,14.0,13.0,14.0,13.0,14.33,12.0,13.5,14.0,12.0,14.5,14.5,13.6,14.67,15.5,14.67,12.0,13.0,15.0,10.33,14.0,rmdrd
Zinho Vanheusden,18091405.0,16.0,13.33,14.0,15.5,11.5,13.67,12.0,13.0,15.5,10.5,15.0,13.0,13.6,16.0,13.25,13.0,10.0,13.5,13.5,9.67,12.0,rmdrd
Pedro Porro,67268221.0,7.0,13.67,10.0,12.0,16.0,15.67,14.33,13.5,12.0,15.5,12.0,13.5,14.6,11.33,16.0,14.0,18.0,14.5,14.0,13.17,13.0,rmdrd
Ciprian Trandafir,2000189363.0,12.0,11.17,7.0,14.75,13.5,11.5,12.67,13.5,14.75,12.75,14.0,13.88,11.7,12.5,15.0,12.17,12.0,14.0,12.75,10.0,11.0,rmdrd
Isaac Guerra,2000439269.0,12.0,13.5,9.0,13.75,14.25,13.33,13.33,14.5,13.75,13.25,13.5,12.12,13.2,13.83,13.5,14.5,8.5,15.5,13.0,12.83,15.0,rmdrd
Piotr Jabłoński,2000623979.0,3.0,12.67,9.0,12.0,12.0,10.67,11.33,15.0,12.0,12.0,12.5,12.75,11.4,12.33,15.0,14.33,10.0,12.0,11.5,9.67,11.0,rsana
Brandon Williams,28115834.0,12.0,10.67,9.0,12.0,12.5,12.33,12.67,12.5,12.0,13.0,12.5,16.0,11.2,12.0,14.75,12.67,14.0,13.0,13.0,9.33,13.0,rsana
0,29126231.0,5.0,12.17,9.0,11.75,13.25,12.67,13.0,13.0,11.75,12.25,12.5,13.62,12.4,11.83,13.25,12.83,12.5,13.0,11.0,10.5,13.0,sevilla
José María Noguera,2000438352.0,14.0,12.33,13.0,14.0,15.0,13.67,12.67,14.0,14.0,12.0,13.0,15.0,12.8,13.67,15.0,14.0,7.0,15.0,15.0,9.0,14.0,sevilla
0,28100123.0,13.0,10.83,9.0,11.5,12.0,12.33,11.67,14.0,11.5,11.5,13.0,15.75,11.5,11.67,15.5,13.33,10.0,11.5,13.5,6.17,20.0,vale
Morten Thorsby,53098756.0,13.5,14.33,14.5,14.25,11.0,11.33,11.17,15.0,14.25,9.0,13.75,15.62,13.0,14.0,13.38,14.0,12.0,11.5,13.75,10.5,12.0,vale
Josema,2000439264.0,15.0,12.67,8.0,11.5,9.0,10.33,8.33,15.5,11.5,7.5,12.0,13.5,11.2,12.0,13.75,14.67,8.0,9.0,14.0,6.33,14.0,vale
Andrejs Ciganiks,37075484.0,9.0,11.33,10.0,11.5,12.0,11.33,12.0,11.25,11.5,11.0,12.0,11.0,11.4,11.33,12.75,11.17,10.0,12.0,12.0,9.83,13.0,vigo
Junior Esparragoza,2000179937.0,13.0,11.67,9.0,11.75,7.0,11.83,7.33,12.0,11.75,6.5,12.0,12.75,11.3,12.5,13.0,12.67,9.0,8.5,13.5,5.33,13.0,vigo
Odilon Kossounou,93127195.0,17.0,13.17,13.0,14.75,10.75,12.33,8.17,12.25,14.75,7.5,15.25,11.0,12.2,14.17,14.0,13.33,11.5,9.0,13.0,7.0,13.0,villareal
Didier,2000509916.0,10.0,12.67,15.0,12.5,14.0,13.33,14.0,13.5,12.5,10.5,13.5,14.0,12.4,13.0,15.75,14.33,13.0,15.0,15.0,11.0,16.0,villareal
Wanderson Bastos,2000410491.0,14.0,11.67,10.0,11.0,12.5,11.0,11.33,13.0,11.0,11.25,11.5,13.12,10.8,11.33,14.0,13.33,7.5,12.0,11.75,6.5,11.0,villareal
Marvin,67277459.0,7.0,10.17,5.0,8.5,12.0,11.67,11.67,9.0,8.5,13.25,10.5,9.75,11.0,6.83,14.0,9.5,8.5,12.0,10.25,11.5,6.0,zaragoza
Francisco Jesús,2000511084.0,13.0,11.33,9.0,12.5,13.0,11.83,11.33,12.75,12.5,11.5,12.75,10.25,11.3,12.0,13.12,12.83,8.0,12.75,14.75,9.17,14.0,zaragoza
