Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling,Team
Jairo,2000737759.0,11.0,11.0,1.0,11.5,7.5,8.0,7.0,12.0,11.5,6.5,11.0,9.5,9.6,8.67,13.5,11.0,1.0,9.0,10.0,4.67,1.0,realhisp
Dragan Rosić,62167554.0,15.5,12.0,5.5,10.0,6.75,10.83,6.0,12.25,10.0,4.25,11.5,11.75,11.1,7.33,11.0,12.5,4.0,8.0,11.0,3.5,3.5,realhisp
Thibaut Courtois,18026122.0,19.0,14.33,9.0,15.0,12.5,15.33,10.0,15.0,15.0,11.0,15.0,12.25,14.6,10.67,8.0,15.33,1.0,13.5,11.5,5.0,3.0,rmdrd
Francisco Mora,2000437769.0,17.5,11.33,2.0,12.25,7.25,10.33,5.67,13.0,12.25,4.0,10.0,11.38,10.4,9.33,12.25,13.0,4.0,8.0,14.25,3.67,1.5,rmdrd
Kim Christian Høyenhall,2000182998.0,16.0,10.0,1.0,13.5,11.0,9.33,9.33,9.5,13.5,7.5,13.0,8.75,8.8,9.67,12.25,11.0,2.0,12.5,12.0,4.67,2.0,rsana
Álex Remiro,67183918.0,16.0,11.33,2.0,13.5,13.0,10.67,10.67,13.0,13.5,8.0,13.0,10.75,10.6,10.0,11.75,13.0,2.0,14.5,11.5,7.0,1.0,rsana
Arijanet Murić,28108492.0,18.0,11.67,4.0,12.0,11.5,9.67,8.83,11.0,12.0,7.25,12.5,14.62,10.2,9.0,12.88,11.67,3.5,12.25,12.0,4.83,4.0,sevilla
Gautier Larsonneur,85133818.0,12.5,13.0,1.5,13.75,12.25,12.5,8.33,12.0,13.75,10.5,14.25,10.62,12.3,9.83,12.75,13.0,2.0,11.5,12.75,5.17,3.0,vale
Predrag Rajković,62076152.0,14.0,13.5,2.5,13.25,9.5,10.0,6.0,12.25,13.25,7.5,12.25,12.12,11.2,10.5,10.75,13.0,5.5,8.0,13.25,6.67,5.0,vale
Pedro Javier López,2000202554.0,17.0,10.17,1.5,11.5,8.75,11.0,7.67,12.5,11.5,8.5,13.5,10.5,10.0,8.5,12.12,12.83,2.5,10.5,10.0,5.67,2.0,vallecano
Alex Hernando,2000197164.0,12.0,11.17,1.5,10.0,2.25,8.33,3.83,13.5,10.0,3.5,11.5,11.5,9.6,7.5,10.62,12.5,3.5,5.0,9.0,3.0,2.0,vallecano
Rubén Blanco,67156610.0,14.0,13.0,1.5,15.5,10.5,11.33,9.17,13.0,15.5,5.0,14.0,11.5,11.6,11.0,11.5,13.67,3.0,11.75,10.75,3.83,1.5,vigo
Sergio Rico,67171745.0,13.5,12.33,5.5,11.5,7.75,12.17,6.17,13.75,11.5,4.75,13.0,9.75,11.9,8.33,8.0,13.83,6.0,8.5,9.0,3.67,3.5,vigo
Emrah Ağın,2000244749.0,14.0,15.67,3.0,13.75,8.0,9.17,5.83,15.0,13.75,4.0,15.25,11.62,12.2,10.0,11.75,14.5,2.5,7.5,11.75,2.67,4.0,villareal
Carles,2000192884.0,14.5,9.0,1.0,10.5,7.75,9.83,8.0,13.0,10.5,6.0,10.25,11.88,9.1,7.67,11.5,12.33,2.0,11.0,12.0,5.67,1.5,villareal
José Vicente Muñoz,2000509912.0,10.5,14.33,3.5,10.5,5.25,10.5,5.5,17.25,10.5,4.0,9.0,9.5,12.3,8.17,13.0,15.83,3.0,7.0,9.5,2.83,2.5,villareal
Pablo,2000193992.0,16.0,11.0,1.0,10.5,7.5,10.0,7.0,14.5,10.5,5.0,10.5,11.0,10.2,8.0,14.0,13.67,3.0,10.0,12.0,4.0,1.0,zaragoza
Martín Merino,2000201919.0,15.5,9.5,1.5,8.0,3.75,9.67,4.33,10.0,8.0,3.5,10.5,9.25,9.4,6.5,10.12,10.17,2.0,5.5,10.0,3.33,2.5,zaragoza
