Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
John Bueno,2000419425.0,9.0,17.5,14.0,15.33,14.67,16.33,6.5,12.5,rsana
Mikel Oyarzábal,67220143.0,12.0,14.0,13.5,16.0,15.67,15.33,11.5,14.5,rsana
Gabriel Martinelli,19351309.0,6.0,13.25,16.0,14.33,13.67,14.67,13.0,14.33,rsana
Gaetano Oristanio,43425611.0,7.33,14.0,14.5,15.0,13.67,14.67,10.0,12.33,rsana
Paweł Brzyski,2000433744.0,10.0,13.75,14.5,14.0,11.67,12.33,14.0,14.67,rsana
Koldo Valencia,2000663358.0,7.67,11.0,14.5,11.33,10.67,12.67,6.5,12.0,rsana
Scott Diaz,2000706461.0,9.33,11.0,13.5,11.67,11.0,12.0,11.0,14.0,rsana
Agustín,2000440745.0,8.17,14.12,15.5,12.83,11.83,11.33,9.5,12.58,sevilla
Isaac Lihadji,49048366.0,8.17,14.12,15.0,13.67,12.33,14.33,7.5,12.67,sevilla
Munir,67174735.0,5.17,11.12,11.0,15.33,14.5,14.33,7.5,12.5,sevilla
Valeri Gavazov,2000215456.0,6.83,11.62,15.0,13.5,11.83,15.0,6.0,9.92,sevilla
Gonçalo Ramos,83209468.0,6.0,12.75,12.5,14.83,15.0,13.33,14.0,13.25,sevilla
Lucas Ocampos,14031132.0,4.67,11.38,11.5,12.83,14.33,13.5,12.0,13.42,sevilla
Óliver,67169689.0,8.33,8.62,8.0,14.83,12.0,14.83,5.0,12.58,sevilla
Alvaro,2000510252.0,9.0,16.0,15.0,16.83,12.67,16.17,12.5,13.33,sevilla
Sebastián,2000569766.0,8.33,12.62,15.0,13.33,12.17,11.5,13.0,13.0,sevilla
Orkun Kökçü,37061602.0,6.33,14.25,13.5,14.0,12.67,14.67,7.5,13.17,vale
Sérgio Mané,2000507867.0,8.33,13.75,13.5,15.67,12.33,14.67,10.0,13.0,vale
Gabriel Jesus,19220266.0,7.33,13.5,14.5,15.0,15.33,15.33,11.0,13.5,vale
Nico Serrano,67295206.0,6.5,13.0,15.0,13.33,13.0,15.67,12.0,10.33,vale
Malcom,19229435.0,4.5,13.5,15.0,16.0,13.33,15.67,7.5,12.33,vale
Adrian,2000193185.0,7.33,13.62,12.0,13.5,14.0,14.5,6.75,13.75,vale
Damián Ribera,2000193186.0,7.67,13.12,14.5,15.67,13.33,16.0,8.0,13.42,vale
Bart Ramselaar,37045888.0,8.83,12.5,13.5,13.33,11.83,14.33,10.5,13.42,vallecano
Pierre Kunde,67211690.0,11.83,13.12,12.0,11.33,12.5,10.33,10.0,12.83,vallecano
Laure,2000631655.0,8.83,12.5,11.5,13.67,11.17,15.5,6.5,14.17,vallecano
Roberto,2000440887.0,5.67,14.25,15.5,15.67,16.33,14.0,8.0,11.92,vallecano
Juan Artola,67260216.0,10.0,9.75,13.0,12.83,11.67,12.67,7.5,11.42,vallecano
Javi Martínez,67249495.0,8.5,12.25,11.0,14.0,11.17,12.67,9.5,12.08,vallecano
Julio Villalba,79028819.0,5.17,12.62,12.0,13.0,12.83,12.67,12.0,13.17,vallecano
José Alberto Nieto,2000197171.0,8.17,12.5,12.5,13.0,13.5,15.67,7.5,12.42,vallecano
Billy Gilmour,61078265.0,9.83,10.25,12.0,14.0,13.33,13.67,8.0,14.25,vigo
Rodrigo Gogna,2000273938.0,9.17,13.75,12.0,15.33,13.5,16.0,12.0,14.33,vigo
Octavian Popescu,57175903.0,10.0,13.38,14.0,14.67,12.17,14.33,9.5,11.83,vigo
Yago Freitas,2000570843.0,4.33,14.75,16.0,13.33,15.33,14.67,7.0,11.17,vigo
Gorka Alarcón,2000194477.0,6.0,14.75,15.0,12.33,11.83,14.0,11.0,9.67,vigo
Emil Bohinen,53126104.0,7.83,12.88,13.5,14.5,12.5,13.33,8.5,11.92,vigo
Nino,2000511282.0,6.67,11.75,13.0,13.5,12.33,14.0,11.5,11.67,vigo
Andrés Torres,2000628761.0,8.67,13.75,15.0,16.33,12.33,16.33,10.5,11.5,villareal
Javi Ontiveros,67211745.0,8.33,12.5,14.5,15.33,14.67,15.33,5.0,11.67,villareal
Faustino,2000438001.0,5.67,15.75,17.0,14.0,17.0,15.33,7.5,11.67,villareal
Mohamed Cisse,2000509917.0,6.0,13.5,15.0,13.17,17.0,13.33,8.5,11.08,villareal
John Córdoba,2000416582.0,9.33,15.25,14.0,12.83,10.5,14.5,12.5,11.67,villareal
Yesinguer Vinasco,2000415655.0,5.17,13.88,13.0,14.33,12.83,13.33,12.0,11.33,villareal
Dídac,2000437768.0,9.0,13.25,12.5,12.67,12.33,15.33,12.5,14.5,zaragoza
Jorge Cañadas,2000511078.0,6.33,15.0,14.0,13.17,13.33,15.5,13.5,10.83,zaragoza
Javi Mas,2000511079.0,11.33,13.75,13.25,16.0,12.0,15.33,11.0,13.5,zaragoza
Jesus Carrasco,2000439537.0,4.0,12.25,15.0,11.67,9.67,13.0,9.5,10.0,zaragoza
Malcom,19229435.0,4.5,13.5,15.0,16.0,13.33,15.67,7.5,12.33,zaragoza
Carles Aleñá,67213011.0,6.5,11.88,12.5,16.67,13.17,14.33,9.0,13.0,zaragoza
Vladimir Moldovan,2000570460.0,11.17,13.88,12.0,13.17,11.67,14.17,13.0,12.33,zaragoza
