Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling,Team
Oier López,67277836.0,10.0,12.5,11.0,11.5,10.75,13.33,9.17,13.5,11.5,12.0,12.0,12.0,12.6,12.0,14.38,13.83,11.5,10.5,11.5,8.67,16.0,bilbao
Íñigo Merino,2000442705.0,14.0,14.0,12.0,12.0,12.0,12.5,10.67,16.25,12.0,9.5,10.75,13.0,13.1,12.33,11.88,15.5,5.0,11.25,13.75,7.17,11.0,bilbao
Cameron Wells,2000431769.0,7.0,12.33,7.0,13.0,15.5,11.17,12.17,14.0,13.0,12.5,11.75,12.62,11.5,12.67,15.25,13.67,9.0,13.5,12.0,9.67,13.0,cadiz
Adrián Corral,2000057468.0,14.0,12.67,15.0,12.75,9.5,11.5,7.33,13.75,12.75,8.5,12.5,9.12,11.9,13.5,14.0,13.5,10.0,8.5,11.25,5.83,15.0,cadiz
Luka Jovanović,2000604683.0,7.0,10.33,8.0,9.0,12.0,11.33,14.0,9.5,9.0,14.0,10.5,9.25,10.8,8.0,15.0,10.0,9.0,13.5,11.0,8.67,6.0,cadiz
Maximilian Mittelstädt,91143714.0,10.0,13.33,8.0,11.75,13.25,11.83,13.0,12.75,11.75,12.0,12.0,13.38,12.7,11.17,12.5,12.5,12.0,13.0,9.5,8.83,12.0,cadiz
Nico Mickelson,53138009.0,11.0,12.17,6.0,8.75,14.5,11.67,12.33,12.5,8.75,13.75,10.5,9.12,12.0,8.83,13.5,12.17,10.5,12.5,9.25,9.83,8.0,cadiz
Juan Luis,2000664823.0,13.0,12.17,10.0,13.75,10.0,10.0,9.67,16.5,13.75,7.75,10.5,14.0,11.2,12.5,11.75,14.5,3.5,11.0,12.75,8.83,15.0,cadiz
Tommaso Augello,43096264.0,9.0,11.83,6.0,13.25,12.5,11.67,13.5,13.75,13.25,10.0,12.25,13.75,11.6,13.17,10.0,13.33,11.5,12.75,10.5,10.17,12.0,coruna
Acyr,2000408996.0,8.0,13.83,11.0,12.0,15.25,13.33,13.17,17.0,12.0,13.5,14.5,12.5,13.4,12.0,8.62,16.17,13.5,14.5,8.5,11.67,16.0,coruna
Lucas Forsberg,93141098.0,15.0,12.0,6.0,11.5,10.5,10.17,10.33,11.75,11.5,8.5,12.25,11.0,10.7,11.67,14.38,12.17,11.0,11.25,11.25,6.5,11.0,espanyol
Toni Herrero,67277687.0,11.0,12.67,10.0,13.5,12.5,13.33,12.33,12.5,13.5,13.0,13.5,12.75,12.6,13.33,13.25,13.33,12.0,12.5,11.5,10.33,13.0,espanyol
Tymoteusz Puchacz,96086694.0,12.0,11.5,11.0,11.25,10.75,11.67,12.17,12.25,11.25,9.5,11.75,14.25,11.8,10.83,15.25,11.67,10.5,11.25,14.75,10.17,10.0,espanyol
Josep,2000513274.0,10.0,11.33,8.0,11.25,8.5,11.83,9.67,13.5,11.25,10.5,10.5,13.0,11.5,11.83,15.5,13.0,12.0,10.5,15.0,7.0,13.0,espanyol
Jorge Cuenca,67248170.0,15.0,11.0,15.0,13.5,12.75,11.67,10.5,12.5,13.5,9.75,12.75,13.5,11.0,13.33,13.5,12.67,5.0,12.5,13.0,9.0,14.0,granada
Ismael Casas,67271373.0,7.0,11.33,10.0,13.0,11.75,12.0,13.17,13.5,13.0,11.75,13.75,14.0,11.6,13.0,14.5,13.0,11.0,13.0,11.0,9.0,12.0,granada
Imanol,67276239.0,10.0,10.83,11.0,10.75,12.5,12.33,11.33,14.0,10.75,11.25,10.5,14.38,11.4,12.17,13.25,13.5,8.5,12.5,11.25,10.17,13.0,laspalmas
Jordan Torunarigha,91137260.0,16.0,12.0,14.0,13.5,12.0,11.33,12.0,10.5,13.5,12.0,11.5,14.75,11.6,13.33,13.25,11.0,11.0,13.0,12.5,10.0,15.0,laspalmas
Gil Dias,55082920.0,11.0,11.67,9.0,10.75,13.0,10.83,14.0,10.25,10.75,13.5,10.25,12.0,11.1,8.67,12.62,10.83,14.0,13.75,11.25,10.83,9.5,laspalmas
Javi Galán,67243881.0,9.0,15.0,6.0,12.75,13.25,14.17,13.0,14.25,12.75,14.0,13.0,12.88,14.3,12.5,12.5,14.83,15.0,13.5,9.5,9.5,15.0,laspalmas
Nikola Katic,24047814.0,17.0,9.5,17.0,11.5,10.25,10.67,7.5,10.0,11.5,11.0,12.5,14.0,9.4,11.67,10.88,11.17,9.5,10.0,11.0,8.0,14.0,laspalmas
Jose Alcaide,2000437774.0,11.0,14.67,10.0,12.75,9.75,11.83,9.0,14.25,12.75,9.5,13.0,15.12,12.9,12.83,13.25,14.5,11.0,10.0,12.0,7.17,13.0,laspalmas
Ryan Johansson,90086790.0,11.0,13.33,8.0,12.75,12.25,12.0,11.83,12.5,12.75,11.75,12.75,12.25,12.4,12.5,12.25,13.0,10.0,12.75,13.0,10.0,12.0,leganes
Gabriel Torres,2000438016.0,14.0,12.0,13.0,13.0,8.5,10.67,6.0,12.0,13.0,7.0,11.5,14.0,11.0,13.33,13.0,12.33,8.0,6.0,14.5,6.67,15.0,leganes
Braian Cufré,14131295.0,7.0,13.67,7.0,12.0,12.5,12.67,12.17,13.5,12.0,12.25,13.0,13.38,13.2,11.67,12.62,13.33,13.5,13.5,10.5,10.33,10.0,leganes
Sergi Rosanas,67265793.0,6.0,12.0,9.0,12.5,11.5,11.83,11.67,12.25,12.5,11.0,11.75,13.25,11.7,11.67,14.12,12.5,10.0,11.25,11.75,8.83,13.0,leganes
Sebastián Cabrera,75036622.0,9.0,12.0,10.0,11.5,13.75,13.0,13.83,13.5,11.5,11.75,11.25,14.75,12.4,11.67,13.25,13.33,9.0,14.0,12.5,10.67,12.0,leganes
Eduardo Sarriegi,2000438820.0,4.0,15.33,10.0,16.5,9.0,11.5,11.5,16.25,16.5,10.0,14.25,13.12,13.1,15.33,12.88,15.83,8.0,11.0,12.25,7.17,12.0,realhisp
Pablo Pérez,2000014927.0,10.0,14.33,6.0,10.25,12.25,13.83,11.0,13.25,10.25,13.0,11.5,10.62,13.9,9.83,14.25,13.83,14.0,11.0,12.5,11.17,7.0,realhisp
Kostyantyn Vivcharenko,71113673.0,5.0,11.83,14.0,12.75,11.5,13.33,11.67,17.0,12.75,13.25,14.0,12.62,12.8,12.5,14.75,15.17,11.5,12.0,11.25,7.83,12.0,realhisp
Talla Mendy,2000510695.0,8.0,7.83,3.0,9.25,9.5,10.5,9.0,12.5,9.25,7.75,10.0,14.38,9.5,9.5,14.5,10.83,7.5,9.5,12.25,8.5,11.0,realhisp
Joselito,2000510697.0,15.0,12.17,8.0,10.75,7.5,11.33,9.5,15.25,10.75,6.5,11.25,12.25,11.6,11.17,12.5,14.33,5.5,7.75,12.5,6.5,12.0,realhisp
Angeliño,28095342.0,8.0,14.67,7.0,13.0,14.0,14.67,15.67,15.0,13.0,14.0,14.0,12.75,14.6,12.33,13.5,15.0,14.0,15.0,11.5,11.67,14.0,rmdrd
Fabrice Mbassi,2000191910.0,5.0,14.83,9.0,13.5,15.0,15.67,13.33,14.5,13.5,14.0,13.0,12.25,14.9,13.33,15.25,15.33,9.0,15.5,16.0,9.17,15.0,rmdrd
William Saliba,49039004.0,16.0,13.67,15.0,14.0,12.5,12.33,11.67,14.0,14.0,11.0,14.5,13.5,12.8,14.0,15.25,14.0,10.0,12.5,16.0,11.0,13.0,rsana
Brandon Williams,28115834.0,12.0,10.67,9.0,12.0,12.5,12.33,12.67,12.5,12.0,13.0,12.5,16.0,11.2,12.0,14.75,12.67,14.0,13.0,13.0,9.33,13.0,rsana
David Carmo,83111598.0,17.0,13.0,12.0,14.0,12.5,11.0,11.67,12.0,14.0,11.0,14.5,13.5,11.8,14.0,11.75,12.33,10.0,13.0,15.0,10.0,11.0,rsana
Lukas Mohr,2000432897.0,15.0,12.0,11.0,12.5,11.5,13.0,10.33,14.5,12.5,12.5,13.0,10.0,12.2,12.67,14.25,14.33,9.0,12.0,13.0,9.33,15.0,rsana
Souza,2000607666.0,17.0,15.33,13.0,11.5,11.5,13.67,11.0,15.0,11.5,10.5,12.5,14.5,14.2,12.33,15.0,15.33,11.0,11.5,15.5,10.0,18.0,rsana
Kyle Walker-Peters,29126231.0,5.0,12.17,9.0,11.75,13.25,12.67,13.0,13.0,11.75,12.25,12.5,13.62,12.4,11.83,13.25,12.83,12.5,13.0,11.0,10.5,13.0,sevilla
Emmanuel,2000569770.0,15.0,14.5,12.0,15.0,10.0,14.17,9.83,15.0,15.0,9.75,14.0,12.88,13.9,14.33,13.75,15.5,9.5,12.0,14.0,6.67,13.0,sevilla
José Marsà,67279755.0,13.0,13.33,13.0,12.5,13.0,13.0,12.0,12.5,12.5,11.5,13.0,14.0,13.0,13.0,15.0,13.0,10.0,13.0,14.5,9.67,15.0,sevilla
Rubén,2000510866.0,12.0,12.83,9.0,11.0,13.75,12.67,12.33,14.5,11.0,16.0,12.5,13.5,12.4,11.33,14.12,14.5,13.5,13.75,15.0,10.67,11.0,sevilla
José María Noguera,2000438352.0,14.0,12.33,13.0,14.0,15.0,13.67,12.67,14.0,14.0,12.0,13.0,15.0,12.8,13.67,15.0,14.0,7.0,15.0,15.0,9.0,14.0,sevilla
Mads Pedersen,27088224.0,5.0,13.17,5.0,11.5,12.25,14.67,12.83,13.5,11.5,13.5,12.5,10.75,13.4,11.67,13.38,14.5,13.5,12.5,9.5,8.0,12.0,sevilla
Andri Fannar Sigurgeirsson,2000439839.0,12.0,15.0,12.0,13.75,8.75,12.5,7.33,16.25,13.75,8.5,13.0,10.88,13.7,13.17,13.75,15.5,9.0,9.0,13.0,7.5,13.0,sevilla
Rubén Iranzo,2000032467.0,14.0,14.0,16.0,15.0,12.0,12.33,11.67,12.5,15.0,10.5,14.5,10.75,12.8,14.67,15.75,13.33,12.0,12.5,14.5,10.0,16.0,valencia
José Gayà,67178177.0,6.0,14.67,5.0,14.5,16.0,15.0,15.67,15.5,14.5,14.0,14.0,14.0,14.8,13.67,14.5,15.33,16.0,16.0,12.0,11.33,15.0,valencia
Ivo Gujinović,2000565341.0,8.0,14.67,13.0,13.25,9.75,15.0,8.67,17.75,13.25,11.0,13.0,13.5,14.4,13.17,15.88,17.5,11.0,9.5,13.75,9.0,15.0,valencia
Sheldon Peltier,2000187635.0,15.0,12.0,11.0,12.5,15.0,11.33,13.33,13.0,12.5,13.0,12.5,14.0,11.6,11.67,15.25,12.67,13.0,14.5,15.5,10.0,10.0,valencia
Nicolas Cozza,49037761.0,10.0,14.0,13.0,14.5,12.5,13.0,12.0,13.5,14.5,11.5,14.0,11.25,13.2,14.0,14.0,14.0,12.0,12.5,14.0,9.67,12.0,valencia
Jordi,2000513013.0,16.0,12.0,10.0,12.75,13.0,13.17,12.33,13.75,12.75,12.0,13.5,11.88,12.5,12.83,13.5,13.5,9.0,15.0,13.75,8.83,15.0,vallecano
Manu Sánchez,67284340.0,8.0,12.5,12.0,12.25,10.5,10.33,10.5,12.75,12.25,8.5,14.25,13.0,11.0,12.5,13.0,13.0,7.5,11.25,13.0,9.17,13.0,vallecano
Uğur Özbay,2000432893.0,14.0,12.0,10.0,11.5,9.0,10.67,9.0,14.0,11.5,7.5,11.5,11.5,11.2,11.33,12.5,13.33,7.0,10.0,14.0,7.33,13.0,vallecano
Andrejs Ciganiks,37075484.0,9.0,11.33,10.0,11.5,12.0,11.33,12.0,11.25,11.5,11.0,12.0,11.0,11.4,11.33,12.75,11.17,10.0,12.0,12.0,9.83,13.0,vigo
Aarón Martín,67196209.0,9.0,14.0,7.0,14.0,12.5,13.67,13.33,14.75,14.0,12.5,15.0,12.88,13.6,13.67,12.88,14.83,14.0,12.5,9.75,8.17,15.0,vigo
Pedro Esperancinha,2000437963.0,11.0,13.33,10.0,11.25,8.25,12.83,7.67,15.75,11.25,8.5,10.5,11.88,12.7,11.5,14.0,15.5,6.0,9.0,14.0,6.5,11.0,vigo
Iván Muñoz,67295020.0,15.0,11.33,14.0,12.0,8.5,9.67,9.83,12.5,12.0,8.25,13.0,11.0,10.4,12.33,13.62,12.0,12.5,9.5,11.5,9.0,17.0,villareal
Dmytro Smalyukh,2000461897.0,10.0,12.33,13.0,14.0,12.5,12.67,12.0,14.5,14.0,12.0,14.5,11.0,12.2,14.67,14.0,14.33,8.0,14.0,13.0,9.83,15.0,villareal
Alfonso Pedraza,67212046.0,11.0,13.17,12.0,12.0,12.75,14.0,12.17,13.5,12.0,12.5,13.5,13.5,13.2,12.0,13.12,14.17,16.5,12.0,11.5,12.33,12.0,villareal
Wanderson Bastos,2000410491.0,14.0,11.67,10.0,11.0,12.5,11.0,11.33,13.0,11.0,11.25,11.5,13.12,10.8,11.33,14.0,13.33,7.5,12.0,11.75,6.5,11.0,villareal
Óscar Gil,67227188.0,9.0,11.67,8.0,12.0,10.0,12.17,10.67,13.75,12.0,7.5,11.25,13.0,12.1,12.67,14.38,12.83,12.0,10.25,12.75,6.17,13.0,zaragoza
Alejandro Francés,67281886.0,12.0,12.5,13.0,13.75,12.0,13.67,11.67,13.5,13.75,11.25,14.5,13.38,12.8,13.5,14.25,13.83,10.5,12.5,13.75,10.17,15.0,zaragoza
Alejandro Balde,67296654.0,8.0,11.5,10.0,10.0,12.75,14.0,12.83,12.0,10.0,14.5,10.5,12.25,12.4,10.33,14.88,12.83,14.5,13.0,12.5,11.67,11.0,zaragoza
Eric Kahl,93142833.0,13.0,11.67,7.0,13.0,13.25,12.33,12.83,12.5,13.0,12.75,13.25,13.0,11.8,12.67,14.25,12.67,12.0,13.5,13.0,10.0,11.0,zaragoza
Francisco Jesús,2000511084.0,13.0,11.33,9.0,12.5,13.0,11.83,11.33,12.75,12.5,11.5,12.75,10.25,11.3,12.0,13.12,12.83,8.0,12.75,14.75,9.17,14.0,zaragoza
