Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling,Team
Pierre Dwomoh,2000006277.0,16.0,13.0,11.0,12.0,16.0,15.0,15.0,13.0,12.0,16.0,14.0,12.75,14.0,11.0,14.5,13.33,15.0,16.0,11.5,12.67,7.0,amadrd
Thomas Lemar,85093001.0,6.0,13.67,6.0,12.0,17.0,14.0,16.67,13.0,12.0,16.0,13.5,12.25,14.0,10.33,14.0,13.0,13.0,17.0,10.0,14.0,6.0,amadrd
Marcos Llorente,67196198.0,10.0,14.33,11.0,14.5,13.0,13.33,12.67,15.0,14.5,11.5,14.5,14.5,13.8,13.67,11.25,14.67,11.0,14.0,13.0,11.0,15.0,amadrd
Dimo Krastev,22081455.0,18.0,13.5,14.0,14.25,11.25,13.67,10.33,12.25,14.25,11.0,13.25,11.5,13.4,13.83,13.5,13.0,10.5,11.75,15.0,10.17,14.0,amadrd
Frank Onyeka,27129125.0,13.0,13.33,11.0,14.75,12.5,12.33,11.33,13.5,14.75,11.0,14.5,16.38,12.8,13.83,16.0,13.33,14.0,13.0,13.75,9.83,15.0,amadrd
Lamine Silva,2000438826.0,16.0,15.0,9.5,13.5,10.25,12.33,9.67,14.5,13.5,11.0,12.0,14.75,12.9,13.33,15.12,15.5,8.5,12.75,15.5,10.0,15.0,amadrd
Noël Roux,2000188122.0,6.0,13.17,9.0,12.0,13.5,14.0,12.0,13.0,12.0,12.5,13.0,12.5,13.5,12.0,17.75,13.33,11.0,12.0,15.5,10.83,14.0,barc
Florentino Luís,83169817.0,14.0,16.0,11.0,16.5,13.5,14.67,11.67,16.0,16.5,12.5,17.0,14.5,14.8,15.67,13.75,16.67,12.0,13.5,14.0,10.0,17.0,barc
Phil Foden,28108494.0,6.0,15.67,10.0,12.5,17.5,16.0,15.67,15.0,12.5,17.0,15.5,12.25,16.0,11.67,16.5,15.0,18.0,17.0,13.5,14.67,9.0,barc
Jonay Morán,2000194461.0,9.0,15.0,13.0,13.0,16.0,14.67,14.33,14.0,13.0,14.0,12.5,12.75,14.8,13.67,15.25,14.33,17.0,15.5,14.0,12.67,9.0,barc
Joan Planchart,2000509911.0,8.0,15.67,10.0,14.0,13.5,14.33,11.0,16.0,14.0,10.75,13.0,17.88,14.8,14.67,16.88,16.0,11.5,13.5,17.25,12.5,13.0,barc
Ilaix Moriba,67279753.0,15.0,14.67,12.0,13.5,17.0,16.33,14.33,14.0,13.5,16.5,12.75,13.75,15.6,12.83,15.75,14.33,13.0,16.5,14.5,15.33,12.0,barc
Dejan Kulusevski,43295814.0,13.0,16.0,9.0,13.0,16.5,16.33,16.33,14.5,13.0,16.5,14.5,14.0,16.0,11.33,15.5,15.33,15.0,17.0,15.0,14.33,9.0,barc
Vítor Ferreira,83174762.0,4.0,16.33,8.0,15.5,16.5,15.0,14.33,15.5,15.5,16.0,15.5,14.0,15.6,14.33,15.75,15.67,16.0,16.5,13.5,13.33,11.0,barc
Gennady Korshunov,2000238109.0,13.0,10.83,14.0,13.0,15.75,13.33,12.5,10.25,13.0,14.5,12.25,11.88,12.0,11.33,15.38,11.0,16.5,14.25,16.0,14.5,5.0,barc
Oihan Sancet,67260204.0,15.0,14.0,12.0,14.0,14.5,15.0,12.5,13.0,14.0,13.0,13.75,11.75,14.6,12.5,14.0,13.33,17.0,14.5,13.0,12.0,8.0,bilbao
Unai Vencedor,67260207.0,7.0,14.67,10.0,14.25,15.0,13.17,13.0,13.25,14.25,13.0,13.75,12.62,13.5,13.83,15.25,14.17,9.0,15.0,15.0,12.0,12.0,bilbao
Íñigo Herrera,2000510687.0,10.0,11.67,9.0,9.5,14.0,9.67,14.33,10.5,9.5,14.5,11.0,12.5,10.4,9.0,16.75,11.0,11.0,14.5,13.5,11.0,8.0,bilbao
Romain Bertrand,2000438620.0,16.0,13.83,13.0,14.75,16.0,14.5,12.67,14.5,14.75,15.0,12.5,11.88,14.3,12.83,14.5,14.17,16.0,15.0,16.75,15.0,7.0,bilbao
Fran Alonso,2000570282.0,13.0,11.83,14.0,10.25,14.5,11.83,14.0,12.0,10.25,14.5,12.0,12.75,12.1,8.83,15.5,11.5,12.0,16.0,12.0,11.67,6.0,bilbao
Aimar Oroz,67276375.0,5.0,12.17,7.0,10.5,16.0,14.33,14.33,13.5,10.5,15.75,12.0,10.0,13.8,9.83,12.5,12.5,10.5,16.0,10.75,12.5,6.0,bilbao
Ander Guevara,67246381.0,12.0,14.0,10.5,12.5,14.75,12.67,12.33,13.5,12.5,14.0,13.0,13.75,13.1,13.33,11.38,13.83,10.5,15.25,12.0,12.33,13.0,bilbao
Javier Karanka,2000193733.0,8.0,12.17,10.0,9.5,12.75,10.33,14.17,13.75,9.5,13.0,7.25,11.38,11.8,8.0,14.25,12.0,10.5,14.25,13.25,10.5,7.0,bilbao
Jon Magunazelaia,2000438619.0,8.0,15.33,9.0,10.25,14.25,13.67,11.83,15.0,10.25,13.0,11.25,11.62,14.5,8.83,13.38,14.83,14.5,14.0,11.5,11.0,7.0,bilbao
Mateusz Bogusz,96129140.0,7.0,14.33,8.0,13.25,14.0,13.5,13.17,13.25,13.25,13.5,14.25,14.0,13.9,11.33,13.62,13.5,15.0,14.0,13.25,13.0,10.5,cadiz
Gerardo Gallardo,2000440602.0,5.0,10.67,8.0,8.0,14.0,12.5,12.33,9.25,8.0,15.0,11.0,9.5,11.3,7.5,15.38,10.5,14.0,14.5,8.25,9.67,7.5,cadiz
Toni Dorado,2000197158.0,8.0,14.33,11.0,13.75,14.5,14.5,13.17,13.75,13.75,14.5,12.75,12.75,14.3,12.0,11.88,14.17,15.0,16.0,12.75,13.33,7.5,cadiz
Tiago Geralnik,14224252.0,13.0,9.33,9.0,10.5,14.75,12.33,13.5,12.5,10.5,14.25,8.25,9.0,11.6,9.5,14.0,10.67,16.0,16.0,10.0,15.33,7.5,cadiz
Checa,2000438637.0,13.0,12.67,7.0,9.75,16.5,12.0,13.0,13.0,9.75,13.5,10.5,11.5,12.6,9.33,12.75,12.33,11.0,16.5,12.5,10.0,8.0,cadiz
Luciano Ferreyra,14227040.0,3.0,13.5,11.0,12.5,15.0,14.0,13.83,12.5,12.5,15.25,10.5,10.5,13.6,12.67,15.12,13.17,15.5,15.0,13.0,13.0,11.5,cadiz
Mamadou Loum,83100794.0,15.0,14.5,11.0,13.75,10.75,11.0,9.0,13.75,13.75,10.0,14.75,12.38,12.4,13.17,11.0,14.0,11.5,11.25,13.0,8.0,12.0,cadiz
Tarsi Bakero,2000193403.0,13.0,15.33,12.0,12.75,12.5,11.5,10.67,15.25,12.75,12.5,13.5,10.38,13.3,12.83,13.75,14.83,9.0,13.0,13.75,9.17,17.0,cadiz
Yesinguer Vinasco,2000415655.0,14.0,12.5,10.0,10.0,14.75,13.0,13.17,13.75,10.0,13.5,11.75,10.62,13.4,8.0,14.5,12.33,16.5,14.75,14.75,13.5,5.0,cadiz
Juan Luis,2000664823.0,13.0,12.17,10.0,13.75,10.0,10.0,9.67,16.5,13.75,7.75,10.5,14.0,11.2,12.5,11.75,14.5,3.5,11.0,12.75,8.83,15.0,cadiz
Luis Muñoz,90065199.0,12.0,10.17,11.0,10.5,10.25,12.33,7.5,13.5,10.5,8.5,12.5,12.0,10.8,11.0,10.88,13.5,5.5,9.5,9.5,7.33,13.0,coruna
Karim Pérez,2000193717.0,16.0,10.33,14.0,9.5,9.75,11.33,7.5,14.5,9.5,8.75,9.25,13.5,10.6,10.33,13.25,13.67,5.0,9.5,15.5,8.67,14.0,coruna
Jan Crettaz,2000571662.0,9.0,13.33,14.0,10.5,14.0,12.33,11.0,12.5,10.5,13.5,10.5,15.0,12.0,11.33,13.75,14.0,11.0,13.0,13.5,12.0,17.0,coruna
Kepa Uriarte,67277833.0,15.0,9.33,8.0,11.0,13.75,12.0,14.17,12.0,11.0,13.25,11.25,11.25,11.2,9.5,14.25,10.67,13.0,14.5,11.5,11.33,4.5,coruna
Ismael Gutiérrez,67298778.0,6.5,11.5,8.0,10.0,14.5,11.17,12.0,13.0,10.0,12.25,11.0,12.0,11.5,11.5,13.25,12.17,6.5,13.5,10.75,12.5,14.0,coruna
Mirko Ladrón de Guevara,14197826.0,10.5,13.17,10.5,13.75,13.0,12.33,12.17,12.75,13.75,12.5,13.25,11.5,12.9,12.67,13.12,12.5,13.0,13.5,12.25,9.5,12.0,coruna
Salva Gutiérrez,2000571656.0,6.0,14.0,7.0,11.25,13.25,12.83,12.5,12.75,11.25,10.25,9.75,12.38,13.3,9.83,11.75,13.17,11.0,14.25,11.0,10.67,8.0,coruna
Joaquín Correa,14042683.0,11.0,14.5,7.0,7.5,16.0,16.0,13.67,13.5,7.5,16.25,11.0,12.25,15.2,6.5,11.5,14.17,16.5,15.5,10.25,13.5,2.0,coruna
Leander Dendoncker,18057380.0,14.0,12.17,14.0,12.25,10.0,11.67,10.83,13.75,12.25,8.0,13.25,13.5,11.8,12.5,10.25,13.33,8.5,11.75,12.0,9.83,13.0,coruna
Pape Gueye,48043484.0,11.5,13.5,9.5,9.5,13.0,13.33,11.0,13.75,9.5,12.5,8.0,11.5,13.3,10.5,12.75,13.83,14.0,13.0,12.25,9.83,13.0,coruna
Oier Zarraga,67260201.0,7.0,13.5,14.0,12.75,13.0,13.0,12.0,13.25,12.75,12.0,12.0,14.88,13.3,11.83,13.62,13.17,12.0,13.0,12.75,11.33,11.5,espanyol
Óscar Melendo,67214687.0,6.0,14.33,7.0,12.0,14.5,14.17,14.5,13.5,12.0,14.5,12.75,11.12,14.3,9.5,14.5,13.67,16.0,15.0,12.0,11.0,7.0,espanyol
Brais Méndez,67199158.0,10.0,13.33,9.0,11.5,16.75,14.33,16.0,15.5,11.5,14.25,11.75,10.25,14.2,9.17,12.25,14.33,15.0,16.25,9.0,15.0,6.5,espanyol
Rami Hajal,93099931.0,12.0,13.17,11.0,8.0,13.5,14.5,12.83,13.0,8.0,13.5,11.0,10.88,14.1,7.0,13.38,12.83,12.0,14.0,12.0,13.33,6.0,espanyol
Carlos,2000202592.0,13.0,11.17,9.0,13.75,8.0,13.33,7.5,11.75,13.75,8.0,12.75,10.75,12.0,13.5,13.75,12.33,8.5,9.0,13.25,6.67,16.0,espanyol
Ulises Campus,2000273292.0,12.5,13.5,10.5,13.0,12.0,12.33,9.67,15.25,13.0,10.5,12.0,12.25,12.3,13.17,12.75,15.5,7.0,11.5,12.25,9.17,16.0,granada
Iván Martínez,2000510865.0,11.0,11.17,10.0,11.5,10.25,10.67,12.17,13.25,11.5,8.5,13.25,15.5,10.4,11.33,14.0,13.33,9.5,12.75,12.75,10.83,12.0,granada
Serafín,2000512562.0,15.0,9.5,8.0,10.0,14.5,13.0,14.0,11.0,10.0,14.75,11.5,10.25,11.4,10.5,17.25,10.83,13.5,15.5,14.75,12.0,7.0,granada
Jose Luis,2000438355.0,14.0,15.5,11.0,12.0,15.0,16.83,14.67,17.5,12.0,15.5,12.0,12.0,16.3,11.0,14.62,16.83,13.0,16.5,13.5,13.0,10.0,granada
Olmo,2000512864.0,8.0,13.5,9.0,12.75,12.25,10.67,9.67,13.75,12.75,10.5,12.25,13.12,11.8,12.17,14.75,13.67,10.5,11.25,14.0,7.67,13.0,granada
Eugenio Caínzos,2000630560.0,5.0,12.33,10.0,9.25,16.75,12.83,14.5,11.75,9.25,12.75,9.25,12.5,12.9,8.17,14.5,11.5,11.0,17.25,12.5,10.33,6.0,granada
Alberto Quintana,67280840.0,17.5,14.83,12.5,12.5,12.5,13.0,11.33,15.75,12.5,12.5,11.5,11.0,13.9,12.5,12.0,15.17,12.0,13.5,10.75,10.17,11.0,granada
Jesse Lingard,28047560.0,5.0,13.67,3.0,9.0,14.0,13.17,12.0,14.75,9.0,12.5,12.0,14.0,13.3,7.17,9.88,14.5,18.0,13.0,7.25,11.5,7.5,granada
Edimilson Fernandes,98030084.0,14.5,11.5,8.0,11.0,14.0,12.5,13.0,12.0,11.0,12.75,11.5,10.25,12.1,11.17,11.0,11.83,12.5,14.0,11.75,11.5,12.0,granada
Félix,2000192673.0,12.0,13.83,10.0,11.75,14.75,13.33,12.17,13.25,11.75,13.0,11.75,11.38,13.8,11.83,12.88,13.0,12.5,13.5,11.0,11.0,10.0,granada
Antonio Raúl Escuín,2000440594.0,16.0,9.67,11.0,13.0,10.25,12.67,10.5,14.0,13.0,8.75,12.75,12.5,11.0,13.0,13.75,13.33,7.0,11.5,12.5,9.33,15.0,granada
Migue Ortiz,2000630559.0,8.0,13.67,8.0,10.5,15.0,13.67,12.0,12.5,10.5,13.5,11.5,11.5,13.6,9.0,14.5,13.0,12.0,14.0,14.0,10.67,7.0,granada
Fajar Bayhaqi,2000439532.0,11.0,14.67,9.0,12.0,13.0,13.0,10.0,15.5,12.0,12.0,12.0,12.5,13.6,12.33,10.75,15.33,9.0,13.0,11.0,11.0,9.0,laspalmas
José,2000570829.0,7.0,13.83,8.0,11.0,17.0,15.67,12.5,13.5,11.0,15.75,11.5,11.38,14.8,10.33,13.62,13.83,12.0,16.5,11.0,12.0,6.5,laspalmas
0,85144993.0,6.5,13.5,7.5,13.75,13.5,12.33,11.17,12.25,13.75,12.5,12.75,13.5,12.9,12.0,13.38,12.5,13.0,12.5,11.25,10.5,12.0,laspalmas
Beñat Sanz,2000439251.0,7.0,14.33,12.0,11.5,14.5,14.0,12.67,12.5,11.5,13.0,13.0,10.25,14.2,9.0,12.25,13.0,13.0,16.5,12.5,11.33,5.0,laspalmas
Paul Akouokou,33066648.0,15.5,12.83,12.0,12.0,12.5,12.83,10.0,13.5,12.0,9.75,13.0,12.75,12.7,12.5,12.5,13.5,8.5,11.5,13.25,9.5,15.0,laspalmas
Enzo Loiodice,49045906.0,5.0,14.5,6.0,14.0,14.5,13.5,13.17,14.0,14.0,13.25,15.0,10.0,13.9,13.33,12.5,14.17,12.5,15.0,12.0,10.67,11.0,laspalmas
Leo Díaz,2000630127.0,5.0,13.0,7.0,9.5,16.5,12.67,13.33,13.0,9.5,16.5,12.0,8.75,13.0,10.33,17.0,12.67,15.0,15.5,11.5,11.67,5.0,laspalmas
Ryan Johansson,90086790.0,11.0,13.33,8.0,12.75,12.25,12.0,11.83,12.5,12.75,11.75,12.75,12.25,12.4,12.5,12.25,13.0,10.0,12.75,13.0,10.0,12.0,leganes
Braian Cufré,14131295.0,7.0,13.67,7.0,12.0,12.5,12.67,12.17,13.5,12.0,12.25,13.0,13.38,13.2,11.67,12.62,13.33,13.5,13.5,10.5,10.33,10.0,leganes
Àlex Collado,67246435.0,6.0,12.33,8.0,8.5,15.0,13.5,14.0,12.75,8.5,15.5,12.5,9.75,13.5,7.83,13.38,11.83,14.0,15.0,9.75,13.33,7.5,leganes
John McGinn,61043070.0,9.5,13.83,6.0,12.0,15.0,13.17,14.67,13.5,12.0,14.75,12.0,14.5,13.7,11.83,12.0,13.17,13.5,16.0,13.25,14.5,13.0,leganes
Amarildo Gojani,2000505067.0,8.0,12.67,10.0,9.5,16.5,14.0,13.33,11.5,9.5,15.0,9.5,10.25,13.2,8.67,15.25,12.33,17.0,15.0,14.0,14.33,4.0,leganes
Olaus Skarsem,89051875.0,2.0,11.83,6.0,11.75,13.75,12.0,11.17,10.25,11.75,13.5,13.25,10.12,12.2,9.83,12.88,10.33,12.5,13.0,7.0,10.33,6.0,leganes
Gianluca Bellucci,2000508898.0,11.0,11.0,6.0,11.0,15.0,11.33,14.0,11.0,11.0,15.0,9.0,11.75,10.8,10.33,12.75,11.67,13.0,15.0,12.5,12.67,10.0,leganes
Rodrigo Zalazar,67271371.0,10.5,11.17,8.0,11.5,13.5,11.5,13.0,11.5,11.5,12.25,12.5,12.5,11.5,11.83,11.25,11.17,10.5,13.5,10.75,13.5,6.0,leganes
Ifeanyi Mathew,53141633.0,7.0,13.83,11.0,13.25,15.0,12.83,13.33,14.5,13.25,13.25,13.5,12.12,13.7,11.5,12.0,13.5,11.5,15.0,11.75,12.5,10.0,leganes
Óscar Clemente,67259874.0,9.0,13.17,8.0,13.5,14.25,13.0,12.83,13.75,13.5,12.0,12.75,12.38,13.2,12.0,12.75,13.33,11.5,13.75,10.75,11.83,10.0,leganes
Miguel,2000192899.0,9.5,13.83,7.5,9.0,14.5,13.33,12.33,14.75,9.0,14.0,9.5,10.25,14.1,7.83,15.75,13.5,14.0,15.0,12.75,9.5,5.0,leganes
Omar Rekik,91187786.0,11.0,12.33,13.0,14.5,13.0,11.33,12.33,12.5,14.5,10.5,15.0,11.0,11.6,13.0,13.5,12.67,10.0,14.0,10.5,9.67,14.0,realhisp
Valentín Delmás,2000192672.0,12.0,14.83,9.0,10.25,15.0,13.33,13.0,14.5,10.25,12.75,12.0,12.62,14.0,11.17,13.5,14.5,10.5,14.5,13.25,11.5,12.0,realhisp
Gavi,2000049413.0,7.0,12.67,9.0,10.5,15.0,15.0,13.33,12.0,10.5,15.5,11.5,10.75,14.0,9.0,15.0,12.33,14.0,15.0,12.0,13.33,6.0,realhisp
Jose Carlos,2000438639.0,7.0,12.5,6.0,10.5,16.5,15.0,12.0,12.0,10.5,15.25,11.5,11.75,13.8,11.17,15.75,12.5,15.5,13.5,13.75,13.0,9.0,realhisp
Abel Angulo,2000438635.0,12.0,14.0,6.0,12.5,11.5,15.17,10.33,14.75,12.5,11.5,13.0,11.0,14.5,12.17,10.88,14.83,13.0,12.5,10.75,10.17,16.5,realhisp
Alexis,2000438631.0,9.0,12.33,9.0,10.25,14.0,11.83,13.83,10.75,10.25,15.5,10.25,9.5,12.1,9.0,16.12,11.17,17.0,14.0,12.75,10.67,7.5,realhisp
Alfonso Miranda,2000629593.0,7.0,12.0,8.0,9.75,14.0,14.83,11.33,12.0,9.75,13.5,10.5,8.88,13.3,10.33,14.75,12.67,15.0,13.5,12.0,12.67,10.0,realhisp
Orel Mangala,18087973.0,9.5,14.17,10.5,13.5,13.5,12.33,11.67,13.25,13.5,14.5,14.0,14.5,13.1,12.83,14.0,13.5,12.0,13.5,14.75,10.17,12.0,realhisp
Franjo Lazar,2000028271.0,3.0,13.83,8.0,10.25,11.75,11.67,9.33,11.75,10.25,8.5,9.25,11.12,12.2,9.83,13.0,13.0,9.5,11.75,10.5,9.0,13.0,realhisp
Txus Alba,2000048420.0,5.0,13.0,9.0,11.75,13.5,12.83,13.0,12.25,11.75,13.5,11.75,11.5,13.1,9.67,13.12,12.17,13.0,14.25,10.75,10.83,7.5,realhisp
Eiður Gauti Sigurpálsson,2000355767.0,16.0,9.17,9.0,7.0,14.75,7.33,11.83,8.25,7.0,15.5,7.75,13.38,8.2,6.0,15.75,8.33,10.5,12.75,15.25,8.83,5.0,realhisp
Oumar Sangaré,2000629589.0,11.0,14.17,10.5,11.25,12.5,10.67,12.33,14.25,11.25,11.0,13.0,10.38,12.1,10.5,13.5,14.17,12.0,14.5,12.25,9.83,11.0,realhisp
Boubacar Kamara,48043084.0,14.0,15.67,14.0,14.5,13.5,13.5,12.83,14.5,14.5,13.0,14.25,14.25,14.1,14.67,15.75,15.33,10.0,15.0,15.5,9.67,15.0,rmdrd
Matías Zeiden,2000272732.0,9.0,15.17,10.0,14.5,18.5,13.83,16.0,14.5,14.5,15.5,14.0,13.75,14.1,14.0,14.75,15.17,14.5,18.5,15.0,13.67,10.0,rmdrd
Juan Martín Sancho,2000377686.0,10.0,12.33,14.0,10.5,17.0,13.33,16.33,12.5,10.5,16.5,12.5,12.5,12.8,10.67,16.5,12.67,15.0,18.0,13.5,13.67,7.0,rmdrd
Youri Tielemans,18077264.0,7.0,16.67,10.0,15.5,17.0,16.0,16.33,15.0,15.5,15.5,15.5,13.5,16.2,14.33,13.0,15.67,15.0,18.0,12.0,14.33,12.0,rmdrd
Abderrahmane Sefrioui,2000433189.0,12.0,13.33,9.0,12.5,15.5,10.33,10.67,15.0,12.5,12.0,12.5,14.75,11.8,13.0,16.75,14.0,13.0,12.5,17.0,9.33,14.0,rmdrd
Andrew Sinclair,2000432933.0,9.5,13.67,8.5,13.25,15.5,14.0,13.83,13.5,13.25,14.0,12.25,15.12,13.8,12.33,14.38,13.67,14.0,15.5,13.75,12.17,12.0,rmdrd
Isaac Guerra,2000439269.0,12.0,13.5,9.0,13.75,14.25,13.33,13.33,14.5,13.75,13.25,13.5,12.12,13.2,13.83,13.5,14.5,8.5,15.5,13.0,12.83,15.0,rmdrd
Renato Pereira,2000190646.0,13.0,13.0,9.0,13.5,13.0,13.33,11.67,13.5,13.5,11.5,12.5,14.0,13.0,12.67,14.75,13.67,10.0,14.5,15.5,11.33,11.0,rsana
Ignacio Vallina,2000570634.0,17.0,16.33,10.0,13.0,16.0,14.33,13.67,17.5,13.0,13.5,13.0,16.25,15.4,13.67,14.75,16.67,11.0,16.5,15.0,12.0,12.0,rsana
Ayrton Tallura,2000274550.0,8.0,15.0,9.0,10.0,18.0,14.67,14.67,13.5,10.0,18.0,10.5,14.75,15.0,9.0,14.25,13.67,14.0,18.5,12.0,11.33,7.0,rsana
John Bueno,2000419425.0,5.0,14.0,8.0,12.0,17.0,15.67,14.67,15.0,12.0,15.5,11.5,11.75,15.0,10.67,16.5,14.67,17.0,15.5,17.0,14.0,9.0,rsana
Denis Zakaria,98034601.0,15.0,13.0,11.0,12.0,13.0,12.67,11.0,12.5,12.0,12.0,13.0,15.75,12.6,12.0,14.0,13.0,14.0,12.5,14.0,10.33,16.0,rsana
Sergi Pascual,2000196434.0,14.0,14.67,14.0,16.5,15.0,14.0,13.0,15.0,16.5,14.0,16.0,11.0,14.2,15.33,14.25,15.0,14.0,15.5,16.5,13.67,13.0,rsana
Gaetano Oristanio,43425611.0,10.0,14.0,10.0,11.5,15.0,14.33,14.0,13.5,11.5,15.0,13.0,10.0,14.2,10.0,15.0,13.67,15.0,15.5,14.0,14.0,7.0,rsana
José Gragera,67263880.0,15.0,13.67,15.0,13.0,14.5,12.0,12.67,13.0,13.0,12.5,13.5,13.75,12.6,12.67,11.25,13.33,9.0,14.5,11.0,11.33,12.0,rsana
Paweł Brzyski,2000433744.0,11.0,14.67,17.0,12.0,12.5,14.0,11.67,13.5,12.0,13.0,12.0,14.0,14.0,10.33,14.5,14.33,14.0,14.5,13.0,11.67,12.0,rsana
John Damiano,2000435431.0,6.0,13.67,7.0,14.0,12.0,11.67,11.33,16.5,14.0,10.0,14.5,14.5,12.4,13.67,13.25,15.67,7.0,13.0,12.0,8.67,12.0,rsana
Souza,2000607666.0,17.0,15.33,13.0,11.5,11.5,13.67,11.0,15.0,11.5,10.5,12.5,14.5,14.2,12.33,15.0,15.33,11.0,11.5,15.5,10.0,18.0,rsana
Scott Diaz,2000706461.0,8.0,13.33,14.0,12.5,14.0,12.33,13.33,13.5,12.5,12.0,11.5,14.25,12.4,11.0,12.75,14.0,11.0,15.5,9.5,10.67,9.0,rsana
Martín Zubimendi,67246385.0,12.0,14.67,14.0,14.0,15.0,11.67,13.33,14.0,14.0,14.0,14.5,13.25,13.2,13.67,13.0,13.67,7.0,15.5,13.0,12.0,12.0,sevilla
Joan Jordán,67187249.0,12.5,12.83,7.0,14.0,14.5,13.5,13.33,14.0,14.0,10.75,15.5,12.0,13.5,13.17,9.0,13.17,13.5,14.5,10.25,11.83,12.0,sevilla
Agustín,2000440745.0,10.0,14.0,9.0,10.75,12.0,11.5,11.33,13.75,10.75,10.5,11.75,12.5,12.9,9.67,15.62,13.17,15.0,12.25,13.25,10.17,8.5,sevilla
Valeri Gavazov,2000215456.0,7.0,10.33,5.0,11.75,14.5,13.17,13.33,10.25,11.75,16.0,10.75,10.75,11.7,9.33,13.88,10.83,12.0,15.25,9.75,11.5,7.5,sevilla
