Player,UID,GK,DR,DC,DL,WBR,DM,WBL,MR,MC,ML,AMR,AMC,AML,STC,Team
Benjamín Kuscevic,75032824,0,0,1,0,0,0,0,0,0,0,0,0,0,0,realhisp
Valentín Delmás,2000192672,0,0,1,0,0,1,0,0,1,1,0,0,0,0,realhisp
Mujaid Sadick,67249928,0,1,1,0,0,0,0,0,0,0,0,0,0,0,realhisp
Friday Opara,2000442249,0,1,1,0,0,0,0,1,0,0,0,0,0,0,realhisp
Kostyantyn Vivcharenko,71113673,0,0,1,1,0,0,1,0,0,0,0,0,0,0,realhisp
Joselito,2000510697,0,1,1,1,0,0,0,0,0,0,0,0,0,0,realhisp
Takehiro Tomiyasu,45095490,0,1,1,0,1,0,0,0,0,0,0,0,0,0,rmdrd
Boubacar Kamara,48043084,0,0,1,0,0,1,0,0,1,0,0,0,0,0,rmdrd
Éder Militão,19273276,0,1,1,0,1,1,0,0,0,0,0,0,0,0,rmdrd
Zinho Vanheusden,18091405,0,1,1,0,1,1,0,0,0,0,0,0,0,0,rmdrd
Edmond Tapsoba,13196616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,rmdrd
William Saliba,49039004,0,1,1,1,0,0,0,0,0,0,0,0,0,0,rsana
Robin Le Normand,48037162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,rsana
Renato Pereira,2000190646,0,0,1,0,0,1,0,0,1,0,0,0,0,0,rsana
Ignacio Vallina,2000570634,0,0,1,0,0,1,0,0,1,0,0,0,0,0,rsana
David Carmo,83111598,0,0,1,1,0,1,0,0,0,0,0,0,0,0,rsana
Lukas Mohr,2000432897,0,1,1,1,0,0,0,0,0,0,0,0,0,0,rsana
Denis Zakaria,98034601,0,0,1,0,0,1,0,0,1,0,0,0,0,0,rsana
António Silva,83320135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,rsana
John Damiano,2000435431,0,1,1,0,0,1,0,0,1,0,0,0,0,0,rsana
Souza,2000607666,0,0,1,1,0,1,0,0,1,0,0,0,0,0,rsana
Emmanuel,2000569770,0,0,1,1,0,1,0,0,0,0,0,0,0,0,sevilla
José Marsà,67279755,0,0,1,1,0,0,0,0,0,0,0,0,0,0,sevilla
José María Noguera,2000438352,0,1,1,1,1,0,0,0,0,0,0,0,0,0,sevilla
Federico Real,2000193194,0,0,1,0,0,1,0,0,1,0,0,0,0,0,sevilla
Dario Maresic,16170605,0,0,1,0,0,1,0,0,0,0,0,0,0,0,sevilla
Jordan Henderson,28005568,0,1,1,0,0,1,0,0,1,0,0,0,0,0,sevilla
Andri Fannar Sigurgeirsson,2000439839,0,0,1,1,0,0,0,0,1,0,0,0,0,0,sevilla
Urko González de Zárate,2000058330,0,0,1,0,0,1,0,0,1,0,0,0,0,0,valencia
Rubén Iranzo,2000032467,0,0,1,1,0,0,0,0,0,0,0,0,0,0,valencia
Enrico Brancadori,2000436507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,valencia
Mouctar Diakhaby,48036643,0,0,1,0,0,1,0,0,0,0,0,0,0,0,valencia
Georges Teixeira,2000187375,0,0,1,0,0,1,0,0,0,0,0,0,0,0,valencia
Nicolas Cozza,49037761,0,0,1,1,0,0,0,0,0,0,0,0,0,0,valencia
Cristhian Mosquera,2000030816,0,1,1,0,0,0,0,0,0,0,0,0,0,0,valencia
Nikola Colic,2000212623,0,1,1,0,0,0,0,0,0,0,0,0,0,0,vallecano
Ramón Santos,2000440896,0,1,1,0,0,1,0,0,0,0,0,0,0,0,vallecano
Xabier Gourgues,2000663362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,vallecano
Jordi,2000513013,0,0,1,1,0,0,1,0,0,0,0,0,0,0,vallecano
Silvan Hefti,98038279,0,1,1,0,0,0,0,0,0,0,0,0,0,0,vallecano
Carlos Abraham,2000440884,0,1,1,0,0,1,0,0,1,0,0,0,0,0,vallecano
Santi Comesaña,67224142,0,0,1,0,0,1,0,0,1,0,0,0,0,0,vallecano
Álvaro García,89062864,0,0,1,0,0,1,0,0,1,0,0,0,0,0,vallecano
Luís Rodrigues,2000436535,0,0,1,0,0,1,0,0,1,0,0,0,0,0,vigo
Ricardo Graça,83107071,0,0,1,0,0,0,0,0,0,0,0,0,0,0,vigo
Germán,2000194475,0,0,1,0,0,0,0,0,1,0,0,0,0,0,vigo
Ali Tweed,2000432931,0,0,1,0,0,0,0,0,1,0,0,0,0,0,vigo
Timo Zaal,2000022712,0,0,1,0,0,0,0,0,0,0,0,0,0,0,vigo
Junior Esparragoza,2000179937,0,0,1,0,1,1,0,0,0,0,0,0,0,0,vigo
Pedro Esperancinha,2000437963,0,1,1,1,0,0,0,0,0,0,0,0,0,0,vigo
Odilon Kossounou,93127195,0,1,1,0,1,1,0,0,1,0,0,0,0,0,villareal
Didier,2000509916,0,1,1,0,1,1,0,0,1,0,0,0,0,0,villareal
Iván Muñoz,67295020,0,0,1,1,0,0,0,0,0,0,0,0,0,0,villareal
Oriol Busquets,67225653,0,0,1,0,0,1,0,0,1,0,0,0,0,0,villareal
Dmytro Smalyukh,2000461897,0,1,1,1,0,0,0,0,0,0,0,0,0,0,villareal
Abdul Mumin,27128916,0,0,1,0,0,0,0,0,0,0,0,0,0,0,villareal
Alejandro Francés,67281886,0,1,1,1,0,0,0,0,0,0,0,0,0,0,zaragoza
Arkadiusz Marciniak,2000232548,0,0,1,0,0,0,0,0,0,0,0,0,0,0,zaragoza
Quique Clemente,67246261,0,0,1,0,0,0,0,0,0,0,0,0,0,0,zaragoza
Francisco Jesús,2000511084,0,1,1,1,1,1,0,0,0,0,0,0,0,0,zaragoza
